+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------+------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-43ff7415 | patched-geoghegan-2-3ded1b78 | cnt |                 qid                 | pct_diff |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 0.24                       | 0.26                         | 6   | 20207,20410,20613,20205,20408,20611 | 8.33     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1          | 0.24                       | 0.26                         | 6   | 29720,29909,30098,29718,29907,30096 | 8.33     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 1.34                       | 1.45                         | 6   | 579,761,943,577,759,941             | 8.21     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 10.39                      | 11.24                        | 6   | 12486,12661,12836,12484,12659,12834 | 8.18     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 15.16                      | 16.4                         | 6   | 23952,24155,24358,23950,24153,24356 | 8.18     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 7048576    | 573.3                      | 619.94                       | 6   | 18541,18744,18947,18539,18742,18945 | 8.14     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 10.09                      | 10.91                        | 6   | 1188,1370,1552,1186,1368,1550       | 8.13     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 0.37                       | 0.4                          | 6   | 19010,19213,19416,19008,19211,19414 | 8.11     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 0.62                       | 0.67                         | 6   | 34844,35033,35222,34842,35031,35220 | 8.06     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 2.11                       | 2.28                         | 6   | 7698,7880,8062,7696,7878,8060       | 8.06     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 1.99                       | 2.15                         | 6   | 30322,30511,30700,30320,30509,30698 | 8.04     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 2          | 0.5                        | 0.54                         | 6   | 13998,14173,14348,13996,14171,14346 | 8.0      |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2          | 0.25                       | 0.27                         | 6   | 26283,26486,26689,26281,26484,26687 | 8.0      |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 0.25                       | 0.27                         | 6   | 35390,35579,35768,35388,35577,35766 | 8.0      |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 8048576    | 653.41                     | 705.12                       | 6   | 18548,18751,18954,18546,18749,18952 | 7.91     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 1.77                       | 1.91                         | 6   | 18450,18653,18856,18448,18651,18854 | 7.91     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 5.83                       | 6.29                         | 4   | 38827,39016,38825,39014             | 7.89     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 11.71                      | 12.63                        | 6   | 15104,15279,15454,15102,15277,15452 | 7.86     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 0.51                       | 0.55                         | 6   | 19024,19227,19430,19022,19225,19428 | 7.84     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 11.22                      | 12.1                         | 6   | 20284,20487,20690,20282,20485,20688 | 7.84     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 3048576    | 252.33                     | 271.99                       | 6   | 18513,18716,18919,18511,18714,18917 | 7.79     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 0.26                       | 0.28                         | 6   | 31988,32177,32366,31986,32175,32364 | 7.69     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1          | 0.26                       | 0.28                         | 6   | 34823,35012,35201,34821,35010,35199 | 7.69     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 1.44                       | 1.55                         | 6   | 3316,3498,3680,3314,3496,3678       | 7.64     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 2.4                        | 2.58                         | 6   | 26374,26577,26780,26372,26575,26778 | 7.5      |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 2.15                       | 2.31                         | 6   | 20263,20466,20669,20261,20464,20667 | 7.44     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 256        | 8.62                       | 9.26                         | 6   | 11947,12122,12297,11945,12120,12295 | 7.42     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 6.74                       | 7.24                         | 6   | 11429,11604,11779,11427,11602,11777 | 7.42     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 32         | 0.27                       | 0.29                         | 6   | 22048,22251,22454,22046,22249,22452 | 7.41     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 0.27                       | 0.29                         | 6   | 28586,28775,28964,28584,28773,28962 | 7.41     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2          | 0.27                       | 0.29                         | 6   | 31428,31617,31806,31426,31615,31804 | 7.41     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 0.83                       | 0.89                         | 6   | 10330,10505,10680,10328,10503,10678 | 7.23     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 4.19                       | 4.49                         | 6   | 15090,15265,15440,15088,15263,15438 | 7.16     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 1          | 0.42                       | 0.45                         | 6   | 12416,12591,12766,12414,12589,12764 | 7.14     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 0.56                       | 0.6                          | 6   | 26906,27095,27284,26904,27093,27282 | 7.14     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 512        | 5.35                       | 5.73                         | 6   | 15629,15804,15979,15627,15802,15977 | 7.1      |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 43.99                      | 47.11                        | 6   | 24561,24764,24967,24559,24762,24965 | 7.09     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 26.41                      | 28.27                        | 6   | 30371,30560,30749,30369,30558,30747 | 7.04     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 135.71                     | 145.22                       | 4   | 38883,39072,38881,39070             | 7.01     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 3.91                       | 4.18                         | 6   | 11422,11597,11772,11420,11595,11770 | 6.91     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 0.29                       | 0.31                         | 6   | 30287,30476,30665,30285,30474,30663 | 6.9      |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 9048576    | 725.46                     | 775.39                       | 6   | 26472,26675,26878,26470,26673,26876 | 6.88     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 18.32                      | 19.58                        | 6   | 5010,5192,5374,5008,5190,5372       | 6.88     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 1048576    | 721.78                     | 770.68                       | 6   | 24589,24792,24995,24587,24790,24993 | 6.77     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 0.74                       | 0.79                         | 6   | 22692,22895,23098,22690,22893,23096 | 6.76     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 0.6                        | 0.64                         | 6   | 1097,1279,1461,1095,1277,1459       | 6.67     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 0.3                        | 0.32                         | 6   | 24498,24701,24904,24496,24699,24902 | 6.67     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 0.6                        | 0.64                         | 6   | 27473,27662,27851,27471,27660,27849 | 6.67     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 0.3                        | 0.32                         | 6   | 34830,35019,35208,34828,35017,35206 | 6.67     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 6.18                       | 6.59                         | 6   | 1181,1363,1545,1179,1361,1543       | 6.63     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 1.96                       | 2.09                         | 6   | 32030,32219,32408,32028,32217,32406 | 6.63     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 6.64                       | 7.08                         | 6   | 89,271,453,87,269,451               | 6.63     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 18.55                      | 19.77                        | 6   | 12493,12668,12843,12491,12666,12841 | 6.58     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 4048576    | 2746.35                    | 2926.6                       | 6   | 24610,24813,25016,24608,24811,25014 | 6.56     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 18.93                      | 20.17                        | 6   | 7201,7383,7565,7199,7381,7563       | 6.55     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4048576    | 336.58                     | 358.56                       | 6   | 26437,26640,26843,26435,26638,26841 | 6.53     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 1.08                       | 1.15                         | 6   | 35418,35607,35796,35416,35605,35794 | 6.48     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 14.71                      | 15.66                        | 6   | 7726,7908,8090,7724,7906,8088       | 6.46     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 9048576    | 731.67                     | 778.59                       | 6   | 18555,18758,18961,18553,18756,18959 | 6.41     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 46.18                      | 49.13                        | 6   | 2826,3008,3190,2824,3006,3188       | 6.39     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 2048576    | 1154.22                    | 1227.89                      | 6   | 22160,22363,22566,22158,22361,22564 | 6.38     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4096       | 24.4                       | 25.95                        | 6   | 35474,35663,35852,35472,35661,35850 | 6.35     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 6048576    | 3396.39                    | 3610.95                      | 6   | 22188,22391,22594,22186,22389,22592 | 6.32     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 6048576    | 493.17                     | 524.3                        | 6   | 18534,18737,18940,18532,18735,18938 | 6.31     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4          | 1.11                       | 1.18                         | 6   | 7663,7845,8027,7661,7843,8025       | 6.31     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 524288     | 112.82                     | 119.93                       | 6   | 22755,22958,23161,22753,22956,23159 | 6.3      |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 1.59                       | 1.69                         | 6   | 32590,32779,32968,32588,32777,32966 | 6.29     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 7048576    | 4397.43                    | 4673.88                      | 6   | 20368,20571,20774,20366,20569,20772 | 6.29     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 262144     | 182.22                     | 193.61                       | 6   | 24575,24778,24981,24573,24776,24979 | 6.25     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 2.25                       | 2.39                         | 6   | 1692,1874,2056,1690,1872,2054       | 6.22     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 3048576    | 1715.36                    | 1822.09                      | 6   | 22167,22370,22573,22165,22368,22571 | 6.22     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 1048576    | 88.96                      | 94.49                        | 6   | 18499,18702,18905,18497,18700,18903 | 6.22     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 14.22                      | 15.1                         | 6   | 28096,28285,28474,28094,28283,28472 | 6.19     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 16         | 1.3                        | 1.38                         | 6   | 7131,7313,7495,7129,7311,7493       | 6.15     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 1024       | 10.74                      | 11.4                         | 6   | 9861,10036,10211,9859,10034,10209   | 6.15     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 1.14                       | 1.21                         | 6   | 2217,2399,2581,2215,2397,2579       | 6.14     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 0.33                       | 0.35                         | 6   | 19626,19829,20032,19624,19827,20030 | 6.06     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 0.5                        | 0.53                         | 6   | 16098,16273,16448,16096,16271,16446 | 6.0      |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 39.35                      | 41.71                        | 6   | 28110,28299,28488,28108,28297,28486 | 6.0      |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 12.85                      | 13.61                        | 6   | 3904,4086,4268,3902,4084,4266       | 5.91     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 8048576    | 5443.55                    | 5762.14                      | 6   | 24638,24841,25044,24636,24839,25042 | 5.85     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 1.03                       | 1.09                         | 6   | 20872,21075,21278,20870,21073,21276 | 5.83     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 131072     | 13.43                      | 14.21                        | 6   | 26395,26598,26801,26393,26596,26799 | 5.81     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 6.22                       | 6.58                         | 6   | 4443,4625,4807,4441,4623,4805       | 5.79     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 2.08                       | 2.2                          | 6   | 600,782,964,598,780,962             | 5.77     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 1          | 0.52                       | 0.55                         | 6   | 2735,2917,3099,2733,2915,3097       | 5.77     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 5048576    | 3199.47                    | 3383.83                      | 6   | 20354,20557,20760,20352,20555,20758 | 5.76     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 131072     | 108.56                     | 114.81                       | 6   | 17869,18072,18275,17867,18070,18273 | 5.76     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 4          | 0.87                       | 0.92                         | 6   | 12430,12605,12780,12428,12603,12778 | 5.75     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 8.36                       | 8.84                         | 6   | 35460,35649,35838,35458,35647,35836 | 5.74     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 15.1                       | 15.96                        | 6   | 16154,16329,16504,16152,16327,16502 | 5.7      |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 8048576    | 4514.49                    | 4770.68                      | 6   | 22202,22405,22608,22200,22403,22606 | 5.67     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 64         | 1.41                       | 1.49                         | 6   | 47,229,411,45,227,409               | 5.67     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 1.41                       | 1.49                         | 6   | 23924,24127,24330,23922,24125,24328 | 5.67     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 1.41                       | 1.49                         | 6   | 38246,38435,38624,38244,38433,38622 | 5.67     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 0.71                       | 0.75                         | 6   | 20249,20452,20655,20247,20450,20653 | 5.63     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 9.23                       | 9.75                         | 6   | 13011,13186,13361,13009,13184,13359 | 5.63     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 1048576    | 844.01                     | 891.52                       | 6   | 17890,18093,18296,17888,18091,18294 | 5.63     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 3048576    | 2483.65                    | 2622.58                      | 6   | 17904,18107,18310,17902,18105,18308 | 5.59     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 0.72                       | 0.76                         | 6   | 12,194,376,10,192,374               | 5.56     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 0.36                       | 0.38                         | 6   | 21453,21656,21859,21451,21654,21857 | 5.56     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 11.38                      | 12.01                        | 6   | 10904,11079,11254,10902,11077,11252 | 5.54     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 19.17                      | 20.23                        | 6   | 103,285,467,101,283,465             | 5.53     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 524288     | 46.63                      | 49.2                         | 6   | 26409,26612,26815,26407,26610,26813 | 5.51     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 0.55                       | 0.58                         | 6   | 29174,29363,29552,29172,29361,29550 | 5.45     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 14.18                      | 14.95                        | 6   | 18478,18681,18884,18476,18679,18882 | 5.43     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 18.29                      | 19.28                        | 6   | 22118,22321,22524,22116,22319,22522 | 5.41     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 1048576    | 212.23                     | 223.7                        | 6   | 19717,19920,20123,19715,19918,20121 | 5.4      |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 6048576    | 4700.69                    | 4954.68                      | 6   | 17925,18128,18331,17923,18126,18329 | 5.4      |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 19.01                      | 20.03                        | 6   | 6102,6284,6466,6100,6282,6464       | 5.37     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 4048576    | 840.89                     | 885.95                       | 6   | 22783,22986,23189,22781,22984,23187 | 5.36     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 7048576    | 1387.62                    | 1461.28                      | 6   | 19759,19962,20165,19757,19960,20163 | 5.31     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 9048576    | 7147.24                    | 7525.4                       | 6   | 17946,18149,18352,17944,18147,18350 | 5.29     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 6.09                       | 6.41                         | 6   | 6088,6270,6452,6086,6268,6450       | 5.25     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 3.82                       | 4.02                         | 6   | 32044,32233,32422,32042,32231,32420 | 5.24     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 9048576    | 6119.71                    | 6439.36                      | 6   | 24645,24848,25051,24643,24846,25049 | 5.22     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 28.46                      | 29.94                        | 6   | 635,817,999,633,815,997             | 5.2      |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 53.59                      | 56.36                        | 6   | 26983,27172,27361,26981,27170,27359 | 5.17     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 7048576    | 573.99                     | 603.54                       | 6   | 26458,26661,26864,26456,26659,26862 | 5.15     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 1.17                       | 1.23                         | 6   | 6578,6760,6942,6576,6758,6940       | 5.13     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 8.81                       | 9.26                         | 6   | 10372,10547,10722,10370,10545,10720 | 5.11     |
