+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+------------------------------+-----+-------------------------------------+-----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro-43ff7415 | patched-geoghegan-2-3ded1b78 | cnt |                 qid                 |   diff    | pct_diff |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2012144    | 2459.92                          | 2465.34                      | 6   | 32164,32353,32542,32161,32350,32539 | 5.42      | 0.22     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 262144     | 309.72                           | 315.14                       | 6   | 35517,35706,35895,35514,35703,35892 | 5.42      | 1.75     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 128036     | 536.94                           | 542.35                       | 6   | 8861,9036,9211,8858,9033,9208       | 5.41      | 1.01     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1006072    | 2070.07                          | 2075.39                      | 6   | 6180,6362,6544,6177,6359,6541       | 5.32      | 0.26     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 13.98                            | 19.28                        | 6   | 22119,22322,22525,22116,22319,22522 | 5.3       | 37.91    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 440536     | 2743.24                          | 2748.49                      | 6   | 13621,13796,13971,13618,13793,13968 | 5.25      | 0.19     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 178.82                           | 184.03                       | 6   | 34936,35125,35314,34933,35122,35311 | 5.21      | 2.91     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 305.45                           | 310.65                       | 6   | 8854,9029,9204,8851,9026,9201       | 5.2       | 1.7      |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 762144     | 968.42                           | 973.56                       | 6   | 29294,29483,29672,29291,29480,29669 | 5.14      | 0.53     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 55.41                            | 60.54                        | 6   | 19704,19907,20110,19701,19904,20107 | 5.13      | 9.26     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1762144    | 1591.55                          | 1596.63                      | 6   | 28188,28377,28566,28185,28374,28563 | 5.08      | 0.32     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 128036     | 622.76                           | 627.78                       | 6   | 9911,10086,10261,9908,10083,10258   | 5.02      | 0.81     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 254.64                           | 259.64                       | 6   | 13565,13740,13915,13562,13737,13912 | 5.0       | 1.96     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 253036     | 1929.52                          | 1934.5                       | 6   | 14650,14825,15000,14647,14822,14997 | 4.98      | 0.26     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 315536     | 2439.48                          | 2444.39                      | 6   | 16232,16407,16582,16229,16404,16579 | 4.91      | 0.2      |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 23.36                            | 28.26                        | 6   | 7734,7916,8098,7731,7913,8095       | 4.9       | 20.98    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 10.74                            | 15.58                        | 6   | 36021,36210,36399,36018,36207,36396 | 4.84      | 45.07    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 104.77                           | 109.54                       | 6   | 11465,11640,11815,11462,11637,11812 | 4.77      | 4.55     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 253036     | 1956.93                          | 1961.7                       | 6   | 12025,12200,12375,12022,12197,12372 | 4.77      | 0.24     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 1131072    | 5253.71                          | 5258.44                      | 6   | 4549,4731,4913,4546,4728,4910       | 4.73      | 0.09     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 253036     | 1115.01                          | 1119.72                      | 6   | 9925,10100,10275,9922,10097,10272   | 4.71      | 0.42     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 256072     | 1373.88                          | 1378.59                      | 6   | 2862,3044,3226,2859,3041,3223       | 4.71      | 0.34     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 128036     | 634.47                           | 639.16                       | 6   | 16736,16911,17086,16733,16908,17083 | 4.69      | 0.74     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 602.62                           | 607.22                       | 6   | 10954,11129,11304,10951,11126,11301 | 4.6       | 0.76     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 315536     | 1238.8                           | 1243.38                      | 6   | 8882,9057,9232,8879,9054,9229       | 4.58      | 0.37     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 190536     | 765.95                           | 770.52                       | 6   | 15693,15868,16043,15690,15865,16040 | 4.57      | 0.6      |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 1131072    | 6204.13                          | 6208.7                       | 6   | 6733,6915,7097,6730,6912,7094       | 4.57      | 0.07     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 8.84                             | 13.36                        | 6   | 17849,18052,18255,17846,18049,18252 | 4.52      | 51.13    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 262144     | 28.93                            | 33.39                        | 6   | 25185,25388,25591,25182,25385,25588 | 4.46      | 15.42    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 44.78                            | 49.22                        | 6   | 33214,33403,33592,33211,33400,33589 | 4.44      | 9.92     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2012144    | 2761.56                          | 2765.98                      | 6   | 33298,33487,33676,33295,33484,33673 | 4.42      | 0.16     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 12.26                            | 16.63                        | 6   | 37148,37337,37526,37145,37334,37523 | 4.37      | 35.64    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 8.07                             | 12.4                         | 6   | 24548,24751,24954,24545,24748,24951 | 4.33      | 53.66    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1006072    | 4457.1                           | 4461.42                      | 6   | 5634,5816,5998,5631,5813,5995       | 4.32      | 0.1      |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 524288     | 115.62                           | 119.93                       | 6   | 22756,22959,23162,22753,22956,23159 | 4.31      | 3.73     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 74.46                            | 78.63                        | 6   | 37176,37365,37554,37173,37362,37551 | 4.17      | 5.6      |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128036     | 1227.37                          | 1231.53                      | 6   | 16211,16386,16561,16208,16383,16558 | 4.16      | 0.34     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 315536     | 2020.9                           | 2025.05                      | 6   | 15182,15357,15532,15179,15354,15529 | 4.15      | 0.21     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 190536     | 1591.35                          | 1595.48                      | 6   | 10443,10618,10793,10440,10615,10790 | 4.13      | 0.26     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 565536     | 2273.95                          | 2278.08                      | 6   | 12585,12760,12935,12582,12757,12932 | 4.13      | 0.18     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 256072     | 480.89                           | 484.95                       | 6   | 2316,2498,2680,2313,2495,2677       | 4.06      | 0.84     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 309.45                           | 313.5                        | 6   | 15679,15854,16029,15676,15851,16026 | 4.05      | 1.31     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 8.08                             | 12.1                         | 6   | 20285,20488,20691,20282,20485,20688 | 4.02      | 49.75    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 530.77                           | 534.79                       | 6   | 14622,14797,14972,14619,14794,14969 | 4.02      | 0.76     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 262144     | 59.13                            | 63.11                        | 6   | 22749,22952,23155,22746,22949,23152 | 3.98      | 6.73     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 10.38                            | 14.34                        | 6   | 97,279,461,94,276,458               | 3.96      | 38.15    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 503036     | 2036.25                          | 2040.15                      | 6   | 12578,12753,12928,12575,12750,12925 | 3.9       | 0.19     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 131072     | 272.38                           | 276.25                       | 6   | 34943,35132,35321,34940,35129,35318 | 3.87      | 1.42     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1012144    | 942.86                           | 946.72                       | 6   | 28167,28356,28545,28164,28353,28542 | 3.86      | 0.41     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 224.09                           | 227.92                       | 6   | 12522,12697,12872,12519,12694,12869 | 3.83      | 1.71     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 131072     | 203.32                           | 207.08                       | 6   | 32675,32864,33053,32672,32861,33050 | 3.76      | 1.85     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 15.4                             | 19.09                        | 6   | 22735,22938,23141,22732,22935,23138 | 3.69      | 23.96    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 8.76                             | 12.4                         | 4   | 38849,39038,38846,39035             | 3.64      | 41.55    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128036     | 965.25                           | 968.85                       | 6   | 15161,15336,15511,15158,15333,15508 | 3.6       | 0.37     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 1006072    | 6579.58                          | 6583.16                      | 6   | 1812,1994,2176,1809,1991,2173       | 3.58      | 0.05     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 74.23                            | 77.8                         | 4   | 38877,39066,38874,39063             | 3.57      | 4.81     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 381072     | 771.41                           | 774.93                       | 6   | 6145,6327,6509,6142,6324,6506       | 3.52      | 0.46     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 327.07                           | 330.59                       | 6   | 11479,11654,11829,11476,11651,11826 | 3.52      | 1.08     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 1131072    | 5957.31                          | 5960.76                      | 6   | 4003,4185,4367,4000,4182,4364       | 3.45      | 0.06     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 16.16                            | 19.6                         | 6   | 19690,19893,20096,19687,19890,20093 | 3.44      | 21.29    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2262144    | 1961.11                          | 1964.54                      | 6   | 35573,35762,35951,35570,35759,35948 | 3.43      | 0.17     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 6.96                             | 10.38                        | 6   | 21503,21706,21909,21500,21703,21906 | 3.42      | 49.14    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 200.31                           | 203.72                       | 6   | 28139,28328,28517,28136,28325,28514 | 3.41      | 1.7      |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 123.69                           | 127.08                       | 6   | 12515,12690,12865,12512,12687,12862 | 3.39      | 2.74     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 512144     | 459.03                           | 462.41                       | 6   | 27019,27208,27397,27016,27205,27394 | 3.38      | 0.74     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 756072     | 4153.46                          | 4156.82                      | 6   | 6712,6894,7076,6709,6891,7073       | 3.36      | 0.08     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 6.0                              | 9.29                         | 6   | 38268,38457,38646,38265,38454,38643 | 3.29      | 54.83    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 216.19                           | 219.44                       | 6   | 14097,14272,14447,14094,14269,14444 | 3.25      | 1.5      |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 262144     | 370.97                           | 374.17                       | 6   | 32115,32304,32493,32112,32301,32490 | 3.2       | 0.86     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 1131072    | 5832.24                          | 5835.44                      | 6   | 2911,3093,3275,2908,3090,3272       | 3.2       | 0.05     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 1564.35                          | 1567.54                      | 6   | 12564,12739,12914,12561,12736,12911 | 3.19      | 0.2      |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 267.39                           | 270.57                       | 6   | 37190,37379,37568,37187,37376,37565 | 3.18      | 1.19     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 131072     | 240.49                           | 243.65                       | 6   | 27572,27761,27950,27569,27758,27947 | 3.16      | 1.31     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 19.04                            | 22.18                        | 6   | 20292,20495,20698,20289,20492,20695 | 3.14      | 16.49    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 9.64                             | 12.75                        | 6   | 4451,4633,4815,4448,4630,4812       | 3.11      | 32.26    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 131072     | 1311.01                          | 1314.07                      | 2   | 38912,38909                         | 3.06      | 0.23     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 631072     | 1176.64                          | 1179.67                      | 6   | 5067,5249,5431,5064,5246,5428       | 3.03      | 0.26     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 429.4                            | 432.39                       | 6   | 13572,13747,13922,13569,13744,13919 | 2.99      | 0.7      |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 8.96                             | 11.9                         | 6   | 25171,25374,25577,25168,25371,25574 | 2.94      | 32.81    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 381072     | 718.71                           | 721.65                       | 6   | 2323,2505,2687,2320,2502,2684       | 2.94      | 0.41     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 223.88                           | 226.72                       | 6   | 16722,16897,17072,16719,16894,17069 | 2.84      | 1.27     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 140.11                           | 142.94                       | 6   | 29833,30022,30211,29830,30019,30208 | 2.83      | 2.02     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 370.9                            | 373.72                       | 6   | 9904,10079,10254,9901,10076,10251   | 2.82      | 0.76     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 262144     | 316.61                           | 319.43                       | 6   | 32682,32871,33060,32679,32868,33057 | 2.82      | 0.89     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 10.85                            | 13.61                        | 6   | 3905,4087,4269,3902,4084,4266       | 2.76      | 25.44    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 262144     | 380.95                           | 383.69                       | 6   | 33816,34005,34194,33813,34002,34191 | 2.74      | 0.72     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 262144     | 443.66                           | 446.37                       | 6   | 30414,30603,30792,30411,30600,30789 | 2.71      | 0.61     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2262144    | 3095.33                          | 3098.02                      | 6   | 30470,30659,30848,30467,30656,30845 | 2.69      | 0.09     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 63.02                            | 65.68                        | 6   | 14083,14258,14433,14080,14255,14430 | 2.66      | 4.22     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 21.47                            | 24.08                        | 6   | 36028,36217,36406,36025,36214,36403 | 2.61      | 12.16    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1131072    | 7049.16                          | 7051.75                      | 6   | 7825,8007,8189,7822,8004,8186       | 2.59      | 0.04     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 371.11                           | 373.7                        | 6   | 14104,14279,14454,14101,14276,14451 | 2.59      | 0.7      |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 524288     | 46.87                            | 49.43                        | 6   | 18493,18696,18899,18490,18693,18896 | 2.56      | 5.46     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 6.53                             | 9.05                         | 6   | 622,804,986,619,801,983             | 2.52      | 38.59    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 7.92                             | 10.44                        | 6   | 17254,17457,17660,17251,17454,17657 | 2.52      | 31.82    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 95.34                            | 97.84                        | 6   | 14601,14776,14951,14598,14773,14948 | 2.5       | 2.62     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 607.26                           | 609.76                       | 6   | 15154,15329,15504,15151,15326,15501 | 2.5       | 0.41     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 512        | 4.67                             | 7.17                         | 6   | 35454,35643,35832,35451,35640,35829 | 2.5       | 53.53    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 142.78                           | 145.28                       | 6   | 33802,33991,34180,33799,33988,34177 | 2.5       | 1.75     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 27.47                            | 29.94                        | 6   | 636,818,1000,633,815,997            | 2.47      | 8.99     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 3.41                             | 5.82                         | 6   | 21496,21699,21902,21493,21696,21899 | 2.41      | 70.67    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 95.65                            | 98.03                        | 6   | 34362,34551,34740,34359,34548,34737 | 2.38      | 2.49     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 99.0                             | 101.37                       | 6   | 16176,16351,16526,16173,16348,16523 | 2.37      | 2.39     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 256072     | 1591.5                           | 1593.82                      | 6   | 678,860,1042,675,857,1039           | 2.32      | 0.15     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 19.31                            | 21.59                        | 6   | 21510,21713,21916,21507,21710,21913 | 2.28      | 11.81    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 131072     | 16.33                            | 18.6                         | 6   | 25178,25381,25584,25175,25378,25581 | 2.27      | 13.9     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 10.4                             | 12.65                        | 6   | 19067,19270,19473,19064,19267,19470 | 2.25      | 21.63    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 79.26                            | 81.49                        | 6   | 4472,4654,4836,4469,4651,4833       | 2.23      | 2.81     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 68.01                            | 70.22                        | 6   | 28118,28307,28496,28115,28304,28493 | 2.21      | 3.25     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 20.36                            | 22.48                        | 6   | 32073,32262,32451,32070,32259,32448 | 2.12      | 10.41    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 8.63                             | 10.73                        | 6   | 19683,19886,20089,19680,19883,20086 | 2.1       | 24.33    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 54.27                            | 56.36                        | 6   | 26984,27173,27362,26981,27170,27359 | 2.09      | 3.85     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 8.15                             | 10.22                        | 6   | 29791,29980,30169,29788,29977,30166 | 2.07      | 25.4     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 262144     | 449.03                           | 451.09                       | 6   | 34950,35139,35328,34947,35136,35325 | 2.06      | 0.46     |
