+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------+----------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro-728899ba |  master  | cnt |                 qid                 | pct_diff |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 17.93                  | 36.13    | 6   | 63427,63630,63833,63421,63624,63827 | 101.51   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 2784.5                 | 5610.83  | 6   | 48853,49028,49203,48847,49022,49197 | 101.5    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 524288     | 269.16                 | 542.21   | 6   | 63455,63658,63861,63449,63652,63855 | 101.45   |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 524288     | 241.1                  | 485.34   | 6   | 64673,64876,65079,64667,64870,65073 | 101.3    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 378036     | 2701.81                | 5438.16  | 6   | 10465,10640,10815,10459,10634,10809 | 101.28   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 565536     | 4173.78                | 8400.59  | 6   | 48874,49049,49224,48868,49043,49218 | 101.27   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 3.17                   | 6.38     | 6   | 31472,31661,31850,31466,31655,31844 | 101.26   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 315536     | 2321.75                | 4672.61  | 6   | 48846,49021,49196,48840,49015,49190 | 101.25   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 503036     | 3713.61                | 7471.96  | 6   | 48867,49042,49217,48861,49036,49211 | 101.2    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 503036     | 3453.82                | 6949.06  | 6   | 47817,47992,48167,47811,47986,48161 | 101.2    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 440536     | 3249.39                | 6537.29  | 6   | 48860,49035,49210,48854,49029,49204 | 101.19   |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 4048576    | 1726.08                | 3471.86  | 6   | 64701,64904,65107,64695,64898,65101 | 101.14   |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 253036     | 1717.09                | 3451.87  | 6   | 51464,51639,51814,51458,51633,51808 | 101.03   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 565536     | 3884.87                | 7808.55  | 6   | 47824,47999,48174,47818,47993,48168 | 101.0    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 494.87                 | 994.61   | 6   | 48818,48993,49168,48812,48987,49162 | 100.98   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 190536     | 1316.31                | 2645.41  | 6   | 47782,47957,48132,47776,47951,48126 | 100.97   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128036     | 959.97                 | 1927.73  | 6   | 48825,49000,49175,48819,48994,49169 | 100.81   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 253036     | 1942.81                | 3900.24  | 6   | 50414,50589,50764,50408,50583,50758 | 100.75   |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 262144     | 123.8                  | 248.41   | 6   | 64666,64869,65072,64660,64863,65066 | 100.65   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 64.26                  | 128.78   | 6   | 48797,48972,49147,48791,48966,49141 | 100.4    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 278.55                 | 558.22   | 6   | 50386,50561,50736,50380,50555,50730 | 100.4    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 440536     | 3356.2                 | 6723.74  | 6   | 50435,50610,50785,50429,50604,50779 | 100.34   |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 440536     | 3139.58                | 6289.05  | 6   | 51485,51660,51835,51479,51654,51829 | 100.32   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 503036     | 3764.62                | 7540.19  | 6   | 50442,50617,50792,50436,50611,50786 | 100.29   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 52.8                   | 105.73   | 6   | 49322,49497,49672,49316,49491,49666 | 100.25   |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 447.72                 | 896.17   | 6   | 51443,51618,51793,51437,51612,51787 | 100.16   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 465.14                 | 930.21   | 6   | 47768,47943,48118,47762,47937,48112 | 99.98    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 262144     | 131.32                 | 262.6    | 6   | 62230,62433,62636,62224,62427,62630 | 99.97    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 762144     | 3229.76                | 6455.84  | 6   | 44604,44793,44982,44598,44787,44976 | 99.89    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1012144    | 3546.2                 | 7087.56  | 6   | 38941,39130,39319,38935,39124,39313 | 99.86    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 128036     | 899.02                 | 1795.65  | 6   | 47775,47950,48125,47769,47944,48119 | 99.73    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 262144     | 128.11                 | 255.81   | 6   | 65884,66087,66290,65878,66081,66284 | 99.68    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128036     | 1001.47                | 1999.03  | 6   | 50400,50575,50750,50394,50569,50744 | 99.61    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128036     | 876.39                 | 1748.62  | 6   | 51450,51625,51800,51444,51619,51794 | 99.53    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 378036     | 2902.02                | 5788.83  | 6   | 50428,50603,50778,50422,50597,50772 | 99.48    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 440536     | 2915.42                | 5812.27  | 6   | 9422,9597,9772,9416,9591,9766       | 99.36    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 762144     | 2636.13                | 5255.02  | 6   | 36099,36288,36477,36093,36282,36471 | 99.35    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 8048576    | 3605.3                 | 7186.12  | 6   | 64729,64932,65135,64723,64926,65129 | 99.32    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 524288     | 262.24                 | 522.58   | 6   | 70154,70357,70560,70148,70351,70554 | 99.28    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 190536     | 1478.7                 | 2946.61  | 6   | 50407,50582,50757,50401,50576,50751 | 99.27    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 252.3                  | 502.68   | 6   | 48811,48986,49161,48805,48980,49155 | 99.24    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 378036     | 2328.26                | 4632.31  | 6   | 10990,11165,11340,10984,11159,11334 | 98.96    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 315536     | 2426.04                | 4826.78  | 6   | 50421,50596,50771,50415,50590,50765 | 98.96    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 378036     | 2384.95                | 4744.63  | 6   | 13615,13790,13965,13609,13784,13959 | 98.94    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 531.84                 | 1057.8   | 6   | 50393,50568,50743,50387,50562,50737 | 98.89    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 190536     | 1423.36                | 2830.84  | 6   | 48832,49007,49182,48826,49001,49176 | 98.88    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2262144    | 2965.33                | 5892.99  | 6   | 27636,27825,28014,27630,27819,28008 | 98.73    |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 1.53                   | 3.04     | 6   | 58506,58674,58842,58500,58668,58836 | 98.69    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1762144    | 2520.58                | 5004.94  | 6   | 34993,35182,35371,34987,35176,35365 | 98.56    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 227.27                 | 450.95   | 6   | 51436,51611,51786,51430,51605,51780 | 98.42    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2012144    | 2466.14                | 4892.37  | 6   | 33866,34055,34244,33860,34049,34238 | 98.38    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 190536     | 798.66                 | 1584.15  | 6   | 11494,11669,11844,11488,11663,11838 | 98.35    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 129.63                 | 256.98   | 6   | 48804,48979,49154,48798,48973,49148 | 98.24    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 762144     | 970.99                 | 1923.98  | 6   | 29295,29484,29673,29289,29478,29667 | 98.15    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 762144     | 959.29                 | 1899.25  | 6   | 32130,32319,32508,32124,32313,32502 | 97.98    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 262144     | 127.17                 | 251.72   | 6   | 67711,67914,68117,67705,67908,68111 | 97.94    |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 1.84                   | 3.64     | 6   | 77056,77231,77406,77050,77225,77400 | 97.83    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 120.15                 | 237.13   | 6   | 47754,47929,48104,47748,47923,48098 | 97.36    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 9.84                   | 19.42    | 6   | 36008,36197,36386,36002,36191,36380 | 97.36    |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 512        | 4.37                   | 8.62     | 6   | 77077,77252,77427,77071,77246,77421 | 97.25    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 236.62                 | 466.14   | 6   | 47761,47936,48111,47755,47930,48105 | 97.0     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 27.26                  | 53.67    | 6   | 66479,66682,66885,66473,66676,66879 | 96.88    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 135.79                 | 266.84   | 6   | 52479,52654,52829,52473,52648,52823 | 96.51    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 116.17                 | 228.27   | 6   | 51429,51604,51779,51423,51598,51773 | 96.5     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 9.68                   | 19.0     | 6   | 38276,38465,38654,38270,38459,38648 | 96.28    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 27.2                   | 53.38    | 6   | 49315,49490,49665,49309,49484,49659 | 96.25    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 30.73                  | 60.29    | 6   | 68915,69118,69321,68909,69112,69315 | 96.19    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2262144    | 3289.48                | 6450.99  | 6   | 28770,28959,29148,28764,28953,29142 | 96.11    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 262144     | 116.93                 | 229.22   | 6   | 68929,69132,69335,68923,69126,69329 | 96.03    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 131072     | 64.04                  | 125.47   | 6   | 64659,64862,65065,64653,64856,65059 | 95.92    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1262144    | 1081.91                | 2119.2   | 6   | 34412,34601,34790,34406,34595,34784 | 95.88    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 253036     | 2088.99                | 4087.21  | 6   | 52514,52689,52864,52508,52683,52858 | 95.65    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128036     | 1061.39                | 2076.26  | 6   | 52500,52675,52850,52494,52669,52844 | 95.62    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 2.57                   | 5.02     | 6   | 10353,10528,10703,10347,10522,10697 | 95.33    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 190536     | 1578.0                 | 3081.55  | 6   | 52507,52682,52857,52501,52676,52851 | 95.28    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 14.42                  | 28.14    | 6   | 49308,49483,49658,49302,49477,49652 | 95.15    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 547.47                 | 1068.35  | 6   | 52493,52668,52843,52487,52662,52837 | 95.14    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1012144    | 859.21                 | 1676.43  | 6   | 27034,27223,27412,27028,27217,27406 | 95.11    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 262144     | 135.71                 | 264.72   | 6   | 70147,70350,70553,70141,70344,70547 | 95.06    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 512        | 2.2                    | 4.29     | 6   | 69475,69678,69881,69469,69672,69875 | 95.0     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 440536     | 2682.16                | 5227.94  | 6   | 15197,15372,15547,15191,15366,15541 | 94.92    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2262144    | 2716.05                | 5292.8   | 6   | 33873,34062,34251,33867,34056,34245 | 94.87    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 315536     | 2657.79                | 5176.67  | 6   | 52521,52696,52871,52515,52690,52865 | 94.77    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 190536     | 774.19                 | 1507.73  | 6   | 13069,13244,13419,13063,13238,13413 | 94.75    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 378036     | 3221.08                | 6271.26  | 6   | 52528,52703,52878,52522,52697,52872 | 94.69    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 440536     | 3791.91                | 7377.06  | 6   | 52535,52710,52885,52529,52704,52879 | 94.55    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 16.47                  | 32.04    | 6   | 68908,69111,69314,68902,69105,69308 | 94.54    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 506072     | 1213.88                | 2359.93  | 6   | 4515,4697,4879,4509,4691,4873       | 94.41    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1012144    | 3745.42                | 7277.97  | 6   | 40075,40264,40453,40069,40258,40447 | 94.32    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 503036     | 4365.26                | 8475.47  | 6   | 52542,52717,52892,52536,52711,52886 | 94.16    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 1006072    | 2411.24                | 4678.78  | 6   | 4543,4725,4907,4537,4719,4901       | 94.04    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 1131072    | 2705.15                | 5242.12  | 6   | 4550,4732,4914,4544,4726,4908       | 93.78    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 34.69                  | 67.22    | 6   | 65870,66073,66276,65864,66067,66270 | 93.77    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2012144    | 2837.82                | 5497.45  | 6   | 35000,35189,35378,34994,35183,35372 | 93.72    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 565536     | 4940.73                | 9564.48  | 6   | 52549,52724,52899,52543,52718,52893 | 93.58    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 190536     | 771.74                 | 1492.6   | 6   | 15694,15869,16044,15688,15863,16038 | 93.41    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 190536     | 879.33                 | 1700.25  | 6   | 12544,12719,12894,12538,12713,12888 | 93.36    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 631072     | 1518.18                | 2935.44  | 6   | 4522,4704,4886,4516,4698,4880       | 93.35    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 440536     | 3177.39                | 6141.04  | 6   | 16247,16422,16597,16241,16416,16591 | 93.27    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 131072     | 71.01                  | 137.23   | 6   | 63441,63644,63847,63435,63638,63841 | 93.25    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 762144     | 1097.17                | 2118.75  | 6   | 33264,33453,33642,33258,33447,33636 | 93.11    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 302.21                 | 583.58   | 6   | 46711,46886,47061,46705,46880,47055 | 93.1     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 881072     | 2122.02                | 4093.5   | 6   | 4536,4718,4900,4530,4712,4894       | 92.91    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 506072     | 1339.9                 | 2583.45  | 6   | 5607,5789,5971,5601,5783,5965       | 92.81    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 440536     | 3857.8                 | 7436.78  | 6   | 45710,45885,46060,45704,45879,46054 | 92.77    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 756072     | 1819.96                | 3508.34  | 6   | 4529,4711,4893,4523,4705,4887       | 92.77    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 253036     | 2299.08                | 4431.03  | 6   | 46739,46914,47089,46733,46908,47083 | 92.73    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 601.94                 | 1159.66  | 6   | 46718,46893,47068,46712,46887,47062 | 92.65    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 503036     | 4560.26                | 8784.88  | 6   | 46767,46942,47117,46761,46936,47111 | 92.64    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 565536     | 4945.05                | 9524.07  | 6   | 45724,45899,46074,45718,45893,46068 | 92.6     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32         | 2.4                    | 4.62     | 6   | 12978,13153,13328,12972,13147,13322 | 92.5     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 77.11                  | 148.42   | 6   | 46697,46872,47047,46691,46866,47041 | 92.48    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 190536     | 1734.54                | 3338.6   | 6   | 46732,46907,47082,46726,46901,47076 | 92.48    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 378036     | 3434.51                | 6605.52  | 6   | 46753,46928,47103,46747,46922,47097 | 92.33    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 315536     | 2764.86                | 5316.69  | 6   | 45696,45871,46046,45690,45865,46040 | 92.3     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128036     | 1171.03                | 2251.72  | 6   | 46725,46900,47075,46719,46894,47069 | 92.29    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 565536     | 5126.88                | 9856.51  | 6   | 46774,46949,47124,46768,46943,47118 | 92.25    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 440536     | 4000.07                | 7688.68  | 6   | 46760,46935,47110,46754,46929,47104 | 92.21    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 253036     | 2226.21                | 4278.95  | 6   | 45689,45864,46039,45683,45858,46033 | 92.21    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 315536     | 2866.57                | 5508.15  | 6   | 46746,46921,47096,46740,46915,47090 | 92.15    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 503036     | 4416.34                | 8483.89  | 6   | 45717,45892,46067,45711,45886,46061 | 92.1     |
