+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro-43ff7415 | patched-728899ba | cnt |                 qid                 | pct_diff |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 11.68                            | 13.78            | 6   | 2274,2456,2638,2270,2452,2634       | 17.98    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 2          | 0.78                             | 0.92             | 6   | 49237,49412,49587,49233,49408,49583 | 17.95    |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 1.56                             | 1.84             | 6   | 59513,59681,59849,59509,59677,59845 | 17.95    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 8.7                              | 10.26            | 6   | 36007,36196,36385,36003,36192,36381 | 17.93    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 512        | 3.13                             | 3.69             | 6   | 68256,68459,68662,68252,68455,68658 | 17.89    |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 1.51                             | 1.78             | 6   | 75487,75662,75837,75483,75658,75833 | 17.88    |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 0.28                             | 0.33             | 6   | 84965,85161,85357,84961,85157,85353 | 17.86    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 3.31                             | 3.9              | 6   | 9841,10016,10191,9837,10012,10187   | 17.82    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 2.81                             | 3.31             | 6   | 15616,15791,15966,15612,15787,15962 | 17.79    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 3048576    | 877.98                           | 1033.48          | 6   | 64084,64287,64490,64080,64283,64486 | 17.71    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 256        | 8.42                             | 9.91             | 6   | 11948,12123,12298,11944,12119,12294 | 17.7     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16         | 0.85                             | 1.0              | 6   | 68221,68424,68627,68217,68420,68623 | 17.65    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 1.25                             | 1.47             | 6   | 12438,12613,12788,12434,12609,12784 | 17.6     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 1.99                             | 2.34             | 6   | 7699,7881,8063,7695,7877,8059       | 17.59    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 0.91                             | 1.07             | 6   | 17821,18024,18227,17817,18020,18223 | 17.58    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 4.56                             | 5.36             | 6   | 62180,62383,62586,62176,62379,62582 | 17.54    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 26.87                            | 31.58            | 6   | 64042,64245,64448,64038,64241,64444 | 17.53    |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 3.77                             | 4.43             | 6   | 71308,71483,71658,71304,71479,71654 | 17.51    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1          | 0.4                              | 0.47             | 6   | 38793,38982,39171,38789,38978,39167 | 17.5     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 0.86                             | 1.01             | 6   | 56468,56636,56804,56464,56632,56800 | 17.44    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 3.62                             | 4.25             | 6   | 64007,64210,64413,64003,64206,64409 | 17.4     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 0.23                             | 0.27             | 6   | 17170,17373,17576,17166,17369,17572 | 17.39    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 0.46                             | 0.54             | 6   | 23288,23491,23694,23284,23487,23690 | 17.39    |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 1          | 0.46                             | 0.54             | 6   | 60486,60654,60822,60482,60650,60818 | 17.39    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 1.56                             | 1.83             | 6   | 2757,2939,3121,2753,2935,3117       | 17.31    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 1024       | 7.57                             | 8.88             | 6   | 1714,1896,2078,1710,1892,2074       | 17.31    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 503036     | 2261.76                          | 2652.55          | 6   | 47291,47466,47641,47287,47462,47637 | 17.28    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 3.83                             | 4.49             | 6   | 6621,6803,6985,6617,6799,6981       | 17.23    |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 2          | 0.35                             | 0.41             | 6   | 74395,74570,74745,74391,74566,74741 | 17.14    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 16         | 2.22                             | 2.6              | 6   | 10345,10520,10695,10341,10516,10691 | 17.12    |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 1.58                             | 1.85             | 6   | 75480,75655,75830,75476,75651,75826 | 17.09    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 0.82                             | 0.96             | 6   | 24520,24723,24926,24516,24719,24922 | 17.07    |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 1.29                             | 1.51             | 6   | 73380,73555,73730,73376,73551,73726 | 17.05    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 0.94                             | 1.1              | 6   | 65176,65379,65582,65172,65375,65578 | 17.02    |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 4.12                             | 4.82             | 6   | 72876,73051,73226,72872,73047,73222 | 16.99    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 3.24                             | 3.79             | 6   | 49804,49979,50154,49800,49975,50150 | 16.98    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 2.95                             | 3.45             | 6   | 63993,64196,64399,63989,64192,64395 | 16.95    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 503036     | 2102.84                          | 2458.88          | 6   | 48341,48516,48691,48337,48512,48687 | 16.93    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 4.63                             | 5.41             | 6   | 49286,49461,49636,49282,49457,49632 | 16.85    |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 7.92                             | 9.25             | 6   | 85028,85224,85420,85024,85220,85416 | 16.79    |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 1.37                             | 1.6              | 6   | 76005,76180,76355,76001,76176,76351 | 16.79    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 4.29                             | 5.01             | 6   | 35993,36182,36371,35989,36178,36367 | 16.78    |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 1.55                             | 1.81             | 6   | 72855,73030,73205,72851,73026,73201 | 16.77    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 2.09                             | 2.44             | 6   | 64588,64791,64994,64584,64787,64990 | 16.75    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 0.42                             | 0.49             | 6   | 18416,18619,18822,18412,18615,18818 | 16.67    |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 0.54                             | 0.63             | 6   | 59996,60164,60332,59992,60160,60328 | 16.67    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 142.76                           | 166.55           | 6   | 45646,45821,45996,45642,45817,45992 | 16.66    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 2.83                             | 3.3              | 6   | 17240,17443,17646,17236,17439,17642 | 16.61    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 512        | 1.99                             | 2.32             | 6   | 8259,8441,8623,8255,8437,8619       | 16.58    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 8.15                             | 9.5              | 6   | 29791,29980,30169,29787,29976,30165 | 16.56    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 1.82                             | 2.12             | 6   | 6607,6789,6971,6603,6785,6967       | 16.48    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 0.92                             | 1.07             | 6   | 8210,8392,8574,8206,8388,8570       | 16.3     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 3.69                             | 4.29             | 6   | 78651,78826,79001,78647,78822,78997 | 16.26    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 1          | 0.37                             | 0.43             | 6   | 9267,9442,9617,9263,9438,9613       | 16.22    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 40.76                            | 47.36            | 6   | 2827,3009,3191,2823,3005,3187       | 16.19    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 128        | 11.01                            | 12.79            | 6   | 42244,42433,42622,42240,42429,42618 | 16.17    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 1          | 0.31                             | 0.36             | 6   | 15042,15217,15392,15038,15213,15388 | 16.13    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 0.31                             | 0.36             | 6   | 20817,21020,21223,20813,21016,21219 | 16.13    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024       | 0.62                             | 0.72             | 6   | 23911,24114,24317,23907,24110,24313 | 16.13    |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 2.48                             | 2.88             | 6   | 57504,57672,57840,57500,57668,57836 | 16.13    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 3.04                             | 3.53             | 6   | 67038,67241,67444,67034,67237,67440 | 16.12    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 0.56                             | 0.65             | 6   | 36532,36721,36910,36528,36717,36906 | 16.07    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 4524288    | 737.66                           | 856.09           | 6   | 79827,80023,80219,79823,80019,80215 | 16.05    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 1.5                              | 1.74             | 6   | 19662,19865,20068,19658,19861,20064 | 16.0     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 1.25                             | 1.45             | 6   | 3863,4045,4227,3859,4041,4223       | 16.0     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 0.25                             | 0.29             | 6   | 20222,20425,20628,20218,20421,20624 | 16.0     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 0.25                             | 0.29             | 6   | 29154,29343,29532,29150,29339,29528 | 16.0     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 1.0                              | 1.16             | 6   | 60017,60185,60353,60013,60181,60349 | 16.0     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 4048576    | 1199.88                          | 1391.52          | 6   | 64091,64294,64497,64087,64290,64493 | 15.97    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 16         | 2.13                             | 2.47             | 6   | 46633,46808,46983,46629,46804,46979 | 15.96    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 2048576    | 598.67                           | 693.83           | 6   | 64077,64280,64483,64073,64276,64479 | 15.9     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 9.64                             | 11.17            | 6   | 4451,4633,4815,4447,4629,4811       | 15.87    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 8          | 1.01                             | 1.17             | 6   | 13488,13663,13838,13484,13659,13834 | 15.84    |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 1.47                             | 1.7              | 6   | 78098,78273,78448,78094,78269,78444 | 15.65    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 506072     | 483.46                           | 558.73           | 6   | 1238,1420,1602,1234,1416,1598       | 15.57    |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 0.45                             | 0.52             | 6   | 58974,59142,59310,58970,59138,59306 | 15.56    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 1048576    | 228.25                           | 263.73           | 6   | 19718,19921,20124,19714,19917,20120 | 15.54    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 131072     | 712.54                           | 823.25           | 6   | 2855,3037,3219,2851,3033,3215       | 15.54    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 16         | 1.03                             | 1.19             | 6   | 34285,34474,34663,34281,34470,34659 | 15.53    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 0.58                             | 0.67             | 6   | 22077,22280,22483,22073,22276,22479 | 15.52    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 8.96                             | 10.35            | 6   | 25171,25374,25577,25167,25370,25573 | 15.51    |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 1.42                             | 1.64             | 6   | 58001,58169,58337,57997,58165,58333 | 15.49    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 3.69                             | 4.26             | 6   | 4437,4619,4801,4433,4615,4797       | 15.45    |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 0.78                             | 0.9              | 6   | 74934,75109,75284,74930,75105,75280 | 15.38    |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 2          | 0.52                             | 0.6              | 6   | 59989,60157,60325,59985,60153,60321 | 15.38    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 3.32                             | 3.83             | 6   | 65827,66030,66233,65823,66026,66229 | 15.36    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 9.25                             | 10.67            | 6   | 40543,40732,40921,40539,40728,40917 | 15.35    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 410.67                           | 472.95           | 6   | 664,846,1028,660,842,1024           | 15.17    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 0.33                             | 0.38             | 6   | 17793,17996,18199,17789,17992,18195 | 15.15    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2          | 0.33                             | 0.38             | 6   | 67591,67794,67997,67587,67790,67993 | 15.15    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 72.87                            | 83.9             | 6   | 48278,48453,48628,48274,48449,48624 | 15.14    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 1.39                             | 1.6              | 6   | 41,223,405,37,219,401               | 15.11    |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 16         | 1.39                             | 1.6              | 6   | 59506,59674,59842,59502,59670,59838 | 15.11    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 13.04                            | 15.01            | 6   | 66464,66667,66870,66460,66663,66866 | 15.11    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 1.06                             | 1.22             | 6   | 7671,7853,8035,7667,7849,8031       | 15.09    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 18.69                            | 21.5             | 6   | 38856,39045,39234,38852,39041,39230 | 15.03    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 1006072    | 4674.8                           | 5376.26          | 6   | 4542,4724,4906,4538,4720,4902       | 15.01    |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 4.0                              | 4.6              | 6   | 55502,55670,55838,55498,55666,55834 | 15.0     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 64         | 2.87                             | 3.3              | 6   | 34866,35055,35244,34862,35051,35240 | 14.98    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 756072     | 3519.82                          | 4047.12          | 6   | 4528,4710,4892,4524,4706,4888       | 14.98    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 1.67                             | 1.92             | 6   | 32591,32780,32969,32587,32776,32965 | 14.97    |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 1.67                             | 1.92             | 6   | 79162,79337,79512,79158,79333,79508 | 14.97    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 3.09                             | 3.55             | 6   | 67045,67248,67451,67041,67244,67447 | 14.89    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 1.62                             | 1.86             | 6   | 46619,46794,46969,46615,46790,46965 | 14.81    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 4.32                             | 4.96             | 6   | 11423,11598,11773,11419,11594,11769 | 14.81    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 7.25                             | 8.32             | 6   | 61592,61795,61998,61588,61791,61994 | 14.76    |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 2.58                             | 2.96             | 6   | 55992,56160,56328,55988,56156,56324 | 14.73    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1          | 0.34                             | 0.39             | 6   | 36525,36714,36903,36521,36710,36899 | 14.71    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 0.34                             | 0.39             | 6   | 38226,38415,38604,38222,38411,38600 | 14.71    |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 0.68                             | 0.78             | 6   | 71784,71959,72134,71780,71955,72130 | 14.71    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 0.75                             | 0.86             | 6   | 11906,12081,12256,11902,12077,12252 | 14.67    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 2.32                             | 2.66             | 6   | 63979,64182,64385,63975,64178,64381 | 14.66    |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 0.41                             | 0.47             | 6   | 77552,77727,77902,77548,77723,77898 | 14.63    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 131072     | 613.42                           | 703.07           | 6   | 4493,4675,4857,4489,4671,4853       | 14.61    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 1.37                             | 1.57             | 6   | 5501,5683,5865,5497,5679,5861       | 14.6     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 0.55                             | 0.63             | 6   | 6012,6194,6376,6008,6190,6372       | 14.55    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 8          | 0.55                             | 0.63             | 6   | 69432,69635,69838,69428,69631,69834 | 14.55    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 2.89                             | 3.31             | 6   | 8791,8966,9141,8787,8962,9137       | 14.53    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 1048576    | 803.54                           | 919.98           | 6   | 66506,66709,66912,66502,66705,66908 | 14.49    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 896.27                           | 1026.0           | 6   | 51442,51617,51792,51438,51613,51788 | 14.47    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 49.26                            | 56.39            | 6   | 51414,51589,51764,51410,51585,51760 | 14.47    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 127.59                           | 146.02           | 6   | 1217,1399,1581,1213,1395,1577       | 14.44    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 1.18                             | 1.35             | 6   | 65792,65995,66198,65788,65991,66194 | 14.41    |
