+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+----------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-geoghegan-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 0.44     | 0.36                       | 6   | 21449,21652,21855,21453,21656,21859 | -0.08    | -18.18   |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 0.32     | 0.24                       | 6   | 25670,25873,26076,25674,25877,26080 | -0.08    | -25.0    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1          | 0.32     | 0.24                       | 6   | 29716,29905,30094,29720,29909,30098 | -0.08    | -25.0    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 0.49     | 0.41                       | 6   | 29730,29919,30108,29734,29923,30112 | -0.08    | -16.33   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 0.43     | 0.35                       | 6   | 35953,36142,36331,35957,36146,36335 | -0.08    | -18.6    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 0.91     | 0.83                       | 6   | 9276,9451,9626,9280,9455,9630       | -0.08    | -8.79    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 2.48     | 2.4                        | 6   | 26370,26573,26776,26374,26577,26780 | -0.08    | -3.23    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 3.62     | 3.54                       | 6   | 32593,32782,32971,32597,32786,32975 | -0.08    | -2.21    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16         | 1.12     | 1.04                       | 6   | 33146,33335,33524,33150,33339,33528 | -0.08    | -7.14    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 1.04     | 0.96                       | 6   | 36534,36723,36912,36538,36727,36916 | -0.08    | -7.69    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 1.43     | 1.34                       | 6   | 575,757,939,579,761,943             | -0.09    | -6.29    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4          | 1.16     | 1.07                       | 6   | 6021,6203,6385,6025,6207,6389       | -0.09    | -7.76    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 1          | 0.57     | 0.48                       | 6   | 7099,7281,7463,7103,7285,7467       | -0.09    | -15.79   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 0.57     | 0.48                       | 6   | 11369,11544,11719,11373,11548,11723 | -0.09    | -15.79   |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 0.61     | 0.52                       | 6   | 18418,18621,18824,18422,18625,18828 | -0.09    | -14.75   |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 0.71     | 0.62                       | 6   | 25726,25929,26132,25730,25933,26136 | -0.09    | -12.68   |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 512        | 0.57     | 0.48                       | 6   | 26335,26538,26741,26339,26542,26745 | -0.09    | -15.79   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 16         | 1.01     | 0.92                       | 6   | 32012,32201,32390,32016,32205,32394 | -0.09    | -8.91    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 1          | 0.51     | 0.42                       | 6   | 12412,12587,12762,12416,12591,12766 | -0.09    | -17.65   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 0.34     | 0.25                       | 6   | 35386,35575,35764,35390,35579,35768 | -0.09    | -26.47   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1          | 0.51     | 0.42                       | 4   | 38788,38977,38792,38981             | -0.09    | -17.65   |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 1.3      | 1.21                       | 6   | 568,750,932,572,754,936             | -0.09    | -6.92    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16         | 1.37     | 1.28                       | 6   | 6035,6217,6399,6039,6221,6403       | -0.09    | -6.57    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 0.92     | 0.83                       | 6   | 10326,10501,10676,10330,10505,10680 | -0.09    | -9.78    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 1.49     | 1.4                        | 6   | 10333,10508,10683,10337,10512,10687 | -0.09    | -6.04    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 2.89     | 2.8                        | 6   | 16640,16815,16990,16644,16819,16994 | -0.09    | -3.11    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 80.09    | 80.0                       | 6   | 4467,4649,4831,4471,4653,4835       | -0.09    | -0.11    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 756072     | 1408.51  | 1408.41                    | 6   | 5069,5251,5433,5073,5255,5437       | -0.1     | -0.01    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 2048       | 13.16    | 13.06                      | 6   | 6630,6812,6994,6634,6816,6998       | -0.1     | -0.76    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 10.91    | 10.81                      | 6   | 23325,23528,23731,23329,23532,23735 | -0.1     | -0.92    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 4.46     | 4.36                       | 6   | 22716,22919,23122,22720,22923,23126 | -0.1     | -2.24    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 2.09     | 1.99                       | 6   | 30318,30507,30696,30322,30511,30700 | -0.1     | -4.78    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 1.67     | 1.57                       | 6   | 29184,29373,29562,29188,29377,29566 | -0.1     | -5.99    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16         | 1.17     | 1.07                       | 6   | 32579,32768,32957,32583,32772,32961 | -0.1     | -8.55    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 0.62     | 0.52                       | 6   | 1,183,365,5,187,369                 | -0.1     | -16.13   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 0.47     | 0.37                       | 6   | 13987,14162,14337,13991,14166,14341 | -0.1     | -21.28   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 0.44     | 0.34                       | 6   | 13462,13637,13812,13466,13641,13816 | -0.1     | -22.73   |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16         | 0.3      | 0.2                        | 6   | 25691,25894,26097,25695,25898,26101 | -0.1     | -33.33   |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 64         | 0.41     | 0.31                       | 6   | 26314,26517,26720,26318,26521,26724 | -0.1     | -24.39   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 0.37     | 0.27                       | 6   | 28582,28771,28960,28586,28775,28964 | -0.1     | -27.03   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1          | 0.35     | 0.25                       | 6   | 30850,31039,31228,30854,31043,31232 | -0.1     | -28.57   |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 0.33     | 0.23                       | 6   | 22618,22821,23024,22622,22825,23028 | -0.1     | -30.3    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 1          | 0.31     | 0.21                       | 6   | 25054,25257,25460,25058,25261,25464 | -0.1     | -32.26   |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 2.27     | 2.17                       | 6   | 1156,1338,1520,1160,1342,1524       | -0.1     | -4.41    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 0.93     | 0.83                       | 6   | 554,736,918,558,740,922             | -0.1     | -10.75   |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 1.59     | 1.49                       | 6   | 22086,22289,22492,22090,22293,22496 | -0.1     | -6.29    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 2.2      | 2.1                        | 6   | 30885,31074,31263,30889,31078,31267 | -0.1     | -4.55    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 1.41     | 1.3                        | 6   | 7666,7848,8030,7670,7852,8034       | -0.11    | -7.8     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 0.45     | 0.34                       | 6   | 10837,11012,11187,10841,11016,11191 | -0.11    | -24.44   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 0.91     | 0.8                        | 6   | 11376,11551,11726,11380,11555,11730 | -0.11    | -12.09   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 0.48     | 0.37                       | 6   | 14512,14687,14862,14516,14691,14866 | -0.11    | -22.92   |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 1          | 0.37     | 0.26                       | 6   | 21400,21603,21806,21404,21607,21810 | -0.11    | -29.73   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1          | 0.45     | 0.34                       | 6   | 36520,36709,36898,36524,36713,36902 | -0.11    | -24.44   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 0.4      | 0.29                       | 6   | 30283,30472,30661,30287,30476,30665 | -0.11    | -27.5    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 0.55     | 0.44                       | 6   | 38228,38417,38606,38232,38421,38610 | -0.11    | -20.0    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 1.79     | 1.68                       | 6   | 4964,5146,5328,4968,5150,5332       | -0.11    | -6.15    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 1.3      | 1.19                       | 6   | 7134,7316,7498,7138,7320,7502       | -0.11    | -8.46    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 8          | 1.37     | 1.26                       | 6   | 12958,13133,13308,12962,13137,13312 | -0.11    | -8.03    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 7.5      | 7.39                       | 6   | 25166,25369,25572,25170,25373,25576 | -0.11    | -1.47    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 3.84     | 3.72                       | 6   | 4432,4614,4796,4436,4618,4800       | -0.12    | -3.12    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 8          | 1.17     | 1.05                       | 6   | 4390,4572,4754,4394,4576,4758       | -0.12    | -10.26   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 1.96     | 1.84                       | 6   | 37108,37297,37486,37112,37301,37490 | -0.12    | -6.12    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 0.83     | 0.71                       | 6   | 1646,1828,2010,1650,1832,2014       | -0.12    | -14.46   |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 0.62     | 0.5                        | 6   | 8191,8373,8555,8195,8377,8559       | -0.12    | -19.35   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 0.51     | 0.39                       | 6   | 16612,16787,16962,16616,16791,16966 | -0.12    | -23.53   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 0.37     | 0.25                       | 6   | 32551,32740,32929,32555,32744,32933 | -0.12    | -32.43   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 1.0      | 0.88                       | 6   | 31445,31634,31823,31449,31638,31827 | -0.12    | -12.0    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 2.69     | 2.57                       | 6   | 9815,9990,10165,9819,9994,10169     | -0.12    | -4.46    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 1.52     | 1.4                        | 6   | 22702,22905,23108,22706,22909,23112 | -0.12    | -7.89    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 185.71   | 185.59                     | 6   | 6658,6840,7022,6662,6844,7026       | -0.12    | -0.06    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 54.44    | 54.31                      | 6   | 17858,18061,18264,17862,18065,18268 | -0.13    | -0.24    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 524288     | 46.76    | 46.63                      | 6   | 26405,26608,26811,26409,26612,26815 | -0.13    | -0.28    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 1.47     | 1.34                       | 6   | 6588,6770,6952,6592,6774,6956       | -0.13    | -8.84    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 1.45     | 1.32                       | 6   | 14533,14708,14883,14537,14712,14887 | -0.13    | -8.97    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 0.57     | 0.44                       | 6   | 9269,9444,9619,9273,9448,9623       | -0.13    | -22.81   |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 0.45     | 0.32                       | 6   | 18397,18600,18803,18401,18604,18807 | -0.13    | -28.89   |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 0.46     | 0.33                       | 6   | 26328,26531,26734,26332,26535,26738 | -0.13    | -28.26   |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 0.34     | 0.21                       | 6   | 20791,20994,21197,20795,20998,21201 | -0.13    | -38.24   |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 1.36     | 1.23                       | 6   | 3291,3473,3655,3295,3477,3659       | -0.13    | -9.56    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 1.62     | 1.49                       | 6   | 3305,3487,3669,3309,3491,3673       | -0.13    | -8.02    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 1.34     | 1.21                       | 6   | 16108,16283,16458,16112,16287,16462 | -0.13    | -9.7     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 4.44     | 4.31                       | 6   | 26377,26580,26783,26381,26584,26787 | -0.13    | -2.93    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 7048576    | 1445.74  | 1445.61                    | 6   | 22800,23003,23206,22804,23007,23210 | -0.13    | -0.01    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 14.85    | 14.71                      | 6   | 7722,7904,8086,7726,7908,8090       | -0.14    | -0.94    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 1.96     | 1.82                       | 6   | 25740,25943,26146,25744,25947,26150 | -0.14    | -7.14    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 1          | 0.65     | 0.51                       | 6   | 3823,4005,4187,3827,4009,4191       | -0.14    | -21.54   |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 1          | 0.66     | 0.52                       | 6   | 2731,2913,3095,2735,2917,3099       | -0.14    | -21.21   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 4          | 1.01     | 0.87                       | 6   | 12426,12601,12776,12430,12605,12780 | -0.14    | -13.86   |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 2.87     | 2.73                       | 6   | 71,253,435,75,257,439               | -0.14    | -4.88    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 2.24     | 2.1                        | 6   | 3872,4054,4236,3876,4058,4240       | -0.14    | -6.25    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 2.77     | 2.63                       | 6   | 2248,2430,2612,2252,2434,2616       | -0.14    | -5.05    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 1.53     | 1.39                       | 6   | 2766,2948,3130,2770,2952,3134       | -0.14    | -9.15    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 1.61     | 1.47                       | 6   | 7148,7330,7512,7152,7334,7516       | -0.14    | -8.7     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 2048       | 1.56     | 1.42                       | 6   | 24522,24725,24928,24526,24729,24932 | -0.14    | -8.97    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 6.32     | 6.18                       | 6   | 1177,1359,1541,1181,1363,1545       | -0.14    | -2.22    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 5.15     | 5.01                       | 6   | 22100,22303,22506,22104,22307,22510 | -0.14    | -2.72    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 2048576    | 431.03   | 430.88                     | 6   | 22765,22968,23171,22769,22972,23175 | -0.15    | -0.03    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 1.75     | 1.6                        | 6   | 1674,1856,2038,1678,1860,2042       | -0.15    | -8.57    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 1.64     | 1.49                       | 6   | 2227,2409,2591,2231,2413,2595       | -0.15    | -9.15    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 1.77     | 1.62                       | 6   | 4411,4593,4775,4415,4597,4779       | -0.15    | -8.47    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 3.0      | 2.85                       | 6   | 4978,5160,5342,4982,5164,5346       | -0.15    | -5.0     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 3.69     | 3.54                       | 6   | 28624,28813,29002,28628,28817,29006 | -0.15    | -4.07    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 0.72     | 0.57                       | 6   | 3277,3459,3641,3281,3463,3645       | -0.15    | -20.83   |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 0.66     | 0.51                       | 6   | 21463,21666,21869,21467,21670,21873 | -0.15    | -22.73   |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 4.23     | 4.08                       | 6   | 610,792,974,614,796,978             | -0.15    | -3.55    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 0.61     | 0.45                       | 6   | 4915,5097,5279,4919,5101,5283       | -0.16    | -26.23   |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 0.87     | 0.71                       | 6   | 20861,21064,21267,20865,21068,21271 | -0.16    | -18.39   |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 2.73     | 2.57                       | 6   | 6609,6791,6973,6613,6795,6977       | -0.16    | -5.86    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 4.68     | 4.52                       | 6   | 17242,17445,17648,17246,17449,17652 | -0.16    | -3.42    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 3.77     | 3.61                       | 6   | 28057,28246,28435,28061,28250,28439 | -0.16    | -4.24    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 2.19     | 2.03                       | 6   | 35421,35610,35799,35425,35614,35803 | -0.16    | -7.31    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 3.29     | 3.13                       | 4   | 38816,39005,38820,39009             | -0.16    | -4.86    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 19.18    | 19.01                      | 6   | 6098,6280,6462,6102,6284,6466       | -0.17    | -0.89    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 1          | 0.73     | 0.56                       | 6   | 547,729,911,551,733,915             | -0.17    | -23.29   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 2.58     | 2.41                       | 6   | 11390,11565,11740,11394,11569,11744 | -0.17    | -6.59    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 131072     | 13.6     | 13.43                      | 6   | 26391,26594,26797,26395,26598,26801 | -0.17    | -1.25    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 0.39     | 0.22                       | 6   | 26307,26510,26713,26311,26514,26717 | -0.17    | -43.59   |
