+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------+----------+-----+-------------------------------------+---------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-43ff7415 |  master  | cnt |                 qid                 |  diff   | pct_diff |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 5.71                       | 5.94     | 6   | 21495,21698,21901,21491,21694,21897 | 0.23    | 4.03     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 1.14                       | 1.37     | 6   | 4401,4583,4765,4397,4579,4761       | 0.23    | 20.18    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 0.82                       | 1.05     | 6   | 6571,6753,6935,6567,6749,6931       | 0.23    | 28.05    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 1.59                       | 1.82     | 6   | 36545,36734,36923,36541,36730,36919 | 0.23    | 14.47    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 8048576    | 653.41                     | 653.63   | 6   | 18548,18751,18954,18544,18747,18950 | 0.22    | 0.03     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 7.01                       | 7.23     | 6   | 5535,5717,5899,5531,5713,5895       | 0.22    | 3.14     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 1.57                       | 1.79     | 6   | 5514,5696,5878,5510,5692,5874       | 0.22    | 14.01    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 0.96                       | 1.18     | 6   | 21474,21677,21880,21470,21673,21876 | 0.22    | 22.92    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 43.99                      | 44.21    | 6   | 24561,24764,24967,24557,24760,24963 | 0.22    | 0.5      |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 1.14                       | 1.35     | 6   | 2217,2399,2581,2213,2395,2577       | 0.21    | 18.42    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 0.87                       | 1.08     | 6   | 2203,2385,2567,2199,2381,2563       | 0.21    | 24.14    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 0.54                       | 0.75     | 6   | 5465,5647,5829,5461,5643,5825       | 0.21    | 38.89    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 0.76                       | 0.97     | 6   | 5479,5661,5843,5475,5657,5839       | 0.21    | 27.63    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024       | 7.56                       | 7.77     | 6   | 7719,7901,8083,7715,7897,8079       | 0.21    | 2.78     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 2.45                       | 2.66     | 6   | 35985,36174,36363,35981,36170,36359 | 0.21    | 8.57     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 15.16                      | 15.37    | 6   | 23952,24155,24358,23948,24151,24354 | 0.21    | 1.39     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 5.81                       | 6.01     | 6   | 4996,5178,5360,4992,5174,5356       | 0.2     | 3.44     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 2.73                       | 2.93     | 6   | 8265,8447,8629,8261,8443,8625       | 0.2     | 7.33     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 2.36                       | 2.56     | 6   | 22097,22300,22503,22093,22296,22499 | 0.2     | 8.47     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 16         | 2.81                       | 3.01     | 6   | 12444,12619,12794,12440,12615,12790 | 0.2     | 7.12     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 5.69                       | 5.89     | 6   | 25758,25961,26164,25754,25957,26160 | 0.2     | 3.51     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 4048576    | 332.94                     | 333.14   | 6   | 17302,17505,17708,17298,17501,17704 | 0.2     | 0.06     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 2.11                       | 2.3      | 6   | 7698,7880,8062,7694,7876,8058       | 0.19    | 9.0      |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 1.5                        | 1.69     | 6   | 33724,33913,34102,33720,33909,34098 | 0.19    | 12.67    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048576    | 169.41                     | 169.59   | 6   | 26423,26626,26829,26419,26622,26825 | 0.18    | 0.11     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4096       | 6.6                        | 6.78     | 6   | 8279,8461,8643,8275,8457,8639       | 0.18    | 2.73     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 2.42                       | 2.6      | 6   | 2784,2966,3148,2780,2962,3144       | 0.18    | 7.44     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 2.3                        | 2.48     | 6   | 4429,4611,4793,4425,4607,4789       | 0.18    | 7.83     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 512        | 2.57                       | 2.75     | 6   | 8258,8440,8622,8254,8436,8618       | 0.18    | 7.0      |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16         | 0.89                       | 1.07     | 6   | 34851,35040,35229,34847,35036,35225 | 0.18    | 20.22    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 0.52                       | 0.7      | 6   | 1643,1825,2007,1639,1821,2003       | 0.18    | 34.62    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 16         | 1.54                       | 1.72     | 6   | 1671,1853,2035,1667,1849,2031       | 0.18    | 11.69    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 32         | 1.91                       | 2.09     | 6   | 28054,28243,28432,28050,28239,28428 | 0.18    | 9.42     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 10.05                      | 10.23    | 6   | 2273,2455,2637,2269,2451,2633       | 0.18    | 1.79     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 14.18                      | 14.36    | 6   | 18478,18681,18884,18474,18677,18880 | 0.18    | 1.27     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 131072     | 30.07                      | 30.25    | 6   | 20914,21117,21320,20910,21113,21316 | 0.18    | 0.6      |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 1.41                       | 1.58     | 6   | 3862,4044,4226,3858,4040,4222       | 0.17    | 12.06    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 1.89                       | 2.06     | 6   | 29755,29944,30133,29751,29940,30129 | 0.17    | 8.99     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 0.22                       | 0.39     | 6   | 26311,26514,26717,26307,26510,26713 | 0.17    | 77.27    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 1          | 0.56                       | 0.73     | 6   | 551,733,915,547,729,911             | 0.17    | 30.36    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 2.41                       | 2.58     | 6   | 11394,11569,11744,11390,11565,11740 | 0.17    | 7.05     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 131072     | 13.43                      | 13.6     | 6   | 26395,26598,26801,26391,26594,26797 | 0.17    | 1.27     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 19.01                      | 19.18    | 6   | 6102,6284,6466,6098,6280,6462       | 0.17    | 0.89     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 2.57                       | 2.73     | 6   | 6613,6795,6977,6609,6791,6973       | 0.16    | 6.23     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 4.52                       | 4.68     | 6   | 17246,17449,17652,17242,17445,17648 | 0.16    | 3.54     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 3.61                       | 3.77     | 6   | 28061,28250,28439,28057,28246,28435 | 0.16    | 4.43     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 2.03                       | 2.19     | 6   | 35425,35614,35803,35421,35610,35799 | 0.16    | 7.88     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 3.13                       | 3.29     | 4   | 38820,39009,38816,39005             | 0.16    | 5.11     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 0.71                       | 0.87     | 6   | 20865,21068,21271,20861,21064,21267 | 0.16    | 22.54    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 0.45                       | 0.61     | 6   | 4919,5101,5283,4915,5097,5279       | 0.16    | 35.56    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 4.08                       | 4.23     | 6   | 614,796,978,610,792,974             | 0.15    | 3.68     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 0.57                       | 0.72     | 6   | 3281,3463,3645,3277,3459,3641       | 0.15    | 26.32    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 0.51                       | 0.66     | 6   | 21467,21670,21873,21463,21666,21869 | 0.15    | 29.41    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 1.6                        | 1.75     | 6   | 1678,1860,2042,1674,1856,2038       | 0.15    | 9.37     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 1.49                       | 1.64     | 6   | 2231,2413,2595,2227,2409,2591       | 0.15    | 10.07    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 1.62                       | 1.77     | 6   | 4415,4597,4779,4411,4593,4775       | 0.15    | 9.26     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 2.85                       | 3.0      | 6   | 4982,5164,5346,4978,5160,5342       | 0.15    | 5.26     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 3.54                       | 3.69     | 6   | 28628,28817,29006,28624,28813,29002 | 0.15    | 4.24     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 2048576    | 430.88                     | 431.03   | 6   | 22769,22972,23175,22765,22968,23171 | 0.15    | 0.03     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 6.18                       | 6.32     | 6   | 1181,1363,1545,1177,1359,1541       | 0.14    | 2.27     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 5.01                       | 5.15     | 6   | 22104,22307,22510,22100,22303,22506 | 0.14    | 2.79     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 2.73                       | 2.87     | 6   | 75,257,439,71,253,435               | 0.14    | 5.13     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 2.1                        | 2.24     | 6   | 3876,4058,4240,3872,4054,4236       | 0.14    | 6.67     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 2.63                       | 2.77     | 6   | 2252,2434,2616,2248,2430,2612       | 0.14    | 5.32     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 1.39                       | 1.53     | 6   | 2770,2952,3134,2766,2948,3130       | 0.14    | 10.07    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 1.47                       | 1.61     | 6   | 7152,7334,7516,7148,7330,7512       | 0.14    | 9.52     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 2048       | 1.42                       | 1.56     | 6   | 24526,24729,24932,24522,24725,24928 | 0.14    | 9.86     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 1          | 0.51                       | 0.65     | 6   | 3827,4009,4191,3823,4005,4187       | 0.14    | 27.45    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 1          | 0.52                       | 0.66     | 6   | 2735,2917,3099,2731,2913,3095       | 0.14    | 26.92    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 4          | 0.87                       | 1.01     | 6   | 12430,12605,12780,12426,12601,12776 | 0.14    | 16.09    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 1.82                       | 1.96     | 6   | 25744,25947,26150,25740,25943,26146 | 0.14    | 7.69     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 14.71                      | 14.85    | 6   | 7726,7908,8090,7722,7904,8086       | 0.14    | 0.95     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 7048576    | 1445.61                    | 1445.74  | 6   | 22804,23007,23210,22800,23003,23206 | 0.13    | 0.01     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 4.31                       | 4.44     | 6   | 26381,26584,26787,26377,26580,26783 | 0.13    | 3.02     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 1.23                       | 1.36     | 6   | 3295,3477,3659,3291,3473,3655       | 0.13    | 10.57    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 1.49                       | 1.62     | 6   | 3309,3491,3673,3305,3487,3669       | 0.13    | 8.72     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 1.21                       | 1.34     | 6   | 16112,16287,16462,16108,16283,16458 | 0.13    | 10.74    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 0.21                       | 0.34     | 6   | 20795,20998,21201,20791,20994,21197 | 0.13    | 61.9     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 0.32                       | 0.45     | 6   | 18401,18604,18807,18397,18600,18803 | 0.13    | 40.63    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 0.33                       | 0.46     | 6   | 26332,26535,26738,26328,26531,26734 | 0.13    | 39.39    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 0.44                       | 0.57     | 6   | 9273,9448,9623,9269,9444,9619       | 0.13    | 29.55    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 1.34                       | 1.47     | 6   | 6592,6774,6956,6588,6770,6952       | 0.13    | 9.7      |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 1.32                       | 1.45     | 6   | 14537,14712,14887,14533,14708,14883 | 0.13    | 9.85     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 54.31                      | 54.44    | 6   | 17862,18065,18268,17858,18061,18264 | 0.13    | 0.24     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 524288     | 46.63                      | 46.76    | 6   | 26409,26612,26815,26405,26608,26811 | 0.13    | 0.28     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 185.59                     | 185.71   | 6   | 6662,6844,7026,6658,6840,7022       | 0.12    | 0.06     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 2.57                       | 2.69     | 6   | 9819,9994,10169,9815,9990,10165     | 0.12    | 4.67     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 1.4                        | 1.52     | 6   | 22706,22909,23112,22702,22905,23108 | 0.12    | 8.57     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 0.71                       | 0.83     | 6   | 1650,1832,2014,1646,1828,2010       | 0.12    | 16.9     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 0.5                        | 0.62     | 6   | 8195,8377,8559,8191,8373,8555       | 0.12    | 24.0     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 0.39                       | 0.51     | 6   | 16616,16791,16966,16612,16787,16962 | 0.12    | 30.77    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 0.25                       | 0.37     | 6   | 32555,32744,32933,32551,32740,32929 | 0.12    | 48.0     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 0.88                       | 1.0      | 6   | 31449,31638,31827,31445,31634,31823 | 0.12    | 13.64    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 8          | 1.05                       | 1.17     | 6   | 4394,4576,4758,4390,4572,4754       | 0.12    | 11.43    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 1.84                       | 1.96     | 6   | 37112,37301,37490,37108,37297,37486 | 0.12    | 6.52     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 3.72                       | 3.84     | 6   | 4436,4618,4800,4432,4614,4796       | 0.12    | 3.23     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 7.39                       | 7.5      | 6   | 25170,25373,25576,25166,25369,25572 | 0.11    | 1.49     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 1.68                       | 1.79     | 6   | 4968,5150,5332,4964,5146,5328       | 0.11    | 6.55     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 1.19                       | 1.3      | 6   | 7138,7320,7502,7134,7316,7498       | 0.11    | 9.24     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 8          | 1.26                       | 1.37     | 6   | 12962,13137,13312,12958,13133,13308 | 0.11    | 8.73     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 0.29                       | 0.4      | 6   | 30287,30476,30665,30283,30472,30661 | 0.11    | 37.93    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 0.44                       | 0.55     | 6   | 38232,38421,38610,38228,38417,38606 | 0.11    | 25.0     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 0.34                       | 0.45     | 6   | 10841,11016,11191,10837,11012,11187 | 0.11    | 32.35    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 0.8                        | 0.91     | 6   | 11380,11555,11730,11376,11551,11726 | 0.11    | 13.75    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 0.37                       | 0.48     | 6   | 14516,14691,14866,14512,14687,14862 | 0.11    | 29.73    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 1          | 0.26                       | 0.37     | 6   | 21404,21607,21810,21400,21603,21806 | 0.11    | 42.31    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1          | 0.34                       | 0.45     | 6   | 36524,36713,36902,36520,36709,36898 | 0.11    | 32.35    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 1.3                        | 1.41     | 6   | 7670,7852,8034,7666,7848,8030       | 0.11    | 8.46     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 2.17                       | 2.27     | 6   | 1160,1342,1524,1156,1338,1520       | 0.1     | 4.61     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 0.83                       | 0.93     | 6   | 558,740,922,554,736,918             | 0.1     | 12.05    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 1.49                       | 1.59     | 6   | 22090,22293,22496,22086,22289,22492 | 0.1     | 6.71     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 2.1                        | 2.2      | 6   | 30889,31078,31267,30885,31074,31263 | 0.1     | 4.76     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 0.23                       | 0.33     | 6   | 22622,22825,23028,22618,22821,23024 | 0.1     | 43.48    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 1          | 0.21                       | 0.31     | 6   | 25058,25261,25464,25054,25257,25460 | 0.1     | 47.62    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 0.52                       | 0.62     | 6   | 5,187,369,1,183,365                 | 0.1     | 19.23    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 0.37                       | 0.47     | 6   | 13991,14166,14341,13987,14162,14337 | 0.1     | 27.03    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 0.34                       | 0.44     | 6   | 13466,13641,13816,13462,13637,13812 | 0.1     | 29.41    |
