+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------+----------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro-728899ba | patched-geoghegan-43ff7415 | cnt |                 qid                 | pct_diff |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 64.54                  | 63.21                      | 6   | 71862,72037,72212,71860,72035,72210 | -2.06    |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 166.66                 | 163.22                     | 6   | 58065,58233,58401,58063,58231,58399 | -2.06    |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 161.65                 | 158.31                     | 6   | 55545,55713,55881,55543,55711,55879 | -2.07    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 43.46                  | 42.56                      | 6   | 35483,35672,35861,35481,35670,35859 | -2.07    |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 440536     | 571.73                 | 559.83                     | 6   | 75593,75768,75943,75591,75766,75941 | -2.08    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 99.92                  | 97.84                      | 6   | 8841,9016,9191,8839,9014,9189       | -2.08    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 2          | 0.48                   | 0.47                       | 6   | 13475,13650,13825,13473,13648,13823 | -2.08    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 1.44                   | 1.41                       | 6   | 51345,51520,51695,51343,51518,51693 | -2.08    |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 503036     | 677.71                 | 663.53                     | 6   | 79275,79450,79625,79273,79448,79623 | -2.09    |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 256        | 0.47                   | 0.46                       | 6   | 87339,87535,87731,87337,87533,87729 | -2.13    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 2.34                   | 2.29                       | 6   | 49791,49966,50141,49789,49964,50139 | -2.14    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 108.4                  | 106.08                     | 6   | 11466,11641,11816,11464,11639,11814 | -2.14    |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 128036     | 167.5                  | 163.91                     | 6   | 71358,71533,71708,71356,71531,71706 | -2.14    |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 83.15                  | 81.34                      | 6   | 58058,58226,58394,58056,58224,58392 | -2.18    |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024       | 36.64                  | 35.84                      | 6   | 60557,60725,60893,60555,60723,60891 | -2.18    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 1.8                    | 1.76                       | 6   | 1155,1337,1519,1153,1335,1517       | -2.22    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 0.45                   | 0.44                       | 6   | 24507,24710,24913,24505,24708,24911 | -2.22    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 512144     | 679.99                 | 664.77                     | 6   | 29288,29477,29666,29286,29475,29664 | -2.24    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 26.44                  | 25.84                      | 6   | 30940,31129,31318,30938,31127,31316 | -2.27    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 214.93                 | 210.04                     | 6   | 36057,36246,36435,36055,36244,36433 | -2.28    |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 33.63                  | 32.86                      | 6   | 71855,72030,72205,71853,72028,72203 | -2.29    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 83.49                  | 81.55                      | 6   | 43414,43603,43792,43412,43601,43790 | -2.32    |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 0.86                   | 0.84                       | 6   | 71267,71442,71617,71265,71440,71615 | -2.33    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 2.51                   | 2.45                       | 6   | 48216,48391,48566,48214,48389,48564 | -2.39    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 7.93                   | 7.74                       | 6   | 17255,17458,17661,17253,17456,17659 | -2.4     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 273.27                 | 266.7                      | 6   | 37191,37380,37569,37189,37378,37567 | -2.4     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048576    | 460.63                 | 449.55                     | 6   | 23989,24192,24395,23987,24190,24393 | -2.41    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 565536     | 2248.91                | 2194.66                    | 6   | 16786,16961,17136,16784,16959,17134 | -2.41    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 1          | 0.41                   | 0.4                        | 6   | 9268,9443,9618,9266,9441,9616       | -2.44    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4          | 0.41                   | 0.4                        | 6   | 68208,68411,68614,68206,68409,68612 | -2.44    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 68.55                  | 66.87                      | 6   | 12509,12684,12859,12507,12682,12857 | -2.45    |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 64018      | 1205.63                | 1175.59                    | 6   | 58583,58751,58919,58581,58749,58917 | -2.49    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 1.2                    | 1.17                       | 6   | 6580,6762,6944,6578,6760,6942       | -2.5     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 1          | 0.4                    | 0.39                       | 6   | 59479,59647,59815,59477,59645,59813 | -2.5     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 7.16                   | 6.98                       | 6   | 15099,15274,15449,15097,15272,15447 | -2.51    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4096       | 25.03                  | 24.4                       | 6   | 35476,35665,35854,35474,35663,35852 | -2.52    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 3.14                   | 3.06                       | 6   | 13510,13685,13860,13508,13683,13858 | -2.55    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 524288     | 120.06                 | 116.99                     | 6   | 20930,21133,21336,20928,21131,21334 | -2.56    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 0.39                   | 0.38                       | 6   | 33705,33894,34083,33703,33892,34081 | -2.56    |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 0.78                   | 0.76                       | 6   | 61012,61180,61348,61010,61178,61346 | -2.56    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 0.39                   | 0.38                       | 6   | 63945,64148,64351,63943,64146,64349 | -2.56    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 127.31                 | 124.03                     | 6   | 16716,16891,17066,16714,16889,17064 | -2.58    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 65536      | 188.43                 | 183.57                     | 6   | 30401,30590,30779,30399,30588,30777 | -2.58    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 0.77                   | 0.75                       | 6   | 1106,1288,1470,1104,1286,1468       | -2.6     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 19.91                  | 19.39                      | 6   | 16695,16870,17045,16693,16868,17043 | -2.61    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 29.1                   | 28.33                      | 6   | 11963,12138,12313,11961,12136,12311 | -2.65    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 3524288    | 558.73                 | 543.94                     | 6   | 79814,80010,80206,79812,80008,80204 | -2.65    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 4.15                   | 4.04                       | 6   | 3892,4074,4256,3890,4072,4254       | -2.65    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 2.64                   | 2.57                       | 6   | 9821,9996,10171,9819,9994,10169     | -2.65    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 42.96                  | 41.82                      | 6   | 32648,32837,33026,32646,32835,33024 | -2.65    |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 2.25                   | 2.19                       | 6   | 82075,82271,82467,82073,82269,82465 | -2.67    |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 3.37                   | 3.28                       | 6   | 71302,71477,71652,71300,71475,71650 | -2.67    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 6.36                   | 6.19                       | 6   | 62188,62391,62594,62186,62389,62592 | -2.67    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 7.42                   | 7.22                       | 6   | 26957,27146,27335,26955,27144,27333 | -2.7     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 1.48                   | 1.44                       | 6   | 3318,3500,3682,3316,3498,3680       | -2.7     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 63.96                  | 62.23                      | 6   | 34356,34545,34734,34354,34543,34732 | -2.7     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 503036     | 1909.17                | 1857.18                    | 6   | 15729,15904,16079,15727,15902,16077 | -2.72    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 1.46                   | 1.42                       | 6   | 47145,47320,47495,47143,47318,47493 | -2.74    |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 142.57                 | 138.61                     | 6   | 60571,60739,60907,60569,60737,60905 | -2.78    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 0.36                   | 0.35                       | 6   | 17787,17990,18193,17785,17988,18191 | -2.78    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 0.36                   | 0.35                       | 6   | 25109,25312,25515,25107,25310,25513 | -2.78    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 0.36                   | 0.35                       | 6   | 30863,31052,31241,30861,31050,31239 | -2.78    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 0.36                   | 0.35                       | 6   | 35959,36148,36337,35957,36146,36335 | -2.78    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 16         | 1.79                   | 1.74                       | 6   | 51359,51534,51709,51357,51532,51707 | -2.79    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 60.32                  | 58.63                      | 6   | 11459,11634,11809,11457,11632,11807 | -2.8     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 43.15                  | 41.94                      | 6   | 60074,60242,60410,60072,60240,60408 | -2.8     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 4.27                   | 4.15                       | 6   | 79184,79359,79534,79182,79357,79532 | -2.81    |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 9.08                   | 8.82                       | 6   | 61061,61229,61397,61059,61227,61395 | -2.86    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 82.57                  | 80.18                      | 6   | 41713,41902,42091,41711,41900,42089 | -2.89    |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 1.38                   | 1.34                       | 6   | 77574,77749,77924,77572,77747,77922 | -2.9     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 11.72                  | 11.38                      | 6   | 10906,11081,11256,10904,11079,11254 | -2.9     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1          | 0.34                   | 0.33                       | 6   | 42763,42952,43141,42761,42950,43139 | -2.94    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 0.34                   | 0.33                       | 6   | 80836,81032,81228,80834,81030,81226 | -2.94    |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 0.34                   | 0.33                       | 6   | 83202,83398,83594,83200,83396,83592 | -2.94    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 64         | 3.73                   | 3.62                       | 6   | 30898,31087,31276,30896,31085,31274 | -2.95    |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 4.69                   | 4.55                       | 6   | 72877,73052,73227,72875,73050,73225 | -2.99    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 2.33                   | 2.26                       | 6   | 46641,46816,46991,46639,46814,46989 | -3.0     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 11.23                  | 10.89                      | 6   | 72891,73066,73241,72889,73064,73239 | -3.03    |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 524288     | 216.62                 | 210.06                     | 6   | 85064,85260,85456,85062,85258,85454 | -3.03    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 16         | 0.33                   | 0.32                       | 6   | 18998,19201,19404,18996,19199,19402 | -3.03    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 0.66                   | 0.64                       | 6   | 38801,38990,39179,38799,38988,39177 | -3.03    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 0.33                   | 0.32                       | 6   | 40495,40684,40873,40493,40682,40871 | -3.03    |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 2          | 0.33                   | 0.32                       | 6   | 77546,77721,77896,77544,77719,77894 | -3.03    |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 0.33                   | 0.32                       | 6   | 82026,82222,82418,82024,82220,82416 | -3.03    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 1.98                   | 1.92                       | 6   | 34860,35049,35238,34858,35047,35236 | -3.03    |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 3.62                   | 3.51                       | 6   | 76545,76720,76895,76543,76718,76893 | -3.04    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 503036     | 2053.95                | 1990.47                    | 6   | 16779,16954,17129,16777,16952,17127 | -3.09    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 440536     | 1839.56                | 1782.58                    | 6   | 9947,10122,10297,9945,10120,10295   | -3.1     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 41.63                  | 40.34                      | 6   | 54005,54173,54341,54003,54171,54339 | -3.1     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 10.29                  | 9.97                       | 6   | 76573,76748,76923,76571,76746,76921 | -3.11    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 0.32                   | 0.31                       | 6   | 17766,17969,18172,17764,17967,18170 | -3.13    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 0.32                   | 0.31                       | 6   | 65765,65968,66171,65763,65966,66169 | -3.13    |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 0.32                   | 0.31                       | 6   | 84385,84581,84777,84383,84579,84775 | -3.13    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 1.91                   | 1.85                       | 6   | 46123,46298,46473,46121,46296,46471 | -3.14    |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 14.87                  | 14.4                       | 6   | 56525,56693,56861,56523,56691,56859 | -3.16    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 79.36                  | 76.85                      | 6   | 33222,33411,33600,33220,33409,33598 | -3.16    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 44.5                   | 43.09                      | 6   | 37170,37359,37548,37168,37357,37546 | -3.17    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 0.63                   | 0.61                       | 6   | 80871,81067,81263,80869,81065,81261 | -3.17    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 15.6                   | 15.1                       | 6   | 16156,16331,16506,16154,16329,16504 | -3.21    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 0.31                   | 0.3                        | 6   | 26299,26502,26705,26297,26500,26703 | -3.23    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 0.62                   | 0.6                        | 6   | 27475,27664,27853,27473,27662,27851 | -3.23    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 0.31                   | 0.3                        | 6   | 29729,29918,30107,29727,29916,30105 | -3.23    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 2          | 0.31                   | 0.3                        | 6   | 65156,65359,65562,65154,65357,65560 | -3.23    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 0.31                   | 0.3                        | 6   | 81410,81606,81802,81408,81604,81800 | -3.23    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 0.92                   | 0.89                       | 6   | 52906,53081,53256,52904,53079,53254 | -3.26    |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 378036     | 1237.18                | 1196.77                    | 6   | 73486,73661,73836,73484,73659,73834 | -3.27    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 7.31                   | 7.07                       | 6   | 32060,32249,32438,32058,32247,32436 | -3.28    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 27.31                  | 26.41                      | 6   | 30373,30562,30751,30371,30560,30749 | -3.3     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 1.82                   | 1.76                       | 6   | 1687,1869,2051,1685,1867,2049       | -3.3     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 2.42                   | 2.34                       | 6   | 11921,12096,12271,11919,12094,12269 | -3.31    |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 5.74                   | 5.55                       | 6   | 78141,78316,78491,78139,78314,78489 | -3.31    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 0.3                    | 0.29                       | 6   | 61502,61705,61908,61500,61703,61906 | -3.33    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 29.32                  | 28.34                      | 6   | 9338,9513,9688,9336,9511,9686       | -3.34    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 79.14                  | 76.44                      | 6   | 37177,37366,37555,37175,37364,37553 | -3.41    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 0.29                   | 0.28                       | 6   | 18361,18564,18767,18359,18562,18765 | -3.45    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 0.29                   | 0.28                       | 6   | 20825,21028,21231,20823,21026,21229 | -3.45    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 64         | 0.29                   | 0.28                       | 6   | 24493,24696,24899,24491,24694,24897 | -3.45    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 565536     | 2258.71                | 2180.8                     | 6   | 9961,10136,10311,9959,10134,10309   | -3.45    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 1.73                   | 1.67                       | 6   | 52402,52577,52752,52400,52575,52750 | -3.47    |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 29.74                  | 28.7                       | 6   | 76055,76230,76405,76053,76228,76403 | -3.5     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 0.57                   | 0.55                       | 6   | 29176,29365,29554,29174,29363,29552 | -3.51    |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 2.28                   | 2.2                        | 6   | 71813,71988,72163,71811,71986,72161 | -3.51    |
