+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+------------------------+-----+-------------------------------------+-----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro-43ff7415 | patched-munro-728899ba | cnt |                 qid                 |   diff    | pct_diff |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 5.93                             | 7.66                   | 6   | 2267,2449,2631,2268,2450,2632       | 1.73      | 29.17    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 4.21                             | 5.94                   | 6   | 24541,24744,24947,24542,24745,24948 | 1.73      | 41.09    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 253036     | 992.05                           | 993.77                 | 6   | 15700,15875,16050,15701,15876,16051 | 1.72      | 0.17     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 82.93                            | 84.64                  | 6   | 26991,27180,27369,26992,27181,27370 | 1.71      | 2.06     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 692.63                           | 694.33                 | 6   | 57063,57231,57399,57064,57232,57400 | 1.7       | 0.25     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 12.61                            | 14.28                  | 6   | 47207,47382,47557,47208,47383,47558 | 1.67      | 13.24    |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 190536     | 269.1                            | 270.76                 | 6   | 73989,74164,74339,73990,74165,74340 | 1.66      | 0.62     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 2.96                             | 4.61                   | 6   | 26935,27124,27313,26936,27125,27314 | 1.65      | 55.74    |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 13.45                            | 15.1                   | 6   | 78154,78329,78504,78155,78330,78505 | 1.65      | 12.27    |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 147.07                           | 148.71                 | 6   | 58561,58729,58897,58562,58730,58898 | 1.64      | 1.12     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 120.94                           | 122.58                 | 6   | 33228,33417,33606,33229,33418,33607 | 1.64      | 1.36     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 64         | 9.29                             | 10.93                  | 6   | 44505,44694,44883,44506,44695,44884 | 1.64      | 17.65    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 14.58                            | 16.21                  | 6   | 70118,70321,70524,70119,70322,70525 | 1.63      | 11.18    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 6.89                             | 8.52                   | 6   | 69509,69712,69915,69510,69713,69916 | 1.63      | 23.66    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 8.65                             | 10.26                  | 6   | 67073,67276,67479,67074,67277,67480 | 1.61      | 18.61    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 3.57                             | 5.17                   | 6   | 2260,2442,2624,2261,2443,2625       | 1.6       | 44.82    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 3.74                             | 5.33                   | 6   | 64616,64819,65022,64617,64820,65023 | 1.59      | 42.51    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 27.74                            | 29.32                  | 6   | 9337,9512,9687,9338,9513,9688       | 1.58      | 5.7      |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 58.76                            | 60.32                  | 6   | 11458,11633,11808,11459,11634,11809 | 1.56      | 2.65     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 253036     | 337.56                           | 339.12                 | 6   | 79246,79421,79596,79247,79422,79597 | 1.56      | 0.46     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 128        | 2.46                             | 4.02                   | 6   | 33172,33361,33550,33173,33362,33551 | 1.56      | 63.41    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 262144     | 325.27                           | 326.82                 | 6   | 30981,31170,31359,30982,31171,31360 | 1.55      | 0.48     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 512144     | 2264.99                          | 2266.53                | 6   | 43462,43651,43840,43463,43652,43841 | 1.54      | 0.07     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 4.3                              | 5.84                   | 6   | 20278,20481,20684,20279,20482,20685 | 1.54      | 35.81    |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 76.38                            | 77.91                  | 6   | 58554,58722,58890,58555,58723,58891 | 1.53      | 2.0      |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 3.12                             | 4.65                   | 6   | 28643,28832,29021,28644,28833,29022 | 1.53      | 49.04    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 1024       | 4.4                              | 5.93                   | 6   | 46150,46325,46500,46151,46326,46501 | 1.53      | 34.77    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 23.3                             | 24.83                  | 6   | 32640,32829,33018,32641,32830,33019 | 1.53      | 6.57     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 23.02                            | 24.53                  | 6   | 55523,55691,55859,55524,55692,55860 | 1.51      | 6.56     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 11.57                            | 13.07                  | 6   | 2813,2995,3177,2814,2996,3178       | 1.5       | 12.96    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 131072     | 13.99                            | 15.49                  | 6   | 26396,26599,26802,26397,26600,26803 | 1.5       | 10.72    |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 189.22                           | 190.71                 | 6   | 59072,59240,59408,59073,59241,59409 | 1.49      | 0.79     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 3.33                             | 4.81                   | 6   | 35440,35629,35818,35441,35630,35819 | 1.48      | 44.44    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 146.14                           | 147.61                 | 6   | 32668,32857,33046,32669,32858,33047 | 1.47      | 1.01     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 7.01                             | 8.48                   | 6   | 3898,4080,4262,3899,4081,4263       | 1.47      | 20.97    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 4.11                             | 5.58                   | 6   | 52975,53150,53325,52976,53151,53326 | 1.47      | 35.77    |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 28.27                            | 29.74                  | 6   | 76054,76229,76404,76055,76230,76405 | 1.47      | 5.2      |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 3.86                             | 5.32                   | 6   | 83,265,447,84,266,448               | 1.46      | 37.82    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 131072     | 272.38                           | 273.84                 | 6   | 34943,35132,35321,34944,35133,35322 | 1.46      | 0.54     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 4.68                             | 6.12                   | 6   | 10366,10541,10716,10367,10542,10717 | 1.44      | 30.77    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 85.18                            | 86.6                   | 6   | 40011,40200,40389,40012,40201,40390 | 1.42      | 1.67     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 7.45                             | 8.86                   | 6   | 63412,63615,63818,63413,63616,63819 | 1.41      | 18.93    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 64         | 8.45                             | 9.84                   | 6   | 36000,36189,36378,36001,36190,36379 | 1.39      | 16.45    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 512        | 14.94                            | 16.33                  | 6   | 11955,12130,12305,11956,12131,12306 | 1.39      | 9.3      |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 93.33                            | 94.71                  | 6   | 56545,56713,56881,56546,56714,56882 | 1.38      | 1.48     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 4.11                             | 5.48                   | 6   | 8273,8455,8637,8274,8456,8638       | 1.37      | 33.33    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 12.77                            | 14.13                  | 6   | 629,811,993,630,812,994             | 1.36      | 10.65    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 6.31                             | 7.67                   | 6   | 70727,70930,71133,70728,70931,71134 | 1.36      | 21.55    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 2.55                             | 3.9                    | 6   | 14041,14216,14391,14042,14217,14392 | 1.35      | 52.94    |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 184.37                           | 185.72                 | 6   | 56552,56720,56888,56553,56721,56889 | 1.35      | 0.73     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 4.03                             | 5.37                   | 6   | 29770,29959,30148,29771,29960,30149 | 1.34      | 33.25    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 20.37                            | 21.69                  | 6   | 29238,29427,29616,29239,29428,29617 | 1.32      | 6.48     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024       | 8.81                             | 10.12                  | 6   | 34894,35083,35272,34895,35084,35273 | 1.31      | 14.87    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 3.01                             | 4.31                   | 6   | 45093,45268,45443,45094,45269,45444 | 1.3       | 43.19    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 6.54                             | 7.82                   | 6   | 3359,3541,3723,3360,3542,3724       | 1.28      | 19.57    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 6.32                             | 7.6                    | 6   | 10898,11073,11248,10899,11074,11249 | 1.28      | 20.25    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 512        | 4.67                             | 5.93                   | 6   | 35454,35643,35832,35455,35644,35833 | 1.26      | 26.98    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 19.05                            | 20.31                  | 6   | 37155,37344,37533,37156,37345,37534 | 1.26      | 6.61     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 262144     | 380.95                           | 382.21                 | 6   | 33816,34005,34194,33817,34006,34195 | 1.26      | 0.33     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 253036     | 419.27                           | 420.51                 | 6   | 75046,75221,75396,75047,75222,75397 | 1.24      | 0.3      |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128036     | 398.28                           | 399.51                 | 6   | 77657,77832,78007,77658,77833,78008 | 1.23      | 0.31     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 3.94                             | 5.16                   | 6   | 31478,31667,31856,31479,31668,31857 | 1.22      | 30.96    |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 3.1                              | 4.32                   | 6   | 83838,84034,84230,83839,84035,84231 | 1.22      | 39.35    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 7.25                             | 8.46                   | 6   | 61592,61795,61998,61593,61796,61999 | 1.21      | 16.69    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 5.59                             | 6.8                    | 6   | 28083,28272,28461,28084,28273,28462 | 1.21      | 21.65    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 114.78                           | 115.99                 | 6   | 31534,31723,31912,31535,31724,31913 | 1.21      | 1.05     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 131072     | 180.63                           | 181.83                 | 6   | 34376,34565,34754,34377,34566,34755 | 1.2       | 0.66     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 3.62                             | 4.82                   | 6   | 35447,35636,35825,35448,35637,35826 | 1.2       | 33.15    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 4.46                             | 5.66                   | 6   | 47193,47368,47543,47194,47369,47544 | 1.2       | 26.91    |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 234.11                           | 235.31                 | 6   | 78700,78875,79050,78701,78876,79051 | 1.2       | 0.51     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 3.09                             | 4.28                   | 6   | 67045,67248,67451,67046,67249,67452 | 1.19      | 38.51    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 370.9                            | 372.09                 | 6   | 9904,10079,10254,9905,10080,10255   | 1.19      | 0.32     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 105.43                           | 106.62                 | 6   | 77643,77818,77993,77644,77819,77994 | 1.19      | 1.13     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 30.05                            | 31.24                  | 6   | 86218,86414,86610,86219,86415,86611 | 1.19      | 3.96     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 282768     | 3088.87                          | 3090.05                | 6   | 56615,56783,56951,56616,56784,56952 | 1.18      | 0.04     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 11.46                            | 12.64                  | 6   | 26963,27152,27341,26964,27153,27342 | 1.18      | 10.3     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 7.68                             | 8.85                   | 6   | 27523,27712,27901,27524,27713,27902 | 1.17      | 15.23    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 67.39                            | 68.55                  | 6   | 12508,12683,12858,12509,12684,12859 | 1.16      | 1.72     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 256        | 4.33                             | 5.48                   | 6   | 30344,30533,30722,30345,30534,30723 | 1.15      | 26.56    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 8.15                             | 9.3                    | 6   | 29791,29980,30169,29792,29981,30170 | 1.15      | 14.11    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 11.49                            | 12.64                  | 6   | 62817,63020,63223,62818,63021,63224 | 1.15      | 10.01    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 2.38                             | 3.53                   | 6   | 11409,11584,11759,11410,11585,11760 | 1.15      | 48.32    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 8.7                              | 9.84                   | 6   | 36007,36196,36385,36008,36197,36386 | 1.14      | 13.1     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 4.16                             | 5.29                   | 6   | 51386,51561,51736,51387,51562,51737 | 1.13      | 27.16    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 95.65                            | 96.78                  | 6   | 34362,34551,34740,34363,34552,34741 | 1.13      | 1.18     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 262144     | 116.22                           | 117.35                 | 6   | 86232,86428,86624,86233,86429,86625 | 1.13      | 0.97     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 32.66                            | 33.78                  | 6   | 26977,27166,27355,26978,27167,27356 | 1.12      | 3.43     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 46.65                            | 47.77                  | 6   | 38870,39059,39248,38871,39060,39249 | 1.12      | 2.4      |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 70.46                            | 71.58                  | 6   | 60563,60731,60899,60564,60732,60900 | 1.12      | 1.59     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 1412.75                          | 1413.87                | 6   | 36084,36273,36462,36085,36274,36463 | 1.12      | 0.08     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 62.39                            | 63.5                   | 6   | 27551,27740,27929,27552,27741,27930 | 1.11      | 1.78     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 42.35                            | 43.46                  | 6   | 35482,35671,35860,35483,35672,35861 | 1.11      | 2.62     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 27.48                            | 28.59                  | 6   | 68305,68508,68711,68306,68509,68712 | 1.11      | 4.04     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 4.36                             | 5.46                   | 6   | 2799,2981,3163,2800,2982,3164       | 1.1       | 25.23    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 2.43                             | 3.53                   | 6   | 46136,46311,46486,46137,46312,46487 | 1.1       | 45.27    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 15.01                            | 16.11                  | 6   | 68298,68501,68704,68299,68502,68705 | 1.1       | 7.33     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 114.78                           | 115.87                 | 6   | 77118,77293,77468,77119,77294,77469 | 1.09      | 0.95     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 9.09                             | 10.18                  | 6   | 46157,46332,46507,46158,46333,46508 | 1.09      | 11.99    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 524288     | 215.3                            | 216.38                 | 6   | 20320,20523,20726,20321,20524,20727 | 1.08      | 0.5      |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 3.52                             | 4.59                   | 6   | 69495,69698,69901,69496,69699,69902 | 1.07      | 30.4     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 315536     | 1255.29                          | 1256.36                | 6   | 11507,11682,11857,11508,11683,11858 | 1.07      | 0.09     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 131072     | 16.33                            | 17.39                  | 6   | 25178,25381,25584,25179,25382,25585 | 1.06      | 6.49     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 5.06                             | 6.11                   | 6   | 49818,49993,50168,49819,49994,50169 | 1.05      | 20.75    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 26.21                            | 27.26                  | 6   | 66478,66681,66884,66479,66682,66885 | 1.05      | 4.01     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 125.11                           | 126.16                 | 6   | 74493,74668,74843,74494,74669,74844 | 1.05      | 0.84     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 548.2                            | 549.25                 | 6   | 16197,16372,16547,16198,16373,16548 | 1.05      | 0.19     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 1778.21                          | 1779.25                | 6   | 37218,37407,37596,37219,37408,37597 | 1.04      | 0.06     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 189018     | 3636.35                          | 3637.38                | 6   | 58610,58778,58946,58611,58779,58947 | 1.03      | 0.03     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 10.45                            | 11.48                  | 6   | 30358,30547,30736,30359,30548,30737 | 1.03      | 9.86     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 6.33                             | 7.36                   | 6   | 6089,6271,6453,6090,6272,6454       | 1.03      | 16.27    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 1024       | 2.79                             | 3.82                   | 6   | 7174,7356,7538,7175,7357,7539       | 1.03      | 36.92    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 4.92                             | 5.94                   | 6   | 45100,45275,45450,45101,45276,45451 | 1.02      | 20.73    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 5.47                             | 6.48                   | 6   | 25164,25367,25570,25165,25368,25571 | 1.01      | 18.46    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 4.95                             | 5.96                   | 6   | 38828,39017,39206,38829,39018,39207 | 1.01      | 20.4     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 4.53                             | 5.54                   | 6   | 67059,67262,67465,67060,67263,67466 | 1.01      | 22.3     |
