+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+----------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro-43ff7415 | patched-geoghegan-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 0.57                             | 0.72                       | 6   | 13,195,377,12,194,376               | 0.15     | 26.32    |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 0.87                             | 1.02                       | 6   | 83817,84013,84209,83816,84012,84208 | 0.15     | 17.24    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 1.02                             | 1.17                       | 6   | 34,216,398,33,215,397               | 0.15     | 14.71    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 4          | 1.01                             | 1.16                       | 6   | 39941,40130,40319,39940,40129,40318 | 0.15     | 14.85    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 1.26                             | 1.41                       | 6   | 38247,38436,38625,38246,38435,38624 | 0.15     | 11.9     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 3.04                             | 3.19                       | 6   | 38821,39010,39199,38820,39009,39198 | 0.15     | 4.93     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 1.05                             | 1.2                        | 6   | 44477,44666,44855,44476,44665,44854 | 0.15     | 14.29    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 1.1                              | 1.25                       | 6   | 46087,46262,46437,46086,46261,46436 | 0.15     | 13.64    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 3.25                             | 3.4                        | 6   | 46654,46829,47004,46653,46828,47003 | 0.15     | 4.62     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 2.75                             | 2.9                        | 6   | 66422,66625,66828,66421,66624,66827 | 0.15     | 5.45     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 61.49                            | 61.64                      | 6   | 32087,32276,32465,32086,32275,32464 | 0.15     | 0.24     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 38.1                             | 38.25                      | 6   | 46682,46857,47032,46681,46856,47031 | 0.15     | 0.39     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 35.95                            | 36.09                      | 6   | 3380,3562,3744,3379,3561,3743       | 0.14     | 0.39     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 1.7                              | 1.84                       | 6   | 37113,37302,37491,37112,37301,37490 | 0.14     | 8.24     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2          | 0.91                             | 1.05                       | 6   | 6019,6201,6383,6018,6200,6382       | 0.14     | 15.38    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 0.89                             | 1.03                       | 6   | 48712,48887,49062,48711,48886,49061 | 0.14     | 15.73    |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 0.62                             | 0.76                       | 6   | 61011,61179,61347,61010,61178,61346 | 0.14     | 22.58    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 0.84                             | 0.98                       | 6   | 62131,62334,62537,62130,62333,62536 | 0.14     | 16.67    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 0.57                             | 0.71                       | 6   | 67605,67808,68011,67604,67807,68010 | 0.14     | 24.56    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 1.24                             | 1.38                       | 6   | 3303,3485,3667,3302,3484,3666       | 0.14     | 11.29    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1          | 0.55                             | 0.69                       | 6   | 7650,7832,8014,7649,7831,8013       | 0.14     | 25.45    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 1.35                             | 1.49                       | 6   | 22091,22294,22497,22090,22293,22496 | 0.14     | 10.37    |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 1.35                             | 1.49                       | 6   | 71798,71973,72148,71797,71972,72147 | 0.14     | 10.37    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 2.2                              | 2.34                       | 6   | 11920,12095,12270,11919,12094,12269 | 0.14     | 6.36     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 3.43                             | 3.57                       | 6   | 54494,54662,54830,54493,54661,54829 | 0.14     | 4.08     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 2.99                             | 3.13                       | 6   | 53486,53654,53822,53485,53653,53821 | 0.14     | 4.68     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 4096       | 14.06                            | 14.2                       | 6   | 52989,53164,53339,52988,53163,53338 | 0.14     | 1.0      |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 419.13                           | 419.27                     | 6   | 7762,7944,8126,7761,7943,8125       | 0.14     | 0.03     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 128036     | 567.15                           | 567.29                     | 6   | 47249,47424,47599,47248,47423,47598 | 0.14     | 0.02     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 3.86                             | 3.99                       | 6   | 10359,10534,10709,10358,10533,10708 | 0.13     | 3.37     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 16         | 1.17                             | 1.3                        | 6   | 7132,7314,7496,7131,7313,7495       | 0.13     | 11.11    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 1.23                             | 1.36                       | 6   | 51869,52044,52219,51868,52043,52218 | 0.13     | 10.57    |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 0.9                              | 1.03                       | 6   | 61018,61186,61354,61017,61185,61353 | 0.13     | 14.44    |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 0.64                             | 0.77                       | 6   | 86757,86953,87149,86756,86952,87148 | 0.13     | 20.31    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 1.06                             | 1.19                       | 6   | 7139,7321,7503,7138,7320,7502       | 0.13     | 12.26    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 3.08                             | 3.21                       | 6   | 50847,51022,51197,50846,51021,51196 | 0.13     | 4.22     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 3.67                             | 3.8                        | 6   | 75508,75683,75858,75507,75682,75857 | 0.13     | 3.54     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 2.56                             | 2.69                       | 6   | 79169,79344,79519,79168,79343,79518 | 0.13     | 5.08     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 1.29                             | 1.42                       | 6   | 84412,84608,84804,84411,84607,84803 | 0.13     | 10.08    |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 15.63                            | 15.76                      | 6   | 73954,74129,74304,73953,74128,74303 | 0.13     | 0.83     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 890.89                           | 891.02                     | 6   | 41740,41929,42118,41739,41928,42117 | 0.13     | 0.01     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 64018      | 581.26                           | 581.39                     | 6   | 55558,55726,55894,55557,55725,55893 | 0.13     | 0.02     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 131072     | 272.38                           | 272.5                      | 6   | 34943,35132,35321,34942,35131,35320 | 0.12     | 0.04     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 64         | 2.79                             | 2.91                       | 6   | 8784,8959,9134,8783,8958,9133       | 0.12     | 4.3      |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 1.38                             | 1.5                        | 6   | 16638,16813,16988,16637,16812,16987 | 0.12     | 8.7      |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 8          | 1.14                             | 1.26                       | 6   | 15588,15763,15938,15587,15762,15937 | 0.12     | 10.53    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 16         | 2.02                             | 2.14                       | 6   | 48733,48908,49083,48732,48907,49082 | 0.12     | 5.94     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 1.42                             | 1.54                       | 6   | 58001,58169,58337,58000,58168,58336 | 0.12     | 8.45     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 2.38                             | 2.5                        | 6   | 77594,77769,77944,77593,77768,77943 | 0.12     | 5.04     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 0.21                             | 0.33                       | 6   | 70629,70832,71035,70628,70831,71034 | 0.12     | 57.14    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 0.71                             | 0.83                       | 6   | 559,741,923,558,740,922             | 0.12     | 16.9     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 256        | 0.35                             | 0.47                       | 6   | 20852,21055,21258,20851,21054,21257 | 0.12     | 34.29    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 256        | 0.34                             | 0.46                       | 6   | 25115,25318,25521,25114,25317,25520 | 0.12     | 35.29    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 0.74                             | 0.86                       | 6   | 46080,46255,46430,46079,46254,46429 | 0.12     | 16.22    |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 8          | 0.88                             | 1.0                        | 6   | 57483,57651,57819,57482,57650,57818 | 0.12     | 13.64    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 0.78                             | 0.9                        | 6   | 63958,64161,64364,63957,64160,64363 | 0.12     | 15.38    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2          | 0.32                             | 0.44                       | 6   | 68200,68403,68606,68199,68402,68605 | 0.12     | 37.5     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 0.68                             | 0.8                        | 6   | 71259,71434,71609,71258,71433,71608 | 0.12     | 17.65    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 1.99                             | 2.11                       | 6   | 7699,7881,8063,7698,7880,8062       | 0.12     | 6.03     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 1.87                             | 1.99                       | 6   | 30323,30512,30701,30322,30511,30700 | 0.12     | 6.42     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 1.06                             | 1.18                       | 6   | 29749,29938,30127,29748,29937,30126 | 0.12     | 11.32    |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 1.33                             | 1.45                       | 6   | 78623,78798,78973,78622,78797,78972 | 0.12     | 9.02     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 16         | 2.22                             | 2.34                       | 6   | 50833,51008,51183,50832,51007,51182 | 0.12     | 5.41     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 3.41                             | 3.53                       | 6   | 62166,62369,62572,62165,62368,62571 | 0.12     | 3.52     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 7.75                             | 7.86                       | 6   | 33760,33949,34138,33759,33948,34137 | 0.11     | 1.42     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 1.2                              | 1.31                       | 6   | 8217,8399,8581,8216,8398,8580       | 0.11     | 9.17     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 1.72                             | 1.83                       | 6   | 53479,53647,53815,53478,53646,53814 | 0.11     | 6.4      |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 1.25                             | 1.36                       | 6   | 67619,67822,68025,67618,67821,68024 | 0.11     | 8.8      |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 0.98                             | 1.09                       | 6   | 72316,72491,72666,72315,72490,72665 | 0.11     | 11.22    |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 1.71                             | 1.82                       | 6   | 72330,72505,72680,72329,72504,72679 | 0.11     | 6.43     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 0.51                             | 0.62                       | 6   | 21461,21664,21867,21460,21663,21866 | 0.11     | 21.57    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 0.25                             | 0.36                       | 6   | 20222,20425,20628,20221,20424,20627 | 0.11     | 44.0     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 4          | 0.83                             | 0.94                       | 6   | 35972,36161,36350,35971,36160,36349 | 0.11     | 13.25    |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 0.75                             | 0.86                       | 6   | 55467,55635,55803,55466,55634,55802 | 0.11     | 14.67    |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 8          | 0.6                              | 0.71                       | 6   | 75459,75634,75809,75458,75633,75808 | 0.11     | 18.33    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 1.8                              | 1.91                       | 6   | 42216,42405,42594,42215,42404,42593 | 0.11     | 6.11     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 2.43                             | 2.54                       | 6   | 46129,46304,46479,46128,46303,46478 | 0.11     | 4.53     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 4          | 1.29                             | 1.4                        | 6   | 45044,45219,45394,45043,45218,45393 | 0.11     | 8.53     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 4.11                             | 4.22                       | 6   | 8273,8455,8637,8272,8454,8636       | 0.11     | 2.68     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 503036     | 2036.25                          | 2036.36                    | 6   | 12578,12753,12928,12577,12752,12927 | 0.11     | 0.01     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 0.98                             | 1.08                       | 6   | 35419,35608,35797,35418,35607,35796 | 0.1      | 10.2     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 2.52                             | 2.62                       | 6   | 38254,38443,38632,38253,38442,38631 | 0.1      | 3.97     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 0.94                             | 1.04                       | 6   | 65176,65379,65582,65175,65378,65581 | 0.1      | 10.64    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 3.11                             | 3.21                       | 6   | 68865,69068,69271,68864,69067,69270 | 0.1      | 3.22     |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 1.42                             | 1.52                       | 6   | 83243,83439,83635,83242,83438,83634 | 0.1      | 7.04     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 0.41                             | 0.51                       | 6   | 20236,20439,20642,20235,20438,20641 | 0.1      | 24.39    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 0.55                             | 0.65                       | 6   | 6012,6194,6376,6011,6193,6375       | 0.1      | 18.18    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 0.75                             | 0.85                       | 6   | 9806,9981,10156,9805,9980,10155     | 0.1      | 13.33    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 0.75                             | 0.85                       | 6   | 11906,12081,12256,11905,12080,12255 | 0.1      | 13.33    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 0.79                             | 0.89                       | 6   | 16631,16806,16981,16630,16805,16980 | 0.1      | 12.66    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 0.64                             | 0.74                       | 6   | 17814,18017,18220,17813,18016,18219 | 0.1      | 15.62    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 0.65                             | 0.75                       | 6   | 37099,37288,37477,37098,37287,37476 | 0.1      | 15.38    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 0.86                             | 0.96                       | 6   | 36539,36728,36917,36538,36727,36916 | 0.1      | 11.63    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 0.61                             | 0.71                       | 6   | 43903,44092,44281,43902,44091,44280 | 0.1      | 16.39    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 0.79                             | 0.89                       | 6   | 52905,53080,53255,52904,53079,53254 | 0.1      | 12.66    |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 0.68                             | 0.78                       | 6   | 71784,71959,72134,71783,71958,72133 | 0.1      | 14.71    |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 0.65                             | 0.75                       | 6   | 78609,78784,78959,78608,78783,78958 | 0.1      | 15.38    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 1.03                             | 1.13                       | 6   | 39374,39563,39752,39373,39562,39751 | 0.1      | 9.71     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 1.61                             | 1.71                       | 6   | 51890,52065,52240,51889,52064,52239 | 0.1      | 6.21     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 1.78                             | 1.88                       | 6   | 60031,60199,60367,60030,60198,60366 | 0.1      | 5.62     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 1.78                             | 1.88                       | 6   | 71287,71462,71637,71286,71461,71636 | 0.1      | 5.62     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 4.54                             | 4.64                       | 6   | 26949,27138,27327,26948,27137,27326 | 0.1      | 2.2      |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 26.98                            | 27.08                      | 6   | 33207,33396,33585,33206,33395,33584 | 0.1      | 0.37     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 524288     | 375.07                           | 375.16                     | 6   | 68935,69138,69341,68934,69137,69340 | 0.09     | 0.02     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 120.41                           | 120.5                      | 6   | 71868,72043,72218,71867,72042,72217 | 0.09     | 0.07     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 2.86                             | 2.95                       | 6   | 63986,64189,64392,63985,64188,64391 | 0.09     | 3.15     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 1.14                             | 1.23                       | 6   | 566,748,930,565,747,929             | 0.09     | 7.89     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 16         | 1.19                             | 1.28                       | 6   | 30883,31072,31261,30882,31071,31260 | 0.09     | 7.56     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 1.97                             | 2.06                       | 6   | 74962,75137,75312,74961,75136,75311 | 0.09     | 4.57     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 0.36                             | 0.45                       | 6   | 60990,61158,61326,60989,61157,61325 | 0.09     | 25.0     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 2          | 0.78                             | 0.87                       | 6   | 3289,3471,3653,3288,3470,3652       | 0.09     | 11.54    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 2          | 0.61                             | 0.7                        | 6   | 7111,7293,7475,7110,7292,7474       | 0.09     | 14.75    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 0.64                             | 0.73                       | 6   | 28041,28230,28419,28040,28229,28418 | 0.09     | 14.06    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2          | 0.63                             | 0.72                       | 6   | 39367,39556,39745,39366,39555,39744 | 0.09     | 14.29    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 4          | 0.74                             | 0.83                       | 6   | 40508,40697,40886,40507,40696,40885 | 0.09     | 12.16    |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 4          | 0.73                             | 0.82                       | 6   | 57980,58148,58316,57979,58147,58315 | 0.09     | 12.33    |
