+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------------+----------------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-munro-3ded1b78 | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1          | 0.26                               | 0.3                              | 6   | 25666,25869,26072,25668,25871,26074 | 0.04     | 15.38    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 0.28                               | 0.32                             | 6   | 30286,30475,30664,30288,30477,30666 | 0.04     | 14.29    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 0.46                               | 0.5                              | 6   | 30300,30489,30678,30302,30491,30680 | 0.04     | 8.7      |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 4          | 0.37                               | 0.41                             | 6   | 31434,31623,31812,31436,31625,31814 | 0.04     | 10.81    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 16         | 0.92                               | 0.96                             | 6   | 33716,33905,34094,33718,33907,34096 | 0.04     | 4.35     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 370.86                             | 370.9                            | 6   | 9902,10077,10252,9904,10079,10254   | 0.04     | 0.01     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 18.65                              | 18.68                            | 6   | 12492,12667,12842,12494,12669,12844 | 0.03     | 0.16     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 103.53                             | 103.56                           | 6   | 27556,27745,27934,27558,27747,27936 | 0.03     | 0.03     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 0.71                               | 0.74                             | 6   | 1103,1285,1467,1105,1287,1469       | 0.03     | 4.23     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 0.53                               | 0.56                             | 6   | 4,186,368,6,188,370                 | 0.03     | 5.66     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2          | 0.78                               | 0.81                             | 6   | 8201,8383,8565,8203,8385,8567       | 0.03     | 3.85     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 1.44                               | 1.47                             | 6   | 14536,14711,14886,14538,14713,14888 | 0.03     | 2.08     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 0.51                               | 0.54                             | 6   | 16097,16272,16447,16099,16274,16449 | 0.03     | 5.88     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 0.29                               | 0.32                             | 6   | 21410,21613,21816,21412,21615,21818 | 0.03     | 10.34    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 0.5                                | 0.53                             | 6   | 19639,19842,20045,19641,19844,20047 | 0.03     | 6.0      |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 1.07                               | 1.1                              | 6   | 22698,22901,23104,22700,22903,23106 | 0.03     | 2.8      |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4          | 0.24                               | 0.27                             | 6   | 25680,25883,26086,25682,25885,26088 | 0.03     | 12.5     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 0.29                               | 0.32                             | 6   | 26310,26513,26716,26312,26515,26718 | 0.03     | 10.34    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 64         | 0.31                               | 0.34                             | 6   | 25099,25302,25505,25101,25304,25507 | 0.03     | 9.68     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 0.94                               | 0.97                             | 6   | 26912,27101,27290,26914,27103,27292 | 0.03     | 3.19     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1          | 0.24                               | 0.27                             | 6   | 33688,33877,34066,33690,33879,34068 | 0.03     | 12.5     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 0.27                               | 0.3                              | 6   | 18358,18561,18764,18360,18563,18766 | 0.03     | 11.11    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 0.34                               | 0.37                             | 6   | 18386,18589,18792,18388,18591,18794 | 0.03     | 8.82     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16         | 0.28                               | 0.31                             | 6   | 23258,23461,23664,23260,23463,23666 | 0.03     | 10.71    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4          | 0.27                               | 0.3                              | 6   | 23853,24056,24259,23855,24058,24261 | 0.03     | 11.11    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 0.39                               | 0.42                             | 6   | 22677,22880,23083,22679,22882,23085 | 0.03     | 7.69     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 0.4                                | 0.43                             | 6   | 28599,28788,28977,28601,28790,28979 | 0.03     | 7.5      |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 4          | 0.46                               | 0.49                             | 6   | 30867,31056,31245,30869,31058,31247 | 0.03     | 6.52     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 1          | 0.55                               | 0.58                             | 6   | 550,732,914,552,734,916             | 0.03     | 5.45     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 0.68                               | 0.71                             | 6   | 30874,31063,31252,30876,31065,31254 | 0.03     | 4.41     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 3.02                               | 3.05                             | 6   | 1698,1880,2062,1700,1882,2064       | 0.03     | 0.99     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 1.87                               | 1.9                              | 6   | 6052,6234,6416,6054,6236,6418       | 0.03     | 1.6      |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 4.21                               | 4.23                             | 6   | 28074,28263,28452,28076,28265,28454 | 0.02     | 0.48     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 1          | 0.6                                | 0.62                             | 6   | 2734,2916,3098,2736,2918,3100       | 0.02     | 3.33     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1          | 0.53                               | 0.55                             | 6   | 7648,7830,8012,7650,7832,8014       | 0.02     | 3.77     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 1.75                               | 1.77                             | 6   | 8229,8411,8593,8231,8413,8595       | 0.02     | 1.14     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 0.53                               | 0.55                             | 6   | 10322,10497,10672,10324,10499,10674 | 0.02     | 3.77     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 16         | 2.2                                | 2.22                             | 6   | 10343,10518,10693,10345,10520,10695 | 0.02     | 0.91     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 0.38                               | 0.4                              | 6   | 11890,12065,12240,11892,12067,12242 | 0.02     | 5.26     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 2          | 0.48                               | 0.5                              | 6   | 15047,15222,15397,15049,15224,15399 | 0.02     | 4.17     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 0.25                               | 0.27                             | 6   | 17147,17350,17553,17149,17352,17555 | 0.02     | 8.0      |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 0.31                               | 0.33                             | 6   | 17791,17994,18197,17793,17996,18199 | 0.02     | 6.45     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 0.24                               | 0.26                             | 6   | 21424,21627,21830,21426,21629,21832 | 0.02     | 8.33     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 0.24                               | 0.26                             | 6   | 19576,19779,19982,19578,19781,19984 | 0.02     | 8.33     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 0.6                                | 0.62                             | 6   | 19646,19849,20052,19648,19851,20054 | 0.02     | 3.33     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2          | 0.26                               | 0.28                             | 6   | 23237,23440,23643,23239,23442,23645 | 0.02     | 7.69     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 0.31                               | 0.33                             | 6   | 23272,23475,23678,23274,23477,23680 | 0.02     | 6.45     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 0.25                               | 0.27                             | 6   | 23839,24042,24245,23841,24044,24247 | 0.02     | 8.0      |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 1.65                               | 1.67                             | 6   | 23923,24126,24329,23925,24128,24331 | 0.02     | 1.21     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 0.58                               | 0.6                              | 6   | 26345,26548,26751,26347,26550,26753 | 0.02     | 3.45     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 512        | 0.53                               | 0.55                             | 6   | 25120,25323,25526,25122,25325,25528 | 0.02     | 3.77     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 0.64                               | 0.66                             | 6   | 28606,28795,28984,28608,28797,28986 | 0.02     | 3.13     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 1.67                               | 1.69                             | 6   | 29187,29376,29565,29189,29378,29567 | 0.02     | 1.2      |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 0.65                               | 0.67                             | 6   | 32575,32764,32953,32577,32766,32955 | 0.02     | 3.08     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4          | 0.44                               | 0.46                             | 6   | 33135,33324,33513,33137,33326,33515 | 0.02     | 4.55     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 0.63                               | 0.65                             | 6   | 33142,33331,33520,33144,33333,33522 | 0.02     | 3.17     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 8          | 0.66                               | 0.68                             | 6   | 34276,34465,34654,34278,34467,34656 | 0.02     | 3.03     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 0.35                               | 0.37                             | 6   | 35956,36145,36334,35958,36147,36336 | 0.02     | 5.71     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 1.72                               | 1.74                             | 4   | 38812,39001,38814,39003             | 0.02     | 1.16     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 16         | 0.23                               | 0.25                             | 6   | 24476,24679,24882,24478,24681,24884 | 0.02     | 8.7      |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 0.28                               | 0.3                              | 6   | 18365,18568,18771,18367,18570,18773 | 0.02     | 7.14     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 0.39                               | 0.41                             | 6   | 17798,18001,18204,17800,18003,18206 | 0.02     | 5.13     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 0.28                               | 0.3                              | 6   | 19611,19814,20017,19613,19816,20019 | 0.02     | 7.14     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 0.28                               | 0.3                              | 6   | 20206,20409,20612,20208,20411,20614 | 0.02     | 7.14     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 32         | 0.27                               | 0.29                             | 6   | 22047,22250,22453,22049,22252,22455 | 0.02     | 7.41     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 0.28                               | 0.3                              | 6   | 25092,25295,25498,25094,25297,25500 | 0.02     | 7.14     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 0.39                               | 0.41                             | 6   | 29166,29355,29544,29168,29357,29546 | 0.02     | 5.13     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 0.27                               | 0.29                             | 6   | 33121,33310,33499,33123,33312,33501 | 0.02     | 7.41     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 2          | 0.56                               | 0.58                             | 6   | 11897,12072,12247,11899,12074,12249 | 0.02     | 3.57     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 4          | 0.81                               | 0.83                             | 6   | 35970,36159,36348,35972,36161,36350 | 0.02     | 2.47     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 10.3                               | 10.32                            | 6   | 31497,31686,31875,31499,31688,31877 | 0.02     | 0.19     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 378036     | 2302.34                            | 2302.36                          | 6   | 10987,11162,11337,10989,11164,11339 | 0.02     | 0.0      |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 8.29                               | 8.3                              | 6   | 18470,18673,18876,18472,18675,18878 | 0.01     | 0.12     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 4          | 0.77                               | 0.78                             | 6   | 8754,8929,9104,8756,8931,9106       | 0.01     | 1.3      |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 0.37                               | 0.38                             | 6   | 10840,11015,11190,10842,11017,11192 | 0.01     | 2.7      |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 0.75                               | 0.76                             | 6   | 11379,11554,11729,11381,11556,11731 | 0.01     | 1.33     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 1.45                               | 1.46                             | 6   | 14011,14186,14361,14013,14188,14363 | 0.01     | 0.69     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 16         | 0.31                               | 0.32                             | 6   | 18995,19198,19401,18997,19200,19403 | 0.01     | 3.23     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 0.32                               | 0.33                             | 6   | 19009,19212,19415,19011,19214,19417 | 0.01     | 3.13     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 0.54                               | 0.55                             | 6   | 19023,19226,19429,19025,19228,19431 | 0.01     | 1.85     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 1          | 0.29                               | 0.3                              | 6   | 17749,17952,18155,17751,17954,18157 | 0.01     | 3.45     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 0.32                               | 0.33                             | 6   | 20829,21032,21235,20831,21034,21237 | 0.01     | 3.13     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 1.55                               | 1.56                             | 6   | 20878,21081,21284,20880,21083,21286 | 0.01     | 0.65     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 0.5                                | 0.51                             | 6   | 21459,21662,21865,21461,21664,21867 | 0.01     | 2.0      |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 0.24                               | 0.25                             | 6   | 19583,19786,19989,19585,19788,19991 | 0.01     | 4.17     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 1          | 0.24                               | 0.25                             | 6   | 20185,20388,20591,20187,20390,20593 | 0.01     | 4.17     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 0.31                               | 0.32                             | 6   | 20227,20430,20633,20229,20432,20635 | 0.01     | 3.23     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 0.26                               | 0.27                             | 6   | 23230,23433,23636,23232,23435,23638 | 0.01     | 3.85     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 0.29                               | 0.3                              | 6   | 23860,24063,24266,23862,24065,24268 | 0.01     | 3.45     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16         | 0.3                                | 0.31                             | 6   | 23867,24070,24273,23869,24072,24275 | 0.01     | 3.33     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 0.33                               | 0.34                             | 6   | 23874,24077,24280,23876,24079,24282 | 0.01     | 3.03     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 128        | 0.36                               | 0.37                             | 6   | 23888,24091,24294,23890,24093,24296 | 0.01     | 2.78     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 8          | 0.27                               | 0.28                             | 6   | 22642,22845,23048,22644,22847,23050 | 0.01     | 3.7      |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 0.26                               | 0.27                             | 6   | 26275,26478,26681,26277,26480,26683 | 0.01     | 3.85     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 64         | 0.29                               | 0.3                              | 6   | 24490,24693,24896,24492,24695,24898 | 0.01     | 3.45     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 8          | 0.29                               | 0.3                              | 6   | 25078,25281,25484,25080,25283,25486 | 0.01     | 3.45     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 0.96                               | 0.97                             | 6   | 27479,27668,27857,27481,27670,27859 | 0.01     | 1.04     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 0.3                                | 0.31                             | 6   | 29159,29348,29537,29161,29350,29539 | 0.01     | 3.33     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 8          | 0.59                               | 0.6                              | 6   | 32008,32197,32386,32010,32199,32388 | 0.01     | 1.69     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 0.63                               | 0.64                             | 6   | 34843,35032,35221,34845,35034,35223 | 0.01     | 1.59     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 0.38                               | 0.39                             | 6   | 33702,33891,34080,33704,33893,34082 | 0.01     | 2.63     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 0.34                               | 0.35                             | 6   | 19002,19205,19408,19004,19207,19410 | 0.01     | 2.94     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 1          | 0.28                               | 0.29                             | 6   | 21403,21606,21809,21405,21608,21811 | 0.01     | 3.57     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 0.28                               | 0.29                             | 6   | 23265,23468,23671,23267,23470,23673 | 0.01     | 3.57     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 0.34                               | 0.35                             | 6   | 22663,22866,23069,22665,22868,23071 | 0.01     | 2.94     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 0.46                               | 0.47                             | 6   | 25722,25925,26128,25724,25927,26130 | 0.01     | 2.17     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2          | 0.28                               | 0.29                             | 6   | 26282,26485,26688,26284,26487,26690 | 0.01     | 3.57     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 0.93                               | 0.94                             | 6   | 1649,1831,2013,1651,1833,2015       | 0.01     | 1.08     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 0.56                               | 0.57                             | 6   | 12422,12597,12772,12424,12599,12774 | 0.01     | 1.79     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 0.93                               | 0.94                             | 6   | 23300,23503,23706,23302,23505,23708 | 0.01     | 1.08     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 0.68                               | 0.69                             | 4   | 38798,38987,38800,38989             | 0.01     | 1.47     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 12.46                              | 12.47                            | 6   | 6094,6276,6458,6096,6278,6460       | 0.01     | 0.08     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 2.85                               | 2.86                             | 6   | 16125,16300,16475,16127,16302,16477 | 0.01     | 0.35     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 4.74                               | 4.75                             | 6   | 31483,31672,31861,31485,31674,31863 | 0.01     | 0.21     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 1.31                               | 1.31                             | 6   | 2216,2398,2580,2218,2400,2582       | 0.0      | 0.0      |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 0.5                                | 0.5                              | 6   | 4918,5100,5282,4920,5102,5284       | 0.0      | 0.0      |
