+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------+----------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-3ded1b78 | patched-geoghegan-43ff7415 | cnt |                 qid                 | pct_diff |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8048576    | 5025.01                      | 5127.39                    | 6   | 23418,23621,23824,23420,23623,23826 | 2.04     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1048576    | 772.64                       | 788.26                     | 6   | 25805,26008,26211,25807,26010,26213 | 2.02     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 2.97                         | 3.03                       | 6   | 21486,21689,21892,21488,21691,21894 | 2.02     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 1.49                         | 1.52                       | 6   | 4959,5141,5323,4961,5143,5325       | 2.01     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 9048576    | 6996.57                      | 7137.44                    | 6   | 19162,19365,19568,19164,19367,19570 | 2.01     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 42.24                        | 43.09                      | 6   | 37166,37355,37544,37168,37357,37546 | 2.01     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 5048576    | 3888.4                       | 3966.08                    | 6   | 19134,19337,19540,19136,19339,19542 | 2.0      |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1262144    | 1263.68                      | 1288.5                     | 6   | 32707,32896,33085,32709,32898,33087 | 1.96     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 0.51                         | 0.52                       | 6   | 23285,23488,23691,23287,23490,23693 | 1.96     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1012144    | 3791.34                      | 3864.45                    | 6   | 37236,37425,37614,37238,37427,37616 | 1.93     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 53.49                        | 54.5                       | 6   | 1732,1914,2096,1734,1916,2098       | 1.89     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 373.4                        | 380.43                     | 6   | 29277,29466,29655,29279,29468,29657 | 1.88     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 512144     | 767.92                       | 782.21                     | 6   | 30418,30607,30796,30420,30609,30798 | 1.86     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 512        | 7.57                         | 7.71                       | 6   | 16677,16852,17027,16679,16854,17029 | 1.85     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 9048576    | 5623.49                      | 5727.46                    | 6   | 23425,23628,23831,23427,23630,23833 | 1.85     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 1048576    | 827.41                       | 842.41                     | 6   | 19106,19309,19512,19108,19311,19514 | 1.81     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 114.88                       | 116.95                     | 6   | 31531,31720,31909,31533,31722,31911 | 1.8      |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16         | 2.23                         | 2.27                       | 6   | 14017,14192,14367,14019,14194,14369 | 1.79     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 131072     | 106.12                       | 108.01                     | 6   | 19085,19288,19491,19087,19290,19493 | 1.78     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16         | 1.69                         | 1.72                       | 6   | 16117,16292,16467,16119,16294,16469 | 1.78     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2012144    | 5983.93                      | 6090.07                    | 2   | 38965,38967                         | 1.77     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 1.13                         | 1.15                       | 6   | 22697,22900,23103,22699,22902,23105 | 1.77     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 43.85                        | 44.62                      | 6   | 23341,23544,23747,23343,23546,23749 | 1.76     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1048576    | 661.95                       | 673.55                     | 6   | 23369,23572,23775,23371,23574,23777 | 1.75     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 131072     | 98.25                        | 99.97                      | 6   | 25784,25987,26190,25786,25989,26192 | 1.75     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 2.87                         | 2.92                       | 6   | 34303,34492,34681,34305,34494,34683 | 1.74     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 440536     | 3255.2                       | 3311.8                     | 6   | 16243,16418,16593,16245,16420,16595 | 1.74     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 262144     | 212.98                       | 216.58                     | 6   | 19092,19295,19498,19094,19297,19500 | 1.69     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 7048576    | 4392.01                      | 4464.74                    | 6   | 23411,23614,23817,23413,23616,23819 | 1.66     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 631072     | 1179.67                      | 1199.02                    | 6   | 5064,5246,5428,5066,5248,5430       | 1.64     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 631072     | 1283.53                      | 1304.53                    | 6   | 6156,6338,6520,6158,6340,6522       | 1.64     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 7048576    | 4365.09                      | 4435.75                    | 6   | 21584,21787,21990,21586,21789,21992 | 1.62     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1012144    | 3475.75                      | 3531.61                    | 2   | 38937,38939                         | 1.61     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 3048576    | 1911.79                      | 1942.48                    | 6   | 23383,23586,23789,23385,23588,23791 | 1.61     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1262144    | 1890.58                      | 1920.7                     | 6   | 34975,35164,35353,34977,35166,35355 | 1.59     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 3.77                         | 3.83                       | 6   | 27506,27695,27884,27508,27697,27886 | 1.59     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 131072     | 85.35                        | 86.7                       | 6   | 21521,21724,21927,21523,21726,21929 | 1.58     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 49.5                         | 50.27                      | 6   | 25777,25980,26183,25779,25982,26185 | 1.56     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 1048576    | 674.8                        | 685.26                     | 6   | 21542,21745,21948,21544,21747,21950 | 1.55     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 0.65                         | 0.66                       | 6   | 29739,29928,30117,29741,29930,30119 | 1.54     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1012144    | 1255.07                      | 1274.35                    | 6   | 29298,29487,29676,29300,29489,29678 | 1.54     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 7048576    | 5136.63                      | 5215.42                    | 6   | 25847,26050,26253,25849,26052,26255 | 1.53     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 253036     | 1095.63                      | 1112.43                    | 6   | 12547,12722,12897,12549,12724,12899 | 1.53     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 440536     | 3126.35                      | 3173.29                    | 6   | 10468,10643,10818,10470,10645,10820 | 1.5      |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2012144    | 2774.15                      | 2815.49                    | 6   | 30460,30649,30838,30462,30651,30840 | 1.49     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 6048576    | 504.96                       | 512.46                     | 6   | 26449,26652,26855,26451,26654,26857 | 1.49     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 19.53                        | 19.82                      | 6   | 15109,15284,15459,15111,15286,15461 | 1.48     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 565536     | 2162.65                      | 2194.66                    | 6   | 16782,16957,17132,16784,16959,17134 | 1.48     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 23.67                        | 24.02                      | 6   | 29802,29991,30180,29804,29993,30182 | 1.48     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 1.36                         | 1.38                       | 6   | 6044,6226,6408,6046,6228,6410       | 1.47     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 0.68                         | 0.69                       | 6   | 10853,11028,11203,10855,11030,11205 | 1.47     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 15.7                         | 15.93                      | 6   | 30362,30551,30740,30364,30553,30742 | 1.46     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 59.74                        | 60.61                      | 6   | 29249,29438,29627,29251,29440,29629 | 1.46     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 41.22                        | 41.82                      | 6   | 32644,32833,33022,32646,32835,33024 | 1.46     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 762144     | 738.87                       | 749.33                     | 6   | 35528,35717,35906,35530,35719,35908 | 1.42     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 6048576    | 4632.29                      | 4697.78                    | 6   | 19141,19344,19547,19143,19346,19549 | 1.41     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 382.85                       | 388.26                     | 6   | 36060,36249,36438,36062,36251,36440 | 1.41     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 44.19                        | 44.81                      | 6   | 5554,5736,5918,5556,5738,5920       | 1.4      |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 2048576    | 1311.57                      | 1329.86                    | 6   | 21549,21752,21955,21551,21754,21957 | 1.39     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 9048576    | 6605.02                      | 6696.68                    | 6   | 25861,26064,26267,25863,26066,26269 | 1.39     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 57.83                        | 58.63                      | 6   | 11455,11630,11805,11457,11632,11807 | 1.38     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 253036     | 1083.13                      | 1098.09                    | 6   | 14122,14297,14472,14124,14299,14474 | 1.38     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 229.78                       | 232.92                     | 6   | 15137,15312,15487,15139,15314,15489 | 1.37     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 60.5                         | 61.32                      | 6   | 36039,36228,36417,36041,36230,36419 | 1.36     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2012144    | 5479.56                      | 5553.27                    | 6   | 36130,36319,36508,36132,36321,36510 | 1.35     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 262144     | 194.53                       | 197.13                     | 6   | 25791,25994,26197,25793,25996,26199 | 1.34     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 41.95                        | 42.51                      | 6   | 13541,13716,13891,13543,13718,13893 | 1.33     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2262144    | 2136.24                      | 2164.51                    | 6   | 31034,31223,31412,31036,31225,31414 | 1.32     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 75.85                        | 76.85                      | 6   | 33218,33407,33596,33220,33409,33598 | 1.32     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 182.89                       | 185.29                     | 6   | 28696,28885,29074,28698,28887,29076 | 1.31     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 253036     | 991.62                       | 1004.49                    | 6   | 8872,9047,9222,8874,9049,9224       | 1.3      |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 171.43                       | 173.65                     | 6   | 5568,5750,5932,5570,5752,5934       | 1.29     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 102.93                       | 104.26                     | 6   | 27555,27744,27933,27557,27746,27935 | 1.29     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 128036     | 563.14                       | 570.39                     | 6   | 11483,11658,11833,11485,11660,11835 | 1.29     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2262144    | 6655.2                       | 6740.18                    | 2   | 38972,38974                         | 1.28     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 1.65                         | 1.67                       | 6   | 32021,32210,32399,32023,32212,32401 | 1.21     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 52.1                         | 52.73                      | 6   | 16166,16341,16516,16168,16343,16518 | 1.21     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 217.22                       | 219.81                     | 6   | 9894,10069,10244,9896,10071,10246   | 1.19     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4048576    | 2968.24                      | 3003.63                    | 6   | 25826,26029,26232,25828,26031,26234 | 1.19     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 5048576    | 3175.6                       | 3213.19                    | 6   | 21570,21773,21976,21572,21775,21978 | 1.18     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 35.8                         | 36.22                      | 6   | 29242,29431,29620,29244,29433,29622 | 1.17     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 6.17                         | 6.24                       | 6   | 19057,19260,19463,19059,19262,19465 | 1.13     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 128036     | 1129.78                      | 1142.57                    | 6   | 9383,9558,9733,9385,9560,9735       | 1.13     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 315536     | 2444.39                      | 2471.94                    | 6   | 16229,16404,16579,16231,16406,16581 | 1.13     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1048576    | 225.42                       | 227.96                     | 6   | 23978,24181,24384,23980,24183,24386 | 1.13     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 381072     | 774.93                       | 783.64                     | 6   | 6142,6324,6506,6144,6326,6508       | 1.12     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 503036     | 3658.37                      | 3699.41                    | 6   | 16250,16425,16600,16252,16427,16602 | 1.12     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 784.06                       | 792.83                     | 6   | 14626,14801,14976,14628,14803,14978 | 1.12     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 12.65                        | 12.79                      | 6   | 19064,19267,19470,19066,19269,19472 | 1.11     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 65536      | 181.58                       | 183.57                     | 6   | 30397,30586,30775,30399,30588,30777 | 1.1      |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512144     | 519.5                        | 525.19                     | 6   | 28150,28339,28528,28152,28341,28530 | 1.1      |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 131072     | 261.62                       | 264.45                     | 6   | 33239,33428,33617,33241,33430,33619 | 1.08     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 503036     | 1969.3                       | 1990.47                    | 6   | 16775,16950,17125,16777,16952,17127 | 1.08     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 762144     | 2902.48                      | 2933.15                    | 2   | 38930,38932                         | 1.06     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1512144    | 1284.93                      | 1298.48                    | 6   | 34415,34604,34793,34417,34606,34795 | 1.05     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 390.72                       | 394.8                      | 6   | 15144,15319,15494,15146,15321,15496 | 1.04     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 506072     | 3185.11                      | 3218.21                    | 6   | 1781,1963,2145,1783,1965,2147       | 1.04     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 131072     | 212.94                       | 215.15                     | 6   | 30971,31160,31349,30973,31162,31351 | 1.04     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 53.16                        | 53.71                      | 6   | 11966,12141,12316,11968,12143,12318 | 1.03     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1512144    | 1375.65                      | 1389.72                    | 6   | 28178,28367,28556,28180,28369,28558 | 1.02     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 631072     | 2935.01                      | 2964.85                    | 6   | 4518,4700,4882,4520,4702,4884       | 1.02     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 512144     | 477.09                       | 481.88                     | 6   | 34387,34576,34765,34389,34578,34767 | 1.0      |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2262144    | 2803.62                      | 2830.91                    | 6   | 33869,34058,34247,33871,34060,34249 | 0.97     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 253036     | 990.42                       | 1000.01                    | 6   | 13072,13247,13422,13074,13249,13424 | 0.97     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 524288     | 333.52                       | 336.69                     | 6   | 23362,23565,23768,23364,23567,23770 | 0.95     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 131072     | 268.73                       | 271.23                     | 6   | 30404,30593,30782,30406,30595,30784 | 0.93     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 512144     | 669.79                       | 675.97                     | 6   | 32119,32308,32497,32121,32310,32499 | 0.92     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 253036     | 1665.9                       | 1681.21                    | 6   | 15172,15347,15522,15174,15349,15524 | 0.92     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 10.9                         | 11.0                       | 6   | 5001,5183,5365,5003,5185,5367       | 0.92     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 104.77                       | 105.73                     | 6   | 32658,32847,33036,32660,32849,33038 | 0.92     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 256072     | 1590.21                      | 1604.78                    | 6   | 1767,1949,2131,1769,1951,2133       | 0.92     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 3.28                         | 3.31                       | 6   | 37117,37306,37495,37119,37308,37497 | 0.91     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 190536     | 1511.44                      | 1525.2                     | 6   | 9390,9565,9740,9392,9567,9742       | 0.91     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 253036     | 1633.65                      | 1648.48                    | 6   | 10972,11147,11322,10974,11149,11324 | 0.91     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 67.21                        | 67.82                      | 6   | 32651,32840,33029,32653,32842,33031 | 0.91     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1131072    | 2356.76                      | 2378.13                    | 6   | 6184,6366,6548,6186,6368,6550       | 0.91     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 22.18                        | 22.38                      | 6   | 20289,20492,20695,20291,20494,20697 | 0.9      |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2012144    | 1682.41                      | 1697.4                     | 6   | 34429,34618,34807,34431,34620,34809 | 0.89     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 131072     | 833.53                       | 840.92                     | 6   | 7766,7948,8130,7768,7950,8132       | 0.89     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2262144    | 3204.01                      | 3232.38                    | 6   | 35003,35192,35381,35005,35194,35383 | 0.89     |
