+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------+------------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-728899ba | patched-geoghegan-2-munro-3ded1b78 | cnt |                 qid                 | pct_diff |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 2.79             | 2.85                               | 6   | 16123,16298,16473,16125,16300,16475 | 2.15     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16         | 1.86             | 1.9                                | 6   | 50304,50479,50654,50306,50481,50656 | 2.15     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 23.35            | 23.85                              | 6   | 68301,68504,68707,68303,68506,68709 | 2.14     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 28.04            | 28.64                              | 6   | 34904,35093,35282,34906,35095,35284 | 2.14     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 2.81             | 2.87                               | 6   | 3880,4062,4244,3882,4064,4246       | 2.14     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 15.47            | 15.8                               | 6   | 16151,16326,16501,16153,16328,16503 | 2.13     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 16.9             | 17.26                              | 6   | 75000,75175,75350,75002,75177,75352 | 2.13     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1          | 0.47             | 0.48                               | 6   | 38789,38978,39167,38791,38980,39169 | 2.13     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 68.91            | 70.37                              | 6   | 28114,28303,28492,28116,28305,28494 | 2.12     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2262144    | 5894.22          | 6018.26                            | 6   | 36136,36325,36514,36138,36327,36516 | 2.1      |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 4.29             | 4.38                               | 6   | 78647,78822,78997,78649,78824,78999 | 2.1      |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 4.3              | 4.39                               | 6   | 59523,59691,59859,59525,59693,59861 | 2.09     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 631.54           | 644.72                             | 6   | 75056,75231,75406,75058,75233,75408 | 2.09     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1024       | 8.66             | 8.84                               | 6   | 28086,28275,28464,28088,28277,28466 | 2.08     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 220268     | 2061.6           | 2104.14                            | 6   | 58109,58277,58445,58111,58279,58447 | 2.06     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 0.97             | 0.99                               | 6   | 72312,72487,72662,72314,72489,72664 | 2.06     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2262144    | 6104.11          | 6229.44                            | 6   | 43507,43696,43885,43509,43698,43887 | 2.05     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 2.45             | 2.5                                | 6   | 16648,16823,16998,16650,16825,17000 | 2.04     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 10.85            | 11.07                              | 6   | 58529,58697,58865,58531,58699,58867 | 2.03     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 47.36            | 48.32                              | 6   | 28674,28863,29052,28676,28865,29054 | 2.03     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 262144     | 60.22            | 61.44                              | 6   | 23963,24166,24369,23965,24168,24371 | 2.03     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 2.97             | 3.03                               | 6   | 61553,61756,61959,61555,61758,61961 | 2.02     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 128.87           | 131.47                             | 6   | 36605,36794,36983,36607,36796,36985 | 2.02     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 19.35            | 19.74                              | 6   | 53993,54161,54329,53995,54163,54331 | 2.02     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2262144    | 1816.29          | 1852.48                            | 6   | 27064,27253,27442,27066,27255,27444 | 1.99     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 101.51           | 103.53                             | 6   | 27554,27743,27932,27556,27745,27934 | 1.99     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 378036     | 1534.89          | 1565.21                            | 6   | 14135,14310,14485,14137,14312,14487 | 1.98     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 1.52             | 1.55                               | 6   | 80894,81090,81286,80896,81092,81288 | 1.97     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 440536     | 1438.54          | 1466.93                            | 6   | 73488,73663,73838,73490,73665,73840 | 1.97     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1262144    | 3692.34          | 3765.09                            | 6   | 40644,40833,41022,40646,40835,41024 | 1.97     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048576    | 459.56           | 468.61                             | 6   | 23984,24187,24390,23986,24189,24392 | 1.97     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 2          | 0.51             | 0.52                               | 6   | 12945,13120,13295,12947,13122,13297 | 1.96     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 76.15            | 77.64                              | 6   | 39433,39622,39811,39435,39624,39813 | 1.96     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 195.66           | 199.47                             | 6   | 28135,28324,28513,28137,28326,28515 | 1.95     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 48.93            | 49.88                              | 6   | 30375,30564,30753,30377,30566,30755 | 1.94     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 512        | 4.13             | 4.21                               | 6   | 74447,74622,74797,74449,74624,74799 | 1.94     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 8          | 0.52             | 0.53                               | 6   | 66383,66586,66789,66385,66588,66791 | 1.92     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 190536     | 760.69           | 775.28                             | 6   | 8864,9039,9214,8866,9041,9216       | 1.92     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 64         | 2.09             | 2.13                               | 6   | 65795,65998,66201,65797,66000,66203 | 1.91     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 1024       | 3.66             | 3.73                               | 6   | 7170,7352,7534,7172,7354,7536       | 1.91     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 35.13            | 35.8                               | 6   | 12497,12672,12847,12499,12674,12849 | 1.91     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 46.4             | 47.28                              | 6   | 71339,71514,71689,71341,71516,71691 | 1.9      |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2012144    | 6078.03          | 6193.13                            | 6   | 40098,40287,40476,40100,40289,40478 | 1.89     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 0.53             | 0.54                               | 6   | 2186,2368,2550,2188,2370,2552       | 1.89     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 7.42             | 7.56                               | 6   | 59530,59698,59866,59532,59700,59868 | 1.89     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 32.46            | 33.07                              | 6   | 78675,78850,79025,78677,78852,79027 | 1.88     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 4.26             | 4.34                               | 6   | 4433,4615,4797,4435,4617,4799       | 1.88     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 15.46            | 15.75                              | 6   | 76043,76218,76393,76045,76220,76395 | 1.88     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 565536     | 677.58           | 690.19                             | 6   | 78227,78402,78577,78229,78404,78579 | 1.86     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 33.6             | 34.22                              | 6   | 74475,74650,74825,74477,74652,74827 | 1.85     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 565536     | 2068.99          | 2107.16                            | 6   | 15731,15906,16081,15733,15908,16083 | 1.84     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 1.09             | 1.11                               | 6   | 35415,35604,35793,35417,35606,35795 | 1.83     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 1.1              | 1.12                               | 6   | 50801,50976,51151,50803,50978,51153 | 1.82     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 96.01            | 97.75                              | 6   | 14597,14772,14947,14599,14774,14949 | 1.81     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 1.11             | 1.13                               | 6   | 29745,29934,30123,29747,29936,30125 | 1.8      |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1512144    | 4663.96          | 4747.87                            | 6   | 38950,39139,39328,38952,39141,39330 | 1.8      |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 103.45           | 105.3                              | 6   | 54532,54700,54868,54534,54702,54870 | 1.79     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2262144    | 1935.16          | 1969.59                            | 6   | 28198,28387,28576,28200,28389,28578 | 1.78     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 24.76            | 25.2                               | 6   | 75532,75707,75882,75534,75709,75884 | 1.78     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 37.49            | 38.15                              | 6   | 34344,34533,34722,34346,34535,34724 | 1.76     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 32.4             | 32.97                              | 6   | 26973,27162,27351,26975,27164,27353 | 1.76     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 25.62            | 26.07                              | 6   | 56527,56695,56863,56529,56697,56865 | 1.76     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 50.78            | 51.67                              | 6   | 59054,59222,59390,59056,59224,59392 | 1.75     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 64018      | 2282.54          | 2322.54                            | 6   | 60594,60762,60930,60596,60764,60932 | 1.75     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 24.57            | 25.0                               | 6   | 28100,28289,28478,28102,28291,28480 | 1.75     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1512144    | 1260.0           | 1281.99                            | 6   | 27043,27232,27421,27045,27234,27423 | 1.75     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 2.88             | 2.93                               | 6   | 9298,9473,9648,9300,9475,9650       | 1.74     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 0.58             | 0.59                               | 6   | 33707,33896,34085,33709,33898,34087 | 1.72     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 0.58             | 0.59                               | 6   | 54441,54609,54777,54443,54611,54779 | 1.72     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 282768     | 4915.25          | 4999.51                            | 6   | 56107,56275,56443,56109,56277,56445 | 1.71     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 302.01           | 307.18                             | 6   | 55547,55715,55883,55549,55717,55885 | 1.71     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 251518     | 1048.62          | 1066.53                            | 6   | 60132,60300,60468,60134,60302,60470 | 1.71     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 1.18             | 1.2                                | 6   | 9284,9459,9634,9286,9461,9636       | 1.69     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 0.59             | 0.6                                | 6   | 37095,37284,37473,37097,37286,37475 | 1.69     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 66.05            | 67.16                              | 6   | 72907,73082,73257,72909,73084,73259 | 1.68     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 41.67            | 42.37                              | 6   | 29808,29997,30186,29810,29999,30188 | 1.68     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 189.49           | 192.67                             | 6   | 11468,11643,11818,11470,11645,11820 | 1.68     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1512144    | 4276.98          | 4348.66                            | 6   | 40651,40840,41029,40653,40842,41031 | 1.68     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 2.39             | 2.43                               | 6   | 13498,13673,13848,13500,13675,13850 | 1.67     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 64         | 3.05             | 3.1                                | 6   | 34295,34484,34673,34297,34486,34675 | 1.64     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 565536     | 3786.47          | 3848.03                            | 6   | 12056,12231,12406,12058,12233,12408 | 1.63     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 378036     | 1208.27          | 1227.87                            | 6   | 71906,72081,72256,71908,72083,72258 | 1.62     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 9.88             | 10.04                              | 6   | 11433,11608,11783,11435,11610,11785 | 1.62     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024       | 27.89            | 28.34                              | 6   | 16158,16333,16508,16160,16335,16510 | 1.61     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 42.18            | 42.86                              | 6   | 53517,53685,53853,53519,53687,53855 | 1.61     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 388.59           | 394.83                             | 6   | 42856,43045,43234,42858,43047,43236 | 1.61     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 5.0              | 5.08                               | 6   | 22717,22920,23123,22719,22922,23125 | 1.6      |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 762144     | 2944.53          | 2991.51                            | 6   | 38929,39118,39307,38931,39120,39309 | 1.6      |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 131072     | 216.45           | 219.89                             | 6   | 32104,32293,32482,32106,32295,32484 | 1.59     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 0.63             | 0.64                               | 6   | 73355,73530,73705,73357,73532,73707 | 1.59     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 2.53             | 2.57                               | 6   | 46132,46307,46482,46134,46309,46484 | 1.58     |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 262144     | 124.52           | 126.48                             | 6   | 83288,83484,83680,83290,83486,83682 | 1.57     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 364.34           | 370.07                             | 6   | 49863,50038,50213,49865,50040,50215 | 1.57     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 1.29             | 1.31                               | 6   | 2214,2396,2578,2216,2398,2580       | 1.55     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 1.95             | 1.98                               | 6   | 66404,66607,66810,66406,66609,66812 | 1.54     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1012144    | 5156.64          | 5235.57                            | 6   | 37802,37991,38180,37804,37993,38182 | 1.53     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 157768     | 3827.26          | 3885.82                            | 6   | 59607,59775,59943,59609,59777,59945 | 1.53     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 64         | 2.62             | 2.66                               | 6   | 26924,27113,27302,26926,27115,27304 | 1.53     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 9.85             | 10.0                               | 6   | 74993,75168,75343,74995,75170,75345 | 1.52     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 210.25           | 213.45                             | 6   | 42849,43038,43227,42851,43040,43229 | 1.52     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 220268     | 6982.27          | 7088.38                            | 6   | 54077,54245,54413,54079,54247,54415 | 1.52     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 0.66             | 0.67                               | 6   | 17208,17411,17614,17210,17413,17616 | 1.52     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 189018     | 793.71           | 805.73                             | 6   | 60118,60286,60454,60120,60288,60456 | 1.51     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 53.67            | 54.48                              | 6   | 15654,15829,16004,15656,15831,16006 | 1.51     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 503036     | 646.24           | 655.99                             | 6   | 75595,75770,75945,75597,75772,75947 | 1.51     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 2.66             | 2.7                                | 6   | 63975,64178,64381,63977,64180,64383 | 1.5      |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 14.7             | 14.92                              | 6   | 18475,18678,18881,18477,18680,18883 | 1.5      |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 512144     | 2947.15          | 2991.17                            | 6   | 42891,43080,43269,42893,43082,43271 | 1.49     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 1.34             | 1.36                               | 6   | 11909,12084,12259,11911,12086,12261 | 1.49     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 0.67             | 0.68                               | 6   | 30872,31061,31250,30874,31063,31252 | 1.49     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2012144    | 1671.88          | 1696.76                            | 6   | 34428,34617,34806,34430,34619,34808 | 1.49     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 253036     | 1107.32          | 1123.71                            | 6   | 12546,12721,12896,12548,12723,12898 | 1.48     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 8          | 0.68             | 0.69                               | 6   | 75455,75630,75805,75457,75632,75807 | 1.47     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 0.68             | 0.69                               | 6   | 84989,85185,85381,84991,85187,85383 | 1.47     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1262144    | 4346.62          | 4410.09                            | 6   | 37242,37431,37620,37244,37433,37622 | 1.46     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 27.43            | 27.83                              | 6   | 28667,28856,29045,28669,28858,29047 | 1.46     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 253036     | 987.32           | 1001.67                            | 6   | 15696,15871,16046,15698,15873,16048 | 1.45     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 126518     | 1173.9           | 1190.93                            | 6   | 58088,58256,58424,58090,58258,58426 | 1.45     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 2.08             | 2.11                               | 6   | 10866,11041,11216,10868,11043,11218 | 1.44     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 81.28            | 82.45                              | 6   | 43409,43598,43787,43411,43600,43789 | 1.44     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 45.98            | 46.64                              | 6   | 75539,75714,75889,75541,75716,75891 | 1.44     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2012144    | 5665.45          | 5746.35                            | 6   | 43500,43689,43878,43502,43691,43880 | 1.43     |
