+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------+----------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-728899ba |  master  | cnt |                 qid                 |   diff   | pct_diff |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 603.15           | 2588.98  | 6   | 15150,15325,15500,15149,15324,15499 | 1985.83  | 329.24   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 508.17           | 2493.52  | 6   | 9368,9543,9718,9367,9542,9717       | 1985.35  | 390.69   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1762144    | 1504.74          | 3475.76  | 6   | 31586,31775,31964,31585,31774,31963 | 1971.02  | 130.99   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1262144    | 1806.55          | 3772.06  | 6   | 27603,27792,27981,27602,27791,27980 | 1965.51  | 108.8    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 532.28           | 2486.69  | 6   | 14618,14793,14968,14617,14792,14967 | 1954.41  | 367.18   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1262144    | 1900.57          | 3828.64  | 6   | 34974,35163,35352,34973,35162,35351 | 1928.07  | 101.45   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1512144    | 1470.94          | 3336.86  | 6   | 32713,32902,33091,32712,32901,33090 | 1865.92  | 126.85   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1262144    | 1317.05          | 3180.9   | 6   | 31005,31194,31383,31004,31193,31382 | 1863.85  | 141.52   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1262144    | 1254.09          | 3098.4   | 6   | 29871,30060,30249,29870,30059,30248 | 1844.31  | 147.06   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1012144    | 1642.26          | 3469.11  | 6   | 28730,28919,29108,28729,28918,29107 | 1826.85  | 111.24   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 429.11           | 2255.09  | 6   | 13568,13743,13918,13567,13742,13917 | 1825.98  | 425.53   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 389.69           | 2197.02  | 6   | 10943,11118,11293,10942,11117,11292 | 1807.33  | 463.79   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 396.93           | 2182.26  | 6   | 15143,15318,15493,15142,15317,15492 | 1785.33  | 449.78   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 263.37           | 2038.89  | 4   | 38887,39076,38886,39075             | 1775.52  | 674.15   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 269.43           | 2030.53  | 6   | 37186,37375,37564,37185,37374,37563 | 1761.1   | 653.64   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1262144    | 1661.73          | 3395.2   | 6   | 33840,34029,34218,33839,34028,34217 | 1733.47  | 104.32   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1512144    | 1357.07          | 3073.87  | 6   | 31579,31768,31957,31578,31767,31956 | 1716.8   | 126.51   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2262144    | 3071.93          | 4783.75  | 6   | 30466,30655,30844,30465,30654,30843 | 1711.82  | 55.72    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 321.0            | 2027.23  | 6   | 38320,38509,38698,38319,38508,38697 | 1706.23  | 531.54   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1762144    | 2467.05          | 4140.46  | 6   | 30452,30641,30830,30451,30640,30829 | 1673.41  | 67.83    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1512144    | 2109.93          | 3777.5   | 6   | 30445,30634,30823,30444,30633,30822 | 1667.57  | 79.03    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2012144    | 2787.05          | 4440.73  | 6   | 30459,30648,30837,30458,30647,30836 | 1653.68  | 59.33    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1012144    | 1491.86          | 3136.48  | 6   | 27596,27785,27974,27595,27784,27973 | 1644.62  | 110.24   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1012144    | 1564.76          | 3207.64  | 6   | 34967,35156,35345,34966,35155,35344 | 1642.88  | 104.99   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1262144    | 1260.62          | 2870.38  | 6   | 32706,32895,33084,32705,32894,33083 | 1609.76  | 127.7    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1262144    | 1143.41          | 2668.38  | 6   | 31572,31761,31950,31571,31760,31949 | 1524.97  | 133.37   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1262144    | 1778.43          | 3298.08  | 6   | 30438,30627,30816,30437,30626,30815 | 1519.65  | 85.45    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1012144    | 1104.98          | 2620.89  | 6   | 30998,31187,31376,30997,31186,31375 | 1515.91  | 137.19   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1012144    | 1053.93          | 2539.73  | 6   | 29864,30053,30242,29863,30052,30241 | 1485.8   | 140.98   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 216.05           | 1681.09  | 6   | 36052,36241,36430,36051,36240,36429 | 1465.04  | 678.1    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2262144    | 3065.45          | 4524.13  | 6   | 33301,33490,33679,33300,33489,33678 | 1458.68  | 47.58    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2012144    | 2447.37          | 3904.3   | 6   | 32160,32349,32538,32159,32348,32537 | 1456.93  | 59.53    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1012144    | 1369.56          | 2822.58  | 6   | 33833,34022,34211,33832,34021,34210 | 1453.02  | 106.09   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2012144    | 2763.66          | 4208.95  | 6   | 33294,33483,33672,33293,33482,33671 | 1445.29  | 52.3     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1762144    | 2462.21          | 3901.36  | 6   | 33287,33476,33665,33286,33475,33664 | 1439.15  | 58.45    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 335.98           | 1764.03  | 6   | 11986,12161,12336,11985,12160,12335 | 1428.05  | 425.04   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 324.71           | 1751.35  | 6   | 10411,10586,10761,10410,10585,10760 | 1426.64  | 439.36   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2012144    | 2436.88          | 3862.79  | 6   | 29325,29514,29703,29324,29513,29702 | 1425.91  | 58.51    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 762144     | 1277.39          | 2702.61  | 6   | 28723,28912,29101,28722,28911,29100 | 1425.22  | 111.57   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 316.83           | 1741.92  | 6   | 9361,9536,9711,9360,9535,9710       | 1425.09  | 449.8    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1762144    | 2177.49          | 3601.76  | 6   | 32153,32342,32531,32152,32341,32530 | 1424.27  | 65.41    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 328.37           | 1737.08  | 6   | 16186,16361,16536,16185,16360,16535 | 1408.71  | 429.0    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1512144    | 2107.43          | 3511.15  | 6   | 33280,33469,33658,33279,33468,33657 | 1403.72  | 66.61    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1762144    | 2173.67          | 3573.85  | 6   | 29318,29507,29696,29317,29506,29695 | 1400.18  | 64.42    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1012144    | 1036.71          | 2433.81  | 6   | 32699,32888,33077,32698,32887,33076 | 1397.1   | 134.76   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2262144    | 2727.16          | 4117.11  | 6   | 29332,29521,29710,29331,29520,29709 | 1389.95  | 50.97    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2262144    | 2725.57          | 4111.49  | 6   | 32167,32356,32545,32166,32355,32544 | 1385.92  | 50.85    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 762144     | 1199.28          | 2584.29  | 6   | 34960,35149,35338,34959,35148,35337 | 1385.01  | 115.49   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 316.59           | 1682.5   | 6   | 14611,14786,14961,14610,14785,14960 | 1365.91  | 431.44   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1512144    | 1881.61          | 3214.42  | 6   | 29311,29500,29689,29310,29499,29688 | 1332.81  | 70.83    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1012144    | 1443.85          | 2763.55  | 6   | 30431,30620,30809,30430,30619,30808 | 1319.7   | 91.4     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 762144     | 1170.05          | 2483.07  | 6   | 27589,27778,27967,27588,27777,27966 | 1313.02  | 112.22   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1512144    | 1878.23          | 3179.3   | 6   | 32146,32335,32524,32145,32334,32523 | 1301.07  | 69.27    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 260.75           | 1554.79  | 6   | 13561,13736,13911,13560,13735,13910 | 1294.04  | 496.28   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1012144    | 938.55           | 2220.49  | 6   | 31565,31754,31943,31564,31753,31942 | 1281.94  | 136.59   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1262144    | 1771.69          | 3053.38  | 6   | 33273,33462,33651,33272,33461,33650 | 1281.69  | 72.34    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 762144     | 864.6            | 2137.59  | 6   | 30991,31180,31369,30990,31179,31368 | 1272.99  | 147.23   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 233.81           | 1496.56  | 6   | 15136,15311,15486,15135,15310,15485 | 1262.75  | 540.08   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 230.02           | 1471.76  | 6   | 10936,11111,11286,10935,11110,11285 | 1241.74  | 539.84   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 762144     | 844.28           | 2082.18  | 6   | 29857,30046,30235,29856,30045,30234 | 1237.9   | 146.62   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1262144    | 1574.57          | 2787.28  | 6   | 32139,32328,32517,32138,32327,32516 | 1212.71  | 77.02    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 762144     | 1054.06          | 2261.6   | 6   | 33826,34015,34204,33825,34014,34203 | 1207.54  | 114.56   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1262144    | 1558.99          | 2756.74  | 6   | 29304,29493,29682,29303,29492,29681 | 1197.75  | 76.83    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2012144    | 1671.88          | 2855.88  | 6   | 34428,34617,34806,34427,34616,34805 | 1184.0   | 70.82    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 255.79           | 1434.95  | 6   | 37746,37935,38124,37745,37934,38123 | 1179.16  | 460.99   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 762144     | 824.97           | 1994.24  | 6   | 32692,32881,33070,32691,32880,33069 | 1169.27  | 141.73   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 512144     | 879.12           | 2045.06  | 6   | 28716,28905,29094,28715,28904,29093 | 1165.94  | 132.63   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1762144    | 1583.97          | 2739.1   | 6   | 28184,28373,28562,28183,28372,28561 | 1155.13  | 72.93    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2262144    | 1935.16          | 3086.0   | 6   | 28198,28387,28576,28197,28386,28575 | 1150.84  | 59.47    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1512144    | 1296.4           | 2440.71  | 6   | 34414,34603,34792,34413,34602,34791 | 1144.31  | 88.27    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2012144    | 1779.48          | 2921.14  | 6   | 28191,28380,28569,28190,28379,28568 | 1141.66  | 64.16    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2262144    | 1854.34          | 2987.14  | 6   | 34435,34624,34813,34434,34623,34812 | 1132.8   | 61.09    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512144     | 836.65           | 1967.99  | 6   | 34953,35142,35331,34952,35141,35330 | 1131.34  | 135.22   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 235.0            | 1364.46  | 6   | 36612,36801,36990,36611,36800,36989 | 1129.46  | 480.62   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1012144    | 1453.63          | 2579.03  | 6   | 33266,33455,33644,33265,33454,33643 | 1125.4   | 77.42    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 762144     | 1113.58          | 2237.17  | 6   | 30424,30613,30802,30423,30612,30801 | 1123.59  | 100.9    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1762144    | 1516.28          | 2635.77  | 6   | 34421,34610,34799,34420,34609,34798 | 1119.49  | 73.83    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1512144    | 1379.42          | 2492.49  | 6   | 28177,28366,28555,28176,28365,28554 | 1113.07  | 80.69    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2012144    | 1780.9           | 2866.05  | 6   | 35562,35751,35940,35561,35750,35939 | 1085.15  | 60.93    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2262144    | 1816.29          | 2895.52  | 6   | 27064,27253,27442,27063,27252,27441 | 1079.23  | 59.42    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 762144     | 740.55           | 1812.69  | 6   | 31558,31747,31936,31557,31746,31935 | 1072.14  | 144.78   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2012144    | 1657.88          | 2723.32  | 6   | 27057,27246,27435,27056,27245,27434 | 1065.44  | 64.27    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1012144    | 1266.92          | 2328.84  | 6   | 32132,32321,32510,32131,32320,32509 | 1061.92  | 83.82    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 146.68           | 1203.29  | 4   | 38880,39069,38879,39068             | 1056.61  | 720.35   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1762144    | 1602.06          | 2656.13  | 6   | 35555,35744,35933,35554,35743,35932 | 1054.07  | 65.79    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1512144    | 1376.85          | 2425.88  | 6   | 35548,35737,35926,35547,35736,35925 | 1049.03  | 76.19    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 148.2            | 1194.42  | 6   | 37179,37368,37557,37178,37367,37556 | 1046.22  | 705.95   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1012144    | 1256.02          | 2300.21  | 6   | 29297,29486,29675,29296,29485,29674 | 1044.19  | 83.13    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1762144    | 1457.48          | 2499.81  | 6   | 27050,27239,27428,27049,27238,27427 | 1042.33  | 71.52    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 512144     | 801.13           | 1842.24  | 6   | 27582,27771,27960,27581,27770,27959 | 1041.11  | 129.96   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1262144    | 1090.07          | 2119.2   | 6   | 34407,34596,34785,34406,34595,34784 | 1029.13  | 94.41    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 512144     | 592.86           | 1619.74  | 6   | 30984,31173,31362,30983,31172,31361 | 1026.88  | 173.21   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 762144     | 1097.75          | 2118.75  | 6   | 33259,33448,33637,33258,33447,33636 | 1021.0   | 93.01    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2262144    | 1983.25          | 2994.3   | 6   | 35569,35758,35947,35568,35757,35946 | 1011.05  | 50.98    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 512144     | 774.5            | 1785.01  | 6   | 30417,30606,30795,30416,30605,30794 | 1010.51  | 130.47   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1512144    | 1260.0           | 2256.78  | 6   | 27043,27232,27421,27042,27231,27420 | 996.78   | 79.11    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 512144     | 719.3            | 1715.5   | 6   | 33819,34008,34197,33818,34007,34196 | 996.2    | 138.5    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 512144     | 589.67           | 1564.67  | 6   | 29850,30039,30228,29849,30038,30227 | 975.0    | 165.35   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 762144     | 952.22           | 1923.98  | 6   | 29290,29479,29668,29289,29478,29667 | 971.76   | 102.05   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1262144    | 1173.43          | 2134.31  | 6   | 35541,35730,35919,35540,35729,35918 | 960.88   | 81.89    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1262144    | 1168.5           | 2128.97  | 6   | 28170,28359,28548,28169,28358,28547 | 960.47   | 82.2     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 762144     | 966.14           | 1899.25  | 6   | 32125,32314,32503,32124,32313,32502 | 933.11   | 96.58    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512144     | 568.06           | 1491.01  | 6   | 32685,32874,33063,32684,32873,33062 | 922.95   | 162.47   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 262144     | 472.69           | 1386.38  | 6   | 28709,28898,29087,28708,28897,29086 | 913.69   | 193.3    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 169.13           | 1075.49  | 6   | 38313,38502,38691,38312,38501,38690 | 906.36   | 535.9    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1262144    | 1066.45          | 1968.85  | 6   | 27036,27225,27414,27035,27224,27413 | 902.4    | 84.62    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1012144    | 885.64           | 1786.98  | 6   | 34400,34589,34778,34399,34588,34777 | 901.34   | 101.77   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 262144     | 454.71           | 1345.08  | 6   | 34946,35135,35324,34945,35134,35323 | 890.37   | 195.81   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 262144     | 440.53           | 1328.2   | 6   | 30410,30599,30788,30409,30598,30787 | 887.67   | 201.5    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 440536     | 1719.29          | 2596.05  | 6   | 11517,11692,11867,11516,11691,11866 | 876.76   | 51.0     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 503036     | 1953.08          | 2824.61  | 6   | 11524,11699,11874,11523,11698,11873 | 871.53   | 44.62    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 315536     | 1336.45          | 2206.11  | 6   | 12553,12728,12903,12552,12727,12902 | 869.66   | 65.07    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 1570.75          | 2439.03  | 6   | 12560,12735,12910,12559,12734,12909 | 868.28   | 55.28    |
