+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------+------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-43ff7415 | patched-munro-728899ba | cnt |                 qid                 | pct_diff |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 128036     | 174.11                     | 175.49                 | 6   | 72406,72581,72756,72408,72583,72758 | 0.79     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 143.17                     | 144.29                 | 6   | 28131,28320,28509,28133,28322,28511 | 0.78     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 253036     | 1098.09                    | 1106.62                | 6   | 14124,14299,14474,14126,14301,14476 | 0.78     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 171.37                     | 172.69                 | 6   | 55025,55193,55361,55027,55195,55363 | 0.77     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 1.32                       | 1.33                   | 6   | 8762,8937,9112,8764,8939,9114       | 0.76     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 1.32                       | 1.33                   | 6   | 47668,47843,48018,47670,47845,48020 | 0.76     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 3.97                       | 4.0                    | 6   | 5528,5710,5892,5530,5712,5894       | 0.76     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 253036     | 333.95                     | 336.47                 | 6   | 72420,72595,72770,72422,72597,72772 | 0.75     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 262144     | 1642.17                    | 1654.46                | 6   | 43454,43643,43832,43456,43645,43834 | 0.75     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 115.01                     | 115.87                 | 6   | 77117,77292,77467,77119,77294,77469 | 0.75     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 510.71                     | 514.52                 | 6   | 41732,41921,42110,41734,41923,42112 | 0.75     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 381.53                     | 384.36                 | 6   | 12528,12703,12878,12530,12705,12880 | 0.74     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 315536     | 1007.46                    | 1014.92                | 6   | 73477,73652,73827,73479,73654,73829 | 0.74     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 306.34                     | 308.56                 | 6   | 8853,9028,9203,8855,9030,9205       | 0.72     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 1.38                       | 1.39                   | 6   | 74422,74597,74772,74424,74599,74774 | 0.72     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2262144    | 1963.06                    | 1977.28                | 6   | 35572,35761,35950,35574,35763,35952 | 0.72     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 77.35                      | 77.91                  | 6   | 58553,58721,58889,58555,58723,58891 | 0.72     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 408.68                     | 411.62                 | 6   | 59575,59743,59911,59577,59745,59913 | 0.72     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128036     | 475.61                     | 479.0                  | 6   | 72931,73106,73281,72933,73108,73283 | 0.71     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 199.79                     | 201.21                 | 6   | 54542,54710,54878,54544,54712,54880 | 0.71     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 253036     | 336.73                     | 339.12                 | 6   | 79245,79420,79595,79247,79422,79597 | 0.71     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 440536     | 623.23                     | 627.65                 | 6   | 74016,74191,74366,74018,74193,74368 | 0.71     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 315536     | 1214.45                    | 1223.06                | 6   | 15706,15881,16056,15708,15883,16058 | 0.71     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 253036     | 807.21                     | 812.86                 | 6   | 73470,73645,73820,73472,73647,73822 | 0.7      |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 282768     | 3068.65                    | 3090.05                | 6   | 56614,56782,56950,56616,56784,56952 | 0.7      |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 262144     | 1434.94                    | 1444.93                | 6   | 40619,40808,40997,40621,40810,40999 | 0.7      |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 126518     | 1169.91                    | 1177.97                | 6   | 58091,58259,58427,58093,58261,58429 | 0.69     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 128036     | 160.1                      | 161.19                 | 6   | 78181,78356,78531,78183,78358,78533 | 0.68     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 565536     | 3803.6                     | 3829.49                | 6   | 12059,12234,12409,12061,12236,12411 | 0.68     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 5.9                        | 5.94                   | 6   | 73939,74114,74289,73941,74116,74291 | 0.68     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 176.23                     | 177.41                 | 6   | 8846,9021,9196,8848,9023,9198       | 0.67     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 512144     | 2387.74                    | 2403.71                | 6   | 38925,39114,39303,38927,39116,39305 | 0.67     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 604.88                     | 608.92                 | 6   | 10953,11128,11303,10955,11130,11305 | 0.67     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 64         | 1.5                        | 1.51                   | 6   | 60023,60191,60359,60025,60193,60361 | 0.67     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1262144    | 1069.63                    | 1076.67                | 6   | 27039,27228,27417,27041,27230,27419 | 0.66     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 791.32                     | 796.49                 | 6   | 10428,10603,10778,10430,10605,10780 | 0.65     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 256.04                     | 257.71                 | 6   | 13564,13739,13914,13566,13741,13916 | 0.65     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1262144    | 1559.93                    | 1570.0                 | 6   | 29307,29496,29685,29309,29498,29687 | 0.65     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 4.67                       | 4.7                    | 6   | 28068,28257,28446,28070,28259,28448 | 0.64     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 497.41                     | 500.59                 | 6   | 37196,37385,37574,37198,37387,37576 | 0.64     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 17.24                      | 17.35                  | 6   | 74471,74646,74821,74473,74648,74823 | 0.64     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 51.82                      | 52.15                  | 6   | 9343,9518,9693,9345,9520,9695       | 0.64     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 6.34                       | 6.38                   | 6   | 68283,68486,68689,68285,68488,68691 | 0.63     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 100.16                     | 100.79                 | 6   | 16175,16350,16525,16177,16352,16527 | 0.63     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 190536     | 1551.71                    | 1561.36                | 6   | 14642,14817,14992,14644,14819,14994 | 0.62     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 253036     | 417.93                     | 420.51                 | 6   | 75045,75220,75395,75047,75222,75397 | 0.62     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 220268     | 4456.47                    | 4483.85                | 6   | 57104,57272,57440,57106,57274,57442 | 0.61     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 440536     | 3110.93                    | 3130.02                | 6   | 12045,12220,12395,12047,12222,12397 | 0.61     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1512144    | 1869.25                    | 1880.66                | 6   | 32149,32338,32527,32151,32340,32529 | 0.61     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 9.95                       | 10.01                  | 6   | 74996,75171,75346,74998,75173,75348 | 0.6      |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 565536     | 3686.87                    | 3709.08                | 6   | 14684,14859,15034,14686,14861,15036 | 0.6      |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 128036     | 997.91                     | 1003.92                | 6   | 13585,13760,13935,13587,13762,13937 | 0.6      |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 128        | 3.35                       | 3.37                   | 6   | 56502,56670,56838,56504,56672,56840 | 0.6      |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 220268     | 6953.4                     | 6994.3                 | 6   | 54080,54248,54416,54082,54250,54418 | 0.59     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 110.83                     | 111.48                 | 6   | 75024,75199,75374,75026,75201,75376 | 0.59     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 512        | 3.43                       | 3.45                   | 6   | 78125,78300,78475,78127,78302,78477 | 0.58     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 220268     | 4041.6                     | 4065.13                | 6   | 56096,56264,56432,56098,56266,56434 | 0.58     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 1.75                       | 1.76                   | 6   | 63971,64174,64377,63973,64176,64379 | 0.57     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2012144    | 1797.79                    | 1808.05                | 6   | 35565,35754,35943,35567,35756,35945 | 0.57     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 89.52                      | 90.03                  | 6   | 79224,79399,79574,79226,79401,79576 | 0.57     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 198.55                     | 199.68                 | 6   | 61094,61262,61430,61096,61264,61432 | 0.57     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 262144     | 311.13                     | 312.9                  | 6   | 35516,35705,35894,35518,35707,35896 | 0.57     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 315536     | 959.79                     | 965.22                 | 6   | 76102,76277,76452,76104,76279,76454 | 0.57     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1262144    | 1781.75                    | 1791.79                | 6   | 30441,30630,30819,30443,30632,30821 | 0.56     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 503036     | 1634.28                    | 1643.34                | 6   | 71923,72098,72273,71925,72100,72275 | 0.55     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 64018      | 385.03                     | 387.16                 | 6   | 54549,54717,54885,54551,54719,54887 | 0.55     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 126518     | 1459.12                    | 1467.19                | 6   | 59099,59267,59435,59101,59269,59437 | 0.55     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 251518     | 1466.06                    | 1474.02                | 6   | 54591,54759,54927,54593,54761,54929 | 0.54     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 440536     | 1787.03                    | 1796.7                 | 6   | 14145,14320,14495,14147,14322,14497 | 0.54     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 1.86                       | 1.87                   | 6   | 47689,47864,48039,47691,47866,48041 | 0.54     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 64018      | 380.28                     | 382.32                 | 6   | 61101,61269,61437,61103,61271,61439 | 0.54     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 251518     | 2732.75                    | 2747.2                 | 6   | 56607,56775,56943,56609,56777,56945 | 0.53     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 565536     | 1718.05                    | 1727.1                 | 6   | 76130,76305,76480,76132,76307,76482 | 0.53     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1024       | 9.51                       | 9.56                   | 6   | 28656,28845,29034,28658,28847,29036 | 0.53     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 268.99                     | 270.39                 | 6   | 27011,27200,27389,27013,27202,27391 | 0.52     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 71.21                      | 71.58                  | 6   | 60562,60730,60898,60564,60732,60900 | 0.52     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 61.63                      | 61.95                  | 6   | 78685,78860,79035,78687,78862,79037 | 0.52     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1262144    | 1156.25                    | 1162.19                | 6   | 28173,28362,28551,28175,28364,28553 | 0.51     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128036     | 968.54                     | 973.51                 | 6   | 15160,15335,15510,15162,15337,15512 | 0.51     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 157768     | 923.0                      | 927.73                 | 6   | 61122,61290,61458,61124,61292,61460 | 0.51     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 378036     | 1436.25                    | 1443.59                | 6   | 13088,13263,13438,13090,13265,13440 | 0.51     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 503036     | 2029.58                    | 2039.91                | 6   | 14152,14327,14502,14154,14329,14504 | 0.51     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 120.5                      | 121.11                 | 6   | 71867,72042,72217,71869,72044,72219 | 0.51     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 190536     | 767.88                     | 771.74                 | 6   | 15692,15867,16042,15694,15869,16044 | 0.5      |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 1.99                       | 2.0                    | 6   | 53961,54129,54297,53963,54131,54299 | 0.5      |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 24.02                      | 24.14                  | 6   | 29804,29993,30182,29806,29995,30184 | 0.5      |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1762144    | 1495.94                    | 1503.36                | 6   | 34424,34613,34802,34426,34615,34804 | 0.5      |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 131072     | 272.5                      | 273.84                 | 6   | 34942,35131,35320,34944,35133,35322 | 0.49     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 1574.58                    | 1582.3                 | 6   | 12563,12738,12913,12565,12740,12915 | 0.49     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128036     | 1229.25                    | 1235.23                | 6   | 16210,16385,16560,16212,16387,16562 | 0.49     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 139.8                      | 140.48                 | 6   | 29832,30021,30210,29834,30023,30212 | 0.49     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 565536     | 811.54                     | 815.48                 | 6   | 74030,74205,74380,74032,74207,74382 | 0.49     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 378036     | 2664.51                    | 2677.31                | 6   | 14663,14838,15013,14665,14840,15015 | 0.48     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 378036     | 1574.87                    | 1582.43                | 6   | 9938,10113,10288,9940,10115,10290   | 0.48     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 565536     | 1925.04                    | 1934.23                | 6   | 77180,77355,77530,77182,77357,77532 | 0.48     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 253036     | 1112.43                    | 1117.73                | 6   | 12549,12724,12899,12551,12726,12901 | 0.48     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 565536     | 1855.31                    | 1864.12                | 6   | 73505,73680,73855,73507,73682,73857 | 0.47     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512144     | 2518.5                     | 2530.12                | 6   | 41760,41949,42138,41762,41951,42140 | 0.46     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 341.85                     | 343.35                 | 6   | 55032,55200,55368,55034,55202,55370 | 0.44     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 95268      | 1787.58                    | 1795.42                | 6   | 58588,58756,58924,58590,58758,58926 | 0.44     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 378036     | 1478.27                    | 1484.68                | 6   | 11513,11688,11863,11515,11690,11865 | 0.43     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 503036     | 3468.11                    | 3483.09                | 6   | 12052,12227,12402,12054,12229,12404 | 0.43     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 282768     | 4946.17                    | 4967.47                | 6   | 56110,56278,56446,56112,56280,56448 | 0.43     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2262144    | 2721.69                    | 2733.38                | 6   | 29335,29524,29713,29337,29526,29715 | 0.43     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 158.14                     | 158.8                  | 6   | 44553,44742,44931,44555,44744,44933 | 0.42     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 280.75                     | 281.89                 | 6   | 41725,41914,42103,41727,41916,42105 | 0.41     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 104.11                     | 104.53                 | 6   | 59561,59729,59897,59563,59731,59899 | 0.4      |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 565536     | 982.13                     | 986.04                 | 6   | 76655,76830,77005,76657,76832,77007 | 0.4      |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 503036     | 3077.69                    | 3089.8                 | 6   | 13627,13802,13977,13629,13804,13979 | 0.39     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 440536     | 762.46                     | 765.46                 | 6   | 75066,75241,75416,75068,75243,75418 | 0.39     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 762144     | 967.21                     | 970.99                 | 6   | 29293,29482,29671,29295,29484,29673 | 0.39     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 128036     | 438.63                     | 440.34                 | 6   | 77131,77306,77481,77133,77308,77483 | 0.39     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 834.19                     | 837.41                 | 6   | 43440,43629,43818,43442,43631,43820 | 0.39     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 7.78                       | 7.81                   | 6   | 18471,18674,18877,18473,18676,18879 | 0.39     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 503036     | 1808.33                    | 1815.3                 | 6   | 72973,73148,73323,72975,73150,73325 | 0.39     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 262144     | 380.76                     | 382.21                 | 6   | 33815,34004,34193,33817,34006,34195 | 0.38     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 282768     | 11256.8                    | 11299.11               | 6   | 55102,55270,55438,55104,55272,55440 | 0.38     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 1408.58                    | 1413.87                | 6   | 36083,36272,36461,36085,36274,36463 | 0.38     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 64.54                      | 64.78                  | 6   | 9882,10057,10232,9884,10059,10234   | 0.37     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1762144    | 5748.83                    | 5769.7                 | 6   | 44630,44819,45008,44632,44821,45010 | 0.36     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2262144    | 1853.01                    | 1859.72                | 6   | 34438,34627,34816,34440,34629,34818 | 0.36     |
