+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------+------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-3ded1b78 | patched-728899ba | cnt |                 qid                 | pct_diff |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 25.76                        | 27.54            | 6   | 18483,18686,18889,18482,18685,18888 | 6.91     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 0.58                         | 0.62             | 6   | 26344,26547,26750,26343,26546,26749 | 6.9      |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 1.45                         | 1.55             | 6   | 82645,82841,83037,82644,82840,83036 | 6.9      |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 1048576    | 289.77                       | 309.74           | 6   | 65285,65488,65691,65284,65487,65690 | 6.89     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 131072     | 23.71                        | 25.34            | 6   | 70745,70948,71151,70744,70947,71150 | 6.87     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 4.81                         | 5.14             | 6   | 59027,59195,59363,59026,59194,59362 | 6.86     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 131072     | 268.77                       | 287.11           | 6   | 3398,3580,3762,3397,3579,3761       | 6.82     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 0.44                         | 0.47             | 6   | 78074,78249,78424,78073,78248,78423 | 6.82     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 23.77                        | 25.39            | 6   | 32637,32826,33015,32636,32825,33014 | 6.82     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 13.53                        | 14.45            | 6   | 62821,63024,63227,62820,63023,63226 | 6.8      |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 1024288    | 1176.24                      | 1256.2           | 6   | 82715,82911,83107,82714,82910,83106 | 6.8      |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 278.9                        | 297.84           | 6   | 50914,51089,51264,50913,51088,51263 | 6.79     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 131072     | 92.35                        | 98.61            | 6   | 24566,24769,24972,24565,24768,24971 | 6.78     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 15.24                        | 16.27            | 6   | 73419,73594,73769,73418,73593,73768 | 6.76     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 3048576    | 2211.78                      | 2360.85          | 6   | 64690,64893,65096,64689,64892,65095 | 6.74     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 381072     | 764.31                       | 815.76           | 6   | 3412,3594,3776,3411,3593,3775       | 6.73     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 0.3                          | 0.32             | 6   | 17762,17965,18168,17761,17964,18167 | 6.67     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 0.3                          | 0.32             | 6   | 19610,19813,20016,19609,19812,20015 | 6.67     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2          | 1.65                         | 1.76             | 6   | 50809,50984,51159,50808,50983,51158 | 6.67     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 0.75                         | 0.8              | 6   | 20247,20450,20653,20246,20449,20652 | 6.67     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8048576    | 2189.71                      | 2335.51          | 6   | 68379,68582,68785,68378,68581,68784 | 6.66     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 65536      | 280.25                       | 298.89           | 6   | 48289,48464,48639,48288,48463,48638 | 6.65     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 10.69                        | 11.4             | 6   | 8284,8466,8648,8283,8465,8647       | 6.64     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 565536     | 2356.34                      | 2512.54          | 6   | 50970,51145,51320,50969,51144,51319 | 6.63     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 3.17                         | 3.38             | 6   | 77066,77241,77416,77065,77240,77415 | 6.62     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 1.21                         | 1.29             | 6   | 2215,2397,2579,2214,2396,2578       | 6.61     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 131072     | 268.27                       | 285.96           | 6   | 6128,6310,6492,6127,6309,6491       | 6.59     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 1.67                         | 1.78             | 6   | 75484,75659,75834,75483,75658,75833 | 6.59     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 1.52                         | 1.62             | 6   | 85004,85200,85396,85003,85199,85395 | 6.58     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 0.61                         | 0.65             | 6   | 33141,33330,33519,33140,33329,33518 | 6.56     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 9048576    | 2461.37                      | 2621.89          | 6   | 65341,65544,65747,65340,65543,65746 | 6.52     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 3.99                         | 4.25             | 6   | 64004,64207,64410,64003,64206,64409 | 6.52     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 8          | 1.69                         | 1.8              | 6   | 41079,41268,41457,41078,41267,41456 | 6.51     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048576    | 174.58                       | 185.89           | 6   | 26421,26624,26827,26420,26623,26826 | 6.48     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 0.31                         | 0.33             | 6   | 18980,19183,19386,18979,19182,19385 | 6.45     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 0.31                         | 0.33             | 6   | 26309,26512,26715,26308,26511,26714 | 6.45     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 1.86                         | 1.98             | 6   | 28619,28808,28997,28618,28807,28996 | 6.45     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 4.81                         | 5.12             | 6   | 64011,64214,64417,64010,64213,64416 | 6.44     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 6048576    | 1644.91                      | 1750.75          | 6   | 68365,68568,68771,68364,68567,68770 | 6.43     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 1.09                         | 1.16             | 6   | 79138,79313,79488,79137,79312,79487 | 6.42     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 2.96                         | 3.15             | 6   | 61561,61764,61967,61560,61763,61966 | 6.42     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 5048576    | 3479.41                      | 3702.61          | 6   | 24615,24818,25021,24614,24817,25020 | 6.41     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 190536     | 800.74                       | 852.04           | 6   | 50928,51103,51278,50927,51102,51277 | 6.41     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 2.5                          | 2.66             | 6   | 63976,64179,64382,63975,64178,64381 | 6.4      |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 0.94                         | 1.0              | 6   | 38804,38993,39182,38803,38992,39181 | 6.38     |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 131072     | 152.1                        | 161.8            | 6   | 82694,82890,83086,82693,82889,83085 | 6.38     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 1048576    | 156.18                       | 166.14           | 6   | 62849,63052,63255,62848,63051,63254 | 6.38     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 506072     | 1021.93                      | 1087.02          | 6   | 6149,6331,6513,6148,6330,6512       | 6.37     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 503036     | 2106.23                      | 2240.31          | 6   | 50963,51138,51313,50962,51137,51312 | 6.37     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 1131072    | 2222.23                      | 2363.09          | 6   | 3454,3636,3818,3453,3635,3817       | 6.34     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 4.27                         | 4.54             | 6   | 34877,35066,35255,34876,35065,35254 | 6.32     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 13.92                        | 14.8             | 6   | 46161,46336,46511,46160,46335,46510 | 6.32     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 378036     | 1586.85                      | 1687.15          | 6   | 48324,48499,48674,48323,48498,48673 | 6.32     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 0.95                         | 1.01             | 6   | 27478,27667,27856,27477,27666,27855 | 6.32     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 5.55                         | 5.9              | 6   | 57515,57683,57851,57514,57682,57850 | 6.31     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 8          | 1.11                         | 1.18             | 6   | 4938,5120,5302,4937,5119,5301       | 6.31     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 13.01                        | 13.83            | 6   | 35465,35654,35843,35464,35653,35842 | 6.3      |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 1.43                         | 1.52             | 6   | 80895,81091,81287,80894,81090,81286 | 6.29     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 190536     | 803.01                       | 853.45           | 6   | 48303,48478,48653,48302,48477,48652 | 6.28     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 4024288    | 595.87                       | 633.27           | 6   | 80993,81189,81385,80992,81188,81384 | 6.28     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 4048576    | 1098.52                      | 1167.42          | 6   | 65306,65509,65712,65305,65508,65711 | 6.27     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 135.34                       | 143.82           | 6   | 6121,6303,6485,6120,6302,6484       | 6.27     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 0.32                         | 0.34             | 6   | 35955,36144,36333,35954,36143,36332 | 6.25     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 0.32                         | 0.34             | 6   | 80825,81021,81217,80824,81020,81216 | 6.25     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 0.64                         | 0.68             | 6   | 85571,85767,85963,85570,85766,85962 | 6.25     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 26.6                         | 28.26            | 6   | 38860,39049,39238,38859,39048,39237 | 6.24     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1006072    | 2075.39                      | 2204.85          | 6   | 6177,6359,6541,6176,6358,6540       | 6.24     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 524288     | 367.52                       | 390.39           | 6   | 24580,24783,24986,24579,24782,24985 | 6.22     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 631072     | 1259.5                       | 1337.86          | 6   | 3426,3608,3790,3425,3607,3789       | 6.22     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 21.38                        | 22.71            | 6   | 50886,51061,51236,50885,51060,51235 | 6.22     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 2.09                         | 2.22             | 6   | 58005,58173,58341,58004,58172,58340 | 6.22     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 64         | 1.45                         | 1.54             | 6   | 53469,53637,53805,53468,53636,53804 | 6.21     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 39.49                        | 41.94            | 6   | 22123,22326,22529,22122,22325,22528 | 6.2      |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 1.29                         | 1.37             | 6   | 6590,6772,6954,6589,6771,6953       | 6.2      |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 4.04                         | 4.29             | 6   | 78648,78823,78998,78647,78822,78997 | 6.19     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 68.94                        | 73.2             | 6   | 62212,62415,62618,62211,62414,62617 | 6.18     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 440536     | 1844.21                      | 1958.08          | 6   | 50956,51131,51306,50955,51130,51305 | 6.17     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 11.52                        | 12.23            | 6   | 62191,62394,62597,62190,62393,62596 | 6.16     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 3.41                         | 3.62             | 6   | 65215,65418,65621,65214,65417,65620 | 6.16     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 9.91                         | 10.52            | 6   | 65845,66048,66251,65844,66047,66250 | 6.16     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 512        | 7.81                         | 8.29             | 6   | 56514,56682,56850,56513,56681,56849 | 6.15     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 0.98                         | 1.04             | 6   | 41639,41828,42017,41638,41827,42016 | 6.12     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 7.03                         | 7.46             | 6   | 45608,45783,45958,45607,45782,45957 | 6.12     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 1.8                          | 1.91             | 6   | 37677,37866,38055,37676,37865,38054 | 6.11     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 0.82                         | 0.87             | 6   | 61519,61722,61925,61518,61721,61924 | 6.1      |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 1524288    | 588.28                       | 624.11           | 6   | 82134,82330,82526,82133,82329,82525 | 6.09     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 1024288    | 418.7                        | 444.11           | 6   | 85067,85263,85459,85066,85262,85458 | 6.07     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 440536     | 1848.21                      | 1960.23          | 6   | 48331,48506,48681,48330,48505,48680 | 6.06     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 0.66                         | 0.7              | 6   | 19029,19232,19435,19028,19231,19434 | 6.06     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 0.33                         | 0.35             | 6   | 81420,81616,81812,81419,81615,81811 | 6.06     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 9.58                         | 10.16            | 6   | 30355,30544,30733,30354,30543,30732 | 6.05     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 378036     | 1586.35                      | 1682.18          | 6   | 50949,51124,51299,50948,51123,51298 | 6.04     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 41.42                        | 43.92            | 6   | 60070,60238,60406,60069,60237,60405 | 6.04     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 0.83                         | 0.88             | 6   | 70654,70857,71060,70653,70856,71059 | 6.02     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048576    | 374.6                        | 397.11           | 6   | 70773,70976,71179,70772,70975,71178 | 6.01     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 0.5                          | 0.53             | 6   | 79691,79887,80083,79690,79886,80082 | 6.0      |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 4524288    | 1770.93                      | 1876.96          | 6   | 85116,85312,85508,85115,85311,85507 | 5.99     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 1.17                         | 1.24             | 6   | 69443,69646,69849,69442,69645,69848 | 5.98     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 0.67                         | 0.71             | 6   | 78606,78781,78956,78605,78780,78955 | 5.97     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 95.74                        | 101.45           | 6   | 59062,59230,59398,59061,59229,59397 | 5.96     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 6.54                         | 6.93             | 6   | 5533,5715,5897,5532,5714,5896       | 5.96     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 65536      | 136.52                       | 144.63           | 6   | 3391,3573,3755,3390,3572,3754       | 5.94     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 10.62                        | 11.25            | 6   | 3363,3545,3727,3362,3544,3726       | 5.93     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 64         | 2.7                          | 2.86             | 6   | 51369,51544,51719,51368,51543,51718 | 5.93     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 0.51                         | 0.54             | 6   | 23285,23488,23691,23284,23487,23690 | 5.88     |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 0.51                         | 0.54             | 6   | 86747,86943,87139,86746,86942,87138 | 5.88     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 128        | 0.34                         | 0.36             | 6   | 20842,21045,21248,20841,21044,21247 | 5.88     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 0.68                         | 0.72             | 6   | 73881,74056,74231,73880,74055,74230 | 5.88     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 26.57                        | 28.13            | 6   | 1725,1907,2089,1724,1906,2088       | 5.87     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 69.18                        | 73.24            | 6   | 60560,60728,60896,60559,60727,60895 | 5.87     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 23.21                        | 24.57            | 6   | 28101,28290,28479,28100,28289,28478 | 5.86     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 1.2                          | 1.27             | 6   | 1662,1844,2026,1661,1843,2025       | 5.83     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16         | 3.6                          | 3.81             | 6   | 43921,44110,44299,43920,44109,44298 | 5.83     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 8.41                         | 8.9              | 6   | 85606,85802,85998,85605,85801,85997 | 5.83     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 256072     | 520.75                       | 551.03           | 6   | 6135,6317,6499,6134,6316,6498       | 5.81     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 1.55                         | 1.64             | 6   | 4413,4595,4777,4412,4594,4776       | 5.81     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 69.24                        | 73.26            | 6   | 3384,3566,3748,3383,3565,3747       | 5.81     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 381072     | 774.93                       | 819.86           | 6   | 6142,6324,6506,6141,6323,6505       | 5.8      |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 0.69                         | 0.73             | 6   | 1102,1284,1466,1101,1283,1465       | 5.8      |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 9.05                         | 9.57             | 6   | 619,801,983,618,800,982             | 5.75     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 55.42                        | 58.6             | 6   | 17860,18063,18266,17859,18062,18265 | 5.74     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 2.27                         | 2.4              | 6   | 45076,45251,45426,45075,45250,45425 | 5.73     |
