+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------+------------------------------------+-----+-------------------------------------+---------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro-728899ba | patched-geoghegan-2-munro-3ded1b78 | cnt |                 qid                 |  diff   | pct_diff |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 15.63                  | 16.85                              | 6   | 67081,67284,67487,67078,67281,67484 | 1.22    | 7.81     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 15.59                  | 16.81                              | 6   | 34902,35091,35280,34899,35088,35277 | 1.22    | 7.83     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 42.44                  | 43.66                              | 6   | 55531,55699,55867,55528,55696,55864 | 1.22    | 2.87     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 3048576    | 1456.14                | 1457.36                            | 6   | 70175,70378,70581,70172,70375,70578 | 1.22    | 0.08     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 70.35                  | 71.56                              | 6   | 35490,35679,35868,35487,35676,35865 | 1.21    | 1.72     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 12.32                  | 13.53                              | 6   | 27531,27720,27909,27528,27717,27906 | 1.21    | 9.82     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8048576    | 3814.74                | 3815.94                            | 6   | 70210,70413,70616,70207,70410,70613 | 1.2     | 0.03     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 262144     | 144.15                 | 145.34                             | 6   | 25795,25998,26201,25792,25995,26198 | 1.19    | 0.83     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 61.1                   | 62.28                              | 6   | 53004,53179,53354,53001,53176,53351 | 1.18    | 1.93     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 4.25                   | 5.43                               | 6   | 66451,66654,66857,66448,66651,66854 | 1.18    | 27.76    |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4024288    | 3072.4                 | 3073.57                            | 4   | 88053,88249,88050,88246             | 1.17    | 0.04     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 78.11                  | 79.28                              | 6   | 13552,13727,13902,13549,13724,13899 | 1.17    | 1.5      |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 2.05                   | 3.22                               | 6   | 28630,28819,29008,28627,28816,29005 | 1.17    | 57.07    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 7.84                   | 9.01                               | 6   | 64631,64834,65037,64628,64831,65034 | 1.17    | 14.92    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 2.57                   | 3.73                               | 6   | 10353,10528,10703,10350,10525,10700 | 1.16    | 45.14    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 3.66                   | 4.82                               | 6   | 23324,23527,23730,23321,23524,23727 | 1.16    | 31.69    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 549.25                 | 550.41                             | 6   | 16198,16373,16548,16195,16370,16545 | 1.16    | 0.21     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 363.3                  | 364.46                             | 6   | 56560,56728,56896,56557,56725,56893 | 1.16    | 0.32     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 253036     | 906.43                 | 907.58                             | 6   | 53039,53214,53389,53036,53211,53386 | 1.15    | 0.13     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024       | 10.12                  | 11.27                              | 6   | 34895,35084,35273,34892,35081,35270 | 1.15    | 11.36    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 11.58                  | 12.72                              | 6   | 70735,70938,71141,70732,70935,71138 | 1.14    | 9.84     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 3.69                   | 4.83                               | 6   | 12467,12642,12817,12464,12639,12814 | 1.14    | 30.89    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 5.74                   | 6.88                               | 6   | 4445,4627,4809,4442,4624,4806       | 1.14    | 19.86    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 5.94                   | 7.08                               | 6   | 13006,13181,13356,13003,13178,13353 | 1.14    | 19.19    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 256        | 5.48                   | 6.62                               | 6   | 30345,30534,30723,30342,30531,30720 | 1.14    | 20.8     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 248.21                 | 249.35                             | 6   | 37751,37940,38129,37748,37937,38126 | 1.14    | 0.46     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 10.47                  | 11.6                               | 6   | 7728,7910,8092,7725,7907,8089       | 1.13    | 10.79    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 23.14                  | 24.27                              | 6   | 34342,34531,34720,34339,34528,34717 | 1.13    | 4.88     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 28.19                  | 29.32                              | 6   | 39998,40187,40376,39995,40184,40373 | 1.13    | 4.01     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 262144     | 133.99                 | 135.12                             | 6   | 63448,63651,63854,63445,63648,63851 | 1.13    | 0.84     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 206.07                 | 207.19                             | 6   | 76076,76251,76426,76073,76248,76423 | 1.12    | 0.54     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 18.09                  | 19.21                              | 6   | 45115,45290,45465,45112,45287,45462 | 1.12    | 6.19     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 67.09                  | 68.21                              | 6   | 32655,32844,33033,32652,32841,33030 | 1.12    | 1.67     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 4024288    | 687.44                 | 688.56                             | 6   | 80997,81193,81389,80994,81190,81386 | 1.12    | 0.16     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 253036     | 1972.59                | 1973.7                             | 6   | 10451,10626,10801,10448,10623,10798 | 1.11    | 0.06     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 148.27                 | 149.38                             | 6   | 53536,53704,53872,53533,53701,53869 | 1.11    | 0.75     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 3048576    | 294.42                 | 295.53                             | 6   | 18515,18718,18921,18512,18715,18918 | 1.11    | 0.38     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 26.06                  | 27.16                              | 6   | 47215,47390,47565,47212,47387,47562 | 1.1     | 4.22     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 9.02                   | 10.12                              | 6   | 25172,25375,25578,25169,25372,25575 | 1.1     | 12.2     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 565536     | 1819.69                | 1820.79                            | 6   | 71932,72107,72282,71929,72104,72279 | 1.1     | 0.06     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2262144    | 9109.64                | 9110.73                            | 6   | 37842,38031,38220,37839,38028,38217 | 1.09    | 0.01     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 47.79                  | 48.88                              | 6   | 56539,56707,56875,56536,56704,56872 | 1.09    | 2.28     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 15.13                  | 16.22                              | 6   | 10381,10556,10731,10378,10553,10728 | 1.09    | 7.2      |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 65.59                  | 66.67                              | 6   | 40579,40768,40957,40576,40765,40954 | 1.08    | 1.65     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 315536     | 1132.21                | 1133.28                            | 6   | 46221,46396,46571,46218,46393,46568 | 1.07    | 0.09     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 378036     | 1353.95                | 1355.02                            | 6   | 46228,46403,46578,46225,46400,46575 | 1.07    | 0.08     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 440536     | 1588.72                | 1589.79                            | 6   | 72968,73143,73318,72965,73140,73315 | 1.07    | 0.07     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 315536     | 2335.45                | 2336.51                            | 6   | 10458,10633,10808,10455,10630,10805 | 1.06    | 0.05     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 52.15                  | 53.21                              | 6   | 9345,9520,9695,9342,9517,9692       | 1.06    | 2.03     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 3.07                   | 4.13                               | 6   | 34307,34496,34685,34304,34493,34682 | 1.06    | 34.53    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 6.91                   | 7.97                               | 6   | 13524,13699,13874,13521,13696,13871 | 1.06    | 15.34    |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 1349.08                | 1350.13                            | 6   | 55048,55216,55384,55045,55213,55381 | 1.05    | 0.08     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 18.58                  | 19.62                              | 6   | 47733,47908,48083,47730,47905,48080 | 1.04    | 5.6      |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 27.2                   | 28.24                              | 6   | 49315,49490,49665,49312,49487,49662 | 1.04    | 3.82     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 103.84                 | 104.87                             | 6   | 32662,32851,33040,32659,32848,33037 | 1.03    | 0.99     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 130.29                 | 131.32                             | 6   | 34370,34559,34748,34367,34556,34745 | 1.03    | 0.79     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 10.26                  | 11.28                              | 6   | 67074,67277,67480,67071,67274,67477 | 1.02    | 9.94     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 253036     | 1426.15                | 1427.17                            | 6   | 48314,48489,48664,48311,48486,48661 | 1.02    | 0.07     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 12.78                  | 13.78                              | 6   | 5005,5187,5369,5002,5184,5366       | 1.0     | 7.82     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 11.48                  | 12.48                              | 6   | 17850,18053,18256,17847,18050,18253 | 1.0     | 8.71     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 77.11                  | 78.11                              | 6   | 46697,46872,47047,46694,46869,47044 | 1.0     | 1.3      |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 5.37                   | 6.37                               | 6   | 67669,67872,68075,67666,67869,68072 | 1.0     | 18.62    |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 3.14                   | 4.14                               | 4   | 87955,88151,87952,88148             | 1.0     | 31.85    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 5.21                   | 6.2                                | 6   | 30912,31101,31290,30909,31098,31287 | 0.99    | 19.0     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 309.34                 | 310.32                             | 6   | 15680,15855,16030,15677,15852,16027 | 0.98    | 0.32     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4024288    | 2345.16                | 2346.14                            | 6   | 85701,85897,86093,85698,85894,86090 | 0.98    | 0.04     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 14.77                  | 15.75                              | 6   | 76048,76223,76398,76045,76220,76395 | 0.98    | 6.64     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32         | 2.4                    | 3.38                               | 6   | 12978,13153,13328,12975,13150,13325 | 0.98    | 40.83    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 1048576    | 491.02                 | 491.99                             | 6   | 21546,21749,21952,21543,21746,21949 | 0.97    | 0.2      |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 98.26                  | 99.23                              | 6   | 9352,9527,9702,9349,9524,9699       | 0.97    | 0.99     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 36.81                  | 37.78                              | 6   | 27545,27734,27923,27542,27731,27920 | 0.97    | 2.64     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 39.26                  | 40.23                              | 6   | 50365,50540,50715,50362,50537,50712 | 0.97    | 2.47     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 2.66                   | 3.62                               | 6   | 46655,46830,47005,46652,46827,47002 | 0.96    | 36.09    |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 3.0                    | 3.96                               | 6   | 72352,72527,72702,72349,72524,72699 | 0.96    | 32.0     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 440536     | 762.26                 | 763.21                             | 6   | 76643,76818,76993,76640,76815,76990 | 0.95    | 0.12     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 2.76                   | 3.71                               | 6   | 14560,14735,14910,14557,14732,14907 | 0.95    | 34.42    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 3.11                   | 4.06                               | 6   | 11417,11592,11767,11414,11589,11764 | 0.95    | 30.55    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 2.7                    | 3.65                               | 6   | 17836,18039,18242,17833,18036,18239 | 0.95    | 35.19    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 8.39                   | 9.34                               | 6   | 20902,21105,21308,20899,21102,21305 | 0.95    | 11.32    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 73.4                   | 74.35                              | 6   | 42273,42462,42651,42270,42459,42648 | 0.95    | 1.29     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 18.77                  | 19.71                              | 6   | 72898,73073,73248,72895,73070,73245 | 0.94    | 5.01     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 3.47                   | 4.41                               | 6   | 64610,64813,65016,64607,64810,65013 | 0.94    | 27.09    |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 130.52                 | 131.46                             | 6   | 57554,57722,57890,57551,57719,57887 | 0.94    | 0.72     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 3.0                    | 3.93                               | 6   | 10885,11060,11235,10882,11057,11232 | 0.93    | 31.0     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 47.13                  | 48.06                              | 6   | 72394,72569,72744,72391,72566,72741 | 0.93    | 1.97     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 13.97                  | 14.9                               | 6   | 71330,71505,71680,71327,71502,71677 | 0.93    | 6.66     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8048576    | 3020.23                | 3021.15                            | 6   | 23422,23625,23828,23419,23622,23825 | 0.92    | 0.03     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 190536     | 1074.19                | 1075.11                            | 6   | 50932,51107,51282,50929,51104,51279 | 0.92    | 0.09     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 7.02                   | 7.93                               | 6   | 20286,20489,20692,20283,20486,20689 | 0.91    | 12.96    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 13.01                  | 13.92                              | 6   | 43379,43568,43757,43376,43565,43754 | 0.91    | 6.99     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 128        | 2.29                   | 3.2                                | 6   | 68243,68446,68649,68240,68443,68646 | 0.91    | 39.74    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 32         | 3.13                   | 4.03                               | 6   | 40530,40719,40908,40527,40716,40905 | 0.9     | 28.75    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 3.57                   | 4.47                               | 6   | 9310,9485,9660,9307,9482,9657       | 0.9     | 25.21    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 227.27                 | 228.17                             | 6   | 51436,51611,51786,51433,51608,51783 | 0.9     | 0.4      |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 524288     | 230.79                 | 231.68                             | 6   | 86240,86436,86632,86237,86433,86629 | 0.89    | 0.39     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 9.37                   | 10.26                              | 6   | 40544,40733,40922,40541,40730,40919 | 0.89    | 9.5      |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 22.27                  | 23.16                              | 6   | 53515,53683,53851,53512,53680,53848 | 0.89    | 4.0      |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 3.43                   | 4.32                               | 6   | 9842,10017,10192,9839,10014,10189   | 0.89    | 25.95    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 2.64                   | 3.53                               | 6   | 32606,32795,32984,32603,32792,32981 | 0.89    | 33.71    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 5048576    | 2078.35                | 2079.23                            | 6   | 23401,23604,23807,23398,23601,23804 | 0.88    | 0.04     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 6.47                   | 7.35                               | 6   | 31493,31682,31871,31490,31679,31868 | 0.88    | 13.6     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 5.61                   | 6.49                               | 6   | 48769,48944,49119,48766,48941,49116 | 0.88    | 15.69    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 93.58                  | 94.45                              | 6   | 29260,29449,29638,29257,29446,29635 | 0.87    | 0.93     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 4.49                   | 5.36                               | 6   | 41097,41286,41475,41094,41283,41472 | 0.87    | 19.38    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 120.15                 | 121.02                             | 6   | 47754,47929,48104,47751,47926,48101 | 0.87    | 0.72     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 76.12                  | 76.99                              | 6   | 50372,50547,50722,50369,50544,50719 | 0.87    | 1.14     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 297.75                 | 298.61                             | 6   | 45661,45836,46011,45658,45833,46008 | 0.86    | 0.29     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 11.98                  | 12.84                              | 6   | 55517,55685,55853,55514,55682,55850 | 0.86    | 7.18     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 262144     | 105.84                 | 106.7                              | 6   | 68320,68523,68726,68317,68520,68723 | 0.86    | 0.81     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 239.51                 | 240.36                             | 6   | 46193,46368,46543,46190,46365,46540 | 0.85    | 0.35     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 26.31                  | 27.16                              | 6   | 59052,59220,59388,59049,59217,59385 | 0.85    | 3.23     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 3.34                   | 4.19                               | 6   | 32039,32228,32417,32036,32225,32414 | 0.85    | 25.45    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 3.46                   | 4.31                               | 6   | 15092,15267,15442,15089,15264,15439 | 0.85    | 24.57    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 13.8                   | 14.65                              | 6   | 34335,34524,34713,34332,34521,34710 | 0.85    | 6.16     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 150.89                 | 151.73                             | 6   | 30968,31157,31346,30965,31154,31343 | 0.84    | 0.56     |
