+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------------+------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-munro-3ded1b78 | patched-geoghegan-2-3ded1b78 | cnt |                 qid                 | pct_diff |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1262144    | 1555.55                            | 1556.39                      | 6   | 29306,29495,29684,29305,29494,29683 | 0.05     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1262144    | 1580.72                            | 1581.55                      | 6   | 32141,32330,32519,32140,32329,32518 | 0.05     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 512144     | 3411.73                            | 3413.46                      | 6   | 36656,36845,37034,36655,36844,37033 | 0.05     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 131072     | 1932.85                            | 1933.8                       | 6   | 41178,41367,41556,41177,41366,41555 | 0.05     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 253036     | 1120.24                            | 1120.71                      | 6   | 16748,16923,17098,16747,16922,17097 | 0.04     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 53.37                              | 53.39                        | 6   | 8831,9006,9181,8830,9005,9180       | 0.04     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 131.46                             | 131.5                        | 6   | 57551,57719,57887,57550,57718,57886 | 0.03     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 178.51                             | 178.56                       | 6   | 13045,13220,13395,13044,13219,13394 | 0.03     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 282768     | 2723.64                            | 2724.25                      | 6   | 58125,58293,58461,58124,58292,58460 | 0.02     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 693.67                             | 693.79                       | 6   | 57061,57229,57397,57060,57228,57396 | 0.02     |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 2524288    | 1011.72                            | 1011.89                      | 6   | 82149,82345,82541,82148,82344,82540 | 0.02     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 538.69                             | 538.78                       | 6   | 10420,10595,10770,10419,10594,10769 | 0.02     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 64018      | 1353.2                             | 1353.39                      | 6   | 57068,57236,57404,57067,57235,57403 | 0.01     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1762144    | 1496.37                            | 1496.55                      | 6   | 34423,34612,34801,34422,34611,34800 | 0.01     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 440536     | 1573.11                            | 1573.29                      | 6   | 78740,78915,79090,78739,78914,79089 | 0.01     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 512144     | 3250.61                            | 3250.9                       | 6   | 41192,41381,41570,41191,41380,41569 | 0.01     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 251518     | 9590.04                            | 9590.88                      | 6   | 60638,60806,60974,60637,60805,60973 | 0.01     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 3.79                               | 3.79                         | 6   | 74,256,438,73,255,437               | 0.0      |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 1.43                               | 1.43                         | 6   | 3308,3490,3672,3307,3489,3671       | 0.0      |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 64         | 1.67                               | 1.67                         | 6   | 3868,4050,4232,3867,4049,4231       | 0.0      |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 0.54                               | 0.54                         | 6   | 2188,2370,2552,2187,2369,2551       | 0.0      |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 0.87                               | 0.87                         | 6   | 9804,9979,10154,9803,9978,10153     | 0.0      |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 0.38                               | 0.38                         | 6   | 8740,8915,9090,8739,8914,9089       | 0.0      |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 28.11                              | 28.11                        | 6   | 11960,12135,12310,11959,12134,12309 | 0.0      |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 8          | 1.32                               | 1.32                         | 6   | 12961,13136,13311,12960,13135,13310 | 0.0      |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 0.39                               | 0.39                         | 6   | 13465,13640,13815,13464,13639,13814 | 0.0      |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 0.28                               | 0.28                         | 6   | 18365,18568,18771,18364,18567,18770 | 0.0      |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 0.38                               | 0.38                         | 6   | 18988,19191,19394,18987,19190,19393 | 0.0      |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 0.34                               | 0.34                         | 6   | 19002,19205,19408,19001,19204,19407 | 0.0      |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 2.32                               | 2.32                         | 6   | 17231,17434,17637,17230,17433,17636 | 0.0      |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 0.3                                | 0.3                          | 6   | 17763,17966,18169,17762,17965,18168 | 0.0      |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 0.32                               | 0.32                         | 6   | 17770,17973,18176,17769,17972,18175 | 0.0      |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 0.26                               | 0.26                         | 6   | 20822,21025,21228,20821,21024,21227 | 0.0      |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 0.38                               | 0.38                         | 6   | 21452,21655,21858,21451,21654,21857 | 0.0      |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 0.24                               | 0.24                         | 6   | 19604,19807,20010,19603,19806,20009 | 0.0      |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 0.26                               | 0.26                         | 6   | 20199,20402,20605,20198,20401,20604 | 0.0      |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 0.28                               | 0.28                         | 6   | 20213,20416,20619,20212,20415,20618 | 0.0      |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 0.26                               | 0.26                         | 6   | 23230,23433,23636,23229,23432,23635 | 0.0      |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2          | 0.26                               | 0.26                         | 6   | 23237,23440,23643,23236,23439,23642 | 0.0      |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 0.58                               | 0.58                         | 6   | 26345,26548,26751,26344,26547,26750 | 0.0      |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 1          | 0.24                               | 0.24                         | 6   | 24448,24651,24854,24447,24650,24853 | 0.0      |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 0.43                               | 0.43                         | 6   | 24504,24707,24910,24503,24706,24909 | 0.0      |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 0.64                               | 0.64                         | 6   | 28606,28795,28984,28605,28794,28983 | 0.0      |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 0.27                               | 0.27                         | 6   | 33121,33310,33499,33120,33309,33498 | 0.0      |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2          | 0.29                               | 0.29                         | 6   | 31427,31616,31805,31426,31615,31804 | 0.0      |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 8          | 0.6                                | 0.6                          | 6   | 31441,31630,31819,31440,31629,31818 | 0.0      |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 8          | 0.59                               | 0.59                         | 6   | 32008,32197,32386,32007,32196,32385 | 0.0      |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2          | 0.29                               | 0.29                         | 6   | 33695,33884,34073,33694,33883,34072 | 0.0      |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 0.47                               | 0.47                         | 6   | 39358,39547,39736,39357,39546,39735 | 0.0      |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1          | 0.36                               | 0.36                         | 6   | 42760,42949,43138,42759,42948,43137 | 0.0      |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 1.13                               | 1.13                         | 6   | 46603,46778,46953,46602,46777,46952 | 0.0      |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 1.86                               | 1.86                         | 6   | 50299,50474,50649,50298,50473,50648 | 0.0      |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 0.7                                | 0.7                          | 6   | 49228,49403,49578,49227,49402,49577 | 0.0      |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 1          | 0.69                               | 0.69                         | 6   | 51853,52028,52203,51852,52027,52202 | 0.0      |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 0.66                               | 0.66                         | 6   | 53449,53617,53785,53448,53616,53784 | 0.0      |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 1.08                               | 1.08                         | 6   | 56977,57145,57313,56976,57144,57312 | 0.0      |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 1          | 0.44                               | 0.44                         | 6   | 55948,56116,56284,55947,56115,56283 | 0.0      |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 2          | 0.51                               | 0.51                         | 6   | 57467,57635,57803,57466,57634,57802 | 0.0      |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 2          | 0.46                               | 0.46                         | 6   | 60995,61163,61331,60994,61162,61330 | 0.0      |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 0.78                               | 0.78                         | 6   | 59490,59658,59826,59489,59657,59825 | 0.0      |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 0.37                               | 0.37                         | 6   | 63326,63529,63732,63325,63528,63731 | 0.0      |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 0.54                               | 0.54                         | 6   | 61513,61716,61919,61512,61715,61918 | 0.0      |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 0.59                               | 0.59                         | 6   | 65167,65370,65573,65166,65369,65572 | 0.0      |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 4          | 0.42                               | 0.42                         | 6   | 65769,65972,66175,65768,65971,66174 | 0.0      |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 0.29                               | 0.29                         | 6   | 63935,64138,64341,63934,64137,64340 | 0.0      |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 1          | 0.26                               | 0.26                         | 6   | 64537,64740,64943,64536,64739,64942 | 0.0      |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 0.31                               | 0.31                         | 6   | 64544,64747,64950,64543,64746,64949 | 0.0      |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 0.28                               | 0.28                         | 6   | 68191,68394,68597,68190,68393,68596 | 0.0      |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 0.28                               | 0.28                         | 6   | 66973,67176,67379,66972,67175,67378 | 0.0      |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 2          | 0.34                               | 0.34                         | 6   | 66980,67183,67386,66979,67182,67385 | 0.0      |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1          | 0.28                               | 0.28                         | 6   | 70018,70221,70424,70017,70220,70423 | 0.0      |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 0.38                               | 0.38                         | 6   | 69423,69626,69829,69422,69625,69828 | 0.0      |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 8          | 0.6                                | 0.6                          | 6   | 69430,69633,69836,69429,69632,69835 | 0.0      |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 0.33                               | 0.33                         | 6   | 72286,72461,72636,72285,72460,72635 | 0.0      |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 0.37                               | 0.37                         | 6   | 72293,72468,72643,72292,72467,72642 | 0.0      |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 1          | 0.35                               | 0.35                         | 6   | 71761,71936,72111,71760,71935,72110 | 0.0      |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 0.39                               | 0.39                         | 6   | 74918,75093,75268,74917,75092,75267 | 0.0      |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 4          | 0.51                               | 0.51                         | 6   | 74925,75100,75275,74924,75099,75274 | 0.0      |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 2          | 0.36                               | 0.36                         | 6   | 77543,77718,77893,77542,77717,77892 | 0.0      |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 64         | 1.57                               | 1.57                         | 6   | 77578,77753,77928,77577,77752,77927 | 0.0      |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 0.44                               | 0.44                         | 6   | 78075,78250,78425,78074,78249,78424 | 0.0      |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 1024       | 4.04                               | 4.04                         | 6   | 78131,78306,78481,78130,78305,78480 | 0.0      |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 0.34                               | 0.34                         | 6   | 81414,81610,81806,81413,81609,81805 | 0.0      |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 0.3                                | 0.3                          | 6   | 79664,79860,80056,79663,79859,80055 | 0.0      |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 0.26                               | 0.26                         | 6   | 83759,83955,84151,83758,83954,84150 | 0.0      |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 0.29                               | 0.29                         | 6   | 85530,85726,85922,85529,85725,85921 | 0.0      |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 0.32                               | 0.32                         | 6   | 85558,85754,85950,85557,85753,85949 | 0.0      |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 2          | 0.26                               | 0.26                         | 6   | 84347,84543,84739,84346,84542,84738 | 0.0      |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4          | 0.24                               | 0.24                         | 4   | 87882,88078,87881,88077             | 0.0      |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 0.24                               | 0.24                         | 6   | 86713,86909,87105,86712,86908,87104 | 0.0      |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 16         | 0.25                               | 0.25                         | 6   | 86720,86916,87112,86719,86915,87111 | 0.0      |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 0.3                                | 0.3                          | 6   | 86727,86923,87119,86726,86922,87118 | 0.0      |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 0.51                               | 0.51                         | 6   | 86748,86944,87140,86747,86943,87139 | 0.0      |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 256        | 0.5                                | 0.5                          | 6   | 87336,87532,87728,87335,87531,87727 | 0.0      |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 870.77                             | 870.73                       | 6   | 37202,37391,37580,37201,37390,37579 | 0.0      |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 270.59                             | 270.57                       | 6   | 37188,37377,37566,37187,37376,37565 | -0.01    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 1131072    | 5835.92                            | 5835.44                      | 6   | 2909,3091,3273,2908,3090,3272       | -0.01    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 903.57                             | 903.43                       | 6   | 43999,44188,44377,43998,44187,44376 | -0.02    |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 126518     | 2656.82                            | 2656.39                      | 6   | 57082,57250,57418,57081,57249,57417 | -0.02    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 120.72                             | 120.7                        | 6   | 9888,10063,10238,9887,10062,10237   | -0.02    |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 251518     | 4968.42                            | 4967.55                      | 6   | 58622,58790,58958,58621,58789,58957 | -0.02    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 1785.1                             | 1784.72                      | 6   | 37216,37405,37594,37215,37404,37593 | -0.02    |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 251518     | 10105.63                           | 10103.47                     | 6   | 55094,55262,55430,55093,55261,55429 | -0.02    |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 95268      | 2009.02                            | 2008.58                      | 6   | 57075,57243,57411,57074,57242,57410 | -0.02    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 503036     | 3079.74                            | 3078.98                      | 6   | 13626,13801,13976,13625,13800,13975 | -0.02    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 512144     | 2265.2                             | 2264.6                       | 6   | 43460,43649,43838,43459,43648,43837 | -0.03    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 35.81                              | 35.8                         | 6   | 29243,29432,29621,29242,29431,29620 | -0.03    |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 126518     | 745.0                              | 744.79                       | 6   | 54562,54730,54898,54561,54729,54897 | -0.03    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 503036     | 2040.79                            | 2040.15                      | 6   | 12576,12751,12926,12575,12750,12925 | -0.03    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 506072     | 2786.45                            | 2785.56                      | 6   | 6696,6878,7060,6695,6877,7059       | -0.03    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 947.88                             | 947.56                       | 6   | 38336,38525,38714,38335,38524,38713 | -0.03    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 512144     | 768.2                              | 767.92                       | 6   | 30419,30608,30797,30418,30607,30796 | -0.04    |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 128036     | 435.36                             | 435.2                        | 6   | 71880,72055,72230,71879,72054,72229 | -0.04    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 1131072    | 5260.54                            | 5258.44                      | 6   | 4547,4729,4911,4546,4728,4910       | -0.04    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2012144    | 1666.09                            | 1665.38                      | 6   | 27059,27248,27437,27058,27247,27436 | -0.04    |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 189018     | 7671.51                            | 7668.04                      | 6   | 55080,55248,55416,55079,55247,55415 | -0.05    |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 95268      | 416.16                             | 415.97                       | 6   | 53547,53715,53883,53546,53714,53882 | -0.05    |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 128036     | 480.78                             | 480.56                       | 6   | 74505,74680,74855,74504,74679,74854 | -0.05    |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 253036     | 434.15                             | 433.95                       | 6   | 76619,76794,76969,76618,76793,76968 | -0.05    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 512144     | 3739.77                            | 3738.0                       | 6   | 42326,42515,42704,42325,42514,42703 | -0.05    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 131072     | 1039.38                            | 1038.86                      | 6   | 36075,36264,36453,36074,36263,36452 | -0.05    |
