+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------+------------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro-728899ba | patched-geoghegan-2-munro-3ded1b78 | cnt |                 qid                 | pct_diff |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2          | 0.29                   | 0.3                                | 6   | 86114,86310,86506,86111,86307,86503 | 3.45     |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 0.29                   | 0.3                                | 4   | 87906,88102,87903,88099             | 3.45     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 6048576    | 2366.26                | 2447.08                            | 6   | 20363,20566,20769,20360,20563,20766 | 3.42     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 2.05                   | 2.12                               | 6   | 7700,7882,8064,7697,7879,8061       | 3.41     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 4.69                   | 4.85                               | 6   | 72877,73052,73227,72874,73049,73224 | 3.41     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 6.45                   | 6.67                               | 6   | 11431,11606,11781,11428,11603,11778 | 3.41     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 0.88                   | 0.91                               | 6   | 20258,20461,20664,20255,20458,20661 | 3.41     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 18.26                  | 18.88                              | 6   | 48783,48958,49133,48780,48955,49130 | 3.4      |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 1.18                   | 1.22                               | 6   | 78099,78274,78449,78096,78271,78446 | 3.39     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 1.48                   | 1.53                               | 6   | 12439,12614,12789,12436,12611,12786 | 3.38     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 1.48                   | 1.53                               | 6   | 75488,75663,75838,75485,75660,75835 | 3.38     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 4.15                   | 4.29                               | 6   | 3892,4074,4256,3889,4071,4253       | 3.37     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2          | 0.3                    | 0.31                               | 6   | 31997,32186,32375,31994,32183,32372 | 3.33     |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 0.3                    | 0.31                               | 6   | 82600,82796,82992,82597,82793,82989 | 3.33     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 22.5                   | 23.25                              | 6   | 40565,40754,40943,40562,40751,40940 | 3.33     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 49.32                  | 50.96                              | 6   | 73969,74144,74319,73966,74141,74316 | 3.33     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 1.51                   | 1.56                               | 6   | 52934,53109,53284,52931,53106,53281 | 3.31     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 13.71                  | 14.16                              | 6   | 28098,28287,28476,28095,28284,28473 | 3.28     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 54.72                  | 56.5                               | 6   | 76062,76237,76412,76059,76234,76409 | 3.25     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 26.31                  | 27.16                              | 6   | 59052,59220,59388,59049,59217,59385 | 3.23     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512144     | 531.46                 | 548.62                             | 6   | 32690,32879,33068,32687,32876,33065 | 3.23     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 0.62                   | 0.64                               | 6   | 28609,28798,28987,28606,28795,28984 | 3.23     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 0.31                   | 0.32                               | 6   | 29729,29918,30107,29726,29915,30104 | 3.23     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 2          | 0.31                   | 0.32                               | 6   | 65156,65359,65562,65153,65356,65559 | 3.23     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 0.31                   | 0.32                               | 6   | 81410,81606,81802,81407,81603,81799 | 3.23     |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 0.31                   | 0.32                               | 6   | 82614,82810,83006,82611,82807,83003 | 3.23     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16         | 0.31                   | 0.32                               | 6   | 85547,85743,85939,85544,85740,85936 | 3.23     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 3048576    | 632.52                 | 652.8                              | 6   | 19733,19936,20139,19730,19933,20136 | 3.21     |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 4524288    | 3049.5                 | 3146.64                            | 6   | 82768,82964,83160,82765,82961,83157 | 3.19     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 4.09                   | 4.22                               | 6   | 55503,55671,55839,55500,55668,55836 | 3.18     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 167.06                 | 172.34                             | 6   | 56042,56210,56378,56039,56207,56375 | 3.16     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 0.32                   | 0.33                               | 6   | 22057,22260,22463,22054,22257,22460 | 3.13     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 0.64                   | 0.66                               | 6   | 28042,28231,28420,28039,28228,28417 | 3.13     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 0.64                   | 0.66                               | 6   | 60494,60662,60830,60491,60659,60827 | 3.13     |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 16.44                  | 16.95                              | 6   | 82096,82292,82488,82093,82289,82485 | 3.1      |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 8.41                   | 8.67                               | 6   | 26390,26593,26796,26387,26590,26793 | 3.09     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 5.18                   | 5.34                               | 6   | 54502,54670,54838,54499,54667,54835 | 3.09     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 4.56                   | 4.7                                | 6   | 62181,62384,62587,62178,62381,62584 | 3.07     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 64018      | 272.42                 | 280.74                             | 6   | 60095,60263,60431,60092,60260,60428 | 3.05     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 11.47                  | 11.82                              | 6   | 1722,1904,2086,1719,1901,2083       | 3.05     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 0.33                   | 0.34                               | 6   | 24500,24703,24906,24497,24700,24903 | 3.03     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 0.66                   | 0.68                               | 6   | 38801,38990,39179,38798,38987,39176 | 3.03     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 2          | 0.33                   | 0.34                               | 6   | 66983,67186,67389,66980,67183,67386 | 3.03     |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 0.33                   | 0.34                               | 6   | 82033,82229,82425,82030,82226,82422 | 3.03     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 2.31                   | 2.38                               | 6   | 3878,4060,4242,3875,4057,4239       | 3.03     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 131072     | 239.4                  | 246.65                             | 6   | 27573,27762,27951,27570,27759,27948 | 3.03     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 3048576    | 1576.47                | 1624.21                            | 6   | 17906,18109,18312,17903,18106,18309 | 3.03     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 56.95                  | 58.65                              | 6   | 36043,36232,36421,36040,36229,36418 | 2.99     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 1          | 0.67                   | 0.69                               | 6   | 51856,52031,52206,51853,52028,52203 | 2.99     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 0.67                   | 0.69                               | 6   | 63343,63546,63749,63340,63543,63746 | 2.99     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 28.3                   | 29.14                              | 6   | 15652,15827,16002,15649,15824,15999 | 2.97     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 256        | 2.37                   | 2.44                               | 6   | 3339,3521,3703,3336,3518,3700       | 2.95     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 75.13                  | 77.34                              | 6   | 43974,44163,44352,43971,44160,44349 | 2.94     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 2          | 0.68                   | 0.7                                | 6   | 4382,4564,4746,4379,4561,4743       | 2.94     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 0.34                   | 0.35                               | 6   | 78596,78771,78946,78593,78768,78943 | 2.94     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 1.37                   | 1.41                               | 6   | 2772,2954,3136,2769,2951,3133       | 2.92     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 762144     | 652.96                 | 671.94                             | 6   | 27027,27216,27405,27024,27213,27402 | 2.91     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 3.12                   | 3.21                               | 6   | 36554,36743,36932,36551,36740,36929 | 2.88     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 42.44                  | 43.66                              | 6   | 55531,55699,55867,55528,55696,55864 | 2.87     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 17.16                  | 17.65                              | 6   | 46165,46340,46515,46162,46337,46512 | 2.86     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 6.67                   | 6.86                               | 6   | 56007,56175,56343,56004,56172,56340 | 2.85     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 194.57                 | 200.11                             | 6   | 49336,49511,49686,49333,49508,49683 | 2.85     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 503036     | 602.1                  | 619.15                             | 6   | 71400,71575,71750,71397,71572,71747 | 2.83     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 1.06                   | 1.09                               | 6   | 10864,11039,11214,10861,11036,11211 | 2.83     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 512144     | 472.39                 | 485.73                             | 6   | 34391,34580,34769,34388,34577,34766 | 2.82     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048576    | 196.93                 | 202.48                             | 6   | 26425,26628,26831,26422,26625,26828 | 2.82     |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 8.57                   | 8.81                               | 6   | 87388,87584,87780,87385,87581,87777 | 2.8      |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 11.79                  | 12.12                              | 6   | 29232,29421,29610,29229,29418,29607 | 2.8      |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 28.38                  | 29.17                              | 6   | 8827,9002,9177,8824,8999,9174       | 2.78     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 0.36                   | 0.37                               | 6   | 72296,72471,72646,72293,72468,72643 | 2.78     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 2.52                   | 2.59                               | 6   | 54978,55146,55314,54975,55143,55311 | 2.78     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 315536     | 379.78                 | 390.31                             | 6   | 71379,71554,71729,71376,71551,71726 | 2.77     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 209.56                 | 215.28                             | 6   | 73451,73626,73801,73448,73623,73798 | 2.73     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 133.54                 | 137.18                             | 6   | 42280,42469,42658,42277,42466,42655 | 2.73     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 4.04                   | 4.15                               | 6   | 57008,57176,57344,57005,57173,57341 | 2.72     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 20.24                  | 20.79                              | 6   | 62825,63028,63231,62822,63025,63228 | 2.72     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 1.84                   | 1.89                               | 6   | 63364,63567,63770,63361,63564,63767 | 2.72     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 12.15                  | 12.48                              | 6   | 45626,45801,45976,45623,45798,45973 | 2.72     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 110.83                 | 113.84                             | 6   | 30961,31150,31339,30958,31147,31336 | 2.72     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 2.59                   | 2.66                               | 6   | 23933,24136,24339,23930,24133,24336 | 2.7      |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 128036     | 462.47                 | 474.93                             | 6   | 45150,45325,45500,45147,45322,45497 | 2.69     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 55.05                  | 56.53                              | 6   | 73437,73612,73787,73434,73609,73784 | 2.69     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 311.87                 | 320.25                             | 6   | 58072,58240,58408,58069,58237,58405 | 2.69     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 144.12                 | 147.99                             | 6   | 43981,44170,44359,43978,44167,44356 | 2.69     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 143.03                 | 146.87                             | 6   | 37184,37373,37562,37181,37370,37559 | 2.68     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 2.61                   | 2.68                               | 6   | 47705,47880,48055,47702,47877,48052 | 2.68     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1762144    | 1635.72                | 1679.51                            | 6   | 31024,31213,31402,31021,31210,31399 | 2.68     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 36.81                  | 37.78                              | 6   | 27545,27734,27923,27542,27731,27920 | 2.64     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 0.38                   | 0.39                               | 6   | 9793,9968,10143,9790,9965,10140     | 2.63     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 0.38                   | 0.39                               | 6   | 13468,13643,13818,13465,13640,13815 | 2.63     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 0.38                   | 0.39                               | 6   | 29169,29358,29547,29166,29355,29544 | 2.63     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 0.38                   | 0.39                               | 6   | 53431,53599,53767,53428,53596,53764 | 2.63     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 171.09                 | 175.59                             | 6   | 38318,38507,38696,38315,38504,38693 | 2.63     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 20.61                  | 21.15                              | 6   | 46683,46858,47033,46680,46855,47030 | 2.62     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 130.35                 | 133.72                             | 6   | 37744,37933,38122,37741,37930,38119 | 2.59     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 278.55                 | 285.7                              | 6   | 50386,50561,50736,50383,50558,50733 | 2.57     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 2          | 1.17                   | 1.2                                | 6   | 51338,51513,51688,51335,51510,51685 | 2.56     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 52.56                  | 53.9                               | 6   | 31521,31710,31899,31518,31707,31896 | 2.55     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 1524288    | 1160.43                | 1189.66                            | 6   | 81550,81746,81942,81547,81743,81939 | 2.52     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 7048576    | 2638.19                | 2704.08                            | 6   | 20370,20573,20776,20367,20570,20773 | 2.5      |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 524288     | 182.55                 | 187.08                             | 6   | 66500,66703,66906,66497,66700,66903 | 2.48     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 39.26                  | 40.23                              | 6   | 50365,50540,50715,50362,50537,50712 | 2.47     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 4          | 0.41                   | 0.42                               | 6   | 65772,65975,66178,65769,65972,66175 | 2.44     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 3.69                   | 3.78                               | 6   | 67648,67851,68054,67645,67848,68051 | 2.44     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 128036     | 410.29                 | 420.26                             | 6   | 73458,73633,73808,73455,73630,73805 | 2.43     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 126.95                 | 130.03                             | 6   | 28693,28882,29071,28690,28879,29068 | 2.43     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 6048576    | 556.5                  | 569.94                             | 6   | 26453,26656,26859,26450,26653,26856 | 2.42     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 7.04                   | 7.21                               | 6   | 55510,55678,55846,55507,55675,55843 | 2.41     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 157768     | 659.39                 | 675.25                             | 6   | 60116,60284,60452,60113,60281,60449 | 2.41     |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 11.66                  | 11.94                              | 4   | 87969,88165,87966,88162             | 2.4      |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 311.83                 | 319.26                             | 6   | 9366,9541,9716,9363,9538,9713       | 2.38     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 0.42                   | 0.43                               | 6   | 37093,37282,37471,37090,37279,37468 | 2.38     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 0.42                   | 0.43                               | 6   | 77553,77728,77903,77550,77725,77900 | 2.38     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 0.84                   | 0.86                               | 6   | 80290,80486,80682,80287,80483,80679 | 2.38     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 5048576    | 1981.31                | 2028.42                            | 6   | 68971,69174,69377,68968,69171,69374 | 2.38     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 15.61                  | 15.98                              | 6   | 33201,33390,33579,33198,33387,33576 | 2.37     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16         | 3.38                   | 3.46                               | 6   | 42224,42413,42602,42221,42410,42599 | 2.37     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512144     | 510.71                 | 522.74                             | 6   | 28154,28343,28532,28151,28340,28529 | 2.36     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 0.85                   | 0.87                               | 6   | 56469,56637,56805,56466,56634,56802 | 2.35     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4          | 0.43                   | 0.44                               | 6   | 33138,33327,33516,33135,33324,33513 | 2.33     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 0.43                   | 0.44                               | 6   | 34272,34461,34650,34269,34458,34647 | 2.33     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 0.43                   | 0.44                               | 6   | 80276,80472,80668,80273,80469,80665 | 2.33     |
