+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------+------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-3ded1b78 | patched-munro-728899ba | cnt |                 qid                 | pct_diff |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 1.41                         | 1.59                   | 6   | 68225,68428,68631,68229,68432,68635 | 12.77    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 4048576    | 417.48                       | 470.74                 | 6   | 25217,25420,25623,25221,25424,25627 | 12.76    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 1.02                         | 1.15                   | 6   | 5484,5666,5848,5488,5670,5852       | 12.75    |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 0.55                         | 0.62                   | 6   | 59993,60161,60329,59997,60165,60333 | 12.73    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 2.13                         | 2.4                    | 6   | 4973,5155,5337,4977,5159,5341       | 12.68    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 2.45                         | 2.76                   | 6   | 46644,46819,46994,46648,46823,46998 | 12.65    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 6048576    | 524.3                        | 590.38                 | 6   | 18532,18735,18938,18536,18739,18942 | 12.6     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 21.75                        | 24.49                  | 6   | 3370,3552,3734,3374,3556,3738       | 12.6     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 2.63                         | 2.96                   | 6   | 31461,31650,31839,31465,31654,31843 | 12.55    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 256        | 3.75                         | 4.22                   | 6   | 48233,48408,48583,48237,48412,48587 | 12.53    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 1024       | 5.27                         | 5.93                   | 6   | 46147,46322,46497,46151,46326,46501 | 12.52    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 0.24                         | 0.27                   | 6   | 20191,20394,20597,20195,20398,20601 | 12.5     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2          | 0.24                         | 0.27                   | 6   | 23845,24048,24251,23849,24052,24255 | 12.5     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 9.12                         | 10.26                  | 6   | 67070,67273,67476,67074,67277,67480 | 12.5     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 1.36                         | 1.53                   | 6   | 10335,10510,10685,10339,10514,10689 | 12.5     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 0.32                         | 0.36                   | 6   | 35955,36144,36333,35959,36148,36337 | 12.5     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 2.73                         | 3.07                   | 6   | 71816,71991,72166,71820,71995,72170 | 12.45    |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 2.25                         | 2.53                   | 6   | 59013,59181,59349,59017,59185,59353 | 12.44    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 8.31                         | 9.34                   | 6   | 16145,16320,16495,16149,16324,16499 | 12.39    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 1.13                         | 1.27                   | 6   | 46602,46777,46952,46606,46781,46956 | 12.39    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 2.1                          | 2.36                   | 6   | 62751,62954,63157,62755,62958,63161 | 12.38    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 3.0                          | 3.37                   | 6   | 17237,17440,17643,17241,17444,17647 | 12.33    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 1.55                         | 1.74                   | 6   | 1144,1326,1508,1148,1330,1512       | 12.26    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 0.98                         | 1.1                    | 6   | 3293,3475,3657,3297,3479,3661       | 12.24    |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 0.49                         | 0.55                   | 6   | 72824,72999,73174,72828,73003,73178 | 12.24    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 1.47                         | 1.65                   | 6   | 8228,8410,8592,8232,8414,8596       | 12.24    |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 6.3                          | 7.07                   | 6   | 71830,72005,72180,71834,72009,72184 | 12.22    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 0.41                         | 0.46                   | 6   | 29732,29921,30110,29736,29925,30114 | 12.2     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 378036     | 1156.42                      | 1296.6                 | 6   | 51999,52174,52349,52003,52178,52353 | 12.12    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 1.98                         | 2.22                   | 6   | 67014,67217,67420,67018,67221,67424 | 12.12    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 0.66                         | 0.74                   | 6   | 15053,15228,15403,15057,15232,15407 | 12.12    |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 0.33                         | 0.37                   | 6   | 79110,79285,79460,79114,79289,79464 | 12.12    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 1          | 0.25                         | 0.28                   | 6   | 62100,62303,62506,62104,62307,62510 | 12.0     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2          | 0.25                         | 0.28                   | 6   | 85522,85718,85914,85526,85722,85918 | 12.0     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 13.01                        | 14.56                  | 6   | 35465,35654,35843,35469,35658,35847 | 11.91    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 9.76                         | 10.92                  | 6   | 11434,11609,11784,11438,11613,11788 | 11.89    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 3024288    | 462.79                       | 517.64                 | 6   | 80979,81175,81371,80983,81179,81375 | 11.85    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 1.44                         | 1.61                   | 6   | 7668,7850,8032,7672,7854,8036       | 11.81    |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 0.51                         | 0.57                   | 6   | 79124,79299,79474,79128,79303,79478 | 11.76    |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 0.51                         | 0.57                   | 6   | 86747,86943,87139,86751,86947,87143 | 11.76    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 8          | 1.11                         | 1.24                   | 6   | 4938,5120,5302,4942,5124,5306       | 11.71    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 1.71                         | 1.91                   | 6   | 42213,42402,42591,42217,42406,42595 | 11.7     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 4.63                         | 5.17                   | 6   | 2257,2439,2621,2261,2443,2625       | 11.66    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 0.43                         | 0.48                   | 6   | 28031,28220,28409,28035,28224,28413 | 11.63    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 3.19                         | 3.56                   | 6   | 46140,46315,46490,46144,46319,46494 | 11.6     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 0.69                         | 0.77                   | 6   | 1102,1284,1466,1106,1288,1470       | 11.59    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 0.26                         | 0.29                   | 6   | 20821,21024,21227,20825,21028,21231 | 11.54    |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 0.26                         | 0.29                   | 6   | 83758,83954,84150,83762,83958,84154 | 11.54    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 5048576    | 433.73                       | 483.48                 | 6   | 18525,18728,18931,18529,18732,18935 | 11.47    |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 0.35                         | 0.39                   | 6   | 84969,85165,85361,84973,85169,85365 | 11.43    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 22.7                         | 25.29                  | 6   | 36585,36774,36963,36589,36778,36967 | 11.41    |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 2.28                         | 2.54                   | 6   | 58509,58677,58845,58513,58681,58849 | 11.4     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 4.04                         | 4.5                    | 6   | 71823,71998,72173,71827,72002,72177 | 11.39    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 25.76                        | 28.69                  | 6   | 18483,18686,18889,18487,18690,18893 | 11.37    |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 2.38                         | 2.65                   | 6   | 55989,56157,56325,55993,56161,56329 | 11.34    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 0.53                         | 0.59                   | 6   | 64557,64760,64963,64561,64764,64967 | 11.32    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 9048576    | 775.39                       | 862.94                 | 6   | 26470,26673,26876,26474,26677,26880 | 11.29    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 524288     | 98.85                        | 109.99                 | 6   | 79768,79964,80160,79772,79968,80164 | 11.27    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 5.08                         | 5.65                   | 6   | 17244,17447,17650,17248,17451,17654 | 11.22    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 131072     | 49.77                        | 55.32                  | 6   | 68309,68512,68715,68313,68516,68719 | 11.15    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 0.36                         | 0.4                    | 6   | 81434,81630,81826,81438,81634,81830 | 11.11    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 0.27                         | 0.3                    | 6   | 17174,17377,17580,17178,17381,17584 | 11.11    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 0.27                         | 0.3                    | 6   | 23250,23453,23656,23254,23457,23660 | 11.11    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 0.54                         | 0.6                    | 6   | 35962,36151,36340,35966,36155,36344 | 11.11    |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 0.27                         | 0.3                    | 6   | 82596,82792,82988,82600,82796,82992 | 11.11    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 5.87                         | 6.52                   | 6   | 14052,14227,14402,14056,14231,14406 | 11.07    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 1.09                         | 1.21                   | 6   | 6030,6212,6394,6034,6216,6398       | 11.01    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 256        | 1.82                         | 2.02                   | 6   | 7157,7339,7521,7161,7343,7525       | 10.99    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 1.74                         | 1.93                   | 6   | 38811,39000,39189,38815,39004,39193 | 10.92    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 4524288    | 695.64                       | 771.46                 | 6   | 81000,81196,81392,81004,81200,81396 | 10.9     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 2          | 0.46                         | 0.51                   | 6   | 12946,13121,13296,12950,13125,13300 | 10.87    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 7048576    | 619.94                       | 687.26                 | 6   | 18539,18742,18945,18543,18746,18949 | 10.86    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 4.8                          | 5.32                   | 6   | 80,262,444,84,266,448               | 10.83    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4048576    | 358.56                       | 397.35                 | 6   | 26435,26638,26841,26439,26642,26845 | 10.82    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 1.95                         | 2.16                   | 6   | 29753,29942,30131,29757,29946,30135 | 10.77    |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 3.44                         | 3.81                   | 6   | 77598,77773,77948,77602,77777,77952 | 10.76    |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 1.49                         | 1.65                   | 6   | 55975,56143,56311,55979,56147,56315 | 10.74    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 7.27                         | 8.05                   | 6   | 80916,81112,81308,80920,81116,81312 | 10.73    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 7.0                          | 7.75                   | 6   | 41100,41289,41478,41104,41293,41482 | 10.71    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 0.28                         | 0.31                   | 6   | 18966,19169,19372,18970,19173,19376 | 10.71    |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 0.28                         | 0.31                   | 6   | 85536,85732,85928,85540,85736,85932 | 10.71    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 1.03                         | 1.14                   | 6   | 23915,24118,24321,23919,24122,24325 | 10.68    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 43.43                        | 48.06                  | 6   | 80937,81133,81329,80941,81137,81333 | 10.66    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 41.01                        | 45.38                  | 6   | 39427,39616,39805,39431,39620,39809 | 10.66    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 5048576    | 443.6                        | 490.71                 | 6   | 26442,26645,26848,26446,26649,26852 | 10.62    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 1.79                         | 1.98                   | 6   | 34856,35045,35234,34860,35049,35238 | 10.61    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 1.32                         | 1.46                   | 6   | 4952,5134,5316,4956,5138,5320       | 10.61    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 0.38                         | 0.42                   | 6   | 21451,21654,21857,21455,21658,21861 | 10.53    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 15.19                        | 16.78                  | 6   | 30929,31118,31307,30933,31122,31311 | 10.47    |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 1.53                         | 1.69                   | 6   | 72327,72502,72677,72331,72506,72681 | 10.46    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 0.29                         | 0.32                   | 6   | 63934,64137,64340,63938,64141,64344 | 10.34    |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 0.29                         | 0.32                   | 6   | 85529,85725,85921,85533,85729,85925 | 10.34    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 5.56                         | 6.13                   | 6   | 70101,70304,70507,70105,70308,70511 | 10.25    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 6048576    | 504.96                       | 556.5                  | 6   | 26449,26652,26855,26453,26656,26859 | 10.21    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 2.27                         | 2.5                    | 6   | 45076,45251,45426,45080,45255,45430 | 10.13    |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 103.98                       | 114.45                 | 6   | 82113,82309,82505,82117,82313,82509 | 10.07    |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 256        | 2.79                         | 3.07                   | 6   | 60035,60203,60371,60039,60207,60375 | 10.04    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 5.89                         | 6.48                   | 6   | 25161,25364,25567,25165,25368,25571 | 10.02    |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 0.3                          | 0.33                   | 6   | 76485,76660,76835,76489,76664,76839 | 10.0     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 0.3                          | 0.33                   | 6   | 85550,85746,85942,85554,85750,85946 | 10.0     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 0.3                          | 0.33                   | 6   | 86103,86299,86495,86107,86303,86499 | 10.0     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 2.1                          | 2.31                   | 6   | 3874,4056,4238,3878,4060,4242       | 10.0     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 2.2                          | 2.42                   | 6   | 598,780,962,602,784,966             | 10.0     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 4.74                         | 5.21                   | 6   | 30908,31097,31286,30912,31101,31290 | 9.92     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8048576    | 707.84                       | 777.96                 | 6   | 26463,26666,26869,26467,26670,26873 | 9.91     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 4.27                         | 4.69                   | 6   | 72873,73048,73223,72877,73052,73227 | 9.84     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 0.61                         | 0.67                   | 6   | 33141,33330,33519,33145,33334,33523 | 9.84     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 131072     | 33.46                        | 36.73                  | 6   | 22739,22942,23145,22743,22946,23149 | 9.77     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 3.07                         | 3.37                   | 6   | 71298,71473,71648,71302,71477,71652 | 9.77     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 8048576    | 705.12                       | 773.73                 | 6   | 18546,18749,18952,18550,18753,18956 | 9.73     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 0.72                         | 0.79                   | 6   | 17811,18014,18217,17815,18018,18221 | 9.72     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 0.31                         | 0.34                   | 6   | 26309,26512,26715,26313,26516,26719 | 9.68     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 16         | 2.17                         | 2.38                   | 6   | 10342,10517,10692,10346,10521,10696 | 9.68     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 16         | 1.97                         | 2.16                   | 6   | 13492,13667,13842,13496,13671,13846 | 9.64     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 2.6                          | 2.85                   | 6   | 18455,18658,18861,18459,18662,18865 | 9.62     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 5.42                         | 5.94                   | 6   | 45097,45272,45447,45101,45276,45451 | 9.59     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 60.54                        | 66.34                  | 6   | 19701,19904,20107,19705,19908,20111 | 9.58     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 524288     | 119.93                       | 131.38                 | 6   | 22753,22956,23159,22757,22960,23163 | 9.55     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 4.4                          | 4.82                   | 6   | 35444,35633,35822,35448,35637,35826 | 9.55     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 26.77                        | 29.32                  | 6   | 9334,9509,9684,9338,9513,9688       | 9.53     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 4048576    | 359.31                       | 393.28                 | 6   | 18518,18721,18924,18522,18725,18928 | 9.45     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 11.55                        | 12.64                  | 6   | 26960,27149,27338,26964,27153,27342 | 9.44     |
