+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------+----------------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-728899ba | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 1.56             | 1.56                             | 6   | 20876,21079,21282,20880,21083,21286 | 0.0      | 0.0      |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 0.26             | 0.26                             | 6   | 21422,21625,21828,21426,21629,21832 | 0.0      | 0.0      |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 64         | 0.32             | 0.32                             | 6   | 21443,21646,21849,21447,21650,21853 | 0.0      | 0.0      |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 0.25             | 0.25                             | 6   | 19581,19784,19987,19585,19788,19991 | 0.0      | 0.0      |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 1.0              | 1.0                              | 6   | 19651,19854,20057,19655,19858,20061 | 0.0      | 0.0      |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 1          | 0.25             | 0.25                             | 6   | 20183,20386,20589,20187,20390,20593 | 0.0      | 0.0      |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 0.56             | 0.56                             | 6   | 20239,20442,20645,20243,20446,20649 | 0.0      | 0.0      |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 0.27             | 0.27                             | 6   | 23228,23431,23634,23232,23435,23638 | 0.0      | 0.0      |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2          | 0.28             | 0.28                             | 6   | 23235,23438,23641,23239,23442,23645 | 0.0      | 0.0      |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 0.23             | 0.23                             | 6   | 22010,22213,22416,22014,22217,22420 | 0.0      | 0.0      |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 0.32             | 0.32                             | 6   | 22059,22262,22465,22063,22266,22469 | 0.0      | 0.0      |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 0.35             | 0.35                             | 6   | 22661,22864,23067,22665,22868,23071 | 0.0      | 0.0      |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 0.28             | 0.28                             | 6   | 25685,25888,26091,25689,25892,26095 | 0.0      | 0.0      |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16         | 0.27             | 0.27                             | 6   | 25692,25895,26098,25696,25899,26102 | 0.0      | 0.0      |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 0.28             | 0.28                             | 6   | 28016,28205,28394,28020,28209,28398 | 0.0      | 0.0      |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 0.39             | 0.39                             | 6   | 27463,27652,27841,27467,27656,27845 | 0.0      | 0.0      |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 0.41             | 0.41                             | 6   | 29164,29353,29542,29168,29357,29546 | 0.0      | 0.0      |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 0.41             | 0.41                             | 6   | 32566,32755,32944,32570,32759,32948 | 0.0      | 0.0      |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 0.65             | 0.65                             | 6   | 33140,33329,33518,33144,33333,33522 | 0.0      | 0.0      |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2          | 0.3              | 0.3                              | 6   | 31992,32181,32370,31996,32185,32374 | 0.0      | 0.0      |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 28.04            | 28.04                            | 6   | 34904,35093,35282,34908,35097,35286 | 0.0      | 0.0      |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 16         | 0.96             | 0.96                             | 6   | 33714,33903,34092,33718,33907,34096 | 0.0      | 0.0      |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 0.55             | 0.55                             | 6   | 37662,37851,38040,37666,37855,38044 | 0.0      | 0.0      |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 0.57             | 0.56                             | 6   | 4370,4552,4734,4374,4556,4738       | -0.01    | -1.75    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 8          | 0.57             | 0.56                             | 6   | 31439,31628,31817,31443,31632,31821 | -0.01    | -1.75    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 8          | 0.29             | 0.28                             | 6   | 22640,22843,23046,22644,22847,23050 | -0.01    | -3.45    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 0.76             | 0.75                             | 6   | 2193,2375,2557,2197,2379,2561       | -0.01    | -1.32    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 2          | 0.59             | 0.58                             | 6   | 11895,12070,12245,11899,12074,12249 | -0.01    | -1.69    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 0.58             | 0.57                             | 6   | 12420,12595,12770,12424,12599,12774 | -0.01    | -1.72    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 0.73             | 0.72                             | 6   | 10852,11027,11202,10856,11031,11206 | -0.01    | -1.37    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 0.42             | 0.41                             | 6   | 16613,16788,16963,16617,16792,16967 | -0.01    | -2.38    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 0.75             | 0.74                             | 6   | 15052,15227,15402,15056,15231,15406 | -0.01    | -1.33    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 2          | 0.53             | 0.52                             | 6   | 15570,15745,15920,15574,15749,15924 | -0.01    | -1.89    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 0.3              | 0.29                             | 6   | 18972,19175,19378,18976,19179,19382 | -0.01    | -3.33    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 0.7              | 0.69                             | 6   | 19028,19231,19434,19032,19235,19438 | -0.01    | -1.43    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 0.25             | 0.24                             | 6   | 17138,17341,17544,17142,17345,17548 | -0.01    | -4.0     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 0.53             | 0.52                             | 6   | 17201,17404,17607,17205,17408,17611 | -0.01    | -1.89    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 0.66             | 0.65                             | 6   | 17208,17411,17614,17212,17415,17618 | -0.01    | -1.52    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 128        | 0.36             | 0.35                             | 6   | 20841,21044,21247,20845,21048,21251 | -0.01    | -2.78    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 0.27             | 0.26                             | 6   | 20211,20414,20617,20215,20418,20621 | -0.01    | -3.7     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 0.42             | 0.41                             | 6   | 20232,20435,20638,20236,20439,20642 | -0.01    | -2.38    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 8          | 0.25             | 0.24                             | 6   | 22031,22234,22437,22035,22238,22441 | -0.01    | -4.0     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 0.33             | 0.32                             | 6   | 26308,26511,26714,26312,26515,26718 | -0.01    | -3.03    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 64         | 0.33             | 0.32                             | 6   | 26315,26518,26721,26319,26522,26725 | -0.01    | -3.03    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 2          | 0.22             | 0.21                             | 6   | 24453,24656,24859,24457,24660,24863 | -0.01    | -4.55    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 64         | 0.31             | 0.3                              | 6   | 24488,24691,24894,24492,24695,24898 | -0.01    | -3.23    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2          | 0.34             | 0.33                             | 6   | 30291,30480,30669,30295,30484,30673 | -0.01    | -2.94    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1          | 0.31             | 0.3                              | 6   | 30851,31040,31229,30855,31044,31233 | -0.01    | -3.23    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 0.37             | 0.36                             | 6   | 30858,31047,31236,30862,31051,31240 | -0.01    | -2.7     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 0.26             | 0.25                             | 6   | 31418,31607,31796,31422,31611,31800 | -0.01    | -3.85    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 0.4              | 0.39                             | 6   | 33700,33889,34078,33704,33893,34082 | -0.01    | -2.5     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 64         | 3.66             | 3.65                             | 6   | 11930,12105,12280,11934,12109,12284 | -0.01    | -0.27    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 20.89            | 20.88                            | 6   | 15108,15283,15458,15112,15287,15462 | -0.01    | -0.05    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 53.67            | 53.66                            | 6   | 15654,15829,16004,15658,15833,16008 | -0.01    | -0.02    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 5.31             | 5.29                             | 6   | 32048,32237,32426,32052,32241,32430 | -0.02    | -0.38    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 1.14             | 1.12                             | 6   | 1654,1836,2018,1658,1840,2022       | -0.02    | -1.75    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 1.13             | 1.11                             | 6   | 30312,30501,30690,30316,30505,30694 | -0.02    | -1.77    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 0.58             | 0.56                             | 6   | 2,184,366,6,188,370                 | -0.02    | -3.45    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 0.57             | 0.55                             | 6   | 29171,29360,29549,29175,29364,29553 | -0.02    | -3.51    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 0.42             | 0.4                              | 6   | 11888,12063,12238,11892,12067,12242 | -0.02    | -4.76    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 0.36             | 0.34                             | 6   | 23872,24075,24278,23876,24079,24282 | -0.02    | -5.56    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 0.42             | 0.4                              | 6   | 37088,37277,37466,37092,37281,37470 | -0.02    | -4.76    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 4          | 0.24             | 0.22                             | 6   | 17152,17355,17558,17156,17359,17562 | -0.02    | -8.33    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 1          | 0.6              | 0.58                             | 6   | 548,730,912,552,734,916             | -0.02    | -3.33    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 0.53             | 0.51                             | 6   | 2186,2368,2550,2190,2372,2554       | -0.02    | -3.77    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4          | 1.19             | 1.17                             | 6   | 6022,6204,6386,6026,6208,6390       | -0.02    | -1.68    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 2          | 0.73             | 0.71                             | 6   | 6561,6743,6925,6565,6747,6929       | -0.02    | -2.74    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 0.39             | 0.37                             | 6   | 8738,8913,9088,8742,8917,9092       | -0.02    | -5.13    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 0.4              | 0.38                             | 6   | 13988,14163,14338,13992,14167,14342 | -0.02    | -5.0     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 2          | 0.51             | 0.49                             | 6   | 12945,13120,13295,12949,13124,13299 | -0.02    | -3.92    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 4          | 0.28             | 0.26                             | 6   | 21415,21618,21821,21419,21622,21825 | -0.02    | -7.14    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 0.53             | 0.51                             | 6   | 21457,21660,21863,21461,21664,21867 | -0.02    | -3.77    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 0.32             | 0.3                              | 6   | 19609,19812,20015,19613,19816,20019 | -0.02    | -6.25    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 0.32             | 0.3                              | 6   | 19616,19819,20022,19620,19823,20026 | -0.02    | -6.25    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 0.38             | 0.36                             | 6   | 19630,19833,20036,19634,19837,20040 | -0.02    | -5.26    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 0.34             | 0.32                             | 6   | 20225,20428,20631,20229,20432,20635 | -0.02    | -5.88    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 0.31             | 0.29                             | 6   | 23263,23466,23669,23267,23470,23673 | -0.02    | -6.45    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 0.43             | 0.41                             | 6   | 23277,23480,23683,23281,23484,23687 | -0.02    | -4.65    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 0.27             | 0.25                             | 6   | 25671,25874,26077,25675,25878,26081 | -0.02    | -7.41    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 0.62             | 0.6                              | 6   | 26343,26546,26749,26347,26550,26753 | -0.02    | -3.23    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4096       | 1.09             | 1.07                             | 6   | 26357,26560,26763,26361,26564,26767 | -0.02    | -1.83    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 0.34             | 0.32                             | 6   | 28590,28779,28968,28594,28783,28972 | -0.02    | -5.88    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 0.27             | 0.25                             | 6   | 26882,27071,27260,26886,27075,27264 | -0.02    | -7.41    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 0.32             | 0.3                              | 6   | 26889,27078,27267,26893,27082,27271 | -0.02    | -6.25    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 0.28             | 0.26                             | 6   | 31985,32174,32363,31989,32178,32367 | -0.02    | -7.14    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 0.27             | 0.25                             | 6   | 35387,35576,35765,35391,35580,35769 | -0.02    | -7.41    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2          | 0.32             | 0.3                              | 6   | 34260,34449,34638,34264,34453,34642 | -0.02    | -6.25    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 37.0             | 36.98                            | 6   | 33777,33966,34155,33781,33970,34159 | -0.02    | -0.05    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16         | 2.27             | 2.24                             | 6   | 16116,16291,16466,16120,16295,16470 | -0.03    | -1.32    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 0.84             | 0.81                             | 6   | 2739,2921,3103,2743,2925,3107       | -0.03    | -3.57    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 0.82             | 0.79                             | 6   | 16627,16802,16977,16631,16806,16981 | -0.03    | -3.66    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 0.35             | 0.32                             | 6   | 19623,19826,20029,19627,19830,20033 | -0.03    | -8.57    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1          | 0.26             | 0.23                             | 6   | 27449,27638,27827,27453,27642,27831 | -0.03    | -11.54   |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 1.17             | 1.14                             | 6   | 1115,1297,1479,1119,1301,1483       | -0.03    | -2.56    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 4          | 0.79             | 0.76                             | 6   | 4384,4566,4748,4388,4570,4752       | -0.03    | -3.8     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 2          | 0.64             | 0.61                             | 6   | 7107,7289,7471,7111,7293,7475       | -0.03    | -4.69    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 4          | 0.77             | 0.74                             | 6   | 14527,14702,14877,14531,14706,14881 | -0.03    | -3.9     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 0.39             | 0.36                             | 6   | 12938,13113,13288,12942,13117,13292 | -0.03    | -7.69    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 1          | 0.39             | 0.36                             | 6   | 15563,15738,15913,15567,15742,15917 | -0.03    | -7.69    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 0.33             | 0.3                              | 6   | 18356,18559,18762,18360,18563,18766 | -0.03    | -9.09    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 0.32             | 0.29                             | 6   | 17761,17964,18167,17765,17968,18171 | -0.03    | -9.38    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 0.27             | 0.24                             | 6   | 19602,19805,20008,19606,19809,20012 | -0.03    | -11.11   |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2          | 0.27             | 0.24                             | 6   | 23844,24047,24250,23848,24051,24254 | -0.03    | -11.11   |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16         | 0.34             | 0.31                             | 6   | 23865,24068,24271,23869,24072,24275 | -0.03    | -8.82    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 128        | 0.4              | 0.37                             | 6   | 23886,24089,24292,23890,24093,24296 | -0.03    | -7.5     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 2          | 0.27             | 0.24                             | 6   | 22017,22220,22423,22021,22224,22427 | -0.03    | -11.11   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 1.76             | 1.73                             | 6   | 26917,27106,27295,26921,27110,27299 | -0.03    | -1.7     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 0.67             | 0.64                             | 6   | 34841,35030,35219,34845,35034,35223 | -0.03    | -4.48    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 11.23            | 11.2                             | 6   | 10901,11076,11251,10905,11080,11255 | -0.03    | -0.27    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 4          | 0.82             | 0.78                             | 6   | 8752,8927,9102,8756,8931,9106       | -0.04    | -4.88    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 0.83             | 0.79                             | 6   | 38236,38425,38614,38240,38429,38618 | -0.04    | -4.82    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 1          | 0.41             | 0.37                             | 6   | 12413,12588,12763,12417,12592,12767 | -0.04    | -9.76    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 0.41             | 0.37                             | 6   | 18398,18601,18804,18402,18605,18808 | -0.04    | -9.76    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 0.29             | 0.25                             | 6   | 20218,20421,20624,20222,20425,20628 | -0.04    | -13.79   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 0.29             | 0.25                             | 6   | 29150,29339,29528,29154,29343,29532 | -0.04    | -13.79   |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 0.27             | 0.23                             | 6   | 17166,17369,17572,17170,17373,17576 | -0.04    | -14.81   |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 1          | 0.26             | 0.22                             | 6   | 25055,25258,25461,25059,25262,25465 | -0.04    | -15.38   |
