+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------+----------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-3ded1b78 | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 | pct_diff |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 313.15                       | 313.77                           | 6   | 9362,9537,9712,9365,9540,9715       | 0.2      |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 631072     | 3944.38                      | 3952.05                          | 6   | 7794,7976,8158,7797,7979,8161       | 0.19     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 378036     | 6600.31                      | 6613.07                          | 6   | 46749,46924,47099,46752,46927,47102 | 0.19     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 756072     | 4887.45                      | 4896.75                          | 6   | 703,885,1067,706,888,1070           | 0.19     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128036     | 541.44                       | 542.47                           | 6   | 13058,13233,13408,13061,13236,13411 | 0.19     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 503036     | 5967.55                      | 5978.81                          | 6   | 49388,49563,49738,49391,49566,49741 | 0.19     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 440536     | 763.99                       | 765.43                           | 6   | 76639,76814,76989,76642,76817,76992 | 0.19     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 38.03                        | 38.1                             | 6   | 46679,46854,47029,46682,46857,47032 | 0.18     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 131072     | 1330.01                      | 1332.42                          | 6   | 38909,39098,39287,38912,39101,39290 | 0.18     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 126518     | 744.79                       | 746.13                           | 6   | 54561,54729,54897,54564,54732,54900 | 0.18     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 95268      | 895.53                       | 897.09                           | 6   | 58082,58250,58418,58085,58253,58421 | 0.17     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 128036     | 1001.91                      | 1003.65                          | 6   | 13583,13758,13933,13586,13761,13936 | 0.17     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 253036     | 357.85                       | 358.47                           | 6   | 73993,74168,74343,73996,74171,74346 | 0.17     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 251518     | 2746.35                      | 2751.0                           | 6   | 56605,56773,56941,56608,56776,56944 | 0.17     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 251518     | 4462.61                      | 4470.15                          | 6   | 56101,56269,56437,56104,56272,56440 | 0.17     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 253036     | 524.55                       | 525.43                           | 6   | 45160,45335,45510,45163,45338,45513 | 0.17     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 315536     | 645.71                       | 646.78                           | 6   | 53042,53217,53392,53045,53220,53395 | 0.17     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 87.02                        | 87.16                            | 6   | 55016,55184,55352,55019,55187,55355 | 0.16     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1012144    | 1277.3                       | 1279.35                          | 6   | 32133,32322,32511,32136,32325,32514 | 0.16     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 256072     | 250.15                       | 250.55                           | 6   | 7227,7409,7591,7230,7412,7594       | 0.16     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 382.85                       | 383.46                           | 6   | 36060,36249,36438,36063,36252,36441 | 0.16     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 378036     | 773.31                       | 774.54                           | 6   | 53049,53224,53399,53052,53227,53402 | 0.16     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 756072     | 3823.88                      | 3829.9                           | 6   | 5617,5799,5981,5620,5802,5984       | 0.16     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 440536     | 6082.37                      | 6091.53                          | 6   | 47806,47981,48156,47809,47984,48159 | 0.15     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 565536     | 2013.8                       | 2016.8                           | 6   | 78753,78928,79103,78756,78931,79106 | 0.15     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 356.11                       | 356.63                           | 6   | 3937,4119,4301,3940,4122,4304       | 0.15     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 503036     | 1874.6                       | 1877.33                          | 6   | 74546,74721,74896,74549,74724,74899 | 0.15     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 565536     | 7795.91                      | 7807.0                           | 6   | 47820,47995,48170,47823,47998,48173 | 0.14     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 631072     | 3345.36                      | 3350.08                          | 6   | 2880,3062,3244,2883,3065,3247       | 0.14     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128036     | 2075.06                      | 2077.95                          | 6   | 52496,52671,52846,52499,52674,52849 | 0.14     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 131072     | 1038.86                      | 1040.3                           | 6   | 36074,36263,36452,36077,36266,36455 | 0.14     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 503036     | 6974.55                      | 6983.8                           | 6   | 47813,47988,48163,47816,47991,48166 | 0.13     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 95268      | 3899.16                      | 3904.3                           | 6   | 55058,55226,55394,55061,55229,55397 | 0.13     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 126518     | 1124.88                      | 1126.36                          | 6   | 55569,55737,55905,55572,55740,55908 | 0.13     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 256072     | 1369.99                      | 1371.78                          | 6   | 3951,4133,4315,3954,4136,4318       | 0.13     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 157768     | 672.58                       | 673.44                           | 6   | 60112,60280,60448,60115,60283,60451 | 0.13     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 126518     | 1949.39                      | 1951.88                          | 6   | 57585,57753,57921,57588,57756,57924 | 0.13     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 190536     | 866.64                       | 867.74                           | 6   | 14115,14290,14465,14118,14293,14468 | 0.13     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 830.09                       | 831.14                           | 6   | 48814,48989,49164,48817,48992,49167 | 0.13     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 5048576    | 699.48                       | 700.36                           | 6   | 61659,61862,62065,61662,61865,62068 | 0.13     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 128.53                       | 128.69                           | 6   | 15130,15305,15480,15133,15308,15483 | 0.12     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 208.87                       | 209.13                           | 6   | 36053,36242,36431,36056,36245,36434 | 0.12     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 503036     | 3078.98                      | 3082.81                          | 6   | 13625,13800,13975,13628,13803,13978 | 0.12     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 315536     | 1136.92                      | 1138.25                          | 6   | 72950,73125,73300,72953,73128,73303 | 0.12     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 131072     | 1032.65                      | 1033.85                          | 6   | 40610,40799,40988,40613,40802,40991 | 0.12     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 116.47                       | 116.6                            | 6   | 76597,76772,76947,76600,76775,76950 | 0.11     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 126518     | 5167.88                      | 5173.61                          | 6   | 55065,55233,55401,55068,55236,55404 | 0.11     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 119.09                       | 119.22                           | 6   | 78690,78865,79040,78693,78868,79043 | 0.11     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 565536     | 3794.39                      | 3798.51                          | 6   | 12057,12232,12407,12060,12235,12410 | 0.11     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 28.14                        | 28.17                            | 6   | 41695,41884,42073,41698,41887,42076 | 0.11     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 390.72                       | 391.13                           | 6   | 15144,15319,15494,15147,15322,15497 | 0.1      |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 190536     | 1592.53                      | 1594.19                          | 6   | 12015,12190,12365,12018,12193,12368 | 0.1      |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 881072     | 4100.75                      | 4105.01                          | 6   | 4532,4714,4896,4535,4717,4899       | 0.1      |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 29.03                        | 29.06                            | 6   | 73426,73601,73776,73429,73604,73779 | 0.1      |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 253036     | 4088.0                       | 4092.22                          | 6   | 52510,52685,52860,52513,52688,52863 | 0.1      |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 29.07                        | 29.1                             | 6   | 13023,13198,13373,13026,13201,13376 | 0.1      |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 157768     | 5890.45                      | 5896.5                           | 6   | 60616,60784,60952,60619,60787,60955 | 0.1      |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 504.4                        | 504.91                           | 6   | 38895,39084,39273,38898,39087,39276 | 0.1      |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 503036     | 1633.72                      | 1635.36                          | 6   | 71921,72096,72271,71924,72099,72274 | 0.1      |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 565536     | 3694.31                      | 3697.99                          | 6   | 14682,14857,15032,14685,14860,15035 | 0.1      |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 190536     | 879.59                       | 880.41                           | 6   | 12540,12715,12890,12543,12718,12893 | 0.09     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 189018     | 7668.04                      | 7675.11                          | 6   | 55079,55247,55415,55082,55250,55418 | 0.09     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 32.63                        | 32.66                            | 6   | 26974,27163,27352,26977,27166,27355 | 0.09     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 512144     | 2396.19                      | 2398.39                          | 6   | 38923,39112,39301,38926,39115,39304 | 0.09     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 79.01                        | 79.08                            | 6   | 13548,13723,13898,13551,13726,13901 | 0.09     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 251518     | 2378.11                      | 2380.21                          | 6   | 58117,58285,58453,58120,58288,58456 | 0.09     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512144     | 2478.7                       | 2480.87                          | 6   | 37222,37411,37600,37225,37414,37603 | 0.09     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 373.4                        | 373.72                           | 6   | 29277,29466,29655,29280,29469,29658 | 0.09     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 440536     | 1591.61                      | 1592.97                          | 6   | 72964,73139,73314,72967,73142,73317 | 0.09     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 23.67                        | 23.69                            | 6   | 29802,29991,30180,29805,29994,30183 | 0.08     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 440536     | 3025.04                      | 3027.45                          | 6   | 14668,14843,15018,14671,14846,15021 | 0.08     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 12.6                         | 12.61                            | 6   | 47204,47379,47554,47207,47382,47557 | 0.08     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 315536     | 1008.78                      | 1009.58                          | 6   | 71900,72075,72250,71903,72078,72253 | 0.08     |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 1524288    | 242.77                       | 242.96                           | 6   | 87426,87622,87818,87429,87625,87821 | 0.08     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 128036     | 534.1                        | 534.51                           | 6   | 15683,15858,16033,15686,15861,16036 | 0.08     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 2048       | 52.93                        | 52.97                            | 6   | 59552,59720,59888,59555,59723,59891 | 0.08     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 762144     | 738.87                       | 739.4                            | 6   | 35528,35717,35906,35531,35720,35909 | 0.07     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 262144     | 1845.79                      | 1847.08                          | 6   | 40050,40239,40428,40053,40242,40431 | 0.07     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 131072     | 833.53                       | 834.11                           | 6   | 7766,7948,8130,7769,7951,8133       | 0.07     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 440536     | 1573.29                      | 1574.38                          | 6   | 78739,78914,79089,78742,78917,79092 | 0.07     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 315536     | 1216.77                      | 1217.61                          | 6   | 13079,13254,13429,13082,13257,13432 | 0.07     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 512144     | 767.92                       | 768.44                           | 6   | 30418,30607,30796,30421,30610,30799 | 0.07     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 157768     | 3310.59                      | 3312.79                          | 6   | 57088,57256,57424,57091,57259,57427 | 0.07     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128036     | 453.95                       | 454.25                           | 6   | 78704,78879,79054,78707,78882,79057 | 0.07     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 78.11                        | 78.16                            | 6   | 3923,4105,4287,3926,4108,4290       | 0.06     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 256072     | 1590.21                      | 1591.19                          | 6   | 1767,1949,2131,1770,1952,2134       | 0.06     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 440536     | 1844.21                      | 1845.33                          | 6   | 50956,51131,51306,50959,51134,51309 | 0.06     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 506072     | 483.17                       | 483.46                           | 6   | 1235,1417,1599,1238,1420,1602       | 0.06     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 190536     | 1624.15                      | 1625.1                           | 6   | 16215,16390,16565,16218,16393,16568 | 0.06     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 190536     | 2856.93                      | 2858.57                          | 6   | 48828,49003,49178,48831,49006,49181 | 0.06     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 1048576    | 234.07                       | 234.2                            | 6   | 20933,21136,21339,20936,21139,21342 | 0.06     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 2048       | 37.63                        | 37.65                            | 6   | 15116,15291,15466,15119,15294,15469 | 0.05     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 8048576    | 2037.48                      | 2038.47                          | 6   | 64116,64319,64522,64119,64322,64525 | 0.05     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 128036     | 336.58                       | 336.74                           | 6   | 46196,46371,46546,46199,46374,46549 | 0.05     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 209.93                       | 210.02                           | 6   | 77647,77822,77997,77650,77825,78000 | 0.04     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 870.73                       | 871.1                            | 6   | 37201,37390,37579,37204,37393,37582 | 0.04     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 746.12                       | 746.42                           | 6   | 9376,9551,9726,9379,9554,9729       | 0.04     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 190536     | 795.72                       | 796.03                           | 6   | 11490,11665,11840,11493,11668,11843 | 0.04     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 131072     | 212.94                       | 213.02                           | 6   | 30971,31160,31349,30974,31163,31352 | 0.04     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 506072     | 2785.56                      | 2786.55                          | 6   | 6695,6877,7059,6698,6880,7062       | 0.04     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 89.16                        | 89.19                            | 6   | 53007,53182,53357,53010,53185,53360 | 0.03     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 881072     | 1737.65                      | 1738.23                          | 6   | 3440,3622,3804,3443,3625,3807       | 0.03     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 278.9                        | 278.99                           | 6   | 50914,51089,51264,50917,51092,51267 | 0.03     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 381072     | 2098.37                      | 2099.03                          | 6   | 6688,6870,7052,6691,6873,7055       | 0.03     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 315536     | 2355.61                      | 2356.33                          | 6   | 10454,10629,10804,10457,10632,10807 | 0.03     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 8048576    | 7350.46                      | 7352.67                          | 6   | 62289,62492,62695,62292,62495,62698 | 0.03     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 131072     | 283.24                       | 283.32                           | 6   | 28703,28892,29081,28706,28895,29084 | 0.03     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 126518     | 2412.9                       | 2413.57                          | 6   | 58593,58761,58929,58596,58764,58932 | 0.03     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 506072     | 2694.69                      | 2695.32                          | 6   | 3965,4147,4329,3968,4150,4332       | 0.02     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 190536     | 2604.99                      | 2605.59                          | 6   | 51453,51628,51803,51456,51631,51806 | 0.02     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 340.5                        | 340.57                           | 6   | 55030,55198,55366,55033,55201,55369 | 0.02     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 341.22                       | 341.29                           | 6   | 5575,5757,5939,5578,5760,5942       | 0.02     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 756072     | 718.49                       | 718.62                           | 6   | 7255,7437,7619,7258,7440,7622       | 0.02     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 503036     | 2102.47                      | 2102.84                          | 6   | 48338,48513,48688,48341,48516,48691 | 0.02     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 220268     | 7002.74                      | 7003.96                          | 6   | 54078,54246,54414,54081,54249,54417 | 0.02     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 512144     | 2264.6                       | 2264.99                          | 6   | 43459,43648,43837,43462,43651,43840 | 0.02     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 131.5                        | 131.52                           | 6   | 57550,57718,57886,57553,57721,57889 | 0.02     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 756072     | 3519.43                      | 3519.82                          | 6   | 4525,4707,4889,4528,4710,4892       | 0.01     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 315536     | 4348.44                      | 4348.92                          | 6   | 47792,47967,48142,47795,47970,48145 | 0.01     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 378036     | 2761.64                      | 2761.94                          | 6   | 12036,12211,12386,12039,12214,12389 | 0.01     |
