+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+------------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro-43ff7415 | patched-geoghegan-2-munro-3ded1b78 | cnt |                 qid                 | pct_diff |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 315536     | 1363.06                          | 1353.97                            | 6   | 9932,10107,10282,9930,10105,10280   | -0.67    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 253036     | 1712.34                          | 1700.83                            | 6   | 13600,13775,13950,13598,13773,13948 | -0.67    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1012144    | 956.46                           | 949.98                             | 6   | 35538,35727,35916,35536,35725,35914 | -0.68    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 1.46                             | 1.45                               | 6   | 14013,14188,14363,14011,14186,14361 | -0.68    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 15.91                            | 15.8                               | 6   | 16155,16330,16505,16153,16328,16503 | -0.69    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1512144    | 2179.24                          | 2164.01                            | 6   | 34985,35174,35363,34983,35172,35361 | -0.7     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 253036     | 1929.52                          | 1915.55                            | 6   | 14650,14825,15000,14648,14823,14998 | -0.72    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1512144    | 1380.48                          | 1370.47                            | 6   | 35552,35741,35930,35550,35739,35928 | -0.73    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 190536     | 1329.13                          | 1319.48                            | 6   | 15168,15343,15518,15166,15341,15516 | -0.73    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 131072     | 271.95                           | 269.96                             | 6   | 30407,30596,30785,30405,30594,30783 | -0.73    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 631072     | 758.37                           | 752.79                             | 6   | 7251,7433,7615,7249,7431,7613       | -0.74    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1762144    | 2661.33                          | 2641.7                             | 6   | 28755,28944,29133,28753,28942,29131 | -0.74    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 506072     | 1190.3                           | 1181.51                            | 6   | 5060,5242,5424,5058,5240,5422       | -0.74    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 21.45                            | 21.29                              | 6   | 3373,3555,3737,3371,3553,3735       | -0.75    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1512144    | 1900.97                          | 1886.72                            | 6   | 33851,34040,34229,33849,34038,34227 | -0.75    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1512144    | 1877.55                          | 1863.22                            | 6   | 32150,32339,32528,32148,32337,32526 | -0.76    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 512144     | 669.47                           | 664.33                             | 6   | 32122,32311,32500,32120,32309,32498 | -0.77    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 30.75                            | 30.51                              | 6   | 25780,25983,26186,25778,25981,26184 | -0.78    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 217.24                           | 215.52                             | 6   | 9897,10072,10247,9895,10070,10245   | -0.79    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 440536     | 2743.24                          | 2721.47                            | 6   | 13621,13796,13971,13619,13794,13969 | -0.79    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 331.0                            | 328.31                             | 6   | 16190,16365,16540,16188,16363,16538 | -0.81    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 67.39                            | 66.84                              | 6   | 12508,12683,12858,12506,12681,12856 | -0.82    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 190536     | 1594.19                          | 1581.17                            | 6   | 12018,12193,12368,12016,12191,12366 | -0.82    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 128.19                           | 127.14                             | 6   | 30393,30582,30771,30391,30580,30769 | -0.82    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1762144    | 2534.9                           | 2514.07                            | 6   | 34992,35181,35370,34990,35179,35368 | -0.82    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2012144    | 2688.79                          | 2666.26                            | 6   | 27628,27817,28006,27626,27815,28004 | -0.84    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 315536     | 2356.33                          | 2336.51                            | 6   | 10457,10632,10807,10455,10630,10805 | -0.84    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 143.02                           | 141.8                              | 6   | 2302,2484,2666,2300,2482,2664       | -0.85    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 501.59                           | 497.27                             | 4   | 38898,39087,38896,39085             | -0.86    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 262144     | 316.61                           | 313.88                             | 6   | 32682,32871,33060,32680,32869,33058 | -0.86    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 512144     | 694.86                           | 688.79                             | 6   | 33823,34012,34201,33821,34010,34199 | -0.87    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 119.83                           | 118.78                             | 6   | 14090,14265,14440,14088,14263,14438 | -0.88    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 105.8                            | 104.87                             | 6   | 32661,32850,33039,32659,32848,33037 | -0.88    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 512144     | 478.61                           | 474.4                              | 6   | 31555,31744,31933,31553,31742,31931 | -0.88    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 378036     | 2410.3                           | 2389.05                            | 6   | 13614,13789,13964,13612,13787,13962 | -0.88    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 524288     | 249.3                            | 247.08                             | 6   | 21538,21741,21944,21536,21739,21942 | -0.89    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 381072     | 368.64                           | 365.35                             | 6   | 1231,1413,1595,1229,1411,1593       | -0.89    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 185.52                           | 183.86                             | 6   | 16183,16358,16533,16181,16356,16531 | -0.89    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1012144    | 1002.22                          | 993.2                              | 6   | 32703,32892,33081,32701,32890,33079 | -0.9     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 16         | 2.22                             | 2.2                                | 6   | 10345,10520,10695,10343,10518,10693 | -0.9     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1262144    | 4152.02                          | 4114.56                            | 2   | 38947,38945                         | -0.9     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2262144    | 3068.9                           | 3040.7                             | 6   | 33305,33494,33683,33303,33492,33681 | -0.92    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 253036     | 999.38                           | 990.12                             | 6   | 8875,9050,9225,8873,9048,9223       | -0.93    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 190536     | 777.63                           | 770.41                             | 6   | 13068,13243,13418,13066,13241,13416 | -0.93    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 327.07                           | 324.01                             | 6   | 11479,11654,11829,11477,11652,11827 | -0.94    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048576    | 204.4                            | 202.48                             | 6   | 26424,26627,26830,26422,26625,26828 | -0.94    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 762144     | 973.92                           | 964.76                             | 6   | 32129,32318,32507,32127,32316,32505 | -0.94    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 131072     | 1311.01                          | 1298.64                            | 2   | 38912,38910                         | -0.94    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 188.36                           | 186.57                             | 6   | 11983,12158,12333,11981,12156,12331 | -0.95    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 378036     | 2735.67                          | 2709.47                            | 6   | 10464,10639,10814,10462,10637,10812 | -0.96    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 256072     | 1109.97                          | 1099.33                            | 6   | 5592,5774,5956,5590,5772,5954       | -0.96    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 149.34                           | 147.9                              | 6   | 35503,35692,35881,35501,35690,35879 | -0.96    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 95.38                            | 94.45                              | 6   | 29259,29448,29637,29257,29446,29635 | -0.98    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 50.93                            | 50.43                              | 6   | 14594,14769,14944,14592,14767,14942 | -0.98    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 339.01                           | 335.68                             | 6   | 11990,12165,12340,11988,12163,12338 | -0.98    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 3.05                             | 3.02                               | 6   | 1700,1882,2064,1698,1880,2062       | -0.98    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 267.81                           | 265.15                             | 6   | 27012,27201,27390,27010,27199,27388 | -0.99    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 762144     | 741.49                           | 734.04                             | 6   | 28160,28349,28538,28158,28347,28536 | -1.0     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 794.74                           | 786.72                             | 6   | 14629,14804,14979,14627,14802,14977 | -1.01    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 12.79                            | 12.66                              | 6   | 1189,1371,1553,1187,1369,1551       | -1.02    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1762144    | 1511.79                          | 1496.37                            | 6   | 34425,34614,34803,34423,34612,34801 | -1.02    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2262144    | 3153.05                          | 3120.8                             | 6   | 35006,35195,35384,35004,35193,35382 | -1.02    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 117.83                           | 116.62                             | 6   | 36049,36238,36427,36047,36236,36425 | -1.03    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 114.78                           | 113.6                              | 6   | 31534,31723,31912,31532,31721,31910 | -1.03    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1262144    | 1097.81                          | 1086.51                            | 6   | 34411,34600,34789,34409,34598,34787 | -1.03    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 0.97                             | 0.96                               | 6   | 27481,27670,27859,27479,27668,27857 | -1.03    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 385.5                            | 381.52                             | 6   | 16729,16904,17079,16727,16902,17077 | -1.03    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1012144    | 1279.35                          | 1266.0                             | 6   | 32136,32325,32514,32134,32323,32512 | -1.04    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4096       | 24.89                            | 24.63                              | 6   | 35475,35664,35853,35473,35662,35851 | -1.04    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 131072     | 197.88                           | 195.78                             | 6   | 29840,30029,30218,29838,30027,30216 | -1.06    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 0.94                             | 0.93                               | 6   | 1651,1833,2015,1649,1831,2013       | -1.06    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 0.94                             | 0.93                               | 6   | 23302,23505,23708,23300,23503,23706 | -1.06    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048576    | 477.12                           | 471.97                             | 6   | 20943,21146,21349,20941,21144,21347 | -1.08    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 23.92                            | 23.66                              | 6   | 22126,22329,22532,22124,22327,22530 | -1.09    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 524288     | 316.03                           | 312.59                             | 6   | 19102,19305,19508,19100,19303,19506 | -1.09    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 19.9                             | 19.68                              | 6   | 16694,16869,17044,16692,16867,17042 | -1.11    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 180.54                           | 178.51                             | 6   | 13047,13222,13397,13045,13220,13395 | -1.12    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 262144     | 1719.46                          | 1700.08                            | 2   | 38919,38917                         | -1.13    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 1.77                             | 1.75                               | 6   | 8231,8413,8595,8229,8411,8593       | -1.13    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 3.48                             | 3.44                               | 6   | 8266,8448,8630,8264,8446,8628       | -1.15    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 1.74                             | 1.72                               | 4   | 38814,39003,38812,39001             | -1.15    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 315536     | 2261.33                          | 2235.15                            | 6   | 9407,9582,9757,9405,9580,9755       | -1.16    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 440536     | 3226.77                          | 3189.35                            | 6   | 16246,16421,16596,16244,16419,16594 | -1.16    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 131072     | 31.61                            | 31.24                              | 6   | 20915,21118,21321,20913,21116,21319 | -1.17    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 40.05                            | 39.58                              | 6   | 19081,19284,19487,19079,19282,19485 | -1.17    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 1.69                             | 1.67                               | 6   | 29189,29378,29567,29187,29376,29565 | -1.18    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1012144    | 3243.58                          | 3205.05                            | 6   | 36105,36294,36483,36103,36292,36481 | -1.19    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 131072     | 283.32                           | 279.95                             | 6   | 28706,28895,29084,28704,28893,29082 | -1.19    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 262144     | 474.36                           | 468.69                             | 6   | 28713,28902,29091,28711,28900,29089 | -1.2     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 1.67                             | 1.65                               | 6   | 23925,24128,24331,23923,24126,24329 | -1.2     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 64         | 3.31                             | 3.27                               | 6   | 12459,12634,12809,12457,12632,12807 | -1.21    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 378036     | 2837.94                          | 2802.82                            | 6   | 16239,16414,16589,16237,16412,16587 | -1.24    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 63.65                            | 62.86                              | 6   | 34355,34544,34733,34353,34542,34731 | -1.24    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 131072     | 63.37                            | 62.58                              | 6   | 21524,21727,21930,21522,21725,21928 | -1.25    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 429.4                            | 424.02                             | 6   | 13572,13747,13922,13570,13745,13920 | -1.25    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1512144    | 2068.54                          | 2042.28                            | 6   | 27614,27803,27992,27612,27801,27990 | -1.27    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1012144    | 1506.34                          | 1487.06                            | 6   | 34971,35160,35349,34969,35158,35347 | -1.28    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 4          | 0.78                             | 0.77                               | 6   | 8756,8931,9106,8754,8929,9104       | -1.28    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 93.2                             | 92.0                               | 6   | 7748,7930,8112,7746,7928,8110       | -1.29    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1762144    | 5368.24                          | 5298.6                             | 2   | 38961,38959                         | -1.3     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 1048576    | 498.49                           | 491.99                             | 6   | 21545,21748,21951,21543,21746,21949 | -1.3     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 52.59                            | 51.9                               | 6   | 13033,13208,13383,13031,13206,13381 | -1.31    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 101.32                           | 99.99                              | 6   | 10401,10576,10751,10399,10574,10749 | -1.31    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 0.76                             | 0.75                               | 6   | 11381,11556,11731,11379,11554,11729 | -1.32    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 262144     | 310.47                           | 306.36                             | 6   | 29847,30036,30225,29845,30034,30223 | -1.32    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 62.39                            | 61.56                              | 6   | 27551,27740,27929,27549,27738,27927 | -1.33    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 48.98                            | 48.32                              | 6   | 28678,28867,29056,28676,28865,29054 | -1.35    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 100.15                           | 98.8                               | 6   | 8840,9015,9190,8838,9013,9188       | -1.35    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 378036     | 2632.19                          | 2596.42                            | 6   | 9414,9589,9764,9412,9587,9762       | -1.36    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 59.47                            | 58.65                              | 6   | 36042,36231,36420,36040,36229,36418 | -1.38    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 81.03                            | 79.9                               | 6   | 28685,28874,29063,28683,28872,29061 | -1.39    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1012144    | 1443.69                          | 1423.43                            | 6   | 33270,33459,33648,33268,33457,33646 | -1.4     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 440536     | 2709.34                          | 2670.46                            | 6   | 15196,15371,15546,15194,15369,15544 | -1.44    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1762144    | 2386.87                          | 2352.49                            | 6   | 27621,27810,27999,27619,27808,27997 | -1.44    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1762144    | 1655.05                          | 1631.13                            | 6   | 32724,32913,33102,32722,32911,33100 | -1.45    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 0.69                             | 0.68                               | 4   | 38800,38989,38798,38987             | -1.45    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1262144    | 1185.63                          | 1168.41                            | 6   | 35545,35734,35923,35543,35732,35921 | -1.45    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1512144    | 2325.78                          | 2291.84                            | 6   | 28748,28937,29126,28746,28935,29124 | -1.46    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1262144    | 1863.57                          | 1836.32                            | 6   | 34978,35167,35356,34976,35165,35354 | -1.46    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 378036     | 2365.85                          | 2331.14                            | 6   | 15189,15364,15539,15187,15362,15537 | -1.47    |
