+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+----------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 | pct_diff |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 128        | 0.36     | 0.37                             | 6   | 23885,24088,24291,23890,24093,24296 | 2.78     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 14.85    | 15.26                            | 6   | 7722,7904,8086,7727,7909,8091       | 2.76     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 7048576    | 1445.74  | 1485.12                          | 6   | 22800,23003,23206,22805,23008,23211 | 2.72     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 524288     | 107.26   | 110.12                           | 6   | 19706,19909,20112,19711,19914,20117 | 2.67     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 0.38     | 0.39                             | 6   | 27462,27651,27840,27467,27656,27845 | 2.63     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 131072     | 127.75   | 131.07                           | 6   | 8310,8492,8674,8315,8497,8679       | 2.6      |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 4048576    | 872.34   | 894.91                           | 6   | 20952,21155,21358,20957,21160,21363 | 2.59     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 1024       | 2.72     | 2.79                             | 6   | 7169,7351,7533,7174,7356,7538       | 2.57     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 4          | 0.39     | 0.4                              | 6   | 31998,32187,32376,32003,32192,32381 | 2.56     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 5048576    | 417.08   | 427.76                           | 6   | 17305,17508,17711,17310,17513,17716 | 2.56     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 2.43     | 2.49                             | 6   | 12965,13140,13315,12970,13145,13320 | 2.47     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 10.13    | 10.38                            | 6   | 92,274,456,97,279,461               | 2.47     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 2.48     | 2.54                             | 6   | 26370,26573,26776,26375,26578,26781 | 2.42     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 8.7      | 8.91                             | 6   | 22107,22310,22513,22112,22315,22518 | 2.41     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 10.07    | 10.31                            | 6   | 8282,8464,8646,8287,8469,8651       | 2.38     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 262144     | 10924.32 | 11180.9                          | 6   | 36646,36835,37024,36651,36840,37029 | 2.35     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 2048576    | 431.03   | 441.07                           | 6   | 22765,22968,23171,22770,22973,23176 | 2.33     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 6048576    | 1304.16  | 1334.32                          | 6   | 20966,21169,21372,20971,21174,21377 | 2.31     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 5048576    | 998.01   | 1020.78                          | 6   | 19741,19944,20147,19746,19949,20152 | 2.28     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 0.44     | 0.45                             | 6   | 37654,37843,38032,37659,37848,38037 | 2.27     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 7.09     | 7.25                             | 6   | 6623,6805,6987,6628,6810,6992       | 2.26     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 8048576    | 1649.26  | 1686.36                          | 6   | 22807,23010,23213,22812,23015,23218 | 2.25     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4          | 0.45     | 0.46                             | 6   | 33132,33321,33510,33137,33326,33515 | 2.22     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 1048576    | 229.15   | 234.2                            | 6   | 20931,21134,21337,20936,21139,21342 | 2.2      |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 64.94    | 66.37                            | 6   | 113,295,477,118,300,482             | 2.2      |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 4048576    | 839.18   | 857.02                           | 6   | 22779,22982,23185,22784,22987,23190 | 2.13     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 381072     | 361.16   | 368.64                           | 6   | 1226,1408,1590,1231,1413,1595       | 2.07     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 8048576    | 654.41   | 667.84                           | 6   | 17326,17529,17732,17331,17534,17737 | 2.05     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 0.49     | 0.5                              | 6   | 30297,30486,30675,30302,30491,30680 | 2.04     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1762144    | 17939.9  | 18304.66                         | 6   | 36688,36877,37066,36693,36882,37071 | 2.03     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 21.01    | 21.41                            | 6   | 4453,4635,4817,4458,4640,4822       | 1.9      |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 65.76    | 67.01                            | 6   | 1205,1387,1569,1210,1392,1574       | 1.9      |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 1131072    | 1052.95  | 1072.78                          | 6   | 7274,7456,7638,7279,7461,7643       | 1.88     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 1.08     | 1.1                              | 6   | 22695,22898,23101,22700,22903,23106 | 1.85     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 0.55     | 0.56                             | 6   | 4369,4551,4733,4374,4556,4738       | 1.82     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 35.32    | 35.95                            | 6   | 3375,3557,3739,3380,3562,3744       | 1.78     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 10.14    | 10.32                            | 6   | 4999,5181,5363,5004,5186,5368       | 1.78     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 1.7      | 1.73                             | 6   | 26916,27105,27294,26921,27110,27299 | 1.76     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 2.27     | 2.31                             | 6   | 1156,1338,1520,1161,1343,1525       | 1.76     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 18.75    | 19.08                            | 6   | 8289,8471,8653,8294,8476,8658       | 1.76     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 16         | 1.15     | 1.17                             | 6   | 7127,7309,7491,7132,7314,7496       | 1.74     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 8          | 0.59     | 0.6                              | 6   | 32005,32194,32383,32010,32199,32388 | 1.69     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8048576    | 1688.53  | 1716.89                          | 6   | 24025,24228,24431,24030,24233,24436 | 1.68     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 0.62     | 0.63                             | 6   | 33706,33895,34084,33711,33900,34089 | 1.61     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 0.64     | 0.65                             | 6   | 35407,35596,35785,35412,35601,35790 | 1.56     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 524288     | 46.16    | 46.87                            | 6   | 18488,18691,18894,18493,18696,18899 | 1.54     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 256072     | 517.8    | 525.35                           | 6   | 6133,6315,6497,6138,6320,6502       | 1.46     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 6.27     | 6.36                             | 6   | 85,267,449,90,272,454               | 1.44     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 0.71     | 0.72                             | 6   | 10851,11026,11201,10856,11031,11206 | 1.41     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 881072     | 822.82   | 834.27                           | 6   | 162,344,526,167,349,531             | 1.39     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 1.45     | 1.47                             | 6   | 14533,14708,14883,14538,14713,14888 | 1.38     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 756072     | 708.9    | 718.62                           | 6   | 7253,7435,7617,7258,7440,7622       | 1.37     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 0.73     | 0.74                             | 6   | 15051,15226,15401,15056,15231,15406 | 1.37     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 381072     | 709.41   | 718.71                           | 6   | 2318,2500,2682,2323,2505,2687       | 1.31     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 4          | 0.77     | 0.78                             | 6   | 8751,8926,9101,8756,8931,9106       | 1.3      |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 0.81     | 0.82                             | 6   | 14001,14176,14351,14006,14181,14356 | 1.23     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 506072     | 476.65   | 482.46                           | 6   | 7239,7421,7603,7244,7426,7608       | 1.22     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 46.09    | 46.65                            | 6   | 3914,4096,4278,3919,4101,4283       | 1.22     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 1.67     | 1.69                             | 6   | 29184,29373,29562,29189,29378,29567 | 1.2      |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 27.55    | 27.87                            | 6   | 1723,1905,2087,1728,1910,2092       | 1.16     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024       | 0.98     | 0.99                             | 6   | 25733,25936,26139,25738,25941,26144 | 1.02     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 86.91    | 87.79                            | 6   | 5559,5741,5923,5564,5746,5928       | 1.01     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 256072     | 1413.53  | 1427.55                          | 6   | 6679,6861,7043,6684,6866,7048       | 0.99     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 2.06     | 2.08                             | 6   | 29751,29940,30129,29756,29945,30134 | 0.97     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1762144    | 14617.08 | 14757.09                         | 6   | 38389,38578,38767,38394,38583,38772 | 0.96     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 16         | 1.09     | 1.1                              | 6   | 28610,28799,28988,28615,28804,28993 | 0.92     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4          | 1.16     | 1.17                             | 6   | 6021,6203,6385,6026,6208,6390       | 0.86     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16         | 1.17     | 1.18                             | 6   | 32579,32768,32957,32584,32773,32962 | 0.85     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 506072     | 479.37   | 483.46                           | 6   | 1233,1415,1597,1238,1420,1602       | 0.85     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 1131072    | 2091.8   | 2109.15                          | 6   | 5090,5272,5454,5095,5277,5459       | 0.83     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 256072     | 477.41   | 481.26                           | 6   | 5041,5223,5405,5046,5228,5410       | 0.81     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 6048576    | 489.86   | 493.73                           | 6   | 25229,25432,25635,25234,25437,25640 | 0.79     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 205.4    | 207.01                           | 6   | 1744,1926,2108,1749,1931,2113       | 0.78     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 3.87     | 3.9                              | 6   | 7176,7358,7540,7181,7363,7545       | 0.78     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 256072     | 244.07   | 245.87                           | 6   | 8317,8499,8681,8322,8504,8686       | 0.74     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 40.67    | 40.96                            | 6   | 4460,4642,4824,4465,4647,4829       | 0.71     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 756072     | 712.72   | 717.78                           | 6   | 8345,8527,8709,8350,8532,8714       | 0.71     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 1.47     | 1.48                             | 6   | 6588,6770,6952,6593,6775,6957       | 0.68     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 93.67    | 94.3                             | 6   | 6651,6833,7015,6656,6838,7020       | 0.67     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 756072     | 1405.18  | 1414.59                          | 6   | 2339,2521,2703,2344,2526,2708       | 0.67     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 354.26   | 356.63                           | 6   | 3935,4117,4299,3940,4122,4304       | 0.67     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 506072     | 479.32   | 482.42                           | 6   | 141,323,505,146,328,510             | 0.65     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 35.48    | 35.7                             | 6   | 7204,7386,7568,7209,7391,7573       | 0.62     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 756072     | 706.73   | 711.11                           | 6   | 1247,1429,1611,1252,1434,1616       | 0.62     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 1006072    | 1863.68  | 1874.51                          | 6   | 2353,2535,2717,2358,2540,2722       | 0.58     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 381072     | 2032.46  | 2043.5                           | 6   | 2864,3046,3228,2869,3051,3233       | 0.54     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 126.91   | 127.59                           | 6   | 1212,1394,1576,1217,1399,1581       | 0.54     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 881072     | 4826.02  | 4851.23                          | 6   | 6714,6896,7078,6719,6901,7083       | 0.52     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 381072     | 767.55   | 771.41                           | 6   | 6140,6322,6504,6145,6327,6509       | 0.5      |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 131072     | 676.99   | 680.17                           | 6   | 5580,5762,5944,5585,5767,5949       | 0.47     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 506072     | 479.6    | 481.82                           | 6   | 8331,8513,8695,8336,8518,8700       | 0.46     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 506072     | 1017.29  | 1021.95                          | 6   | 6147,6329,6511,6152,6334,6516       | 0.46     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 1131072    | 2210.66  | 2220.71                          | 6   | 3452,3634,3816,3457,3639,3821       | 0.45     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 631072     | 3190.13  | 3203.47                          | 6   | 5608,5790,5972,5613,5795,5977       | 0.42     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 91.5     | 91.87                            | 6   | 2829,3011,3193,2834,3016,3198       | 0.4      |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2012144    | 19130.96 | 19205.48                         | 6   | 36695,36884,37073,36700,36889,37078 | 0.39     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 631072     | 1254.63  | 1259.48                          | 6   | 3424,3606,3788,3429,3611,3793       | 0.39     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 1131072    | 2102.38  | 2110.31                          | 6   | 2360,2542,2724,2365,2547,2729       | 0.38     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1006072    | 944.76   | 948.29                           | 6   | 8359,8541,8723,8364,8546,8728       | 0.37     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 2.73     | 2.74                             | 6   | 6609,6791,6973,6614,6796,6978       | 0.37     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 172.71   | 173.32                           | 6   | 5566,5748,5930,5571,5753,5935       | 0.35     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 381072     | 1934.98  | 1941.63                          | 6   | 5594,5776,5958,5599,5781,5963       | 0.34     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 3.0      | 3.01                             | 6   | 4978,5160,5342,4983,5165,5347       | 0.33     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 131072     | 710.19   | 712.54                           | 6   | 2850,3032,3214,2855,3037,3219       | 0.33     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 366.85   | 368.06                           | 6   | 6665,6847,7029,6670,6852,7034       | 0.33     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 756072     | 3508.34  | 3519.82                          | 6   | 4523,4705,4887,4528,4710,4892       | 0.33     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 631072     | 1172.84  | 1176.64                          | 6   | 5062,5244,5426,5067,5249,5431       | 0.32     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 756072     | 3818.25  | 3829.9                           | 6   | 5615,5797,5979,5620,5802,5984       | 0.31     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 506072     | 3191.75  | 3201.24                          | 6   | 687,869,1051,692,874,1056           | 0.3      |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 55.25    | 55.41                            | 6   | 19699,19902,20105,19704,19907,20110 | 0.29     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 881072     | 4093.5   | 4105.01                          | 6   | 4530,4712,4894,4535,4717,4899       | 0.28     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 756072     | 4883.62  | 4896.75                          | 6   | 701,883,1065,706,888,1070           | 0.27     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 881072     | 4609.09  | 4620.7                           | 6   | 2892,3074,3256,2897,3079,3261       | 0.25     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 179.87   | 180.32                           | 6   | 2836,3018,3200,2841,3023,3205       | 0.25     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 631072     | 3942.3   | 3952.05                          | 6   | 7792,7974,8156,7797,7979,8161       | 0.25     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 631072     | 2935.44  | 2942.67                          | 6   | 4516,4698,4880,4521,4703,4885       | 0.25     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 506072     | 2780.18  | 2786.55                          | 6   | 6693,6875,7057,6698,6880,7062       | 0.23     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 881072     | 1636.5   | 1640.23                          | 6   | 2346,2528,2710,2351,2533,2715       | 0.23     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 881072     | 1734.29  | 1738.23                          | 6   | 3438,3620,3802,3443,3625,3807       | 0.23     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 1131072    | 5242.12  | 5253.71                          | 6   | 4544,4726,4908,4549,4731,4913       | 0.22     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 506072     | 2359.93  | 2365.03                          | 6   | 4509,4691,4873,4514,4696,4878       | 0.22     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1006072    | 2065.87  | 2070.07                          | 6   | 6175,6357,6539,6180,6362,6544       | 0.2      |
