+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------+----------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro-728899ba | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 | pct_diff |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 8.64                   | 9.74                             | 6   | 46669,46844,47019,46668,46843,47018 | 12.73    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 1          | 0.55                   | 0.62                             | 6   | 2737,2919,3101,2736,2918,3100       | 12.73    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 9.83                   | 11.08                            | 6   | 37135,37324,37513,37134,37323,37512 | 12.72    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 1.74                   | 1.96                             | 6   | 14553,14728,14903,14552,14727,14902 | 12.64    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 2          | 0.48                   | 0.54                             | 6   | 13475,13650,13825,13474,13649,13824 | 12.5     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 0.24                   | 0.27                             | 6   | 26278,26481,26684,26277,26480,26683 | 12.5     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 0.32                   | 0.36                             | 6   | 18984,19187,19390,18983,19186,19389 | 12.5     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 0.64                   | 0.72                             | 6   | 23296,23499,23702,23295,23498,23701 | 12.5     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 0.32                   | 0.36                             | 6   | 84385,84581,84777,84384,84580,84776 | 12.5     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 4.25                   | 4.78                             | 6   | 22722,22925,23128,22721,22924,23127 | 12.47    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 3.47                   | 3.9                              | 6   | 64610,64813,65016,64609,64812,65015 | 12.39    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 0.97                   | 1.09                             | 6   | 1113,1295,1477,1112,1294,1476       | 12.37    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 6.71                   | 7.54                             | 6   | 46662,46837,47012,46661,46836,47011 | 12.37    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 34.44                  | 38.68                            | 6   | 24563,24766,24969,24562,24765,24968 | 12.31    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 131072     | 84.33                  | 94.66                            | 6   | 17871,18074,18277,17870,18073,18276 | 12.25    |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 0.49                   | 0.55                             | 6   | 82047,82243,82439,82046,82242,82438 | 12.24    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 1.47                   | 1.65                             | 6   | 7686,7868,8050,7685,7867,8049       | 12.24    |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 0.41                   | 0.46                             | 6   | 73353,73528,73703,73352,73527,73702 | 12.2     |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 5.67                   | 6.36                             | 6   | 83846,84042,84238,83845,84041,84237 | 12.17    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 4.46                   | 5.0                              | 6   | 79737,79933,80129,79736,79932,80128 | 12.11    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 8.94                   | 10.02                            | 6   | 8813,8988,9163,8812,8987,9162       | 12.08    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 9.12                   | 10.22                            | 6   | 30926,31115,31304,30925,31114,31303 | 12.06    |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 0.25                   | 0.28                             | 4   | 87892,88088,87891,88087             | 12.0     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 0.75                   | 0.84                             | 6   | 10332,10507,10682,10331,10506,10681 | 12.0     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 4.77                   | 5.34                             | 6   | 13517,13692,13867,13516,13691,13866 | 11.95    |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 2.1                    | 2.35                             | 6   | 72863,73038,73213,72862,73037,73212 | 11.9     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 0.42                   | 0.47                             | 6   | 25725,25928,26131,25724,25927,26130 | 11.9     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 0.34                   | 0.38                             | 6   | 81417,81613,81809,81416,81612,81808 | 11.76    |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 0.34                   | 0.38                             | 6   | 83202,83398,83594,83201,83397,83593 | 11.76    |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 0.51                   | 0.57                             | 6   | 84987,85183,85379,84986,85182,85378 | 11.76    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 4          | 0.77                   | 0.86                             | 6   | 12957,13132,13307,12956,13131,13306 | 11.69    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 6048576    | 2205.74                | 2462.92                          | 6   | 22190,22393,22596,22189,22392,22595 | 11.66    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 4.3                    | 4.8                              | 6   | 29218,29407,29596,29217,29406,29595 | 11.63    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 4.5                    | 5.02                             | 6   | 33747,33936,34125,33746,33935,34124 | 11.56    |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 0.26                   | 0.29                             | 6   | 85519,85715,85911,85518,85714,85910 | 11.54    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4096       | 4.18                   | 4.66                             | 6   | 70714,70917,71120,70713,70916,71119 | 11.48    |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2          | 0.35                   | 0.39                             | 6   | 77021,77196,77371,77020,77195,77370 | 11.43    |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 64         | 0.35                   | 0.39                             | 6   | 83209,83405,83601,83208,83404,83600 | 11.43    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 9.42                   | 10.49                            | 6   | 25767,25970,26173,25766,25969,26172 | 11.36    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 1.06                   | 1.18                             | 6   | 10864,11039,11214,10863,11038,11213 | 11.32    |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 0.62                   | 0.69                             | 6   | 54453,54621,54789,54452,54620,54788 | 11.29    |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 0.62                   | 0.69                             | 6   | 83811,84007,84203,83810,84006,84202 | 11.29    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 12.05                  | 13.41                            | 6   | 23338,23541,23744,23337,23540,23743 | 11.29    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 64         | 3.37                   | 3.75                             | 6   | 15085,15260,15435,15084,15259,15434 | 11.28    |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 0.89                   | 0.99                             | 6   | 82061,82257,82453,82060,82256,82452 | 11.24    |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 0.89                   | 0.99                             | 6   | 85001,85197,85393,85000,85196,85392 | 11.24    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 2.68                   | 2.98                             | 6   | 62762,62965,63168,62761,62964,63167 | 11.19    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 7.96                   | 8.85                             | 6   | 14574,14749,14924,14573,14748,14923 | 11.18    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 1.79                   | 1.99                             | 6   | 8253,8435,8617,8252,8434,8616       | 11.17    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 0.36                   | 0.4                              | 6   | 14518,14693,14868,14517,14692,14867 | 11.11    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 0.45                   | 0.5                              | 6   | 30303,30492,30681,30302,30491,30680 | 11.11    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 0.63                   | 0.7                              | 6   | 39935,40124,40313,39934,40123,40312 | 11.11    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 0.27                   | 0.3                              | 6   | 20202,20405,20608,20201,20404,20607 | 11.11    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1          | 0.27                   | 0.3                              | 6   | 30856,31045,31234,30855,31044,31233 | 11.11    |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 0.27                   | 0.3                              | 6   | 75439,75614,75789,75438,75613,75788 | 11.11    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 6.13                   | 6.81                             | 6   | 70105,70308,70511,70104,70307,70510 | 11.09    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 0.64                   | 0.71                             | 6   | 30877,31066,31255,30876,31065,31254 | 10.94    |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 16         | 1.19                   | 1.32                             | 6   | 59003,59171,59339,59002,59170,59338 | 10.92    |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 1.56                   | 1.73                             | 6   | 77049,77224,77399,77048,77223,77398 | 10.9     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 1.01                   | 1.12                             | 6   | 48181,48356,48531,48180,48355,48530 | 10.89    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 1.11                   | 1.23                             | 6   | 3850,4032,4214,3849,4031,4213       | 10.81    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 1.02                   | 1.13                             | 6   | 5481,5663,5845,5480,5662,5844       | 10.78    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 2.23                   | 2.47                             | 6   | 24535,24738,24941,24534,24737,24940 | 10.76    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 4.0                    | 4.43                             | 6   | 5530,5712,5894,5529,5711,5893       | 10.75    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 8          | 2.05                   | 2.27                             | 6   | 49777,49952,50127,49776,49951,50126 | 10.73    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 0.56                   | 0.62                             | 6   | 1099,1281,1463,1098,1280,1462       | 10.71    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2          | 0.56                   | 0.62                             | 6   | 43337,43526,43715,43336,43525,43714 | 10.71    |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 2048       | 1.87                   | 2.07                             | 6   | 86772,86968,87164,86771,86967,87163 | 10.7     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 2          | 0.47                   | 0.52                             | 6   | 59990,60158,60326,59989,60157,60325 | 10.64    |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 0.66                   | 0.73                             | 6   | 84994,85190,85386,84993,85189,85385 | 10.61    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 7.12                   | 7.87                             | 6   | 50344,50519,50694,50343,50518,50693 | 10.53    |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 2.1                    | 2.32                             | 6   | 78638,78813,78988,78637,78812,78987 | 10.48    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 762144     | 750.78                 | 829.28                           | 6   | 29862,30051,30240,29861,30050,30239 | 10.46    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 3.66                   | 4.04                             | 6   | 23324,23527,23730,23323,23526,23729 | 10.38    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32         | 1.83                   | 2.02                             | 6   | 49266,49441,49616,49265,49440,49615 | 10.38    |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 5.53                   | 6.1                              | 6   | 79191,79366,79541,79190,79365,79540 | 10.31    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 3.11                   | 3.43                             | 6   | 11417,11592,11767,11416,11591,11766 | 10.29    |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 1.27                   | 1.4                              | 6   | 53956,54124,54292,53955,54123,54291 | 10.24    |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 0.69                   | 0.76                             | 6   | 53942,54110,54278,53941,54109,54277 | 10.14    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 1.68                   | 1.85                             | 6   | 2240,2422,2604,2239,2421,2603       | 10.12    |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 5.34                   | 5.88                             | 6   | 60536,60704,60872,60535,60703,60871 | 10.11    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 5.74                   | 6.32                             | 6   | 4445,4627,4809,4444,4626,4808       | 10.1     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 9.45                   | 10.4                             | 6   | 19068,19271,19474,19067,19270,19473 | 10.05    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 1          | 0.5                    | 0.55                             | 6   | 7105,7287,7469,7104,7286,7468       | 10.0     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 0.5                    | 0.55                             | 6   | 19026,19229,19432,19025,19228,19431 | 10.0     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 0.3                    | 0.33                             | 6   | 27461,27650,27839,27460,27649,27838 | 10.0     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 8          | 0.5                    | 0.55                             | 6   | 69433,69636,69839,69432,69635,69838 | 10.0     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 0.6                    | 0.66                             | 6   | 73360,73535,73710,73359,73534,73709 | 10.0     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 2          | 0.3                    | 0.33                             | 6   | 75446,75621,75796,75445,75620,75795 | 10.0     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 64         | 1.6                    | 1.76                             | 6   | 6601,6783,6965,6600,6782,6964       | 10.0     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 1          | 0.4                    | 0.44                             | 6   | 55951,56119,56287,55950,56118,56286 | 10.0     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 2.31                   | 2.54                             | 6   | 25753,25956,26159,25752,25955,26158 | 9.96     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16         | 2.11                   | 2.32                             | 6   | 14021,14196,14371,14020,14195,14370 | 9.95     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 16         | 2.62                   | 2.88                             | 6   | 42791,42980,43169,42790,42979,43168 | 9.92     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 14.75                  | 16.21                            | 6   | 18480,18683,18886,18479,18682,18885 | 9.9      |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 3.34                   | 3.67                             | 6   | 28637,28826,29015,28636,28825,29014 | 9.88     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 8          | 0.71                   | 0.78                             | 6   | 78085,78260,78435,78084,78259,78434 | 9.86     |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 30.34                  | 33.33                            | 6   | 82103,82299,82495,82102,82298,82494 | 9.85     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 3.26                   | 3.58                             | 6   | 61572,61775,61978,61571,61774,61977 | 9.82     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 9.68                   | 10.63                            | 6   | 38276,38465,38654,38275,38464,38653 | 9.81     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 2.55                   | 2.8                              | 6   | 27503,27692,27881,27502,27691,27880 | 9.8      |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4          | 0.41                   | 0.45                             | 6   | 68208,68411,68614,68207,68410,68613 | 9.76     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 12.03                  | 13.2                             | 6   | 36575,36764,36953,36574,36763,36952 | 9.73     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 2.27                   | 2.49                             | 6   | 12971,13146,13321,12970,13145,13320 | 9.69     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 64         | 0.31                   | 0.34                             | 6   | 17185,17388,17591,17184,17387,17590 | 9.68     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 0.31                   | 0.34                             | 6   | 81410,81606,81802,81409,81605,81801 | 9.68     |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 64         | 0.31                   | 0.34                             | 6   | 86737,86933,87129,86736,86932,87128 | 9.68     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2          | 0.83                   | 0.91                             | 6   | 6020,6202,6384,6019,6201,6383       | 9.64     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 0.52                   | 0.57                             | 6   | 17808,18011,18214,17807,18010,18213 | 9.62     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 3.54                   | 3.88                             | 6   | 73402,73577,73752,73401,73576,73751 | 9.6      |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 512        | 6.04                   | 6.62                             | 6   | 30352,30541,30730,30351,30540,30729 | 9.6      |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 0.73                   | 0.8                              | 6   | 47131,47306,47481,47130,47305,47480 | 9.59     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 1.36                   | 1.49                             | 6   | 73906,74081,74256,73905,74080,74255 | 9.56     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 762144     | 787.07                 | 862.04                           | 6   | 30996,31185,31374,30995,31184,31373 | 9.53     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 0.42                   | 0.46                             | 6   | 17199,17402,17605,17198,17401,17604 | 9.52     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4          | 0.42                   | 0.46                             | 6   | 34839,35028,35217,34838,35027,35216 | 9.52     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 4          | 0.42                   | 0.46                             | 6   | 75453,75628,75803,75452,75627,75802 | 9.52     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024       | 0.84                   | 0.92                             | 6   | 86177,86373,86569,86176,86372,86568 | 9.52     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 16         | 1.37                   | 1.5                              | 6   | 1673,1855,2037,1672,1854,2036       | 9.49     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 3.18                   | 3.48                             | 6   | 8267,8449,8631,8266,8448,8630       | 9.43     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 3.09                   | 3.38                             | 6   | 67032,67235,67438,67031,67234,67437 | 9.39     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 0.32                   | 0.35                             | 6   | 62111,62314,62517,62110,62313,62516 | 9.37     |
