+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+------------------------------------+-----+-------------------------------------+-----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro-43ff7415 | patched-geoghegan-2-munro-3ded1b78 | cnt |                 qid                 |   diff    | pct_diff |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 0.29                             | 0.25                               | 6   | 22042,22245,22448,22040,22243,22446 | -0.04     | -13.79   |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 0.29                             | 0.25                               | 6   | 22658,22861,23064,22656,22859,23062 | -0.04     | -13.79   |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1          | 0.3                              | 0.26                               | 6   | 25668,25871,26074,25666,25869,26072 | -0.04     | -13.33   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 0.32                             | 0.28                               | 6   | 30288,30477,30666,30286,30475,30664 | -0.04     | -12.5    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 0.5                              | 0.46                               | 6   | 30302,30491,30680,30300,30489,30678 | -0.04     | -8.0     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 4          | 0.41                             | 0.37                               | 6   | 31436,31625,31814,31434,31623,31812 | -0.04     | -9.76    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 0.27                             | 0.23                               | 6   | 24485,24688,24891,24483,24686,24889 | -0.04     | -14.81   |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 0.62                             | 0.58                               | 6   | 1644,1826,2008,1642,1824,2006       | -0.04     | -6.45    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 2.05                             | 2.01                               | 6   | 62,244,426,60,242,424               | -0.04     | -1.95    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 4          | 1.08                             | 1.04                               | 6   | 3842,4024,4206,3840,4022,4204       | -0.04     | -3.7     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 0.98                             | 0.94                               | 6   | 2204,2386,2568,2202,2384,2566       | -0.04     | -4.08    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 0.98                             | 0.94                               | 6   | 2750,2932,3114,2748,2930,3112       | -0.04     | -4.08    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16         | 1.21                             | 1.17                               | 6   | 5494,5676,5858,5492,5674,5856       | -0.04     | -3.31    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 3.48                             | 3.44                               | 6   | 8266,8448,8630,8264,8446,8628       | -0.04     | -1.15    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 64         | 3.31                             | 3.27                               | 6   | 12459,12634,12809,12457,12632,12807 | -0.04     | -1.21    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 0.52                             | 0.48                               | 6   | 10849,11024,11199,10847,11022,11197 | -0.04     | -7.69    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 2          | 0.54                             | 0.5                                | 6   | 13474,13649,13824,13472,13647,13822 | -0.04     | -7.41    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 2          | 0.63                             | 0.59                               | 6   | 16624,16799,16974,16622,16797,16972 | -0.04     | -6.35    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 1024       | 0.67                             | 0.63                               | 6   | 18430,18633,18836,18428,18631,18834 | -0.04     | -5.97    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 64         | 0.34                             | 0.3                                | 6   | 17184,17387,17590,17182,17385,17588 | -0.04     | -11.76   |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 0.33                             | 0.29                               | 6   | 17779,17982,18185,17777,17980,18183 | -0.04     | -12.12   |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 0.56                             | 0.52                               | 6   | 20243,20446,20649,20241,20444,20647 | -0.04     | -7.14    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 0.4                              | 0.36                               | 6   | 25717,25920,26123,25715,25918,26121 | -0.04     | -10.0    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 0.65                             | 0.61                               | 6   | 29742,29931,30120,29740,29929,30118 | -0.04     | -6.15    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16         | 1.0                              | 0.96                               | 6   | 33151,33340,33529,33149,33338,33527 | -0.04     | -4.0     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 0.63                             | 0.59                               | 6   | 33711,33900,34089,33709,33898,34087 | -0.04     | -6.35    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 0.51                             | 0.47                               | 6   | 38233,38422,38611,38231,38420,38609 | -0.04     | -7.84    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 1.14                             | 1.09                               | 6   | 566,748,930,564,746,928             | -0.05     | -4.39    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 0.7                              | 0.65                               | 6   | 22693,22896,23099,22691,22894,23097 | -0.05     | -7.14    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 32         | 0.37                             | 0.32                               | 6   | 18395,18598,18801,18393,18596,18799 | -0.05     | -13.51   |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 0.39                             | 0.34                               | 6   | 17786,17989,18192,17784,17987,18190 | -0.05     | -12.82   |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 4          | 0.29                             | 0.24                               | 6   | 22637,22840,23043,22635,22838,23041 | -0.05     | -17.24   |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 64         | 0.38                             | 0.33                               | 6   | 25710,25913,26116,25708,25911,26114 | -0.05     | -13.16   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1          | 0.32                             | 0.27                               | 6   | 34824,35013,35202,34822,35011,35200 | -0.05     | -15.62   |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 0.27                             | 0.22                               | 6   | 20796,20999,21202,20794,20997,21200 | -0.05     | -18.52   |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 0.26                             | 0.21                               | 6   | 24471,24674,24877,24469,24672,24875 | -0.05     | -19.23   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 0.63                             | 0.58                               | 6   | 9799,9974,10149,9797,9972,10147     | -0.05     | -7.94    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 0.74                             | 0.69                               | 6   | 15056,15231,15406,15054,15229,15404 | -0.05     | -6.76    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 2          | 0.52                             | 0.47                               | 6   | 15574,15749,15924,15572,15747,15922 | -0.05     | -9.62    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 0.34                             | 0.29                               | 6   | 28027,28216,28405,28025,28214,28403 | -0.05     | -14.71   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 0.65                             | 0.6                                | 6   | 37099,37288,37477,37097,37286,37475 | -0.05     | -7.69    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 0.34                             | 0.29                               | 6   | 38226,38415,38604,38224,38413,38602 | -0.05     | -14.71   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 0.79                             | 0.74                               | 6   | 38240,38429,38618,38238,38427,38616 | -0.05     | -6.33    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 2.89                             | 2.84                               | 6   | 8791,8966,9141,8789,8964,9139       | -0.05     | -1.73    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048       | 17.54                            | 17.49                              | 6   | 14069,14244,14419,14067,14242,14417 | -0.05     | -0.29    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 0.62                             | 0.56                               | 6   | 1098,1280,1462,1096,1278,1460       | -0.06     | -9.68    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 0.45                             | 0.39                               | 6   | 9792,9967,10142,9790,9965,10140     | -0.06     | -13.33   |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 0.35                             | 0.29                               | 6   | 18374,18577,18780,18372,18575,18778 | -0.06     | -17.14   |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 0.35                             | 0.29                               | 6   | 17177,17380,17583,17175,17378,17581 | -0.06     | -17.14   |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 0.38                             | 0.32                               | 6   | 17191,17394,17597,17189,17392,17595 | -0.06     | -15.79   |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 0.36                             | 0.3                                | 6   | 20810,21013,21216,20808,21011,21214 | -0.06     | -16.67   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 0.52                             | 0.46                               | 6   | 35965,36154,36343,35963,36152,36341 | -0.06     | -11.54   |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 1          | 0.55                             | 0.49                               | 6   | 7104,7286,7468,7102,7284,7466       | -0.06     | -10.91   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 2.16                             | 2.1                                | 6   | 8770,8945,9120,8768,8943,9118       | -0.06     | -2.78    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 2          | 0.55                             | 0.49                               | 6   | 13999,14174,14349,13997,14172,14347 | -0.06     | -10.91   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 95.65                            | 95.59                              | 6   | 34362,34551,34740,34360,34549,34738 | -0.06     | -0.06    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 1.89                             | 1.82                               | 6   | 5515,5697,5879,5513,5695,5877       | -0.07     | -3.7     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16         | 1.18                             | 1.11                               | 6   | 34852,35041,35230,34850,35039,35228 | -0.07     | -5.93    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 64         | 1.92                             | 1.85                               | 6   | 33732,33921,34110,33730,33919,34108 | -0.07     | -3.65    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 0.46                             | 0.39                               | 6   | 17198,17401,17604,17196,17399,17602 | -0.07     | -15.22   |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 0.33                             | 0.26                               | 6   | 23246,23449,23652,23244,23447,23650 | -0.07     | -21.21   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 0.51                             | 0.44                               | 6   | 35405,35594,35783,35403,35592,35781 | -0.07     | -13.73   |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 1.12                             | 1.05                               | 6   | 1658,1840,2022,1656,1838,2020       | -0.07     | -6.25    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 0.56                             | 0.49                               | 6   | 4374,4556,4738,4372,4554,4736       | -0.07     | -12.5    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 1.79                             | 1.72                               | 6   | 4969,5151,5333,4967,5149,5331       | -0.07     | -3.91    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 1.27                             | 1.2                                | 6   | 6579,6761,6943,6577,6759,6941       | -0.07     | -5.51    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 1.01                             | 0.94                               | 6   | 21475,21678,21881,21473,21676,21879 | -0.07     | -6.93    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 2.08                             | 2.01                               | 6   | 29756,29945,30134,29754,29943,30132 | -0.07     | -3.37    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 1.14                             | 1.06                               | 6   | 1119,1301,1483,1117,1299,1481       | -0.08     | -7.02    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 1.64                             | 1.56                               | 6   | 19046,19249,19452,19044,19247,19450 | -0.08     | -4.88    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 1.14                             | 1.06                               | 6   | 20873,21076,21279,20871,21074,21277 | -0.08     | -7.02    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 512        | 0.7                              | 0.62                               | 6   | 20859,21062,21265,20857,21060,21263 | -0.08     | -11.43   |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 0.41                             | 0.33                               | 6   | 20236,20439,20642,20234,20437,20640 | -0.08     | -19.51   |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 0.38                             | 0.3                                | 6   | 26305,26508,26711,26303,26506,26709 | -0.08     | -21.05   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 0.38                             | 0.3                                | 6   | 34831,35020,35209,34829,35018,35207 | -0.08     | -21.05   |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 1.31                             | 1.23                               | 6   | 27,209,391,25,207,389               | -0.08     | -6.11    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 512        | 3.13                             | 3.05                               | 6   | 6075,6257,6439,6073,6255,6437       | -0.08     | -2.56    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 1.35                             | 1.27                               | 6   | 22091,22294,22497,22089,22292,22495 | -0.08     | -5.93    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 0.93                             | 0.85                               | 6   | 31450,31639,31828,31448,31637,31826 | -0.08     | -8.6     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 16         | 1.03                             | 0.95                               | 6   | 34285,34474,34663,34283,34472,34661 | -0.08     | -7.77    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 224.09                           | 224.01                             | 6   | 12522,12697,12872,12520,12695,12870 | -0.08     | -0.04    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 146.14                           | 146.05                             | 6   | 32668,32857,33046,32666,32855,33044 | -0.09     | -0.06    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 1.18                             | 1.09                               | 6   | 10863,11038,11213,10861,11036,11211 | -0.09     | -7.63    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 21.97                            | 21.88                              | 6   | 13537,13712,13887,13535,13710,13885 | -0.09     | -0.41    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 0.82                             | 0.73                               | 6   | 14006,14181,14356,14004,14179,14354 | -0.09     | -10.98   |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 0.35                             | 0.26                               | 6   | 21440,21643,21846,21438,21641,21844 | -0.09     | -25.71   |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 0.72                             | 0.63                               | 6   | 20250,20453,20656,20248,20451,20654 | -0.09     | -12.5    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 0.45                             | 0.36                               | 6   | 37659,37848,38037,37657,37846,38035 | -0.09     | -20.0    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 1.06                             | 0.97                               | 6   | 37106,37295,37484,37104,37293,37482 | -0.09     | -8.49    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 4.39                             | 4.29                               | 6   | 3891,4073,4255,3889,4071,4253       | -0.1      | -2.28    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 16         | 1.19                             | 1.09                               | 6   | 30883,31072,31261,30881,31070,31259 | -0.1      | -8.4     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 4          | 0.88                             | 0.78                               | 6   | 16106,16281,16456,16104,16279,16454 | -0.1      | -11.36   |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 0.6                              | 0.5                                | 6   | 22686,22889,23092,22684,22887,23090 | -0.1      | -16.67   |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024       | 0.99                             | 0.89                               | 6   | 25738,25941,26144,25736,25939,26142 | -0.1      | -10.1    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 1024       | 3.25                             | 3.15                               | 6   | 1168,1350,1532,1166,1348,1530       | -0.1      | -3.08    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 64         | 1.77                             | 1.67                               | 6   | 7692,7874,8056,7690,7872,8054       | -0.1      | -5.65    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 1.25                             | 1.15                               | 6   | 8224,8406,8588,8222,8404,8586       | -0.1      | -8.0     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 1.48                             | 1.38                               | 6   | 6593,6775,6957,6591,6773,6955       | -0.1      | -6.76    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 64         | 1.76                             | 1.66                               | 6   | 6600,6782,6964,6598,6780,6962       | -0.1      | -5.68    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 506072     | 2786.55                          | 2786.45                            | 6   | 6698,6880,7062,6696,6878,7060       | -0.1      | 0.0      |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 15.91                            | 15.8                               | 6   | 16155,16330,16505,16153,16328,16503 | -0.11     | -0.69    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 64         | 2.77                             | 2.66                               | 6   | 26928,27117,27306,26926,27115,27304 | -0.11     | -3.97    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 512        | 0.57                             | 0.46                               | 6   | 23904,24107,24310,23902,24105,24308 | -0.11     | -19.3    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 4          | 0.94                             | 0.83                               | 6   | 12431,12606,12781,12429,12604,12779 | -0.11     | -11.7    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 4          | 0.86                             | 0.75                               | 6   | 12956,13131,13306,12954,13129,13304 | -0.11     | -12.79   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 64         | 3.74                             | 3.63                               | 6   | 30897,31086,31275,30895,31084,31273 | -0.11     | -2.94    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 0.57                             | 0.45                               | 6   | 17807,18010,18213,17805,18008,18211 | -0.12     | -21.05   |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 0.48                             | 0.36                               | 6   | 26326,26529,26732,26324,26527,26730 | -0.12     | -25.0    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 0.69                             | 0.57                               | 6   | 24513,24716,24919,24511,24714,24917 | -0.12     | -17.39   |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 1.56                             | 1.44                               | 6   | 2757,2939,3121,2755,2937,3119       | -0.12     | -7.69    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 1.78                             | 1.66                               | 6   | 21482,21685,21888,21480,21683,21886 | -0.12     | -6.74    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 4.54                             | 4.42                               | 6   | 26949,27138,27327,26947,27136,27325 | -0.12     | -2.64    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 1.06                             | 0.94                               | 6   | 37673,37862,38051,37671,37860,38049 | -0.12     | -11.32   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 20.68                            | 20.56                              | 6   | 10912,11087,11262,10910,11085,11260 | -0.12     | -0.58    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 12.79                            | 12.66                              | 6   | 1189,1371,1553,1187,1369,1551       | -0.13     | -1.02    |
