+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------+----------------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro-728899ba | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 131072     | 38.51                  | 39.19                            | 6   | 61614,61817,62020,61613,61816,62019 | 0.68     | 1.77     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 512        | 2.45                   | 3.13                             | 6   | 68257,68460,68663,68256,68459,68662 | 0.68     | 27.76    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 6.13                   | 6.81                             | 6   | 70105,70308,70511,70104,70307,70510 | 0.68     | 11.09    |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 65536      | 33.29                  | 33.97                            | 6   | 83279,83475,83671,83278,83474,83670 | 0.68     | 2.04     |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 3.26                   | 3.93                             | 6   | 86779,86975,87171,86778,86974,87170 | 0.67     | 20.55    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 8.47                   | 9.14                             | 6   | 36015,36204,36393,36014,36203,36392 | 0.67     | 7.91     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 1.22                   | 1.89                             | 6   | 46613,46788,46963,46612,46787,46962 | 0.67     | 54.92    |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 1.69                   | 2.36                             | 6   | 82656,82852,83048,82655,82851,83047 | 0.67     | 39.64    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 4.55                   | 5.2                              | 6   | 42798,42987,43176,42797,42986,43175 | 0.65     | 14.29    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 32         | 2.18                   | 2.83                             | 6   | 9828,10003,10178,9827,10002,10177   | 0.65     | 29.82    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 3.69                   | 4.34                             | 6   | 12467,12642,12817,12466,12641,12816 | 0.65     | 17.62    |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 8.71                   | 9.36                             | 6   | 73416,73591,73766,73415,73590,73765 | 0.65     | 7.46     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 262144     | 156.92                 | 157.56                           | 6   | 85645,85841,86037,85644,85840,86036 | 0.64     | 0.41     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 75.27                  | 75.91                            | 6   | 54012,54180,54348,54011,54179,54347 | 0.64     | 0.85     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 30.32                  | 30.96                            | 6   | 75012,75187,75362,75011,75186,75361 | 0.64     | 2.11     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 2.34                   | 2.98                             | 6   | 49791,49966,50141,49790,49965,50140 | 0.64     | 27.35    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 64         | 1.59                   | 2.23                             | 6   | 65191,65394,65597,65190,65393,65596 | 0.64     | 40.25    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 3.99                   | 4.63                             | 6   | 49287,49462,49637,49286,49461,49636 | 0.64     | 16.04    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 1024288    | 784.81                 | 785.44                           | 6   | 81543,81739,81935,81542,81738,81934 | 0.63     | 0.08     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 8.5                    | 9.13                             | 6   | 10374,10549,10724,10373,10548,10723 | 0.63     | 7.41     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 4.75                   | 5.38                             | 6   | 27517,27706,27895,27516,27705,27894 | 0.63     | 13.26    |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 3.38                   | 4.01                             | 6   | 53977,54145,54313,53976,54144,54312 | 0.63     | 18.64    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 2.23                   | 2.86                             | 6   | 63987,64190,64393,63986,64189,64392 | 0.63     | 28.25    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 18.4                   | 19.02                            | 6   | 31507,31696,31885,31506,31695,31884 | 0.62     | 3.37     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 21.72                  | 22.34                            | 6   | 60067,60235,60403,60066,60234,60402 | 0.62     | 2.85     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 2.86                   | 3.48                             | 6   | 33166,33355,33544,33165,33354,33543 | 0.62     | 21.68    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 2.87                   | 3.49                             | 6   | 67641,67844,68047,67640,67843,68046 | 0.62     | 21.6     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 8.39                   | 9.0                              | 6   | 20902,21105,21308,20901,21104,21307 | 0.61     | 7.27     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 10.42                  | 11.03                            | 6   | 53991,54159,54327,53990,54158,54326 | 0.61     | 5.85     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 650.86                 | 651.46                           | 6   | 13580,13755,13930,13579,13754,13929 | 0.6      | 0.09     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 22.02                  | 22.62                            | 6   | 27538,27727,27916,27537,27726,27915 | 0.6      | 2.72     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 1.25                   | 1.85                             | 6   | 71274,71449,71624,71273,71448,71623 | 0.6      | 48.0     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 7.92                   | 8.52                             | 6   | 29225,29414,29603,29224,29413,29602 | 0.6      | 7.58     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 4.49                   | 5.09                             | 6   | 41097,41286,41475,41096,41285,41474 | 0.6      | 13.36    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 2.66                   | 3.25                             | 6   | 46655,46830,47005,46654,46829,47004 | 0.59     | 22.18    |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 11.98                  | 12.57                            | 6   | 55517,55685,55853,55516,55684,55852 | 0.59     | 4.92     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 253036     | 940.84                 | 941.43                           | 6   | 74522,74697,74872,74521,74696,74871 | 0.59     | 0.06     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 5.74                   | 6.32                             | 6   | 4445,4627,4809,4444,4626,4808       | 0.58     | 10.1     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 512        | 6.04                   | 6.62                             | 6   | 30352,30541,30730,30351,30540,30729 | 0.58     | 9.6      |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 2.33                   | 2.91                             | 6   | 76020,76195,76370,76019,76194,76369 | 0.58     | 24.89    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 1.8                    | 2.38                             | 6   | 1155,1337,1519,1154,1336,1518       | 0.58     | 32.22    |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 131072     | 59.7                   | 60.28                            | 6   | 86226,86422,86618,86225,86421,86617 | 0.58     | 0.97     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 190536     | 1593.62                | 1594.19                          | 6   | 12019,12194,12369,12018,12193,12368 | 0.57     | 0.04     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 4.77                   | 5.34                             | 6   | 13517,13692,13867,13516,13691,13866 | 0.57     | 11.95    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024       | 9.56                   | 10.13                            | 6   | 33194,33383,33572,33193,33382,33571 | 0.57     | 5.96     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 61.95                  | 62.52                            | 6   | 78687,78862,79037,78686,78861,79036 | 0.57     | 0.92     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 2.08                   | 2.65                             | 6   | 9296,9471,9646,9295,9470,9645       | 0.57     | 27.4     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 3.0                    | 3.57                             | 6   | 10885,11060,11235,10884,11059,11234 | 0.57     | 19.0     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 3.14                   | 3.71                             | 6   | 13510,13685,13860,13509,13684,13859 | 0.57     | 18.15    |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 5.53                   | 6.1                              | 6   | 79191,79366,79541,79190,79365,79540 | 0.57     | 10.31    |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 83.15                  | 83.72                            | 6   | 58058,58226,58394,58057,58225,58393 | 0.57     | 0.69     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 49.05                  | 49.61                            | 6   | 30380,30569,30758,30379,30568,30757 | 0.56     | 1.14     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 148.78                 | 149.34                           | 6   | 35504,35693,35882,35503,35692,35881 | 0.56     | 0.38     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 55.05                  | 55.61                            | 6   | 73437,73612,73787,73436,73611,73786 | 0.56     | 1.02     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 209.46                 | 210.02                           | 6   | 77651,77826,78001,77650,77825,78000 | 0.56     | 0.27     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 3.37                   | 3.93                             | 6   | 14049,14224,14399,14048,14223,14398 | 0.56     | 16.62    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 2.44                   | 3.0                              | 6   | 29197,29386,29575,29196,29385,29574 | 0.56     | 22.95    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 2.33                   | 2.89                             | 6   | 46641,46816,46991,46640,46815,46990 | 0.56     | 24.03    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 2.1                    | 2.66                             | 6   | 48202,48377,48552,48201,48376,48551 | 0.56     | 26.67    |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 26.09                  | 26.64                            | 6   | 72387,72562,72737,72386,72561,72736 | 0.55     | 2.11     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 1.53                   | 2.08                             | 6   | 58506,58674,58842,58505,58673,58841 | 0.55     | 35.95    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 1.35                   | 1.9                              | 6   | 6055,6237,6419,6054,6236,6418       | 0.55     | 40.74    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 110.83                 | 111.38                           | 6   | 30961,31150,31339,30960,31149,31338 | 0.55     | 0.5      |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2024288    | 891.22                 | 891.77                           | 6   | 86261,86457,86653,86260,86456,86652 | 0.55     | 0.06     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 6.91                   | 7.45                             | 6   | 13524,13699,13874,13523,13698,13873 | 0.54     | 7.81     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 1.33                   | 1.87                             | 6   | 28623,28812,29001,28622,28811,29000 | 0.54     | 40.6     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 4.0                    | 4.54                             | 6   | 26950,27139,27328,26949,27138,27327 | 0.54     | 13.5     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 1.23                   | 1.77                             | 6   | 46095,46270,46445,46094,46269,46444 | 0.54     | 43.9     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 2.08                   | 2.62                             | 6   | 49273,49448,49623,49272,49447,49622 | 0.54     | 25.96    |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 5.34                   | 5.88                             | 6   | 60536,60704,60872,60535,60703,60871 | 0.54     | 10.11    |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 64         | 2.29                   | 2.83                             | 6   | 59521,59689,59857,59520,59688,59856 | 0.54     | 23.58    |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 2.1                    | 2.64                             | 6   | 76538,76713,76888,76537,76712,76887 | 0.54     | 25.71    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 4.46                   | 5.0                              | 6   | 79737,79933,80129,79736,79932,80128 | 0.54     | 12.11    |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 54.68                  | 55.22                            | 6   | 77637,77812,77987,77636,77811,77986 | 0.54     | 0.99     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 232.24                 | 232.78                           | 6   | 10941,11116,11291,10940,11115,11290 | 0.54     | 0.23     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 98.26                  | 98.79                            | 6   | 9352,9527,9702,9351,9526,9701       | 0.53     | 0.54     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 4.25                   | 4.78                             | 6   | 22722,22925,23128,22721,22924,23127 | 0.53     | 12.47    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 1.43                   | 1.96                             | 6   | 50302,50477,50652,50301,50476,50651 | 0.53     | 37.06    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 16         | 2.99                   | 3.52                             | 6   | 37688,37877,38066,37687,37876,38065 | 0.53     | 17.73    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 2.35                   | 2.87                             | 6   | 67025,67228,67431,67024,67227,67430 | 0.52     | 22.13    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 2.25                   | 2.77                             | 6   | 69461,69664,69867,69460,69663,69866 | 0.52     | 23.11    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 4.5                    | 5.02                             | 6   | 33747,33936,34125,33746,33935,34124 | 0.52     | 11.56    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 1.47                   | 1.98                             | 6   | 2779,2961,3143,2778,2960,3142       | 0.51     | 34.69    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 2.87                   | 3.38                             | 6   | 70077,70280,70483,70076,70279,70482 | 0.51     | 17.77    |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 3.0                    | 3.51                             | 6   | 72352,72527,72702,72351,72526,72701 | 0.51     | 17.0     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 1.93                   | 2.43                             | 6   | 46130,46305,46480,46129,46304,46479 | 0.5      | 25.91    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 524288     | 53.15                  | 53.65                            | 6   | 26411,26614,26817,26410,26613,26816 | 0.5      | 0.94     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 4.3                    | 4.8                              | 6   | 29218,29407,29596,29217,29406,29595 | 0.5      | 11.63    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 3.41                   | 3.91                             | 6   | 32046,32235,32424,32045,32234,32423 | 0.5      | 14.66    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 128        | 2.29                   | 2.79                             | 6   | 68243,68446,68649,68242,68445,68648 | 0.5      | 21.83    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024       | 2.64                   | 3.14                             | 6   | 70091,70294,70497,70090,70293,70496 | 0.5      | 18.94    |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 315536     | 1137.75                | 1138.25                          | 6   | 72954,73129,73304,72953,73128,73303 | 0.5      | 0.04     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 186.17                 | 186.66                           | 6   | 10409,10584,10759,10408,10583,10758 | 0.49     | 0.26     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 647.84                 | 648.33                           | 6   | 75061,75236,75411,75060,75235,75410 | 0.49     | 0.08     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 109.49                 | 109.98                           | 6   | 73444,73619,73794,73443,73618,73793 | 0.49     | 0.45     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128036     | 222.31                 | 222.8                            | 6   | 76608,76783,76958,76607,76782,76957 | 0.49     | 0.22     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 131072     | 98.05                  | 98.54                            | 6   | 85638,85834,86030,85637,85833,86029 | 0.49     | 0.5      |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 7.81                   | 8.3                              | 6   | 18473,18676,18879,18472,18675,18878 | 0.49     | 6.27     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 3.55                   | 4.04                             | 6   | 68250,68453,68656,68249,68452,68655 | 0.49     | 13.8     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 17.09                  | 17.58                            | 6   | 11445,11620,11795,11444,11619,11794 | 0.49     | 2.87     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 10.3                   | 10.79                            | 6   | 71841,72016,72191,71840,72015,72190 | 0.49     | 4.76     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 35.92                  | 36.41                            | 6   | 72905,73080,73255,72904,73079,73254 | 0.49     | 1.36     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 44.27                  | 44.76                            | 6   | 78169,78344,78519,78168,78343,78518 | 0.49     | 1.11     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 52.15                  | 52.63                            | 6   | 9345,9520,9695,9344,9519,9694       | 0.48     | 0.92     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 15.04                  | 15.52                            | 6   | 9331,9506,9681,9330,9505,9680       | 0.48     | 3.19     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4096       | 4.18                   | 4.66                             | 6   | 70714,70917,71120,70713,70916,71119 | 0.48     | 11.48    |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 18.0                   | 18.48                            | 6   | 83272,83468,83664,83271,83467,83663 | 0.48     | 2.67     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 3.46                   | 3.94                             | 6   | 65226,65429,65632,65225,65428,65631 | 0.48     | 13.87    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 64         | 1.63                   | 2.11                             | 6   | 65800,66003,66206,65799,66002,66205 | 0.48     | 29.45    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 36.5                   | 36.98                            | 6   | 33782,33971,34160,33781,33970,34159 | 0.48     | 1.32     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 5.97                   | 6.44                             | 6   | 8806,8981,9156,8805,8980,9155       | 0.47     | 7.87     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 1.75                   | 2.22                             | 6   | 8246,8428,8610,8245,8427,8609       | 0.47     | 26.86    |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 2.67                   | 3.14                             | 6   | 85603,85799,85995,85602,85798,85994 | 0.47     | 17.6     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 16         | 3.04                   | 3.51                             | 6   | 39956,40145,40334,39955,40144,40333 | 0.47     | 15.46    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 185.06                 | 185.52                           | 6   | 16184,16359,16534,16183,16358,16533 | 0.46     | 0.25     |
