+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------+------------------------+-----+-------------------------------------+-----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-43ff7415 | patched-munro-728899ba | cnt |                 qid                 |   diff    | pct_diff |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 0.8                        | 1.27                   | 6   | 46604,46779,46954,46606,46781,46956 | 0.47      | 58.75    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 2          | 1.23                       | 1.7                    | 6   | 49761,49936,50111,49763,49938,50113 | 0.47      | 38.21    |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 14.4                       | 14.87                  | 6   | 56523,56691,56859,56525,56693,56861 | 0.47      | 3.26     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 33.32                      | 33.78                  | 6   | 26976,27165,27354,26978,27167,27356 | 0.46      | 1.38     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 2.22                       | 2.68                   | 6   | 62760,62963,63166,62762,62965,63168 | 0.46      | 20.72    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 5.67                       | 6.13                   | 6   | 70103,70306,70509,70105,70308,70511 | 0.46      | 8.11     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 2.73                       | 3.18                   | 6   | 8265,8447,8629,8267,8449,8631       | 0.45      | 16.48    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 3.44                       | 3.89                   | 6   | 49810,49985,50160,49812,49987,50162 | 0.45      | 13.08    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 1.9                        | 2.35                   | 6   | 52953,53128,53303,52955,53130,53305 | 0.45      | 23.68    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 1.39                       | 1.84                   | 6   | 63362,63565,63768,63364,63567,63770 | 0.45      | 32.37    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 1.42                       | 1.86                   | 6   | 17827,18030,18233,17829,18032,18235 | 0.44      | 30.99    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 2.9                        | 3.34                   | 6   | 28635,28824,29013,28637,28826,29015 | 0.44      | 15.17    |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 3.38                       | 3.82                   | 6   | 54983,55151,55319,54985,55153,55321 | 0.44      | 13.02    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 3.57                       | 4.01                   | 6   | 62795,62998,63201,62797,63000,63203 | 0.44      | 12.32    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 1.05                       | 1.49                   | 6   | 69445,69648,69851,69447,69650,69853 | 0.44      | 41.9     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 3.91                       | 4.35                   | 6   | 6620,6802,6984,6622,6804,6986       | 0.44      | 11.25    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 8.9                        | 9.34                   | 6   | 16147,16322,16497,16149,16324,16499 | 0.44      | 4.94     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 4.82                       | 5.26                   | 6   | 59029,59197,59365,59031,59199,59367 | 0.44      | 9.13     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2262144    | 1970.1                     | 1970.53                | 6   | 28201,28390,28579,28203,28392,28581 | 0.43      | 0.02     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 503036     | 716.93                     | 717.36                 | 6   | 74023,74198,74373,74025,74200,74375 | 0.43      | 0.06     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 2.69                       | 3.12                   | 6   | 79168,79343,79518,79170,79345,79520 | 0.43      | 15.99    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 1.01                       | 1.44                   | 6   | 2749,2931,3113,2751,2933,3115       | 0.43      | 42.57    |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 1.54                       | 1.97                   | 6   | 58000,58168,58336,58002,58170,58338 | 0.43      | 27.92    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 8.11                       | 8.54                   | 6   | 23945,24148,24351,23947,24150,24353 | 0.43      | 5.3      |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 3.12                       | 3.55                   | 6   | 68248,68451,68654,68250,68453,68656 | 0.43      | 13.78    |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 130.1                      | 130.52                 | 6   | 57552,57720,57888,57554,57722,57890 | 0.42      | 0.32     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 104.11                     | 104.53                 | 6   | 59561,59729,59897,59563,59731,59899 | 0.42      | 0.4      |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 4.44                       | 4.86                   | 6   | 16140,16315,16490,16142,16317,16492 | 0.42      | 9.46     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024       | 9.7                        | 10.12                  | 6   | 34893,35082,35271,34895,35084,35273 | 0.42      | 4.33     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 3.42                       | 3.84                   | 6   | 47185,47360,47535,47187,47362,47537 | 0.42      | 12.28    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 64         | 2.79                       | 3.21                   | 6   | 52421,52596,52771,52423,52598,52773 | 0.42      | 15.05    |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 175.4                      | 175.82                 | 6   | 57048,57216,57384,57050,57218,57386 | 0.42      | 0.24     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 2.81                       | 3.22                   | 6   | 607,789,971,609,791,973             | 0.41      | 14.59    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 1.19                       | 1.6                    | 6   | 8223,8405,8587,8225,8407,8589       | 0.41      | 34.45    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 1.26                       | 1.67                   | 6   | 1664,1846,2028,1666,1848,2030       | 0.41      | 32.54    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 1.56                       | 1.97                   | 6   | 66407,66610,66813,66409,66612,66815 | 0.41      | 26.28    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 2.16                       | 2.57                   | 6   | 10351,10526,10701,10353,10528,10703 | 0.41      | 18.98    |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 6.77                       | 7.17                   | 6   | 58028,58196,58364,58030,58198,58366 | 0.4       | 5.91     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 4.47                       | 4.87                   | 6   | 70719,70922,71125,70721,70924,71127 | 0.4       | 8.95     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 16         | 2.21                       | 2.61                   | 6   | 46632,46807,46982,46634,46809,46984 | 0.4       | 18.1     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 1.96                       | 2.36                   | 6   | 62753,62956,63159,62755,62958,63161 | 0.4       | 20.41    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 2.87                       | 3.27                   | 6   | 67632,67835,68038,67634,67837,68040 | 0.4       | 13.94    |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 3.21                       | 3.61                   | 6   | 74975,75150,75325,74977,75152,75327 | 0.4       | 12.46    |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 9.86                       | 10.25                  | 6   | 77089,77264,77439,77091,77266,77441 | 0.39      | 3.96     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 2.01                       | 2.4                    | 6   | 68,250,432,70,252,434               | 0.39      | 19.4     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 2.41                       | 2.8                    | 6   | 52960,53135,53310,52962,53137,53312 | 0.39      | 16.18    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 388.26                     | 388.65                 | 6   | 36062,36251,36440,36064,36253,36442 | 0.39      | 0.1      |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 5.81                       | 6.19                   | 6   | 72364,72539,72714,72366,72541,72716 | 0.38      | 6.54     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 1.59                       | 1.97                   | 6   | 32590,32779,32968,32592,32781,32970 | 0.38      | 23.9     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 2.63                       | 3.01                   | 6   | 63369,63572,63775,63371,63574,63777 | 0.38      | 14.45    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 2.56                       | 2.94                   | 6   | 68857,69060,69263,68859,69062,69265 | 0.38      | 14.84    |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 71.21                      | 71.58                  | 6   | 60562,60730,60898,60564,60732,60900 | 0.37      | 0.52     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 4.63                       | 5.0                    | 6   | 18464,18667,18870,18466,18669,18872 | 0.37      | 7.99     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 1.85                       | 2.22                   | 6   | 48207,48382,48557,48209,48384,48559 | 0.37      | 20.0     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 4.09                       | 4.46                   | 6   | 79735,79931,80127,79737,79933,80129 | 0.37      | 9.05     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 26.6                       | 26.97                  | 6   | 56530,56698,56866,56532,56700,56868 | 0.37      | 1.39     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 3.11                       | 3.47                   | 6   | 29209,29398,29587,29211,29400,29589 | 0.36      | 11.58    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 1.33                       | 1.69                   | 6   | 2756,2938,3120,2758,2940,3122       | 0.36      | 27.07    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 42.51                      | 42.86                  | 6   | 13543,13718,13893,13545,13720,13895 | 0.35      | 0.82     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 2.63                       | 2.98                   | 6   | 2252,2434,2616,2254,2436,2618       | 0.35      | 13.31    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16         | 1.18                       | 1.53                   | 6   | 7677,7859,8041,7679,7861,8043       | 0.35      | 29.66    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 2.5                        | 2.85                   | 6   | 18457,18660,18863,18459,18662,18865 | 0.35      | 14.0     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 1.27                       | 1.62                   | 6   | 48725,48900,49075,48727,48902,49077 | 0.35      | 27.56    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 16         | 2.34                       | 2.69                   | 6   | 50832,51007,51182,50834,51009,51184 | 0.35      | 14.96    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 3.82                       | 4.17                   | 6   | 61577,61780,61983,61579,61782,61985 | 0.35      | 9.16     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 1.21                       | 1.56                   | 6   | 77047,77222,77397,77049,77224,77399 | 0.35      | 28.93    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 256        | 3.87                       | 4.22                   | 6   | 48235,48410,48585,48237,48412,48587 | 0.35      | 9.04     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 110.49                     | 110.83                 | 6   | 30959,31148,31337,30961,31150,31339 | 0.34      | 0.31     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 0.88                       | 1.22                   | 6   | 26,208,390,28,210,392               | 0.34      | 38.64    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 2.08                       | 2.42                   | 6   | 600,782,964,602,784,966             | 0.34      | 16.35    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 11.38                      | 11.72                  | 6   | 10904,11079,11254,10906,11081,11256 | 0.34      | 2.99     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 1.54                       | 1.88                   | 6   | 45064,45239,45414,45066,45241,45416 | 0.34      | 22.08    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 512        | 3.2                        | 3.54                   | 6   | 65210,65413,65616,65212,65415,65618 | 0.34      | 10.62    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 8.52                       | 8.86                   | 6   | 65245,65448,65651,65247,65450,65653 | 0.34      | 3.99     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 10.89                      | 11.23                  | 6   | 72889,73064,73239,72891,73066,73241 | 0.34      | 3.12     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 25.61                      | 25.94                  | 6   | 79210,79385,79560,79212,79387,79562 | 0.33      | 1.29     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 2.48                       | 2.81                   | 6   | 27494,27683,27872,27496,27685,27874 | 0.33      | 13.31    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 1.53                       | 1.86                   | 6   | 48193,48368,48543,48195,48370,48545 | 0.33      | 21.57    |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 1.09                       | 1.42                   | 6   | 76522,76697,76872,76524,76699,76874 | 0.33      | 30.28    |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 1.82                       | 2.15                   | 6   | 77586,77761,77936,77588,77763,77938 | 0.33      | 18.13    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 51.82                      | 52.15                  | 6   | 9343,9518,9693,9345,9520,9695       | 0.33      | 0.64     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 18.55                      | 18.88                  | 6   | 12493,12668,12843,12495,12670,12845 | 0.33      | 1.78     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 2.55                       | 2.87                   | 6   | 13501,13676,13851,13503,13678,13853 | 0.32      | 12.55    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 2.55                       | 2.87                   | 6   | 19668,19871,20074,19670,19873,20076 | 0.32      | 12.55    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 2.4                        | 2.72                   | 6   | 26374,26577,26780,26376,26579,26782 | 0.32      | 13.33    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 2.88                       | 3.2                    | 6   | 52428,52603,52778,52430,52605,52780 | 0.32      | 11.11    |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 61.63                      | 61.95                  | 6   | 78685,78860,79035,78687,78862,79037 | 0.32      | 0.52     |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 2.4                        | 2.72                   | 6   | 87372,87568,87764,87374,87570,87766 | 0.32      | 13.33    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 3.08                       | 3.4                    | 6   | 62158,62361,62564,62160,62363,62566 | 0.32      | 10.39    |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 9.97                       | 10.29                  | 6   | 76571,76746,76921,76573,76748,76923 | 0.32      | 3.21     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 220268     | 8445.97                    | 8446.28                | 6   | 60632,60800,60968,60634,60802,60970 | 0.31      | 0.0      |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 131072     | 220.42                     | 220.73                 | 6   | 32107,32296,32485,32109,32298,32487 | 0.31      | 0.14     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 1.3                        | 1.61                   | 6   | 7670,7852,8034,7672,7854,8036       | 0.31      | 23.85    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 64         | 1.46                       | 1.77                   | 6   | 7691,7873,8055,7693,7875,8057       | 0.31      | 21.23    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 1.65                       | 1.96                   | 6   | 39380,39569,39758,39382,39571,39760 | 0.31      | 18.79    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 1.72                       | 2.03                   | 6   | 25149,25352,25555,25151,25354,25557 | 0.31      | 18.02    |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 1.09                       | 1.4                    | 6   | 72315,72490,72665,72317,72492,72667 | 0.31      | 28.44    |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 2.22                       | 2.53                   | 6   | 59015,59183,59351,59017,59185,59353 | 0.31      | 13.96    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 4.19                       | 4.5                    | 6   | 68269,68472,68675,68271,68474,68677 | 0.31      | 7.4      |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 128036     | 633.92                     | 634.22                 | 6   | 16735,16910,17085,16737,16912,17087 | 0.3       | 0.05     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 2.53                       | 2.83                   | 6   | 5521,5703,5885,5523,5705,5887       | 0.3       | 11.86    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 1.14                       | 1.44                   | 6   | 4401,4583,4765,4403,4585,4767       | 0.3       | 26.32    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 0.99                       | 1.29                   | 6   | 50804,50979,51154,50806,50981,51156 | 0.3       | 30.3     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 1.58                       | 1.88                   | 6   | 20879,21082,21285,20881,21084,21287 | 0.3       | 18.99    |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 64         | 1.36                       | 1.66                   | 6   | 78629,78804,78979,78631,78806,78981 | 0.3       | 22.06    |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 1.88                       | 2.17                   | 6   | 61038,61206,61374,61040,61208,61376 | 0.29      | 15.43    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 3.16                       | 3.45                   | 6   | 62172,62375,62578,62174,62377,62580 | 0.29      | 9.18     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 3.41                       | 3.7                    | 6   | 70705,70908,71111,70707,70910,71113 | 0.29      | 8.5      |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 2          | 1.34                       | 1.63                   | 6   | 48186,48361,48536,48188,48363,48538 | 0.29      | 21.64    |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 25.25                      | 25.54                  | 6   | 78160,78335,78510,78162,78337,78512 | 0.29      | 1.15     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 3.53                       | 3.81                   | 6   | 32611,32800,32989,32613,32802,32991 | 0.28      | 7.93     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 5.68                       | 5.96                   | 6   | 38827,39016,39205,38829,39018,39207 | 0.28      | 4.93     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 2.78                       | 3.06                   | 6   | 66428,66631,66834,66430,66633,66836 | 0.28      | 10.07    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 8          | 1.02                       | 1.3                    | 6   | 7124,7306,7488,7126,7308,7490       | 0.28      | 27.45    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16         | 0.89                       | 1.17                   | 6   | 34851,35040,35229,34853,35042,35231 | 0.28      | 31.46    |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 2.79                       | 3.07                   | 6   | 71818,71993,72168,71820,71995,72170 | 0.28      | 10.04    |
