+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------+----------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-43ff7415 | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 | pct_diff |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 15.16                      | 16.46                            | 6   | 23952,24155,24358,23953,24156,24359 | 8.58     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 4          | 0.35                       | 0.38                             | 6   | 26899,27088,27277,26900,27089,27278 | 8.57     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 8.29                       | 9.0                              | 6   | 20900,21103,21306,20901,21104,21307 | 8.56     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 1.17                       | 1.27                             | 6   | 6578,6760,6942,6579,6761,6943       | 8.55     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 2.59                       | 2.81                             | 6   | 15615,15790,15965,15616,15791,15966 | 8.49     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 12.38                      | 13.42                            | 6   | 27529,27718,27907,27530,27719,27908 | 8.4      |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 7048576    | 571.21                     | 618.41                           | 6   | 17323,17526,17729,17324,17527,17730 | 8.26     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1024       | 7.64                       | 8.27                             | 6   | 34326,34515,34704,34327,34516,34705 | 8.25     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 1.71                       | 1.85                             | 6   | 2238,2420,2602,2239,2421,2603       | 8.19     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 71.51                      | 77.32                            | 6   | 6116,6298,6480,6117,6299,6481       | 8.12     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 8048576    | 654.64                     | 707.72                           | 6   | 25247,25450,25653,25248,25451,25654 | 8.11     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 0.37                       | 0.4                              | 6   | 14516,14691,14866,14517,14692,14867 | 8.11     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 4          | 0.87                       | 0.94                             | 6   | 12430,12605,12780,12431,12606,12781 | 8.05     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 0.5                        | 0.54                             | 6   | 16098,16273,16448,16099,16274,16449 | 8.0      |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 64         | 1.63                       | 1.76                             | 6   | 6599,6781,6963,6600,6782,6964       | 7.98     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 4.9                        | 5.29                             | 6   | 32051,32240,32429,32052,32241,32430 | 7.96     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 0.38                       | 0.41                             | 6   | 29167,29356,29545,29168,29357,29546 | 7.89     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 16         | 1.27                       | 1.37                             | 6   | 6585,6767,6949,6586,6768,6950       | 7.87     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 0.51                       | 0.55                             | 6   | 19024,19227,19430,19025,19228,19431 | 7.84     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 512        | 0.51                       | 0.55                             | 6   | 25121,25324,25527,25122,25325,25528 | 7.84     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 524288     | 113.54                     | 122.43                           | 6   | 23973,24176,24379,23974,24177,24380 | 7.83     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 2.69                       | 2.9                              | 6   | 32037,32226,32415,32038,32227,32416 | 7.81     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 6048576    | 1240.4                     | 1336.46                          | 6   | 22797,23000,23203,22798,23001,23204 | 7.74     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 5048576    | 432.67                     | 466.0                            | 6   | 26444,26647,26850,26445,26648,26851 | 7.7      |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 0.52                       | 0.56                             | 6   | 5,187,369,6,188,370                 | 7.69     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 0.91                       | 0.98                             | 6   | 7117,7299,7481,7118,7300,7482       | 7.69     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 1.57                       | 1.69                             | 6   | 29188,29377,29566,29189,29378,29567 | 7.64     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 1.44                       | 1.55                             | 6   | 3316,3498,3680,3317,3499,3681       | 7.64     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024       | 0.92                       | 0.99                             | 6   | 25737,25940,26143,25738,25941,26144 | 7.61     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 2.5                        | 2.69                             | 6   | 18457,18660,18863,18458,18661,18864 | 7.6      |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 1048576    | 212.23                     | 228.25                           | 6   | 19717,19920,20123,19718,19921,20124 | 7.55     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 4          | 0.8                        | 0.86                             | 6   | 12955,13130,13305,12956,13131,13306 | 7.5      |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 0.67                       | 0.72                             | 6   | 30308,30497,30686,30309,30498,30687 | 7.46     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 8048576    | 1727.89                    | 1856.5                           | 6   | 20984,21187,21390,20985,21188,21391 | 7.44     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 7.93                       | 8.52                             | 6   | 29223,29412,29601,29224,29413,29602 | 7.44     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 4048576    | 801.12                     | 860.5                            | 6   | 19738,19941,20144,19739,19942,20145 | 7.41     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 0.81                       | 0.87                             | 6   | 17218,17421,17624,17219,17422,17625 | 7.41     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 0.27                       | 0.29                             | 6   | 22041,22244,22447,22042,22245,22448 | 7.41     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 32         | 0.27                       | 0.29                             | 6   | 22048,22251,22454,22049,22252,22455 | 7.41     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2          | 0.27                       | 0.29                             | 6   | 31428,31617,31806,31429,31618,31807 | 7.41     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 15.05                      | 16.16                            | 6   | 19689,19892,20095,19690,19893,20096 | 7.38     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 0.41                       | 0.44                             | 6   | 29734,29923,30112,29735,29924,30113 | 7.32     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048576    | 445.0                      | 477.12                           | 6   | 20942,21145,21348,20943,21146,21349 | 7.22     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 2354.04                    | 2522.62                          | 6   | 36622,36811,37000,36623,36812,37001 | 7.16     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 0.28                       | 0.3                              | 6   | 18359,18562,18765,18360,18563,18766 | 7.14     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 0.28                       | 0.3                              | 6   | 20823,21026,21229,20824,21027,21230 | 7.14     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 64         | 0.28                       | 0.3                              | 6   | 24491,24694,24897,24492,24695,24898 | 7.14     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 8          | 0.28                       | 0.3                              | 6   | 25079,25282,25485,25080,25283,25486 | 7.14     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 0.28                       | 0.3                              | 6   | 25093,25296,25499,25094,25297,25500 | 7.14     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 0.28                       | 0.3                              | 6   | 26892,27081,27270,26893,27082,27271 | 7.14     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2          | 0.28                       | 0.3                              | 6   | 34263,34452,34641,34264,34453,34642 | 7.14     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 6.18                       | 6.62                             | 6   | 9854,10029,10204,9855,10030,10205   | 7.12     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 8.9                        | 9.53                             | 6   | 16147,16322,16497,16148,16323,16498 | 7.08     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 9.98                       | 10.67                            | 6   | 11436,11611,11786,11437,11612,11787 | 6.91     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 0.29                       | 0.31                             | 6   | 29160,29349,29538,29161,29350,29539 | 6.9      |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 3048576    | 657.68                     | 702.98                           | 6   | 23994,24197,24400,23995,24198,24401 | 6.89     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 6.12                       | 6.54                             | 6   | 3358,3540,3722,3359,3541,3723       | 6.86     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 0.44                       | 0.47                             | 6   | 9273,9448,9623,9274,9449,9624       | 6.82     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 1.92                       | 2.05                             | 6   | 61,243,425,62,244,426               | 6.77     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 32         | 1.63                       | 1.74                             | 6   | 31456,31645,31834,31457,31646,31835 | 6.75     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 7.78                       | 8.3                              | 6   | 18471,18674,18877,18472,18675,18878 | 6.68     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 0.3                        | 0.32                             | 6   | 29727,29916,30105,29728,29917,30106 | 6.67     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 2.57                       | 2.74                             | 6   | 6613,6795,6977,6614,6796,6978       | 6.61     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 0.91                       | 0.97                             | 6   | 29181,29370,29559,29182,29371,29560 | 6.59     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 0.76                       | 0.81                             | 6   | 2742,2924,3106,2743,2925,3107       | 6.58     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 1.68                       | 1.79                             | 6   | 4968,5150,5332,4969,5151,5333       | 6.55     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 25.84                      | 27.53                            | 6   | 30938,31127,31316,30939,31128,31317 | 6.54     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 4.17                       | 4.44                             | 6   | 9308,9483,9658,9309,9484,9659       | 6.47     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 2.01                       | 2.14                             | 6   | 68,250,432,69,251,433               | 6.47     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 2.17                       | 2.31                             | 6   | 1160,1342,1524,1161,1343,1525       | 6.45     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 0.31                       | 0.33                             | 6   | 17792,17995,18198,17793,17996,18199 | 6.45     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 0.31                       | 0.33                             | 6   | 27459,27648,27837,27460,27649,27838 | 6.45     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 7048576    | 573.3                      | 610.26                           | 6   | 18541,18744,18947,18542,18745,18948 | 6.45     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1048576    | 227.96                     | 242.64                           | 6   | 23980,24183,24386,23981,24184,24387 | 6.44     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 0.47                       | 0.5                              | 6   | 8748,8923,9098,8749,8924,9099       | 6.38     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 7048576    | 1387.62                    | 1475.92                          | 6   | 19759,19962,20165,19760,19963,20166 | 6.36     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 1.58                       | 1.68                             | 6   | 34291,34480,34669,34292,34481,34670 | 6.33     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 19.45                      | 20.68                            | 6   | 10911,11086,11261,10912,11087,11262 | 6.32     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 8048576    | 653.41                     | 694.56                           | 6   | 18548,18751,18954,18549,18752,18955 | 6.3      |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 1.59                       | 1.69                             | 6   | 36545,36734,36923,36546,36735,36924 | 6.29     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 979.2                      | 1039.75                          | 6   | 38316,38505,38694,38317,38506,38695 | 6.18     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 0.65                       | 0.69                             | 4   | 38799,38988,38800,38989             | 6.15     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 8.13                       | 8.63                             | 6   | 19682,19885,20088,19683,19886,20089 | 6.15     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 0.49                       | 0.52                             | 6   | 10848,11023,11198,10849,11024,11199 | 6.12     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 0.49                       | 0.52                             | 6   | 35964,36153,36342,35965,36154,36343 | 6.12     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 0.33                       | 0.35                             | 6   | 19003,19206,19409,19004,19207,19410 | 6.06     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 2.69                       | 2.85                             | 6   | 20886,21089,21292,20887,21090,21293 | 5.95     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 7.13                       | 7.55                             | 6   | 2805,2987,3169,2806,2988,3170       | 5.89     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 0.68                       | 0.72                             | 6   | 23294,23497,23700,23295,23498,23701 | 5.88     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 2.4                        | 2.54                             | 6   | 26374,26577,26780,26375,26578,26781 | 5.83     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 5048576    | 413.73                     | 437.8                            | 6   | 25226,25429,25632,25227,25430,25633 | 5.82     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2          | 0.69                       | 0.73                             | 6   | 5472,5654,5836,5473,5655,5837       | 5.8      |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 131072     | 29.91                      | 31.62                            | 6   | 22741,22944,23147,22742,22945,23148 | 5.72     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 0.7                        | 0.74                             | 6   | 3834,4016,4198,3835,4017,4199       | 5.71     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 0.35                       | 0.37                             | 6   | 35957,36146,36335,35958,36147,36336 | 5.71     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 2.1                        | 2.22                             | 6   | 3876,4058,4240,3877,4059,4241       | 5.71     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 0.88                       | 0.93                             | 6   | 31449,31638,31827,31450,31639,31828 | 5.68     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 15.93                      | 16.83                            | 6   | 30364,30553,30742,30365,30554,30743 | 5.65     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 0.71                       | 0.75                             | 6   | 20865,21068,21271,20866,21069,21272 | 5.63     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 2.85                       | 3.01                             | 6   | 4982,5164,5346,4983,5165,5347       | 5.61     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 0.54                       | 0.57                             | 6   | 12423,12598,12773,12424,12599,12774 | 5.56     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 15.77                      | 16.64                            | 6   | 15643,15818,15993,15644,15819,15994 | 5.52     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 7048576    | 575.83                     | 607.43                           | 6   | 25240,25443,25646,25241,25444,25647 | 5.49     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 524288     | 116.99                     | 123.39                           | 6   | 20928,21131,21334,20929,21132,21335 | 5.47     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 16         | 0.92                       | 0.97                             | 6   | 32016,32205,32394,32017,32206,32395 | 5.43     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 9048576    | 1940.62                    | 2044.88                          | 6   | 20991,21194,21397,20992,21195,21398 | 5.37     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 9048576    | 759.92                     | 800.71                           | 6   | 25254,25457,25660,25255,25458,25661 | 5.37     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 2.05                       | 2.16                             | 6   | 8769,8944,9119,8770,8945,9120       | 5.37     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 15.1                       | 15.91                            | 6   | 16154,16329,16504,16155,16330,16505 | 5.36     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 19.82                      | 20.88                            | 6   | 15111,15286,15461,15112,15287,15462 | 5.35     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 0.75                       | 0.79                             | 6   | 38239,38428,38617,38240,38429,38618 | 5.33     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 3048576    | 659.42                     | 694.37                           | 6   | 20949,21152,21355,20950,21153,21356 | 5.3      |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 631072     | 1398.53                    | 1472.42                          | 6   | 2336,2518,2700,2337,2519,2701       | 5.28     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 4          | 0.38                       | 0.4                              | 6   | 32002,32191,32380,32003,32192,32381 | 5.26     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 2.48                       | 2.61                             | 6   | 27494,27683,27872,27495,27684,27873 | 5.24     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 0.96                       | 1.01                             | 6   | 21474,21677,21880,21475,21678,21881 | 5.21     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 9048576    | 1882.56                    | 1980.43                          | 6   | 24036,24239,24442,24037,24240,24443 | 5.2      |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 0.39                       | 0.41                             | 6   | 16616,16791,16966,16617,16792,16967 | 5.13     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 131072     | 30.07                      | 31.61                            | 6   | 20914,21117,21320,20915,21118,21321 | 5.12     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024       | 0.59                       | 0.62                             | 6   | 23910,24113,24316,23911,24114,24317 | 5.08     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 1.19                       | 1.25                             | 6   | 8223,8405,8587,8224,8406,8588       | 5.04     |
