+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+----------------------------------+-----+-------------------------------------+-----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 |   diff    | pct_diff |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 8          | 0.69     | 0.79                             | 6   | 59998,60166,60334,60003,60171,60339 | 0.1       | 14.49    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 1.21     | 1.31                             | 6   | 68832,69035,69238,68837,69040,69243 | 0.1       | 8.26     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 2.44     | 2.54                             | 6   | 79724,79920,80116,79729,79925,80121 | 0.1       | 4.1      |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 0.45     | 0.55                             | 6   | 82041,82237,82433,82046,82242,82438 | 0.1       | 22.22    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 0.88     | 0.98                             | 6   | 7113,7295,7477,7118,7300,7482       | 0.1       | 11.36    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 0.25     | 0.35                             | 6   | 17172,17375,17578,17177,17380,17583 | 0.1       | 40.0     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 0.6      | 0.7                              | 6   | 22688,22891,23094,22693,22896,23099 | 0.1       | 16.67    |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 8          | 0.64     | 0.74                             | 6   | 75979,76154,76329,75984,76159,76334 | 0.1       | 15.62    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 0.5      | 0.6                              | 6   | 79696,79892,80088,79701,79897,80093 | 0.1       | 20.0     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 1.79     | 1.89                             | 6   | 5510,5692,5874,5515,5697,5879       | 0.1       | 5.59     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 1.05     | 1.15                             | 6   | 55966,56134,56302,55971,56139,56307 | 0.1       | 9.52     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 1.03     | 1.13                             | 6   | 61020,61188,61356,61025,61193,61361 | 0.1       | 9.71     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 6.27     | 6.36                             | 6   | 85,267,449,90,272,454               | 0.09      | 1.44     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 512        | 5.52     | 5.61                             | 6   | 50863,51038,51213,50868,51043,51218 | 0.09      | 1.63     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 6.89     | 6.98                             | 6   | 51927,52102,52277,51932,52107,52282 | 0.09      | 1.31     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 2.53     | 2.62                             | 6   | 45081,45256,45431,45086,45261,45436 | 0.09      | 3.56     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 1.42     | 1.51                             | 6   | 6042,6224,6406,6047,6229,6411       | 0.09      | 6.34     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 1.71     | 1.8                              | 6   | 4418,4600,4782,4423,4605,4787       | 0.09      | 5.26     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 1.26     | 1.35                             | 6   | 4950,5132,5314,4955,5137,5319       | 0.09      | 7.14     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 0.97     | 1.06                             | 6   | 37668,37857,38046,37673,37862,38051 | 0.09      | 9.28     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 1.46     | 1.55                             | 6   | 42778,42967,43156,42783,42972,43161 | 0.09      | 6.16     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 1.66     | 1.75                             | 6   | 45053,45228,45403,45058,45233,45408 | 0.09      | 5.42     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 1          | 0.72     | 0.81                             | 6   | 47650,47825,48000,47655,47830,48005 | 0.09      | 12.5     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 1.63     | 1.72                             | 6   | 51346,51521,51696,51351,51526,51701 | 0.09      | 5.52     |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 0.57     | 0.66                             | 6   | 82629,82825,83021,82634,82830,83026 | 0.09      | 15.79    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 0.37     | 0.46                             | 6   | 17193,17396,17599,17198,17401,17604 | 0.09      | 24.32    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 64         | 0.29     | 0.38                             | 6   | 25705,25908,26111,25710,25913,26116 | 0.09      | 31.03    |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 0.46     | 0.55                             | 6   | 73872,74047,74222,73877,74052,74227 | 0.09      | 19.57    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 0.78     | 0.87                             | 6   | 17214,17417,17620,17219,17422,17625 | 0.09      | 11.54    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 0.6      | 0.69                             | 6   | 24508,24711,24914,24513,24716,24919 | 0.09      | 15.0     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 0.56     | 0.65                             | 6   | 38795,38984,39173,38800,38989,39178 | 0.09      | 16.07    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 0.78     | 0.87                             | 6   | 64562,64765,64968,64567,64770,64973 | 0.09      | 11.54    |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 0.39     | 0.48                             | 6   | 72290,72465,72640,72295,72470,72645 | 0.09      | 23.08    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 4.47     | 4.56                             | 6   | 62175,62378,62581,62180,62383,62586 | 0.09      | 2.01     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 26.55    | 26.64                            | 6   | 72381,72556,72731,72386,72561,72736 | 0.09      | 0.34     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 32         | 1.47     | 1.55                             | 6   | 1128,1310,1492,1133,1315,1497       | 0.08      | 5.44     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 0.73     | 0.81                             | 6   | 2738,2920,3102,2743,2925,3107       | 0.08      | 10.96    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 16         | 1.29     | 1.37                             | 6   | 6581,6763,6945,6586,6768,6950       | 0.08      | 6.2      |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 2.66     | 2.74                             | 6   | 35981,36170,36359,35986,36175,36364 | 0.08      | 3.01     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 3.35     | 3.43                             | 6   | 54489,54657,54825,54494,54662,54830 | 0.08      | 2.39     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 0.73     | 0.81                             | 6   | 54944,55112,55280,54949,55117,55285 | 0.08      | 10.96    |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 0.94     | 1.02                             | 6   | 58486,58654,58822,58491,58659,58827 | 0.08      | 8.51     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 1.7      | 1.78                             | 6   | 62140,62343,62546,62145,62348,62551 | 0.08      | 4.71     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 3.46     | 3.54                             | 6   | 70078,70281,70484,70083,70286,70489 | 0.08      | 2.31     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 0.58     | 0.66                             | 6   | 80872,81068,81264,80877,81073,81269 | 0.08      | 13.79    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 0.31     | 0.39                             | 6   | 17781,17984,18187,17786,17989,18192 | 0.08      | 25.81    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 0.3      | 0.38                             | 6   | 34826,35015,35204,34831,35020,35209 | 0.08      | 26.67    |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 0.41     | 0.49                             | 6   | 74397,74572,74747,74402,74577,74752 | 0.08      | 19.51    |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 0.3      | 0.38                             | 6   | 83196,83392,83588,83201,83397,83593 | 0.08      | 26.67    |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 0.25     | 0.33                             | 6   | 85534,85730,85926,85539,85735,85931 | 0.08      | 32.0     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 1          | 0.65     | 0.73                             | 6   | 3823,4005,4187,3828,4010,4192       | 0.08      | 12.31    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 0.28     | 0.36                             | 6   | 18978,19181,19384,18983,19186,19389 | 0.08      | 28.57    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 0.4      | 0.48                             | 6   | 22065,22268,22471,22070,22273,22476 | 0.08      | 20.0     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 0.78     | 0.86                             | 6   | 56463,56631,56799,56468,56636,56804 | 0.08      | 10.26    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 0.27     | 0.35                             | 6   | 65759,65962,66165,65764,65967,66170 | 0.08      | 29.63    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 0.39     | 0.47                             | 6   | 67593,67796,67999,67598,67801,68004 | 0.08      | 20.51    |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 0.49     | 0.57                             | 6   | 82622,82818,83014,82627,82823,83019 | 0.08      | 16.33    |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 0.55     | 0.63                             | 6   | 84393,84589,84785,84398,84594,84790 | 0.08      | 14.55    |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 0.91     | 0.99                             | 6   | 84995,85191,85387,85000,85196,85392 | 0.08      | 8.79     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 1.06     | 1.14                             | 6   | 20868,21071,21274,20873,21076,21279 | 0.08      | 7.55     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 1.6      | 1.68                             | 6   | 45060,45235,45410,45065,45240,45415 | 0.08      | 5.0      |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 16.13    | 16.2                             | 6   | 51395,51570,51745,51400,51575,51750 | 0.07      | 0.43     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 5.05     | 5.12                             | 6   | 69497,69700,69903,69502,69705,69908 | 0.07      | 1.39     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 1.75     | 1.82                             | 6   | 1674,1856,2038,1679,1861,2043       | 0.07      | 4.0      |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 1.41     | 1.48                             | 6   | 4957,5139,5321,4962,5144,5326       | 0.07      | 4.96     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 0.48     | 0.55                             | 6   | 19020,19223,19426,19025,19228,19431 | 0.07      | 14.58    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 1.49     | 1.56                             | 6   | 20875,21078,21281,20880,21083,21286 | 0.07      | 4.7      |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 4          | 0.57     | 0.64                             | 6   | 53439,53607,53775,53444,53612,53780 | 0.07      | 12.28    |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 1.75     | 1.82                             | 6   | 59004,59172,59340,59009,59177,59345 | 0.07      | 4.0      |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 16         | 0.83     | 0.9                              | 6   | 65780,65983,66186,65785,65988,66191 | 0.07      | 8.43     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 0.59     | 0.66                             | 6   | 73354,73529,73704,73359,73534,73709 | 0.07      | 11.86    |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 8          | 0.71     | 0.78                             | 6   | 78079,78254,78429,78084,78259,78434 | 0.07      | 9.86     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 1.46     | 1.53                             | 6   | 85002,85198,85394,85007,85203,85399 | 0.07      | 4.79     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 2          | 0.21     | 0.28                             | 6   | 20798,21001,21204,20803,21006,21209 | 0.07      | 33.33    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 0.25     | 0.32                             | 6   | 21407,21610,21813,21412,21615,21818 | 0.07      | 28.0     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 0.36     | 0.43                             | 6   | 34266,34455,34644,34271,34460,34649 | 0.07      | 19.44    |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 0.43     | 0.5                              | 6   | 53432,53600,53768,53437,53605,53773 | 0.07      | 16.28    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 0.38     | 0.45                             | 6   | 62112,62315,62518,62117,62320,62523 | 0.07      | 18.42    |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 0.25     | 0.32                             | 6   | 82601,82797,82993,82606,82802,82998 | 0.07      | 28.0     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 2          | 0.56     | 0.63                             | 6   | 16619,16794,16969,16624,16799,16974 | 0.07      | 12.5     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 0.28     | 0.35                             | 6   | 21435,21638,21841,21440,21643,21846 | 0.07      | 25.0     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 0.66     | 0.73                             | 6   | 21463,21666,21869,21468,21671,21874 | 0.07      | 10.61    |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 4          | 0.66     | 0.73                             | 6   | 57975,58143,58311,57980,58148,58316 | 0.07      | 10.61    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 0.28     | 0.35                             | 6   | 62707,62910,63113,62712,62915,63118 | 0.07      | 25.0     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 0.93     | 1.0                              | 6   | 80886,81082,81278,80891,81087,81283 | 0.07      | 7.53     |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 0.79     | 0.86                             | 6   | 82636,82832,83028,82641,82837,83033 | 0.07      | 8.86     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 1024       | 2.72     | 2.79                             | 6   | 7169,7351,7533,7174,7356,7538       | 0.07      | 2.57     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 3.31     | 3.38                             | 6   | 47181,47356,47531,47186,47361,47536 | 0.07      | 2.11     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 128        | 3.06     | 3.13                             | 6   | 59018,59186,59354,59023,59191,59359 | 0.07      | 2.29     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 2.1      | 2.17                             | 6   | 66410,66613,66816,66415,66618,66821 | 0.07      | 3.33     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 256072     | 1371.71  | 1371.78                          | 6   | 3949,4131,4313,3954,4136,4318       | 0.07      | 0.01     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 512        | 5.27     | 5.33                             | 6   | 61048,61216,61384,61053,61221,61389 | 0.06      | 1.14     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 2.43     | 2.49                             | 6   | 12965,13140,13315,12970,13145,13320 | 0.06      | 2.47     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 1.06     | 1.12                             | 6   | 23913,24116,24319,23918,24121,24324 | 0.06      | 5.66     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 0.75     | 0.81                             | 6   | 26349,26552,26755,26354,26557,26760 | 0.06      | 8.0      |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 2.48     | 2.54                             | 6   | 26370,26573,26776,26375,26578,26781 | 0.06      | 2.42     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 8          | 0.82     | 0.88                             | 6   | 57478,57646,57814,57483,57651,57819 | 0.06      | 7.32     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 0.84     | 0.9                              | 6   | 61013,61181,61349,61018,61186,61354 | 0.06      | 7.14     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 2.05     | 2.11                             | 6   | 61034,61202,61370,61039,61207,61375 | 0.06      | 2.93     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 256        | 3.05     | 3.11                             | 6   | 60033,60201,60369,60038,60206,60374 | 0.06      | 1.97     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 1.42     | 1.48                             | 6   | 65178,65381,65584,65183,65386,65589 | 0.06      | 4.23     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 8          | 0.58     | 0.64                             | 6   | 66991,67194,67397,66996,67199,67402 | 0.06      | 10.34    |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 0.48     | 0.54                             | 6   | 86157,86353,86549,86162,86358,86554 | 0.06      | 12.5     |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 0.57     | 0.63                             | 4   | 87921,88117,87926,88122             | 0.06      | 10.53    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 0.41     | 0.47                             | 6   | 18404,18607,18810,18409,18612,18815 | 0.06      | 14.63    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 0.46     | 0.52                             | 6   | 17200,17403,17606,17205,17408,17611 | 0.06      | 13.04    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 0.27     | 0.33                             | 6   | 23241,23444,23647,23246,23449,23652 | 0.06      | 22.22    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 0.27     | 0.33                             | 6   | 23269,23472,23675,23274,23477,23680 | 0.06      | 22.22    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 0.45     | 0.51                             | 6   | 35400,35589,35778,35405,35594,35783 | 0.06      | 13.33    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 0.28     | 0.34                             | 6   | 80816,81012,81208,80821,81017,81213 | 0.06      | 21.43    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 0.32     | 0.38                             | 6   | 81411,81607,81803,81416,81612,81808 | 0.06      | 18.75    |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 0.3      | 0.36                             | 6   | 84379,84575,84771,84384,84580,84776 | 0.06      | 20.0     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 16         | 0.25     | 0.31                             | 6   | 84953,85149,85345,84958,85154,85350 | 0.06      | 24.0     |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 64         | 0.3      | 0.36                             | 4   | 87907,88103,87912,88108             | 0.06      | 20.0     |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 0.25     | 0.31                             | 6   | 86724,86920,87116,86729,86925,87121 | 0.06      | 24.0     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2          | 0.67     | 0.73                             | 6   | 5468,5650,5832,5473,5655,5837       | 0.06      | 8.96     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 0.66     | 0.72                             | 6   | 23290,23493,23696,23295,23498,23701 | 0.06      | 9.09     |
