+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------+----------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-728899ba | patched-geoghegan-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 367.28           | 380.43                     | 6   | 29276,29465,29654,29279,29468,29657 | 13.15    | 3.58     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 1150.98          | 1164.07                    | 6   | 60587,60755,60923,60590,60758,60926 | 13.09    | 1.14     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 220268     | 4349.98          | 4363.04                    | 6   | 58613,58781,58949,58616,58784,58952 | 13.06    | 0.3      |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 565536     | 2181.83          | 2194.66                    | 6   | 16781,16956,17131,16784,16959,17134 | 12.83    | 0.59     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1762144    | 1743.73          | 1756.41                    | 6   | 31019,31208,31397,31022,31211,31400 | 12.68    | 0.73     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 189018     | 1107.87          | 1120.36                    | 6   | 54574,54742,54910,54577,54745,54913 | 12.49    | 1.13     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1512144    | 2370.57          | 2383.03                    | 6   | 28744,28933,29122,28747,28936,29125 | 12.46    | 0.53     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 131072     | 287.11           | 299.11                     | 6   | 3397,3579,3761,3400,3582,3764       | 12.0     | 4.18     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 565536     | 3674.99          | 3686.87                    | 6   | 14681,14856,15031,14684,14859,15034 | 11.88    | 0.32     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 126518     | 2469.26          | 2480.7                     | 6   | 56072,56240,56408,56075,56243,56411 | 11.44    | 0.46     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 330.83           | 342.04                     | 6   | 56044,56212,56380,56047,56215,56383 | 11.21    | 3.39     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2012144    | 1657.88          | 1668.9                     | 6   | 27057,27246,27435,27060,27249,27438 | 11.02    | 0.66     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 95268      | 856.81           | 867.72                     | 6   | 55561,55729,55897,55564,55732,55900 | 10.91    | 1.27     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 512144     | 2016.94          | 2027.82                    | 6   | 36087,36276,36465,36090,36279,36468 | 10.88    | 0.54     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 253036     | 1929.72          | 1940.58                    | 6   | 14646,14821,14996,14649,14824,14999 | 10.86    | 0.56     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 253036     | 1087.27          | 1098.09                    | 6   | 14121,14296,14471,14124,14299,14474 | 10.82    | 1.0      |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 440536     | 3018.74          | 3029.54                    | 6   | 14667,14842,15017,14670,14845,15020 | 10.8     | 0.36     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 220268     | 2401.73          | 2412.48                    | 6   | 56597,56765,56933,56600,56768,56936 | 10.75    | 0.45     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1012144    | 885.64           | 896.37                     | 6   | 34400,34589,34778,34403,34592,34781 | 10.73    | 1.21     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 126518     | 534.93           | 545.63                     | 6   | 60104,60272,60440,60107,60275,60443 | 10.7     | 2.0      |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 762144     | 738.64           | 749.33                     | 6   | 35527,35716,35905,35530,35719,35908 | 10.69    | 1.45     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 150.83           | 161.47                     | 6   | 50906,51081,51256,50909,51084,51259 | 10.64    | 7.05     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 253036     | 305.62           | 316.14                     | 6   | 71367,71542,71717,71370,71545,71720 | 10.52    | 3.44     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 262144     | 1424.43          | 1434.94                    | 6   | 40616,40805,40994,40619,40808,40997 | 10.51    | 0.74     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 190536     | 232.4            | 242.83                     | 6   | 71360,71535,71710,71363,71538,71713 | 10.43    | 4.49     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 315536     | 997.06           | 1007.46                    | 6   | 73474,73649,73824,73477,73652,73827 | 10.4     | 1.04     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1512144    | 1379.42          | 1389.72                    | 6   | 28177,28366,28555,28180,28369,28558 | 10.3     | 0.75     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 378036     | 2298.24          | 2308.49                    | 6   | 10985,11160,11335,10988,11163,11338 | 10.25    | 0.45     |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 262144     | 292.59           | 302.79                     | 6   | 83876,84072,84268,83879,84075,84271 | 10.2     | 3.49     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 403.11           | 413.05                     | 6   | 49331,49506,49681,49334,49509,49684 | 9.94     | 2.47     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 315536     | 1133.4           | 1143.25                    | 6   | 72949,73124,73299,72952,73127,73302 | 9.85     | 0.87     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 253036     | 994.68           | 1004.49                    | 6   | 8871,9046,9221,8874,9049,9224       | 9.81     | 0.99     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 512        | 26.28            | 36.09                      | 6   | 42254,42443,42632,42257,42446,42635 | 9.81     | 37.33    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1762144    | 2243.2           | 2252.97                    | 6   | 33854,34043,34232,33857,34046,34235 | 9.77     | 0.44     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512144     | 515.55           | 525.19                     | 6   | 28149,28338,28527,28152,28341,28530 | 9.64     | 1.87     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 262144     | 320.76           | 330.39                     | 6   | 81524,81720,81916,81527,81723,81919 | 9.63     | 3.0      |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 190536     | 235.82           | 245.37                     | 6   | 78185,78360,78535,78188,78363,78538 | 9.55     | 4.05     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1762144    | 2721.21          | 2730.75                    | 6   | 28751,28940,29129,28754,28943,29132 | 9.54     | 0.35     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 189018     | 2182.08          | 2191.62                    | 6   | 59110,59278,59446,59113,59281,59449 | 9.54     | 0.44     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128036     | 396.37           | 405.8                      | 6   | 77653,77828,78003,77656,77831,78006 | 9.43     | 2.38     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 262144     | 263.59           | 273.01                     | 6   | 85640,85836,86032,85643,85839,86035 | 9.42     | 3.57     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 291.89           | 301.14                     | 6   | 54021,54189,54357,54024,54192,54360 | 9.25     | 3.17     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 85.64            | 94.79                      | 6   | 78171,78346,78521,78174,78349,78524 | 9.15     | 10.68    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 107.28           | 116.41                     | 6   | 36045,36234,36423,36048,36237,36426 | 9.13     | 8.51     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2262144    | 1865.25          | 1874.33                    | 6   | 31600,31789,31978,31603,31792,31981 | 9.08     | 0.49     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 315536     | 1316.95          | 1325.86                    | 6   | 14128,14303,14478,14131,14306,14481 | 8.91     | 0.68     |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 262144     | 315.87           | 324.67                     | 4   | 87992,88188,87995,88191             | 8.8      | 2.79     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 565536     | 1837.36          | 1846.08                    | 6   | 71927,72102,72277,71930,72105,72280 | 8.72     | 0.47     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 762144     | 1097.75          | 1106.46                    | 6   | 33259,33448,33637,33262,33451,33640 | 8.71     | 0.79     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 12.61            | 21.32                      | 6   | 56009,56177,56345,56012,56180,56348 | 8.71     | 69.07    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 512144     | 2553.2           | 2561.87                    | 6   | 40056,40245,40434,40059,40248,40437 | 8.67     | 0.34     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 220268     | 2061.6           | 2070.19                    | 6   | 58109,58277,58445,58112,58280,58448 | 8.59     | 0.42     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 262144     | 1804.62          | 1813.18                    | 6   | 41750,41939,42128,41753,41942,42131 | 8.56     | 0.47     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 190536     | 630.99           | 639.49                     | 6   | 71885,72060,72235,71888,72063,72238 | 8.5      | 1.35     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 503036     | 872.58           | 881.07                     | 6   | 75070,75245,75420,75073,75248,75423 | 8.49     | 0.97     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 524288     | 328.22           | 336.69                     | 6   | 23361,23564,23767,23364,23567,23770 | 8.47     | 2.58     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1512144    | 1376.85          | 1385.29                    | 6   | 35548,35737,35926,35551,35740,35929 | 8.44     | 0.61     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 64018      | 2617.73          | 2626.16                    | 6   | 55050,55218,55386,55053,55221,55389 | 8.43     | 0.32     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 282768     | 1643.03          | 1651.44                    | 6   | 61147,61315,61483,61150,61318,61486 | 8.41     | 0.51     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 131072     | 1033.55          | 1041.92                    | 6   | 40609,40798,40987,40612,40801,40990 | 8.37     | 0.81     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 378036     | 531.08           | 539.37                     | 6   | 74006,74181,74356,74009,74184,74359 | 8.29     | 1.56     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 669.58           | 677.86                     | 6   | 36066,36255,36444,36069,36258,36447 | 8.28     | 1.24     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 10.85            | 19.11                      | 6   | 58529,58697,58865,58532,58700,58868 | 8.26     | 76.13    |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 253036     | 823.07           | 831.28                     | 6   | 71892,72067,72242,71895,72070,72245 | 8.21     | 1.0      |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 524288     | 385.57           | 393.76                     | 6   | 25797,26000,26203,25800,26003,26206 | 8.19     | 2.12     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 73.21            | 81.39                      | 6   | 60076,60244,60412,60079,60247,60415 | 8.18     | 11.17    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 15.51            | 23.69                      | 6   | 37711,37900,38089,37714,37903,38092 | 8.18     | 52.74    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 7.77             | 15.91                      | 6   | 38278,38467,38656,38281,38470,38659 | 8.14     | 104.76   |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 144.7            | 152.79                     | 6   | 60083,60251,60419,60086,60254,60422 | 8.09     | 5.59     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512144     | 2510.47          | 2518.5                     | 6   | 41757,41946,42135,41760,41949,42138 | 8.03     | 0.32     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 378036     | 453.28           | 461.27                     | 6   | 71381,71556,71731,71384,71559,71734 | 7.99     | 1.76     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 131072     | 1363.1           | 1371.02                    | 6   | 41743,41932,42121,41746,41935,42124 | 7.92     | 0.58     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 503036     | 1982.61          | 1990.47                    | 6   | 16774,16949,17124,16777,16952,17127 | 7.86     | 0.4      |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 64018      | 595.53           | 603.35                     | 6   | 58074,58242,58410,58077,58245,58413 | 7.82     | 1.31     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 378036     | 2396.75          | 2404.51                    | 6   | 13610,13785,13960,13613,13788,13963 | 7.76     | 0.32     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 512144     | 474.12           | 481.88                     | 6   | 34386,34575,34764,34389,34578,34767 | 7.76     | 1.64     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 674.21           | 681.97                     | 6   | 40602,40791,40980,40605,40794,40983 | 7.76     | 1.15     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 220268     | 3216.62          | 3224.37                    | 6   | 57605,57773,57941,57608,57776,57944 | 7.75     | 0.24     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 315536     | 386.53           | 394.26                     | 6   | 78199,78374,78549,78202,78377,78552 | 7.73     | 2.0      |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 128036     | 625.34           | 633.06                     | 6   | 9907,10082,10257,9910,10085,10260   | 7.72     | 1.23     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 512144     | 774.5            | 782.21                     | 6   | 30417,30606,30795,30420,30609,30798 | 7.71     | 1.0      |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1012144    | 1443.85          | 1451.53                    | 6   | 30431,30620,30809,30434,30623,30812 | 7.68     | 0.53     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 40.59            | 48.25                      | 6   | 43402,43591,43780,43405,43594,43783 | 7.66     | 18.87    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 46.89            | 54.5                       | 6   | 1731,1913,2095,1734,1916,2098       | 7.61     | 16.23    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 524288     | 335.76           | 343.34                     | 6   | 21534,21737,21940,21537,21740,21943 | 7.58     | 2.26     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 503036     | 3460.53          | 3468.11                    | 6   | 12049,12224,12399,12052,12227,12402 | 7.58     | 0.22     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 253036     | 987.32           | 994.9                      | 6   | 15696,15871,16046,15699,15874,16049 | 7.58     | 0.77     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2012144    | 3049.19          | 3056.75                    | 6   | 28758,28947,29136,28761,28950,29139 | 7.56     | 0.25     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 524288     | 417.21           | 424.75                     | 6   | 19098,19301,19504,19101,19304,19507 | 7.54     | 1.81     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 131072     | 1033.47          | 1040.92                    | 6   | 36073,36262,36451,36076,36265,36454 | 7.45     | 0.72     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 503036     | 1790.88          | 1798.3                     | 6   | 78745,78920,79095,78748,78923,79098 | 7.42     | 0.41     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2012144    | 1869.49          | 1876.85                    | 6   | 32727,32916,33105,32730,32919,33108 | 7.36     | 0.39     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1762144    | 1602.06          | 1609.39                    | 6   | 35555,35744,35933,35558,35747,35936 | 7.33     | 0.46     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1012144    | 947.34           | 954.65                     | 6   | 35534,35723,35912,35537,35726,35915 | 7.31     | 0.77     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1012144    | 1642.26          | 1649.55                    | 6   | 28730,28919,29108,28733,28922,29111 | 7.29     | 0.44     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 571.19           | 578.44                     | 6   | 60580,60748,60916,60583,60751,60919 | 7.25     | 1.27     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 73.57            | 80.73                      | 6   | 53524,53692,53860,53527,53695,53863 | 7.16     | 9.73     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1262144    | 1173.43          | 1180.59                    | 6   | 35541,35730,35919,35544,35733,35922 | 7.16     | 0.61     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 762144     | 864.6            | 871.59                     | 6   | 30991,31180,31369,30994,31183,31372 | 6.99     | 0.81     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 195.66           | 202.64                     | 6   | 28135,28324,28513,28138,28327,28516 | 6.98     | 3.57     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128036     | 1222.28          | 1229.25                    | 6   | 16207,16382,16557,16210,16385,16560 | 6.97     | 0.57     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 253036     | 764.97           | 771.91                     | 6   | 76092,76267,76442,76095,76270,76445 | 6.94     | 0.91     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 315536     | 1174.84          | 1181.74                    | 6   | 74524,74699,74874,74527,74702,74877 | 6.9      | 0.59     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 827.31           | 834.19                     | 6   | 43437,43626,43815,43440,43629,43818 | 6.88     | 0.83     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048       | 39.8             | 46.66                      | 6   | 41701,41890,42079,41704,41893,42082 | 6.86     | 17.24    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 131072     | 178.74           | 185.42                     | 6   | 34372,34561,34750,34375,34564,34753 | 6.68     | 3.74     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 315536     | 1077.32          | 1083.99                    | 6   | 77149,77324,77499,77152,77327,77502 | 6.67     | 0.62     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 19.97            | 26.62                      | 6   | 43948,44137,44326,43951,44140,44329 | 6.65     | 33.3     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 190536     | 760.69           | 767.31                     | 6   | 8864,9039,9214,8867,9042,9217       | 6.62     | 0.87     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 17.19            | 23.7                       | 6   | 42247,42436,42625,42250,42439,42628 | 6.51     | 37.87    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 22.16            | 28.48                      | 6   | 40560,40749,40938,40563,40752,40941 | 6.32     | 28.52    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 315536     | 2272.5           | 2278.8                     | 6   | 9403,9578,9753,9406,9581,9756       | 6.3      | 0.28     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 253036     | 1882.61          | 1888.89                    | 6   | 9396,9571,9746,9399,9574,9749       | 6.28     | 0.33     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 440536     | 1340.66          | 1346.93                    | 6   | 76113,76288,76463,76116,76291,76466 | 6.27     | 0.47     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 675.91           | 682.16                     | 6   | 55036,55204,55372,55039,55207,55375 | 6.25     | 0.92     |
