+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------+----------------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-3ded1b78 | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 4.51                         | 4.65                             | 6   | 30901,31090,31279,30904,31093,31282 | 0.14     | 3.1      |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 4          | 0.93                         | 1.07                             | 6   | 4931,5113,5295,4934,5116,5298       | 0.14     | 15.05    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 0.8                          | 0.94                             | 6   | 1648,1830,2012,1651,1833,2015       | 0.14     | 17.5     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4096       | 6.16                         | 6.3                              | 6   | 8277,8459,8641,8280,8462,8644       | 0.14     | 2.27     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 2.72                         | 2.86                             | 6   | 16124,16299,16474,16127,16302,16477 | 0.14     | 5.15     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 1.95                         | 2.08                             | 6   | 29753,29942,30131,29756,29945,30134 | 0.13     | 6.67     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 0.35                         | 0.48                             | 6   | 26323,26526,26729,26326,26529,26732 | 0.13     | 37.14    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 5.21                         | 5.34                             | 6   | 13513,13688,13863,13516,13691,13866 | 0.13     | 2.5      |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 756072     | 718.49                       | 718.62                           | 6   | 7255,7437,7619,7258,7440,7622       | 0.13     | 0.02     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 1048576    | 234.07                       | 234.2                            | 6   | 20933,21136,21339,20936,21139,21342 | 0.13     | 0.06     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 2.1                          | 2.22                             | 6   | 3874,4056,4238,3877,4059,4241       | 0.12     | 5.71     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 2.5                          | 2.62                             | 6   | 12449,12624,12799,12452,12627,12802 | 0.12     | 4.8      |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 0.96                         | 1.08                             | 4   | 38804,38993,38807,38996             | 0.12     | 12.5     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 0.44                         | 0.56                             | 6   | 20240,20443,20646,20243,20446,20649 | 0.12     | 27.27    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 0.89                         | 1.01                             | 6   | 7654,7836,8018,7657,7839,8021       | 0.12     | 13.48    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16         | 1.09                         | 1.21                             | 6   | 5491,5673,5855,5494,5676,5858       | 0.12     | 11.01    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 1.13                         | 1.24                             | 6   | 3300,3482,3664,3303,3485,3667       | 0.11     | 9.73     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 1.43                         | 1.54                             | 6   | 9285,9460,9635,9288,9463,9638       | 0.11     | 7.69     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 1.22                         | 1.33                             | 6   | 33722,33911,34100,33725,33914,34103 | 0.11     | 9.02     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16         | 0.89                         | 1.0                              | 6   | 33148,33337,33526,33151,33340,33529 | 0.11     | 12.36    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 0.54                         | 0.65                             | 6   | 37096,37285,37474,37099,37288,37477 | 0.11     | 20.37    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 1.77                         | 1.88                             | 6   | 8774,8949,9124,8777,8952,9127       | 0.11     | 6.21     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 5.48                         | 5.59                             | 6   | 28080,28269,28458,28083,28272,28461 | 0.11     | 2.01     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 4.01                         | 4.11                             | 6   | 8270,8452,8634,8273,8455,8637       | 0.1      | 2.49     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 1.21                         | 1.31                             | 6   | 2215,2397,2579,2218,2400,2582       | 0.1      | 8.26     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 0.41                         | 0.51                             | 6   | 35402,35591,35780,35405,35594,35783 | 0.1      | 24.39    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 0.62                         | 0.72                             | 6   | 23292,23495,23698,23295,23498,23701 | 0.1      | 16.13    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 128        | 0.27                         | 0.37                             | 6   | 23887,24090,24293,23890,24093,24296 | 0.1      | 37.04    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 0.28                         | 0.38                             | 6   | 26302,26505,26708,26305,26508,26711 | 0.1      | 35.71    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 1.91                         | 2.01                             | 6   | 18448,18651,18854,18451,18654,18857 | 0.1      | 5.24     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 3.47                         | 3.57                             | 6   | 10881,11056,11231,10884,11059,11234 | 0.1      | 2.88     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2          | 0.82                         | 0.91                             | 6   | 6016,6198,6380,6019,6201,6383       | 0.09     | 10.98    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2          | 0.72                         | 0.81                             | 6   | 8200,8382,8564,8203,8385,8567       | 0.09     | 12.5     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 1.03                         | 1.12                             | 6   | 23915,24118,24321,23918,24121,24324 | 0.09     | 8.74     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 0.97                         | 1.06                             | 6   | 37670,37859,38048,37673,37862,38051 | 0.09     | 9.28     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 1024       | 3.16                         | 3.25                             | 6   | 1165,1347,1529,1168,1350,1532       | 0.09     | 2.85     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 512        | 2.87                         | 2.96                             | 6   | 3342,3524,3706,3345,3527,3709       | 0.09     | 3.14     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16         | 2.23                         | 2.32                             | 6   | 14017,14192,14367,14020,14195,14370 | 0.09     | 4.04     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 2.6                          | 2.69                             | 6   | 18455,18658,18861,18458,18661,18864 | 0.09     | 3.46     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 5.49                         | 5.58                             | 6   | 29774,29963,30152,29777,29966,30155 | 0.09     | 1.64     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16         | 1.09                         | 1.18                             | 6   | 34849,35038,35227,34852,35041,35230 | 0.09     | 8.26     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 131072     | 212.94                       | 213.02                           | 6   | 30971,31160,31349,30974,31163,31352 | 0.08     | 0.04     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 1024       | 0.59                         | 0.67                             | 6   | 18427,18630,18833,18430,18633,18836 | 0.08     | 13.56    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 2.54                         | 2.62                             | 6   | 29760,29949,30138,29763,29952,30141 | 0.08     | 3.15     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 0.9                          | 0.98                             | 6   | 2747,2929,3111,2750,2932,3114       | 0.08     | 8.89     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 0.66                         | 0.74                             | 6   | 15053,15228,15403,15056,15231,15406 | 0.08     | 12.12    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 0.27                         | 0.35                             | 6   | 18371,18574,18777,18374,18577,18780 | 0.08     | 29.63    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 0.27                         | 0.35                             | 6   | 17174,17377,17580,17177,17380,17583 | 0.08     | 29.63    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 0.61                         | 0.69                             | 4   | 38797,38986,38800,38989             | 0.08     | 13.11    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4          | 1.09                         | 1.17                             | 6   | 6023,6205,6387,6026,6208,6390       | 0.08     | 7.34     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 131072     | 283.24                       | 283.32                           | 6   | 28703,28892,29081,28706,28895,29084 | 0.08     | 0.03     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 673.13                       | 673.2                            | 6   | 36067,36256,36445,36070,36259,36448 | 0.07     | 0.01     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 17.79                        | 17.86                            | 6   | 9866,10041,10216,9869,10044,10219   | 0.07     | 0.39     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 0.26                         | 0.33                             | 6   | 22053,22256,22459,22056,22259,22462 | 0.07     | 26.92    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 1          | 0.55                         | 0.62                             | 6   | 2733,2915,3097,2736,2918,3100       | 0.07     | 12.73    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 0.5                          | 0.57                             | 6   | 12421,12596,12771,12424,12599,12774 | 0.07     | 14.0     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 0.5                          | 0.57                             | 6   | 17804,18007,18210,17807,18010,18213 | 0.07     | 14.0     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 64         | 0.34                         | 0.41                             | 6   | 20835,21038,21241,20838,21041,21244 | 0.07     | 20.59    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 2.45                         | 2.52                             | 6   | 3881,4063,4245,3884,4066,4248       | 0.07     | 2.86     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 2.66                         | 2.73                             | 6   | 4427,4609,4791,4430,4612,4794       | 0.07     | 2.63     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 8          | 1.11                         | 1.18                             | 6   | 4938,5120,5302,4941,5123,5305       | 0.07     | 6.31     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 1.31                         | 1.38                             | 6   | 16635,16810,16985,16638,16813,16988 | 0.07     | 5.34     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 64         | 8.38                         | 8.45                             | 6   | 35997,36186,36375,36000,36189,36378 | 0.07     | 0.84     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 341.22                       | 341.29                           | 6   | 5575,5757,5939,5578,5760,5942       | 0.07     | 0.02     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 79.01                        | 79.08                            | 6   | 13548,13723,13898,13551,13726,13901 | 0.07     | 0.09     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 16.4                         | 16.46                            | 6   | 23950,24153,24356,23953,24156,24359 | 0.06     | 0.37     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 1.55                         | 1.61                             | 6   | 1144,1326,1508,1147,1329,1511       | 0.06     | 3.87     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 1.74                         | 1.8                              | 6   | 4420,4602,4784,4423,4605,4787       | 0.06     | 3.45     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 0.57                         | 0.63                             | 6   | 9796,9971,10146,9799,9974,10149     | 0.06     | 10.53    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 1.14                         | 1.2                              | 6   | 9810,9985,10160,9813,9988,10163     | 0.06     | 5.26     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 0.69                         | 0.75                             | 6   | 20863,21066,21269,20866,21069,21272 | 0.06     | 8.7      |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 1.53                         | 1.59                             | 6   | 33155,33344,33533,33158,33347,33536 | 0.06     | 3.92     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 8          | 0.62                         | 0.68                             | 6   | 34275,34464,34653,34278,34467,34656 | 0.06     | 9.68     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 1.64                         | 1.7                              | 6   | 37110,37299,37488,37113,37302,37491 | 0.06     | 3.66     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 3.12                         | 3.18                             | 6   | 36550,36739,36928,36553,36742,36931 | 0.06     | 1.92     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 0.29                         | 0.35                             | 6   | 21437,21640,21843,21440,21643,21846 | 0.06     | 20.69    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 0.27                         | 0.33                             | 6   | 23243,23446,23649,23246,23449,23652 | 0.06     | 22.22    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 0.28                         | 0.34                             | 6   | 23873,24076,24279,23876,24079,24282 | 0.06     | 21.43    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 64         | 0.32                         | 0.38                             | 6   | 25707,25910,26113,25710,25913,26116 | 0.06     | 18.75    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 0.32                         | 0.38                             | 6   | 34828,35017,35206,34831,35020,35209 | 0.06     | 18.75    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 0.92                         | 0.98                             | 6   | 7115,7297,7479,7118,7300,7482       | 0.06     | 6.52     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 0.9                          | 0.96                             | 6   | 22081,22284,22487,22084,22287,22490 | 0.06     | 6.67     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 1.99                         | 2.05                             | 6   | 59,241,423,62,244,426               | 0.06     | 3.02     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 128        | 4.91                         | 4.97                             | 6   | 14563,14738,14913,14566,14741,14916 | 0.06     | 1.22     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 11.25                        | 11.3                             | 6   | 16684,16859,17034,16687,16862,17037 | 0.05     | 0.44     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 23.93                        | 23.98                            | 4   | 38860,39049,38863,39052             | 0.05     | 0.21     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 16         | 2.17                         | 2.22                             | 6   | 10342,10517,10692,10345,10520,10695 | 0.05     | 2.3      |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 0.69                         | 0.74                             | 6   | 1102,1284,1466,1105,1287,1469       | 0.05     | 7.25     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 1.02                         | 1.07                             | 6   | 5484,5666,5848,5487,5669,5851       | 0.05     | 4.9      |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 0.47                         | 0.52                             | 6   | 10846,11021,11196,10849,11024,11199 | 0.05     | 10.64    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 2          | 0.49                         | 0.54                             | 6   | 13471,13646,13821,13474,13649,13824 | 0.05     | 10.2     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 0.59                         | 0.64                             | 6   | 28038,28227,28416,28041,28230,28419 | 0.05     | 8.47     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 1.01                         | 1.06                             | 6   | 37103,37292,37481,37106,37295,37484 | 0.05     | 4.95     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 0.23                         | 0.28                             | 6   | 19589,19792,19995,19592,19795,19998 | 0.05     | 21.74    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 0.31                         | 0.36                             | 6   | 18980,19183,19386,18983,19186,19389 | 0.05     | 16.13    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 0.32                         | 0.37                             | 6   | 35955,36144,36333,35958,36147,36336 | 0.05     | 15.62    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 1.84                         | 1.89                             | 6   | 5512,5694,5876,5515,5697,5879       | 0.05     | 2.72     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 1.09                         | 1.14                             | 6   | 20870,21073,21276,20873,21076,21279 | 0.05     | 4.59     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 1.1                          | 1.15                             | 6   | 25133,25336,25539,25136,25339,25542 | 0.05     | 4.55     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 78.11                        | 78.16                            | 6   | 3923,4105,4287,3926,4108,4290       | 0.05     | 0.06     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 381072     | 1941.59                      | 1941.63                          | 6   | 5596,5778,5960,5599,5781,5963       | 0.04     | 0.0      |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 631072     | 601.42                       | 601.46                           | 6   | 150,332,514,153,335,517             | 0.04     | 0.01     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 385.46                       | 385.5                            | 6   | 16726,16901,17076,16729,16904,17079 | 0.04     | 0.01     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 4.32                         | 4.36                             | 6   | 2796,2978,3160,2799,2981,3163       | 0.04     | 0.93     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 0.52                         | 0.56                             | 6   | 4371,4553,4735,4374,4556,4738       | 0.04     | 7.69     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 1.23                         | 1.27                             | 6   | 6576,6758,6940,6579,6761,6943       | 0.04     | 3.25     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 1.21                         | 1.25                             | 6   | 12435,12610,12785,12438,12613,12788 | 0.04     | 3.31     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 4.74                         | 4.78                             | 6   | 22718,22921,23124,22721,22924,23127 | 0.04     | 0.84     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 0.61                         | 0.65                             | 6   | 33141,33330,33519,33144,33333,33522 | 0.04     | 6.56     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 0.22                         | 0.26                             | 6   | 24468,24671,24874,24471,24674,24877 | 0.04     | 18.18    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1          | 0.23                         | 0.27                             | 6   | 33687,33876,34065,33690,33879,34068 | 0.04     | 17.39    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 0.34                         | 0.38                             | 6   | 17188,17391,17594,17191,17394,17597 | 0.04     | 11.76    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 0.26                         | 0.3                              | 6   | 20821,21024,21227,20824,21027,21230 | 0.04     | 15.38    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 1          | 0.25                         | 0.29                             | 6   | 21402,21605,21808,21405,21608,21811 | 0.04     | 16.0     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 0.28                         | 0.32                             | 6   | 21409,21612,21815,21412,21615,21818 | 0.04     | 14.29    |
