+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------+----------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-3ded1b78 | patched-geoghegan-43ff7415 | cnt |                 qid                 | pct_diff |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 440536     | 4936.69                      | 9915.79                    | 6   | 10132,10307,10482,10134,10309,10484 | 100.86   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 758.22                       | 1477.48                    | 6   | 10090,10265,10440,10092,10267,10442 | 94.86    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 277.62                       | 536.54                     | 6   | 3783,3958,4133,3785,3960,4135       | 93.26    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 503036     | 3938.53                      | 7610.81                    | 6   | 1739,1914,2089,1741,1916,2091       | 93.24    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 64         | 3.91                         | 7.53                       | 6   | 51096,51285,51474,51098,51287,51476 | 92.58    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 315536     | 3722.1                       | 7105.34                    | 6   | 14843,15018,15193,14845,15020,15195 | 90.9     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 284.67                       | 531.91                     | 6   | 2733,2908,3083,2735,2910,3085       | 86.85    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 378036     | 4673.76                      | 8520.81                    | 6   | 10125,10300,10475,10127,10302,10477 | 82.31    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2262144    | 12452.8                      | 22464.93                   | 6   | 35360,35549,35738,35362,35551,35740 | 80.4     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 512144     | 2845.05                      | 5118.37                    | 6   | 41548,41737,41926,41550,41739,41928 | 79.9     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 600.46                       | 1076.7                     | 6   | 5365,5540,5715,5367,5542,5717       | 79.31    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 262144     | 1457.61                      | 2610.91                    | 6   | 35304,35493,35682,35306,35495,35684 | 79.12    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 601.51                       | 1063.78                    | 6   | 4315,4490,4665,4317,4492,4667       | 76.85    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 843.37                       | 1484.95                    | 6   | 9040,9215,9390,9042,9217,9392       | 76.07    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512144     | 3029.06                      | 5325.83                    | 6   | 42682,42871,43060,42684,42873,43062 | 75.82    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1762144    | 8220.59                      | 14326.01                   | 6   | 37614,37803,37992,37616,37805,37994 | 74.27    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2012144    | 9287.12                      | 16150.34                   | 6   | 39322,39511,39700,39324,39513,39702 | 73.9     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 253036     | 2355.55                      | 4096.21                    | 6   | 4336,4511,4686,4338,4513,4688       | 73.9     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1512144    | 6989.31                      | 12149.51                   | 6   | 39308,39497,39686,39310,39499,39688 | 73.83    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1512144    | 7039.51                      | 12219.89                   | 6   | 37607,37796,37985,37609,37798,37987 | 73.59    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 565536     | 5262.37                      | 9133.52                    | 6   | 4371,4546,4721,4373,4548,4723       | 73.56    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 131072     | 618.42                       | 1071.86                    | 6   | 37565,37754,37943,37567,37756,37945 | 73.32    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1012144    | 4710.1                       | 8151.06                    | 6   | 37593,37782,37971,37595,37784,37973 | 73.05    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 512144     | 3002.33                      | 5183.04                    | 6   | 36445,36634,36823,36447,36636,36825 | 72.63    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 762144     | 3568.03                      | 6157.16                    | 6   | 37586,37775,37964,37588,37777,37966 | 72.56    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 315536     | 2968.17                      | 5120.5                     | 6   | 4343,4518,4693,4345,4520,4695       | 72.51    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1012144    | 5946.45                      | 10252.07                   | 6   | 36459,36648,36837,36461,36650,36839 | 72.41    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 384.73                       | 661.71                     | 6   | 35290,35479,35668,35292,35481,35670 | 71.99    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 312.15                       | 535.07                     | 6   | 5358,5533,5708,5360,5535,5710       | 71.41    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 378036     | 5013.22                      | 8579.76                    | 6   | 15900,16075,16250,15902,16077,16252 | 71.14    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 1.03                         | 1.76                       | 6   | 10,185,360,12,187,362               | 70.87    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 128036     | 1210.38                      | 2064.44                    | 6   | 2747,2922,3097,2749,2924,3099       | 70.56    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 440536     | 4195.06                      | 7136.59                    | 6   | 3832,4007,4182,3834,4009,4184       | 70.12    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 165.12                       | 279.97                     | 6   | 37551,37740,37929,37553,37742,37931 | 69.56    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 378036     | 3599.28                      | 6080.6                     | 6   | 5400,5575,5750,5402,5577,5752       | 68.94    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 318.16                       | 536.43                     | 6   | 4308,4483,4658,4310,4485,4660       | 68.6     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 86.01                        | 143.61                     | 6   | 20926,21094,21262,20928,21096,21264 | 66.97    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1512144    | 7523.3                       | 12458.24                   | 6   | 40442,40631,40820,40444,40633,40822 | 65.6     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2262144    | 14135.78                     | 23311.48                   | 6   | 42731,42920,43109,42733,42922,43111 | 64.91    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 162.63                       | 267.4                      | 6   | 3776,3951,4126,3778,3953,4128       | 64.42    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1262144    | 6366.06                      | 10426.74                   | 6   | 38734,38923,39112,38736,38925,39114 | 63.79    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 340.77                       | 558.07                     | 6   | 38692,38881,39070,38694,38883,39072 | 63.77    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 95268      | 1019.73                      | 1664.81                    | 6   | 20450,20618,20786,20452,20620,20788 | 63.26    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 93.22                        | 150.66                     | 6   | 38678,38867,39056,38680,38869,39058 | 61.62    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 64018      | 693.42                       | 1117.58                    | 6   | 21955,22123,22291,21957,22125,22293 | 61.17    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 5.18                         | 8.31                       | 6   | 48828,49017,49206,48830,49019,49208 | 60.42    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 2          | 1.28                         | 2.04                       | 6   | 21346,21514,21682,21348,21516,21684 | 59.38    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 565536     | 8030.11                      | 12746.96                   | 6   | 14871,15046,15221,14873,15048,15223 | 58.74    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 48.61                        | 77.11                      | 6   | 20415,20583,20751,20417,20585,20753 | 58.63    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128036     | 1306.81                      | 2069.73                    | 6   | 3797,3972,4147,3799,3974,4149       | 58.38    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 565536     | 7999.52                      | 12647.02                   | 6   | 15921,16096,16271,15923,16098,16273 | 58.1     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 183.02                       | 288.41                     | 6   | 20429,20597,20765,20431,20599,20767 | 57.58    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 48.65                        | 76.28                      | 6   | 21927,22095,22263,21929,22097,22265 | 56.79    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 0.94                         | 1.47                       | 6   | 8403,8578,8753,8405,8580,8755       | 56.38    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 378036     | 2739.35                      | 4265.79                    | 6   | 6450,6625,6800,6452,6627,6802       | 55.72    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 565536     | 8201.23                      | 12734.54                   | 6   | 10146,10321,10496,10148,10323,10498 | 55.28    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 175.4                        | 270.78                     | 6   | 5351,5526,5701,5353,5528,5703       | 54.38    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 1.42                         | 2.19                       | 6   | 32196,32399,32602,32198,32401,32604 | 54.23    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 253036     | 3710.58                      | 5710.28                    | 6   | 14836,15011,15186,14838,15013,15188 | 53.89    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 25.91                        | 39.85                      | 6   | 20408,20576,20744,20410,20578,20746 | 53.8     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 251518     | 3800.74                      | 5842.16                    | 6   | 23005,23173,23341,23007,23175,23343 | 53.71    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 5.2                          | 7.95                       | 6   | 48268,48457,48646,48270,48459,48648 | 52.88    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1          | 1.16                         | 1.77                       | 6   | 47652,47841,48030,47654,47843,48032 | 52.59    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 503036     | 7383.28                      | 11247.87                   | 6   | 14864,15039,15214,14866,15041,15216 | 52.34    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 1.72                         | 2.61                       | 6   | 29767,29970,30173,29769,29972,30175 | 51.74    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 315536     | 4706.21                      | 7114.35                    | 6   | 10118,10293,10468,10120,10295,10470 | 51.17    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 16         | 3.71                         | 5.57                       | 6   | 39742,39931,40120,39744,39933,40122 | 50.13    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 3.71                         | 5.57                       | 6   | 48821,49010,49199,48823,49012,49201 | 50.13    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 64018      | 989.51                       | 1484.35                    | 6   | 17419,17587,17755,17421,17589,17757 | 50.01    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 14.13                        | 21.12                      | 6   | 21913,22081,22249,21915,22083,22251 | 49.47    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 189018     | 2915.96                      | 4354.84                    | 6   | 17447,17615,17783,17449,17617,17785 | 49.34    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 9.21                         | 13.73                      | 6   | 36361,36550,36739,36363,36552,36741 | 49.08    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 128036     | 1673.03                      | 2488.58                    | 6   | 11147,11322,11497,11149,11324,11499 | 48.75    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 157768     | 2448.71                      | 3636.83                    | 6   | 17440,17608,17776,17442,17610,17778 | 48.52    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 182.8                        | 270.73                     | 6   | 2726,2901,3076,2728,2903,3078       | 48.1     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 2.6                          | 3.85                       | 6   | 21374,21542,21710,21376,21544,21712 | 48.08    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 190536     | 2914.8                       | 4308.85                    | 6   | 9054,9229,9404,9056,9231,9406       | 47.83    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 1          | 1.09                         | 1.61                       | 6   | 15753,15928,16103,15755,15930,16105 | 47.71    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 11.07                        | 16.3                       | 6   | 36928,37117,37306,36930,37119,37308 | 47.24    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 10.22                        | 15.0                       | 6   | 35227,35416,35605,35229,35418,35607 | 46.77    |
