+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------+------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-43ff7415 | patched-728899ba | cnt |                 qid                 | pct_diff |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 64         | 8.58                       | 9.07             | 6   | 43160,43349,43538,43157,43346,43535 | 5.71     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 1          | 0.88                       | 0.93             | 6   | 32786,32989,33192,32783,32986,33189 | 5.68     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 14.61                      | 15.44            | 6   | 42600,42789,42978,42597,42786,42975 | 5.68     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 16.21                      | 17.13            | 6   | 26192,26395,26598,26189,26392,26595 | 5.68     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 69.97                      | 73.93            | 6   | 14271,14446,14621,14268,14443,14618 | 5.66     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 53.4                       | 56.42            | 6   | 47171,47360,47549,47168,47357,47546 | 5.66     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1012144    | 6065.24                    | 6407.67          | 6   | 53471,53660,53849,53468,53657,53846 | 5.65     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 1.95                       | 2.06             | 6   | 45974,46163,46352,45971,46160,46349 | 5.64     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 6.56                       | 6.93             | 6   | 22909,23077,23245,22906,23074,23242 | 5.64     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 33.89                      | 35.8             | 6   | 35264,35453,35642,35261,35450,35639 | 5.64     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16         | 2.31                       | 2.44             | 6   | 21873,22041,22209,21870,22038,22206 | 5.63     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 9048576    | 5869.74                    | 6199.65          | 6   | 28719,28922,29125,28716,28919,29122 | 5.62     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 17.48                      | 18.46            | 6   | 3232,3407,3582,3229,3404,3579       | 5.61     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 4          | 1.43                       | 1.51             | 6   | 43699,43888,44077,43696,43885,44074 | 5.59     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 96.29                      | 101.67           | 6   | 14789,14964,15139,14786,14961,15136 | 5.59     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 131072     | 465.45                     | 491.39           | 6   | 43237,43426,43615,43234,43423,43612 | 5.57     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 245.6                      | 259.25           | 6   | 5885,6060,6235,5882,6057,6232       | 5.56     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 3.78                       | 3.99             | 6   | 29202,29405,29608,29199,29402,29605 | 5.56     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 6.68                       | 7.05             | 6   | 11086,11261,11436,11083,11258,11433 | 5.54     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 38.65                      | 40.79            | 6   | 16371,16546,16721,16368,16543,16718 | 5.54     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 378036     | 3018.81                    | 3185.9           | 6   | 11702,11877,12052,11699,11874,12049 | 5.53     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 2.17                       | 2.29             | 6   | 31624,31827,32030,31621,31824,32027 | 5.53     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 16         | 2.72                       | 2.87             | 6   | 50517,50706,50895,50514,50703,50892 | 5.51     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 1.28                       | 1.35             | 6   | 50503,50692,50881,50500,50689,50878 | 5.47     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 106.31                     | 112.12           | 6   | 26213,26416,26619,26210,26413,26616 | 5.47     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 524288     | 341.12                     | 359.76           | 6   | 28656,28859,29062,28653,28856,29059 | 5.46     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2262144    | 2766.52                    | 2917.24          | 2   | 54073,54070                         | 5.45     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 1.47                       | 1.55             | 6   | 36321,36510,36699,36318,36507,36696 | 5.44     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 53.31                      | 56.2             | 6   | 26801,27004,27207,26798,27001,27204 | 5.42     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 126518     | 849.33                     | 895.37           | 6   | 23483,23651,23819,23480,23648,23816 | 5.42     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 4.62                       | 4.87             | 6   | 49390,49579,49768,49387,49576,49765 | 5.41     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 262144     | 903.53                     | 952.35           | 6   | 43244,43433,43622,43241,43430,43619 | 5.4      |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 20.73                      | 21.85            | 6   | 24442,24610,24778,24439,24607,24775 | 5.4      |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 136.81                     | 144.19           | 6   | 9560,9735,9910,9557,9732,9907       | 5.39     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16         | 6.13                       | 6.46             | 6   | 42579,42768,42957,42576,42765,42954 | 5.38     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 0.93                       | 0.98             | 6   | 33402,33605,33808,33399,33602,33805 | 5.38     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 2          | 1.12                       | 1.18             | 6   | 28530,28733,28936,28527,28730,28933 | 5.36     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2          | 1.12                       | 1.18             | 6   | 52197,52386,52575,52194,52383,52572 | 5.36     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 1.31                       | 1.38             | 6   | 26,201,376,23,198,373               | 5.34     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 378036     | 3031.92                    | 3193.78          | 6   | 14327,14502,14677,14324,14499,14674 | 5.34     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 267.9                      | 282.2            | 6   | 10610,10785,10960,10607,10782,10957 | 5.34     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 2.82                       | 2.97             | 6   | 32240,32443,32646,32237,32440,32643 | 5.32     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 0.94                       | 0.99             | 6   | 48788,48977,49166,48785,48974,49163 | 5.32     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 1048576    | 682.56                     | 718.78           | 6   | 28663,28866,29069,28660,28863,29066 | 5.31     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 1.7                        | 1.79             | 6   | 8433,8608,8783,8430,8605,8780       | 5.29     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 3.4                        | 3.58             | 6   | 35201,35390,35579,35198,35387,35576 | 5.29     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 524288     | 351.89                     | 370.5            | 6   | 31701,31904,32107,31698,31901,32104 | 5.29     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 2.08                       | 2.19             | 6   | 30994,31197,31400,30991,31194,31397 | 5.29     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 157768     | 1181.59                    | 1243.88          | 6   | 17946,18114,18282,17943,18111,18279 | 5.27     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4048576    | 2654.28                    | 2793.88          | 6   | 31729,31932,32135,31726,31929,32132 | 5.26     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32         | 1.91                       | 2.01             | 6   | 4240,4415,4590,4237,4412,4587       | 5.24     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 4          | 1.15                       | 1.21             | 6   | 5794,5969,6144,5791,5966,6141       | 5.22     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 8.66                       | 9.11             | 6   | 25562,25765,25968,25559,25762,25965 | 5.2      |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1          | 0.97                       | 1.02             | 6   | 51056,51245,51434,51053,51242,51431 | 5.15     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 503036     | 1980.16                    | 2081.68          | 6   | 8566,8741,8916,8563,8738,8913       | 5.13     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 29.1                       | 30.58            | 6   | 48865,49054,49243,48862,49051,49240 | 5.09     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 1.18                       | 1.24             | 6   | 25492,25695,25898,25489,25692,25895 | 5.08     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 5048576    | 3261.15                    | 3426.85          | 6   | 28691,28894,29097,28688,28891,29094 | 5.08     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 128        | 2.56                       | 2.69             | 6   | 5829,6004,6179,5826,6001,6176       | 5.08     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 4.53                       | 4.76             | 6   | 17358,17526,17694,17355,17523,17691 | 5.08     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 5.32                       | 5.59             | 6   | 21901,22069,22237,21898,22066,22234 | 5.08     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 3.37                       | 3.54             | 6   | 4254,4429,4604,4251,4426,4601       | 5.04     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 565536     | 4243.86                    | 4457.69          | 6   | 5948,6123,6298,5945,6120,6295       | 5.04     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 95268      | 707.69                     | 743.26           | 6   | 17932,18100,18268,17929,18097,18265 | 5.03     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 2.19                       | 2.3              | 6   | 5297,5472,5647,5294,5469,5644       | 5.02     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 64         | 9.38                       | 9.85             | 6   | 42026,42215,42404,42023,42212,42401 | 5.01     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 253036     | 2016.07                    | 2116.88          | 6   | 11688,11863,12038,11685,11860,12035 | 5.0      |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 512        | 6.01                       | 6.31             | 6   | 14243,14418,14593,14240,14415,14590 | 4.99     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048576    | 1347.13                    | 1414.37          | 6   | 31715,31918,32121,31712,31915,32118 | 4.99     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 3048576    | 1947.32                    | 2044.41          | 6   | 28677,28880,29083,28674,28877,29080 | 4.99     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 1.61                       | 1.69             | 6   | 27935,28138,28341,27932,28135,28338 | 4.97     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 84.34                      | 88.53            | 6   | 45477,45666,45855,45474,45663,45852 | 4.97     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 2.62                       | 2.75             | 6   | 4779,4954,5129,4776,4951,5126       | 4.96     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 2.62                       | 2.75             | 6   | 12647,12822,12997,12644,12819,12994 | 4.96     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 762144     | 2375.08                    | 2492.66          | 6   | 42124,42313,42502,42121,42310,42499 | 4.95     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 49.52                      | 51.97            | 6   | 9007,9182,9357,9004,9179,9354       | 4.95     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 8          | 1.82                       | 1.91             | 6   | 48809,48998,49187,48806,48995,49184 | 4.95     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 9.33                       | 9.79             | 6   | 6375,6550,6725,6372,6547,6722       | 4.93     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 660.68                     | 693.19           | 6   | 44945,45134,45323,44942,45131,45320 | 4.92     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 16         | 1.83                       | 1.92             | 6   | 26724,26927,27130,26721,26924,27127 | 4.92     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 8.15                       | 8.55             | 6   | 38617,38806,38995,38614,38803,38992 | 4.91     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 1.43                       | 1.5              | 6   | 47101,47290,47479,47098,47287,47476 | 4.9      |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 7048576    | 4595.39                    | 4820.05          | 6   | 31750,31953,32156,31747,31950,32153 | 4.89     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 37.05                      | 38.86            | 6   | 11639,11814,11989,11636,11811,11986 | 4.89     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 32.16                      | 33.73            | 6   | 45463,45652,45841,45460,45649,45838 | 4.88     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 8          | 1.44                       | 1.51             | 6   | 12626,12801,12976,12623,12798,12973 | 4.86     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 1.44                       | 1.51             | 6   | 51070,51259,51448,51067,51256,51445 | 4.86     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 503036     | 3726.15                    | 3907.19          | 6   | 3316,3491,3666,3313,3488,3663       | 4.86     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 2          | 1.03                       | 1.08             | 6   | 4212,4387,4562,4209,4384,4559       | 4.85     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 24.52                      | 25.71            | 6   | 34697,34886,35075,34694,34883,35072 | 4.85     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 47.39                      | 49.68            | 6   | 31680,31883,32086,31677,31880,32083 | 4.83     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 6048576    | 3937.33                    | 4127.16          | 6   | 31743,31946,32149,31740,31943,32146 | 4.82     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 315536     | 2328.88                    | 2440.96          | 6   | 3295,3470,3645,3292,3467,3642       | 4.81     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 503036     | 4034.31                    | 4227.71          | 6   | 11716,11891,12066,11713,11888,12063 | 4.79     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 4.62                       | 4.84             | 6   | 18366,18534,18702,18363,18531,18699 | 4.76     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 163.0                      | 170.76           | 6   | 12696,12871,13046,12693,12868,13043 | 4.76     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2262144    | 6989.68                    | 7322.43          | 6   | 34795,34984,35173,34792,34981,35170 | 4.76     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 262144     | 1314.02                    | 1376.5           | 6   | 38708,38897,39086,38705,38894,39083 | 4.75     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 7048576    | 4493.37                    | 4706.98          | 6   | 28705,28908,29111,28702,28905,29108 | 4.75     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1012144    | 1261.54                    | 1321.32          | 4   | 54038,54227,54035,54224             | 4.74     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 21.77                      | 22.8             | 6   | 12150,12325,12500,12147,12322,12497 | 4.73     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 2          | 1.06                       | 1.11             | 6   | 4737,4912,5087,4734,4909,5084       | 4.72     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 1          | 1.06                       | 1.11             | 6   | 23357,23525,23693,23354,23522,23690 | 4.72     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 65536      | 489.18                     | 512.05           | 6   | 3267,3442,3617,3264,3439,3614       | 4.68     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 1.5                        | 1.57             | 6   | 34620,34809,34998,34617,34806,34995 | 4.67     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 9048576    | 5897.83                    | 6172.04          | 6   | 31764,31967,32170,31761,31964,32167 | 4.65     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 5.4                        | 5.65             | 6   | 28607,28810,29013,28604,28807,29010 | 4.63     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 1.08                       | 1.13             | 6   | 52757,52946,53135,52754,52943,53132 | 4.63     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 52.24                      | 54.65            | 6   | 49439,49628,49817,49436,49625,49814 | 4.61     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 8          | 1.52                       | 1.59             | 6   | 29762,29965,30168,29759,29962,30165 | 4.61     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 58.87                      | 61.58            | 6   | 41508,41697,41886,41505,41694,41883 | 4.6      |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 512144     | 1620.21                    | 1694.65          | 6   | 42117,42306,42495,42114,42303,42492 | 4.59     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 42.71                      | 44.67            | 6   | 11107,11282,11457,11104,11279,11454 | 4.59     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 4.58                       | 4.79             | 6   | 53387,53576,53765,53384,53573,53762 | 4.59     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 220268     | 1665.08                    | 1741.34          | 6   | 17960,18128,18296,17957,18125,18293 | 4.58     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 1.97                       | 2.06             | 6   | 13690,13865,14040,13687,13862,14037 | 4.57     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 6.58                       | 6.88             | 6   | 12136,12311,12486,12133,12308,12483 | 4.56     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 128036     | 1024.43                    | 1071.05          | 6   | 11674,11849,12024,11671,11846,12021 | 4.55     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 1.76                       | 1.84             | 6   | 3715,3890,4065,3712,3887,4062       | 4.55     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 38.74                      | 40.5             | 6   | 9546,9721,9896,9543,9718,9893       | 4.54     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 26.02                      | 27.2             | 6   | 40927,41116,41305,40924,41113,41302 | 4.53     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 86.03                      | 89.91            | 4   | 54003,54192,54000,54189             | 4.51     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 8.24                       | 8.61             | 6   | 27998,28201,28404,27995,28198,28401 | 4.49     |
