+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------+----------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-3ded1b78 |  master  | cnt |                 qid                 | pct_diff |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1512144    | 6989.31                      | 22293.88 | 6   | 39308,39497,39686,39306,39495,39684 | 218.97   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1262144    | 7398.76                      | 23575.42 | 6   | 36466,36655,36844,36464,36653,36842 | 218.64   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1762144    | 8149.25                      | 25953.63 | 6   | 39315,39504,39693,39313,39502,39691 | 218.48   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1762144    | 10461.89                     | 33294.38 | 6   | 42717,42906,43095,42715,42904,43093 | 218.24   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 262144     | 1545.32                      | 4910.6   | 6   | 36438,36627,36816,36436,36625,36814 | 217.77   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1512144    | 7039.51                      | 22363.46 | 6   | 37607,37796,37985,37605,37794,37983 | 217.68   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 762144     | 4484.21                      | 14242.73 | 6   | 36452,36641,36830,36450,36639,36828 | 217.62   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1762144    | 8220.59                      | 26099.45 | 6   | 37614,37803,37992,37612,37801,37990 | 217.49   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 762144     | 3550.13                      | 11267.27 | 6   | 39287,39476,39665,39285,39474,39663 | 217.38   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 762144     | 3568.03                      | 11318.05 | 6   | 37586,37775,37964,37584,37773,37962 | 217.21   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1762144    | 10384.61                     | 32927.29 | 6   | 36480,36669,36858,36478,36667,36856 | 217.08   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1512144    | 8909.99                      | 28232.03 | 6   | 36473,36662,36851,36471,36660,36849 | 216.86   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 131072     | 618.42                       | 1959.0   | 6   | 37565,37754,37943,37563,37752,37941 | 216.78   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 220268     | 2147.87                      | 6798.81  | 6   | 19470,19638,19806,19468,19636,19804 | 216.54   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 262144     | 1238.78                      | 3919.88  | 6   | 39273,39462,39651,39271,39460,39649 | 216.43   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 189018     | 1839.12                      | 5815.47  | 6   | 19463,19631,19799,19461,19629,19797 | 216.21   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 131072     | 501.17                       | 1583.25  | 6   | 50039,50228,50417,50037,50226,50415 | 215.91   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 131072     | 503.09                       | 1586.9   | 6   | 50606,50795,50984,50604,50793,50982 | 215.43   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 126518     | 1238.03                      | 3902.95  | 6   | 19449,19617,19785,19447,19615,19783 | 215.25   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 95268      | 939.0                        | 2954.11  | 6   | 20954,21122,21290,20952,21120,21288 | 214.6    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 64018      | 629.75                       | 1980.46  | 6   | 19435,19603,19771,19433,19601,19769 | 214.48   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 282768     | 2765.48                      | 8695.5   | 6   | 19484,19652,19820,19482,19650,19818 | 214.43   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 131072     | 785.61                       | 2470.18  | 6   | 36431,36620,36809,36429,36618,36807 | 214.43   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 95268      | 936.75                       | 2945.39  | 6   | 19442,19610,19778,19440,19608,19776 | 214.43   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 157768     | 1560.51                      | 4904.02  | 6   | 20968,21136,21304,20966,21134,21302 | 214.26   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 64018      | 635.24                       | 1993.61  | 6   | 20947,21115,21283,20945,21113,21281 | 213.84   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 157768     | 1544.78                      | 4845.43  | 6   | 19456,19624,19792,19454,19622,19790 | 213.66   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 111.22                       | 348.64   | 6   | 42647,42836,43025,42645,42834,43023 | 213.47   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 316.48                       | 990.91   | 6   | 37558,37747,37936,37556,37745,37934 | 213.1    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 282768     | 2799.9                       | 8758.25  | 6   | 20996,21164,21332,20994,21162,21330 | 212.81   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 329.45                       | 1029.75  | 6   | 20940,21108,21276,20938,21106,21274 | 212.57   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 398.22                       | 1244.43  | 6   | 36424,36613,36802,36422,36611,36800 | 212.5    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 126518     | 1245.72                      | 3886.61  | 6   | 20961,21129,21297,20959,21127,21295 | 212.0    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 131072     | 513.34                       | 1601.23  | 6   | 51740,51929,52118,51738,51927,52116 | 211.92   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 58.94                        | 183.68   | 6   | 42640,42829,43018,42638,42827,43016 | 211.64   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 131072     | 625.18                       | 1947.73  | 6   | 39266,39455,39644,39264,39453,39642 | 211.55   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 512144     | 1108.02                      | 3451.77  | 6   | 51187,51376,51565,51185,51374,51563 | 211.53   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 220268     | 2181.09                      | 6774.8   | 6   | 20982,21150,21318,20980,21148,21316 | 210.62   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 165.36                       | 513.46   | 6   | 20933,21101,21269,20931,21099,21267 | 210.51   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 262144     | 676.41                       | 2098.82  | 6   | 52314,52503,52692,52312,52501,52690 | 210.29   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 104.61                       | 324.54   | 6   | 35276,35465,35654,35274,35463,35652 | 210.24   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 319.9                        | 992.26   | 6   | 39259,39448,39637,39257,39446,39635 | 210.18   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 251518     | 2488.85                      | 7717.1   | 6   | 20989,21157,21325,20987,21155,21323 | 210.07   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 189018     | 1881.44                      | 5813.88  | 6   | 20975,21143,21311,20973,21141,21309 | 209.01   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 106.41                       | 328.75   | 6   | 41513,41702,41891,41511,41700,41889 | 208.95   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 165.28                       | 508.91   | 6   | 19421,19589,19757,19419,19587,19755 | 207.91   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 677.36                       | 2077.22  | 6   | 44943,45132,45321,44941,45130,45319 | 206.66   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512144     | 2505.1                       | 7674.63  | 6   | 40414,40603,40792,40412,40601,40790 | 206.36   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 262144     | 669.62                       | 2048.74  | 6   | 48345,48534,48723,48343,48532,48721 | 205.96   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 206.75                       | 631.48   | 6   | 36417,36606,36795,36415,36604,36793 | 205.43   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 512144     | 1160.59                      | 3534.18  | 6   | 46651,46840,47029,46649,46838,47027 | 204.52   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 762144     | 1611.04                      | 4896.48  | 6   | 43823,44012,44201,43821,44010,44199 | 203.93   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2262144    | 14135.78                     | 42925.84 | 6   | 42731,42920,43109,42729,42918,43107 | 203.67   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 512144     | 1155.94                      | 3507.35  | 6   | 48352,48541,48730,48350,48539,48728 | 203.42   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 165.12                       | 500.99   | 6   | 37551,37740,37929,37549,37738,37927 | 203.41   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 262144     | 685.57                       | 2076.33  | 6   | 47778,47967,48156,47776,47965,48154 | 202.86   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1012144    | 4978.99                      | 15046.21 | 6   | 40428,40617,40806,40426,40615,40804 | 202.19   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 762144     | 1633.19                      | 4929.45  | 6   | 46658,46847,47036,46656,46845,47034 | 201.83   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 334.21                       | 1007.47  | 6   | 19428,19596,19764,19426,19594,19762 | 201.45   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 86.01                        | 259.09   | 6   | 20926,21094,21262,20924,21092,21260 | 201.23   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 56.73                        | 170.57   | 6   | 35269,35458,35647,35267,35456,35645 | 200.67   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 762144     | 3755.08                      | 11287.94 | 6   | 40421,40610,40799,40419,40608,40797 | 200.6    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 85.53                        | 256.95   | 6   | 19414,19582,19750,19412,19580,19748 | 200.42   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2012144    | 9956.18                      | 29841.46 | 6   | 40456,40645,40834,40454,40643,40832 | 199.73   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 57.71                        | 172.89   | 6   | 41506,41695,41884,41504,41693,41882 | 199.58   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 11.03                        | 33.03    | 6   | 49409,49598,49787,49407,49596,49785 | 199.46   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1012144    | 2110.41                      | 6311.61  | 6   | 43830,44019,44208,43828,44017,44206 | 199.07   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 131072     | 522.97                       | 1563.34  | 6   | 45503,45692,45881,45501,45690,45879 | 198.93   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 849.29                       | 2535.19  | 6   | 46077,46266,46455,46075,46264,46453 | 198.51   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 11.35                        | 33.81    | 6   | 48275,48464,48653,48273,48462,48651 | 197.89   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 166.94                       | 497.14   | 6   | 39252,39441,39630,39250,39439,39628 | 197.8    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1012144    | 2141.39                      | 6367.09  | 6   | 48366,48555,48744,48364,48553,48742 | 197.33   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 762144     | 1620.69                      | 4805.52  | 6   | 51194,51383,51572,51192,51381,51570 | 196.51   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1762144    | 8735.08                      | 25899.25 | 6   | 40449,40638,40827,40447,40636,40825 | 196.5    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2012144    | 10073.84                     | 29864.01 | 6   | 38755,38944,39133,38753,38942,39131 | 196.45   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 262144     | 1323.2                       | 3920.84  | 6   | 38706,38895,39084,38704,38893,39082 | 196.31   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1262144    | 6366.06                      | 18858.99 | 6   | 38734,38923,39112,38732,38921,39110 | 196.24   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1262144    | 2642.3                       | 7821.16  | 6   | 46672,46861,47050,46670,46859,47048 | 196.0    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1512144    | 7523.3                       | 22268.29 | 6   | 40442,40631,40820,40440,40629,40818 | 195.99   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2012144    | 4045.38                      | 11959.12 | 6   | 43858,44047,44236,43856,44045,44234 | 195.62   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1012144    | 2105.99                      | 6221.87  | 6   | 51201,51390,51579,51199,51388,51577 | 195.44   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 512144     | 2567.49                      | 7585.15  | 6   | 38713,38902,39091,38711,38900,39089 | 195.43   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1012144    | 2163.37                      | 6378.72  | 6   | 46665,46854,47043,46663,46852,47041 | 194.85   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2012144    | 4091.87                      | 12037.88 | 6   | 48394,48583,48772,48392,48581,48770 | 194.19   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 262144     | 853.67                       | 2509.2   | 6   | 48912,49101,49290,48910,49099,49288 | 193.93   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 44.69                        | 131.35   | 6   | 19407,19575,19743,19405,19573,19741 | 193.91   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 262144     | 705.66                       | 2073.38  | 6   | 49479,49668,49857,49477,49666,49855 | 193.82   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1762144    | 3595.85                      | 10558.42 | 6   | 43851,44040,44229,43849,44038,44227 | 193.63   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 131072     | 665.93                       | 1954.98  | 6   | 38699,38888,39077,38697,38886,39075 | 193.57   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 44.1                         | 129.34   | 6   | 20919,21087,21255,20917,21085,21253 | 193.29   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1262144    | 2627.15                      | 7702.56  | 6   | 43837,44026,44215,43835,44024,44213 | 193.19   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1512144    | 3090.79                      | 9054.94  | 6   | 43844,44033,44222,43842,44031,44220 | 192.97   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2262144    | 4613.83                      | 13473.47 | 6   | 48401,48590,48779,48399,48588,48777 | 192.02   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 111.35                       | 325.11   | 6   | 36410,36599,36788,36408,36597,36786 | 191.97   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1512144    | 3177.79                      | 9277.33  | 6   | 46679,46868,47057,46677,46866,47055 | 191.94   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 87.56                        | 255.53   | 6   | 37544,37733,37922,37542,37731,37920 | 191.83   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2262144    | 4641.21                      | 13527.26 | 6   | 46700,46889,47078,46698,46887,47076 | 191.46   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 762144     | 1683.66                      | 4906.27  | 6   | 48359,48548,48737,48357,48546,48735 | 191.41   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1762144    | 3595.64                      | 10466.55 | 6   | 51222,51411,51600,51220,51409,51598 | 191.09   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 340.77                       | 990.85   | 6   | 38692,38881,39070,38690,38879,39068 | 190.77   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1762144    | 3656.53                      | 10615.84 | 6   | 48387,48576,48765,48385,48574,48763 | 190.33   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 262144     | 881.02                       | 2555.29  | 6   | 50613,50802,50991,50611,50800,50989 | 190.04   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 58.61                        | 169.87   | 6   | 36403,36592,36781,36401,36590,36779 | 189.83   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2262144    | 4628.21                      | 13381.29 | 6   | 43865,44054,44243,43863,44052,44241 | 189.12   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 95268      | 1019.73                      | 2946.21  | 6   | 20450,20618,20786,20448,20616,20784 | 188.92   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 189018     | 2019.84                      | 5834.38  | 6   | 20471,20639,20807,20469,20637,20805 | 188.85   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 157768     | 1681.74                      | 4856.42  | 6   | 20464,20632,20800,20462,20630,20798 | 188.77   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1512144    | 3182.41                      | 9182.25  | 6   | 48380,48569,48758,48378,48567,48756 | 188.53   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2012144    | 4180.25                      | 12060.24 | 6   | 46693,46882,47071,46691,46880,47069 | 188.51   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 126518     | 1360.18                      | 3919.59  | 6   | 20457,20625,20793,20455,20623,20791 | 188.17   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1262144    | 2683.6                       | 7713.04  | 6   | 48373,48562,48751,48371,48560,48749 | 187.41   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 175.27                       | 503.73   | 6   | 38685,38874,39063,38683,38872,39061 | 187.4    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 189018     | 2026.45                      | 5821.68  | 6   | 21983,22151,22319,21981,22149,22317 | 187.28   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 251518     | 2689.24                      | 7725.46  | 6   | 20485,20653,20821,20483,20651,20819 | 187.27   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 251518     | 2712.9                       | 7787.15  | 6   | 21997,22165,22333,21995,22163,22331 | 187.04   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 95268      | 1023.9                       | 2938.8   | 6   | 21962,22130,22298,21960,22128,22296 | 187.02   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 220268     | 2381.98                      | 6822.31  | 6   | 21990,22158,22326,21988,22156,22324 | 186.41   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1262144    | 2648.0                       | 7580.5   | 6   | 51208,51397,51586,51206,51395,51584 | 186.27   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 157768     | 1705.24                      | 4881.42  | 6   | 21976,22144,22312,21974,22142,22310 | 186.26   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 64018      | 692.5                        | 1980.58  | 6   | 20443,20611,20779,20441,20609,20777 | 186.0    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 220268     | 2368.23                      | 6771.65  | 6   | 20478,20646,20814,20476,20644,20812 | 185.94   |
