+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------+----------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-728899ba | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 | pct_diff |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 2          | 1.04             | 1.09                             | 6   | 11559,11734,11909,11563,11738,11913 | 4.81     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 1.88             | 1.97                             | 6   | 15787,15962,16137,15791,15966,16141 | 4.79     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 5048576    | 2054.45          | 2152.76                          | 6   | 34169,34372,34575,34173,34376,34579 | 4.79     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 378036     | 5116.86          | 5361.28                          | 6   | 15899,16074,16249,15903,16078,16253 | 4.78     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 11.83            | 12.39                            | 6   | 24432,24600,24768,24436,24604,24772 | 4.73     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048576    | 3264.6           | 3417.28                          | 6   | 33539,33742,33945,33543,33746,33949 | 4.68     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 1.73             | 1.81                             | 6   | 33427,33630,33833,33431,33634,33837 | 4.62     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 80.3             | 84.0                             | 6   | 48876,49065,49254,48880,49069,49258 | 4.61     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 64         | 1.98             | 2.07                             | 6   | 16319,16494,16669,16323,16498,16673 | 4.55     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 1.98             | 2.07                             | 6   | 49940,50129,50318,49944,50133,50322 | 4.55     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 503036     | 3538.91          | 3699.47                          | 6   | 10663,10838,11013,10667,10842,11017 | 4.54     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 378036     | 1629.77          | 1702.69                          | 6   | 9599,9774,9949,9603,9778,9953       | 4.47     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 3.8              | 3.97                             | 6   | 17859,18027,18195,17863,18031,18199 | 4.47     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 1.61             | 1.68                             | 6   | 1612,1787,1962,1616,1791,1966       | 4.35     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 186.29           | 194.33                           | 6   | 45488,45677,45866,45492,45681,45870 | 4.32     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 1.16             | 1.21                             | 6   | 8409,8584,8759,8413,8588,8763       | 4.31     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 1.86             | 1.94                             | 6   | 10537,10712,10887,10541,10716,10891 | 4.3      |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 5.4              | 5.63                             | 6   | 35205,35394,35583,35209,35398,35587 | 4.26     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 180.08           | 187.66                           | 6   | 50591,50780,50969,50595,50784,50973 | 4.21     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 167.23           | 174.24                           | 6   | 48890,49079,49268,48894,49083,49272 | 4.19     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 1.67             | 1.74                             | 6   | 42555,42744,42933,42559,42748,42937 | 4.19     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 1.2              | 1.25                             | 6   | 22346,22514,22682,22350,22518,22686 | 4.17     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 18.03            | 18.78                            | 6   | 5854,6029,6204,5858,6033,6208       | 4.16     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 50.15            | 52.22                            | 6   | 6925,7100,7275,6929,7104,7279       | 4.13     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 8.26             | 8.6                              | 6   | 28611,28814,29017,28615,28818,29021 | 4.12     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 8          | 2.19             | 2.28                             | 6   | 21359,21527,21695,21363,21531,21699 | 4.11     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 15.86            | 16.51                            | 6   | 37515,37704,37893,37519,37708,37897 | 4.1      |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 189018     | 1452.84          | 1512.26                          | 6   | 17950,18118,18286,17954,18122,18290 | 4.09     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 17.96            | 18.69                            | 6   | 42058,42247,42436,42062,42251,42440 | 4.06     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 2.22             | 2.31                             | 6   | 24915,25118,25321,24919,25122,25325 | 4.05     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 190536     | 506.51           | 526.98                           | 6   | 128,303,478,132,307,482             | 4.04     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 2.28             | 2.37                             | 6   | 36892,37081,37270,36896,37085,37274 | 3.95     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 2.28             | 2.37                             | 4   | 53951,54140,53955,54144             | 3.95     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 32         | 2.79             | 2.9                              | 6   | 17845,18013,18181,17849,18017,18185 | 3.94     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 220268     | 1704.01          | 1771.1                           | 6   | 24509,24677,24845,24513,24681,24849 | 3.94     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 1.27             | 1.32                             | 6   | 11048,11223,11398,11052,11227,11402 | 3.94     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 8.68             | 9.02                             | 6   | 79,254,429,83,258,433               | 3.92     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 1.55             | 1.61                             | 6   | 18328,18496,18664,18332,18500,18668 | 3.87     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 4.66             | 4.84                             | 6   | 51655,51844,52033,51659,51848,52037 | 3.86     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 13.03            | 13.53                            | 6   | 40343,40532,40721,40347,40536,40725 | 3.84     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 2.09             | 2.17                             | 6   | 27337,27540,27743,27341,27544,27747 | 3.83     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 10.22            | 10.61                            | 6   | 43738,43927,44116,43742,43931,44120 | 3.82     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 128036     | 427.28           | 443.55                           | 6   | 7996,8171,8346,8000,8175,8350       | 3.81     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 4          | 2.37             | 2.46                             | 6   | 39727,39916,40105,39731,39920,40109 | 3.8      |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 1.32             | 1.37                             | 6   | 39713,39902,40091,39717,39906,40095 | 3.79     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 315536     | 820.17           | 851.17                           | 6   | 142,317,492,146,321,496             | 3.78     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 61.45            | 63.76                            | 6   | 42639,42828,43017,42643,42832,43021 | 3.76     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 2.97             | 3.08                             | 6   | 48246,48435,48624,48250,48439,48628 | 3.7      |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 18.91            | 19.61                            | 6   | 41484,41673,41862,41488,41677,41866 | 3.7      |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 55.92            | 57.97                            | 6   | 35268,35457,35646,35272,35461,35650 | 3.67     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 1.37             | 1.42                             | 6   | 1080,1255,1430,1084,1259,1434       | 3.65     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 1024       | 3.03             | 3.14                             | 6   | 32853,33056,33259,32857,33060,33263 | 3.63     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 15.56            | 16.12                            | 6   | 44312,44501,44690,44316,44505,44694 | 3.6      |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 3.63             | 3.76                             | 6   | 38033,38222,38411,38037,38226,38415 | 3.58     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 3.64             | 3.77                             | 6   | 24411,24579,24747,24415,24583,24751 | 3.57     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 190536     | 628.96           | 651.36                           | 6   | 1178,1353,1528,1182,1357,1532       | 3.56     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 1.42             | 1.47                             | 6   | 10523,10698,10873,10527,10702,10877 | 3.52     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 64         | 7.96             | 8.24                             | 6   | 51662,51851,52040,51666,51855,52044 | 3.52     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 6.54             | 6.77                             | 6   | 18874,19042,19210,18878,19046,19214 | 3.52     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 2.28             | 2.36                             | 6   | 27351,27554,27757,27355,27558,27761 | 3.51     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 147.59           | 152.69                           | 6   | 52292,52481,52670,52296,52485,52674 | 3.46     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 4.94             | 5.11                             | 6   | 29815,30018,30221,29819,30022,30225 | 3.44     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 2.04             | 2.11                             | 6   | 22871,23039,23207,22875,23043,23211 | 3.43     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 42.14            | 43.58                            | 6   | 43206,43395,43584,43210,43399,43588 | 3.42     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 64         | 13.22            | 13.67                            | 6   | 38054,38243,38432,38058,38247,38436 | 3.4      |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 135.11           | 139.66                           | 6   | 17908,18076,18244,17912,18080,18248 | 3.37     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 65.07            | 67.26                            | 6   | 34708,34897,35086,34712,34901,35090 | 3.37     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 1          | 1.2              | 1.24                             | 6   | 20330,20498,20666,20334,20502,20670 | 3.33     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 2.11             | 2.18                             | 6   | 1101,1276,1451,1105,1280,1455       | 3.32     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024       | 19.07            | 19.7                             | 6   | 22416,22584,22752,22420,22588,22756 | 3.3      |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 5048576    | 2050.13          | 2117.6                           | 6   | 26252,26455,26658,26256,26459,26662 | 3.29     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 6.71             | 6.93                             | 6   | 16347,16522,16697,16351,16526,16701 | 3.28     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 131072     | 59.28            | 61.22                            | 6   | 34120,34323,34526,34124,34327,34530 | 3.27     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 1.23             | 1.27                             | 6   | 5273,5448,5623,5277,5452,5627       | 3.25     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 1.23             | 1.27                             | 6   | 52789,52978,53167,52793,52982,53171 | 3.25     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1262144    | 1638.38          | 1690.61                          | 4   | 54042,54231,54046,54235             | 3.19     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 0.95             | 0.98                             | 6   | 24866,25069,25272,24870,25073,25276 | 3.16     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 2.85             | 2.94                             | 6   | 16837,17005,17173,16841,17009,17177 | 3.16     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 69.09            | 71.26                            | 6   | 51144,51333,51522,51148,51337,51526 | 3.14     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 18.15            | 18.72                            | 6   | 42611,42800,42989,42615,42804,42993 | 3.14     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 1.28             | 1.32                             | 6   | 28534,28737,28940,28538,28741,28944 | 3.13     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 1.29             | 1.33                             | 6   | 3180,3355,3530,3184,3359,3534       | 3.1      |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 131072     | 98.7             | 101.75                           | 6   | 28639,28842,29045,28643,28846,29049 | 3.09     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 512        | 11.04            | 11.38                            | 6   | 22409,22577,22745,22413,22581,22749 | 3.08     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 145.08           | 149.54                           | 6   | 51158,51347,51536,51162,51351,51540 | 3.07     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 126.88           | 130.77                           | 6   | 45481,45670,45859,45485,45674,45863 | 3.07     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 0.98             | 1.01                             | 6   | 33399,33602,33805,33403,33606,33809 | 3.06     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4          | 1.32             | 1.36                             | 6   | 51634,51823,52012,51638,51827,52016 | 3.03     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 16         | 5.69             | 5.86                             | 6   | 39741,39930,40119,39745,39934,40123 | 2.99     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 144.19           | 148.49                           | 6   | 9557,9732,9907,9561,9736,9911       | 2.98     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 172.81           | 177.93                           | 6   | 36983,37172,37361,36987,37176,37365 | 2.96     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 16         | 2.71             | 2.79                             | 6   | 48813,49002,49191,48817,49006,49195 | 2.95     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 2.07             | 2.13                             | 6   | 8962,9137,9312,8966,9141,9316       | 2.9      |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 8.33             | 8.57                             | 6   | 31656,31859,32062,31660,31863,32066 | 2.88     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 8.37             | 8.61                             | 6   | 45999,46188,46377,46003,46192,46381 | 2.87     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 1.05             | 1.08                             | 6   | 53328,53517,53706,53332,53521,53710 | 2.86     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 512        | 7.39             | 7.6                              | 6   | 24425,24593,24761,24429,24597,24765 | 2.84     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 20.93            | 21.52                            | 6   | 36955,37144,37333,36959,37148,37337 | 2.82     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 131072     | 343.41           | 353.01                           | 6   | 51172,51361,51550,51176,51365,51554 | 2.8      |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 2.17             | 2.23                             | 6   | 51,226,401,55,230,405               | 2.76     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 2.17             | 2.23                             | 6   | 33441,33644,33847,33445,33648,33851 | 2.76     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 35.46            | 36.44                            | 6   | 47161,47350,47539,47165,47354,47543 | 2.76     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 7048576    | 2894.5           | 2974.32                          | 6   | 34183,34386,34589,34187,34390,34593 | 2.76     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 11.99            | 12.32                            | 6   | 9529,9704,9879,9533,9708,9883       | 2.75     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 1.1              | 1.13                             | 6   | 6841,7016,7191,6845,7020,7195       | 2.73     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 565536     | 1495.26          | 1536.03                          | 6   | 170,345,520,174,349,524             | 2.73     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 8.45             | 8.68                             | 6   | 33476,33679,33882,33480,33683,33886 | 2.72     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 9.94             | 10.21                            | 6   | 3222,3397,3572,3226,3401,3576       | 2.72     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 95268      | 743.74           | 763.89                           | 6   | 24481,24649,24817,24485,24653,24821 | 2.71     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 1          | 1.11             | 1.14                             | 6   | 23354,23522,23690,23358,23526,23694 | 2.7      |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 1.11             | 1.14                             | 6   | 51627,51816,52005,51631,51820,52009 | 2.7      |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 107.47           | 110.37                           | 6   | 49450,49639,49828,49454,49643,49832 | 2.7      |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 20.76            | 21.32                            | 6   | 17887,18055,18223,17891,18059,18227 | 2.7      |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 2.24             | 2.3                              | 6   | 26126,26329,26532,26130,26333,26536 | 2.68     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 19.05            | 19.56                            | 6   | 22920,23088,23256,22924,23092,23260 | 2.68     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 95268      | 743.26           | 763.07                           | 6   | 17929,18097,18265,17933,18101,18269 | 2.67     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 440536     | 1855.83          | 1905.06                          | 6   | 9606,9781,9956,9610,9785,9960       | 2.65     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 7.95             | 8.16                             | 6   | 29213,29416,29619,29217,29420,29623 | 2.64     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1024       | 22.05            | 22.63                            | 6   | 51123,51312,51501,51127,51316,51505 | 2.63     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 3.06             | 3.14                             | 6   | 21373,21541,21709,21377,21545,21713 | 2.61     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 1          | 1.15             | 1.18                             | 6   | 14702,14877,15052,14706,14881,15056 | 2.61     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 8          | 3.46             | 3.55                             | 6   | 39734,39923,40112,39738,39927,40116 | 2.6      |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 74.97            | 76.92                            | 6   | 47742,47931,48120,47746,47935,48124 | 2.6      |
