+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------+------------------------------------+-----+-------------------------------------+-----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-43ff7415 | patched-geoghegan-2-munro-3ded1b78 | cnt |                 qid                 |   diff    | pct_diff |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 3.92                       | 3.73                               | 6   | 1636,1811,1986,1635,1810,1985       | -0.19     | -4.85    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 3.71                       | 3.52                               | 6   | 586,761,936,585,760,935             | -0.19     | -5.12    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 4          | 1.3                        | 1.11                               | 6   | 4744,4919,5094,4743,4918,5093       | -0.19     | -14.62   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 2.02                       | 1.83                               | 6   | 8440,8615,8790,8439,8614,8789       | -0.19     | -9.41    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 1.69                       | 1.5                                | 6   | 11583,11758,11933,11582,11757,11932 | -0.19     | -11.24   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 1          | 1.18                       | 0.99                               | 6   | 17309,17477,17645,17308,17476,17644 | -0.19     | -16.1    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 2.27                       | 2.08                               | 6   | 17330,17498,17666,17329,17497,17665 | -0.19     | -8.37    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 3.08                       | 2.89                               | 6   | 18856,19024,19192,18855,19023,19191 | -0.19     | -6.17    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 2.46                       | 2.27                               | 6   | 25534,25737,25940,25533,25736,25939 | -0.19     | -7.72    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 1.22                       | 1.03                               | 6   | 29139,29342,29545,29138,29341,29544 | -0.19     | -15.57   |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 512        | 2.9                        | 2.71                               | 6   | 32849,33052,33255,32848,33051,33254 | -0.19     | -6.55    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 1024       | 3.19                       | 3.0                                | 6   | 32856,33059,33262,32855,33058,33261 | -0.19     | -5.96    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 1.3                        | 1.11                               | 6   | 52785,52974,53163,52784,52973,53162 | -0.19     | -14.62   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 1.34                       | 1.15                               | 6   | 1069,1244,1419,1068,1243,1418       | -0.19     | -14.18   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 4.46                       | 4.27                               | 6   | 9518,9693,9868,9517,9692,9867       | -0.19     | -4.26    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 16         | 5.57                       | 5.38                               | 6   | 39744,39933,40122,39743,39932,40121 | -0.19     | -3.41    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 131072     | 54.94                      | 54.74                              | 6   | 34123,34326,34529,34122,34325,34528 | -0.2      | -0.36    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 11.04                      | 10.84                              | 6   | 17372,17540,17708,17371,17539,17707 | -0.2      | -1.81    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 2.59                       | 2.39                               | 6   | 27970,28173,28376,27969,28172,28375 | -0.2      | -7.72    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 1.22                       | 1.02                               | 6   | 5269,5444,5619,5268,5443,5618       | -0.2      | -16.39   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 16         | 1.76                       | 1.56                               | 6   | 13158,13333,13508,13157,13332,13507 | -0.2      | -11.36   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 4          | 1.41                       | 1.21                               | 6   | 15769,15944,16119,15768,15943,16118 | -0.2      | -14.18   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 2.62                       | 2.42                               | 6   | 4779,4954,5129,4778,4953,5128       | -0.2      | -7.63    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 1.58                       | 1.38                               | 6   | 7908,8083,8258,7907,8082,8257       | -0.2      | -12.66   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 6.15                       | 5.95                               | 6   | 13193,13368,13543,13192,13367,13542 | -0.2      | -3.25    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 4.22                       | 4.02                               | 6   | 24414,24582,24750,24413,24581,24749 | -0.2      | -4.74    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 512        | 2.54                       | 2.34                               | 6   | 34067,34270,34473,34066,34269,34472 | -0.2      | -7.87    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 5.96                       | 5.76                               | 6   | 36909,37098,37287,36908,37097,37286 | -0.2      | -3.36    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 7.42                       | 7.22                               | 6   | 44301,44490,44679,44300,44489,44678 | -0.2      | -2.7     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 5.94                       | 5.73                               | 6   | 1643,1818,1993,1642,1817,1992       | -0.21     | -3.54    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 2.29                       | 2.08                               | 6   | 2147,2322,2497,2146,2321,2496       | -0.21     | -9.17    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 3.86                       | 3.65                               | 6   | 12654,12829,13004,12653,12828,13003 | -0.21     | -5.44    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16         | 2.31                       | 2.1                                | 6   | 21873,22041,22209,21872,22040,22208 | -0.21     | -9.09    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 2.23                       | 2.02                               | 6   | 27949,28152,28355,27948,28151,28354 | -0.21     | -9.42    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 2.59                       | 2.38                               | 6   | 33451,33654,33857,33450,33653,33856 | -0.21     | -8.11    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 1.73                       | 1.52                               | 6   | 35187,35376,35565,35186,35375,35564 | -0.21     | -12.14   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16         | 2.87                       | 2.66                               | 6   | 51651,51840,52029,51650,51839,52028 | -0.21     | -7.32    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 1.36                       | 1.15                               | 6   | 30973,31176,31379,30972,31175,31378 | -0.21     | -15.44   |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 2.16                       | 1.95                               | 6   | 32212,32415,32618,32211,32414,32617 | -0.21     | -9.72    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024       | 10.23                      | 10.02                              | 6   | 7425,7600,7775,7424,7599,7774       | -0.21     | -2.05    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 19.34                      | 19.12                              | 6   | 19899,20067,20235,19898,20066,20234 | -0.22     | -1.14    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 24.99                      | 24.77                              | 6   | 28628,28831,29034,28627,28830,29033 | -0.22     | -0.88    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 3.82                       | 3.6                                | 6   | 68,243,418,67,242,417               | -0.22     | -5.76    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 7.46                       | 7.24                               | 6   | 17876,18044,18212,17875,18043,18211 | -0.22     | -2.95    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 1.7                        | 1.48                               | 6   | 8433,8608,8783,8432,8607,8782       | -0.22     | -12.94   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 32         | 2.19                       | 1.97                               | 6   | 26122,26325,26528,26121,26324,26527 | -0.22     | -10.05   |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 1.17                       | 0.95                               | 6   | 30959,31162,31365,30958,31161,31364 | -0.22     | -18.8    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 2.18                       | 1.96                               | 6   | 31610,31813,32016,31609,31812,32015 | -0.22     | -10.09   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 3.5                        | 3.28                               | 6   | 38036,38225,38414,38035,38224,38413 | -0.22     | -6.29    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 32         | 7.84                       | 7.61                               | 6   | 35782,35971,36160,35781,35970,36159 | -0.23     | -2.93    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 1.16                       | 0.93                               | 6   | 18317,18485,18653,18316,18484,18652 | -0.23     | -19.83   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 1.33                       | 1.1                                | 6   | 2126,2301,2476,2125,2300,2475       | -0.23     | -17.29   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 3.42                       | 3.19                               | 6   | 22391,22559,22727,22390,22558,22726 | -0.23     | -6.73    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 2.68                       | 2.45                               | 6   | 24400,24568,24736,24399,24567,24735 | -0.23     | -8.58    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 16         | 3.08                       | 2.85                               | 6   | 22881,23049,23217,22880,23048,23216 | -0.23     | -7.47    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 1.81                       | 1.58                               | 6   | 26115,26318,26521,26114,26317,26520 | -0.23     | -12.71   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 8          | 2.15                       | 1.92                               | 6   | 48242,48431,48620,48241,48430,48619 | -0.23     | -10.7    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 1.44                       | 1.21                               | 6   | 51070,51259,51448,51069,51258,51447 | -0.23     | -15.97   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 36.88                      | 36.65                              | 6   | 22426,22594,22762,22425,22593,22761 | -0.23     | -0.62    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 8          | 2.32                       | 2.08                               | 6   | 20858,21026,21194,20857,21025,21193 | -0.24     | -10.34   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 2.57                       | 2.33                               | 6   | 26143,26346,26549,26142,26345,26548 | -0.24     | -9.34    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 1.27                       | 1.03                               | 6   | 20837,21005,21173,20836,21004,21172 | -0.24     | -18.9    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 2.74                       | 2.5                                | 6   | 18849,19017,19185,18848,19016,19184 | -0.24     | -8.76    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 2.47                       | 2.23                               | 6   | 26136,26339,26542,26135,26338,26541 | -0.24     | -9.72    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 10.58                      | 10.34                              | 6   | 26185,26388,26591,26184,26387,26590 | -0.24     | -2.27    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 2.2                        | 1.96                               | 6   | 24904,25107,25310,24903,25106,25309 | -0.24     | -10.91   |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 2.43                       | 2.19                               | 6   | 31008,31211,31414,31007,31210,31413 | -0.24     | -9.88    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 2.7                        | 2.45                               | 6   | 1629,1804,1979,1628,1803,1978       | -0.25     | -9.26    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 4.62                       | 4.37                               | 6   | 18366,18534,18702,18365,18533,18701 | -0.25     | -5.41    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 6.56                       | 6.31                               | 6   | 22909,23077,23245,22908,23076,23244 | -0.25     | -3.81    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 1.21                       | 0.96                               | 6   | 31568,31771,31974,31567,31770,31973 | -0.25     | -20.66   |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16         | 1.96                       | 1.71                               | 6   | 33423,33626,33829,33422,33625,33828 | -0.25     | -12.76   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 88.13                      | 87.88                              | 6   | 40381,40570,40759,40380,40569,40758 | -0.25     | -0.28    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 2.73                       | 2.47                               | 6   | 13697,13872,14047,13696,13871,14046 | -0.26     | -9.52    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 256        | 2.67                       | 2.41                               | 6   | 28579,28782,28985,28578,28781,28984 | -0.26     | -9.74    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 7.72                       | 7.46                               | 6   | 36916,37105,37294,36915,37104,37293 | -0.26     | -3.37    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 1.64                       | 1.38                               | 6   | 8426,8601,8776,8425,8600,8775       | -0.26     | -15.85   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 2.74                       | 2.48                               | 6   | 19864,20032,20200,19863,20031,20199 | -0.26     | -9.49    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 2          | 1.42                       | 1.15                               | 6   | 15237,15412,15587,15236,15411,15586 | -0.27     | -19.01   |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 3.31                       | 3.04                               | 6   | 27375,27578,27781,27374,27577,27780 | -0.27     | -8.16    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 512        | 7.24                       | 6.97                               | 6   | 23420,23588,23756,23419,23587,23755 | -0.27     | -3.73    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 4.03                       | 3.76                               | 6   | 29811,30014,30217,29810,30013,30216 | -0.27     | -6.7     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 8.52                       | 8.24                               | 6   | 20396,20564,20732,20395,20563,20731 | -0.28     | -3.29    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 64         | 2.3                        | 2.02                               | 6   | 6347,6522,6697,6346,6521,6696       | -0.28     | -12.17   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 3.84                       | 3.56                               | 6   | 6361,6536,6711,6360,6535,6710       | -0.28     | -7.29    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 1.48                       | 1.2                                | 6   | 1076,1251,1426,1075,1250,1425       | -0.28     | -18.92   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 1.3                        | 1.02                               | 6   | 1587,1762,1937,1586,1761,1936       | -0.28     | -21.54   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 3.2                        | 2.92                               | 6   | 61,236,411,60,235,410               | -0.28     | -8.75    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 3.47                       | 3.19                               | 6   | 21887,22055,22223,21886,22054,22222 | -0.28     | -8.07    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 4.58                       | 4.3                                | 6   | 53387,53576,53765,53386,53575,53764 | -0.28     | -6.11    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 512        | 15.01                      | 14.72                              | 6   | 38078,38267,38456,38077,38266,38455 | -0.29     | -1.93    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 3.28                       | 2.99                               | 6   | 27977,28180,28383,27976,28179,28382 | -0.29     | -8.84    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 2.26                       | 1.97                               | 6   | 7929,8104,8279,7928,8103,8278       | -0.29     | -12.83   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 6.3                        | 6.01                               | 6   | 7418,7593,7768,7417,7592,7767       | -0.29     | -4.6     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 2.59                       | 2.3                                | 6   | 8454,8629,8804,8453,8628,8803       | -0.29     | -11.2    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 4.34                       | 4.05                               | 6   | 20886,21054,21222,20885,21053,21221 | -0.29     | -6.68    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 2.14                       | 1.85                               | 6   | 25520,25723,25926,25519,25722,25925 | -0.29     | -13.55   |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 512        | 2.86                       | 2.57                               | 6   | 28586,28789,28992,28585,28788,28991 | -0.29     | -10.14   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 8.09                       | 7.8                                | 6   | 34648,34837,35026,34647,34836,35025 | -0.29     | -3.58    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 16         | 2.72                       | 2.43                               | 6   | 50517,50706,50895,50516,50705,50894 | -0.29     | -10.66   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 95268      | 939.7                      | 939.41                             | 6   | 20956,21124,21292,20955,21123,21291 | -0.29     | -0.03    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 126518     | 1248.69                    | 1248.39                            | 6   | 20963,21131,21299,20962,21130,21298 | -0.3      | -0.02    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 10.2                       | 9.9                                | 6   | 18884,19052,19220,18883,19051,19219 | -0.3      | -2.94    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 2.54                       | 2.24                               | 6   | 27956,28159,28362,27955,28158,28361 | -0.3      | -11.81   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 1.41                       | 1.11                               | 6   | 39716,39905,40094,39715,39904,40093 | -0.3      | -21.28   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 1.28                       | 0.98                               | 6   | 1062,1237,1412,1061,1236,1411       | -0.3      | -23.44   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 23.88                      | 23.58                              | 6   | 19402,19570,19738,19401,19569,19737 | -0.3      | -1.26    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 24.01                      | 23.71                              | 4   | 53989,54178,53988,54177             | -0.3      | -1.25    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 3.74                       | 3.43                               | 6   | 2161,2336,2511,2160,2335,2510       | -0.31     | -8.29    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 2.85                       | 2.54                               | 6   | 8972,9147,9322,8971,9146,9321       | -0.31     | -10.88   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 1.82                       | 1.51                               | 6   | 23371,23539,23707,23370,23538,23706 | -0.31     | -17.03   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 1.46                       | 1.15                               | 6   | 39149,39338,39527,39148,39337,39526 | -0.31     | -21.23   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 13.47                      | 13.16                              | 6   | 19395,19563,19731,19394,19562,19730 | -0.31     | -2.3     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 440536     | 3217.78                    | 3217.47                            | 6   | 684,859,1034,683,858,1033           | -0.31     | -0.01    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 3.94                       | 3.62                               | 6   | 1118,1293,1468,1117,1292,1467       | -0.32     | -8.12    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 3.71                       | 3.39                               | 6   | 4786,4961,5136,4785,4960,5135       | -0.32     | -8.63    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 2.44                       | 2.12                               | 6   | 17841,18009,18177,17840,18008,18176 | -0.32     | -13.11   |
