+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------+------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-728899ba | patched-munro-728899ba | cnt |                 qid                 | pct_diff |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1512144    | 3476.5           | 3455.96                | 6   | 44977,45166,45355,44982,45171,45360 | -0.59    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 1.69             | 1.68                   | 6   | 10530,10705,10880,10535,10710,10885 | -0.59    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1262144    | 3852.07          | 3829.27                | 6   | 44403,44592,44781,44408,44597,44786 | -0.59    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2262144    | 12490.42         | 12415.69               | 6   | 41596,41785,41974,41601,41790,41979 | -0.6     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 131072     | 343.9            | 341.83                 | 6   | 43801,43990,44179,43806,43995,44184 | -0.6     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 762144     | 4517.28          | 4490.07                | 6   | 42688,42877,43066,42693,42882,43071 | -0.6     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 19.76            | 19.64                  | 6   | 19896,20064,20232,19901,20069,20237 | -0.61    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 32.71            | 32.51                  | 6   | 1143,1318,1493,1148,1323,1498       | -0.61    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1012144    | 3082.05          | 3063.06                | 6   | 44396,44585,44774,44401,44590,44779 | -0.62    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 503036     | 2175.48          | 2162.07                | 6   | 16438,16613,16788,16443,16618,16793 | -0.62    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1012144    | 4930.01          | 4899.6                 | 6   | 37025,37214,37403,37030,37219,37408 | -0.62    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 135.53           | 134.69                 | 6   | 22437,22605,22773,22442,22610,22778 | -0.62    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 64018      | 635.51           | 631.57                 | 6   | 20946,21114,21282,20951,21119,21287 | -0.62    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 4.83             | 4.8                    | 6   | 47119,47308,47497,47124,47313,47502 | -0.62    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1012144    | 3016.62          | 2997.81                | 6   | 46097,46286,46475,46102,46291,46480 | -0.62    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1762144    | 8187.84          | 8136.69                | 6   | 37613,37802,37991,37618,37807,37996 | -0.62    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 131072     | 733.03           | 728.44                 | 6   | 35296,35485,35674,35301,35490,35679 | -0.63    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 1.59             | 1.58                   | 6   | 24887,25090,25293,24892,25095,25298 | -0.63    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1012144    | 2344.75          | 2329.97                | 6   | 52334,52523,52712,52339,52528,52717 | -0.63    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2012144    | 6439.84          | 6399.02                | 6   | 51795,51984,52173,51800,51989,52178 | -0.63    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 25.17            | 25.01                  | 6   | 29227,29430,29633,29232,29435,29638 | -0.64    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1012144    | 5154.19          | 5121.38                | 6   | 40994,41183,41372,40999,41188,41377 | -0.64    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 2048       | 36.13            | 35.9                   | 6   | 22927,23095,23263,22932,23100,23268 | -0.64    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1512144    | 8983.47          | 8926.05                | 6   | 42709,42898,43087,42714,42903,43092 | -0.64    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 262144     | 1260.5           | 1252.38                | 6   | 40406,40595,40784,40411,40600,40789 | -0.64    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 565536     | 4846.57          | 4815.32                | 6   | 11720,11895,12070,11725,11900,12075 | -0.64    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1762144    | 9003.05          | 8944.88                | 6   | 41015,41204,41393,41020,41209,41398 | -0.65    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 10.7             | 10.63                  | 6   | 52838,53027,53216,52843,53032,53221 | -0.65    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 762144     | 3815.5           | 3790.36                | 6   | 38719,38908,39097,38724,38913,39102 | -0.66    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 262144     | 1460.77          | 1451.14                | 6   | 41540,41729,41918,41545,41734,41923 | -0.66    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1762144    | 10443.13         | 10374.22               | 6   | 42716,42905,43094,42721,42910,43099 | -0.66    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 762144     | 2746.66          | 2728.51                | 6   | 35884,36073,36262,35889,36078,36267 | -0.66    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 762144     | 2526.68          | 2509.96                | 6   | 45523,45712,45901,45528,45717,45906 | -0.66    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 40.79            | 40.52                  | 6   | 16368,16543,16718,16373,16548,16723 | -0.66    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 378036     | 3185.9           | 3164.79                | 6   | 11699,11874,12049,11704,11879,12054 | -0.66    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 131072     | 617.04           | 612.94                 | 6   | 37564,37753,37942,37569,37758,37947 | -0.66    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 128036     | 429.06           | 426.2                  | 6   | 1171,1346,1521,1176,1351,1526       | -0.67    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 251518     | 4322.96          | 4293.66                | 6   | 24012,24180,24348,24017,24185,24353 | -0.68    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 251518     | 1648.5           | 1637.16                | 6   | 16956,17124,17292,16961,17129,17297 | -0.69    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 440536     | 3397.66          | 3374.19                | 6   | 7506,7681,7856,7511,7686,7861       | -0.69    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1762144    | 10358.84         | 10286.77               | 6   | 36479,36668,36857,36484,36673,36862 | -0.7     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16         | 2.86             | 2.84                   | 6   | 49947,50136,50325,49952,50141,50330 | -0.7     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 236.69           | 235.03                 | 6   | 18916,19084,19252,18921,19089,19257 | -0.7     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 1024       | 5.67             | 5.63                   | 6   | 6897,7072,7247,6902,7077,7252       | -0.71    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 133.18           | 132.24                 | 6   | 22941,23109,23277,22946,23114,23282 | -0.71    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1512144    | 8877.41          | 8814.44                | 6   | 36472,36661,36850,36477,36666,36855 | -0.71    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 282768     | 1843.14          | 1830.0                 | 6   | 16963,17131,17299,16968,17136,17304 | -0.71    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 262144     | 919.29           | 912.64                 | 6   | 47210,47399,47588,47215,47404,47593 | -0.72    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 131072     | 624.03           | 619.47                 | 6   | 40399,40588,40777,40404,40593,40782 | -0.73    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2262144    | 10992.09         | 10911.73               | 6   | 37060,37249,37438,37065,37254,37443 | -0.73    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 189018     | 1851.19          | 1837.55                | 6   | 19462,19630,19798,19467,19635,19803 | -0.74    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 64018      | 1127.3           | 1118.94                | 6   | 23970,24138,24306,23975,24143,24311 | -0.74    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 262144     | 912.39           | 905.55                 | 6   | 50045,50234,50423,50050,50239,50428 | -0.75    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1762144    | 5685.13          | 5642.43                | 6   | 47252,47441,47630,47257,47446,47635 | -0.75    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 131072     | 776.26           | 770.4                  | 6   | 36430,36619,36808,36435,36624,36813 | -0.75    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 512144     | 2403.73          | 2385.54                | 6   | 37578,37767,37956,37583,37772,37961 | -0.76    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2012144    | 11094.53         | 11010.51               | 6   | 41589,41778,41967,41594,41783,41972 | -0.76    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 190536     | 1592.12          | 1580.05                | 6   | 14303,14478,14653,14308,14483,14658 | -0.76    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 30.26            | 30.03                  | 6   | 32272,32475,32678,32277,32480,32683 | -0.76    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 48.3             | 47.93                  | 6   | 20414,20582,20750,20419,20587,20755 | -0.77    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 262144     | 1234.03          | 1224.52                | 6   | 39272,39461,39650,39277,39466,39655 | -0.77    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 378036     | 2743.65          | 2722.37                | 6   | 6449,6624,6799,6454,6629,6804       | -0.78    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1262144    | 4530.95          | 4495.76                | 6   | 43269,43458,43647,43274,43463,43652 | -0.78    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 855.51           | 848.86                 | 6   | 46076,46265,46454,46081,46270,46459 | -0.78    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 8          | 1.28             | 1.27                   | 6   | 4223,4398,4573,4228,4403,4578       | -0.78    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 3.81             | 3.78                   | 6   | 16851,17019,17187,16856,17024,17192 | -0.79    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 159.73           | 158.47                 | 6   | 49457,49646,49835,49462,49651,49840 | -0.79    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1262144    | 2912.49          | 2889.42                | 6   | 49506,49695,49884,49511,49700,49889 | -0.79    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 148.37           | 147.19                 | 6   | 18405,18573,18741,18410,18578,18746 | -0.8     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 262144     | 1376.06          | 1365.07                | 6   | 38138,38327,38516,38143,38332,38521 | -0.8     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 1.25             | 1.24                   | 6   | 20337,20505,20673,20342,20510,20678 | -0.8     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 1.25             | 1.24                   | 6   | 52201,52390,52579,52206,52395,52584 | -0.8     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 762144     | 4460.72          | 4424.85                | 6   | 36451,36640,36829,36456,36645,36834 | -0.8     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 512144     | 2624.84          | 2603.61                | 6   | 38145,38334,38523,38150,38339,38528 | -0.81    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 2.47             | 2.45                   | 6   | 37459,37648,37837,37464,37653,37842 | -0.81    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 762144     | 3562.03          | 3533.18                | 6   | 37585,37774,37963,37590,37779,37968 | -0.81    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 262144     | 182.86           | 181.37                 | 6   | 28646,28849,29052,28651,28854,29057 | -0.81    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 251518     | 3982.88          | 3950.15                | 6   | 22500,22668,22836,22505,22673,22841 | -0.82    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 512144     | 3264.83          | 3237.86                | 6   | 53454,53643,53832,53459,53648,53837 | -0.83    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 18.06            | 17.91                  | 6   | 18888,19056,19224,18893,19061,19229 | -0.83    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 2.4              | 2.38                   | 6   | 27960,28163,28366,27965,28168,28371 | -0.83    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1762144    | 5190.95          | 5147.48                | 6   | 46118,46307,46496,46123,46312,46501 | -0.84    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1512144    | 8313.38          | 8243.37                | 6   | 35338,35527,35716,35343,35532,35721 | -0.84    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1012144    | 5069.17          | 5025.95                | 6   | 38726,38915,39104,38731,38920,39109 | -0.85    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 11.6             | 11.5                   | 6   | 18377,18545,18713,18382,18550,18718 | -0.86    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 157768     | 2426.87          | 2405.91                | 6   | 17439,17607,17775,17444,17612,17780 | -0.86    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2          | 1.15             | 1.14                   | 6   | 47091,47280,47469,47096,47285,47474 | -0.87    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1012144    | 4692.02          | 4651.09                | 6   | 39293,39482,39671,39298,39487,39676 | -0.87    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 762144     | 4221.13          | 4183.93                | 6   | 41554,41743,41932,41559,41748,41937 | -0.88    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 30.61            | 30.34                  | 6   | 27407,27610,27813,27412,27615,27818 | -0.88    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 39.47            | 39.12                  | 6   | 18391,18559,18727,18396,18564,18732 | -0.89    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 512144     | 1238.23          | 1227.13                | 6   | 52320,52509,52698,52325,52514,52703 | -0.9     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 565536     | 4002.82          | 3966.81                | 6   | 10670,10845,11020,10675,10850,11025 | -0.9     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2012144    | 9751.5           | 9663.74                | 6   | 39888,40077,40266,39893,40082,40271 | -0.9     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 64         | 3.33             | 3.3                    | 6   | 19868,20036,20204,19873,20041,20209 | -0.9     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 289.3            | 286.68                 | 6   | 23956,24124,24292,23961,24129,24297 | -0.91    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2012144    | 11937.86         | 11829.71               | 6   | 42723,42912,43101,42728,42917,43106 | -0.91    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 2.2              | 2.18                   | 6   | 35758,35947,36136,35763,35952,36141 | -0.91    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 762144     | 2309.32          | 2288.32                | 6   | 46090,46279,46468,46095,46284,46473 | -0.91    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2012144    | 6529.74          | 6469.57                | 6   | 42156,42345,42534,42161,42350,42539 | -0.92    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2262144    | 13318.4          | 13195.52               | 6   | 36493,36682,36871,36498,36687,36876 | -0.92    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 3.23             | 3.2                    | 6   | 20876,21044,21212,20881,21049,21217 | -0.93    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 251518     | 3972.43          | 3935.34                | 6   | 19980,20148,20316,19985,20153,20321 | -0.93    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2012144    | 4045.75          | 4007.91                | 6   | 52929,53118,53307,52934,53123,53312 | -0.94    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 565536     | 3287.6           | 3256.83                | 6   | 2795,2970,3145,2800,2975,3150       | -0.94    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2262144    | 7220.47          | 7152.89                | 6   | 47266,47455,47644,47271,47460,47649 | -0.94    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 207.26           | 205.32                 | 6   | 36416,36605,36794,36421,36610,36799 | -0.94    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1012144    | 4731.6           | 4687.2                 | 6   | 37592,37781,37970,37597,37786,37975 | -0.94    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 341.91           | 338.7                  | 6   | 38691,38880,39069,38696,38885,39074 | -0.94    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 1.06             | 1.05                   | 6   | 52761,52950,53139,52766,52955,53144 | -0.94    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 282768     | 3049.05          | 3020.19                | 6   | 20491,20659,20827,20496,20664,20832 | -0.95    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1262144    | 6091.95          | 6034.24                | 6   | 39867,40056,40245,39872,40061,40250 | -0.95    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 34.46            | 34.13                  | 6   | 23438,23606,23774,23443,23611,23779 | -0.96    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 131072     | 491.39           | 486.68                 | 6   | 43234,43423,43612,43239,43428,43617 | -0.96    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1024       | 18.64            | 18.46                  | 6   | 44886,45075,45264,44891,45080,45269 | -0.97    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1262144    | 5866.9           | 5810.17                | 6   | 37599,37788,37977,37604,37793,37982 | -0.97    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1012144    | 5602.56          | 5548.16                | 6   | 41561,41750,41939,41566,41755,41944 | -0.97    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 2.05             | 2.03                   | 6   | 26728,26931,27134,26733,26936,27139 | -0.98    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 191.07           | 189.2                  | 6   | 38117,38306,38495,38122,38311,38500 | -0.98    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 762144     | 4192.67          | 4151.27                | 6   | 35317,35506,35695,35322,35511,35700 | -0.99    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 2.02             | 2.0                    | 6   | 23879,24047,24215,23884,24052,24220 | -0.99    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 762144     | 1599.84          | 1583.83                | 6   | 43822,44011,44200,43827,44016,44205 | -1.0     |
