+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------------+----------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-munro-3ded1b78 | patched-geoghegan-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 503036     | 3534.44                            | 4078.02                    | 6   | 10665,10840,11015,10666,10841,11016 | 543.58   | 15.38    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 565536     | 4014.35                            | 4546.35                    | 6   | 13297,13472,13647,13298,13473,13648 | 532.0    | 13.25    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 64018      | 981.43                             | 1484.35                    | 6   | 17420,17588,17756,17421,17589,17757 | 502.92   | 51.24    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 503036     | 3530.34                            | 4022.73                    | 6   | 13290,13465,13640,13291,13466,13641 | 492.39   | 13.95    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 440536     | 3064.93                            | 3555.46                    | 6   | 10658,10833,11008,10659,10834,11009 | 490.53   | 16.0     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 64018      | 1117.83                            | 1589.67                    | 6   | 18428,18596,18764,18429,18597,18765 | 471.84   | 42.21    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 131072     | 609.05                             | 1071.86                    | 6   | 37566,37755,37944,37567,37756,37945 | 462.81   | 75.99    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 1048576    | 1188.4                             | 1634.18                    | 6   | 25617,25820,26023,25618,25821,26024 | 445.78   | 37.51    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 2048576    | 2746.8                             | 3188.62                    | 6   | 25624,25827,26030,25625,25828,26031 | 441.82   | 16.08    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 64018      | 683.81                             | 1117.58                    | 6   | 21956,22124,22292,21957,22125,22293 | 433.77   | 63.43    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 326.29                             | 748.57                     | 6   | 15859,16034,16209,15860,16035,16210 | 422.28   | 129.42   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 327.83                             | 749.71                     | 6   | 14809,14984,15159,14810,14985,15160 | 421.88   | 128.69   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 378036     | 2630.17                            | 3049.21                    | 6   | 13276,13451,13626,13277,13452,13627 | 419.04   | 15.93    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 326.31                             | 741.44                     | 6   | 10084,10259,10434,10085,10260,10435 | 415.13   | 127.22   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 328.96                             | 743.64                     | 6   | 9034,9209,9384,9035,9210,9385       | 414.68   | 126.06   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1012144    | 4930.6                             | 5343.09                    | 6   | 37027,37216,37405,37028,37217,37406 | 412.49   | 8.37     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 238.73                             | 649.36                     | 6   | 13759,13934,14109,13760,13935,14110 | 410.63   | 172.01   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 440536     | 3086.87                            | 3494.18                    | 6   | 13283,13458,13633,13284,13459,13634 | 407.31   | 13.19    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 565536     | 3836.04                            | 4240.07                    | 6   | 4897,5072,5247,4898,5073,5248       | 404.03   | 10.53    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 2048576    | 2361.15                            | 2759.67                    | 6   | 28060,28263,28466,28061,28264,28467 | 398.52   | 16.88    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 378036     | 2649.38                            | 3047.87                    | 6   | 10651,10826,11001,10652,10827,11002 | 398.49   | 15.04    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 1048576    | 1016.06                            | 1413.4                     | 6   | 29880,30083,30286,29881,30084,30287 | 397.34   | 39.11    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 503036     | 3377.32                            | 3758.46                    | 6   | 4890,5065,5240,4891,5066,5241       | 381.14   | 11.29    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 273.52                             | 652.24                     | 6   | 12709,12884,13059,12710,12885,13060 | 378.72   | 138.46   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 565536     | 3853.18                            | 4223.14                    | 6   | 2272,2447,2622,2273,2448,2623       | 369.96   | 9.6      |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 269.84                             | 637.95                     | 6   | 12184,12359,12534,12185,12360,12535 | 368.11   | 136.42   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1762144    | 8975.08                            | 9340.14                    | 6   | 41017,41206,41395,41018,41207,41396 | 365.06   | 4.07     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 281.98                             | 641.54                     | 6   | 11134,11309,11484,11135,11310,11485 | 359.56   | 127.51   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 190.87                             | 536.43                     | 6   | 4309,4484,4659,4310,4485,4660       | 345.56   | 181.04   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 762144     | 3722.62                            | 4067.28                    | 6   | 37020,37209,37398,37021,37210,37399 | 344.66   | 9.26     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 192.03                             | 536.54                     | 6   | 3784,3959,4134,3785,3960,4135       | 344.51   | 179.4    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 190.8                              | 531.91                     | 6   | 2734,2909,3084,2735,2910,3085       | 341.11   | 178.78   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 198.88                             | 535.07                     | 6   | 5359,5534,5709,5360,5535,5710       | 336.19   | 169.04   |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 512144     | 2724.58                            | 3052.65                    | 6   | 53456,53645,53834,53457,53646,53835 | 328.07   | 12.04    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 440536     | 2954.25                            | 3281.84                    | 6   | 2258,2433,2608,2259,2434,2609       | 327.59   | 11.09    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 503036     | 3415.51                            | 3740.49                    | 6   | 2265,2440,2615,2266,2441,2616       | 324.98   | 9.51     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 440536     | 2980.73                            | 3303.74                    | 6   | 4883,5058,5233,4884,5059,5234       | 323.01   | 10.84    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 315536     | 2203.36                            | 2504.4                     | 6   | 13269,13444,13619,13270,13445,13620 | 301.04   | 13.66    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 378036     | 2563.97                            | 2859.0                     | 6   | 4876,5051,5226,4877,5052,5227       | 295.03   | 11.51    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 371.14                             | 661.71                     | 6   | 35291,35480,35669,35292,35481,35670 | 290.57   | 78.29    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 378036     | 2539.56                            | 2830.09                    | 6   | 2251,2426,2601,2252,2427,2602       | 290.53   | 11.44    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 565536     | 1970.89                            | 2246.69                    | 6   | 15397,15572,15747,15398,15573,15748 | 275.8    | 13.99    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 253036     | 1755.93                            | 2012.76                    | 6   | 13262,13437,13612,13263,13438,13613 | 256.83   | 14.63    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 315536     | 2257.25                            | 2507.54                    | 6   | 10644,10819,10994,10645,10820,10995 | 250.29   | 11.09    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 503036     | 1731.28                            | 1978.3                     | 6   | 15390,15565,15740,15391,15566,15741 | 247.02   | 14.27    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 315536     | 2133.01                            | 2378.23                    | 6   | 4869,5044,5219,4870,5045,5220       | 245.22   | 11.5     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 503036     | 1736.0                             | 1980.16                    | 6   | 8565,8740,8915,8566,8741,8916       | 244.16   | 14.06    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 315536     | 2142.92                            | 2374.52                    | 6   | 2244,2419,2594,2245,2420,2595       | 231.6    | 10.81    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 5048576    | 3282.41                            | 3508.04                    | 6   | 31735,31938,32141,31736,31939,32142 | 225.63   | 6.87     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 565536     | 1967.14                            | 2191.64                    | 6   | 8572,8747,8922,8573,8748,8923       | 224.5    | 11.41    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1048576    | 1416.74                            | 1641.19                    | 6   | 33534,33737,33940,33535,33738,33941 | 224.45   | 15.84    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 335.08                             | 558.07                     | 6   | 38693,38882,39071,38694,38883,39072 | 222.99   | 66.55    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 1048576    | 1405.21                            | 1626.53                    | 6   | 26835,27038,27241,26836,27039,27242 | 221.32   | 15.75    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 253036     | 1813.55                            | 2030.45                    | 6   | 10637,10812,10987,10638,10813,10988 | 216.9    | 11.96    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2262144    | 7987.57                            | 8203.59                    | 6   | 43299,43488,43677,43300,43489,43678 | 216.02   | 2.7      |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 163.96                             | 376.2                      | 6   | 15852,16027,16202,15853,16028,16203 | 212.24   | 129.45   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 253036     | 1695.9                             | 1906.78                    | 6   | 2237,2412,2587,2238,2413,2588       | 210.88   | 12.43    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 164.43                             | 375.12                     | 6   | 10077,10252,10427,10078,10253,10428 | 210.69   | 128.13   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 164.8                              | 375.0                      | 6   | 14802,14977,15152,14803,14978,15153 | 210.2    | 127.55   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2262144    | 10813.06                           | 11022.89                   | 6   | 37062,37251,37440,37063,37252,37441 | 209.83   | 1.94     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 168.52                             | 372.34                     | 6   | 9027,9202,9377,9028,9203,9378       | 203.82   | 120.95   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 440536     | 1538.4                             | 1742.17                    | 6   | 15383,15558,15733,15384,15559,15734 | 203.77   | 13.25    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 122.79                             | 325.36                     | 6   | 13752,13927,14102,13753,13928,14103 | 202.57   | 164.97   |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 524288     | 514.26                             | 713.65                     | 6   | 29873,30076,30279,29874,30077,30280 | 199.39   | 38.77    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 315536     | 1086.64                            | 1282.71                    | 6   | 15369,15544,15719,15370,15545,15720 | 196.07   | 18.04    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 1048576    | 1221.23                            | 1413.3                     | 6   | 28053,28256,28459,28054,28257,28460 | 192.07   | 15.73    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1512144    | 4774.83                            | 4965.3                     | 6   | 34773,34962,35151,34774,34963,35152 | 190.47   | 3.99     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2012144    | 4479.2                             | 4667.62                    | 6   | 47828,48017,48206,47829,48018,48207 | 188.42   | 4.21     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 135.44                             | 323.21                     | 6   | 12177,12352,12527,12178,12353,12528 | 187.77   | 138.64   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 253036     | 1717.91                            | 1904.67                    | 6   | 4862,5037,5212,4863,5038,5213       | 186.76   | 10.87    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 137.02                             | 323.22                     | 6   | 12702,12877,13052,12703,12878,13053 | 186.2    | 135.89   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 378036     | 1316.63                            | 1502.66                    | 6   | 8551,8726,8901,8552,8727,8902       | 186.03   | 14.13    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 190536     | 1330.38                            | 1514.25                    | 6   | 10630,10805,10980,10631,10806,10981 | 183.87   | 13.82    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 143.57                             | 324.75                     | 6   | 11127,11302,11477,11128,11303,11478 | 181.18   | 126.2    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 97.41                              | 270.73                     | 6   | 2727,2902,3077,2728,2903,3078       | 173.32   | 177.93   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2262144    | 5045.08                            | 5218.29                    | 6   | 49536,49725,49914,49537,49726,49915 | 173.21   | 3.43     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 101.18                             | 270.78                     | 6   | 5352,5527,5702,5353,5528,5703       | 169.6    | 167.62   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 96.97                              | 266.11                     | 6   | 4302,4477,4652,4303,4478,4653       | 169.14   | 174.43   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 98.4                               | 267.4                      | 6   | 3777,3952,4127,3778,3953,4128       | 169.0    | 171.75   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2012144    | 6451.33                            | 6614.3                     | 6   | 42158,42347,42536,42159,42348,42537 | 162.97   | 2.53     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 190536     | 1285.08                            | 1448.01                    | 6   | 2230,2405,2580,2231,2406,2581       | 162.93   | 12.68    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2262144    | 11143.39                           | 11301.9                    | 6   | 38763,38952,39141,38764,38953,39142 | 158.51   | 1.42     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 190536     | 1364.83                            | 1519.72                    | 6   | 13255,13430,13605,13256,13431,13606 | 154.89   | 11.35    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1262144    | 6359.76                            | 6511.29                    | 6   | 41003,41192,41381,41004,41193,41382 | 151.53   | 2.38     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2262144    | 13160.78                           | 13308.71                   | 6   | 36495,36684,36873,36496,36685,36874 | 147.93   | 1.12     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2262144    | 7191.89                            | 7339.24                    | 6   | 42165,42354,42543,42166,42355,42544 | 147.35   | 2.05     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 315536     | 1100.8                             | 1245.86                    | 6   | 8544,8719,8894,8545,8720,8895       | 145.06   | 13.18    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2262144    | 6596.38                            | 6737.11                    | 6   | 44433,44622,44811,44434,44623,44812 | 140.73   | 2.13     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2012144    | 3976.5                             | 4116.86                    | 6   | 51230,51419,51608,51231,51420,51609 | 140.36   | 3.53     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2012144    | 9976.71                            | 10114.66                   | 6   | 38756,38945,39134,38757,38946,39135 | 137.95   | 1.38     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 190536     | 1278.23                            | 1415.91                    | 6   | 4855,5030,5205,4856,5031,5206       | 137.68   | 10.77    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2012144    | 9851.6                             | 9986.72                    | 6   | 40457,40646,40835,40458,40647,40836 | 135.12   | 1.37     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2012144    | 4049.68                            | 4184.46                    | 6   | 48395,48584,48773,48396,48585,48774 | 134.78   | 3.33     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2012144    | 9223.33                            | 9356.9                     | 6   | 37622,37811,38000,37623,37812,38001 | 133.57   | 1.45     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1262144    | 4042.48                            | 4175.88                    | 6   | 34766,34955,35144,34767,34956,35145 | 133.4    | 3.3      |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1762144    | 9613.57                            | 9746.93                    | 6   | 41584,41773,41962,41585,41774,41963 | 133.36   | 1.39     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2262144    | 7124.91                            | 7255.82                    | 6   | 47268,47457,47646,47269,47458,47647 | 130.91   | 1.84     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1012144    | 3187.13                            | 3317.29                    | 6   | 34759,34948,35137,34760,34949,35138 | 130.16   | 4.08     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1762144    | 5144.96                            | 5273.85                    | 6   | 50656,50845,51034,50657,50846,51035 | 128.89   | 2.51     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1762144    | 5653.54                            | 5782.19                    | 6   | 42151,42340,42529,42152,42341,42530 | 128.65   | 2.28     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1762144    | 8950.56                            | 9078.77                    | 6   | 38182,38371,38560,38183,38372,38561 | 128.21   | 1.43     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 7048576    | 10909.54                           | 11036.96                   | 6   | 25659,25862,26065,25660,25863,26066 | 127.42   | 1.17     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2262144    | 10397.97                           | 10524.93                   | 6   | 37629,37818,38007,37630,37819,38008 | 126.96   | 1.22     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1262144    | 3730.48                            | 3856.63                    | 6   | 44405,44594,44783,44406,44595,44784 | 126.15   | 3.38     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2262144    | 4546.18                            | 4672.29                    | 6   | 48402,48591,48780,48403,48592,48781 | 126.11   | 2.77     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2262144    | 5098.48                            | 5220.03                    | 6   | 47835,48024,48213,47836,48025,48214 | 121.55   | 2.38     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2262144    | 5017.58                            | 5136.52                    | 6   | 45000,45189,45378,45001,45190,45379 | 118.94   | 2.37     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 162.34                             | 279.97                     | 6   | 37552,37741,37930,37553,37742,37931 | 117.63   | 72.46    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1762144    | 10320.05                           | 10436.66                   | 6   | 42718,42907,43096,42719,42908,43097 | 116.61   | 1.13     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 128036     | 905.1                              | 1019.85                    | 6   | 13248,13423,13598,13249,13424,13599 | 114.75   | 12.68    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2012144    | 6376.99                            | 6491.37                    | 6   | 50096,50285,50474,50097,50286,50475 | 114.38   | 1.79     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 378036     | 1342.72                            | 1456.84                    | 6   | 15376,15551,15726,15377,15552,15727 | 114.12   | 8.5      |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1512144    | 7639.84                            | 7753.88                    | 6   | 38175,38364,38553,38176,38365,38554 | 114.04   | 1.49     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 9048576    | 5756.13                            | 5869.74                    | 6   | 28718,28921,29124,28719,28922,29125 | 113.61   | 1.97     |
