+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------------+----------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-munro-3ded1b78 | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 | pct_diff |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 175.87                             | 185.41                           | 6   | 40954,41143,41332,40956,41145,41334 | 5.42     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 512        | 3.69                               | 3.89                             | 6   | 6892,7067,7242,6894,7069,7244       | 5.42     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 440536     | 1538.4                             | 1620.91                          | 6   | 15383,15558,15733,15385,15560,15735 | 5.36     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 3.73                               | 3.93                             | 6   | 1635,1810,1985,1637,1812,1987       | 5.36     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 2.06                               | 2.17                             | 6   | 27339,27542,27745,27341,27544,27747 | 5.34     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 31.01                              | 32.66                            | 6   | 32897,33100,33303,32899,33102,33305 | 5.32     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 11.0                               | 11.58                            | 6   | 16874,17042,17210,16876,17044,17212 | 5.27     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 4          | 2.28                               | 2.4                              | 6   | 39162,39351,39540,39164,39353,39542 | 5.26     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 1.14                               | 1.2                              | 4   | 53904,54093,53906,54095             | 5.26     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 503036     | 1736.0                             | 1827.04                          | 6   | 8565,8740,8915,8567,8742,8917       | 5.24     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1          | 0.96                               | 1.01                             | 6   | 51055,51244,51433,51057,51246,51435 | 5.21     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 4.06                               | 4.27                             | 6   | 14235,14410,14585,14237,14412,14587 | 5.17     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 3048576    | 1958.14                            | 2057.77                          | 6   | 30503,30706,30909,30505,30708,30911 | 5.09     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 8          | 1.58                               | 1.66                             | 6   | 30370,30573,30776,30372,30575,30778 | 5.06     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 2.18                               | 2.29                             | 6   | 34059,34262,34465,34061,34264,34467 | 5.05     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 2.99                               | 3.14                             | 6   | 5310,5485,5660,5312,5487,5662       | 5.02     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 1.0                                | 1.05                             | 6   | 44818,45007,45196,44820,45009,45198 | 5.0      |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 3.43                               | 3.6                              | 6   | 2160,2335,2510,2162,2337,2512       | 4.96     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 8.91                               | 9.35                             | 6   | 4799,4974,5149,4801,4976,5151       | 4.94     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 262144     | 179.67                             | 188.52                           | 6   | 31693,31896,32099,31695,31898,32101 | 4.93     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 1.22                               | 1.28                             | 6   | 40282,40471,40660,40284,40473,40662 | 4.92     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 142.58                             | 149.54                           | 6   | 51160,51349,51538,51162,51351,51540 | 4.88     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 262144     | 917.16                             | 961.81                           | 6   | 45511,45700,45889,45513,45702,45891 | 4.87     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 1.03                               | 1.08                             | 6   | 5779,5954,6129,5781,5956,6131       | 4.85     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 1.03                               | 1.08                             | 6   | 20836,21004,21172,20838,21006,21174 | 4.85     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 1.24                               | 1.3                              | 6   | 23867,24035,24203,23869,24037,24205 | 4.84     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 1.04                               | 1.09                             | 6   | 1600,1775,1950,1602,1777,1952       | 4.81     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 1.04                               | 1.09                             | 6   | 4729,4904,5079,4731,4906,5081       | 4.81     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 10.03                              | 10.51                            | 6   | 35802,35991,36180,35804,35993,36182 | 4.79     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 565536     | 1970.89                            | 2065.03                          | 6   | 15397,15572,15747,15399,15574,15749 | 4.78     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 1.89                               | 1.98                             | 6   | 52805,52994,53183,52807,52996,53185 | 4.76     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 2.73                               | 2.86                             | 6   | 44279,44468,44657,44281,44470,44659 | 4.76     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 463.31                             | 485.33                           | 6   | 10616,10791,10966,10618,10793,10968 | 4.75     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 440536     | 3086.87                            | 3232.5                           | 6   | 13283,13458,13633,13285,13460,13635 | 4.72     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 503036     | 3534.44                            | 3699.47                          | 6   | 10665,10840,11015,10667,10842,11017 | 4.67     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 1024       | 3.0                                | 3.14                             | 6   | 32855,33058,33261,32857,33060,33263 | 4.67     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 214.24                             | 224.02                           | 6   | 48332,48521,48710,48334,48523,48712 | 4.56     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 64         | 1.98                               | 2.07                             | 6   | 16321,16496,16671,16323,16498,16673 | 4.55     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 1.55                               | 1.62                             | 6   | 24889,25092,25295,24891,25094,25297 | 4.52     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 131072     | 480.36                             | 502.05                           | 6   | 44370,44559,44748,44372,44561,44750 | 4.52     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 1.33                               | 1.39                             | 6   | 38014,38203,38392,38016,38205,38394 | 4.51     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 1.33                               | 1.39                             | 6   | 49368,49557,49746,49370,49559,49748 | 4.51     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 282768     | 1911.18                            | 1997.11                          | 6   | 23517,23685,23853,23519,23687,23855 | 4.5      |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 181.47                             | 189.62                           | 6   | 6941,7116,7291,6943,7118,7293       | 4.49     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 2.04                               | 2.13                             | 6   | 43705,43894,44083,43707,43896,44085 | 4.41     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 4          | 1.36                               | 1.42                             | 6   | 12618,12793,12968,12620,12795,12970 | 4.41     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 2.27                               | 2.37                             | 4   | 53953,54142,53955,54144             | 4.41     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 253036     | 827.81                             | 864.18                           | 6   | 1187,1362,1537,1189,1364,1539       | 4.39     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 132.94                             | 138.74                           | 6   | 43222,43411,43600,43224,43413,43602 | 4.36     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 1.16                               | 1.21                             | 6   | 25,200,375,27,202,377               | 4.31     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 1.86                               | 1.94                             | 6   | 45406,45595,45784,45408,45597,45786 | 4.3      |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 113.88                             | 118.76                           | 6   | 16902,17070,17238,16904,17072,17240 | 4.29     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 1.87                               | 1.95                             | 6   | 12114,12289,12464,12116,12291,12466 | 4.28     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 18.76                              | 19.56                            | 6   | 22922,23090,23258,22924,23092,23260 | 4.26     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 2.12                               | 2.21                             | 6   | 17833,18001,18169,17835,18003,18171 | 4.25     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 190536     | 664.42                             | 692.62                           | 6   | 15355,15530,15705,15357,15532,15707 | 4.24     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 4.48                               | 4.67                             | 6   | 12660,12835,13010,12662,12837,13012 | 4.24     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 60.68                              | 63.25                            | 6   | 36404,36593,36782,36406,36595,36784 | 4.24     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 93.38                              | 97.3                             | 6   | 36978,37167,37356,36980,37169,37358 | 4.2      |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 4          | 1.67                               | 1.74                             | 6   | 22362,22530,22698,22364,22532,22700 | 4.19     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 3.58                               | 3.73                             | 6   | 34633,34822,35011,34635,34824,35013 | 4.19     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 12.71                              | 13.24                            | 6   | 35809,35998,36187,35811,36000,36189 | 4.17     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 1.2                                | 1.25                             | 6   | 15243,15418,15593,15245,15420,15595 | 4.17     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 512        | 6.97                               | 7.26                             | 6   | 23419,23587,23755,23421,23589,23757 | 4.16     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 59.3                               | 61.76                            | 6   | 40940,41129,41318,40942,41131,41320 | 4.15     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 2.17                               | 2.26                             | 6   | 35193,35382,35571,35195,35384,35573 | 4.15     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 7.98                               | 8.31                             | 6   | 4274,4449,4624,4276,4451,4626       | 4.14     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 1.21                               | 1.26                             | 6   | 51069,51258,51447,51071,51260,51449 | 4.13     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 3.89                               | 4.05                             | 6   | 19373,19541,19709,19375,19543,19711 | 4.11     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 18.04                              | 18.78                            | 6   | 5856,6031,6206,5858,6033,6208       | 4.1      |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 128036     | 342.14                             | 356.13                           | 6   | 123,298,473,125,300,475             | 4.09     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 2.95                               | 3.07                             | 6   | 14753,14928,15103,14755,14930,15105 | 4.07     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 237.91                             | 247.54                           | 6   | 10609,10784,10959,10611,10786,10961 | 4.05     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 2.24                               | 2.33                             | 6   | 41430,41619,41808,41432,41621,41810 | 4.02     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 35.91                              | 37.35                            | 6   | 8495,8670,8845,8497,8672,8847       | 4.01     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 51.58                              | 53.63                            | 6   | 38672,38861,39050,38674,38863,39052 | 3.97     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 9.82                               | 10.21                            | 6   | 3224,3399,3574,3226,3401,3576       | 3.97     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 4.3                                | 4.47                             | 6   | 53386,53575,53764,53388,53577,53766 | 3.95     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 4          | 2.29                               | 2.38                             | 6   | 34626,34815,35004,34628,34817,35006 | 3.93     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 6.39                               | 6.64                             | 6   | 8474,8649,8824,8476,8651,8826       | 3.91     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2262144    | 2709.59                            | 2815.33                          | 6   | 52938,53127,53316,52940,53129,53318 | 3.9      |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 2.07                               | 2.15                             | 6   | 26730,26933,27136,26732,26935,27138 | 3.86     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4          | 2.35                               | 2.44                             | 6   | 42564,42753,42942,42566,42755,42944 | 3.83     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 2          | 1.05                               | 1.09                             | 6   | 11561,11736,11911,11563,11738,11913 | 3.81     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 49.74                              | 51.63                            | 6   | 102,277,452,104,279,454             | 3.8      |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 1.06                               | 1.1                              | 6   | 13654,13829,14004,13656,13831,14006 | 3.77     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 1.33                               | 1.38                             | 6   | 45399,45588,45777,45401,45590,45779 | 3.76     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 1.6                                | 1.66                             | 6   | 16307,16482,16657,16309,16484,16659 | 3.75     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 1.34                               | 1.39                             | 6   | 47100,47289,47478,47102,47291,47480 | 3.73     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 81.29                              | 84.32                            | 6   | 46043,46232,46421,46045,46234,46423 | 3.73     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 105.19                             | 109.11                           | 6   | 43782,43971,44160,43784,43973,44162 | 3.73     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 1.62                               | 1.68                             | 6   | 21858,22026,22194,21860,22028,22196 | 3.7      |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 315536     | 1030.35                            | 1068.36                          | 6   | 1194,1369,1544,1196,1371,1546       | 3.69     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2          | 1.63                               | 1.69                             | 6   | 41990,42179,42368,41992,42181,42370 | 3.68     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 2          | 1.09                               | 1.13                             | 6   | 6836,7011,7186,6838,7013,7188       | 3.67     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 157768     | 1020.54                            | 1057.96                          | 6   | 16937,17105,17273,16939,17107,17275 | 3.67     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 131072     | 491.48                             | 509.28                           | 6   | 51741,51930,52119,51743,51932,52121 | 3.62     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 8.11                               | 8.4                              | 6   | 19387,19555,19723,19389,19557,19725 | 3.58     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 114.69                             | 118.79                           | 6   | 7984,8159,8334,7986,8161,8336       | 3.57     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 128        | 2.8                                | 2.9                              | 6   | 14228,14403,14578,14230,14405,14580 | 3.57     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 1.96                               | 2.03                             | 6   | 24903,25106,25309,24905,25108,25311 | 3.57     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 228.54                             | 236.68                           | 6   | 49466,49655,49844,49468,49657,49846 | 3.56     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 2.81                               | 2.91                             | 6   | 24931,25134,25337,24933,25136,25339 | 3.56     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 1.41                               | 1.46                             | 6   | 32,207,382,34,209,384               | 3.55     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 18.95                              | 19.62                            | 6   | 43194,43383,43572,43196,43385,43574 | 3.54     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 280.65                             | 290.53                           | 6   | 51734,51923,52112,51736,51925,52114 | 3.52     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 34.15                              | 35.35                            | 6   | 23440,23608,23776,23442,23610,23778 | 3.51     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048       | 4.86                               | 5.03                             | 6   | 31035,31238,31441,31037,31240,31443 | 3.5      |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 4          | 1.15                               | 1.19                             | 6   | 5793,5968,6143,5795,5970,6145       | 3.48     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2262144    | 5045.08                            | 5219.55                          | 6   | 49536,49725,49914,49538,49727,49916 | 3.46     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 9.28                               | 9.6                              | 6   | 6374,6549,6724,6376,6551,6726       | 3.45     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 101.18                             | 104.66                           | 6   | 35277,35466,35655,35279,35468,35657 | 3.44     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 2.91                               | 3.01                             | 6   | 19359,19527,19695,19361,19529,19697 | 3.44     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 1.17                               | 1.21                             | 6   | 46526,46715,46904,46528,46717,46906 | 3.42     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 378036     | 1342.72                            | 1388.16                          | 6   | 15376,15551,15726,15378,15553,15728 | 3.38     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 8.29                               | 8.57                             | 6   | 31658,31861,32064,31660,31863,32066 | 3.38     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 124.08                             | 128.27                           | 6   | 10602,10777,10952,10604,10779,10954 | 3.38     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 1.49                               | 1.54                             | 6   | 2657,2832,3007,2659,2834,3009       | 3.36     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 189018     | 1463.44                            | 1512.26                          | 6   | 17952,18120,18288,17954,18122,18290 | 3.34     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16         | 1.8                                | 1.86                             | 6   | 30986,31189,31392,30988,31191,31394 | 3.33     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1262144    | 1545.07                            | 1596.15                          | 6   | 52910,53099,53288,52912,53101,53290 | 3.31     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16         | 2.12                               | 2.19                             | 6   | 23888,24056,24224,23890,24058,24226 | 3.3      |
