+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------------+----------+-----+-------------------------------------+---------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-munro-3ded1b78 |  master  | cnt |                 qid                 |  diff   | pct_diff |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 326.95                             | 1007.47  | 6   | 19429,19597,19765,19426,19594,19762 | 680.52  | 208.14   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 379.79                             | 1055.66  | 6   | 2741,2916,3091,2738,2913,3088       | 675.87  | 177.96   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 361.8                              | 1011.36  | 6   | 21949,22117,22285,21946,22114,22282 | 649.56  | 179.54   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 363.64                             | 1002.86  | 6   | 20437,20605,20773,20434,20602,20770 | 639.22  | 175.78   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 503036     | 3534.44                            | 4070.51  | 6   | 10665,10840,11015,10662,10837,11012 | 536.07  | 15.17    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 565536     | 3962.97                            | 4485.37  | 6   | 10672,10847,11022,10669,10844,11019 | 522.4   | 13.18    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 565536     | 4014.35                            | 4500.07  | 6   | 13297,13472,13647,13294,13469,13644 | 485.72  | 12.1     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 440536     | 3064.93                            | 3540.54  | 6   | 10658,10833,11008,10655,10830,11005 | 475.61  | 15.52    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 503036     | 3530.34                            | 4004.18  | 6   | 13290,13465,13640,13287,13462,13637 | 473.84  | 13.42    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 1048576    | 1188.4                             | 1631.17  | 6   | 25617,25820,26023,25614,25817,26020 | 442.77  | 37.26    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 2048576    | 2746.8                             | 3185.54  | 6   | 25624,25827,26030,25621,25824,26027 | 438.74  | 15.97    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 565536     | 1483.48                            | 1921.73  | 6   | 6997,7172,7347,6994,7169,7344       | 438.25  | 29.54    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 326.31                             | 745.43   | 6   | 10084,10259,10434,10081,10256,10431 | 419.12  | 128.44   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 326.29                             | 744.69   | 6   | 15859,16034,16209,15856,16031,16206 | 418.4   | 128.23   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 328.96                             | 742.68   | 6   | 9034,9209,9384,9031,9206,9381       | 413.72  | 125.77   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 327.83                             | 741.32   | 6   | 14809,14984,15159,14806,14981,15156 | 413.49  | 126.13   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 565536     | 1526.81                            | 1937.89  | 6   | 172,347,522,169,344,519             | 411.08  | 26.92    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 238.73                             | 649.06   | 6   | 13759,13934,14109,13756,13931,14106 | 410.33  | 171.88   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 257.62                             | 644.91   | 6   | 17406,17574,17742,17403,17571,17739 | 387.29  | 150.33   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 282768     | 3952.25                            | 4336.96  | 6   | 18981,19149,19317,18978,19146,19314 | 384.71  | 9.73     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 503036     | 3377.32                            | 3761.41  | 6   | 4890,5065,5240,4887,5062,5237       | 384.09  | 11.37    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 258.84                             | 640.9    | 6   | 22950,23118,23286,22947,23115,23283 | 382.06  | 147.6    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 246.7                              | 625.88   | 6   | 634,809,984,631,806,981             | 379.18  | 153.7    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 269.84                             | 645.62   | 6   | 12184,12359,12534,12181,12356,12531 | 375.78  | 139.26   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 378036     | 2630.17                            | 3003.55  | 6   | 13276,13451,13626,13273,13448,13623 | 373.38  | 14.2     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 273.52                             | 646.79   | 6   | 12709,12884,13059,12706,12881,13056 | 373.27  | 136.47   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 255.27                             | 626.65   | 6   | 7459,7634,7809,7456,7631,7806       | 371.38  | 145.49   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 247.71                             | 617.8    | 6   | 6409,6584,6759,6406,6581,6756       | 370.09  | 149.4    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 503036     | 1338.15                            | 1707.84  | 6   | 6990,7165,7340,6987,7162,7337       | 369.69  | 27.63    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 565536     | 3853.18                            | 4221.99  | 6   | 2272,2447,2622,2269,2444,2619       | 368.81  | 9.57     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 281.98                             | 648.75   | 6   | 11134,11309,11484,11131,11306,11481 | 366.77  | 130.07   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 256.41                             | 622.84   | 6   | 1684,1859,2034,1681,1856,2031       | 366.43  | 142.91   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 565536     | 3836.04                            | 4198.35  | 6   | 4897,5072,5247,4894,5069,5244       | 362.31  | 9.44     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 503036     | 1367.89                            | 1727.96  | 6   | 165,340,515,162,337,512             | 360.07  | 26.32    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 288.24                             | 641.0    | 6   | 23958,24126,24294,23955,24123,24291 | 352.76  | 122.38   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 289.47                             | 641.62   | 6   | 18414,18582,18750,18411,18579,18747 | 352.15  | 121.65   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 440536     | 1159.98                            | 1507.79  | 6   | 158,333,508,155,330,505             | 347.81  | 29.98    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 166.6                              | 513.46   | 6   | 20934,21102,21270,20931,21099,21267 | 346.86  | 208.2    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 165.33                             | 508.91   | 6   | 19422,19590,19758,19419,19587,19755 | 343.58  | 207.81   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 190.87                             | 534.1    | 6   | 4309,4484,4659,4306,4481,4656       | 343.23  | 179.82   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 440536     | 2980.73                            | 3321.94  | 6   | 4883,5058,5233,4880,5055,5230       | 341.21  | 11.45    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 378036     | 2649.38                            | 2989.45  | 6   | 10651,10826,11001,10648,10823,10998 | 340.07  | 12.84    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 190.8                              | 529.69   | 6   | 2734,2909,3084,2731,2906,3081       | 338.89  | 177.62   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 192.03                             | 529.47   | 6   | 3784,3959,4134,3781,3956,4131       | 337.44  | 175.72   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 198.88                             | 533.01   | 6   | 5359,5534,5709,5356,5531,5706       | 334.13  | 168.01   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 182.41                             | 513.65   | 6   | 21942,22110,22278,21939,22107,22275 | 331.24  | 181.59   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 178.83                             | 507.58   | 6   | 20430,20598,20766,20427,20595,20763 | 328.75  | 183.83   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 315536     | 2203.36                            | 2531.13  | 6   | 13269,13444,13619,13266,13441,13616 | 327.77  | 14.88    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 503036     | 3415.51                            | 3740.04  | 6   | 2265,2440,2615,2262,2437,2612       | 324.53  | 9.5      |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 440536     | 2954.25                            | 3272.54  | 6   | 2258,2433,2608,2255,2430,2605       | 318.29  | 10.77    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 282768     | 3976.94                            | 4285.12  | 6   | 21501,21669,21837,21498,21666,21834 | 308.18  | 7.75     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 378036     | 2539.56                            | 2836.86  | 6   | 2251,2426,2601,2248,2423,2598       | 297.3   | 11.71    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 251518     | 3523.17                            | 3816.45  | 6   | 21494,21662,21830,21491,21659,21827 | 293.28  | 8.32     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 378036     | 1000.86                            | 1291.65  | 6   | 151,326,501,148,323,498             | 290.79  | 29.05    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 440536     | 1180.73                            | 1465.9   | 6   | 6983,7158,7333,6980,7155,7330       | 285.17  | 24.15    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 565536     | 1970.89                            | 2240.6   | 6   | 15397,15572,15747,15394,15569,15744 | 269.71  | 13.68    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 220268     | 3048.39                            | 3315.96  | 6   | 21487,21655,21823,21484,21652,21820 | 267.57  | 8.78     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 378036     | 1057.86                            | 1313.55  | 6   | 6976,7151,7326,6973,7148,7323       | 255.69  | 24.17    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 315536     | 2257.25                            | 2506.87  | 6   | 10644,10819,10994,10641,10816,10991 | 249.62  | 11.06    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 378036     | 2563.97                            | 2809.36  | 6   | 4876,5051,5226,4873,5048,5223       | 245.39  | 9.57     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 565536     | 1967.14                            | 2204.33  | 6   | 8572,8747,8922,8569,8744,8919       | 237.19  | 12.06    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 315536     | 850.26                             | 1085.69  | 6   | 144,319,494,141,316,491             | 235.43  | 27.69    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 251518     | 3556.95                            | 3789.72  | 6   | 18974,19142,19310,18971,19139,19307 | 232.77  | 6.54     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 253036     | 1755.93                            | 1988.51  | 6   | 13262,13437,13612,13259,13434,13609 | 232.58  | 13.25    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 220268     | 3083.6                             | 3313.04  | 6   | 18967,19135,19303,18964,19132,19300 | 229.44  | 7.44     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 1048576    | 1405.21                            | 1632.26  | 6   | 26835,27038,27241,26832,27035,27238 | 227.05  | 16.16    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 315536     | 2142.92                            | 2366.07  | 6   | 2244,2419,2594,2241,2416,2591       | 223.15  | 10.41    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 189018     | 2633.2                             | 2855.19  | 6   | 18960,19128,19296,18957,19125,19293 | 221.99  | 8.43     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 315536     | 860.21                             | 1077.79  | 6   | 6969,7144,7319,6966,7141,7316       | 217.58  | 25.29    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 164.43                             | 380.0    | 6   | 10077,10252,10427,10074,10249,10424 | 215.57  | 131.1    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 253036     | 1695.9                             | 1911.27  | 6   | 2237,2412,2587,2234,2409,2584       | 215.37  | 12.7     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 440536     | 1538.4                             | 1752.95  | 6   | 15383,15558,15733,15380,15555,15730 | 214.55  | 13.95    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 157768     | 2194.03                            | 2406.32  | 6   | 21473,21641,21809,21470,21638,21806 | 212.29  | 9.68     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 163.96                             | 375.35   | 6   | 15852,16027,16202,15849,16024,16199 | 211.39  | 128.93   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 164.8                              | 375.94   | 6   | 14802,14977,15152,14799,14974,15149 | 211.14  | 128.12   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 253036     | 1813.55                            | 2022.81  | 6   | 10637,10812,10987,10634,10809,10984 | 209.26  | 11.54    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 315536     | 2133.01                            | 2340.07  | 6   | 4869,5044,5219,4866,5041,5216       | 207.06  | 9.71     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 168.52                             | 374.14   | 6   | 9027,9202,9377,9024,9199,9374       | 205.62  | 122.02   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 122.79                             | 327.2    | 6   | 13752,13927,14102,13749,13924,14099 | 204.41  | 166.47   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 189018     | 2655.9                             | 2856.73  | 6   | 21480,21648,21816,21477,21645,21813 | 200.83  | 7.56     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 220268     | 1415.07                            | 1614.19  | 6   | 16951,17119,17287,16948,17116,17284 | 199.12  | 14.07    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 282768     | 1853.76                            | 2052.18  | 6   | 16965,17133,17301,16962,17130,17298 | 198.42  | 10.7     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 503036     | 1731.28                            | 1928.24  | 6   | 15390,15565,15740,15387,15562,15737 | 196.96  | 11.38    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 157768     | 2213.49                            | 2408.51  | 6   | 18953,19121,19289,18950,19118,19286 | 195.02  | 8.81     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 127.67                             | 321.89   | 6   | 22943,23111,23279,22940,23108,23276 | 194.22  | 152.13   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 130.58                             | 323.61   | 6   | 17399,17567,17735,17396,17564,17732 | 193.03  | 147.83   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 123.48                             | 316.28   | 6   | 627,802,977,624,799,974             | 192.8   | 156.14   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 253036     | 680.08                             | 871.76   | 6   | 6962,7137,7312,6959,7134,7309       | 191.68  | 28.18    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 122.25                             | 312.88   | 6   | 6402,6577,6752,6399,6574,6749       | 190.63  | 155.93   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 135.44                             | 323.56   | 6   | 12177,12352,12527,12174,12349,12524 | 188.12  | 138.9    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 130.29                             | 316.53   | 6   | 1677,1852,2027,1674,1849,2024       | 186.24  | 142.94   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 137.02                             | 322.98   | 6   | 12702,12877,13052,12699,12874,13049 | 185.96  | 135.72   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 143.57                             | 328.75   | 6   | 11127,11302,11477,11124,11299,11474 | 185.18  | 128.98   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 132.94                             | 316.45   | 6   | 7452,7627,7802,7449,7624,7799       | 183.51  | 138.04   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 147.62                             | 326.21   | 6   | 23951,24119,24287,23948,24116,24284 | 178.59  | 120.98   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 190536     | 1330.38                            | 1508.84  | 6   | 10630,10805,10980,10627,10802,10977 | 178.46  | 13.41    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 148.02                             | 325.64   | 6   | 18407,18575,18743,18404,18572,18740 | 177.62  | 120.0    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 253036     | 708.66                             | 885.4    | 6   | 137,312,487,134,309,484             | 176.74  | 24.94    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 85.38                              | 259.09   | 6   | 20927,21095,21263,20924,21092,21260 | 173.71  | 203.46   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 96.97                              | 270.38   | 6   | 4302,4477,4652,4299,4474,4649       | 173.41  | 178.83   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 97.41                              | 270.15   | 6   | 2727,2902,3077,2724,2899,3074       | 172.74  | 177.33   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 84.62                              | 256.95   | 6   | 19415,19583,19751,19412,19580,19748 | 172.33  | 203.65   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 503036     | 1736.0                             | 1906.87  | 6   | 8565,8740,8915,8562,8737,8912       | 170.87  | 9.84     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 98.4                               | 268.08   | 6   | 3777,3952,4127,3774,3949,4124       | 169.68  | 172.44   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 92.01                              | 259.11   | 6   | 21935,22103,22271,21932,22100,22268 | 167.1   | 181.61   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 92.94                              | 259.93   | 6   | 20423,20591,20759,20420,20588,20756 | 166.99  | 179.68   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 101.18                             | 267.09   | 6   | 5352,5527,5702,5349,5524,5699       | 165.91  | 163.98   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 220268     | 1496.54                            | 1653.98  | 6   | 23503,23671,23839,23500,23668,23836 | 157.44  | 10.52    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 126518     | 1765.12                            | 1920.59  | 6   | 21466,21634,21802,21463,21631,21799 | 155.47  | 8.81     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 253036     | 1717.91                            | 1870.5   | 6   | 4862,5037,5212,4859,5034,5209       | 152.59  | 8.88     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 190536     | 516.68                             | 663.02   | 6   | 130,305,480,127,302,477             | 146.34  | 28.32    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 251518     | 1643.53                            | 1789.81  | 6   | 16958,17126,17294,16955,17123,17291 | 146.28  | 8.9      |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 190536     | 1278.23                            | 1421.5   | 6   | 4855,5030,5205,4852,5027,5202       | 143.27  | 11.21    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 315536     | 1100.8                             | 1241.59  | 6   | 8544,8719,8894,8541,8716,8891       | 140.79  | 12.79    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 126518     | 1777.06                            | 1917.37  | 6   | 18946,19114,19282,18943,19111,19279 | 140.31  | 7.9      |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 315536     | 1086.64                            | 1223.34  | 6   | 15369,15544,15719,15366,15541,15716 | 136.7   | 12.58    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 190536     | 511.77                             | 645.95   | 6   | 6955,7130,7305,6952,7127,7302       | 134.18  | 26.22    |
