+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+-------------------+----------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan | patched  | cnt |                 qid                 |   diff   | pct_diff |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 26.61             | 37.57    | 6   | 7973,8093,8213,7972,8092,8212       | 10.96    | 41.19    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 18.69             | 29.46    | 6   | 6533,6653,6773,6532,6652,6772       | 10.77    | 57.62    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 93.15             | 103.66   | 6   | 4123,4258,4393,4122,4257,4392       | 10.51    | 11.28    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2262144    | 10416.89          | 10426.71 | 6   | 3373,3508,3643,3372,3507,3642       | 9.82     | 0.09     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 57.54             | 67.35    | 6   | 473,608,743,472,607,742             | 9.81     | 17.05    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 363.45            | 373.1    | 2   | 10513,10512                         | 9.65     | 2.66     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 54.48             | 63.89    | 6   | 1283,1418,1553,1282,1417,1552       | 9.41     | 17.27    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 157.74            | 166.44   | 6   | 9418,9538,9658,9417,9537,9657       | 8.7      | 5.52     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 28.24             | 36.63    | 6   | 63,198,333,62,197,332               | 8.39     | 29.71    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 762144     | 2482.34           | 2490.37  | 6   | 5368,5503,5638,5367,5502,5637       | 8.03     | 0.32     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 115.47            | 123.46   | 6   | 7268,7388,7508,7267,7387,7507       | 7.99     | 6.92     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 158.97            | 166.79   | 6   | 8338,8458,8578,8337,8457,8577       | 7.82     | 4.92     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 22.35             | 29.99    | 6   | 1678,1813,1948,1677,1812,1947       | 7.64     | 34.18    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 59.19             | 66.63    | 6   | 7263,7383,7503,7262,7382,7502       | 7.44     | 12.57    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 23.68             | 31.11    | 6   | 463,598,733,462,597,732             | 7.43     | 31.38    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1762144    | 9030.24           | 9037.43  | 6   | 4578,4713,4848,4577,4712,4847       | 7.19     | 0.08     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 186.98            | 194.04   | 2   | 10508,10507                         | 7.06     | 3.78     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 40.5              | 47.5     | 6   | 68,203,338,67,202,337               | 7.0      | 17.28    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 19.58             | 26.52    | 6   | 2083,2218,2353,2082,2217,2352       | 6.94     | 35.44    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 131072     | 445.44            | 452.19   | 6   | 88,223,358,87,222,357               | 6.75     | 1.52     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 869.44            | 876.11   | 6   | 93,228,363,92,227,362               | 6.67     | 0.77     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1262144    | 6908.46           | 6915.03  | 6   | 518,653,788,517,652,787             | 6.57     | 0.1      |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 512144     | 2832.1            | 2838.63  | 6   | 503,638,773,502,637,772             | 6.53     | 0.23     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 20.12             | 26.64    | 6   | 2893,3028,3163,2892,3027,3162       | 6.52     | 32.41    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 404.88            | 411.15   | 6   | 1298,1433,1568,1297,1432,1567       | 6.27     | 1.55     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 170.08            | 176.21   | 6   | 7618,7738,7858,7617,7737,7857       | 6.13     | 3.6      |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 262144     | 1375.93           | 1382.04  | 6   | 4548,4683,4818,4547,4682,4817       | 6.11     | 0.44     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 79.49             | 85.54    | 6   | 9413,9533,9653,9412,9532,9652       | 6.05     | 7.61     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 312.88            | 318.92   | 6   | 9063,9183,9303,9062,9182,9302       | 6.04     | 1.93     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 8.69              | 14.65    | 6   | 3678,3813,3948,3677,3812,3947       | 5.96     | 68.58    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 91.69             | 97.61    | 2   | 10503,10502                         | 5.92     | 6.46     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 8.89              | 14.81    | 6   | 4498,4633,4768,4497,4632,4767       | 5.92     | 66.59    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 32.7              | 38.51    | 6   | 4518,4653,4788,4517,4652,4787       | 5.81     | 17.77    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 158.23            | 163.87   | 6   | 9058,9178,9298,9057,9177,9297       | 5.64     | 3.56     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 131072     | 658.72            | 664.34   | 6   | 1708,1843,1978,1707,1842,1977       | 5.62     | 0.85     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 10.38             | 15.94    | 6   | 6528,6648,6768,6527,6647,6767       | 5.56     | 53.56    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 94.14             | 99.54    | 6   | 8703,8823,8943,8702,8822,8942       | 5.4      | 5.74     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 262144     | 1291.08           | 1296.46  | 6   | 3738,3873,4008,3737,3872,4007       | 5.38     | 0.42     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 370.7             | 376.08   | 6   | 8713,8833,8953,8712,8832,8952       | 5.38     | 1.45     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 10.8              | 16.12    | 6   | 4903,5038,5173,4902,5037,5172       | 5.32     | 49.26    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 15.29             | 20.6     | 6   | 9768,9888,10008,9767,9887,10007     | 5.31     | 34.73    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 53.29             | 58.42    | 6   | 4523,4658,4793,4522,4657,4792       | 5.13     | 9.63     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 15.32             | 20.43    | 6   | 7968,8088,8208,7967,8087,8207       | 5.11     | 33.36    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 22.52             | 27.62    | 6   | 2488,2623,2758,2487,2622,2757       | 5.1      | 22.65    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 97.56             | 102.43   | 6   | 4528,4663,4798,4527,4662,4797       | 4.87     | 4.99     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 87.06             | 91.88    | 6   | 6893,7013,7133,6892,7012,7132       | 4.82     | 5.54     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1024       | 15.76             | 20.54    | 6   | 1268,1403,1538,1267,1402,1537       | 4.78     | 30.33    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 338.78            | 343.47   | 6   | 4538,4673,4808,4537,4672,4807       | 4.69     | 1.38     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 762144     | 4225.36           | 4230.0   | 6   | 4963,5098,5233,4962,5097,5232       | 4.64     | 0.11     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 80.57             | 85.11    | 6   | 8333,8453,8573,8332,8452,8572       | 4.54     | 5.63     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048       | 159.02            | 163.34   | 6   | 10138,10258,10378,10137,10257,10377 | 4.32     | 2.72     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 92.08             | 96.28    | 6   | 2503,2638,2773,2502,2637,2772       | 4.2      | 4.56     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048       | 18.5              | 22.52    | 6   | 4108,4243,4378,4107,4242,4377       | 4.02     | 21.73    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 173.14            | 177.09   | 6   | 3723,3858,3993,3722,3857,3992       | 3.95     | 2.28     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 15.65             | 19.55    | 6   | 4103,4238,4373,4102,4237,4372       | 3.9      | 24.92    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 8.45              | 12.33    | 6   | 3278,3413,3548,3277,3412,3547       | 3.88     | 45.92    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 12.11             | 15.9     | 6   | 3288,3423,3558,3287,3422,3557       | 3.79     | 31.3     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 15.17             | 18.82    | 6   | 2483,2618,2753,2482,2617,2752       | 3.65     | 24.06    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 8.06              | 11.69    | 6   | 438,573,708,437,572,707             | 3.63     | 45.04    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 334.1             | 337.63   | 6   | 3728,3863,3998,3727,3862,3997       | 3.53     | 1.06     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 256        | 10.91             | 14.39    | 6   | 2473,2608,2743,2472,2607,2742       | 3.48     | 31.9     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 72.63             | 76.02    | 6   | 883,1018,1153,882,1017,1152         | 3.39     | 4.67     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 512        | 12.15             | 15.54    | 6   | 2478,2613,2748,2477,2612,2747       | 3.39     | 27.9     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 15.42             | 18.81    | 6   | 3698,3833,3968,3697,3832,3967       | 3.39     | 21.98    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 46.67             | 50.02    | 6   | 3308,3443,3578,3307,3442,3577       | 3.35     | 7.18     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 8.21              | 11.5     | 6   | 1653,1788,1923,1652,1787,1922       | 3.29     | 40.07    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1762144    | 8511.59           | 8514.84  | 6   | 3768,3903,4038,3767,3902,4037       | 3.25     | 0.04     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 9.22              | 12.35    | 6   | 9763,9883,10003,9762,9882,10002     | 3.13     | 33.95    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 62.66             | 65.77    | 6   | 5338,5473,5608,5337,5472,5607       | 3.11     | 4.96     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 32.37             | 35.39    | 6   | 7258,7378,7498,7257,7377,7497       | 3.02     | 9.33     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 12.03             | 15.04    | 6   | 6128,6263,6398,6127,6262,6397       | 3.01     | 25.02    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 182.14            | 185.11   | 6   | 2508,2643,2778,2507,2642,2777       | 2.97     | 1.63     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 9.72              | 12.67    | 6   | 4488,4623,4758,4487,4622,4757       | 2.95     | 30.35    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 375.46            | 378.4    | 6   | 488,623,758,487,622,757             | 2.94     | 0.78     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 7.77              | 10.68    | 6   | 2063,2198,2333,2062,2197,2332       | 2.91     | 37.45    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 512144     | 3011.88           | 3014.78  | 6   | 1313,1448,1583,1312,1447,1582       | 2.9      | 0.1      |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 41.65             | 44.46    | 6   | 9408,9528,9648,9407,9527,9647       | 2.81     | 6.75     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 8.79              | 11.46    | 6   | 848,983,1118,847,982,1117           | 2.67     | 30.38    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2048       | 23.23             | 25.86    | 6   | 4918,5053,5188,4917,5052,5187       | 2.63     | 11.32    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 14.35             | 16.7     | 6   | 3683,3818,3953,3682,3817,3952       | 2.35     | 16.38    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 49.37             | 51.71    | 2   | 10498,10497                         | 2.34     | 4.74     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 45.33             | 47.65    | 6   | 6888,7008,7128,6887,7007,7127       | 2.32     | 5.12     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 9.59              | 11.88    | 6   | 2873,3008,3143,2872,3007,3142       | 2.29     | 23.88    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 80.12             | 82.39    | 6   | 9053,9173,9293,9052,9172,9292       | 2.27     | 2.83     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 16.2              | 18.41    | 6   | 2888,3023,3158,2887,3022,3157       | 2.21     | 13.64    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 128        | 13.11             | 15.31    | 6   | 2468,2603,2738,2467,2602,2737       | 2.2      | 16.78    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 6.9               | 9.08     | 6   | 6523,6643,6763,6522,6642,6762       | 2.18     | 31.59    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 5.29              | 7.34     | 6   | 5293,5428,5563,5292,5427,5562       | 2.05     | 38.75    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 41.62             | 43.63    | 6   | 8328,8448,8568,8327,8447,8567       | 2.01     | 4.83     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 14.68             | 16.64    | 6   | 5718,5853,5988,5717,5852,5987       | 1.96     | 13.35    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 12.57             | 14.52    | 6   | 53,188,323,52,187,322               | 1.95     | 15.51    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 9.57              | 11.51    | 6   | 7963,8083,8203,7962,8082,8202       | 1.94     | 20.27    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 13.37             | 15.25    | 6   | 48,183,318,47,182,317               | 1.88     | 14.06    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 24.78             | 26.65    | 6   | 4513,4648,4783,4512,4647,4782       | 1.87     | 7.55     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 11.25             | 13.11    | 6   | 2878,3013,3148,2877,3012,3147       | 1.86     | 16.53    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 53.52             | 55.35    | 6   | 1688,1823,1958,1687,1822,1957       | 1.83     | 3.42     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 21.14             | 22.97    | 6   | 9043,9163,9283,9042,9162,9282       | 1.83     | 8.66     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 26.95             | 28.73    | 6   | 8693,8813,8933,8692,8812,8932       | 1.78     | 6.6      |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 49.51             | 51.28    | 6   | 8698,8818,8938,8697,8817,8937       | 1.77     | 3.58     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 23.8              | 25.57    | 6   | 6883,7003,7123,6882,7002,7122       | 1.77     | 7.44     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 131072     | 786.02            | 787.74   | 6   | 1303,1438,1573,1302,1437,1572       | 1.72     | 0.22     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 17.64             | 19.34    | 6   | 3293,3428,3563,3292,3427,3562       | 1.7      | 9.64     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4096       | 25.24             | 26.91    | 6   | 6138,6273,6408,6137,6272,6407       | 1.67     | 6.62     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 13.99             | 15.65    | 6   | 443,578,713,442,577,712             | 1.66     | 11.87    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 7.09              | 8.75     | 6   | 3673,3808,3943,3672,3807,3942       | 1.66     | 23.41    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 64         | 8.6               | 10.25    | 6   | 2868,3003,3138,2867,3002,3137       | 1.65     | 19.19    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 12.0              | 13.63    | 6   | 1258,1393,1528,1257,1392,1527       | 1.63     | 13.58    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 41.46             | 43.07    | 6   | 9048,9168,9288,9047,9167,9287       | 1.61     | 3.88     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 338.83            | 340.33   | 6   | 1703,1838,1973,1702,1837,1972       | 1.5      | 0.44     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 34.38             | 35.88    | 6   | 4923,5058,5193,4922,5057,5192       | 1.5      | 4.36     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 19.47             | 20.95    | 6   | 58,193,328,57,192,327               | 1.48     | 7.6      |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 131072     | 608.85            | 610.31   | 6   | 3328,3463,3598,3327,3462,3597       | 1.46     | 0.24     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 334.63            | 336.08   | 6   | 2918,3053,3188,2917,3052,3187       | 1.45     | 0.43     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 65536      | 336.96            | 338.33   | 6   | 2513,2648,2783,2512,2647,2782       | 1.37     | 0.41     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 99.49             | 100.84   | 6   | 4933,5068,5203,4932,5067,5202       | 1.35     | 1.36     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 45.41             | 46.73    | 6   | 7608,7728,7848,7607,7727,7847       | 1.32     | 2.91     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 131072     | 656.2             | 657.52   | 6   | 3733,3868,4003,3732,3867,4002       | 1.32     | 0.2      |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 136.61            | 137.92   | 6   | 6153,6288,6423,6152,6287,6422       | 1.31     | 0.96     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 32         | 7.33              | 8.63     | 6   | 3268,3403,3538,3267,3402,3537       | 1.3      | 17.74    |
