+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+------------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-geoghegan-2-munro-3ded1b78 | cnt |                 qid                 | pct_diff |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 190.28   | 85.54                              | 6   | 14792,14967,15142,14795,14970,15145 | -55.05   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 64018      | 2486.88  | 1117.83                            | 6   | 18425,18593,18761,18428,18596,18764 | -55.05   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 187.81   | 84.41                              | 6   | 10067,10242,10417,10070,10245,10420 | -55.06   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 1275.48  | 572.22                             | 6   | 18418,18586,18754,18421,18589,18757 | -55.14   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 282768     | 11002.25 | 4933.08                            | 6   | 24018,24186,24354,24021,24189,24357 | -55.16   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 1279.14  | 573.01                             | 6   | 23962,24130,24298,23965,24133,24301 | -55.2    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 251518     | 9717.53  | 4344.89                            | 6   | 24011,24179,24347,24014,24182,24350 | -55.29   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 220268     | 8572.3   | 3832.26                            | 6   | 18460,18628,18796,18463,18631,18799 | -55.29   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 41.01    | 18.33                              | 6   | 1653,1828,2003,1656,1831,2006       | -55.3    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 157768     | 6145.93  | 2742.11                            | 6   | 23990,24158,24326,23993,24161,24329 | -55.38   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 220268     | 8556.1   | 3811.78                            | 6   | 24004,24172,24340,24007,24175,24343 | -55.45   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 98.05    | 43.63                              | 6   | 10060,10235,10410,10063,10238,10413 | -55.5    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 95268      | 3715.87  | 1653.43                            | 6   | 18432,18600,18768,18435,18603,18771 | -55.5    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 503036     | 9710.53  | 4319.76                            | 6   | 11187,11362,11537,11190,11365,11540 | -55.51   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 188.64   | 83.85                              | 6   | 15842,16017,16192,15845,16020,16195 | -55.55   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 72.2     | 32.09                              | 6   | 37528,37717,37906,37531,37720,37909 | -55.55   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 95268      | 3699.59  | 1643.67                            | 6   | 23976,24144,24312,23979,24147,24315 | -55.57   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 565536     | 10940.97 | 4860.29                            | 6   | 11194,11369,11544,11197,11372,11547 | -55.58   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 189018     | 7346.55  | 3262.39                            | 6   | 18453,18621,18789,18456,18624,18792 | -55.59   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 22.59    | 10.02                              | 6   | 13721,13896,14071,13724,13899,14074 | -55.64   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 282768     | 10988.0  | 4873.74                            | 6   | 18474,18642,18810,18477,18645,18813 | -55.64   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 64018      | 2498.43  | 1108.09                            | 6   | 23969,24137,24305,23972,24140,24308 | -55.65   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 742.68   | 328.96                             | 6   | 9031,9206,9381,9034,9209,9384       | -55.71   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 83.2     | 36.85                              | 6   | 12685,12860,13035,12688,12863,13038 | -55.71   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 192.58   | 85.23                              | 6   | 9017,9192,9367,9020,9195,9370       | -55.74   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 741.32   | 327.83                             | 6   | 14806,14981,15156,14809,14984,15159 | -55.78   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 157768     | 6179.39  | 2731.62                            | 6   | 18446,18614,18782,18449,18617,18785 | -55.79   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 128036     | 2872.67  | 1269.15                            | 6   | 9045,9220,9395,9048,9223,9398       | -55.82   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 126518     | 4948.86  | 2186.26                            | 6   | 23983,24151,24319,23986,24154,24322 | -55.82   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 128036     | 2486.94  | 1098.33                            | 6   | 11145,11320,11495,11148,11323,11498 | -55.84   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 17.8     | 7.86                               | 6   | 20896,21064,21232,20899,21067,21235 | -55.84   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 378036     | 8434.5   | 3717.23                            | 6   | 15898,16073,16248,15901,16076,16251 | -55.93   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 18.71    | 8.24                               | 6   | 20392,20560,20728,20395,20563,20731 | -55.96   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 1477.13  | 650.52                             | 6   | 14813,14988,15163,14816,14991,15166 | -55.96   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 21.08    | 9.28                               | 6   | 6371,6546,6721,6374,6549,6724       | -55.98   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 378036     | 7373.41  | 3243.2                             | 6   | 11173,11348,11523,11176,11351,11526 | -56.01   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 253036     | 4919.67  | 2163.81                            | 6   | 11159,11334,11509,11162,11337,11512 | -56.02   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 189018     | 7390.26  | 3249.77                            | 6   | 23997,24165,24333,24000,24168,24336 | -56.03   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 1483.84  | 652.48                             | 6   | 9038,9213,9388,9041,9216,9391       | -56.03   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 315536     | 6147.18  | 2702.92                            | 6   | 11166,11341,11516,11169,11344,11519 | -56.03   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 440536     | 8579.29  | 3770.23                            | 6   | 11180,11355,11530,11183,11358,11533 | -56.05   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 565536     | 12717.83 | 5587.91                            | 6   | 14869,15044,15219,14872,15047,15222 | -56.06   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 190536     | 4290.47  | 1884.54                            | 6   | 14827,15002,15177,14830,15005,15180 | -56.08   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 43.78    | 19.22                              | 6   | 17375,17543,17711,17378,17546,17714 | -56.1    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 126518     | 4935.04  | 2166.13                            | 6   | 18439,18607,18775,18442,18610,18778 | -56.11   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 503036     | 11377.65 | 4993.77                            | 6   | 14862,15037,15212,14865,15040,15215 | -56.11   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 253036     | 5721.22  | 2511.04                            | 6   | 14834,15009,15184,14837,15012,15187 | -56.11   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 1486.41  | 652.12                             | 6   | 10088,10263,10438,10091,10266,10441 | -56.13   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 440536     | 9903.4   | 4342.47                            | 6   | 15905,16080,16255,15908,16083,16258 | -56.15   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 251518     | 9812.46  | 4302.49                            | 6   | 18467,18635,18803,18470,18638,18806 | -56.15   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 375.94   | 164.8                              | 6   | 14799,14974,15149,14802,14977,15152 | -56.16   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 315536     | 7089.6   | 3107.25                            | 6   | 9066,9241,9416,9069,9244,9419       | -56.17   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 378036     | 8529.65  | 3737.82                            | 6   | 14848,15023,15198,14851,15026,15201 | -56.18   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 744.69   | 326.29                             | 6   | 15856,16031,16206,15859,16034,16209 | -56.18   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 315536     | 7105.2   | 3111.67                            | 6   | 15891,16066,16241,15894,16069,16244 | -56.21   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 18.36    | 8.04                               | 6   | 2696,2871,3046,2699,2874,3049       | -56.21   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 190536     | 4290.77  | 1878.44                            | 6   | 9052,9227,9402,9055,9230,9405       | -56.22   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 745.43   | 326.31                             | 6   | 10081,10256,10431,10084,10259,10434 | -56.23   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 190536     | 3720.33  | 1628.18                            | 6   | 11152,11327,11502,11155,11330,11505 | -56.24   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 253036     | 5699.3   | 2494.26                            | 6   | 9059,9234,9409,9062,9237,9412       | -56.24   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2048       | 53.9     | 23.58                              | 6   | 41490,41679,41868,41493,41682,41871 | -56.25   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 565536     | 12721.47 | 5564.91                            | 6   | 10144,10319,10494,10147,10322,10497 | -56.26   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 72.77    | 31.81                              | 6   | 38662,38851,39040,38665,38854,39043 | -56.29   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 503036     | 11292.71 | 4936.19                            | 6   | 15912,16087,16262,15915,16090,16265 | -56.29   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 42.92    | 18.76                              | 6   | 22919,23087,23255,22922,23090,23258 | -56.29   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 375.35   | 163.96                             | 6   | 15849,16024,16199,15852,16027,16202 | -56.32   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 503036     | 11358.63 | 4960.69                            | 6   | 9087,9262,9437,9090,9265,9440       | -56.33   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 328.75   | 143.57                             | 6   | 11124,11299,11474,11127,11302,11477 | -56.33   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 440536     | 9983.51  | 4359.85                            | 6   | 14855,15030,15205,14858,15033,15208 | -56.33   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 565536     | 12721.84 | 5552.71                            | 6   | 15919,16094,16269,15922,16097,16272 | -56.35   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 378036     | 8524.05  | 3719.23                            | 6   | 9073,9248,9423,9076,9251,9426       | -56.37   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 44.11    | 19.24                              | 6   | 12153,12328,12503,12156,12331,12506 | -56.38   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 16.57    | 7.22                               | 6   | 44297,44486,44675,44300,44489,44678 | -56.43   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 565536     | 10955.91 | 4771.97                            | 6   | 12769,12944,13119,12772,12947,13122 | -56.44   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 315536     | 7140.91  | 3108.25                            | 6   | 14841,15016,15191,14844,15019,15194 | -56.47   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2262144    | 16624.0  | 7234.06                            | 6   | 50100,50289,50478,50103,50292,50481 | -56.48   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 565536     | 12763.94 | 5552.15                            | 6   | 9094,9269,9444,9097,9272,9447       | -56.5    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128036     | 2897.37  | 1260.16                            | 6   | 10095,10270,10445,10098,10273,10448 | -56.51   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2262144    | 16662.55 | 7242.5                             | 6   | 51801,51990,52179,51804,51993,52182 | -56.53   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 648.75   | 281.98                             | 6   | 11131,11306,11481,11134,11309,11484 | -56.53   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 18.36    | 7.98                               | 6   | 4271,4446,4621,4274,4449,4624       | -56.54   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128036     | 2891.48  | 1256.52                            | 6   | 15870,16045,16220,15873,16048,16223 | -56.54   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 503036     | 9736.13  | 4230.41                            | 6   | 12762,12937,13112,12765,12940,13115 | -56.55   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 168.54   | 73.21                              | 6   | 11117,11292,11467,11120,11295,11470 | -56.56   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 18.68    | 8.11                               | 6   | 19384,19552,19720,19387,19555,19723 | -56.58   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 253036     | 5694.89  | 2471.2                             | 6   | 10109,10284,10459,10112,10287,10462 | -56.61   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 1488.2   | 645.7                              | 6   | 15863,16038,16213,15866,16041,16216 | -56.61   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 190536     | 4312.94  | 1868.35                            | 6   | 15877,16052,16227,15880,16055,16230 | -56.68   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 315536     | 7162.03  | 3102.01                            | 6   | 10116,10291,10466,10119,10294,10469 | -56.69   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 190536     | 4346.8   | 1881.66                            | 6   | 10102,10277,10452,10105,10280,10455 | -56.71   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 380.0    | 164.43                             | 6   | 10074,10249,10424,10077,10252,10427 | -56.73   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 378036     | 8520.9   | 3686.95                            | 6   | 10123,10298,10473,10126,10301,10476 | -56.73   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2012144    | 14946.01 | 6464.17                            | 6   | 45557,45746,45935,45560,45749,45938 | -56.75   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 440536     | 10021.71 | 4333.31                            | 6   | 9080,9255,9430,9083,9258,9433       | -56.76   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 85.07    | 36.78                              | 6   | 12160,12335,12510,12163,12338,12513 | -56.77   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 315536     | 6122.78  | 2646.51                            | 6   | 12741,12916,13091,12744,12919,13094 | -56.78   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 1292.06  | 558.46                             | 6   | 11138,11313,11488,11141,11316,11491 | -56.78   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 160.53   | 69.29                              | 6   | 7442,7617,7792,7445,7620,7795       | -56.84   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128036     | 2936.77  | 1265.69                            | 6   | 14820,14995,15170,14823,14998,15173 | -56.9    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1762144    | 13107.87 | 5643.18                            | 6   | 50086,50275,50464,50089,50278,50467 | -56.95   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2012144    | 14922.71 | 6421.99                            | 6   | 47258,47447,47636,47261,47450,47639 | -56.96   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2262144    | 16722.38 | 7191.03                            | 6   | 45564,45753,45942,45567,45756,45945 | -57.0    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 253036     | 5761.19  | 2476.43                            | 6   | 15884,16059,16234,15887,16062,16237 | -57.02   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2012144    | 14952.17 | 6424.42                            | 6   | 51794,51983,52172,51797,51986,52175 | -57.03   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 503036     | 11352.74 | 4877.25                            | 6   | 10137,10312,10487,10140,10315,10490 | -57.04   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 378036     | 7412.58  | 3184.47                            | 6   | 12748,12923,13098,12751,12926,13101 | -57.04   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 82.59    | 35.48                              | 6   | 7435,7610,7785,7438,7613,7788       | -57.04   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 71.35    | 30.62                              | 6   | 40363,40552,40741,40366,40555,40744 | -57.08   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 56.21    | 24.12                              | 6   | 35253,35442,35631,35256,35445,35634 | -57.09   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2012144    | 14865.8  | 6376.99                            | 6   | 50093,50282,50471,50096,50285,50474 | -57.1    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 253036     | 4931.74  | 2111.91                            | 6   | 12734,12909,13084,12737,12912,13087 | -57.18   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 165.35   | 70.76                              | 6   | 12167,12342,12517,12170,12345,12520 | -57.21   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1262144    | 9529.79  | 4077.45                            | 6   | 50072,50261,50450,50075,50264,50453 | -57.21   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 81.05    | 34.66                              | 6   | 1660,1835,2010,1663,1838,2013       | -57.24   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 16.72    | 7.15                               | 6   | 44864,45053,45242,44867,45056,45245 | -57.24   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1762144    | 13213.1  | 5648.86                            | 6   | 45550,45739,45928,45553,45742,45931 | -57.25   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 158.36   | 67.7                               | 6   | 1667,1842,2017,1670,1845,2020       | -57.25   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 165.4    | 70.68                              | 6   | 12692,12867,13042,12695,12870,13045 | -57.27   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 440536     | 8658.74  | 3698.25                            | 6   | 12755,12930,13105,12758,12933,13108 | -57.29   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2262144    | 16700.15 | 7124.91                            | 6   | 47265,47454,47643,47268,47457,47646 | -57.34   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 440536     | 10093.3  | 4299.87                            | 6   | 10130,10305,10480,10133,10308,10483 | -57.4    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 18.47    | 7.86                               | 6   | 5321,5496,5671,5324,5499,5674       | -57.44   |
