+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+----------------------------+-----+-------------------------------------+---------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro-43ff7415 | patched-geoghegan-43ff7415 | cnt |                 qid                 |  diff   | pct_diff |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 227.2                            | 230.84                     | 6   | 16911,17079,17247,16910,17078,17246 | 3.64    | 1.6      |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 8.2                              | 11.82                      | 6   | 11094,11269,11444,11093,11268,11443 | 3.62    | 44.15    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 120.17                           | 123.76                     | 6   | 18913,19081,19249,18912,19080,19248 | 3.59    | 2.99     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 6.24                             | 9.73                       | 6   | 3744,3919,4094,3743,3918,4093       | 3.49    | 55.93    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 131072     | 205.41                           | 208.82                     | 6   | 26816,27019,27222,26815,27018,27221 | 3.41    | 1.66     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 3.82                             | 7.04                       | 6   | 13712,13887,14062,13711,13886,14061 | 3.22    | 84.29    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 64018      | 509.9                            | 512.98                     | 6   | 17926,18094,18262,17925,18093,18261 | 3.08    | 0.6      |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 524288     | 200.02                           | 203.01                     | 6   | 25003,25206,25409,25002,25205,25408 | 2.99    | 1.49     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 95268      | 1451.48                          | 1454.44                    | 6   | 22973,23141,23309,22972,23140,23308 | 2.96    | 0.2      |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 133.82                           | 136.71                     | 6   | 19921,20089,20257,19920,20088,20256 | 2.89    | 2.16     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 257.49                           | 260.35                     | 6   | 15343,15518,15693,15342,15517,15692 | 2.86    | 1.11     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 3.14                             | 5.99                       | 6   | 5312,5487,5662,5311,5486,5661       | 2.85    | 90.76    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 4.28                             | 7.09                       | 6   | 15812,15987,16162,15811,15986,16161 | 2.81    | 65.65    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 136.18                           | 138.98                     | 6   | 24464,24632,24800,24463,24631,24799 | 2.8     | 2.06     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 30.9                             | 33.61                      | 6   | 2190,2365,2540,2189,2364,2539       | 2.71    | 8.77     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 253036     | 1940.5                           | 1943.17                    | 6   | 1714,1889,2064,1713,1888,2063       | 2.67    | 0.14     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 5.45                             | 7.96                       | 6   | 10037,10212,10387,10036,10211,10386 | 2.51    | 46.06    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 36.44                            | 38.88                      | 6   | 15322,15497,15672,15321,15496,15671 | 2.44    | 6.7      |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 224.3                            | 226.72                     | 6   | 7993,8168,8343,7992,8167,8342       | 2.42    | 1.08     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 5.13                             | 7.49                       | 6   | 20894,21062,21230,20893,21061,21229 | 2.36    | 46.0     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 118.76                           | 121.06                     | 6   | 16904,17072,17240,16903,17071,17239 | 2.3     | 1.94     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 3.17                             | 5.45                       | 6   | 3737,3912,4087,3736,3911,4086       | 2.28    | 71.92    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 251518     | 2711.11                          | 2713.39                    | 6   | 20488,20656,20824,20487,20655,20823 | 2.28    | 0.08     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 262144     | 411.89                           | 414.16                     | 6   | 25605,25808,26011,25604,25807,26010 | 2.27    | 0.55     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 37.35                            | 39.61                      | 6   | 8497,8672,8847,8496,8671,8846       | 2.26    | 6.05     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128036     | 945.16                           | 947.27                     | 6   | 6425,6600,6775,6424,6599,6774       | 2.11    | 0.22     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 524288     | 704.05                           | 706.16                     | 6   | 25612,25815,26018,25611,25814,26017 | 2.11    | 0.3      |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 4.69                             | 6.68                       | 6   | 11087,11262,11437,11086,11261,11436 | 1.99    | 42.43    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 35.37                            | 37.25                      | 6   | 13215,13390,13565,13214,13389,13564 | 1.88    | 5.32     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 3.51                             | 5.38                       | 6   | 2687,2862,3037,2686,2861,3036       | 1.87    | 53.28    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 4.67                             | 6.54                       | 6   | 12662,12837,13012,12661,12836,13011 | 1.87    | 40.04    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 5.48                             | 7.31                       | 6   | 20390,20558,20726,20389,20557,20725 | 1.83    | 33.39    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 17.96                            | 19.78                      | 6   | 10583,10758,10933,10582,10757,10932 | 1.82    | 10.13    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 251518     | 2499.14                          | 2500.94                    | 6   | 20992,21160,21328,20991,21159,21327 | 1.8     | 0.07     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 3.73                             | 5.5                        | 6   | 4262,4437,4612,4261,4436,4611       | 1.77    | 47.45    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 355.34                           | 357.08                     | 6   | 20439,20607,20775,20438,20606,20774 | 1.74    | 0.49     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 62.46                            | 64.2                       | 6   | 6397,6572,6747,6396,6571,6746       | 1.74    | 2.79     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 5.53                             | 7.24                       | 6   | 19382,19550,19718,19381,19549,19717 | 1.71    | 30.92    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 13.42                            | 15.1                       | 6   | 25570,25773,25976,25569,25772,25975 | 1.68    | 12.52    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 237.79                           | 239.46                     | 6   | 18920,19088,19256,18919,19087,19255 | 1.67    | 0.7      |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 4.92                             | 6.58                       | 6   | 12137,12312,12487,12136,12311,12486 | 1.66    | 33.74    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 5.65                             | 7.3                        | 6   | 8987,9162,9337,8986,9161,9336       | 1.65    | 29.2     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048576    | 767.69                           | 769.32                     | 6   | 26235,26438,26641,26234,26437,26640 | 1.63    | 0.21     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 18.44                            | 20.01                      | 6   | 23435,23603,23771,23434,23602,23770 | 1.57    | 8.51     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 264.28                           | 265.84                     | 6   | 17919,18087,18255,17918,18086,18254 | 1.56    | 0.59     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 104.75                           | 106.29                     | 6   | 25591,25794,25997,25590,25793,25996 | 1.54    | 1.47     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 1.12                             | 2.65                       | 6   | 18822,18990,19158,18821,18989,19157 | 1.53    | 136.61   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 1475.97                          | 1477.48                    | 6   | 10093,10268,10443,10092,10267,10442 | 1.51    | 0.1      |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 19.69                            | 21.17                      | 6   | 8490,8665,8840,8489,8664,8839       | 1.48    | 7.52     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 13.61                            | 15.09                      | 6   | 26788,26991,27194,26787,26990,27193 | 1.48    | 10.87    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 13.19                            | 14.64                      | 6   | 27404,27607,27810,27403,27606,27809 | 1.45    | 10.99    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 164.84                           | 166.27                     | 6   | 20936,21104,21272,20935,21103,21271 | 1.43    | 0.87     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 18.16                            | 19.57                      | 6   | 13208,13383,13558,13207,13382,13557 | 1.41    | 7.76     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 129.72                           | 131.1                      | 6   | 1679,1854,2029,1678,1853,2028       | 1.38    | 1.06     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 503036     | 3688.9                           | 3690.27                    | 6   | 6467,6642,6817,6466,6641,6816       | 1.37    | 0.04     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 130.75                           | 132.11                     | 6   | 7454,7629,7804,7453,7628,7803       | 1.36    | 1.04     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 10.98                            | 12.34                      | 6   | 8483,8658,8833,8482,8657,8832       | 1.36    | 12.39    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 256        | 6.51                             | 7.85                       | 6   | 19886,20054,20222,19885,20053,20221 | 1.34    | 20.58    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 128036     | 425.89                           | 427.21                     | 6   | 1175,1350,1525,1174,1349,1524       | 1.32    | 0.31     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 3.07                             | 4.36                       | 6   | 14755,14930,15105,14754,14929,15104 | 1.29    | 42.02    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 157768     | 1237.16                          | 1238.44                    | 6   | 24499,24667,24835,24498,24666,24834 | 1.28    | 0.1      |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 145.07                           | 146.34                     | 6   | 18409,18577,18745,18408,18576,18744 | 1.27    | 0.88     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 35.0                             | 36.2                       | 6   | 16890,17058,17226,16889,17057,17225 | 1.2     | 3.43     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 95.52                            | 96.7                       | 6   | 6936,7111,7286,6935,7110,7285       | 1.18    | 1.24     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 2.27                             | 3.4                        | 6   | 5305,5480,5655,5304,5479,5654       | 1.13    | 49.78    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 9.47                             | 10.58                      | 6   | 26186,26389,26592,26185,26388,26591 | 1.11    | 11.72    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 3.16                             | 4.26                       | 6   | 15805,15980,16155,15804,15979,16154 | 1.1     | 34.81    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 32.91                            | 34.0                       | 6   | 21419,21587,21755,21418,21586,21754 | 1.09    | 3.31     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 61.19                            | 62.24                      | 6   | 1154,1329,1504,1153,1328,1503       | 1.05    | 1.72     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 31.74                            | 32.78                      | 6   | 1147,1322,1497,1146,1321,1496       | 1.04    | 3.28     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 9.72                             | 10.74                      | 6   | 13201,13376,13551,13200,13375,13550 | 1.02    | 10.49    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 16.43                            | 17.44                      | 6   | 4808,4983,5158,4807,4982,5157       | 1.01    | 6.15     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 35.54                            | 36.51                      | 6   | 10590,10765,10940,10589,10764,10939 | 0.97    | 2.73     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 24.06                            | 25.02                      | 6   | 20915,21083,21251,20914,21082,21250 | 0.96    | 3.99     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 16.53                            | 17.48                      | 6   | 2183,2358,2533,2182,2357,2532       | 0.95    | 5.75     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 524288     | 202.97                           | 203.9                      | 6   | 26221,26424,26627,26220,26423,26626 | 0.93    | 0.46     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 43.32                            | 44.24                      | 6   | 19410,19578,19746,19409,19577,19745 | 0.92    | 2.12     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 64018      | 692.33                           | 693.25                     | 6   | 20446,20614,20782,20445,20613,20781 | 0.92    | 0.13     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 2.29                             | 3.2                        | 6   | 580,755,930,579,754,929             | 0.91    | 39.74    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 24.05                            | 24.93                      | 6   | 27411,27614,27817,27410,27613,27816 | 0.88    | 3.66     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 3.26                             | 4.13                       | 6   | 11080,11255,11430,11079,11254,11429 | 0.87    | 26.69    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 4096       | 17.62                            | 18.49                      | 6   | 7965,8140,8315,7964,8139,8314       | 0.87    | 4.94     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 3.86                             | 4.72                       | 6   | 21895,22063,22231,21894,22062,22230 | 0.86    | 22.28    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 2.59                             | 3.44                       | 6   | 2680,2855,3030,2679,2854,3029       | 0.85    | 32.82    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 35.04                            | 35.88                      | 6   | 1665,1840,2015,1664,1839,2014       | 0.84    | 2.4      |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 2048       | 17.1                             | 17.94                      | 6   | 6383,6558,6733,6382,6557,6732       | 0.84    | 4.91     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 64         | 3.04                             | 3.87                       | 6   | 22896,23064,23232,22895,23063,23231 | 0.83    | 27.3     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 3.5                              | 4.3                        | 6   | 10030,10205,10380,10029,10204,10379 | 0.8     | 22.86    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 3.18                             | 3.98                       | 6   | 12130,12305,12480,12129,12304,12479 | 0.8     | 25.16    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 35.11                            | 35.91                      | 6   | 7440,7615,7790,7439,7614,7789       | 0.8     | 2.28     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 2048       | 34.92                            | 35.72                      | 6   | 22931,23099,23267,22930,23098,23266 | 0.8     | 2.29     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 2.58                             | 3.37                       | 6   | 4255,4430,4605,4254,4429,4604       | 0.79    | 30.62    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048       | 25.67                            | 26.44                      | 6   | 21923,22091,22259,21922,22090,22258 | 0.77    | 3.0      |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 67.97                            | 68.74                      | 6   | 1672,1847,2022,1671,1846,2021       | 0.77    | 1.13     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024       | 9.8                              | 10.55                      | 6   | 5851,6026,6201,5850,6025,6200       | 0.75    | 7.65     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 9.35                             | 10.08                      | 6   | 4801,4976,5151,4800,4975,5150       | 0.73    | 7.81     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 3.62                             | 4.35                       | 6   | 8980,9155,9330,8979,9154,9329       | 0.73    | 20.17    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 63.71                            | 64.44                      | 6   | 622,797,972,621,796,971             | 0.73    | 1.15     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 3.14                             | 3.86                       | 6   | 12655,12830,13005,12654,12829,13004 | 0.72    | 22.93    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 6.31                             | 7.02                       | 6   | 14762,14937,15112,14761,14936,15111 | 0.71    | 11.25    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 3.14                             | 3.85                       | 6   | 21377,21545,21713,21376,21544,21712 | 0.71    | 22.61    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 64         | 3.24                             | 3.94                       | 6   | 19872,20040,20208,19871,20039,20207 | 0.7     | 21.6     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 75.43                            | 76.11                      | 6   | 18402,18570,18738,18401,18569,18737 | 0.68    | 0.9      |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 266.03                           | 266.68                     | 6   | 22448,22616,22784,22447,22615,22783 | 0.65    | 0.24     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 4.95                             | 5.58                       | 6   | 24422,24590,24758,24421,24589,24757 | 0.63    | 12.73    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 1.16                             | 1.76                       | 6   | 13,188,363,12,187,362               | 0.6     | 51.72    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 5.33                             | 5.92                       | 6   | 594,769,944,593,768,943             | 0.59    | 11.07    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 5.71                             | 6.3                        | 6   | 7419,7594,7769,7418,7593,7768       | 0.59    | 10.33    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 2.09                             | 2.67                       | 6   | 19347,19515,19683,19346,19514,19682 | 0.58    | 27.75    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 2          | 1.46                             | 2.04                       | 6   | 21349,21517,21685,21348,21516,21684 | 0.58    | 39.73    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 2.11                             | 2.69                       | 6   | 22875,23043,23211,22874,23042,23210 | 0.58    | 27.49    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 189.62                           | 190.2                      | 6   | 6943,7118,7293,6942,7117,7292       | 0.58    | 0.31     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 60.37                            | 60.94                      | 6   | 7979,8154,8329,7978,8153,8328       | 0.57    | 0.94     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 1.68                             | 2.25                       | 6   | 21860,22028,22196,21859,22027,22195 | 0.57    | 33.93    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 506.05                           | 506.61                     | 6   | 1693,1868,2043,1692,1867,2042       | 0.56    | 0.11     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 5.31                             | 5.87                       | 6   | 6369,6544,6719,6368,6543,6718       | 0.56    | 10.55    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 9.86                             | 10.42                      | 6   | 10576,10751,10926,10575,10750,10925 | 0.56    | 5.68     |
