+-----+------------+----------+-----------+----------+-------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+---------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched  | patched-munro | cnt |                 qid                 | pct_diff |
| 29  | 80         | 10000000 | 10000000  | 117648   | 4     | 2048  | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 0.8      | 0.92          | 6   | 44882,45027,45172,44885,45030,45175 | 15.0     |
| 32  | 80         | 10000000 | 10000000  | 117648   | 4     | 2048  | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 3048576    | 1183.5   | 1359.71       | 6   | 50647,50792,50937,50650,50795,50940 | 14.89    |
| 12  | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 1          | 1.21     | 1.39          | 6   | 18002,18122,18242,18005,18125,18245 | 14.88    |
| 24  | 100        | 10000000 | 2500000   | 93458    | 4     | 32    | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2          | 0.81     | 0.93          | 6   | 37027,37162,37297,37030,37165,37300 | 14.81    |
| 16  | 60         | 10000000 | 625000    | 156250   | 1024  | 2     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 2.97     | 3.41          | 6   | 24342,24467,24592,24345,24470,24595 | 14.81    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 3024288    | 6486.29  | 7447.06       | 6   | 28082,28222,28362,28085,28225,28365 | 14.81    |
| 43  | 40         | 10000000 | 2500000   | 238096   | 16384 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 1.49     | 1.71          | 6   | 69342,69477,69612,69345,69480,69615 | 14.77    |
| 2   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 1.63     | 1.87          | 6   | 2192,2337,2482,2195,2340,2485       | 14.72    |
| 40  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2          | 1.02     | 1.17          | 6   | 64852,64997,65142,64855,65000,65145 | 14.71    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 40.81    | 46.81         | 6   | 28032,28172,28312,28035,28175,28315 | 14.7     |
| 14  | 60         | 10000000 | 625000    | 156250   | 1024  | 2     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 1.43     | 1.64          | 6   | 21327,21452,21577,21330,21455,21580 | 14.69    |
| 1   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 1.23     | 1.41          | 6   | 882,1027,1172,885,1030,1175         | 14.63    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 4.96     | 5.68          | 6   | 26742,26882,27022,26745,26885,27025 | 14.52    |
| 44  | 40         | 10000000 | 2500000   | 238096   | 16384 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1          | 0.9      | 1.03          | 6   | 70142,70277,70412,70145,70280,70415 | 14.44    |
| 13  | 60         | 10000000 | 625000    | 156250   | 1024  | 2     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 0.97     | 1.11          | 6   | 19442,19567,19692,19445,19570,19695 | 14.43    |
| 15  | 60         | 10000000 | 625000    | 156250   | 1024  | 2     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 0.97     | 1.11          | 6   | 22817,22942,23067,22820,22945,23070 | 14.43    |
| 22  | 100        | 10000000 | 2500000   | 93458    | 4     | 32    | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2          | 0.97     | 1.11          | 6   | 34597,34732,34867,34600,34735,34870 | 14.43    |
| 38  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 1          | 0.97     | 1.11          | 6   | 61367,61512,61657,61370,61515,61660 | 14.43    |
| 32  | 80         | 10000000 | 10000000  | 117648   | 4     | 2048  | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 9048576    | 3464.36  | 3963.67       | 6   | 50677,50822,50967,50680,50825,50970 | 14.41    |
| 7   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 2024288    | 3566.06  | 4079.89       | 6   | 10852,10992,11132,10855,10995,11135 | 14.41    |
| 35  | 100        | 10000000 | 2500000   | 93458    | 0     | 512   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 1.18     | 1.35          | 6   | 56297,56432,56567,56300,56435,56570 | 14.41    |
| 31  | 80         | 10000000 | 10000000  | 117648   | 4     | 2048  | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 49.16    | 56.24         | 6   | 49747,49892,50037,49750,49895,50040 | 14.4     |
| 2   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 4          | 1.25     | 1.43          | 6   | 3057,3202,3347,3060,3205,3350       | 14.4     |
| 41  | 40         | 10000000 | 2500000   | 238096   | 16384 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 1.39     | 1.59          | 6   | 65697,65832,65967,65700,65835,65970 | 14.39    |
| 6   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 5.77     | 6.6           | 6   | 9507,9647,9787,9510,9650,9790       | 14.38    |
| 37  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 1.6      | 1.83          | 6   | 58772,58917,59062,58775,58920,59065 | 14.37    |
| 4   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 131072     | 91.73    | 104.84        | 6   | 5742,5887,6032,5745,5890,6035       | 14.29    |
| 30  | 80         | 10000000 | 10000000  | 117648   | 4     | 2048  | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 0.91     | 1.04          | 6   | 46622,46767,46912,46625,46770,46915 | 14.29    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 65536      | 146.01   | 166.69        | 6   | 28042,28182,28322,28045,28185,28325 | 14.16    |
| 39  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 53.25    | 60.78         | 6   | 62747,62892,63037,62750,62895,63040 | 14.14    |
| 32  | 80         | 10000000 | 10000000  | 117648   | 4     | 2048  | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 262144     | 109.41   | 124.87        | 6   | 51497,51642,51787,51500,51645,51790 | 14.13    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 76.29    | 87.06         | 6   | 28037,28177,28317,28040,28180,28320 | 14.12    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 2.41     | 2.75          | 6   | 25462,25602,25742,25465,25605,25745 | 14.11    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 524288     | 1121.02  | 1279.14       | 6   | 28057,28197,28337,28060,28200,28340 | 14.11    |
| 2   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 18.6     | 21.22         | 6   | 3112,3257,3402,3115,3260,3405       | 14.09    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 2.84     | 3.24          | 6   | 28407,28547,28687,28410,28550,28690 | 14.08    |
| 27  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 512        | 7.03     | 8.02          | 6   | 42977,43107,43237,42980,43110,43240 | 14.08    |
| 3   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 28.65    | 32.68         | 6   | 4857,5002,5147,4860,5005,5150       | 14.07    |
| 47  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 16.44    | 18.74         | 4   | 75182,75322,75185,75325             | 13.99    |
| 16  | 60         | 10000000 | 625000    | 156250   | 1024  | 2     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 1.79     | 2.04          | 6   | 25082,25207,25332,25085,25210,25335 | 13.97    |
| 39  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 4          | 1.29     | 1.47          | 6   | 61812,61957,62102,61815,61960,62105 | 13.95    |
| 14  | 60         | 10000000 | 625000    | 156250   | 1024  | 2     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 1.87     | 2.13          | 6   | 20957,21082,21207,20960,21085,21210 | 13.9     |
| 19  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4524288    | 9768.69  | 11122.24      | 6   | 30197,30337,30477,30200,30340,30480 | 13.86    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 22.84    | 26.0          | 6   | 28027,28167,28307,28030,28170,28310 | 13.84    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2          | 1.23     | 1.4           | 6   | 30067,30207,30347,30070,30210,30350 | 13.82    |
| 36  | 100        | 10000000 | 2500000   | 93458    | 0     | 512   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 256        | 2.39     | 2.72          | 6   | 57147,57282,57417,57150,57285,57420 | 13.81    |
| 41  | 40         | 10000000 | 2500000   | 238096   | 16384 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 7.83     | 8.91          | 6   | 66532,66667,66802,66535,66670,66805 | 13.79    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 1.45     | 1.65          | 6   | 30912,31052,31192,30915,31055,31195 | 13.79    |
| 32  | 80         | 10000000 | 10000000  | 117648   | 4     | 2048  | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048576    | 805.54   | 916.28        | 6   | 50642,50787,50932,50645,50790,50935 | 13.75    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 524288     | 1127.57  | 1282.46       | 6   | 30157,30297,30437,30160,30300,30440 | 13.74    |
| 7   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 6.48     | 7.37          | 6   | 11187,11327,11467,11190,11330,11470 | 13.73    |
| 26  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 2.55     | 2.9           | 6   | 40602,40732,40862,40605,40735,40865 | 13.73    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 1024288    | 2219.34  | 2522.87       | 6   | 28062,28202,28342,28065,28205,28345 | 13.68    |
| 2   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 65536      | 70.22    | 79.77         | 6   | 2692,2837,2982,2695,2840,2985       | 13.6     |
| 33  | 100        | 10000000 | 2500000   | 93458    | 0     | 512   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 4          | 1.25     | 1.42          | 6   | 51852,51987,52122,51855,51990,52125 | 13.6     |
| 38  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 2.5      | 2.84          | 6   | 60082,60227,60372,60085,60230,60375 | 13.6     |
| 45  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 17.51    | 19.89         | 6   | 72662,72802,72942,72665,72805,72945 | 13.59    |
| 45  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 1.18     | 1.34          | 6   | 72607,72747,72887,72610,72750,72890 | 13.56    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 13.41    | 15.22         | 6   | 30122,30262,30402,30125,30265,30405 | 13.5     |
| 39  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 35.35    | 40.12         | 6   | 61872,62017,62162,61875,62020,62165 | 13.49    |
| 29  | 80         | 10000000 | 10000000  | 117648   | 4     | 2048  | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 5.56     | 6.31          | 6   | 45812,45957,46102,45815,45960,46105 | 13.49    |
| 26  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 256072     | 1491.27  | 1692.34       | 6   | 40292,40422,40552,40295,40425,40555 | 13.48    |
| 2   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 131072     | 120.66   | 136.92        | 6   | 2697,2842,2987,2700,2845,2990       | 13.48    |
| 34  | 100        | 10000000 | 2500000   | 93458    | 0     | 512   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2          | 1.34     | 1.52          | 6   | 54277,54412,54547,54280,54415,54550 | 13.43    |
| 5   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 1524288    | 2053.39  | 2329.04       | 6   | 7067,7207,7347,7070,7210,7350       | 13.42    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 40.33    | 45.74         | 6   | 30132,30272,30412,30135,30275,30415 | 13.41    |
| 13  | 60         | 10000000 | 625000    | 156250   | 1024  | 2     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 0.97     | 1.1           | 6   | 20567,20692,20817,20570,20695,20820 | 13.4     |
| 27  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 97.88    | 110.9         | 6   | 42222,42352,42482,42225,42355,42485 | 13.3     |
| 6   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 26.79    | 30.35         | 6   | 9962,10102,10242,9965,10105,10245   | 13.29    |
| 6   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 10.54    | 11.94         | 6   | 9092,9232,9372,9095,9235,9375       | 13.28    |
| 31  | 80         | 10000000 | 10000000  | 117648   | 4     | 2048  | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 131072     | 92.03    | 104.24        | 6   | 48882,49027,49172,48885,49030,49175 | 13.27    |
| 15  | 60         | 10000000 | 625000    | 156250   | 1024  | 2     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 1.74     | 1.97          | 6   | 23582,23707,23832,23585,23710,23835 | 13.22    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 1          | 1.06     | 1.2           | 6   | 27542,27682,27822,27545,27685,27825 | 13.21    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 3.65     | 4.13          | 6   | 31782,31922,32062,31785,31925,32065 | 13.15    |
| 34  | 100        | 10000000 | 2500000   | 93458    | 0     | 512   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 4.26     | 4.82          | 6   | 54322,54457,54592,54325,54460,54595 | 13.15    |
| 24  | 100        | 10000000 | 2500000   | 93458    | 4     | 32    | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 1.6      | 1.81          | 6   | 37867,38002,38137,37870,38005,38140 | 13.12    |
| 26  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 392.53   | 444.01        | 6   | 40282,40412,40542,40285,40415,40545 | 13.11    |
| 40  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 1.22     | 1.38          | 6   | 64857,65002,65147,64860,65005,65150 | 13.11    |
| 42  | 40         | 10000000 | 2500000   | 238096   | 16384 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 2.9      | 3.28          | 6   | 66922,67057,67192,66925,67060,67195 | 13.1     |
| 28  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 3.46     | 3.91          | 6   | 44117,44247,44377,44120,44250,44380 | 13.01    |
| 26  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 131072     | 723.32   | 817.06        | 6   | 40287,40417,40547,40290,40420,40550 | 12.96    |
| 6   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 17.38    | 19.63         | 6   | 9117,9257,9397,9120,9260,9400       | 12.95    |
| 32  | 80         | 10000000 | 10000000  | 117648   | 4     | 2048  | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 262144     | 111.0    | 125.35        | 6   | 50627,50772,50917,50630,50775,50920 | 12.93    |
| 29  | 80         | 10000000 | 10000000  | 117648   | 4     | 2048  | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 7.2      | 8.13          | 6   | 45817,45962,46107,45820,45965,46110 | 12.92    |
| 38  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 36.57    | 41.28         | 6   | 60132,60277,60422,60135,60280,60425 | 12.88    |
| 9   | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 4.52     | 5.1           | 6   | 14792,14912,15032,14795,14915,15035 | 12.83    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 1524288    | 3262.19  | 3680.4        | 6   | 28067,28207,28347,28070,28210,28350 | 12.82    |
| 27  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 53.52    | 60.38         | 6   | 42217,42347,42477,42220,42350,42480 | 12.82    |
| 3   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 14.75    | 16.64         | 6   | 3972,4117,4262,3975,4120,4265       | 12.81    |
| 31  | 80         | 10000000 | 10000000  | 117648   | 4     | 2048  | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 7048576    | 4631.73  | 5225.18       | 6   | 48927,49072,49217,48930,49075,49220 | 12.81    |
| 29  | 80         | 10000000 | 10000000  | 117648   | 4     | 2048  | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 2.03     | 2.29          | 6   | 45772,45917,46062,45775,45920,46065 | 12.81    |
| 32  | 80         | 10000000 | 10000000  | 117648   | 4     | 2048  | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 0.86     | 0.97          | 6   | 51407,51552,51697,51410,51555,51700 | 12.79    |
| 28  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 4.07     | 4.59          | 6   | 44527,44657,44787,44530,44660,44790 | 12.78    |
| 2   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 6.35     | 7.16          | 6   | 1772,1917,2062,1775,1920,2065       | 12.76    |
| 25  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 5.41     | 6.1           | 6   | 39467,39597,39727,39470,39600,39730 | 12.75    |
| 38  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 1.02     | 1.15          | 6   | 60067,60212,60357,60070,60215,60360 | 12.75    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024288    | 2193.56  | 2472.77       | 6   | 30162,30302,30442,30165,30305,30445 | 12.73    |
| 43  | 40         | 10000000 | 2500000   | 238096   | 16384 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 1.1      | 1.24          | 6   | 68522,68657,68792,68525,68660,68795 | 12.73    |
| 46  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 8.9      | 10.03         | 6   | 73482,73622,73762,73485,73625,73765 | 12.7     |
| 36  | 100        | 10000000 | 2500000   | 93458    | 0     | 512   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2262144    | 2935.15  | 3306.5        | 6   | 57237,57372,57507,57240,57375,57510 | 12.65    |
| 1   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 1          | 0.87     | 0.98          | 6   | 437,582,727,440,585,730             | 12.64    |
| 28  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 2.77     | 3.12          | 6   | 44507,44637,44767,44510,44640,44770 | 12.64    |
| 44  | 40         | 10000000 | 2500000   | 238096   | 16384 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 2.95     | 3.32          | 6   | 71377,71512,71647,71380,71515,71650 | 12.54    |
| 27  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 201.45   | 226.57        | 6   | 42227,42357,42487,42230,42360,42490 | 12.47    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 3.69     | 4.15          | 6   | 25477,25617,25757,25480,25620,25760 | 12.47    |
| 26  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 1131072    | 6161.71  | 6927.02       | 6   | 40327,40457,40587,40330,40460,40590 | 12.42    |
| 26  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 30.05    | 33.78         | 6   | 40262,40392,40522,40265,40395,40525 | 12.41    |
| 1   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 0.89     | 1.0           | 6   | 872,1017,1162,875,1020,1165         | 12.36    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4096       | 11.59    | 13.02         | 6   | 31802,31942,32082,31805,31945,32085 | 12.34    |
| 42  | 40         | 10000000 | 2500000   | 238096   | 16384 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 24.16    | 27.14         | 6   | 66957,67092,67227,66960,67095,67230 | 12.33    |
| 8   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 22.95    | 25.78         | 6   | 12887,13027,13167,12890,13030,13170 | 12.33    |
| 30  | 80         | 10000000 | 10000000  | 117648   | 4     | 2048  | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 3.41     | 3.83          | 6   | 47097,47242,47387,47100,47245,47390 | 12.32    |
| 45  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 3524288    | 5389.51  | 6053.1        | 6   | 71887,72027,72167,71890,72030,72170 | 12.31    |
| 6   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 1          | 1.06     | 1.19          | 6   | 9902,10042,10182,9905,10045,10185   | 12.26    |
| 30  | 80         | 10000000 | 10000000  | 117648   | 4     | 2048  | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 1.06     | 1.19          | 6   | 47492,47637,47782,47495,47640,47785 | 12.26    |
| 15  | 60         | 10000000 | 625000    | 156250   | 1024  | 2     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 4.67     | 5.24          | 6   | 23227,23352,23477,23230,23355,23480 | 12.21    |
| 8   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 16.96    | 19.03         | 6   | 12457,12597,12737,12460,12600,12740 | 12.21    |
| 2   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 29.73    | 33.34         | 6   | 2682,2827,2972,2685,2830,2975       | 12.14    |
| 29  | 80         | 10000000 | 10000000  | 117648   | 4     | 2048  | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 16         | 1.9      | 2.13          | 6   | 46207,46352,46497,46210,46355,46500 | 12.11    |
| 36  | 100        | 10000000 | 2500000   | 93458    | 0     | 512   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 1.24     | 1.39          | 6   | 57517,57652,57787,57520,57655,57790 | 12.1     |
| 45  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 237.05   | 265.72        | 6   | 72687,72827,72967,72690,72830,72970 | 12.09    |
| 44  | 40         | 10000000 | 2500000   | 238096   | 16384 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 1.82     | 2.04          | 6   | 70157,70292,70427,70160,70295,70430 | 12.09    |
| 45  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 2024288    | 3139.02  | 3518.1        | 6   | 71872,72012,72152,71875,72015,72155 | 12.08    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 262144     | 576.56   | 645.99        | 6   | 28052,28192,28332,28055,28195,28335 | 12.04    |
