+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------+------------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro-728899ba | patched-geoghegan-2-3ded1b78 | cnt |                 qid                 |   diff   | pct_diff |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1512144    | 3111.59                | 3153.3                       | 6   | 51219,51408,51597,51215,51404,51593 | 41.71    | 1.34     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 131072     | 740.75                 | 782.03                       | 6   | 53445,53634,53823,53441,53630,53819 | 41.28    | 5.57     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 26.01                  | 66.41                        | 6   | 4291,4466,4641,4287,4462,4637       | 40.4     | 155.32   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 512144     | 1225.67                | 1265.92                      | 6   | 47789,47978,48167,47785,47974,48163 | 40.25    | 3.28     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2262144    | 10446.34               | 10486.33                     | 6   | 37632,37821,38010,37628,37817,38006 | 39.99    | 0.38     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 253036     | 2127.08                | 2167.06                      | 6   | 11690,11865,12040,11686,11861,12036 | 39.98    | 1.88     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1012144    | 4939.08                | 4978.99                      | 6   | 40432,40621,40810,40428,40617,40806 | 39.91    | 0.81     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 512144     | 2590.59                | 2629.39                      | 6   | 40985,41174,41363,40981,41170,41359 | 38.8     | 1.5      |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 68.09                  | 106.73                       | 6   | 25592,25795,25998,25588,25791,25994 | 38.64    | 56.75    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512144     | 1237.33                | 1275.94                      | 6   | 49490,49679,49868,49486,49675,49864 | 38.61    | 3.12     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 131072     | 171.66                 | 210.0                        | 6   | 26817,27020,27223,26813,27016,27219 | 38.34    | 22.33    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 503036     | 3551.16                | 3589.47                      | 6   | 13293,13468,13643,13289,13464,13639 | 38.31    | 1.08     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1262144    | 2889.42                | 2927.31                      | 6   | 49511,49700,49889,49507,49696,49885 | 37.89    | 1.31     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1512144    | 3455.34                | 3492.82                      | 6   | 52353,52542,52731,52349,52538,52727 | 37.48    | 1.08     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 26.88                  | 64.32                        | 6   | 3766,3941,4116,3762,3937,4112       | 37.44    | 139.29   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1012144    | 2329.97                | 2367.15                      | 6   | 52339,52528,52717,52335,52524,52713 | 37.18    | 1.6      |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1262144    | 4447.99                | 4485.02                      | 6   | 35903,36092,36281,35899,36088,36277 | 37.03    | 0.83     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 65.12                  | 102.07                       | 6   | 15330,15505,15680,15326,15501,15676 | 36.95    | 56.74    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 762144     | 1784.92                | 1821.78                      | 6   | 47796,47985,48174,47792,47981,48170 | 36.86    | 2.07     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 762144     | 3718.85                | 3755.08                      | 6   | 40425,40614,40803,40421,40610,40799 | 36.23    | 0.97     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512144     | 1809.85                | 1846.01                      | 6   | 35882,36071,36260,35878,36067,36256 | 36.16    | 2.0      |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 189018     | 2880.31                | 2915.96                      | 6   | 17451,17619,17787,17447,17615,17783 | 35.65    | 1.24     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1762144    | 5147.48                | 5182.47                      | 6   | 46123,46312,46501,46119,46308,46497 | 34.99    | 0.68     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 762144     | 3533.18                | 3568.03                      | 6   | 37590,37779,37968,37586,37775,37964 | 34.85    | 0.99     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 762144     | 2495.32                | 2530.01                      | 6   | 51765,51954,52143,51761,51950,52139 | 34.69    | 1.39     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 262144     | 877.95                 | 912.19                       | 6   | 44380,44569,44758,44376,44565,44754 | 34.24    | 3.9      |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 512144     | 1709.74                | 1743.65                      | 6   | 50057,50246,50435,50053,50242,50431 | 33.91    | 1.98     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2012144    | 10040.06               | 10073.84                     | 6   | 38759,38948,39137,38755,38944,39133 | 33.78    | 0.34     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 57.76                  | 91.52                        | 6   | 29246,29449,29652,29242,29445,29648 | 33.76    | 58.45    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1512144    | 4814.52                | 4848.04                      | 6   | 47250,47439,47628,47246,47435,47624 | 33.52    | 0.7      |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1012144    | 2343.91                | 2376.86                      | 6   | 47803,47992,48181,47799,47988,48177 | 32.95    | 1.41     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 46.09                  | 78.9                         | 6   | 39242,39431,39620,39238,39427,39616 | 32.81    | 71.19    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 262144     | 918.68                 | 951.33                       | 6   | 51751,51940,52129,51747,51936,52125 | 32.65    | 3.55     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 565536     | 3256.83                | 3289.41                      | 6   | 2800,2975,3150,2796,2971,3146       | 32.58    | 1.0      |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 26.25                  | 58.67                        | 6   | 2716,2891,3066,2712,2887,3062       | 32.42    | 123.5    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1012144    | 5178.24                | 5210.61                      | 6   | 38164,38353,38542,38160,38349,38538 | 32.37    | 0.63     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 503036     | 1630.65                | 1662.97                      | 6   | 8043,8218,8393,8039,8214,8389       | 32.32    | 1.98     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 762144     | 4151.27                | 4183.57                      | 6   | 35322,35511,35700,35318,35507,35696 | 32.3     | 0.78     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2262144    | 5116.92                | 5148.92                      | 6   | 49539,49728,49917,49535,49724,49913 | 32.0     | 0.63     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 512144     | 1577.05                | 1608.99                      | 6   | 48923,49112,49301,48919,49108,49297 | 31.94    | 2.03     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 378036     | 2936.37                | 2967.43                      | 6   | 5929,6104,6279,5925,6100,6275       | 31.06    | 1.06     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1262144    | 6966.16                | 6996.96                      | 6   | 41573,41762,41951,41569,41758,41947 | 30.8     | 0.44     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 131072     | 353.78                 | 384.48                       | 6   | 48342,48531,48720,48338,48527,48716 | 30.7     | 8.68     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 131072     | 375.91                 | 406.53                       | 6   | 47775,47964,48153,47771,47960,48149 | 30.62    | 8.15     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 27.34                  | 57.77                        | 6   | 5341,5516,5691,5337,5512,5687       | 30.43    | 111.3    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 251518     | 3935.34                | 3965.69                      | 6   | 19985,20153,20321,19981,20149,20317 | 30.35    | 0.77     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 845.45                 | 875.45                       | 6   | 34741,34930,35119,34737,34926,35115 | 30.0     | 3.55     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1512144    | 8926.05                | 8955.86                      | 6   | 42714,42903,43092,42710,42899,43088 | 29.81    | 0.33     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 512144     | 1666.06                | 1695.86                      | 6   | 42119,42308,42497,42115,42304,42493 | 29.8     | 1.79     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 75.91                  | 104.93                       | 6   | 26810,27013,27216,26806,27009,27212 | 29.02    | 38.23    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 2048       | 22.49                  | 51.4                         | 6   | 14784,14959,15134,14780,14955,15130 | 28.91    | 128.55   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1262144    | 6502.06                | 6530.8                       | 6   | 38171,38360,38549,38167,38356,38545 | 28.74    | 0.44     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 762144     | 2288.32                | 2317.0                       | 6   | 46095,46284,46473,46091,46280,46469 | 28.68    | 1.25     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 122.11                 | 150.32                       | 6   | 10605,10780,10955,10601,10776,10951 | 28.21    | 23.1     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512144     | 2477.16                | 2505.1                       | 6   | 40418,40607,40796,40414,40603,40792 | 27.94    | 1.13     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 565536     | 2399.78                | 2427.62                      | 6   | 9625,9800,9975,9621,9796,9971       | 27.84    | 1.16     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 220268     | 3752.81                | 3780.14                      | 6   | 24010,24178,24346,24006,24174,24342 | 27.33    | 0.73     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 220268     | 1416.11                | 1443.42                      | 6   | 16954,17122,17290,16950,17118,17286 | 27.31    | 1.93     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 762144     | 1583.83                | 1611.04                      | 6   | 43827,44016,44205,43823,44012,44201 | 27.21    | 1.72     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 512144     | 1651.35                | 1678.39                      | 6   | 34748,34937,35126,34744,34933,35122 | 27.04    | 1.64     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 22.15                  | 49.13                        | 6   | 15834,16009,16184,15830,16005,16180 | 26.98    | 121.81   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 262144     | 854.1                  | 881.02                       | 6   | 50617,50806,50995,50613,50802,50991 | 26.92    | 3.15     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 262144     | 1296.3                 | 1323.2                       | 6   | 38710,38899,39088,38706,38895,39084 | 26.9     | 2.08     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1262144    | 5785.85                | 5812.75                      | 6   | 39305,39494,39683,39301,39490,39679 | 26.9     | 0.46     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 22.74                  | 49.3                         | 6   | 10059,10234,10409,10055,10230,10405 | 26.56    | 116.8    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 131072     | 653.87                 | 680.41                       | 6   | 40971,41160,41349,40967,41156,41345 | 26.54    | 4.06     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 440536     | 3179.0                 | 3205.01                      | 6   | 6461,6636,6811,6457,6632,6807       | 26.01    | 0.82     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1012144    | 5121.38                | 5147.3                       | 6   | 40999,41188,41377,40995,41184,41373 | 25.92    | 0.51     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 95268      | 636.15                 | 661.72                       | 6   | 23478,23646,23814,23474,23642,23810 | 25.57    | 4.02     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 565536     | 4300.86                | 4326.3                       | 6   | 7525,7700,7875,7521,7696,7871       | 25.44    | 0.59     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 262144     | 680.37                 | 705.66                       | 6   | 49483,49672,49861,49479,49668,49857 | 25.29    | 3.72     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 378036     | 2725.31                | 2750.45                      | 6   | 679,854,1029,675,850,1025           | 25.14    | 0.92     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 226.11                 | 251.12                       | 6   | 2212,2387,2562,2208,2383,2558       | 25.01    | 11.06    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 189018     | 2604.86                | 2629.57                      | 6   | 18963,19131,19299,18959,19127,19295 | 24.71    | 0.95     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048       | 18.34                  | 42.54                        | 6   | 13734,13909,14084,13730,13905,14080 | 24.2     | 131.95   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 20.37                  | 44.33                        | 6   | 11109,11284,11459,11105,11280,11455 | 23.96    | 117.62   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 262144     | 1269.13                | 1293.07                      | 6   | 39844,40033,40222,39840,40029,40218 | 23.94    | 1.89     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 19.62                  | 43.3                         | 6   | 12159,12334,12509,12155,12330,12505 | 23.68    | 120.69   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 131072     | 367.45                 | 391.11                       | 6   | 46641,46830,47019,46637,46826,47015 | 23.66    | 6.44     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 762144     | 3708.53                | 3732.04                      | 6   | 37023,37212,37401,37019,37208,37397 | 23.51    | 0.63     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 20.32                  | 43.79                        | 6   | 12684,12859,13034,12680,12855,13030 | 23.47    | 115.5    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 512144     | 1691.73                | 1715.14                      | 6   | 47222,47411,47600,47218,47407,47596 | 23.41    | 1.38     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1012144    | 3292.7                 | 3316.08                      | 6   | 50071,50260,50449,50067,50256,50445 | 23.38    | 0.71     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 131072     | 499.72                 | 522.97                       | 6   | 45507,45696,45885,45503,45692,45881 | 23.25    | 4.65     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 34.77                  | 57.97                        | 6   | 15323,15498,15673,15319,15494,15669 | 23.2     | 66.72    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 253036     | 1832.59                | 1855.68                      | 6   | 6440,6615,6790,6436,6611,6786       | 23.09    | 1.26     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 131072     | 432.46                 | 455.5                        | 6   | 42105,42294,42483,42101,42290,42479 | 23.04    | 5.33     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1012144    | 4687.2                 | 4710.1                       | 6   | 37597,37786,37975,37593,37782,37971 | 22.9     | 0.49     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 63.03                  | 85.85                        | 6   | 13223,13398,13573,13219,13394,13569 | 22.82    | 36.2     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 565536     | 1493.39                | 1516.09                      | 6   | 7000,7175,7350,6996,7171,7346       | 22.7     | 1.52     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 128036     | 545.25                 | 567.91                       | 6   | 16401,16576,16751,16397,16572,16747 | 22.66    | 4.16     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1512144    | 7708.97                | 7731.62                      | 6   | 41013,41202,41391,41009,41198,41387 | 22.65    | 0.29     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 131072     | 480.54                 | 503.09                       | 6   | 50610,50799,50988,50606,50795,50984 | 22.55    | 4.69     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 189018     | 2973.31                | 2994.78                      | 6   | 19971,20139,20307,19967,20135,20303 | 21.47    | 0.72     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 762144     | 1599.22                | 1620.69                      | 6   | 51198,51387,51576,51194,51383,51572 | 21.47    | 1.34     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 131072     | 189.34                 | 210.72                       | 6   | 25599,25802,26005,25595,25798,26001 | 21.38    | 11.29    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 251518     | 4303.19                | 4324.55                      | 6   | 18473,18641,18809,18469,18637,18805 | 21.36    | 0.5      |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2012144    | 4070.93                | 4091.87                      | 6   | 48398,48587,48776,48394,48583,48772 | 20.94    | 0.51     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 95268      | 1490.21                | 1511.0                       | 6   | 19950,20118,20286,19946,20114,20282 | 20.79    | 1.4      |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 22.88                  | 43.55                        | 6   | 9009,9184,9359,9005,9180,9355       | 20.67    | 90.34    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 262144     | 1451.14                | 1471.66                      | 6   | 41545,41734,41923,41541,41730,41919 | 20.52    | 1.41     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 157768     | 2178.39                | 2198.88                      | 6   | 21476,21644,21812,21472,21640,21808 | 20.49    | 0.94     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 315536     | 1046.02                | 1066.4                       | 6   | 1197,1372,1547,1193,1368,1543       | 20.38    | 1.95     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 65.69                  | 85.84                        | 6   | 8505,8680,8855,8501,8676,8851       | 20.15    | 30.67    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1262144    | 4089.1                 | 4109.13                      | 6   | 50078,50267,50456,50074,50263,50452 | 20.03    | 0.49     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 512144     | 1136.01                | 1155.94                      | 6   | 48356,48545,48734,48352,48541,48730 | 19.93    | 1.75     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 13.87                  | 33.68                        | 6   | 4284,4459,4634,4280,4455,4630       | 19.81    | 142.83   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 253036     | 1840.46                | 1860.2                       | 6   | 665,840,1015,661,836,1011           | 19.74    | 1.07     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 72.04                  | 91.44                        | 6   | 28028,28231,28434,28024,28227,28430 | 19.4     | 26.93    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 512144     | 1600.15                | 1619.54                      | 6   | 50624,50813,51002,50620,50809,50998 | 19.39    | 1.21     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512144     | 3009.83                | 3029.06                      | 6   | 42686,42875,43064,42682,42871,43060 | 19.23    | 0.64     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 251518     | 3483.47                | 3502.54                      | 6   | 18977,19145,19313,18973,19141,19309 | 19.07    | 0.55     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 378036     | 1010.4                 | 1029.2                       | 6   | 6979,7154,7329,6975,7150,7325       | 18.8     | 1.86     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 1295.0                 | 1313.75                      | 6   | 37009,37198,37387,37005,37194,37383 | 18.75    | 1.45     |
