+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+----------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro-43ff7415 | patched-geoghegan-43ff7415 | cnt |                 qid                 | pct_diff |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 2.2                              | 2.47                       | 6   | 26137,26340,26543,26136,26339,26542 | 12.27    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 315536     | 2230.64                          | 2504.4                     | 6   | 13271,13446,13621,13270,13445,13620 | 12.27    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 253036     | 880.63                           | 988.62                     | 6   | 8539,8714,8889,8538,8713,8888       | 12.26    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 2.13                             | 2.39                       | 6   | 27348,27551,27754,27347,27550,27753 | 12.21    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 315536     | 2120.43                          | 2378.23                    | 6   | 4871,5046,5221,4870,5045,5220       | 12.16    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 1.07                             | 1.2                        | 6   | 545,720,895,544,719,894             | 12.15    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 1.4                              | 1.57                       | 6   | 46535,46724,46913,46534,46723,46912 | 12.14    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 9.72                             | 10.9                       | 6   | 39199,39388,39577,39198,39387,39576 | 12.14    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 1.32                             | 1.48                       | 6   | 11577,11752,11927,11576,11751,11926 | 12.12    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 7.29                             | 8.17                       | 6   | 29826,30029,30232,29825,30028,30231 | 12.07    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 5.32                             | 5.96                       | 6   | 35776,35965,36154,35775,35964,36153 | 12.03    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 1.0                              | 1.12                       | 6   | 538,713,888,537,712,887             | 12.0     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 1.92                             | 2.15                       | 6   | 34040,34243,34446,34039,34242,34445 | 11.98    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 128        | 2.01                             | 2.25                       | 6   | 31618,31821,32024,31617,31820,32023 | 11.94    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 3.77                             | 4.22                       | 6   | 24415,24583,24751,24414,24582,24750 | 11.94    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 104.81                           | 117.3                      | 6   | 24996,25199,25402,24995,25198,25401 | 11.92    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 0.84                             | 0.94                       | 6   | 26697,26900,27103,26696,26899,27102 | 11.9     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1262144    | 6726.45                          | 7525.92                    | 6   | 53479,53668,53857,53478,53667,53856 | 11.89    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 440536     | 2933.61                          | 3281.84                    | 6   | 2260,2435,2610,2259,2434,2609       | 11.87    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 378036     | 2556.05                          | 2859.0                     | 6   | 4878,5053,5228,4877,5052,5227       | 11.85    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 3.38                             | 3.78                       | 6   | 29203,29406,29609,29202,29405,29608 | 11.83    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 18.69                            | 20.9                       | 6   | 42062,42251,42440,42061,42250,42439 | 11.82    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 240.11                           | 268.44                     | 6   | 13236,13411,13586,13235,13410,13585 | 11.8     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 128036     | 865.41                           | 967.24                     | 6   | 2225,2400,2575,2224,2399,2574       | 11.77    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 1.96                             | 2.19                       | 6   | 14741,14916,15091,14740,14915,15090 | 11.73    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 9.47                             | 10.58                      | 6   | 26186,26389,26592,26185,26388,26591 | 11.72    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 503036     | 3600.74                          | 4022.73                    | 6   | 13292,13467,13642,13291,13466,13641 | 11.72    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 128        | 4.11                             | 4.59                       | 6   | 19879,20047,20215,19878,20046,20214 | 11.68    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 9.11                             | 10.17                      | 6   | 35797,35986,36175,35796,35985,36174 | 11.64    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 4.9                              | 5.47                       | 6   | 30435,30638,30841,30434,30637,30840 | 11.63    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 4.49                             | 5.01                       | 6   | 47690,47879,48068,47689,47878,48067 | 11.58    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 315536     | 1149.85                          | 1282.71                    | 6   | 15371,15546,15721,15370,15545,15720 | 11.55    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 1.04                             | 1.16                       | 6   | 3688,3863,4038,3687,3862,4037       | 11.54    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 8          | 2.08                             | 2.32                       | 6   | 20859,21027,21195,20858,21026,21194 | 11.54    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 3.47                             | 3.87                       | 6   | 19368,19536,19704,19367,19535,19703 | 11.53    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2012144    | 10708.51                         | 11942.92                   | 6   | 53500,53689,53878,53499,53688,53877 | 11.53    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 16         | 2.78                             | 3.1                        | 6   | 51085,51274,51463,51084,51273,51462 | 11.51    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 253036     | 1710.04                          | 1906.78                    | 6   | 2239,2414,2589,2238,2413,2588       | 11.5     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 1.22                             | 1.36                       | 6   | 30974,31177,31380,30973,31176,31379 | 11.48    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 128036     | 914.92                           | 1019.85                    | 6   | 13250,13425,13600,13249,13424,13599 | 11.47    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 1.31                             | 1.46                       | 6   | 11570,11745,11920,11569,11744,11919 | 11.45    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 13.21                            | 14.72                      | 6   | 36371,36560,36749,36370,36559,36748 | 11.43    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 1.05                             | 1.17                       | 6   | 2120,2295,2470,2119,2294,2469       | 11.43    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 190536     | 678.74                           | 756.22                     | 6   | 8532,8707,8882,8531,8706,8881       | 11.42    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 315536     | 1118.24                          | 1245.86                    | 6   | 8546,8721,8896,8545,8720,8895       | 11.41    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 440536     | 2965.79                          | 3303.74                    | 6   | 4885,5060,5235,4884,5059,5234       | 11.39    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 4          | 1.23                             | 1.37                       | 6   | 14195,14370,14545,14194,14369,14544 | 11.38    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 128        | 4.34                             | 4.83                       | 6   | 22399,22567,22735,22398,22566,22734 | 11.29    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 6.31                             | 7.02                       | 6   | 14762,14937,15112,14761,14936,15111 | 11.25    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 762144     | 3656.13                          | 4067.28                    | 6   | 37022,37211,37400,37021,37210,37399 | 11.25    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 0.98                             | 1.09                       | 6   | 45954,46143,46332,45953,46142,46331 | 11.22    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 25.41                            | 28.26                      | 6   | 35832,36021,36210,35831,36020,36209 | 11.22    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 1.07                             | 1.19                       | 6   | 1581,1756,1931,1580,1755,1930       | 11.21    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048       | 20.0                             | 22.24                      | 6   | 40361,40550,40739,40360,40549,40738 | 11.2     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 3.49                             | 3.88                       | 6   | 32864,33067,33270,32863,33066,33269 | 11.17    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 315536     | 2136.9                           | 2374.52                    | 6   | 2246,2421,2596,2245,2420,2595       | 11.12    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 1.08                             | 1.2                        | 6   | 5781,5956,6131,5780,5955,6130       | 11.11    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 6.58                             | 7.31                       | 6   | 36350,36539,36728,36349,36538,36727 | 11.09    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 8.3                              | 9.22                       | 6   | 42587,42776,42965,42586,42775,42964 | 11.08    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 5.33                             | 5.92                       | 6   | 594,769,944,593,768,943             | 11.07    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 3.44                             | 3.82                       | 6   | 43140,43329,43518,43139,43328,43517 | 11.05    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 4.35                             | 4.83                       | 6   | 21391,21559,21727,21390,21558,21726 | 11.03    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 3.9                              | 4.33                       | 6   | 16855,17023,17191,16854,17022,17190 | 11.03    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 13.19                            | 14.64                      | 6   | 27404,27607,27810,27403,27606,27809 | 10.99    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 2.64                             | 2.93                       | 6   | 27369,27572,27775,27368,27571,27774 | 10.98    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 378036     | 2551.2                           | 2830.09                    | 6   | 2253,2428,2603,2252,2427,2602       | 10.93    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 503036     | 3372.31                          | 3740.49                    | 6   | 2267,2442,2617,2266,2441,2616       | 10.92    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 14.95                            | 16.58                      | 6   | 42608,42797,42986,42607,42796,42985 | 10.9     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 13.61                            | 15.09                      | 6   | 26788,26991,27194,26787,26990,27193 | 10.87    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 253036     | 909.89                           | 1008.58                    | 6   | 15364,15539,15714,15363,15538,15713 | 10.85    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 47.13                            | 52.24                      | 6   | 49440,49629,49818,49439,49628,49817 | 10.84    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 10.44                            | 11.57                      | 6   | 46010,46199,46388,46009,46198,46387 | 10.82    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 449.55                           | 498.07                     | 6   | 4843,5018,5193,4842,5017,5192       | 10.79    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 565536     | 3830.24                          | 4240.07                    | 6   | 4899,5074,5249,4898,5073,5248       | 10.7     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 1.5                              | 1.66                       | 6   | 35755,35944,36133,35754,35943,36132 | 10.67    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 16         | 3.0                              | 3.32                       | 6   | 47683,47872,48061,47682,47871,48060 | 10.67    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 5.31                             | 5.87                       | 6   | 6369,6544,6719,6368,6543,6718       | 10.55    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 1.33                             | 1.47                       | 6   | 3184,3359,3534,3183,3358,3533       | 10.53    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 1.81                             | 2.0                        | 6   | 33431,33634,33837,33430,33633,33836 | 10.5     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 9.72                             | 10.74                      | 6   | 13201,13376,13551,13200,13375,13550 | 10.49    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 2.86                             | 3.16                       | 6   | 21881,22049,22217,21880,22048,22216 | 10.49    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 190536     | 1310.89                          | 1448.01                    | 6   | 2232,2407,2582,2231,2406,2581       | 10.46    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 253036     | 1724.76                          | 1904.67                    | 6   | 4864,5039,5214,4863,5038,5213       | 10.43    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 1.06                             | 1.17                       | 6   | 7895,8070,8245,7894,8069,8244       | 10.38    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 1.06                             | 1.17                       | 6   | 13131,13306,13481,13130,13305,13480 | 10.38    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 5.71                             | 6.3                        | 6   | 7419,7594,7769,7418,7593,7768       | 10.33    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 10.09                            | 11.13                      | 6   | 40333,40522,40711,40332,40521,40710 | 10.31    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 440536     | 1594.06                          | 1758.16                    | 6   | 8560,8735,8910,8559,8734,8909       | 10.29    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 3.41                             | 3.76                       | 6   | 27985,28188,28391,27984,28187,28390 | 10.26    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 116.7                            | 128.67                     | 6   | 2204,2379,2554,2203,2378,2553       | 10.26    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 65.44                            | 72.14                      | 6   | 8504,8679,8854,8503,8678,8853       | 10.24    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 2.15                             | 2.37                       | 6   | 24394,24562,24730,24393,24561,24729 | 10.23    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 503036     | 3699.47                          | 4078.02                    | 6   | 10667,10842,11017,10666,10841,11016 | 10.23    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 60.18                            | 66.33                      | 6   | 2197,2372,2547,2196,2371,2546       | 10.22    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 1.37                             | 1.51                       | 6   | 34026,34229,34432,34025,34228,34431 | 10.22    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 229.82                           | 253.29                     | 6   | 4836,5011,5186,4835,5010,5185       | 10.21    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 2.06                             | 2.27                       | 6   | 17331,17499,17667,17330,17498,17666 | 10.19    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 565536     | 3832.91                          | 4223.14                    | 6   | 2274,2449,2624,2273,2448,2623       | 10.18    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 17.96                            | 19.78                      | 6   | 10583,10758,10933,10582,10757,10932 | 10.13    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 2.48                             | 2.73                       | 6   | 13698,13873,14048,13697,13872,14047 | 10.08    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 8.03                             | 8.83                       | 6   | 45443,45632,45821,45442,45631,45820 | 9.96     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 1024       | 3.23                             | 3.55                       | 6   | 26767,26970,27173,26766,26969,27172 | 9.91     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 10.11                            | 11.11                      | 6   | 52247,52436,52625,52246,52435,52624 | 9.89     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 64         | 1.82                             | 2.0                        | 6   | 6873,7048,7223,6872,7047,7222       | 9.89     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 449.46                           | 493.75                     | 6   | 2218,2393,2568,2217,2392,2567       | 9.85     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 128036     | 459.4                            | 504.48                     | 6   | 8525,8700,8875,8524,8699,8874       | 9.81     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 1.53                             | 1.68                       | 6   | 5816,5991,6166,5815,5990,6165       | 9.8      |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 1.64                             | 1.8                        | 6   | 22868,23036,23204,22867,23035,23203 | 9.76     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 190536     | 1291.4                           | 1415.91                    | 6   | 4857,5032,5207,4856,5031,5206       | 9.64     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 29.27                            | 32.06                      | 6   | 52268,52457,52646,52267,52456,52645 | 9.53     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 1.05                             | 1.15                       | 6   | 7377,7552,7727,7376,7551,7726       | 9.52     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 190536     | 692.62                           | 758.46                     | 6   | 15357,15532,15707,15356,15531,15706 | 9.51     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 1.79                             | 1.96                       | 6   | 53374,53563,53752,53373,53562,53751 | 9.5      |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1012144    | 4879.73                          | 5343.09                    | 6   | 37029,37218,37407,37028,37217,37406 | 9.5      |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 1.9                              | 2.08                       | 6   | 30995,31198,31401,30994,31197,31400 | 9.47     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 22.23                            | 24.33                      | 6   | 47158,47347,47536,47157,47346,47535 | 9.45     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 2.66                             | 2.91                       | 6   | 52219,52408,52597,52218,52407,52596 | 9.4      |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 116.42                           | 127.33                     | 6   | 4829,5004,5179,4828,5003,5178       | 9.37     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 503036     | 3437.3                           | 3758.46                    | 6   | 4892,5067,5242,4891,5066,5241       | 9.34     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 2.04                             | 2.23                       | 6   | 27950,28153,28356,27949,28152,28355 | 9.31     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 4.94                             | 5.4                        | 6   | 28608,28811,29014,28607,28810,29013 | 9.31     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 3.35                             | 3.66                       | 6   | 31030,31233,31436,31029,31232,31435 | 9.25     |
