+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+-------------------+-------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan | patched-geoghegan-munro | cnt |                 qid                 | pct_diff |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 256        | 8.93              | 9.1                     | 6   | 8683,8803,8923,8684,8804,8924       | 1.9      |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 128        | 5.87              | 5.98                    | 2   | 10478,10479                         | 1.87     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 220268     | 4821.54           | 4910.41                 | 6   | 8748,8868,8988,8749,8869,8989       | 1.84     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 2.8               | 2.85                    | 2   | 10458,10459                         | 1.79     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 54.48             | 55.45                   | 6   | 1283,1418,1553,1284,1419,1554       | 1.78     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 43.29             | 43.98                   | 6   | 6143,6278,6413,6144,6279,6414       | 1.59     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 5.26              | 5.34                    | 6   | 23,158,293,24,159,294               | 1.52     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 253.0             | 256.84                  | 6   | 893,1028,1163,894,1029,1164         | 1.52     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 49.03             | 49.76                   | 6   | 2093,2228,2363,2094,2229,2364       | 1.49     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 3.37              | 3.42                    | 6   | 4878,5013,5148,4879,5014,5149       | 1.48     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 95.86             | 97.25                   | 6   | 3718,3853,3988,3719,3854,3989       | 1.45     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 7.92              | 8.03                    | 6   | 6103,6238,6373,6104,6239,6374       | 1.39     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4          | 2.18              | 2.21                    | 6   | 5683,5818,5953,5684,5819,5954       | 1.38     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1512144    | 7275.44           | 7375.43                 | 6   | 1738,1873,2008,1739,1874,2009       | 1.37     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 762144     | 2430.24           | 2462.78                 | 6   | 103,238,373,104,239,374             | 1.34     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 512144     | 2601.55           | 2634.76                 | 6   | 2528,2663,2798,2529,2664,2799       | 1.28     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 37.29             | 37.75                   | 6   | 1278,1413,1548,1279,1414,1549       | 1.23     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 64         | 3.33              | 3.37                    | 6   | 6513,6633,6753,6514,6634,6754       | 1.2      |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 97.56             | 98.64                   | 6   | 4528,4663,4798,4529,4664,4799       | 1.11     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 60.37             | 61.02                   | 6   | 6543,6663,6783,6544,6664,6784       | 1.08     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 23.36             | 23.61                   | 6   | 3703,3838,3973,3704,3839,3974       | 1.07     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1512144    | 4742.72           | 4790.68                 | 6   | 5383,5518,5653,5384,5519,5654       | 1.01     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 53.52             | 54.06                   | 6   | 1688,1823,1958,1689,1824,1959       | 1.01     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 33.14             | 33.46                   | 6   | 6538,6658,6778,6539,6659,6779       | 0.97     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 52.02             | 52.52                   | 6   | 2903,3038,3173,2904,3039,3174       | 0.96     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 182.14            | 183.81                  | 6   | 2508,2643,2778,2509,2644,2779       | 0.92     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 184.71            | 186.3                   | 6   | 9788,9908,10028,9789,9909,10029     | 0.86     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 2.34              | 2.36                    | 6   | 10098,10218,10338,10099,10219,10339 | 0.85     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 64018      | 1395.95           | 1407.84                 | 6   | 9803,9923,10043,9804,9924,10044     | 0.85     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 26.61             | 26.83                   | 6   | 7973,8093,8213,7974,8094,8214       | 0.83     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 26.35             | 26.55                   | 6   | 9773,9893,10013,9774,9894,10014     | 0.76     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 432.47            | 435.57                  | 6   | 6558,6678,6798,6559,6679,6799       | 0.72     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 126518     | 9366.55           | 9432.79                 | 6   | 9093,9213,9333,9094,9214,9334       | 0.71     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 3.03              | 3.05                    | 6   | 7938,8058,8178,7939,8059,8179       | 0.66     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 1224.91           | 1232.55                 | 6   | 9073,9193,9313,9074,9194,9314       | 0.62     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1762144    | 5517.79           | 5549.41                 | 6   | 5388,5523,5658,5389,5524,5659       | 0.57     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 2          | 1.8               | 1.81                    | 6   | 9368,9488,9608,9369,9489,9609       | 0.56     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 2.45              | 2.46                    | 6   | 5278,5413,5548,5279,5414,5549       | 0.41     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 9.85              | 9.89                    | 6   | 4898,5033,5168,4899,5034,5169       | 0.41     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 95268      | 1252.68           | 1257.76                 | 6   | 6568,6688,6808,6569,6689,6809       | 0.41     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 370.7             | 372.17                  | 6   | 8713,8833,8953,8714,8834,8954       | 0.4      |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 2.53              | 2.54                    | 6   | 7933,8053,8173,7934,8054,8174       | 0.4      |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 32         | 7.7               | 7.73                    | 6   | 838,973,1108,839,974,1109           | 0.39     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 49.37             | 49.55                   | 2   | 10498,10499                         | 0.36     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 5.6               | 5.62                    | 6   | 2048,2183,2318,2049,2184,2319       | 0.36     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 104.56            | 104.89                  | 6   | 5743,5878,6013,5744,5879,6014       | 0.32     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1512144    | 7319.88           | 7341.58                 | 6   | 3763,3898,4033,3764,3899,4034       | 0.3      |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 162.08            | 162.5                   | 6   | 3318,3453,3588,3319,3454,3589       | 0.26     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 205.88            | 206.32                  | 6   | 1293,1428,1563,1294,1429,1564       | 0.21     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 72.63             | 72.75                   | 6   | 883,1018,1153,884,1019,1154         | 0.17     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1262144    | 6152.31           | 6162.22                 | 6   | 1733,1868,2003,1734,1869,2004       | 0.16     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 221.47            | 221.76                  | 6   | 6553,6673,6793,6554,6674,6794       | 0.13     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 126518     | 1669.33           | 1671.36                 | 6   | 6573,6693,6813,6574,6694,6814       | 0.12     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 174.74            | 174.95                  | 6   | 2913,3048,3183,2914,3049,3184       | 0.12     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2262144    | 10929.28          | 10936.04                | 6   | 1753,1888,2023,1754,1889,2024       | 0.06     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 762144     | 4176.6            | 4177.76                 | 6   | 508,643,778,509,644,779             | 0.03     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2262144    | 7171.44           | 7173.09                 | 6   | 133,268,403,134,269,404             | 0.02     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 3.44              | 3.44                    | 6   | 2853,2988,3123,2854,2989,3124       | 0.0      |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 1292.15           | 1292.01                 | 6   | 1713,1848,1983,1714,1849,1984       | -0.01    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 109.05            | 109.03                  | 6   | 1288,1423,1558,1289,1424,1559       | -0.02    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 64018      | 851.41            | 850.91                  | 6   | 6563,6683,6803,6564,6684,6804       | -0.06    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2262144    | 11506.23          | 11499.03                | 6   | 2563,2698,2833,2564,2699,2834       | -0.06    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 157768     | 3437.27           | 3434.72                 | 6   | 9818,9938,10058,9819,9939,10059     | -0.07    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 174.05            | 173.92                  | 6   | 4128,4263,4398,4129,4264,4399       | -0.07    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 121.34            | 121.15                  | 6   | 78,213,348,79,214,349               | -0.16    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2012144    | 10992.12          | 10972.62                | 6   | 533,668,803,534,669,804             | -0.18    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 157.74            | 157.46                  | 6   | 9418,9538,9658,9419,9539,9659       | -0.18    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2012144    | 10267.34          | 10247.8                 | 6   | 4583,4718,4853,4584,4719,4854       | -0.19    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 65536      | 336.96            | 336.21                  | 6   | 2513,2648,2783,2514,2649,2784       | -0.22    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512144     | 1829.95           | 1825.57                 | 6   | 908,1043,1178,909,1044,1179         | -0.24    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1262144    | 6908.46           | 6890.64                 | 6   | 518,653,788,519,654,789             | -0.26    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 512144     | 3011.88           | 3003.93                 | 6   | 1313,1448,1583,1314,1449,1584       | -0.26    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2262144    | 8062.68           | 8040.09                 | 6   | 943,1078,1213,944,1079,1214         | -0.28    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 94.31             | 94.04                   | 6   | 9783,9903,10023,9784,9904,10024     | -0.29    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 103.45            | 103.14                  | 6   | 478,613,748,479,614,749             | -0.3     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 262144     | 944.44            | 941.53                  | 6   | 6168,6303,6438,6169,6304,6439       | -0.31    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 713.35            | 710.95                  | 6   | 9798,9918,10038,9799,9919,10039     | -0.34    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2262144    | 11504.1           | 11463.16                | 6   | 4588,4723,4858,4589,4724,4859       | -0.36    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 334.1             | 332.86                  | 6   | 3728,3863,3998,3729,3864,3999       | -0.37    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1012144    | 5150.86           | 5130.6                  | 6   | 4563,4698,4833,4564,4699,4834       | -0.39    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 73.81             | 73.51                   | 6   | 6148,6283,6418,6149,6284,6419       | -0.41    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2012144    | 10027.46          | 9986.28                 | 6   | 2963,3098,3233,2964,3099,3234       | -0.41    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 189018     | 2449.24           | 2439.07                 | 6   | 6583,6703,6823,6584,6704,6824       | -0.42    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 188.46            | 187.64                  | 6   | 4938,5073,5208,4939,5074,5209       | -0.44    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 131072     | 608.85            | 606.12                  | 6   | 3328,3463,3598,3329,3464,3599       | -0.45    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 131072     | 786.02            | 782.48                  | 6   | 1303,1438,1573,1304,1439,1574       | -0.45    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 15.29             | 15.22                   | 6   | 9768,9888,10008,9769,9889,10009     | -0.46    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2262144    | 10416.89          | 10369.05                | 6   | 3373,3508,3643,3374,3509,3644       | -0.46    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1762144    | 8768.61           | 8728.18                 | 6   | 4173,4308,4443,4174,4309,4444       | -0.46    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1262144    | 6469.16           | 6438.27                 | 6   | 2543,2678,2813,2544,2679,2814       | -0.48    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 131072     | 745.31            | 741.59                  | 6   | 5758,5893,6028,5759,5894,6029       | -0.5     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 220268     | 16363.04          | 16280.67                | 6   | 9108,9228,9348,9109,9229,9349       | -0.5     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2262144    | 10870.6           | 10815.3                 | 6   | 3778,3913,4048,3779,3914,4049       | -0.51    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 512144     | 2817.32           | 2802.96                 | 6   | 4958,5093,5228,4959,5094,5229       | -0.51    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 9.57              | 9.52                    | 6   | 7963,8083,8203,7964,8084,8204       | -0.52    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 4          | 1.88              | 1.87                    | 6   | 9373,9493,9613,9374,9494,9614       | -0.53    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 262144     | 1216.24           | 1209.72                 | 6   | 3333,3468,3603,3334,3469,3604       | -0.54    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 4          | 1.86              | 1.85                    | 6   | 9013,9133,9253,9014,9134,9254       | -0.54    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 3.69              | 3.67                    | 6   | 9748,9868,9988,9749,9869,9989       | -0.54    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 512144     | 2532.35           | 2518.52                 | 6   | 1718,1853,1988,1719,1854,1989       | -0.55    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2012144    | 9797.01           | 9741.76                 | 6   | 3773,3908,4043,3774,3909,4044       | -0.56    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 40.5              | 40.27                   | 6   | 68,203,338,69,204,339               | -0.57    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2262144    | 13289.7           | 13213.03                | 6   | 5803,5938,6073,5804,5939,6074       | -0.58    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1512144    | 7028.63           | 6987.97                 | 6   | 2143,2278,2413,2144,2279,2414       | -0.58    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512144     | 2991.4            | 2974.05                 | 6   | 5768,5903,6038,5769,5904,6039       | -0.58    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 93.15             | 92.59                   | 6   | 4123,4258,4393,4124,4259,4394       | -0.6     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2012144    | 10242.92          | 10180.74                | 6   | 2558,2693,2828,2559,2694,2829       | -0.61    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 762144     | 2697.87           | 2681.46                 | 6   | 6178,6313,6448,6179,6314,6449       | -0.61    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1012144    | 5194.11           | 5161.69                 | 6   | 2538,2673,2808,2539,2674,2809       | -0.62    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1012144    | 3631.86           | 3608.89                 | 6   | 6183,6318,6453,6184,6319,6454       | -0.63    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2012144    | 11828.7           | 11753.51                | 6   | 1343,1478,1613,1344,1479,1614       | -0.64    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 45.41             | 45.11                   | 6   | 7608,7728,7848,7609,7729,7849       | -0.66    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2262144    | 12384.18          | 12299.77                | 6   | 538,673,808,539,674,809             | -0.68    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1512144    | 8316.99           | 8259.6                  | 6   | 523,658,793,524,659,794             | -0.69    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 512144     | 2352.99           | 2336.68                 | 6   | 3338,3473,3608,3339,3474,3609       | -0.69    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1762144    | 8171.99           | 8114.61                 | 6   | 2148,2283,2418,2149,2284,2419       | -0.7     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1512144    | 7676.84           | 7621.33                 | 6   | 4573,4708,4843,4574,4709,4844       | -0.72    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2012144    | 9322.85           | 9254.68                 | 6   | 2153,2288,2423,2154,2289,2424       | -0.73    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1762144    | 8511.59           | 8447.89                 | 6   | 3768,3903,4038,3769,3904,4039       | -0.75    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1512144    | 8885.03           | 8818.45                 | 6   | 5788,5923,6058,5789,5924,6059       | -0.75    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 1.3               | 1.29                    | 6   | 1623,1758,1893,1624,1759,1894       | -0.77    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 512144     | 2643.83           | 2623.25                 | 6   | 4553,4688,4823,4554,4689,4824       | -0.78    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1762144    | 8823.5            | 8754.47                 | 6   | 2958,3093,3228,2959,3094,3229       | -0.78    |
