+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------------+------------------------------+-----+-------------------------------------+---------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-munro-3ded1b78 | patched-geoghegan-2-3ded1b78 | cnt |                 qid                 |  diff   | pct_diff |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 26.16                              | 58.67                        | 6   | 2713,2888,3063,2712,2887,3062       | 32.51   | 124.27   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 131072     | 358.82                             | 391.11                       | 6   | 46638,46827,47016,46637,46826,47015 | 32.29   | 9.0      |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1012144    | 1227.55                            | 1259.58                      | 4   | 54037,54226,54036,54225             | 32.03   | 2.61     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 762144     | 2307.34                            | 2339.36                      | 6   | 50628,50817,51006,50627,50816,51005 | 32.02   | 1.39     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1512144    | 4816.27                            | 4848.04                      | 6   | 47247,47436,47625,47246,47435,47624 | 31.77   | 0.66     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1262144    | 4077.45                            | 4109.13                      | 6   | 50075,50264,50453,50074,50263,50452 | 31.68   | 0.78     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 5048576    | 3203.22                            | 3234.88                      | 6   | 28690,28893,29096,28689,28892,29095 | 31.66   | 0.99     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 26.22                              | 57.77                        | 6   | 5338,5513,5688,5337,5512,5687       | 31.55   | 120.33   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 126518     | 1348.65                            | 1379.24                      | 6   | 21970,22138,22306,21969,22137,22305 | 30.59   | 2.27     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 126518     | 1006.35                            | 1036.72                      | 6   | 24490,24658,24826,24489,24657,24825 | 30.37   | 3.02     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 95268      | 1643.67                            | 1673.84                      | 6   | 23979,24147,24315,23978,24146,24314 | 30.17   | 1.84     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 762144     | 2287.06                            | 2317.0                       | 6   | 46092,46281,46470,46091,46280,46469 | 29.94   | 1.31     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 48.96                              | 78.9                         | 6   | 39239,39428,39617,39238,39427,39616 | 29.94   | 61.15    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 131072     | 493.16                             | 522.97                       | 6   | 45504,45693,45882,45503,45692,45881 | 29.81   | 6.04     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 378036     | 2857.32                            | 2886.89                      | 6   | 7501,7676,7851,7500,7675,7850       | 29.57   | 1.03     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 512144     | 1126.54                            | 1155.94                      | 6   | 48353,48542,48731,48352,48541,48730 | 29.4    | 2.61     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 4048576    | 5428.18                            | 5457.48                      | 6   | 29292,29495,29698,29291,29494,29697 | 29.3    | 0.54     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 378036     | 2938.15                            | 2967.43                      | 6   | 5926,6101,6276,5925,6100,6275       | 29.28   | 1.0      |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512144     | 1717.93                            | 1747.08                      | 6   | 51755,51944,52133,51754,51943,52132 | 29.15   | 1.7      |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1012144    | 5572.03                            | 5601.12                      | 6   | 41563,41752,41941,41562,41751,41940 | 29.09   | 0.52     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 440536     | 1159.98                            | 1188.82                      | 6   | 158,333,508,157,332,507             | 28.84   | 2.49     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 2048       | 22.66                              | 51.4                         | 6   | 14781,14956,15131,14780,14955,15130 | 28.74   | 126.83   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 220268     | 1415.07                            | 1443.42                      | 6   | 16951,17119,17287,16950,17118,17286 | 28.35   | 2.0      |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 262144     | 624.67                             | 652.9                        | 6   | 46645,46834,47023,46644,46833,47022 | 28.23   | 4.52     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 7048576    | 2566.59                            | 2593.8                       | 6   | 34185,34388,34591,34184,34387,34590 | 27.21   | 1.06     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 762144     | 1779.7                             | 1806.83                      | 6   | 52329,52518,52707,52328,52517,52706 | 27.13   | 1.52     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 6048576    | 9372.2                             | 9399.02                      | 6   | 25652,25855,26058,25651,25854,26057 | 26.82   | 0.29     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1512144    | 3466.07                            | 3492.82                      | 6   | 52350,52539,52728,52349,52538,52727 | 26.75   | 0.77     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 131072     | 357.82                             | 384.48                       | 6   | 48339,48528,48717,48338,48527,48716 | 26.66   | 7.45     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 22.86                              | 49.3                         | 6   | 10056,10231,10406,10055,10230,10405 | 26.44   | 115.66   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 22.85                              | 49.13                        | 6   | 15831,16006,16181,15830,16005,16180 | 26.28   | 115.01   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1012144    | 4930.6                             | 4956.88                      | 6   | 37027,37216,37405,37026,37215,37404 | 26.28   | 0.53     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 124.08                             | 150.32                       | 6   | 10602,10777,10952,10601,10776,10951 | 26.24   | 21.15    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2262144    | 11562.93                           | 11589.06                     | 6   | 41031,41220,41409,41030,41219,41408 | 26.13   | 0.23     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 440536     | 3179.4                             | 3205.01                      | 6   | 6458,6633,6808,6457,6632,6807       | 25.61   | 0.81     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 131072     | 153.76                             | 179.34                       | 6   | 31077,31280,31483,31076,31279,31482 | 25.58   | 16.64    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 5048576    | 7817.64                            | 7843.14                      | 6   | 32344,32547,32750,32343,32546,32749 | 25.5    | 0.33     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1262144    | 5787.4                             | 5812.75                      | 6   | 39302,39491,39680,39301,39490,39679 | 25.35   | 0.44     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 762144     | 3542.86                            | 3568.03                      | 6   | 37587,37776,37965,37586,37775,37964 | 25.17   | 0.71     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048       | 17.43                              | 42.54                        | 6   | 13731,13906,14081,13730,13905,14080 | 25.11   | 144.06   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 378036     | 1661.58                            | 1686.66                      | 6   | 9601,9776,9951,9600,9775,9950       | 25.08   | 1.51     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 262144     | 847.26                             | 872.14                       | 6   | 42109,42298,42487,42108,42297,42486 | 24.88   | 2.94     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 131072     | 372.22                             | 396.77                       | 6   | 49473,49662,49851,49472,49661,49850 | 24.55   | 6.6      |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 512144     | 1221.16                            | 1245.67                      | 6   | 52322,52511,52700,52321,52510,52699 | 24.51   | 2.01     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048576    | 762.12                             | 786.62                       | 6   | 32932,33135,33338,32931,33134,33337 | 24.5    | 3.21     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 189018     | 2891.55                            | 2915.96                      | 6   | 17448,17616,17784,17447,17615,17783 | 24.41   | 0.84     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1012144    | 4954.59                            | 4978.99                      | 6   | 40429,40618,40807,40428,40617,40806 | 24.4    | 0.49     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 5048576    | 7824.08                            | 7848.18                      | 6   | 25645,25848,26051,25644,25847,26050 | 24.1    | 0.31     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 19.24                              | 43.3                         | 6   | 12156,12331,12506,12155,12330,12505 | 24.06   | 125.05   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 20.41                              | 44.33                        | 6   | 11106,11281,11456,11105,11280,11455 | 23.92   | 117.2    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 19.99                              | 43.79                        | 6   | 12681,12856,13031,12680,12855,13030 | 23.8    | 119.06   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 131072     | 382.84                             | 406.53                       | 6   | 47772,47961,48150,47771,47960,48149 | 23.69   | 6.19     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1012144    | 4686.43                            | 4710.1                       | 6   | 37594,37783,37972,37593,37782,37971 | 23.67   | 0.51     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1762144    | 3632.97                            | 3656.53                      | 6   | 48388,48577,48766,48387,48576,48765 | 23.56   | 0.65     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2262144    | 4600.55                            | 4624.09                      | 6   | 51237,51426,51615,51236,51425,51614 | 23.54   | 0.51     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 227.6                              | 251.12                       | 6   | 2209,2384,2559,2208,2383,2558       | 23.52   | 10.33    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 262144     | 1332.34                            | 1355.86                      | 6   | 40975,41164,41353,40974,41163,41352 | 23.52   | 1.77     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1012144    | 3293.03                            | 3316.08                      | 6   | 50068,50257,50446,50067,50256,50445 | 23.05   | 0.7      |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 565536     | 1836.83                            | 1859.66                      | 6   | 1222,1397,1572,1221,1396,1571       | 22.83   | 1.24     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 131072     | 668.1                              | 690.88                       | 6   | 38133,38322,38511,38132,38321,38510 | 22.78   | 3.41     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 5048576    | 3177.96                            | 3200.73                      | 6   | 30517,30720,30923,30516,30719,30922 | 22.77   | 0.72     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1762144    | 3573.1                             | 3595.85                      | 6   | 43852,44041,44230,43851,44040,44229 | 22.75   | 0.64     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512144     | 3006.48                            | 3029.06                      | 6   | 42683,42872,43061,42682,42871,43060 | 22.58   | 0.75     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2262144    | 10851.06                           | 10873.37                     | 6   | 39897,40086,40275,39896,40085,40274 | 22.31   | 0.21     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 95268      | 1493.86                            | 1516.09                      | 6   | 22467,22635,22803,22466,22634,22802 | 22.23   | 1.49     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 131072     | 433.28                             | 455.5                        | 6   | 42102,42291,42480,42101,42290,42479 | 22.22   | 5.13     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 131072     | 480.91                             | 503.09                       | 6   | 50607,50796,50985,50606,50795,50984 | 22.18   | 4.61     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 63.69                              | 85.85                        | 6   | 13220,13395,13570,13219,13394,13569 | 22.16   | 34.79    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 251518     | 4302.49                            | 4324.55                      | 6   | 18470,18638,18806,18469,18637,18805 | 22.06   | 0.51     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1512144    | 3467.63                            | 3489.66                      | 6   | 49515,49704,49893,49514,49703,49892 | 22.03   | 0.64     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1262144    | 1511.1                             | 1533.05                      | 4   | 54044,54233,54043,54232             | 21.95   | 1.45     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 131072     | 491.48                             | 513.34                       | 6   | 51741,51930,52119,51740,51929,52118 | 21.86   | 4.45     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048576    | 1334.42                            | 1356.11                      | 6   | 31714,31917,32120,31713,31916,32119 | 21.69   | 1.63     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 36.48                              | 57.97                        | 6   | 15320,15495,15670,15319,15494,15669 | 21.49   | 58.91    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 762144     | 4539.8                             | 4561.19                      | 6   | 53463,53652,53841,53462,53651,53840 | 21.39   | 0.47     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1512144    | 3438.73                            | 3460.03                      | 6   | 44979,45168,45357,44978,45167,45356 | 21.3    | 0.62     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 7048576    | 4499.93                            | 4521.03                      | 6   | 30531,30734,30937,30530,30733,30936 | 21.1    | 0.47     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 64.79                              | 85.84                        | 6   | 8502,8677,8852,8501,8676,8851       | 21.05   | 32.49    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 253036     | 2117.32                            | 2138.36                      | 6   | 14312,14487,14662,14311,14486,14661 | 21.04   | 0.99     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 512144     | 1087.04                            | 1108.02                      | 6   | 51188,51377,51566,51187,51376,51565 | 20.98   | 1.93     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 22.65                              | 43.55                        | 6   | 9006,9181,9356,9005,9180,9355       | 20.9    | 92.27    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 282768     | 1853.76                            | 1874.61                      | 6   | 16965,17133,17301,16964,17132,17300 | 20.85   | 1.12     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 190536     | 1385.76                            | 1406.49                      | 6   | 655,830,1005,654,829,1004           | 20.73   | 1.5      |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 157768     | 1072.92                            | 1093.61                      | 6   | 23489,23657,23825,23488,23656,23824 | 20.69   | 1.93     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 1048576    | 665.16                             | 685.79                       | 6   | 27444,27647,27850,27443,27646,27849 | 20.63   | 3.1      |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 5048576    | 1852.19                            | 1872.63                      | 6   | 25036,25239,25442,25035,25238,25441 | 20.44   | 1.1      |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1012144    | 2341.06                            | 2361.4                       | 6   | 49501,49690,49879,49500,49689,49878 | 20.34   | 0.87     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 6048576    | 3827.07                            | 3847.33                      | 6   | 28697,28900,29103,28696,28899,29102 | 20.26   | 0.53     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 226.87                             | 247.11                       | 6   | 4834,5009,5184,4833,5008,5183       | 20.24   | 8.92     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1012144    | 1234.07                            | 1254.12                      | 6   | 52903,53092,53281,52902,53091,53280 | 20.05   | 1.62     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2012144    | 10948.76                           | 10968.65                     | 6   | 35354,35543,35732,35353,35542,35731 | 19.89   | 0.18     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1262144    | 2607.3                             | 2627.15                      | 6   | 43838,44027,44216,43837,44026,44215 | 19.85   | 0.76     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 13.99                              | 33.68                        | 6   | 4281,4456,4631,4280,4455,4630       | 19.69   | 140.74   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 855.81                             | 875.45                       | 6   | 34738,34927,35116,34737,34926,35115 | 19.64   | 2.29     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 595.63                             | 615.0                        | 6   | 43810,43999,44188,43809,43998,44187 | 19.37   | 3.25     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 9048576    | 3330.0                             | 3349.34                      | 6   | 25064,25267,25470,25063,25266,25469 | 19.34   | 0.58     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 262144     | 1438.28                            | 1457.61                      | 6   | 35305,35494,35683,35304,35493,35682 | 19.33   | 1.34     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 179.32                             | 198.13                       | 6   | 53428,53617,53806,53427,53616,53805 | 18.81   | 10.49    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 762144     | 1803.49                            | 1821.78                      | 6   | 47793,47982,48171,47792,47981,48170 | 18.29   | 1.01     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 280.65                             | 298.93                       | 6   | 51734,51923,52112,51733,51922,52111 | 18.28   | 6.51     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 440536     | 3356.72                            | 3374.95                      | 6   | 7508,7683,7858,7507,7682,7857       | 18.23   | 0.54     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1262144    | 1545.07                            | 1563.29                      | 6   | 52910,53099,53288,52909,53098,53287 | 18.22   | 1.18     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 9048576    | 5751.15                            | 5769.35                      | 6   | 27500,27703,27906,27499,27702,27905 | 18.2    | 0.32     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 9048576    | 13990.28                           | 14008.47                     | 6   | 26891,27094,27297,26890,27093,27296 | 18.19   | 0.13     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2262144    | 4610.26                            | 4628.21                      | 6   | 43866,44055,44244,43865,44054,44243 | 17.95   | 0.39     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048       | 13.72                              | 31.6                         | 6   | 5331,5506,5681,5330,5505,5680       | 17.88   | 130.32   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 189018     | 2950.72                            | 2968.58                      | 6   | 22488,22656,22824,22487,22655,22823 | 17.86   | 0.61     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 157768     | 2467.39                            | 2485.14                      | 6   | 19961,20129,20297,19960,20128,20296 | 17.75   | 0.72     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 262144     | 1454.03                            | 1471.66                      | 6   | 41542,41731,41920,41541,41730,41919 | 17.63   | 1.21     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2012144    | 7233.92                            | 7251.3                       | 6   | 43292,43481,43670,43291,43480,43669 | 17.38   | 0.24     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 131072     | 480.36                             | 497.72                       | 6   | 44370,44559,44748,44369,44558,44747 | 17.36   | 3.61     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 503036     | 4195.72                            | 4212.81                      | 6   | 11715,11890,12065,11714,11889,12064 | 17.09   | 0.41     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 7048576    | 2605.61                            | 2622.7                       | 6   | 32967,33170,33373,32966,33169,33372 | 17.09   | 0.66     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 3048576    | 4100.36                            | 4117.36                      | 6   | 28067,28270,28473,28066,28269,28472 | 17.0    | 0.41     |
