+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------+------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro-728899ba | patched-728899ba | cnt |                 qid                 | pct_diff |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 315536     | 1822.55                | 1882.23          | 6   | 3822,3997,4172,3817,3992,4167       | 3.27     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 2048576    | 1577.57                | 1629.14          | 6   | 27454,27657,27860,27449,27652,27855 | 3.27     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024       | 11.09                  | 11.45            | 6   | 14252,14427,14602,14247,14422,14597 | 3.25     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 1.24                   | 1.28             | 6   | 9989,10164,10339,9984,10159,10334   | 3.23     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 378036     | 2629.68                | 2713.18          | 6   | 10654,10829,11004,10649,10824,10999 | 3.18     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 210.02                 | 216.68           | 6   | 27433,27636,27839,27428,27631,27834 | 3.17     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 5.05                   | 5.21             | 6   | 26775,26978,27181,26770,26973,27176 | 3.17     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 189018     | 1460.95                | 1506.87          | 6   | 24507,24675,24843,24502,24670,24838 | 3.14     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 61.04                  | 62.94            | 6   | 18907,19075,19243,18902,19070,19238 | 3.11     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 3.55                   | 3.66             | 6   | 588,763,938,583,758,933             | 3.1      |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 503036     | 3551.16                | 3659.86          | 6   | 13293,13468,13643,13288,13463,13638 | 3.06     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 95268      | 624.37                 | 643.45           | 6   | 16926,17094,17262,16921,17089,17257 | 3.06     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 565536     | 3229.12                | 3325.35          | 6   | 4375,4550,4725,4370,4545,4720       | 2.98     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 131072     | 79.91                  | 82.29            | 6   | 24990,25193,25396,24985,25188,25391 | 2.98     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 9.51                   | 9.79             | 6   | 6377,6552,6727,6372,6547,6722       | 2.94     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 565536     | 3272.61                | 3368.7           | 6   | 3850,4025,4200,3845,4020,4195       | 2.94     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 565536     | 5564.31                | 5725.1           | 6   | 15925,16100,16275,15920,16095,16270 | 2.89     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 74.12                  | 76.25            | 6   | 18403,18571,18739,18398,18566,18734 | 2.87     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 6.02                   | 6.19             | 6   | 27391,27594,27797,27386,27589,27792 | 2.82     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 119.47                 | 122.83           | 6   | 23457,23625,23793,23452,23620,23788 | 2.81     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 1.11                   | 1.14             | 6   | 13132,13307,13482,13127,13302,13477 | 2.7      |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 64         | 1.86                   | 1.91             | 6   | 6874,7049,7224,6869,7044,7219       | 2.69     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 2191.56                | 2250.46          | 6   | 3829,4004,4179,3824,3999,4174       | 2.69     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 5.61                   | 5.76             | 6   | 25557,25760,25963,25552,25755,25958 | 2.67     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 220268     | 1696.27                | 1741.34          | 6   | 17962,18130,18298,17957,18125,18293 | 2.66     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 67.66                  | 69.45            | 6   | 1673,1848,2023,1668,1843,2018       | 2.65     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 282768     | 3924.01                | 4027.38          | 6   | 18984,19152,19320,18979,19147,19315 | 2.63     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 7.22                   | 7.41             | 6   | 16870,17038,17206,16865,17033,17201 | 2.63     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 70.32                  | 72.16            | 6   | 17906,18074,18242,17901,18069,18237 | 2.62     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 565536     | 3248.19                | 3333.08          | 6   | 5425,5600,5775,5420,5595,5770       | 2.61     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 189018     | 1263.21                | 1295.92          | 6   | 23499,23667,23835,23494,23662,23830 | 2.59     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 440536     | 3065.21                | 3144.3           | 6   | 10661,10836,11011,10656,10831,11006 | 2.58     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 1.99                   | 2.04             | 6   | 14742,14917,15092,14737,14912,15087 | 2.51     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 25.84                  | 26.48            | 6   | 20412,20580,20748,20407,20575,20743 | 2.48     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 38.03                  | 38.97            | 6   | 17899,18067,18235,17894,18062,18230 | 2.47     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 54.85                  | 56.2             | 6   | 26803,27006,27209,26798,27001,27204 | 2.46     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 29.69                  | 30.42            | 6   | 25578,25781,25984,25573,25776,25979 | 2.46     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 6.53                   | 6.69             | 6   | 26180,26383,26586,26175,26378,26581 | 2.45     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 18.78                  | 19.24            | 6   | 7434,7609,7784,7429,7604,7779       | 2.45     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 2          | 1.25                   | 1.28             | 6   | 23366,23534,23702,23361,23529,23697 | 2.4      |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 148.72                 | 152.27           | 6   | 23954,24122,24290,23949,24117,24285 | 2.39     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 4.19                   | 4.29             | 6   | 27384,27587,27790,27379,27582,27785 | 2.39     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 2.1                    | 2.15             | 6   | 9499,9674,9849,9494,9669,9844       | 2.38     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 64         | 2.11                   | 2.16             | 6   | 7399,7574,7749,7394,7569,7744       | 2.37     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 35.13                  | 35.96            | 6   | 17388,17556,17724,17383,17551,17719 | 2.36     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 15.3                   | 15.66            | 6   | 91,266,441,86,261,436               | 2.35     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 48.31                  | 49.43            | 6   | 21931,22099,22267,21926,22094,22262 | 2.32     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 1.76                   | 1.8              | 6   | 5817,5992,6167,5812,5987,6162       | 2.27     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 1.32                   | 1.35             | 6   | 9471,9646,9821,9466,9641,9816       | 2.27     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 4.46                   | 4.56             | 6   | 23912,24080,24248,23907,24075,24243 | 2.24     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 1.34                   | 1.37             | 6   | 11578,11753,11928,11573,11748,11923 | 2.24     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 222.55                 | 227.52           | 6   | 7994,8169,8344,7989,8164,8339       | 2.23     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 261.13                 | 266.95           | 6   | 24472,24640,24808,24467,24635,24803 | 2.23     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 115.39                 | 117.96           | 6   | 1162,1337,1512,1157,1332,1507       | 2.23     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 2          | 1.35                   | 1.38             | 6   | 24374,24542,24710,24369,24537,24705 | 2.22     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 115.28                 | 117.78           | 6   | 7987,8162,8337,7982,8157,8332       | 2.17     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 565536     | 1493.39                | 1525.36          | 6   | 7000,7175,7350,6995,7170,7345       | 2.14     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 1.89                   | 1.93             | 6   | 6342,6517,6692,6337,6512,6687       | 2.12     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 189018     | 1248.75                | 1274.99          | 6   | 16947,17115,17283,16942,17110,17278 | 2.1      |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 0.96                   | 0.98             | 6   | 16282,16457,16632,16277,16452,16627 | 2.08     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 2.41                   | 2.46             | 6   | 9506,9681,9856,9501,9676,9851       | 2.07     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 228.61                 | 233.34           | 6   | 23464,23632,23800,23459,23627,23795 | 2.07     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 130.75                 | 133.42           | 6   | 3255,3430,3605,3250,3425,3600       | 2.04     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 503036     | 1321.58                | 1348.44          | 6   | 6993,7168,7343,6988,7163,7338       | 2.03     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 1.48                   | 1.51             | 6   | 16303,16478,16653,16298,16473,16648 | 2.03     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 2.5                    | 2.55             | 6   | 26145,26348,26551,26140,26343,26546 | 2.0      |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 2.57                   | 2.62             | 6   | 581,756,931,576,751,926             | 1.95     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 565536     | 2399.78                | 2445.74          | 6   | 9625,9800,9975,9620,9795,9970       | 1.92     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 64         | 2.62                   | 2.67             | 6   | 15799,15974,16149,15794,15969,16144 | 1.91     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 4          | 1.06                   | 1.08             | 6   | 15771,15946,16121,15766,15941,16116 | 1.89     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 15.45                  | 15.74            | 6   | 6916,7091,7266,6911,7086,7261       | 1.88     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 1.07                   | 1.09             | 6   | 1582,1757,1932,1577,1752,1927       | 1.87     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 6.42                   | 6.54             | 6   | 18879,19047,19215,18874,19042,19210 | 1.87     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 355.95                 | 362.52           | 6   | 20440,20608,20776,20435,20603,20771 | 1.85     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 157768     | 1676.85                | 1707.72          | 6   | 20468,20636,20804,20463,20631,20799 | 1.84     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 8.75                   | 8.91             | 6   | 6909,7084,7259,6904,7079,7254       | 1.83     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 253036     | 835.25                 | 850.48           | 6   | 1190,1365,1540,1185,1360,1535       | 1.82     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 378036     | 1250.73                | 1273.27          | 6   | 1204,1379,1554,1199,1374,1549       | 1.8      |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 19.09                  | 19.43            | 6   | 17381,17549,17717,17376,17544,17712 | 1.78     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 28.21                  | 28.71            | 6   | 6923,7098,7273,6918,7093,7268       | 1.77     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 20.35                  | 20.71            | 6   | 14259,14434,14609,14254,14429,14604 | 1.77     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 3.97                   | 4.04             | 6   | 19376,19544,19712,19371,19539,19707 | 1.76     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 4          | 1.14                   | 1.16             | 6   | 7371,7546,7721,7366,7541,7716       | 1.75     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 378036     | 3139.2                 | 3193.78          | 6   | 14329,14504,14679,14324,14499,14674 | 1.74     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 565536     | 4381.7                 | 4457.69          | 6   | 5950,6125,6300,5945,6120,6295       | 1.73     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 565536     | 5628.94                | 5726.47          | 6   | 14875,15050,15225,14870,15045,15220 | 1.73     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 36.19                  | 36.81            | 6   | 22428,22596,22764,22423,22591,22759 | 1.71     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 288.27                 | 293.2            | 6   | 18417,18585,18753,18412,18580,18748 | 1.71     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 461.43                 | 469.29           | 6   | 21448,21616,21784,21443,21611,21779 | 1.7      |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 315536     | 2246.97                | 2284.96          | 6   | 10647,10822,10997,10642,10817,10992 | 1.69     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 1.22                   | 1.24             | 6   | 25494,25697,25900,25489,25692,25895 | 1.64     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 220268     | 3471.78                | 3528.66          | 6   | 19978,20146,20314,19973,20141,20309 | 1.64     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 253036     | 1937.21                | 1968.63          | 6   | 7490,7665,7840,7485,7660,7835       | 1.62     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 95268      | 1490.21                | 1514.36          | 6   | 19950,20118,20286,19945,20113,20281 | 1.62     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 34.64                  | 35.2             | 6   | 7441,7616,7791,7436,7611,7786       | 1.62     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 65536      | 549.78                 | 558.65           | 6   | 11669,11844,12019,11664,11839,12014 | 1.61     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 440536     | 4339.96                | 4409.52          | 6   | 9086,9261,9436,9081,9256,9431       | 1.6      |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 84.86                  | 86.22            | 6   | 20930,21098,21266,20925,21093,21261 | 1.6      |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 1.26                   | 1.28             | 6   | 7378,7553,7728,7373,7548,7723       | 1.59     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 64018      | 426.72                 | 433.48           | 6   | 16919,17087,17255,16914,17082,17250 | 1.58     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 378036     | 1251.25                | 1270.87          | 6   | 8029,8204,8379,8024,8199,8374       | 1.57     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 32.89                  | 33.4             | 6   | 616,791,966,611,786,961             | 1.55     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 31.68                  | 32.17            | 6   | 7973,8148,8323,7968,8143,8318       | 1.55     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 164.62                 | 167.16           | 6   | 19425,19593,19761,19420,19588,19756 | 1.54     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 263.14                 | 267.2            | 6   | 22449,22617,22785,22444,22612,22780 | 1.54     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 482.44                 | 489.68           | 6   | 6419,6594,6769,6414,6589,6764       | 1.5      |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 157768     | 2178.39                | 2211.05          | 6   | 21476,21644,21812,21471,21639,21807 | 1.5      |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 251518     | 3505.29                | 3557.52          | 6   | 21497,21665,21833,21492,21660,21828 | 1.49     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 440536     | 3641.65                | 3695.63          | 6   | 14336,14511,14686,14331,14506,14681 | 1.48     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 16.27                  | 16.51            | 6   | 25571,25774,25977,25566,25769,25972 | 1.48     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 1.36                   | 1.38             | 6   | 28,203,378,23,198,373               | 1.47     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 254.58                 | 258.28           | 6   | 1687,1862,2037,1682,1857,2032       | 1.45     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 1024       | 11.02                  | 11.18            | 6   | 23429,23597,23765,23424,23592,23760 | 1.45     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 190536     | 517.94                 | 525.19           | 6   | 6958,7133,7308,6953,7128,7303       | 1.4      |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 9.35                   | 9.48             | 6   | 27398,27601,27804,27393,27596,27799 | 1.39     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 64018      | 1001.5                 | 1015.17          | 6   | 22463,22631,22799,22458,22626,22794 | 1.36     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 282768     | 4292.27                | 4350.83          | 6   | 17472,17640,17808,17467,17635,17803 | 1.36     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 251518     | 1942.11                | 1968.6           | 6   | 24521,24689,24857,24516,24684,24852 | 1.36     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 378036     | 2875.69                | 2914.83          | 6   | 1729,1904,2079,1724,1899,2074       | 1.36     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 1024       | 11.93                  | 12.09            | 6   | 17885,18053,18221,17880,18048,18216 | 1.34     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 71.52                  | 72.47            | 6   | 24458,24626,24794,24453,24621,24789 | 1.33     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 262.07                 | 265.5            | 6   | 19929,20097,20265,19924,20092,20260 | 1.31     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 190536     | 698.2                  | 707.23           | 6   | 15358,15533,15708,15353,15528,15703 | 1.29     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 18.81                  | 19.05            | 6   | 22925,23093,23261,22920,23088,23256 | 1.28     |
