+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro-43ff7415 | patched-munro-728899ba | cnt |                 qid                 |   diff   | pct_diff |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 6048576    | 2550.0                           | 3189.9                 | 6   | 25045,25248,25451,25046,25249,25452 | 639.9    | 25.09    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 5048576    | 3202.28                          | 3801.34                | 6   | 27474,27677,27880,27475,27678,27881 | 599.06   | 18.71    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 5048576    | 2117.6                           | 2706.31                | 6   | 26256,26459,26662,26257,26460,26663 | 588.71   | 27.8     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2012144    | 10708.51                         | 11295.07               | 6   | 53500,53689,53878,53501,53690,53879 | 586.56   | 5.48     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 5048576    | 2152.76                          | 2726.38                | 6   | 34173,34376,34579,34174,34377,34580 | 573.62   | 26.65    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 5048576    | 3243.68                          | 3802.89                | 6   | 28692,28895,29098,28693,28896,29099 | 559.21   | 17.24    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 6048576    | 4183.64                          | 4737.22                | 6   | 31744,31947,32150,31745,31948,32151 | 553.58   | 13.23    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 3048576    | 1116.64                          | 1641.92                | 6   | 26242,26445,26648,26243,26446,26649 | 525.28   | 47.04    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 3048576    | 1148.58                          | 1654.39                | 6   | 25024,25227,25430,25025,25228,25431 | 505.81   | 44.04    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 3048576    | 1141.81                          | 1646.61                | 6   | 32941,33144,33347,32942,33145,33348 | 504.8    | 44.21    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 4048576    | 2554.61                          | 3058.63                | 6   | 28685,28888,29091,28686,28889,29092 | 504.02   | 19.73    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 3048576    | 1145.5                           | 1619.17                | 6   | 34159,34362,34565,34160,34363,34566 | 473.67   | 41.35    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4048576    | 2639.76                          | 3108.91                | 6   | 31730,31933,32136,31731,31934,32137 | 469.15   | 17.77    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 4048576    | 2591.69                          | 3042.39                | 6   | 30512,30715,30918,30513,30716,30919 | 450.7    | 17.39    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 762144     | 921.13                           | 1347.91                | 6   | 52898,53087,53276,52899,53088,53277 | 426.78   | 46.33    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 4048576    | 1729.29                          | 2149.25                | 6   | 32948,33151,33354,32949,33152,33355 | 419.96   | 24.29    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 512144     | 617.87                           | 1031.54                | 6   | 52891,53080,53269,52892,53081,53270 | 413.67   | 66.95    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 5048576    | 3386.41                          | 3783.45                | 6   | 30519,30722,30925,30520,30723,30926 | 397.04   | 11.72    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 3048576    | 1938.12                          | 2324.26                | 6   | 27460,27663,27866,27461,27664,27867 | 386.14   | 19.92    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 3048576    | 2005.27                          | 2372.73                | 6   | 31723,31926,32129,31724,31927,32130 | 367.46   | 18.32    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 3048576    | 1932.55                          | 2294.68                | 6   | 28678,28881,29084,28679,28882,29085 | 362.13   | 18.74    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048576    | 756.55                           | 1101.01                | 6   | 34152,34355,34558,34153,34356,34559 | 344.46   | 45.53    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 2048576    | 768.15                           | 1103.99                | 6   | 25017,25220,25423,25018,25221,25424 | 335.84   | 43.72    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2262144    | 2790.84                          | 3124.84                | 2   | 54074,54075                         | 334.0    | 11.97    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048576    | 773.62                           | 1105.97                | 6   | 32934,33137,33340,32935,33138,33341 | 332.35   | 42.96    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048576    | 767.69                           | 1093.11                | 6   | 26235,26438,26641,26236,26439,26642 | 325.42   | 42.39    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1762144    | 2083.7                           | 2361.45                | 2   | 54060,54061                         | 277.75   | 13.33    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1012144    | 5372.99                          | 5645.9                 | 6   | 53472,53661,53850,53473,53662,53851 | 272.91   | 5.08     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048576    | 1337.59                          | 1608.53                | 6   | 31716,31919,32122,31717,31920,32123 | 270.94   | 20.26    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 2048576    | 1313.16                          | 1577.57                | 6   | 27453,27656,27859,27454,27657,27860 | 264.41   | 20.14    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 565536     | 2260.26                          | 2513.02                | 6   | 16449,16624,16799,16450,16625,16800 | 252.76   | 11.18    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 3048576    | 2057.77                          | 2309.6                 | 6   | 30505,30708,30911,30506,30709,30912 | 251.83   | 12.24    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 762144     | 4017.65                          | 4261.54                | 6   | 53465,53654,53843,53466,53655,53844 | 243.89   | 6.07     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2012144    | 2410.24                          | 2630.97                | 2   | 54067,54068                         | 220.73   | 9.16     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 512144     | 3021.43                          | 3237.86                | 6   | 53458,53647,53836,53459,53648,53837 | 216.43   | 7.16     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048576    | 1320.34                          | 1527.38                | 6   | 28671,28874,29077,28672,28875,29078 | 207.04   | 15.68    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 2048576    | 1333.22                          | 1540.11                | 6   | 30498,30701,30904,30499,30702,30905 | 206.89   | 15.52    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 324.79                           | 529.42                 | 6   | 52884,53073,53262,52885,53074,53263 | 204.63   | 63.0     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 565536     | 4590.35                          | 4793.4                 | 6   | 14349,14524,14699,14350,14525,14700 | 203.05   | 4.42     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 1048576    | 391.76                           | 574.79                 | 6   | 32927,33130,33333,32928,33131,33334 | 183.03   | 46.72    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1048576    | 399.4                            | 561.94                 | 6   | 34145,34348,34551,34146,34349,34552 | 162.54   | 40.7     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 1048576    | 397.23                           | 557.97                 | 6   | 26228,26431,26634,26229,26432,26635 | 160.74   | 40.47    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1512144    | 1833.91                          | 1992.28                | 2   | 54053,54054                         | 158.37   | 8.64     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 220268     | 2294.3                           | 2450.78                | 6   | 19473,19641,19809,19474,19642,19810 | 156.48   | 6.82     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 253036     | 991.91                           | 1146.08                | 6   | 9589,9764,9939,9590,9765,9940       | 154.17   | 15.54    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2262144    | 10845.25                         | 10990.39               | 6   | 39899,40088,40277,39900,40089,40278 | 145.14   | 1.34     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 4048576    | 2902.64                          | 3042.74                | 6   | 27467,27670,27873,27468,27671,27874 | 140.1    | 4.83     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2262144    | 11448.73                         | 11584.31               | 6   | 41033,41222,41411,41034,41223,41412 | 135.58   | 1.18     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2012144    | 4029.93                          | 4161.48                | 6   | 51232,51421,51610,51233,51422,51611 | 131.55   | 3.26     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 1048576    | 670.94                           | 802.46                 | 6   | 27446,27649,27852,27447,27650,27853 | 131.52   | 19.6     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1048576    | 688.93                           | 819.99                 | 6   | 31709,31912,32115,31710,31913,32116 | 131.06   | 19.02    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 1048576    | 454.09                           | 569.58                 | 6   | 25010,25213,25416,25011,25214,25417 | 115.49   | 25.43    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 440536     | 3618.19                          | 3728.35                | 6   | 11710,11885,12060,11711,11886,12061 | 110.16   | 3.04     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 1048576    | 666.98                           | 774.56                 | 6   | 28664,28867,29070,28665,28868,29071 | 107.58   | 16.13    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 503036     | 3792.4                           | 3897.79                | 6   | 3317,3492,3667,3318,3493,3668       | 105.39   | 2.78     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 282768     | 4422.42                          | 4524.38                | 6   | 19991,20159,20327,19992,20160,20328 | 101.96   | 2.31     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 131072     | 171.19                           | 268.58                 | 6   | 52877,53066,53255,52878,53067,53256 | 97.39    | 56.89    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 262144     | 1561.76                          | 1658.02                | 6   | 53451,53640,53829,53452,53641,53830 | 96.26    | 6.16     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2262144    | 6677.15                          | 6772.14                | 6   | 44435,44624,44813,44436,44625,44814 | 94.99    | 1.42     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1262144    | 3716.81                          | 3807.83                | 6   | 50644,50833,51022,50645,50834,51023 | 91.02    | 2.45     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 524288     | 200.02                           | 290.79                 | 6   | 25003,25206,25409,25004,25207,25410 | 90.77    | 45.38    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1012144    | 1251.63                          | 1340.12                | 4   | 54039,54228,54040,54229             | 88.49    | 7.07     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 524288     | 339.45                           | 427.45                 | 6   | 27439,27642,27845,27440,27643,27846 | 88.0     | 25.92    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 524288     | 201.5                            | 289.45                 | 6   | 32920,33123,33326,32921,33124,33327 | 87.95    | 43.65    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1512144    | 4431.34                          | 4518.98                | 6   | 46115,46304,46493,46116,46305,46494 | 87.64    | 1.98     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1012144    | 4872.62                          | 4959.47                | 6   | 39864,40053,40242,39865,40054,40243 | 86.85    | 1.78     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 1048576    | 716.3                            | 802.25                 | 6   | 30491,30694,30897,30492,30695,30898 | 85.95    | 12.0     |
