+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-728899ba | cnt |                 qid                 |   diff   | pct_diff |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 35.17    | 15.47            | 6   | 20399,20567,20735,20400,20568,20736 | -19.7    | -56.01   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 503036     | 1762.08  | 1742.32          | 6   | 8037,8212,8387,8038,8213,8388       | -19.76   | -1.12    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 34.99    | 14.58            | 6   | 21911,22079,22247,21912,22080,22248 | -20.41   | -58.33   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 35.73    | 15.09            | 6   | 20903,21071,21239,20904,21072,21240 | -20.64   | -57.77   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 128036     | 450.18   | 429.06           | 6   | 1170,1345,1520,1171,1346,1521       | -21.12   | -4.69    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 282768     | 1986.04  | 1964.82          | 6   | 23514,23682,23850,23515,23683,23851 | -21.22   | -1.07    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 503036     | 1676.83  | 1655.52          | 6   | 1212,1387,1562,1213,1388,1563       | -21.31   | -1.27    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 190536     | 658.51   | 636.79           | 6   | 8002,8177,8352,8003,8178,8353       | -21.72   | -3.3     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024       | 43.56    | 21.48            | 6   | 23927,24095,24263,23928,24096,24264 | -22.08   | -50.69   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 117.43   | 95.32            | 6   | 6931,7106,7281,6932,7107,7282       | -22.11   | -18.83   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 119.23   | 97.07            | 6   | 106,281,456,107,282,457             | -22.16   | -18.59   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 41.01    | 18.58            | 6   | 1653,1828,2003,1654,1829,2004       | -22.43   | -54.69   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 41.79    | 19.24            | 6   | 7428,7603,7778,7429,7604,7779       | -22.55   | -53.96   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 440536     | 1502.44  | 1479.77          | 6   | 1205,1380,1555,1206,1381,1556       | -22.67   | -1.51    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 1024       | 43.53    | 20.77            | 6   | 18383,18551,18719,18384,18552,18720 | -22.76   | -52.29   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 36.55    | 13.62            | 6   | 19391,19559,19727,19392,19560,19728 | -22.93   | -62.74   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 70.25    | 47.11            | 6   | 2710,2885,3060,2711,2886,3061       | -23.14   | -32.94   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 42.92    | 19.05            | 6   | 22919,23087,23255,22920,23088,23256 | -23.87   | -55.62   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 41.28    | 17.4             | 6   | 603,778,953,604,779,954             | -23.88   | -57.85   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 43.78    | 19.43            | 6   | 17375,17543,17711,17376,17544,17712 | -24.35   | -55.62   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 2048       | 41.69    | 17.26            | 6   | 6378,6553,6728,6379,6554,6729       | -24.43   | -58.6    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 315536     | 1089.28  | 1064.37          | 6   | 8016,8191,8366,8017,8192,8367       | -24.91   | -2.29    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128036     | 2521.9   | 2496.31          | 6   | 13770,13945,14120,13771,13946,14121 | -25.59   | -1.01    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 128036     | 453.91   | 427.28           | 6   | 7995,8170,8345,7996,8171,8346       | -26.63   | -5.87    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 135.51   | 107.71           | 6   | 2717,2892,3067,2718,2893,3068       | -27.8    | -20.52   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 137.69   | 106.54           | 6   | 3767,3942,4117,3768,3943,4118       | -31.15   | -22.62   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 95268      | 674.87   | 643.45           | 6   | 16920,17088,17256,16921,17089,17257 | -31.42   | -4.66    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 190536     | 739.51   | 707.23           | 6   | 15352,15527,15702,15353,15528,15703 | -32.28   | -4.37    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 500.01   | 467.49           | 6   | 18922,19090,19258,18923,19091,19259 | -32.52   | -6.5     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 126518     | 927.96   | 895.37           | 6   | 23479,23647,23815,23480,23648,23816 | -32.59   | -3.51    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 64018      | 471.04   | 433.48           | 6   | 16913,17081,17249,16914,17082,17250 | -37.56   | -7.97    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 507.13   | 469.29           | 6   | 21442,21610,21778,21443,21611,21779 | -37.84   | -7.46    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 66.44    | 26.48            | 6   | 20406,20574,20742,20407,20575,20743 | -39.96   | -60.14   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048       | 67.48    | 25.43            | 6   | 21918,22086,22254,21919,22087,22255 | -42.05   | -62.31   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 315536     | 1088.3   | 1045.71          | 6   | 1191,1366,1541,1192,1367,1542       | -42.59   | -3.91    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 66.38    | 23.27            | 6   | 19398,19566,19734,19399,19567,19735 | -43.11   | -64.94   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 262144     | 407.64   | 364.38           | 6   | 26818,27021,27224,26819,27022,27225 | -43.26   | -10.61   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 67.35    | 23.68            | 6   | 20910,21078,21246,20911,21079,21247 | -43.67   | -64.84   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 82.82    | 38.76            | 6   | 23934,24102,24270,23935,24103,24271 | -44.06   | -53.2    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 253036     | 884.84   | 839.62           | 6   | 8009,8184,8359,8010,8185,8360       | -45.22   | -5.11    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 230.46   | 184.89           | 6   | 6938,7113,7288,6939,7114,7289       | -45.57   | -19.77   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 85.25    | 39.47            | 6   | 18390,18558,18726,18391,18559,18727 | -45.78   | -53.7    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 378036     | 1319.13  | 1273.27          | 6   | 1198,1373,1548,1199,1374,1549       | -45.86   | -3.48    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 81.05    | 35.07            | 6   | 1660,1835,2010,1661,1836,2011       | -45.98   | -56.73   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 82.59    | 35.2             | 6   | 7435,7610,7785,7436,7611,7786       | -47.39   | -57.38   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 2048       | 83.63    | 36.13            | 6   | 22926,23094,23262,22927,23095,23263 | -47.5    | -56.8    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 83.5     | 35.96            | 6   | 17382,17550,17718,17383,17551,17719 | -47.54   | -56.93   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 79.93    | 32.38            | 6   | 6385,6560,6735,6386,6561,6736       | -47.55   | -59.49   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 81.23    | 33.4             | 6   | 610,785,960,611,786,961             | -47.83   | -58.88   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 235.21   | 186.59           | 6   | 113,288,463,114,289,464             | -48.62   | -20.67   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 270.38   | 215.15           | 6   | 4299,4474,4649,4300,4475,4650       | -55.23   | -20.43   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 189018     | 1330.24  | 1274.99          | 6   | 16941,17109,17277,16942,17110,17278 | -55.25   | -4.15    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 315536     | 6202.99  | 6147.26          | 6   | 13791,13966,14141,13792,13967,14142 | -55.73   | -0.9     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 267.09   | 209.93           | 6   | 5349,5524,5699,5350,5525,5700       | -57.16   | -21.4    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 137.45   | 78.97            | 6   | 5342,5517,5692,5343,5518,5693       | -58.48   | -42.55   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 189018     | 1356.61  | 1295.92          | 6   | 23493,23661,23829,23494,23662,23830 | -60.69   | -4.47    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 126518     | 909.05   | 842.04           | 6   | 16927,17095,17263,16928,17096,17264 | -67.01   | -7.37    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 253036     | 1988.51  | 1919.92          | 6   | 13259,13434,13609,13260,13435,13610 | -68.59   | -3.45    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 190536     | 1495.78  | 1425.09          | 6   | 13252,13427,13602,13253,13428,13603 | -70.69   | -4.73    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 64018      | 977.87   | 902.1            | 6   | 21449,21617,21785,21450,21618,21786 | -75.77   | -7.75    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 64018      | 979.35   | 902.2            | 6   | 18929,19097,19265,18930,19098,19266 | -77.15   | -7.88    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 130.54   | 49.43            | 6   | 21925,22093,22261,21926,22094,22262 | -81.11   | -62.13   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 95268      | 1455.25  | 1373.39          | 6   | 18936,19104,19272,18937,19105,19273 | -81.86   | -5.63    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 130.97   | 48.3             | 6   | 20413,20581,20749,20414,20582,20750 | -82.67   | -63.12   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 128036     | 438.53   | 355.14           | 6   | 6945,7120,7295,6946,7121,7296       | -83.39   | -19.02   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 129.34   | 45.61            | 6   | 20917,21085,21253,20918,21086,21254 | -83.73   | -64.74   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 374.14   | 287.36           | 6   | 9024,9199,9374,9025,9200,9375       | -86.78   | -23.19   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 131.35   | 44.31            | 6   | 19405,19573,19741,19406,19574,19742 | -87.04   | -66.27   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 270.15   | 182.81           | 6   | 2724,2899,3074,2725,2900,3075       | -87.34   | -32.33   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 163.46   | 75.57            | 6   | 23941,24109,24277,23942,24110,24278 | -87.89   | -53.77   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 164.78   | 76.25            | 6   | 18397,18565,18733,18398,18566,18734 | -88.53   | -53.73   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 158.36   | 69.45            | 6   | 1667,1842,2017,1668,1843,2018       | -88.91   | -56.14   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 157768     | 1122.93  | 1031.45          | 6   | 16934,17102,17270,16935,17103,17271 | -91.48   | -8.15    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 160.53   | 68.1             | 6   | 7442,7617,7792,7443,7618,7793       | -92.43   | -57.58   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 128036     | 439.73   | 347.17           | 6   | 120,295,470,121,296,471             | -92.56   | -21.05   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 162.05   | 66.84            | 6   | 22933,23101,23269,22934,23102,23270 | -95.21   | -58.75   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 440536     | 1526.81  | 1430.4           | 6   | 8030,8205,8380,8031,8206,8381       | -96.41   | -6.31    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 160.72   | 63.58            | 6   | 6392,6567,6742,6393,6568,6743       | -97.14   | -60.44   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 165.4    | 68.05            | 6   | 17389,17557,17725,17390,17558,17726 | -97.35   | -58.86   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 161.68   | 64.08            | 6   | 617,792,967,618,793,968             | -97.6    | -60.37   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 95268      | 1450.29  | 1349.37          | 6   | 21456,21624,21792,21457,21625,21793 | -100.92  | -6.96    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 157768     | 1155.69  | 1051.0           | 6   | 23486,23654,23822,23487,23655,23823 | -104.69  | -9.06    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 190536     | 1508.84  | 1391.19          | 6   | 10627,10802,10977,10628,10803,10978 | -117.65  | -7.8     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 190536     | 645.95   | 525.19           | 6   | 6952,7127,7302,6953,7128,7303       | -120.76  | -18.69   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 251518     | 1811.55  | 1686.04          | 6   | 23507,23675,23843,23508,23676,23844 | -125.51  | -6.93    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 268.08   | 134.17           | 6   | 3774,3949,4124,3775,3950,4125       | -133.91  | -49.95   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 251518     | 1789.81  | 1648.5           | 6   | 16955,17123,17291,16956,17124,17292 | -141.31  | -7.9     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 253036     | 2022.81  | 1879.74          | 6   | 10634,10809,10984,10635,10810,10985 | -143.07  | -7.07    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 126518     | 1917.37  | 1768.86          | 6   | 18943,19111,19279,18944,19112,19280 | -148.51  | -7.75    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 220268     | 1614.19  | 1464.14          | 6   | 16948,17116,17284,16949,17117,17285 | -150.05  | -9.3     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 742.68   | 587.53           | 6   | 9031,9206,9381,9032,9207,9382       | -155.15  | -20.89   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 126518     | 1920.59  | 1764.86          | 6   | 21463,21631,21799,21464,21632,21800 | -155.73  | -8.11    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 190536     | 663.02   | 506.51           | 6   | 127,302,477,128,303,478             | -156.51  | -23.61   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 220268     | 1653.98  | 1488.65          | 6   | 23500,23668,23836,23501,23669,23837 | -165.33  | -10.0    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 259.11   | 93.0             | 6   | 21932,22100,22268,21933,22101,22269 | -166.11  | -64.11   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 259.93   | 92.73            | 6   | 20420,20588,20756,20421,20589,20757 | -167.2   | -64.33   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 256.95   | 85.51            | 6   | 19412,19580,19748,19413,19581,19749 | -171.44  | -66.72   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 259.09   | 86.22            | 6   | 20924,21092,21260,20925,21093,21261 | -172.87  | -66.72   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 326.21   | 152.27           | 6   | 23948,24116,24284,23949,24117,24285 | -173.94  | -53.32   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 529.69   | 354.29           | 6   | 2731,2906,3081,2732,2907,3082       | -175.4   | -33.11   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 325.64   | 148.37           | 6   | 18404,18572,18740,18405,18573,18741 | -177.27  | -54.44   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 316.53   | 131.78           | 6   | 1674,1849,2024,1675,1850,2025       | -184.75  | -58.37   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 745.43   | 560.09           | 6   | 10081,10256,10431,10082,10257,10432 | -185.34  | -24.86   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 316.45   | 130.49           | 6   | 7449,7624,7799,7450,7625,7800       | -185.96  | -58.76   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 321.89   | 133.18           | 6   | 22940,23108,23276,22941,23109,23277 | -188.71  | -58.63   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 312.88   | 122.99           | 6   | 6399,6574,6749,6400,6575,6750       | -189.89  | -60.69   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 323.61   | 133.25           | 6   | 17396,17564,17732,17397,17565,17733 | -190.36  | -58.82   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 316.28   | 123.71           | 6   | 624,799,974,625,800,975             | -192.57  | -60.89   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 253036     | 871.76   | 677.46           | 6   | 6959,7134,7309,6960,7135,7310       | -194.3   | -22.29   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 157768     | 2406.32  | 2211.05          | 6   | 21470,21638,21806,21471,21639,21807 | -195.27  | -8.11    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 315536     | 2531.13  | 2334.32          | 6   | 13266,13441,13616,13267,13442,13617 | -196.81  | -7.78    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 157768     | 2408.51  | 2210.13          | 6   | 18950,19118,19286,18951,19119,19287 | -198.38  | -8.24    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 189018     | 2856.73  | 2654.63          | 6   | 21477,21645,21813,21478,21646,21814 | -202.1   | -7.07    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 253036     | 885.4    | 680.24           | 6   | 134,309,484,135,310,485             | -205.16  | -23.17   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 282768     | 2052.18  | 1843.14          | 6   | 16962,17130,17298,16963,17131,17299 | -209.04  | -10.19   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 315536     | 2506.87  | 2284.96          | 6   | 10641,10816,10991,10642,10817,10992 | -221.91  | -8.85    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 315536     | 1077.79  | 852.45           | 6   | 6966,7141,7316,6967,7142,7317       | -225.34  | -20.91   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 220268     | 3315.96  | 3082.35          | 6   | 21484,21652,21820,21485,21653,21821 | -233.61  | -7.05    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 378036     | 3003.55  | 2768.64          | 6   | 13273,13448,13623,13274,13449,13624 | -234.91  | -7.82    |
