+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro-43ff7415 | patched-geoghegan-2-3ded1b78 | cnt |                 qid                 | pct_diff |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 1.82                             | 1.97                         | 6   | 30393,30596,30799,30390,30593,30796 | 8.24     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 22.09                            | 23.91                        | 6   | 50560,50749,50938,50557,50746,50935 | 8.24     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 64         | 1.96                             | 2.12                         | 6   | 29175,29378,29581,29172,29375,29578 | 8.16     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 0.86                             | 0.93                         | 6   | 28524,28727,28930,28521,28724,28927 | 8.14     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 315536     | 2230.64                          | 2411.02                      | 6   | 13271,13446,13621,13268,13443,13618 | 8.09     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 4          | 2.35                             | 2.54                         | 6   | 38597,38786,38975,38594,38783,38972 | 8.09     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 2.23                             | 2.41                         | 6   | 40298,40487,40676,40295,40484,40673 | 8.07     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 51.6                             | 55.75                        | 6   | 50007,50196,50385,50004,50193,50382 | 8.04     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 1.12                             | 1.21                         | 6   | 18822,18990,19158,18819,18987,19155 | 8.04     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 1.37                             | 1.48                         | 6   | 34026,34229,34432,34023,34226,34429 | 8.03     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 1.38                             | 1.49                         | 6   | 10002,10177,10352,9999,10174,10349  | 7.97     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 13.57                            | 14.65                        | 6   | 53402,53591,53780,53399,53588,53777 | 7.96     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 1          | 0.88                             | 0.95                         | 6   | 32178,32381,32584,32175,32378,32581 | 7.95     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 73.07                            | 78.88                        | 6   | 52282,52471,52660,52279,52468,52657 | 7.95     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 7.3                              | 7.88                         | 6   | 37484,37673,37862,37481,37670,37859 | 7.95     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 440536     | 1620.91                          | 1749.66                      | 6   | 15385,15560,15735,15382,15557,15732 | 7.94     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 1.01                             | 1.09                         | 6   | 33403,33606,33809,33400,33603,33806 | 7.92     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 512        | 2.54                             | 2.74                         | 6   | 28587,28790,28993,28584,28787,28990 | 7.87     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 4.47                             | 4.82                         | 6   | 23911,24079,24247,23908,24076,24244 | 7.83     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 1.41                             | 1.52                         | 6   | 45968,46157,46346,45965,46154,46343 | 7.8      |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 50.0                             | 53.9                         | 6   | 50574,50763,50952,50571,50760,50949 | 7.8      |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 19.67                            | 21.2                         | 6   | 34691,34880,35069,34688,34877,35066 | 7.78     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 1.03                             | 1.11                         | 6   | 7881,8056,8231,7878,8053,8228       | 7.77     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 131072     | 356.85                           | 384.48                       | 6   | 48341,48530,48719,48338,48527,48716 | 7.74     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 37.53                            | 40.43                        | 6   | 36399,36588,36777,36396,36585,36774 | 7.73     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 1.04                             | 1.12                         | 6   | 49923,50112,50301,49920,50109,50298 | 7.69     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 43.53                            | 46.87                        | 6   | 43770,43959,44148,43767,43956,44145 | 7.67     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 3.41                             | 3.67                         | 6   | 27985,28188,28391,27982,28185,28388 | 7.62     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 5.38                             | 5.79                         | 6   | 25556,25759,25962,25553,25756,25959 | 7.62     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 1.05                             | 1.13                         | 6   | 27313,27516,27719,27310,27513,27716 | 7.62     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 2.1                              | 2.26                         | 6   | 27957,28160,28363,27954,28157,28360 | 7.62     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 128036     | 527.78                           | 567.91                       | 6   | 16400,16575,16750,16397,16572,16747 | 7.6      |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 2          | 1.19                             | 1.28                         | 6   | 13138,13313,13488,13135,13310,13485 | 7.56     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 1.72                             | 1.85                         | 6   | 28552,28755,28958,28549,28752,28955 | 7.56     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 9.0                              | 9.68                         | 6   | 2176,2351,2526,2173,2348,2523       | 7.56     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 229.82                           | 247.11                       | 6   | 4836,5011,5186,4833,5008,5183       | 7.52     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 2.13                             | 2.29                         | 6   | 27348,27551,27754,27345,27548,27751 | 7.51     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 253036     | 1786.87                          | 1921.07                      | 6   | 10639,10814,10989,10636,10811,10986 | 7.51     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16         | 5.6                              | 6.02                         | 6   | 40312,40501,40690,40309,40498,40687 | 7.5      |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 1.21                             | 1.3                          | 6   | 8413,8588,8763,8410,8585,8760       | 7.44     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1          | 1.35                             | 1.45                         | 6   | 37449,37638,37827,37446,37635,37824 | 7.41     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 16         | 1.49                             | 1.6                          | 6   | 4759,4934,5109,4756,4931,5106       | 7.38     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 128        | 4.34                             | 4.66                         | 6   | 22399,22567,22735,22396,22564,22732 | 7.37     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 50.07                            | 53.76                        | 6   | 44337,44526,44715,44334,44523,44712 | 7.37     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 12.08                            | 12.97                        | 6   | 34677,34866,35055,34674,34863,35052 | 7.37     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 3.41                             | 3.66                         | 6   | 6362,6537,6712,6359,6534,6709       | 7.33     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 2208.51                          | 2370.22                      | 6   | 3828,4003,4178,3825,4000,4175       | 7.32     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 131072     | 487.31                           | 522.97                       | 6   | 45506,45695,45884,45503,45692,45881 | 7.32     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 121.68                           | 130.53                       | 6   | 46052,46241,46430,46049,46238,46427 | 7.27     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 4.4                              | 4.72                         | 6   | 26172,26375,26578,26169,26372,26575 | 7.27     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 27.71                            | 29.72                        | 6   | 25577,25780,25983,25574,25777,25980 | 7.25     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 46.5                             | 49.87                        | 6   | 46605,46794,46983,46602,46791,46980 | 7.25     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 3.6                              | 3.86                         | 6   | 2162,2337,2512,2159,2334,2509       | 7.22     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 1.67                             | 1.79                         | 6   | 11591,11766,11941,11588,11763,11938 | 7.19     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 5.31                             | 5.69                         | 6   | 6369,6544,6719,6366,6541,6716       | 7.16     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 2.7                              | 2.89                         | 6   | 23393,23561,23729,23390,23558,23726 | 7.04     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 4.69                             | 5.02                         | 6   | 32871,33074,33277,32868,33071,33274 | 7.04     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 1.28                             | 1.37                         | 6   | 14720,14895,15070,14717,14892,15067 | 7.03     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 503036     | 7801.15                          | 8349.39                      | 6   | 12242,12417,12592,12239,12414,12589 | 7.03     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 64         | 2.14                             | 2.29                         | 6   | 28566,28769,28972,28563,28766,28969 | 7.01     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 2.57                             | 2.75                         | 6   | 15280,15455,15630,15277,15452,15627 | 7.0      |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 16         | 1.43                             | 1.53                         | 6   | 3709,3884,4059,3706,3881,4056       | 6.99     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 190536     | 1091.56                          | 1167.82                      | 6   | 4332,4507,4682,4329,4504,4679       | 6.99     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 315536     | 4398.99                          | 4706.21                      | 6   | 10121,10296,10471,10118,10293,10468 | 6.98     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 14.15                            | 15.13                        | 6   | 30449,30652,30855,30446,30649,30852 | 6.93     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 81.09                            | 86.67                        | 6   | 51715,51904,52093,51712,51901,52090 | 6.88     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 1.91                             | 2.04                         | 6   | 47676,47865,48054,47673,47862,48051 | 6.81     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 565536     | 3960.68                          | 4230.13                      | 6   | 13299,13474,13649,13296,13471,13646 | 6.8      |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 40.78                            | 43.55                        | 6   | 9008,9183,9358,9005,9180,9355       | 6.79     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 2.37                             | 2.53                         | 4   | 53955,54144,53952,54141             | 6.75     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 1.78                             | 1.9                          | 6   | 27943,28146,28349,27940,28143,28346 | 6.74     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 35.64                            | 38.04                        | 6   | 17387,17555,17723,17384,17552,17720 | 6.73     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 262144     | 627.42                           | 669.62                       | 6   | 48348,48537,48726,48345,48534,48723 | 6.73     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 8.5                              | 9.07                         | 6   | 25563,25766,25969,25560,25763,25966 | 6.71     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 1.79                             | 1.91                         | 6   | 2666,2841,3016,2663,2838,3013       | 6.7      |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 256        | 4.78                             | 5.1                          | 6   | 23414,23582,23750,23411,23579,23747 | 6.69     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 7.36                             | 7.85                         | 6   | 53395,53584,53773,53392,53581,53770 | 6.66     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 4.21                             | 4.49                         | 6   | 22903,23071,23239,22900,23068,23236 | 6.65     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 3.01                             | 3.21                         | 6   | 19361,19529,19697,19358,19526,19694 | 6.64     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 190536     | 1409.39                          | 1502.92                      | 6   | 13257,13432,13607,13254,13429,13604 | 6.64     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 4          | 1.21                             | 1.29                         | 6   | 30365,30568,30771,30362,30565,30768 | 6.61     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 1.82                             | 1.94                         | 6   | 26116,26319,26522,26113,26316,26519 | 6.59     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 8          | 2.28                             | 2.43                         | 6   | 21363,21531,21699,21360,21528,21696 | 6.58     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 4.87                             | 5.19                         | 6   | 16862,17030,17198,16859,17027,17195 | 6.57     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 2.75                             | 2.93                         | 6   | 13180,13355,13530,13177,13352,13527 | 6.55     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 1.38                             | 1.47                         | 6   | 2134,2309,2484,2131,2306,2481       | 6.52     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 2.76                             | 2.94                         | 6   | 45982,46171,46360,45979,46168,46357 | 6.52     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 16         | 1.39                             | 1.48                         | 6   | 1609,1784,1959,1606,1781,1956       | 6.47     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 64         | 2.02                             | 2.15                         | 6   | 7398,7573,7748,7395,7570,7745       | 6.44     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 315536     | 1800.65                          | 1916.48                      | 6   | 2771,2946,3121,2768,2943,3118       | 6.43     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 14.32                            | 15.24                        | 6   | 40907,41096,41285,40904,41093,41282 | 6.42     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2262144    | 13283.07                         | 14135.78                     | 6   | 42734,42923,43112,42731,42920,43109 | 6.42     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1262144    | 6052.71                          | 6440.38                      | 6   | 39871,40060,40249,39868,40057,40246 | 6.4      |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 513.76                           | 546.52                       | 6   | 13243,13418,13593,13240,13415,13590 | 6.38     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 32         | 8.49                             | 9.03                         | 6   | 39185,39374,39563,39182,39371,39560 | 6.36     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 1.42                             | 1.51                         | 6   | 28545,28748,28951,28542,28745,28948 | 6.34     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 1.58                             | 1.68                         | 6   | 7916,8091,8266,7913,8088,8263       | 6.33     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 100.09                           | 106.41                       | 6   | 41516,41705,41894,41513,41702,41891 | 6.31     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 1.27                             | 1.35                         | 6   | 52793,52982,53171,52790,52979,53168 | 6.3      |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 262144     | 895.05                           | 951.33                       | 6   | 51750,51939,52128,51747,51936,52125 | 6.29     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 3.5                              | 3.72                         | 6   | 4787,4962,5137,4784,4959,5134       | 6.29     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 2.23                             | 2.37                         | 6   | 33445,33648,33851,33442,33645,33848 | 6.28     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 315536     | 1827.65                          | 1942.18                      | 6   | 3821,3996,4171,3818,3993,4168       | 6.27     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 7.51                             | 7.98                         | 6   | 41453,41642,41831,41450,41639,41828 | 6.26     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 18.44                            | 19.59                        | 6   | 23435,23603,23771,23432,23600,23768 | 6.24     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 2.25                             | 2.39                         | 6   | 29189,29392,29595,29186,29389,29592 | 6.22     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 17.22                            | 18.28                        | 6   | 36378,36567,36756,36375,36564,36753 | 6.16     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 64         | 1.95                             | 2.07                         | 6   | 33438,33641,33844,33435,33638,33841 | 6.15     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 24.72                            | 26.24                        | 6   | 29840,30043,30246,29837,30040,30243 | 6.15     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 94.47                            | 100.27                       | 6   | 39815,40004,40193,39812,40001,40190 | 6.14     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 2.14                             | 2.27                         | 6   | 16827,16995,17163,16824,16992,17160 | 6.07     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 65536      | 332.75                           | 352.93                       | 6   | 38128,38317,38506,38125,38314,38503 | 6.06     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 131072     | 429.47                           | 455.5                        | 6   | 42104,42293,42482,42101,42290,42479 | 6.06     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 4.95                             | 5.25                         | 6   | 24422,24590,24758,24419,24587,24755 | 6.06     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 1.16                             | 1.23                         | 6   | 32801,33004,33207,32798,33001,33204 | 6.03     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 131072     | 374.2                            | 396.77                       | 6   | 49475,49664,49853,49472,49661,49850 | 6.03     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 18.77                            | 19.9                         | 6   | 47725,47914,48103,47722,47911,48100 | 6.02     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 378036     | 2700.11                          | 2862.07                      | 6   | 10653,10828,11003,10650,10825,11000 | 6.0      |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 3.17                             | 3.36                         | 6   | 29798,30001,30204,29795,29998,30201 | 5.99     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 5.18                             | 5.49                         | 6   | 33473,33676,33879,33470,33673,33876 | 5.98     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 32         | 1.85                             | 1.96                         | 6   | 29777,29980,30183,29774,29977,30180 | 5.95     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128036     | 735.8                            | 779.41                       | 6   | 4325,4500,4675,4322,4497,4672       | 5.93     |
