+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------+------------------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-3ded1b78 | patched-geoghegan-2-munro-3ded1b78 | cnt |                 qid                 |   diff   | pct_diff |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 28.17                        | 29.47                              | 6   | 47729,47918,48107,47730,47919,48108 | 1.3      | 4.61     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 176.72                       | 177.99                             | 6   | 39819,40008,40197,39820,40009,40198 | 1.27     | 0.72     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 62.0                         | 63.27                              | 6   | 16894,17062,17230,16895,17063,17231 | 1.27     | 2.05     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 5.18                         | 6.45                               | 6   | 48828,49017,49206,48829,49018,49207 | 1.27     | 24.52    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 4096       | 17.43                        | 18.7                               | 6   | 7962,8137,8312,7963,8138,8313       | 1.27     | 7.29     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 68.84                        | 70.11                              | 6   | 19911,20079,20247,19912,20080,20248 | 1.27     | 1.84     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 122.67                       | 123.94                             | 6   | 48884,49073,49262,48885,49074,49263 | 1.27     | 1.04     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 6.56                         | 7.8                                | 6   | 34646,34835,35024,34647,34836,35025 | 1.24     | 18.9     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 106.73                       | 107.97                             | 6   | 25588,25791,25994,25589,25792,25995 | 1.24     | 1.16     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 165.36                       | 166.6                              | 6   | 20933,21101,21269,20934,21102,21270 | 1.24     | 0.75     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 256        | 11.04                        | 12.23                              | 6   | 42038,42227,42416,42039,42228,42417 | 1.19     | 10.78    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 22.1                         | 23.28                              | 6   | 48856,49045,49234,48857,49046,49235 | 1.18     | 5.34     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 1.28                         | 2.45                               | 6   | 11042,11217,11392,11043,11218,11393 | 1.17     | 91.41    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 225.43                       | 226.6                              | 6   | 47764,47953,48142,47765,47954,48143 | 1.17     | 0.52     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 163.48                       | 164.64                             | 4   | 54008,54197,54009,54198             | 1.16     | 0.71     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 8.23                         | 9.38                               | 6   | 49402,49591,49780,49403,49592,49781 | 1.15     | 13.97    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 6.96                         | 8.11                               | 6   | 44292,44481,44670,44293,44482,44671 | 1.15     | 16.52    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 1048576    | 406.25                       | 407.4                              | 6   | 25007,25210,25413,25008,25211,25414 | 1.15     | 0.28     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 8.12                         | 9.25                               | 6   | 39749,39938,40127,39750,39939,40128 | 1.13     | 13.92    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 13.7                         | 14.81                              | 6   | 37516,37705,37894,37517,37706,37895 | 1.11     | 8.1      |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 32.43                        | 33.53                              | 6   | 18896,19064,19232,18897,19065,19233 | 1.1      | 3.39     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 53.71                        | 54.81                              | 6   | 26799,27002,27205,26800,27003,27206 | 1.1      | 2.05     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 10.4                         | 11.49                              | 6   | 52244,52433,52622,52245,52434,52623 | 1.09     | 10.48    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 15.24                        | 16.33                              | 6   | 40904,41093,41282,40905,41094,41283 | 1.09     | 7.15     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 32.07                        | 33.16                              | 6   | 51698,51887,52076,51699,51888,52077 | 1.09     | 3.4      |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 9048576    | 14023.53                     | 14024.61                           | 6   | 25672,25875,26078,25673,25876,26079 | 1.08     | 0.01     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 188.26                       | 189.33                             | 6   | 50025,50214,50403,50026,50215,50404 | 1.07     | 0.57     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 66.86                        | 67.92                              | 6   | 17391,17559,17727,17392,17560,17728 | 1.06     | 1.59     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 13.78                        | 14.83                              | 6   | 35234,35423,35612,35235,35424,35613 | 1.05     | 7.62     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 64         | 10.11                        | 11.16                              | 6   | 43158,43347,43536,43159,43348,43537 | 1.05     | 10.39    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 512        | 11.94                        | 12.99                              | 6   | 42045,42234,42423,42046,42235,42424 | 1.05     | 8.79     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 91.52                        | 92.57                              | 6   | 29242,29445,29648,29243,29446,29649 | 1.05     | 1.15     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 25.44                        | 26.49                              | 6   | 27408,27611,27814,27409,27612,27815 | 1.05     | 4.13     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 64018      | 509.82                       | 510.84                             | 6   | 24475,24643,24811,24476,24644,24812 | 1.02     | 0.2      |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 512        | 11.38                        | 12.39                              | 6   | 43179,43368,43557,43180,43369,43558 | 1.01     | 8.88     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 32.65                        | 33.66                              | 6   | 612,787,962,613,788,963             | 1.01     | 3.09     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 8.07                         | 9.06                               | 6   | 36347,36536,36725,36348,36537,36726 | 0.99     | 12.27    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 173.82                       | 174.8                              | 6   | 36984,37173,37362,36985,37174,37363 | 0.98     | 0.56     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 74.14                        | 75.12                              | 6   | 23943,24111,24279,23944,24112,24280 | 0.98     | 1.32     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 44.69                        | 45.65                              | 6   | 19407,19575,19743,19408,19576,19744 | 0.96     | 2.15     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 3.71                         | 4.67                               | 6   | 48821,49010,49199,48822,49011,49200 | 0.96     | 25.88    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 119.67                       | 120.63                             | 6   | 23453,23621,23789,23454,23622,23790 | 0.96     | 0.8      |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 1.48                         | 2.42                               | 6   | 19841,20009,20177,19842,20010,20178 | 0.94     | 63.51    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 10.32                        | 11.26                              | 6   | 37502,37691,37880,37503,37692,37881 | 0.94     | 9.11     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 64018      | 635.24                       | 636.18                             | 6   | 20947,21115,21283,20948,21116,21284 | 0.94     | 0.15     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 27.22                        | 28.14                              | 6   | 94,269,444,95,270,445               | 0.92     | 3.38     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024       | 10.7                         | 11.62                              | 6   | 14248,14423,14598,14249,14424,14599 | 0.92     | 8.6      |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 26.1                         | 27.02                              | 6   | 30453,30656,30859,30454,30657,30860 | 0.92     | 3.52     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 11.8                         | 12.71                              | 6   | 35808,35997,36186,35809,35998,36187 | 0.91     | 7.71     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 105.91                       | 106.82                             | 6   | 44915,45104,45293,44916,45105,45294 | 0.91     | 0.86     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 7048576    | 4495.12                      | 4496.01                            | 6   | 27485,27688,27891,27486,27689,27892 | 0.89     | 0.02     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 512        | 5.76                         | 6.65                               | 6   | 3216,3391,3566,3217,3392,3567       | 0.89     | 15.45    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 6.15                         | 7.04                               | 6   | 43151,43340,43529,43152,43341,43530 | 0.89     | 14.47    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 3048576    | 1135.13                      | 1136.02                            | 6   | 32938,33141,33344,32939,33142,33345 | 0.89     | 0.08     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 67.38                        | 68.26                              | 6   | 34709,34898,35087,34710,34899,35088 | 0.88     | 1.31     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 33.63                        | 34.5                               | 6   | 46028,46217,46406,46029,46218,46407 | 0.87     | 2.59     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 20.71                        | 21.57                              | 6   | 17888,18056,18224,17889,18057,18225 | 0.86     | 4.15     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 111.22                       | 112.08                             | 6   | 42647,42836,43025,42648,42837,43026 | 0.86     | 0.77     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 105.04                       | 105.88                             | 6   | 24993,25196,25399,24994,25197,25400 | 0.84     | 0.8      |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 7.86                         | 8.69                               | 6   | 45433,45622,45811,45434,45623,45812 | 0.83     | 10.56    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 253036     | 851.0                        | 851.82                             | 6   | 8011,8186,8361,8012,8187,8362       | 0.82     | 0.1      |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 18.52                        | 19.33                              | 6   | 44320,44509,44698,44321,44510,44699 | 0.81     | 4.37     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 46.12                        | 46.92                              | 6   | 51138,51327,51516,51139,51328,51517 | 0.8      | 1.73     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 32.41                        | 33.2                               | 6   | 52265,52454,52643,52266,52455,52644 | 0.79     | 2.44     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 146.85                       | 147.62                             | 6   | 23950,24118,24286,23951,24119,24287 | 0.77     | 0.52     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 8.12                         | 8.89                               | 6   | 44859,45048,45237,44860,45049,45238 | 0.77     | 9.48     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 1.51                         | 2.28                               | 6   | 28542,28745,28948,28543,28746,28949 | 0.77     | 50.99    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 18.14                        | 18.9                               | 6   | 35822,36011,36200,35823,36012,36201 | 0.76     | 4.19     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 10.79                        | 11.54                              | 6   | 11623,11798,11973,11624,11799,11974 | 0.75     | 6.95     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 180.14                       | 180.89                             | 6   | 38118,38307,38496,38119,38308,38497 | 0.75     | 0.42     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 3.34                         | 4.09                               | 6   | 45426,45615,45804,45427,45616,45805 | 0.75     | 22.46    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 46.12                        | 46.86                              | 6   | 48303,48492,48681,48304,48493,48682 | 0.74     | 1.6      |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 63.15                        | 63.88                              | 6   | 23446,23614,23782,23447,23615,23783 | 0.73     | 1.16     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 4096       | 21.36                        | 22.09                              | 6   | 16362,16537,16712,16363,16538,16713 | 0.73     | 3.42     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 32         | 4.23                         | 4.96                               | 6   | 44852,45041,45230,44853,45042,45231 | 0.73     | 17.26    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 5.02                         | 5.74                               | 6   | 32868,33071,33274,32869,33072,33275 | 0.72     | 14.34    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 47.67                        | 48.39                              | 6   | 28017,28220,28423,28018,28221,28424 | 0.72     | 1.51     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 14.86                        | 15.57                              | 6   | 6912,7087,7262,6913,7088,7263       | 0.71     | 4.78     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 5.06                         | 5.76                               | 6   | 36907,37096,37285,36908,37097,37286 | 0.7      | 13.83    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 6.52                         | 7.22                               | 6   | 44299,44488,44677,44300,44489,44678 | 0.7      | 10.74    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 7.88                         | 8.57                               | 6   | 37481,37670,37859,37482,37671,37860 | 0.69     | 8.76     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 4.77                         | 5.46                               | 6   | 52223,52412,52601,52224,52413,52602 | 0.69     | 14.47    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 2.21                         | 2.9                                | 6   | 13170,13345,13520,13171,13346,13521 | 0.69     | 31.22    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 1.12                         | 1.81                               | 6   | 21843,22011,22179,21844,22012,22180 | 0.69     | 61.61    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 1.09                         | 1.78                               | 6   | 33400,33603,33806,33401,33604,33807 | 0.69     | 63.3     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 1.55                         | 2.23                               | 6   | 30978,31181,31384,30979,31182,31385 | 0.68     | 43.87    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 60.76                        | 61.44                              | 6   | 7976,8151,8326,7977,8152,8327       | 0.68     | 1.12     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 25.37                        | 26.05                              | 6   | 28010,28213,28416,28011,28214,28417 | 0.68     | 2.68     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 8.08                         | 8.76                               | 6   | 46567,46756,46945,46568,46757,46946 | 0.68     | 8.42     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 1.2                          | 1.87                               | 6   | 7892,8067,8242,7893,8068,8243       | 0.67     | 55.83    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 9.68                         | 10.34                              | 6   | 26183,26386,26589,26184,26387,26590 | 0.66     | 6.82     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 2          | 1.12                         | 1.78                               | 6   | 4735,4910,5085,4736,4911,5086       | 0.66     | 58.93    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 75.13                        | 75.78                              | 6   | 18399,18567,18735,18400,18568,18736 | 0.65     | 0.87     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 18.04                        | 18.69                              | 6   | 36949,37138,37327,36950,37139,37328 | 0.65     | 3.6      |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 524288     | 342.52                       | 343.16                             | 6   | 27436,27639,27842,27437,27640,27843 | 0.64     | 0.19     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 11.62                        | 12.26                              | 6   | 16355,16530,16705,16356,16531,16706 | 0.64     | 5.51     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 28.46                        | 29.1                               | 6   | 26792,26995,27198,26793,26996,27199 | 0.64     | 2.25     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 2          | 1.21                         | 1.85                               | 6   | 16285,16460,16635,16286,16461,16636 | 0.64     | 52.89    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 2.05                         | 2.69                               | 6   | 46539,46728,46917,46540,46729,46918 | 0.64     | 31.22    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 14.65                        | 15.29                              | 6   | 53399,53588,53777,53400,53589,53778 | 0.64     | 4.37     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 131072     | 90.1                         | 90.73                              | 6   | 31685,31888,32091,31686,31889,32092 | 0.63     | 0.7      |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 23.49                        | 24.12                              | 6   | 35255,35444,35633,35256,35445,35634 | 0.63     | 2.68     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 1.93                         | 2.56                               | 6   | 14220,14395,14570,14221,14396,14571 | 0.63     | 32.64    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 1.21                         | 1.84                               | 6   | 18819,18987,19155,18820,18988,19156 | 0.63     | 52.07    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 26.31                        | 26.93                              | 6   | 35829,36018,36207,35830,36019,36208 | 0.62     | 2.36     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 16         | 1.54                         | 2.15                               | 6   | 14206,14381,14556,14207,14382,14557 | 0.61     | 39.61    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 13.84                        | 14.45                              | 6   | 46581,46770,46959,46582,46771,46960 | 0.61     | 4.41     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 2.27                         | 2.87                               | 6   | 6877,7052,7227,6878,7053,7228       | 0.6      | 26.43    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 1.35                         | 1.95                               | 6   | 18826,18994,19162,18827,18995,19163 | 0.6      | 44.44    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 17.77                        | 18.36                              | 6   | 21409,21577,21745,21410,21578,21746 | 0.59     | 3.32     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 35.44                        | 36.02                              | 6   | 42633,42822,43011,42634,42823,43012 | 0.58     | 1.64     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 17.43                        | 18.01                              | 6   | 43753,43942,44131,43754,43943,44132 | 0.58     | 3.33     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024       | 3.41                         | 3.99                               | 6   | 31636,31839,32042,31637,31840,32043 | 0.58     | 17.01    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 12.15                        | 12.73                              | 6   | 49416,49605,49794,49417,49606,49795 | 0.58     | 4.77     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 9.33                         | 9.91                               | 6   | 49976,50165,50354,49977,50166,50355 | 0.58     | 6.22     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 18.35                        | 18.93                              | 6   | 3230,3405,3580,3231,3406,3581       | 0.58     | 3.16     |
