+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------+------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro-728899ba | patched-728899ba | cnt |                 qid                 |   diff   | pct_diff |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2262144    | 13348.93               | 13357.96         | 6   | 42735,42924,43113,42730,42919,43108 | 9.03     | 0.07     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 8.14                   | 17.05            | 6   | 3752,3927,4102,3747,3922,4097       | 8.91     | 109.46   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 65536      | 549.78                 | 558.65           | 6   | 11669,11844,12019,11664,11839,12014 | 8.87     | 1.61     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 7.72                   | 16.59            | 6   | 5327,5502,5677,5322,5497,5672       | 8.87     | 114.9    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 18.53                  | 27.36            | 6   | 37527,37716,37905,37522,37711,37900 | 8.83     | 47.65    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 503036     | 3671.73                | 3680.52          | 6   | 6468,6643,6818,6463,6638,6813       | 8.79     | 0.24     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 378036     | 2887.85                | 2896.57          | 6   | 7504,7679,7854,7499,7674,7849       | 8.72     | 0.3      |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 565536     | 1882.83                | 1891.37          | 6   | 1225,1400,1575,1220,1395,1570       | 8.54     | 0.45     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512144     | 2477.16                | 2485.55          | 6   | 40418,40607,40796,40413,40602,40791 | 8.39     | 0.34     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1262144    | 4089.1                 | 4097.46          | 6   | 50078,50267,50456,50073,50262,50451 | 8.36     | 0.2      |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 64018      | 1118.94                | 1127.3           | 6   | 23975,24143,24311,23970,24138,24306 | 8.36     | 0.75     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 440536     | 3370.94                | 3379.28          | 6   | 1736,1911,2086,1731,1906,2081       | 8.34     | 0.25     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 253036     | 1832.59                | 1840.89          | 6   | 6440,6615,6790,6435,6610,6785       | 8.3      | 0.45     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 131072     | 432.46                 | 440.73           | 6   | 42105,42294,42483,42100,42289,42478 | 8.27     | 1.91     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 10.51                  | 18.74            | 6   | 4277,4452,4627,4272,4447,4622       | 8.23     | 78.31    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 262144     | 1252.38                | 1260.5           | 6   | 40411,40600,40789,40406,40595,40784 | 8.12     | 0.65     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 59.66                  | 67.69            | 6   | 2198,2373,2548,2193,2368,2543       | 8.03     | 13.46    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 1024       | 12.75                  | 20.75            | 6   | 10052,10227,10402,10047,10222,10397 | 8.0      | 62.75    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 96.88                  | 104.88           | 6   | 38115,38304,38493,38110,38299,38488 | 8.0      | 8.26     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 15.91                  | 23.79            | 6   | 40355,40544,40733,40350,40539,40728 | 7.88     | 49.53    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 461.43                 | 469.29           | 6   | 21448,21616,21784,21443,21611,21779 | 7.86     | 1.7      |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 253036     | 1952.34                | 1960.19          | 6   | 5915,6090,6265,5910,6085,6260       | 7.85     | 0.4      |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 126518     | 1761.03                | 1768.86          | 6   | 18949,19117,19285,18944,19112,19280 | 7.83     | 0.44     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 762144     | 3718.85                | 3726.56          | 6   | 40425,40614,40803,40420,40609,40798 | 7.71     | 0.21     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1512144    | 3447.4                 | 3455.06          | 6   | 49518,49707,49896,49513,49702,49891 | 7.66     | 0.22     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 19.32                  | 26.89            | 6   | 15316,15491,15666,15311,15486,15661 | 7.57     | 39.18    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 190536     | 517.94                 | 525.19           | 6   | 6958,7133,7308,6953,7128,7303       | 7.25     | 1.4      |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 482.44                 | 489.68           | 6   | 6419,6594,6769,6414,6589,6764       | 7.24     | 1.5      |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 131072     | 378.32                 | 385.54           | 6   | 52311,52500,52689,52306,52495,52684 | 7.22     | 1.91     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 17.22                  | 24.41            | 6   | 44324,44513,44702,44319,44508,44697 | 7.19     | 41.75    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 44.72                  | 51.87            | 6   | 29848,30051,30254,29843,30046,30249 | 7.15     | 15.99    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 512144     | 2819.67                | 2826.72          | 6   | 35315,35504,35693,35310,35499,35688 | 7.05     | 0.25     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 220268     | 3075.31                | 3082.35          | 6   | 21490,21658,21826,21485,21653,21821 | 7.04     | 0.23     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 276.37                 | 283.39           | 6   | 44366,44555,44744,44361,44550,44739 | 7.02     | 2.54     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 378036     | 2930.78                | 2937.79          | 6   | 3304,3479,3654,3299,3474,3649       | 7.01     | 0.24     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 105.7                  | 112.68           | 6   | 51156,51345,51534,51151,51340,51529 | 6.98     | 6.6      |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 762144     | 3537.5                 | 3544.47          | 6   | 39291,39480,39669,39286,39475,39664 | 6.97     | 0.2      |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 126518     | 2005.43                | 2012.39          | 6   | 22477,22645,22813,22472,22640,22808 | 6.96     | 0.35     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 189018     | 2877.49                | 2884.45          | 6   | 22995,23163,23331,22990,23158,23326 | 6.96     | 0.24     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 7.23                   | 14.18            | 6   | 14770,14945,15120,14765,14940,15115 | 6.95     | 96.13    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 31.88                  | 38.79            | 6   | 39802,39991,40180,39797,39986,40175 | 6.91     | 21.68    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 262144     | 596.85                 | 603.71           | 6   | 51184,51373,51562,51179,51368,51557 | 6.86     | 1.15     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 157768     | 1537.4                 | 1544.25          | 6   | 19460,19628,19796,19455,19623,19791 | 6.85     | 0.45     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 262144     | 905.55                 | 912.39           | 6   | 50050,50239,50428,50045,50234,50423 | 6.84     | 0.76     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 59.24                  | 66.07            | 6   | 4823,4998,5173,4818,4993,5168       | 6.83     | 11.53    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 189018     | 2973.31                | 2980.14          | 6   | 19971,20139,20307,19966,20134,20302 | 6.83     | 0.23     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2012144    | 10040.06               | 10046.84         | 6   | 38759,38948,39137,38754,38943,39132 | 6.78     | 0.07     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 64018      | 426.72                 | 433.48           | 6   | 16919,17087,17255,16914,17082,17250 | 6.76     | 1.58     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1512144    | 7750.94                | 7757.62          | 6   | 38178,38367,38556,38173,38362,38551 | 6.68     | 0.09     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 210.02                 | 216.68           | 6   | 27433,27636,27839,27428,27631,27834 | 6.66     | 3.17     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 262144     | 912.64                 | 919.29           | 6   | 47215,47404,47593,47210,47399,47588 | 6.65     | 0.73     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 848.86                 | 855.51           | 6   | 46081,46270,46459,46076,46265,46454 | 6.65     | 0.78     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 355.95                 | 362.52           | 6   | 20440,20608,20776,20435,20603,20771 | 6.57     | 1.85     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 188.69                 | 195.15           | 6   | 35287,35476,35665,35282,35471,35660 | 6.46     | 3.42     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 24.94                  | 31.31            | 6   | 42070,42259,42448,42065,42254,42443 | 6.37     | 25.54    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 10.78                  | 17.14            | 6   | 15309,15484,15659,15304,15479,15654 | 6.36     | 59.0     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 51.13                  | 57.47            | 6   | 36974,37163,37352,36969,37158,37347 | 6.34     | 12.4     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1024       | 18.08                  | 24.39            | 6   | 36386,36575,36764,36381,36570,36759 | 6.31     | 34.9     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2262144    | 5141.8                 | 5148.09          | 6   | 45003,45192,45381,44998,45187,45376 | 6.29     | 0.12     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 7.44                   | 13.64            | 6   | 8995,9170,9345,8990,9165,9340       | 6.2      | 83.33    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 5.45                   | 11.59            | 6   | 44870,45059,45248,44865,45054,45243 | 6.14     | 112.66   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 315536     | 2422.79                | 2428.84          | 6   | 1722,1897,2072,1717,1892,2067       | 6.05     | 0.25     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1262144    | 2631.34                | 2637.33          | 6   | 51212,51401,51590,51207,51396,51585 | 5.99     | 0.23     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 7.19                   | 13.17            | 6   | 10045,10220,10395,10040,10215,10390 | 5.98     | 83.17    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 65536      | 285.16                 | 291.06           | 6   | 47201,47390,47579,47196,47385,47574 | 5.9      | 2.07     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 187.47                 | 193.34           | 6   | 51730,51919,52108,51725,51914,52103 | 5.87     | 3.13     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 131072     | 770.4                  | 776.26           | 6   | 36435,36624,36813,36430,36619,36808 | 5.86     | 0.76     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 17.56                  | 23.39            | 6   | 52262,52451,52640,52257,52446,52635 | 5.83     | 33.2     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 6.27                   | 12.1             | 6   | 12670,12845,13020,12665,12840,13015 | 5.83     | 92.98    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 261.13                 | 266.95           | 6   | 24472,24640,24808,24467,24635,24803 | 5.82     | 2.23     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 175.08                 | 180.86           | 6   | 44359,44548,44737,44354,44543,44732 | 5.78     | 3.3      |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 10.63                  | 16.41            | 6   | 8484,8659,8834,8479,8654,8829       | 5.78     | 54.37    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 58.22                  | 63.95            | 6   | 39809,39998,40187,39804,39993,40182 | 5.73     | 9.84     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 48.54                  | 54.26            | 6   | 40376,40565,40754,40371,40560,40749 | 5.72     | 11.78    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 262144     | 1448.38                | 1454.08          | 6   | 35308,35497,35686,35303,35492,35681 | 5.7      | 0.39     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 131072     | 93.04                  | 98.7             | 6   | 28644,28847,29050,28639,28842,29045 | 5.66     | 6.08     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 18.04                  | 23.68            | 6   | 13209,13384,13559,13204,13379,13554 | 5.64     | 31.26    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 131072     | 433.1                  | 438.65           | 6   | 34734,34923,35112,34729,34918,35107 | 5.55     | 1.28     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 12.27                  | 17.79            | 6   | 40908,41097,41286,40903,41092,41281 | 5.52     | 44.99    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 292.11                 | 297.6            | 6   | 50036,50225,50414,50031,50220,50409 | 5.49     | 1.88     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 440536     | 3179.0                 | 3184.48          | 6   | 6461,6636,6811,6456,6631,6806       | 5.48     | 0.17     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 503036     | 3873.08                | 3878.55          | 6   | 1743,1918,2093,1738,1913,2088       | 5.47     | 0.14     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 219.75                 | 225.22           | 6   | 48335,48524,48713,48330,48519,48708 | 5.47     | 2.49     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 50.98                  | 56.42            | 6   | 47173,47362,47551,47168,47357,47546 | 5.44     | 10.67    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 56.14                  | 61.58            | 6   | 41510,41699,41888,41505,41694,41883 | 5.44     | 9.69     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 18.2                   | 23.63            | 6   | 10584,10759,10934,10579,10754,10929 | 5.43     | 29.84    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 6.33                   | 11.74            | 6   | 13720,13895,14070,13715,13890,14065 | 5.41     | 85.47    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 222.76                 | 228.17           | 6   | 34727,34916,35105,34722,34911,35100 | 5.41     | 2.43     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 7.04                   | 12.25            | 6   | 11095,11270,11445,11090,11265,11440 | 5.21     | 74.01    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 161.51                 | 166.68           | 6   | 37555,37744,37933,37550,37739,37928 | 5.17     | 3.2      |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 145.14                 | 150.3            | 6   | 48328,48517,48706,48323,48512,48701 | 5.16     | 3.56     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 8.07                   | 13.23            | 6   | 15820,15995,16170,15815,15990,16165 | 5.16     | 63.94    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 118.35                 | 123.49           | 6   | 46053,46242,46431,46048,46237,46426 | 5.14     | 4.34     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 208.05                 | 213.17           | 6   | 43799,43988,44177,43794,43983,44172 | 5.12     | 2.46     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 102.52                 | 107.59           | 6   | 41517,41706,41895,41512,41701,41890 | 5.07     | 4.95     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 49.58                  | 54.65            | 6   | 49441,49630,49819,49436,49625,49814 | 5.07     | 10.23    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 131072     | 338.42                 | 343.41           | 6   | 51177,51366,51555,51172,51361,51550 | 4.99     | 1.47     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 7.05                   | 12.02            | 6   | 12145,12320,12495,12140,12315,12490 | 4.97     | 70.5     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 222.55                 | 227.52           | 6   | 7994,8169,8344,7989,8164,8339       | 4.97     | 2.23     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 95268      | 1344.42                | 1349.37          | 6   | 21462,21630,21798,21457,21625,21793 | 4.95     | 0.37     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 142.65                 | 147.59           | 6   | 52297,52486,52675,52292,52481,52670 | 4.94     | 3.46     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 288.27                 | 293.2            | 6   | 18417,18585,18753,18412,18580,18748 | 4.93     | 1.71     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1512144    | 1992.28                | 1997.19          | 2   | 54054,54049                         | 4.91     | 0.25     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 462.6                  | 467.49           | 6   | 18928,19096,19264,18923,19091,19259 | 4.89     | 1.06     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 21.61                  | 26.49            | 6   | 39228,39417,39606,39223,39412,39601 | 4.88     | 22.58    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 95268      | 928.49                 | 933.37           | 6   | 19446,19614,19782,19441,19609,19777 | 4.88     | 0.53     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 11.44                  | 16.27            | 6   | 35238,35427,35616,35233,35422,35611 | 4.83     | 42.22    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 6.99                   | 11.82            | 6   | 52241,52430,52619,52236,52425,52614 | 4.83     | 69.1     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 44.61                  | 49.35            | 6   | 51142,51331,51520,51137,51326,51515 | 4.74     | 10.63    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 228.61                 | 233.34           | 6   | 23464,23632,23800,23459,23627,23795 | 4.73     | 2.07     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 131072     | 486.68                 | 491.39           | 6   | 43239,43428,43617,43234,43423,43612 | 4.71     | 0.97     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 25.47                  | 30.11            | 6   | 42630,42819,43008,42625,42814,43003 | 4.64     | 18.22    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 131072     | 728.44                 | 733.03           | 6   | 35301,35490,35679,35296,35485,35674 | 4.59     | 0.63     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 262144     | 156.52                 | 161.08           | 6   | 32914,33117,33320,32909,33112,33315 | 4.56     | 2.91     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 56.89                  | 61.45            | 6   | 42644,42833,43022,42639,42828,43017 | 4.56     | 8.02     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 131072     | 619.47                 | 624.03           | 6   | 40404,40593,40782,40399,40588,40777 | 4.56     | 0.74     |
