+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------+------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-43ff7415 | patched-munro-728899ba | cnt |                 qid                 |   diff   | pct_diff |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 2.15                       | 2.02                   | 6   | 25513,25716,25919,25515,25718,25921 | -0.13    | -6.05    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 1.33                       | 1.2                    | 6   | 2126,2301,2476,2128,2303,2478       | -0.13    | -9.77    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 1          | 1.31                       | 1.18                   | 6   | 15230,15405,15580,15232,15407,15582 | -0.13    | -9.92    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 1.37                       | 1.24                   | 6   | 20340,20508,20676,20342,20510,20678 | -0.13    | -9.49    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 4          | 1.81                       | 1.68                   | 6   | 20851,21019,21187,20853,21021,21189 | -0.13    | -7.18    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 1.27                       | 1.14                   | 6   | 26101,26304,26507,26103,26306,26509 | -0.13    | -10.24   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 9.82                       | 9.69                   | 6   | 600,775,950,602,777,952             | -0.13    | -1.32    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 6.56                       | 6.42                   | 6   | 18877,19045,19213,18879,19047,19215 | -0.14    | -2.13    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 1.18                       | 1.04                   | 6   | 3155,3330,3505,3157,3332,3507       | -0.14    | -11.86   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 64         | 2.0                        | 1.86                   | 6   | 6872,7047,7222,6874,7049,7224       | -0.14    | -7.0     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 1.46                       | 1.32                   | 6   | 9469,9644,9819,9471,9646,9821       | -0.14    | -9.59    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 1.48                       | 1.34                   | 6   | 11576,11751,11926,11578,11753,11928 | -0.14    | -9.46    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 2.03                       | 1.89                   | 6   | 15790,15965,16140,15792,15967,16142 | -0.14    | -6.9     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 1.27                       | 1.13                   | 6   | 20837,21005,21173,20839,21007,21175 | -0.14    | -11.02   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 64         | 3.6                        | 3.46                   | 6   | 23903,24071,24239,23905,24073,24241 | -0.14    | -3.89    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 2.12                       | 1.98                   | 6   | 27340,27543,27746,27342,27545,27748 | -0.14    | -6.6     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 43.9                       | 43.76                  | 6   | 20921,21089,21257,20923,21091,21259 | -0.14    | -0.32    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 71.66                      | 71.52                  | 6   | 24456,24624,24792,24458,24626,24794 | -0.14    | -0.2     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 2.75                       | 2.6                    | 6   | 26150,26353,26556,26152,26355,26558 | -0.15    | -5.45    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 2.61                       | 2.46                   | 6   | 24925,25128,25331,24927,25130,25333 | -0.15    | -5.75    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 85.2                       | 85.04                  | 6   | 19416,19584,19752,19418,19586,19754 | -0.16    | -0.19    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 2.55                       | 2.39                   | 6   | 17337,17505,17673,17339,17507,17675 | -0.16    | -6.27    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 4          | 1.73                       | 1.57                   | 6   | 22363,22531,22699,22365,22533,22701 | -0.16    | -9.25    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 1.51                       | 1.35                   | 6   | 26108,26311,26514,26110,26313,26516 | -0.16    | -10.6    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 3.71                       | 3.55                   | 6   | 586,761,936,588,763,938             | -0.16    | -4.31    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 3.72                       | 3.56                   | 6   | 5836,6011,6186,5838,6013,6188       | -0.16    | -4.3     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 1.32                       | 1.16                   | 6   | 12087,12262,12437,12089,12264,12439 | -0.16    | -12.12   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 3.85                       | 3.69                   | 6   | 21376,21544,21712,21378,21546,21714 | -0.16    | -4.16    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 23.88                      | 23.71                  | 6   | 19402,19570,19738,19404,19572,19740 | -0.17    | -0.71    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 1.23                       | 1.06                   | 6   | 1055,1230,1405,1057,1232,1407       | -0.17    | -13.82   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 1.94                       | 1.77                   | 6   | 2133,2308,2483,2135,2310,2485       | -0.17    | -8.76    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 2.19                       | 2.02                   | 6   | 5297,5472,5647,5299,5474,5649       | -0.17    | -7.76    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 1.17                       | 1.0                    | 6   | 7894,8069,8244,7896,8071,8246       | -0.17    | -14.53   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 1.47                       | 1.3                    | 6   | 10001,10176,10351,10003,10178,10353 | -0.17    | -11.56   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 2.73                       | 2.56                   | 6   | 13697,13872,14047,13699,13874,14049 | -0.17    | -6.23    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 2.26                       | 2.08                   | 6   | 7929,8104,8279,7931,8106,8281       | -0.18    | -7.96    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 2.09                       | 1.91                   | 6   | 22370,22538,22706,22372,22540,22708 | -0.18    | -8.61    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 1.8                        | 1.62                   | 6   | 22867,23035,23203,22869,23037,23205 | -0.18    | -10.0    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 8          | 2.22                       | 2.04                   | 6   | 21362,21530,21698,21364,21532,21700 | -0.18    | -8.11    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 1.82                       | 1.64                   | 6   | 23371,23539,23707,23373,23541,23709 | -0.18    | -9.89    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 3.92                       | 3.73                   | 6   | 1636,1811,1986,1638,1813,1988       | -0.19    | -4.85    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 2.38                       | 2.19                   | 6   | 572,747,922,574,749,924             | -0.19    | -7.98    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 1.69                       | 1.5                    | 6   | 11583,11758,11933,11585,11760,11935 | -0.19    | -11.24   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 1          | 1.22                       | 1.03                   | 6   | 14705,14880,15055,14707,14882,15057 | -0.19    | -15.57   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 3.06                       | 2.87                   | 6   | 22888,23056,23224,22890,23058,23226 | -0.19    | -6.21    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 2          | 1.33                       | 1.14                   | 6   | 22860,23028,23196,22862,23030,23198 | -0.19    | -14.29   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 2.2                        | 2.01                   | 6   | 24904,25107,25310,24906,25109,25312 | -0.19    | -8.64    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 18.1                       | 17.91                  | 6   | 18891,19059,19227,18893,19061,19229 | -0.19    | -1.05    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 3.09                       | 2.89                   | 6   | 16840,17008,17176,16842,17010,17178 | -0.2     | -6.47    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 2.19                       | 1.99                   | 6   | 14740,14915,15090,14742,14917,15092 | -0.2     | -9.13    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 2.11                       | 1.91                   | 6   | 21866,22034,22202,21868,22036,22204 | -0.2     | -9.48    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 4          | 1.37                       | 1.17                   | 6   | 19,194,369,21,196,371               | -0.2     | -14.6    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 2          | 1.34                       | 1.14                   | 6   | 3162,3337,3512,3164,3339,3514       | -0.2     | -14.93   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 1.58                       | 1.38                   | 6   | 7908,8083,8258,7910,8085,8260       | -0.2     | -12.66   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 32         | 1.87                       | 1.67                   | 6   | 9490,9665,9840,9492,9667,9842       | -0.2     | -10.7    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 2.93                       | 2.73                   | 6   | 27368,27571,27774,27370,27573,27776 | -0.2     | -6.83    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 64.44                      | 64.24                  | 6   | 621,796,971,623,798,973             | -0.2     | -0.31    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 4.14                       | 3.93                   | 6   | 20382,20550,20718,20384,20552,20720 | -0.21    | -5.07    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 1.48                       | 1.27                   | 6   | 1076,1251,1426,1078,1253,1428       | -0.21    | -14.19   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 8          | 1.38                       | 1.17                   | 6   | 6851,7026,7201,6853,7028,7203       | -0.21    | -15.22   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 2.59                       | 2.38                   | 6   | 8454,8629,8804,8456,8631,8806       | -0.21    | -8.11    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 2.85                       | 2.64                   | 6   | 8972,9147,9322,8974,9149,9324       | -0.21    | -7.37    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 4.13                       | 3.92                   | 6   | 11079,11254,11429,11081,11256,11431 | -0.21    | -5.08    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 1.63                       | 1.42                   | 6   | 16308,16483,16658,16310,16485,16660 | -0.21    | -12.88   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 5.26                       | 5.05                   | 6   | 26773,26976,27179,26775,26978,27181 | -0.21    | -3.99    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 124.59                     | 124.37                 | 6   | 628,803,978,630,805,980             | -0.22    | -0.18    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 4.62                       | 4.4                    | 6   | 18366,18534,18702,18368,18536,18704 | -0.22    | -4.76    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 1.41                       | 1.19                   | 6   | 3176,3351,3526,3178,3353,3528       | -0.22    | -15.6    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 4          | 1.3                        | 1.08                   | 6   | 4744,4919,5094,4746,4921,5096       | -0.22    | -16.92   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 6.3                        | 6.07                   | 6   | 7418,7593,7768,7420,7595,7770       | -0.23    | -3.65    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 2.29                       | 2.06                   | 6   | 2147,2322,2497,2149,2324,2499       | -0.23    | -10.04   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 2.72                       | 2.49                   | 6   | 10022,10197,10372,10024,10199,10374 | -0.23    | -8.46    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 16         | 1.76                       | 1.53                   | 6   | 13158,13333,13508,13160,13335,13510 | -0.23    | -13.07   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 1.96                       | 1.73                   | 6   | 13165,13340,13515,13167,13342,13517 | -0.23    | -11.73   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 2.94                       | 2.71                   | 6   | 13179,13354,13529,13181,13356,13531 | -0.23    | -7.82    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 1.88                       | 1.65                   | 6   | 19339,19507,19675,19341,19509,19677 | -0.23    | -12.23   |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 2.39                       | 2.16                   | 6   | 27347,27550,27753,27349,27552,27755 | -0.23    | -9.62    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 64         | 2.16                       | 1.93                   | 6   | 3197,3372,3547,3199,3374,3549       | -0.23    | -10.65   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 8.71                       | 8.48                   | 6   | 26780,26983,27186,26782,26985,27188 | -0.23    | -2.64    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 64         | 3.23                       | 2.99                   | 6   | 16847,17015,17183,16849,17017,17185 | -0.24    | -7.43    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 4          | 1.47                       | 1.23                   | 6   | 12619,12794,12969,12621,12796,12971 | -0.24    | -16.33   |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 1.92                       | 1.68                   | 6   | 27333,27536,27739,27335,27538,27741 | -0.24    | -12.5    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 5.87                       | 5.63                   | 6   | 6368,6543,6718,6370,6545,6720       | -0.24    | -4.09    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 6.15                       | 5.91                   | 6   | 13193,13368,13543,13195,13370,13545 | -0.24    | -3.9     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 64         | 2.93                       | 2.69                   | 6   | 14747,14922,15097,14749,14924,15099 | -0.24    | -8.19    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 7.05                       | 6.81                   | 6   | 23917,24085,24253,23919,24087,24255 | -0.24    | -3.4     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 1.92                       | 1.67                   | 6   | 1615,1790,1965,1617,1792,1967       | -0.25    | -13.02   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 3.19                       | 2.94                   | 6   | 23392,23560,23728,23394,23562,23730 | -0.25    | -7.84    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 2.47                       | 2.22                   | 6   | 26136,26339,26542,26138,26341,26544 | -0.25    | -10.12   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 2.84                       | 2.59                   | 6   | 24932,25135,25338,24934,25137,25340 | -0.25    | -8.8     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 9.01                       | 8.75                   | 6   | 6907,7082,7257,6909,7084,7259       | -0.26    | -2.89    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 2.38                       | 2.12                   | 6   | 19857,20025,20193,19859,20027,20195 | -0.26    | -10.92   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 1.3                        | 1.04                   | 6   | 1587,1762,1937,1589,1764,1939       | -0.26    | -20.0    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 1.66                       | 1.4                    | 6   | 24379,24547,24715,24381,24549,24717 | -0.26    | -15.66   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 2.62                       | 2.36                   | 6   | 4247,4422,4597,4249,4424,4599       | -0.26    | -9.92    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 2.62                       | 2.36                   | 6   | 4779,4954,5129,4781,4956,5131       | -0.26    | -9.92    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 18.99                      | 18.72                  | 6   | 1657,1832,2007,1659,1834,2009       | -0.27    | -1.42    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 1.28                       | 1.01                   | 6   | 1062,1237,1412,1064,1239,1414       | -0.27    | -21.09   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 1.78                       | 1.51                   | 6   | 11051,11226,11401,11053,11228,11403 | -0.27    | -15.17   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 2.74                       | 2.47                   | 6   | 19864,20032,20200,19866,20034,20202 | -0.27    | -9.85    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 16         | 3.08                       | 2.81                   | 6   | 22881,23049,23217,22883,23051,23219 | -0.27    | -8.77    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 1.77                       | 1.5                    | 6   | 25506,25709,25912,25508,25711,25914 | -0.27    | -15.25   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 32.78                      | 32.51                  | 6   | 1146,1321,1496,1148,1323,1498       | -0.27    | -0.82    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 1.65                       | 1.37                   | 6   | 15762,15937,16112,15764,15939,16114 | -0.28    | -16.97   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 2.69                       | 2.41                   | 6   | 18352,18520,18688,18354,18522,18690 | -0.28    | -10.41   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 3.4                        | 3.12                   | 6   | 17344,17512,17680,17346,17514,17682 | -0.28    | -8.24    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 2.46                       | 2.18                   | 6   | 25534,25737,25940,25536,25739,25942 | -0.28    | -11.38   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 136.71                     | 136.43                 | 6   | 19920,20088,20256,19922,20090,20258 | -0.28    | -0.2     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 10.25                      | 9.96                   | 6   | 1132,1307,1482,1134,1309,1484       | -0.29    | -2.83    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 2.53                       | 2.24                   | 6   | 16833,17001,17169,16835,17003,17171 | -0.29    | -11.46   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 1024       | 6.01                       | 5.72                   | 6   | 1125,1300,1475,1127,1302,1477       | -0.29    | -4.83    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 2.37                       | 2.08                   | 6   | 54,229,404,56,231,406               | -0.29    | -12.24   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 5.92                       | 5.63                   | 6   | 593,768,943,595,770,945             | -0.29    | -4.9     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 64         | 2.32                       | 2.03                   | 6   | 3722,3897,4072,3724,3899,4074       | -0.29    | -12.5    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 16         | 2.45                       | 2.16                   | 6   | 18345,18513,18681,18347,18515,18683 | -0.29    | -11.84   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 2.16                       | 1.87                   | 6   | 20354,20522,20690,20356,20524,20692 | -0.29    | -13.43   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 2.24                       | 1.95                   | 6   | 19850,20018,20186,19852,20020,20188 | -0.29    | -12.95   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 2.9                        | 2.6                    | 6   | 7936,8111,8286,7938,8113,8288       | -0.3     | -10.34   |
