+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+---------------+-------------------------+-----+-------------------------------------+-----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro | patched-geoghegan-munro | cnt |                 qid                 |   diff    | pct_diff |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 19.01         | 16.85                   | 6   | 5325,5460,5595,5324,5459,5594       | -2.16     | -11.36   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 6.86          | 4.67                    | 6   | 10115,10235,10355,10114,10234,10354 | -2.19     | -31.92   |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 15.92         | 13.72                   | 6   | 3695,3830,3965,3694,3829,3964       | -2.2      | -13.82   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 1024       | 20.42         | 18.07                   | 6   | 7255,7375,7495,7254,7374,7494       | -2.35     | -11.51   |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 11.43         | 9.01                    | 6   | 2065,2200,2335,2064,2199,2334       | -2.42     | -21.17   |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 38.39         | 35.84                   | 6   | 4520,4655,4790,4519,4654,4789       | -2.55     | -6.64    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 131072     | 646.93        | 644.36                  | 6   | 1710,1845,1980,1709,1844,1979       | -2.57     | -0.4     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 12.14         | 9.57                    | 6   | 1665,1800,1935,1664,1799,1934       | -2.57     | -21.17   |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 93.7          | 91.12                   | 6   | 1695,1830,1965,1694,1829,1964       | -2.58     | -2.75    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 11.49         | 8.89                    | 6   | 6115,6250,6385,6114,6249,6384       | -2.6      | -22.63   |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 26.68         | 24.04                   | 6   | 65,200,335,64,199,334               | -2.64     | -9.9     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 26.27         | 23.61                   | 6   | 3705,3840,3975,3704,3839,3974       | -2.66     | -10.13   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 8.3           | 5.63                    | 6   | 6875,6995,7115,6874,6994,7114       | -2.67     | -32.17   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 11.76         | 9.02                    | 6   | 9765,9885,10005,9764,9884,10004     | -2.74     | -23.3    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 52.31         | 49.55                   | 2   | 10500,10499                         | -2.76     | -5.28    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 111.86        | 109.03                  | 6   | 1290,1425,1560,1289,1424,1559       | -2.83     | -2.53    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 101.58        | 98.64                   | 6   | 4530,4665,4800,4529,4664,4799       | -2.94     | -2.89    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 28.57         | 25.63                   | 6   | 5730,5865,6000,5729,5864,5999       | -2.94     | -10.29   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 9.35          | 6.31                    | 6   | 6525,6645,6765,6524,6644,6764       | -3.04     | -32.51   |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 13.5          | 10.38                   | 6   | 2070,2205,2340,2069,2204,2339       | -3.12     | -23.11   |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 101.8         | 98.63                   | 6   | 4935,5070,5205,4934,5069,5204       | -3.17     | -3.11    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 128        | 13.69         | 10.5                    | 6   | 2470,2605,2740,2469,2604,2739       | -3.19     | -23.3    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 15.05         | 11.7                    | 6   | 445,580,715,444,579,714             | -3.35     | -22.26   |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 21.75         | 18.39                   | 6   | 3300,3435,3570,3299,3434,3569       | -3.36     | -15.45   |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 15.57         | 12.15                   | 6   | 4910,5045,5180,4909,5044,5179       | -3.42     | -21.97   |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 15.34         | 11.81                   | 6   | 1660,1795,1930,1659,1794,1929       | -3.53     | -23.01   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 12.0          | 8.47                    | 6   | 10120,10240,10360,10119,10239,10359 | -3.53     | -29.42   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 12.3          | 8.77                    | 6   | 8320,8440,8560,8319,8439,8559       | -3.53     | -28.7    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1512144    | 8263.19       | 8259.6                  | 6   | 525,660,795,524,659,794             | -3.59     | -0.04    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 314.49        | 310.78                  | 6   | 2110,2245,2380,2109,2244,2379       | -3.71     | -1.18    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 68.68         | 64.88                   | 6   | 75,210,345,74,209,344               | -3.8      | -5.53    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 12.35         | 8.48                    | 6   | 9400,9520,9640,9399,9519,9639       | -3.87     | -31.34   |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 56.88         | 53.0                    | 6   | 3715,3850,3985,3714,3849,3984       | -3.88     | -6.82    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 14.51         | 10.53                   | 6   | 4500,4635,4770,4499,4634,4769       | -3.98     | -27.43   |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 14.93         | 10.8                    | 6   | 2885,3020,3155,2884,3019,3154       | -4.13     | -27.66   |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 38.0          | 33.87                   | 6   | 5735,5870,6005,5734,5869,6004       | -4.13     | -10.87   |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 109.21        | 104.89                  | 6   | 5745,5880,6015,5744,5879,6014       | -4.32     | -3.96    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 243.38        | 239.01                  | 6   | 7275,7395,7515,7274,7394,7514       | -4.37     | -1.8     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 131072     | 683.55        | 678.94                  | 6   | 2520,2655,2790,2519,2654,2789       | -4.61     | -0.67    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 131072     | 610.81        | 606.12                  | 6   | 3330,3465,3600,3329,3464,3599       | -4.69     | -0.77    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 229.08        | 224.37                  | 6   | 85,220,355,84,219,354               | -4.71     | -2.06    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 11.84         | 6.87                    | 6   | 9040,9160,9280,9039,9159,9279       | -4.97     | -41.98   |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 362.86        | 357.88                  | 6   | 4945,5080,5215,4944,5079,5214       | -4.98     | -1.37    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 20.24         | 15.22                   | 6   | 9770,9890,10010,9769,9889,10009     | -5.02     | -24.8    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 22.0          | 16.96                   | 6   | 2485,2620,2755,2484,2619,2754       | -5.04     | -22.91   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 15.95         | 10.83                   | 6   | 6530,6650,6770,6529,6649,6769       | -5.12     | -32.1    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 45.48         | 40.27                   | 6   | 70,205,340,69,204,339               | -5.21     | -11.46   |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1512144    | 7346.85       | 7341.58                 | 6   | 3765,3900,4035,3764,3899,4034       | -5.27     | -0.07    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 59.6          | 54.03                   | 6   | 2500,2635,2770,2499,2634,2769       | -5.57     | -9.35    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 61.07         | 55.45                   | 6   | 1285,1420,1555,1284,1419,1554       | -5.62     | -9.2     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 17.94         | 12.27                   | 6   | 455,590,725,454,589,724             | -5.67     | -31.61   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 20.71         | 14.77                   | 6   | 7970,8090,8210,7969,8089,8209       | -5.94     | -28.68   |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 102.45        | 96.41                   | 6   | 2505,2640,2775,2504,2639,2774       | -6.04     | -5.9     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 310.34        | 304.23                  | 6   | 3325,3460,3595,3324,3459,3594       | -6.11     | -1.97    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 16.04         | 9.89                    | 6   | 4900,5035,5170,4899,5034,5169       | -6.15     | -38.34   |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 262144     | 1440.34       | 1434.17                 | 6   | 4955,5090,5225,4954,5089,5224       | -6.17     | -0.43    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 40.79         | 34.57                   | 6   | 2495,2630,2765,2494,2629,2764       | -6.22     | -15.25   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 13.76         | 7.43                    | 6   | 6880,7000,7120,6879,6999,7119       | -6.33     | -46.0    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 131072     | 483.81        | 477.46                  | 6   | 6165,6300,6435,6164,6299,6434       | -6.35     | -1.31    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 377.47        | 371.09                  | 6   | 490,625,760,489,624,759             | -6.38     | -1.69    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 405.12        | 398.49                  | 6   | 1300,1435,1570,1299,1434,1569       | -6.63     | -1.64    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 335.4         | 328.73                  | 6   | 1705,1840,1975,1704,1839,1974       | -6.67     | -1.99    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 88.22         | 80.83                   | 6   | 2100,2235,2370,2099,2234,2369       | -7.39     | -8.38    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 101.7         | 94.24                   | 2   | 10505,10504                         | -7.46     | -7.34    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 167.6         | 159.74                  | 6   | 2105,2240,2375,2104,2239,2374       | -7.86     | -4.69    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 762144     | 3495.06       | 3487.08                 | 6   | 3345,3480,3615,3344,3479,3614       | -7.98     | -0.23    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 485.19        | 477.14                  | 6   | 900,1035,1170,899,1034,1169         | -8.05     | -1.66    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 23.18         | 15.06                   | 6   | 8325,8445,8565,8324,8444,8564       | -8.12     | -35.03   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 24.29         | 15.97                   | 6   | 7605,7725,7845,7604,7724,7844       | -8.32     | -34.25   |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 512144     | 3012.31       | 3003.93                 | 6   | 1315,1450,1585,1314,1449,1584       | -8.38     | -0.28    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 45.23         | 36.84                   | 6   | 5335,5470,5605,5334,5469,5604       | -8.39     | -18.55   |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 228.56        | 220.13                  | 6   | 5350,5485,5620,5349,5484,5619       | -8.43     | -3.69    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 165.91        | 157.46                  | 6   | 9420,9540,9660,9419,9539,9659       | -8.45     | -5.09    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 214.79        | 206.32                  | 6   | 1295,1430,1565,1294,1429,1564       | -8.47     | -3.94    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 131072     | 445.99        | 437.37                  | 6   | 90,225,360,89,224,359               | -8.62     | -1.93    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 131072     | 791.49        | 782.48                  | 6   | 1305,1440,1575,1304,1439,1574       | -9.01     | -1.14    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 131072     | 713.76        | 704.48                  | 6   | 4950,5085,5220,4949,5084,5219       | -9.28     | -1.3     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 512144     | 2644.3        | 2634.76                 | 6   | 2530,2665,2800,2529,2664,2799       | -9.54     | -0.36    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 28.95         | 18.35                   | 6   | 6535,6655,6775,6534,6654,6774       | -10.6     | -36.61   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 382.87        | 372.17                  | 6   | 8715,8835,8955,8714,8834,8954       | -10.7     | -2.79    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 37.86         | 26.83                   | 6   | 7975,8095,8215,7974,8094,8214       | -11.03    | -29.13   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 37.73         | 26.55                   | 6   | 9775,9895,10015,9774,9894,10014     | -11.18    | -29.63   |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 24.9          | 13.65                   | 6   | 3295,3430,3565,3294,3429,3564       | -11.25    | -45.18   |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 762144     | 4189.5        | 4177.76                 | 6   | 510,645,780,509,644,779             | -11.74    | -0.28    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 63.85         | 52.09                   | 6   | 7980,8100,8220,7979,8099,8219       | -11.76    | -18.42   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 22.46         | 10.67                   | 6   | 9045,9165,9285,9044,9164,9284       | -11.79    | -52.49   |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 381.51        | 369.57                  | 6   | 5755,5890,6025,5754,5889,6024       | -11.94    | -3.13    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 23.53         | 11.05                   | 6   | 9405,9525,9645,9404,9524,9644       | -12.48    | -53.04   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 22.87         | 10.38                   | 6   | 10125,10245,10365,10124,10244,10364 | -12.49    | -54.61   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 25.45         | 12.48                   | 6   | 6885,7005,7125,6884,7004,7124       | -12.97    | -50.96   |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 131072     | 699.48        | 686.34                  | 6   | 4545,4680,4815,4544,4679,4814       | -13.14    | -1.88    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 478.47        | 465.26                  | 6   | 7280,7400,7520,7279,7399,7519       | -13.21    | -2.76    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 262144     | 1235.67       | 1222.42                 | 6   | 2120,2255,2390,2119,2254,2389       | -13.25    | -1.07    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512144     | 2987.8        | 2974.05                 | 6   | 5770,5905,6040,5769,5904,6039       | -13.75    | -0.46    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 131072     | 657.31        | 643.28                  | 6   | 3735,3870,4005,3734,3869,4004       | -14.03    | -2.13    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 762144     | 3547.73       | 3533.5                  | 6   | 2130,2265,2400,2129,2264,2399       | -14.23    | -0.4     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 512144     | 2351.13       | 2336.68                 | 6   | 3340,3475,3610,3339,3474,3609       | -14.45    | -0.61    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 512144     | 2817.66       | 2802.96                 | 6   | 4960,5095,5230,4959,5094,5229       | -14.7     | -0.52    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 131072     | 664.58        | 648.84                  | 6   | 4140,4275,4410,4139,4274,4409       | -15.74    | -2.37    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1512144    | 7690.37       | 7674.36                 | 6   | 2550,2685,2820,2549,2684,2819       | -16.01    | -0.21    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 80.63         | 64.61                   | 6   | 5340,5475,5610,5339,5474,5609       | -16.02    | -19.87   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 43.43         | 27.2                    | 6   | 9410,9530,9650,9409,9529,9649       | -16.23    | -37.37   |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 262144     | 1331.3        | 1315.06                 | 6   | 2930,3065,3200,2929,3064,3199       | -16.24    | -1.22    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 204.35        | 187.64                  | 6   | 4940,5075,5210,4939,5074,5209       | -16.71    | -8.18    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 42.37         | 25.57                   | 6   | 10130,10250,10370,10129,10249,10369 | -16.8     | -39.65   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 43.05         | 26.08                   | 6   | 9050,9170,9290,9049,9169,9289       | -16.97    | -39.42   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 47.92         | 30.05                   | 6   | 6890,7010,7130,6889,7009,7129       | -17.87    | -37.29   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 85.37         | 67.22                   | 6   | 9415,9535,9655,9414,9534,9654       | -18.15    | -21.26   |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1012144    | 5550.19       | 5531.82                 | 6   | 515,650,785,514,649,784             | -18.37    | -0.33    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 262144     | 867.51        | 847.98                  | 6   | 5360,5495,5630,5359,5494,5629       | -19.53    | -2.25    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 1252.69       | 1232.55                 | 6   | 9075,9195,9315,9074,9194,9314       | -20.14    | -1.61    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2012144    | 10269.01      | 10247.8                 | 6   | 4585,4720,4855,4584,4719,4854       | -21.21    | -0.21    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 93.53         | 72.27                   | 6   | 6895,7015,7135,6894,7014,7134       | -21.26    | -22.73   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 55.04         | 33.46                   | 6   | 6540,6660,6780,6539,6659,6779       | -21.58    | -39.21   |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 762144     | 3712.13       | 3690.19                 | 6   | 1725,1860,1995,1724,1859,1994       | -21.94    | -0.59    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 71.49         | 49.2                    | 6   | 9780,9900,10020,9779,9899,10019     | -22.29    | -31.18   |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1262144    | 6456.87       | 6434.46                 | 6   | 4570,4705,4840,4569,4704,4839       | -22.41    | -0.35    |
