+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+----------------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 3.4      | 2.59                             | 6   | 2675,2850,3025,2680,2855,3030       | -0.81    | -23.82   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 70.58    | 69.76                            | 6   | 22429,22597,22765,22434,22602,22770 | -0.82    | -1.16    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 4.32     | 3.5                              | 6   | 10025,10200,10375,10030,10205,10380 | -0.82    | -18.98   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 230.79   | 229.93                           | 6   | 1163,1338,1513,1168,1343,1518       | -0.86    | -0.37    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 38.21    | 37.35                            | 6   | 8492,8667,8842,8497,8672,8847       | -0.86    | -2.25    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 4.13     | 3.26                             | 6   | 11075,11250,11425,11080,11255,11430 | -0.87    | -21.07   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 18.84    | 17.96                            | 6   | 10578,10753,10928,10583,10758,10933 | -0.88    | -4.67    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 4.03     | 3.14                             | 6   | 12650,12825,13000,12655,12830,13005 | -0.89    | -22.08   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 4.52     | 3.62                             | 6   | 8975,9150,9325,8980,9155,9330       | -0.9     | -19.91   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 3.49     | 2.58                             | 6   | 18348,18516,18684,18353,18521,18689 | -0.91    | -26.07   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 5.21     | 4.28                             | 6   | 9514,9689,9864,9519,9694,9869       | -0.93    | -17.85   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 1.91     | 0.98                             | 6   | 8933,9108,9283,8938,9113,9288       | -0.93    | -48.69   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 5.86     | 4.93                             | 6   | 17865,18033,18201,17870,18038,18206 | -0.93    | -15.87   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 2.02     | 1.04                             | 6   | 3683,3858,4033,3688,3863,4038       | -0.98    | -48.51   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 10.01    | 9.02                             | 6   | 78,253,428,83,258,433               | -0.99    | -9.89    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 7.3      | 6.31                             | 6   | 14757,14932,15107,14762,14937,15112 | -0.99    | -13.56   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 262144     | 412.89   | 411.89                           | 6   | 25600,25803,26006,25605,25808,26011 | -1.0     | -0.24    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 4.48     | 3.47                             | 6   | 19363,19531,19699,19368,19536,19704 | -1.01    | -22.54   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 17.56    | 16.53                            | 6   | 2178,2353,2528,2183,2358,2533       | -1.03    | -5.87    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 2.27     | 1.24                             | 6   | 8947,9122,9297,8952,9127,9302       | -1.03    | -45.37   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 20.73    | 19.69                            | 6   | 8485,8660,8835,8490,8665,8840       | -1.04    | -5.02    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 4.25     | 3.18                             | 6   | 12125,12300,12475,12130,12305,12480 | -1.07    | -25.18   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 37.51    | 36.44                            | 6   | 15317,15492,15667,15322,15497,15672 | -1.07    | -2.85    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 4.25     | 3.16                             | 6   | 15800,15975,16150,15805,15980,16155 | -1.09    | -25.65   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 32.85    | 31.74                            | 6   | 1142,1317,1492,1147,1322,1497       | -1.11    | -3.38    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 256        | 7.64     | 6.51                             | 6   | 19881,20049,20217,19886,20054,20222 | -1.13    | -14.79   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 512        | 8.4      | 7.26                             | 6   | 23416,23584,23752,23421,23589,23757 | -1.14    | -13.57   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 128        | 5.26     | 4.11                             | 6   | 19874,20042,20210,19879,20047,20215 | -1.15    | -21.86   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 3.73     | 2.57                             | 6   | 6350,6525,6700,6355,6530,6705       | -1.16    | -31.1    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 3.75     | 2.58                             | 6   | 4250,4425,4600,4255,4430,4605       | -1.17    | -31.2    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 7.77     | 6.6                              | 6   | 21393,21561,21729,21398,21566,21734 | -1.17    | -15.06   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 4.19     | 3.0                              | 6   | 18859,19027,19195,18864,19032,19200 | -1.19    | -28.4    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 17.65    | 16.45                            | 6   | 85,260,435,90,265,440               | -1.2     | -6.8     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 3.79     | 2.59                             | 6   | 1625,1800,1975,1630,1805,1980       | -1.2     | -31.66   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 3.49     | 2.27                             | 6   | 5300,5475,5650,5305,5480,5655       | -1.22    | -34.96   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 8          | 2.65     | 1.39                             | 6   | 12622,12797,12972,12627,12802,12977 | -1.26    | -47.55   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 4.56     | 3.29                             | 6   | 21883,22051,22219,21888,22056,22224 | -1.27    | -27.85   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 4.39     | 3.07                             | 6   | 14750,14925,15100,14755,14930,15105 | -1.32    | -30.07   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 8.09     | 6.77                             | 6   | 18873,19041,19209,18878,19046,19214 | -1.32    | -16.32   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 4.79     | 3.43                             | 6   | 17347,17515,17683,17352,17520,17688 | -1.36    | -28.39   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 14.97    | 13.61                            | 6   | 26783,26986,27189,26788,26991,27194 | -1.36    | -9.08    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 33.44    | 32.04                            | 6   | 7967,8142,8317,7972,8147,8322       | -1.4     | -4.19    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 3.8      | 2.37                             | 6   | 7400,7575,7750,7405,7580,7755       | -1.43    | -37.63   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 119.12   | 117.68                           | 6   | 1156,1331,1506,1161,1336,1511       | -1.44    | -1.21    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 17.9     | 16.43                            | 6   | 4803,4978,5153,4808,4983,5158       | -1.47    | -8.21    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 64         | 4.27     | 2.76                             | 6   | 20371,20539,20707,20376,20544,20712 | -1.51    | -35.36   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 19.67    | 18.16                            | 6   | 13203,13378,13553,13208,13383,13558 | -1.51    | -7.68    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 3.82     | 2.29                             | 6   | 575,750,925,580,755,930             | -1.53    | -40.05   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 4.82     | 3.29                             | 6   | 18355,18523,18691,18360,18528,18696 | -1.53    | -31.74   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 36.57    | 35.0                             | 6   | 16885,17053,17221,16890,17058,17226 | -1.57    | -4.29    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 11.72    | 10.13                            | 6   | 18880,19048,19216,18885,19053,19221 | -1.59    | -13.57   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 64         | 4.63     | 3.04                             | 6   | 22891,23059,23227,22896,23064,23232 | -1.59    | -34.34   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 36.98    | 35.37                            | 6   | 13210,13385,13560,13215,13390,13565 | -1.61    | -4.35    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 11.81    | 10.07                            | 6   | 21400,21568,21736,21405,21573,21741 | -1.74    | -14.73   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 6.79     | 4.92                             | 6   | 12132,12307,12482,12137,12312,12487 | -1.87    | -27.54   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 36.16    | 34.28                            | 6   | 18894,19062,19230,18899,19067,19235 | -1.88    | -5.2     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 7.55     | 5.65                             | 6   | 8982,9157,9332,8987,9162,9337       | -1.9     | -25.17   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 5.64     | 3.73                             | 6   | 4257,4432,4607,4262,4437,4612       | -1.91    | -33.87   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 6.72     | 4.69                             | 6   | 11082,11257,11432,11087,11262,11437 | -2.03    | -30.21   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 6.72     | 4.67                             | 6   | 12657,12832,13007,12662,12837,13012 | -2.05    | -30.51   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 2048576    | 3185.54  | 3183.47                          | 6   | 25621,25824,26027,25626,25829,26032 | -2.07    | -0.06    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 20.71    | 18.44                            | 6   | 23430,23598,23766,23435,23603,23771 | -2.27    | -10.96   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 65.77    | 63.46                            | 6   | 23444,23612,23780,23449,23617,23785 | -2.31    | -3.51    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 7.77     | 5.45                             | 6   | 10032,10207,10382,10037,10212,10387 | -2.32    | -29.86   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 6.27     | 3.93                             | 6   | 1632,1807,1982,1637,1812,1987       | -2.34    | -37.32   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 15.76    | 13.42                            | 6   | 25565,25768,25971,25570,25773,25976 | -2.34    | -14.85   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 5.86     | 3.51                             | 6   | 2682,2857,3032,2687,2862,3037       | -2.35    | -40.1    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 17.72    | 15.35                            | 6   | 6910,7085,7260,6915,7090,7265       | -2.37    | -13.37   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 4048576    | 6269.11  | 6266.71                          | 6   | 26853,27056,27259,26858,27061,27264 | -2.4     | -0.04    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 6.17     | 3.73                             | 6   | 7407,7582,7757,7412,7587,7762       | -2.44    | -39.55   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 6.55     | 4.05                             | 6   | 19370,19538,19706,19375,19543,19711 | -2.5     | -38.17   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 6.72     | 4.21                             | 6   | 20378,20546,20714,20383,20551,20719 | -2.51    | -37.35   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 20.79    | 18.27                            | 6   | 18887,19055,19223,18892,19060,19228 | -2.52    | -12.12   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 5.69     | 3.14                             | 6   | 5307,5482,5657,5312,5487,5662       | -2.55    | -44.82   |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 524288     | 342.05   | 339.45                           | 6   | 27434,27637,27840,27439,27642,27845 | -2.6     | -0.76    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048576    | 770.31   | 767.69                           | 6   | 26230,26433,26636,26235,26438,26641 | -2.62    | -0.34    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 6.49     | 3.82                             | 6   | 20882,21050,21218,20887,21055,21223 | -2.67    | -41.14   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 5.85     | 3.17                             | 6   | 3732,3907,4082,3737,3912,4087       | -2.68    | -45.81   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 33.63    | 30.95                            | 6   | 4810,4985,5160,4815,4990,5165       | -2.68    | -7.97    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 6.28     | 3.52                             | 6   | 582,757,932,587,762,937             | -2.76    | -43.95   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 7.3      | 4.47                             | 6   | 23906,24074,24242,23911,24079,24247 | -2.83    | -38.77   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 7.33     | 4.43                             | 6   | 18362,18530,18698,18367,18535,18703 | -2.9     | -39.56   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 7.24     | 4.28                             | 6   | 15807,15982,16157,15812,15987,16162 | -2.96    | -40.88   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 6.82     | 3.86                             | 6   | 21890,22058,22226,21895,22063,22231 | -2.96    | -43.4    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 7.73     | 4.66                             | 6   | 17354,17522,17690,17359,17527,17695 | -3.07    | -39.72   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 63.49    | 60.37                            | 6   | 7974,8149,8324,7979,8154,8329       | -3.12    | -4.91    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 34.03    | 30.9                             | 6   | 2185,2360,2535,2190,2365,2540       | -3.13    | -9.2     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 7.06     | 3.82                             | 6   | 13707,13882,14057,13712,13887,14062 | -3.24    | -45.89   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 6.69     | 3.41                             | 6   | 6357,6532,6707,6362,6537,6712       | -3.28    | -49.03   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 7.63     | 4.21                             | 6   | 22898,23066,23234,22903,23071,23239 | -3.42    | -44.82   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 11.91    | 8.2                              | 6   | 11089,11264,11439,11094,11269,11444 | -3.71    | -31.15   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 131072     | 209.14   | 205.41                           | 6   | 26811,27014,27217,26816,27019,27222 | -3.73    | -1.78    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 69.28    | 65.44                            | 6   | 8499,8674,8849,8504,8679,8854       | -3.84    | -5.54    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 13.16    | 9.26                             | 6   | 15814,15989,16164,15819,15994,16169 | -3.9     | -29.64   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 10.08    | 6.09                             | 6   | 5314,5489,5664,5319,5494,5669       | -3.99    | -39.58   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 70.6     | 66.58                            | 6   | 15324,15499,15674,15329,15504,15679 | -4.02    | -5.69    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 68.47    | 64.42                            | 6   | 18901,19069,19237,18906,19074,19242 | -4.05    | -5.91    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 10.29    | 6.24                             | 6   | 3739,3914,4089,3744,3919,4094       | -4.05    | -39.36   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 11.91    | 7.81                             | 6   | 12139,12314,12489,12144,12319,12494 | -4.1     | -34.42   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 13.56    | 9.14                             | 6   | 10039,10214,10389,10044,10219,10394 | -4.42    | -32.6    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 12.01    | 7.52                             | 6   | 13714,13889,14064,13719,13894,14069 | -4.49    | -37.39   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 37.54    | 32.91                            | 6   | 21414,21582,21750,21419,21587,21755 | -4.63    | -12.33   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 68.27    | 63.56                            | 6   | 16892,17060,17228,16897,17065,17233 | -4.71    | -6.9     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 33.2     | 28.49                            | 6   | 6917,7092,7267,6922,7097,7272       | -4.71    | -14.19   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 10.26    | 5.53                             | 6   | 19377,19545,19713,19382,19550,19718 | -4.73    | -46.1    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 64.93    | 60.18                            | 6   | 2192,2367,2542,2197,2372,2547       | -4.75    | -7.32    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 524288     | 816.58   | 811.78                           | 6   | 26825,27028,27231,26830,27033,27236 | -4.8     | -0.59    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 32.82    | 27.99                            | 6   | 92,267,442,97,272,447               | -4.83    | -14.72   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 10.34    | 5.48                             | 6   | 20385,20553,20721,20390,20558,20726 | -4.86    | -47.0    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 9.9      | 4.85                             | 6   | 2689,2864,3039,2694,2869,3044       | -5.05    | -51.01   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 67.74    | 62.68                            | 6   | 21421,21589,21757,21426,21594,21762 | -5.06    | -7.47    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 10.12    | 5.0                              | 6   | 4264,4439,4614,4269,4444,4619       | -5.12    | -50.59   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 10.25    | 5.13                             | 6   | 20889,21057,21225,20894,21062,21230 | -5.12    | -49.95   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 70.94    | 65.77                            | 6   | 10592,10767,10942,10597,10772,10947 | -5.17    | -7.29    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 70.72    | 65.51                            | 6   | 13217,13392,13567,13222,13397,13572 | -5.21    | -7.37    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 133.68   | 128.27                           | 6   | 10599,10774,10949,10604,10779,10954 | -5.41    | -4.05    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 11.86    | 6.44                             | 6   | 22905,23073,23241,22910,23078,23246 | -5.42    | -45.7    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 11.16    | 5.71                             | 6   | 7414,7589,7764,7419,7594,7769       | -5.45    | -48.84   |
