+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------+----------------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-3ded1b78 | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 2048576    | 1319.02                      | 1313.16                          | 6   | 27450,27653,27856,27453,27656,27859 | -5.86    | -0.44    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 66.14                        | 60.18                            | 6   | 2194,2369,2544,2197,2372,2547       | -5.96    | -9.01    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 12.37                        | 6.37                             | 6   | 12666,12841,13016,12669,12844,13019 | -6.0     | -48.5    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 65.83                        | 59.81                            | 6   | 4819,4994,5169,4822,4997,5172       | -6.02    | -9.14    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 530.9                        | 524.45                           | 6   | 22452,22620,22788,22455,22623,22791 | -6.45    | -1.21    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 188.54                       | 181.97                           | 6   | 115,290,465,118,293,468             | -6.57    | -3.48    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 440536     | 1188.82                      | 1182.23                          | 6   | 157,332,507,160,335,510             | -6.59    | -0.55    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 64018      | 1019.89                      | 1013.3                           | 6   | 19939,20107,20275,19942,20110,20278 | -6.59    | -0.65    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 565536     | 2267.16                      | 2260.26                          | 6   | 16446,16621,16796,16449,16624,16799 | -6.9     | -0.3     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 14.01                        | 7.07                             | 6   | 8991,9166,9341,8994,9169,9344       | -6.94    | -49.54   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 42.49                        | 35.54                            | 6   | 10587,10762,10937,10590,10765,10940 | -6.95    | -16.36   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 21.94                        | 14.67                            | 6   | 12148,12323,12498,12151,12326,12501 | -7.27    | -33.14   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 42.65                        | 35.37                            | 6   | 13212,13387,13562,13215,13390,13565 | -7.28    | -17.07   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 14.39                        | 7.0                              | 6   | 14766,14941,15116,14769,14944,15119 | -7.39    | -51.36   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 49.13                        | 41.57                            | 6   | 15830,16005,16180,15833,16008,16183 | -7.56    | -15.39   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 64018      | 445.82                       | 437.73                           | 6   | 23467,23635,23803,23470,23638,23806 | -8.09    | -1.81    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 22.85                        | 14.71                            | 6   | 12673,12848,13023,12676,12851,13026 | -8.14    | -35.62   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 43.79                        | 35.52                            | 6   | 12680,12855,13030,12683,12858,13033 | -8.27    | -18.89   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 22.22                        | 13.91                            | 6   | 13723,13898,14073,13726,13901,14076 | -8.31    | -37.4    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 253036     | 696.9                        | 688.55                           | 6   | 136,311,486,139,314,489             | -8.35    | -1.2     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 189018     | 2915.96                      | 2907.43                          | 6   | 17447,17615,17783,17450,17618,17786 | -8.53    | -0.29    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 1024       | 25.16                        | 16.62                            | 6   | 10048,10223,10398,10051,10226,10401 | -8.54    | -33.94   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 6048576    | 9399.02                      | 9390.46                          | 6   | 25651,25854,26057,25654,25857,26060 | -8.56    | -0.09    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 23.0                         | 14.36                            | 6   | 11098,11273,11448,11101,11276,11451 | -8.64    | -37.57   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 524288     | 820.56                       | 811.78                           | 6   | 26827,27030,27233,26830,27033,27236 | -8.78    | -1.07    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 282768     | 4312.59                      | 4303.78                          | 6   | 23012,23180,23348,23015,23183,23351 | -8.81    | -0.2     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 3048576    | 4735.08                      | 4726.21                          | 6   | 25630,25833,26036,25633,25836,26039 | -8.87    | -0.19    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 16.82                        | 7.86                             | 6   | 5323,5498,5673,5326,5501,5676       | -8.96    | -53.27   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 17.02                        | 7.79                             | 6   | 3748,3923,4098,3751,3926,4101       | -9.23    | -54.23   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 17.66                        | 8.31                             | 6   | 4273,4448,4623,4276,4451,4626       | -9.35    | -52.94   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 190536     | 1406.49                      | 1397.11                          | 6   | 654,829,1004,657,832,1007           | -9.38    | -0.67    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 17.46                        | 8.01                             | 6   | 2698,2873,3048,2701,2876,3051       | -9.45    | -54.12   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 4048576    | 1506.91                      | 1497.43                          | 6   | 25028,25231,25434,25031,25234,25437 | -9.48    | -0.63    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 190536     | 1463.76                      | 1454.12                          | 6   | 5904,6079,6254,5907,6082,6257       | -9.64    | -0.66    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 26.58                        | 16.79                            | 6   | 8998,9173,9348,9001,9176,9351       | -9.79    | -36.83   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 282768     | 2215.91                      | 2206.1                           | 6   | 17972,18140,18308,17975,18143,18311 | -9.81    | -0.44    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 220268     | 2368.23                      | 2358.12                          | 6   | 20478,20646,20814,20481,20649,20817 | -10.11   | -0.43    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 128036     | 436.26                       | 425.89                           | 6   | 1172,1347,1522,1175,1350,1525       | -10.37   | -2.38    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 30.08                        | 19.69                            | 6   | 8487,8662,8837,8490,8665,8840       | -10.39   | -34.54   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 440536     | 3374.95                      | 3364.43                          | 6   | 7507,7682,7857,7510,7685,7860       | -10.52   | -0.31    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 31.28                        | 20.66                            | 6   | 15312,15487,15662,15315,15490,15665 | -10.62   | -33.95   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 64018      | 989.51                       | 978.87                           | 6   | 17419,17587,17755,17422,17590,17758 | -10.64   | -1.08    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 220268     | 3060.74                      | 3050.06                          | 6   | 21486,21654,21822,21489,21657,21825 | -10.68   | -0.35    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 95268      | 1462.32                      | 1451.48                          | 6   | 22970,23138,23306,22973,23141,23309 | -10.84   | -0.74    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 31.91                        | 20.96                            | 6   | 3755,3930,4105,3758,3933,4108       | -10.95   | -34.32   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 157768     | 2448.71                      | 2437.39                          | 6   | 17440,17608,17776,17443,17611,17779 | -11.32   | -0.46    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 127.82                       | 116.42                           | 6   | 4826,5001,5176,4829,5004,5179       | -11.4    | -8.92    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 253036     | 851.0                        | 839.46                           | 6   | 8011,8186,8361,8014,8189,8364       | -11.54   | -1.36    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 128.46                       | 116.7                            | 6   | 2201,2376,2551,2204,2379,2554       | -11.76   | -9.15    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 77.58                        | 65.77                            | 6   | 10594,10769,10944,10597,10772,10947 | -11.81   | -15.22   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 128036     | 979.57                       | 967.09                           | 6   | 3272,3447,3622,3275,3450,3625       | -12.48   | -1.27    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 33.68                        | 21.12                            | 6   | 4280,4455,4630,4283,4458,4633       | -12.56   | -37.29   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 282768     | 4442.96                      | 4430.4                           | 6   | 22508,22676,22844,22511,22679,22847 | -12.56   | -0.28    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 220268     | 3356.75                      | 3344.1                           | 6   | 17454,17622,17790,17457,17625,17793 | -12.65   | -0.38    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 318.16                       | 305.46                           | 6   | 4308,4483,4658,4311,4486,4661       | -12.7    | -3.99    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024       | 25.65                        | 12.57                            | 6   | 15823,15998,16173,15826,16001,16176 | -13.08   | -50.99   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 565536     | 4300.41                      | 4286.39                          | 6   | 1746,1921,2096,1749,1924,2099       | -14.02   | -0.33    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 251518     | 4357.59                      | 4343.24                          | 6   | 24013,24181,24349,24016,24184,24352 | -14.35   | -0.33    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 27.25                        | 12.61                            | 6   | 14773,14948,15123,14776,14951,15126 | -14.64   | -53.72   |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 1048576    | 685.79                       | 670.94                           | 6   | 27443,27646,27849,27446,27649,27852 | -14.85   | -2.17    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 65536      | 518.8                        | 503.88                           | 6   | 3265,3440,3615,3268,3443,3618       | -14.92   | -2.88    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 282768     | 4294.97                      | 4279.87                          | 6   | 17468,17636,17804,17471,17639,17807 | -15.1    | -0.35    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 52.8                         | 37.35                            | 6   | 8494,8669,8844,8497,8672,8847       | -15.45   | -29.26   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 29.78                        | 13.76                            | 6   | 2705,2880,3055,2708,2883,3058       | -16.02   | -53.79   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 503036     | 2160.05                      | 2143.84                          | 6   | 16439,16614,16789,16442,16617,16792 | -16.21   | -0.75    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 7048576    | 4483.59                      | 4467.35                          | 4   | 27485,27688,27488,27691             | -16.24   | -0.36    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 126518     | 1379.24                      | 1362.54                          | 6   | 21969,22137,22305,21972,22140,22308 | -16.7    | -1.21    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 57.77                        | 41.05                            | 6   | 5337,5512,5687,5340,5515,5690       | -16.72   | -28.94   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 282768     | 4867.49                      | 4850.64                          | 6   | 18476,18644,18812,18479,18647,18815 | -16.85   | -0.35    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048       | 42.54                        | 25.65                            | 6   | 13730,13905,14080,13733,13908,14083 | -16.89   | -39.7    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 247.11                       | 229.82                           | 6   | 4833,5008,5183,4836,5011,5186       | -17.29   | -7.0     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048       | 31.6                         | 13.8                             | 6   | 5330,5505,5680,5333,5508,5683       | -17.8    | -56.33   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 440536     | 3377.27                      | 3359.29                          | 6   | 1732,1907,2082,1735,1910,2085       | -17.98   | -0.53    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 440536     | 1461.73                      | 1443.67                          | 6   | 8032,8207,8382,8035,8210,8385       | -18.06   | -1.24    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 85.85                        | 65.51                            | 6   | 13219,13394,13569,13222,13397,13572 | -20.34   | -23.69   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 85.84                        | 65.44                            | 6   | 8501,8676,8851,8504,8679,8854       | -20.4    | -23.77   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 189018     | 2994.78                      | 2974.34                          | 6   | 19967,20135,20303,19970,20138,20306 | -20.44   | -0.68    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 253036     | 1885.76                      | 1865.25                          | 6   | 13261,13436,13611,13264,13439,13614 | -20.51   | -1.09    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 57.97                        | 36.44                            | 6   | 15319,15494,15669,15322,15497,15672 | -21.53   | -37.14   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 5048576    | 7848.18                      | 7826.22                          | 6   | 25644,25847,26050,25647,25850,26053 | -21.96   | -0.28    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 150.32                       | 128.27                           | 6   | 10601,10776,10951,10604,10779,10954 | -22.05   | -14.67   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 559.08                       | 536.38                           | 6   | 14290,14465,14640,14293,14468,14643 | -22.7    | -4.06    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 64.32                        | 40.53                            | 6   | 3762,3937,4112,3765,3940,4115       | -23.79   | -36.99   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 43.3                         | 19.11                            | 6   | 12155,12330,12505,12158,12333,12508 | -24.19   | -55.87   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 3048576    | 1140.92                      | 1116.64                          | 6   | 26239,26442,26645,26242,26445,26648 | -24.28   | -2.13    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 251.12                       | 226.77                           | 6   | 2208,2383,2558,2211,2386,2561       | -24.35   | -9.7     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 44.33                        | 19.85                            | 6   | 11105,11280,11455,11108,11283,11458 | -24.48   | -55.22   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 8048576    | 12406.29                     | 12381.74                         | 6   | 26883,27086,27289,26886,27089,27292 | -24.55   | -0.2     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 315536     | 863.78                       | 839.21                           | 6   | 6968,7143,7318,6971,7146,7321       | -24.57   | -2.84    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 282768     | 3078.88                      | 3053.96                          | 6   | 22004,22172,22340,22007,22175,22343 | -24.92   | -0.81    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 253036     | 2355.55                      | 2330.38                          | 6   | 4336,4511,4686,4339,4514,4689       | -25.17   | -1.07    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 49.3                         | 23.27                            | 6   | 10055,10230,10405,10058,10233,10408 | -26.03   | -52.8    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 95268      | 1673.84                      | 1647.56                          | 6   | 23978,24146,24314,23981,24149,24317 | -26.28   | -1.57    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 8048576    | 2982.62                      | 2956.1                           | 6   | 25056,25259,25462,25059,25262,25465 | -26.52   | -0.89    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 2048       | 51.4                         | 22.9                             | 6   | 14780,14955,15130,14783,14958,15133 | -28.5    | -55.45   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 282768     | 2025.83                      | 1997.11                          | 6   | 23516,23684,23852,23519,23687,23855 | -28.72   | -1.42    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 157768     | 1093.61                      | 1064.44                          | 6   | 23488,23656,23824,23491,23659,23827 | -29.17   | -2.67    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 182.92                       | 153.12                           | 6   | 9019,9194,9369,9022,9197,9372       | -29.8    | -16.29   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 503036     | 3938.53                      | 3907.75                          | 6   | 1739,1914,2089,1742,1917,2092       | -30.78   | -0.78    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 58.67                        | 26.1                             | 6   | 2712,2887,3062,2715,2890,3065       | -32.57   | -55.51   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 546.52                       | 513.76                           | 6   | 13240,13415,13590,13243,13418,13593 | -32.76   | -5.99    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 282768     | 4455.32                      | 4422.42                          | 6   | 19988,20156,20324,19991,20159,20327 | -32.9    | -0.74    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 164.18                       | 130.95                           | 6   | 13744,13919,14094,13747,13922,14097 | -33.23   | -20.24   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 189.98                       | 156.29                           | 6   | 15844,16019,16194,15847,16022,16197 | -33.69   | -17.73   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 189018     | 1522.02                      | 1488.15                          | 6   | 24503,24671,24839,24506,24674,24842 | -33.87   | -2.23    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 440536     | 1476.74                      | 1442.85                          | 6   | 1207,1382,1557,1210,1385,1560       | -33.89   | -2.29    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 9048576    | 14008.47                     | 13974.54                         | 6   | 26890,27093,27296,26893,27096,27299 | -33.93   | -0.24    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 315536     | 1867.23                      | 1832.52                          | 6   | 5393,5568,5743,5396,5571,5746       | -34.71   | -1.86    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 96.95                        | 61.73                            | 6   | 15837,16012,16187,15840,16015,16190 | -35.22   | -36.33   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 102.07                       | 66.58                            | 6   | 15326,15501,15676,15329,15504,15679 | -35.49   | -34.77   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 251518     | 3502.54                      | 3466.97                          | 6   | 18973,19141,19309,18976,19144,19312 | -35.57   | -1.02    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 7048576    | 10971.1                      | 10935.15                         | 6   | 25658,25861,26064,25661,25864,26067 | -35.95   | -0.33    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 251518     | 1720.59                      | 1684.61                          | 6   | 23509,23677,23845,23512,23680,23848 | -35.98   | -2.09    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 285.25                       | 247.54                           | 6   | 10608,10783,10958,10611,10786,10961 | -37.71   | -13.22   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 503036     | 3831.63                      | 3792.4                           | 6   | 3314,3489,3664,3317,3492,3667       | -39.23   | -1.02    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 253036     | 2138.36                      | 2098.32                          | 6   | 14311,14486,14661,14314,14489,14664 | -40.04   | -1.87    |
