+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro-43ff7415 | patched-munro-728899ba | cnt |                 qid                 | pct_diff |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 21.0                             | 21.08                  | 6   | 24443,24611,24779,24444,24612,24780 | 0.38     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 512        | 2.67                             | 2.68                   | 6   | 32850,33053,33256,32851,33054,33257 | 0.37     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1512144    | 7722.02                          | 7750.94                | 6   | 38177,38366,38555,38178,38367,38556 | 0.37     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128036     | 989.71                           | 993.41                 | 6   | 7475,7650,7825,7476,7651,7826       | 0.37     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 440536     | 2965.79                          | 2976.77                | 6   | 4885,5060,5235,4886,5061,5236       | 0.37     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 189018     | 2990.35                          | 3001.23                | 6   | 22490,22658,22826,22491,22659,22827 | 0.36     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 762144     | 2416.71                          | 2425.45                | 6   | 34754,34943,35132,34755,34944,35133 | 0.36     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 762144     | 3520.57                          | 3533.18                | 6   | 37589,37778,37967,37590,37779,37968 | 0.36     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 220268     | 3474.04                          | 3486.17                | 6   | 22497,22665,22833,22498,22666,22834 | 0.35     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 440536     | 3359.29                          | 3370.94                | 6   | 1735,1910,2085,1736,1911,2086       | 0.35     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 262144     | 1264.79                          | 1269.13                | 6   | 39843,40032,40221,39844,40033,40222 | 0.34     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 562.96                           | 564.87                 | 6   | 11143,11318,11493,11144,11319,11494 | 0.34     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 64         | 2.98                             | 2.99                   | 6   | 16848,17016,17184,16849,17017,17185 | 0.34     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 315536     | 851.17                           | 854.01                 | 6   | 146,321,496,147,322,497             | 0.33     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 131072     | 610.96                           | 612.94                 | 6   | 37568,37757,37946,37569,37758,37947 | 0.32     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 440536     | 3753.14                          | 3765.3                 | 6   | 11185,11360,11535,11186,11361,11536 | 0.32     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 18.66                            | 18.72                  | 6   | 1658,1833,2008,1659,1834,2009       | 0.32     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 440536     | 2933.61                          | 2943.03                | 6   | 2260,2435,2610,2261,2436,2611       | 0.32     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2262144    | 11573.58                         | 11610.57               | 6   | 38198,38387,38576,38199,38388,38577 | 0.32     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 190536     | 1879.19                          | 1885.12                | 6   | 9057,9232,9407,9058,9233,9408       | 0.32     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 565536     | 4368.12                          | 4381.7                 | 6   | 5949,6124,6299,5950,6125,6300       | 0.31     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1262144    | 5767.97                          | 5785.85                | 6   | 39304,39493,39682,39305,39494,39683 | 0.31     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2262144    | 4546.33                          | 4560.42                | 6   | 43868,44057,44246,43869,44058,44247 | 0.31     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 190536     | 1463.32                          | 1467.76                | 6   | 7482,7657,7832,7483,7658,7833       | 0.3      |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 440536     | 4326.93                          | 4339.96                | 6   | 9085,9260,9435,9086,9261,9436       | 0.3      |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 36.64                            | 36.75                  | 6   | 12690,12865,13040,12691,12866,13041 | 0.3      |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 10.21                            | 10.24                  | 6   | 3226,3401,3576,3227,3402,3577       | 0.29     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 440536     | 3364.43                          | 3374.19                | 6   | 7510,7685,7860,7511,7686,7861       | 0.29     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 282768     | 4279.87                          | 4292.27                | 6   | 17471,17639,17807,17472,17640,17808 | 0.29     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1512144    | 8789.24                          | 8814.44                | 6   | 36476,36665,36854,36477,36666,36855 | 0.29     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 377.74                           | 378.82                 | 6   | 4318,4493,4668,4319,4494,4669       | 0.29     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 131072     | 617.71                           | 619.47                 | 6   | 40403,40592,40781,40404,40593,40782 | 0.28     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 157768     | 2491.36                          | 2498.43                | 6   | 19963,20131,20299,19964,20132,20300 | 0.28     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 96.61                            | 96.88                  | 6   | 38114,38303,38492,38115,38304,38493 | 0.28     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1512144    | 3088.5                           | 3097.1                 | 6   | 46682,46871,47060,46683,46872,47061 | 0.28     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 190536     | 1865.09                          | 1870.07                | 6   | 15882,16057,16232,15883,16058,16233 | 0.27     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 503036     | 3700.15                          | 3710.01                | 6   | 692,867,1042,693,868,1043           | 0.27     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 3.76                             | 3.77                   | 6   | 29812,30015,30218,29813,30016,30219 | 0.27     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 126518     | 989.63                           | 992.26                 | 6   | 17940,18108,18276,17941,18109,18277 | 0.27     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 512        | 7.6                              | 7.62                   | 6   | 24429,24597,24765,24430,24598,24766 | 0.26     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1512144    | 8902.65                          | 8926.05                | 6   | 42713,42902,43091,42714,42903,43092 | 0.26     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2012144    | 9177.83                          | 9201.71                | 6   | 39325,39514,39703,39326,39515,39704 | 0.26     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1762144    | 8728.14                          | 8750.78                | 6   | 38751,38940,39129,38752,38941,39130 | 0.26     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 130.75                           | 131.08                 | 6   | 7454,7629,7804,7455,7630,7805       | 0.25     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1012144    | 5955.47                          | 5970.07                | 6   | 42699,42888,43077,42700,42889,43078 | 0.25     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 128036     | 1095.65                          | 1098.33                | 6   | 11150,11325,11500,11151,11326,11501 | 0.24     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1762144    | 5160.41                          | 5172.88                | 6   | 48957,49146,49335,48958,49147,49336 | 0.24     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 132.77                           | 133.09                 | 6   | 17401,17569,17737,17402,17570,17738 | 0.24     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 315536     | 2701.59                          | 2708.05                | 6   | 11171,11346,11521,11172,11347,11522 | 0.24     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 440536     | 3382.28                          | 3390.07                | 6   | 3310,3485,3660,3311,3486,3661       | 0.23     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1762144    | 9062.53                          | 9082.77                | 6   | 38184,38373,38562,38185,38374,38563 | 0.22     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1512144    | 4808.45                          | 4819.11                | 6   | 34775,34964,35153,34776,34965,35154 | 0.22     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 253036     | 1940.5                           | 1944.72                | 6   | 1714,1889,2064,1715,1890,2065       | 0.22     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128036     | 1042.74                          | 1044.99                | 6   | 12200,12375,12550,12201,12376,12551 | 0.22     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 315536     | 2120.43                          | 2124.99                | 6   | 4871,5046,5221,4872,5047,5222       | 0.22     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 315536     | 1800.65                          | 1804.51                | 6   | 2771,2946,3121,2772,2947,3122       | 0.21     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 565536     | 4100.12                          | 4108.88                | 6   | 6474,6649,6824,6475,6650,6825       | 0.21     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 762144     | 2490.05                          | 2495.32                | 6   | 51764,51953,52142,51765,51954,52143 | 0.21     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 131072     | 680.48                           | 681.92                 | 6   | 38135,38324,38513,38136,38325,38514 | 0.21     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 23.66                            | 23.71                  | 6   | 19403,19571,19739,19404,19572,19740 | 0.21     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 264.28                           | 264.83                 | 6   | 17919,18087,18255,17920,18088,18256 | 0.21     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2262144    | 12390.58                         | 12415.69               | 6   | 41600,41789,41978,41601,41790,41979 | 0.2      |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1262144    | 6251.56                          | 6264.17                | 6   | 38737,38926,39115,38738,38927,39116 | 0.2      |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 190536     | 1091.26                          | 1093.46                | 6   | 2757,2932,3107,2758,2933,3108       | 0.2      |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 315536     | 2307.38                          | 2312.03                | 6   | 6446,6621,6796,6447,6622,6797       | 0.2      |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1012144    | 2094.34                          | 2098.55                | 6   | 43833,44022,44211,43834,44023,44212 | 0.2      |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1012144    | 5506.39                          | 5517.3                 | 6   | 35328,35517,35706,35329,35518,35707 | 0.2      |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512144     | 1806.28                          | 1809.85                | 6   | 35881,36070,36259,35882,36071,36260 | 0.2      |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 565536     | 4286.39                          | 4294.28                | 6   | 1749,1924,2099,1750,1925,2100       | 0.18     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 126518     | 2197.36                          | 2201.31                | 6   | 18444,18612,18780,18445,18613,18781 | 0.18     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 5.63                             | 5.64                   | 6   | 35209,35398,35587,35210,35399,35588 | 0.18     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1012144    | 5877.43                          | 5887.84                | 6   | 36462,36651,36840,36463,36652,36841 | 0.18     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 189018     | 1881.37                          | 1884.66                | 6   | 20978,21146,21314,20979,21147,21315 | 0.17     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 762144     | 3686.64                          | 3693.08                | 6   | 39857,40046,40235,39858,40047,40236 | 0.17     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 190536     | 1108.8                           | 1110.72                | 6   | 3807,3982,4157,3808,3983,4158       | 0.17     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 355.34                           | 355.95                 | 6   | 20439,20607,20775,20440,20608,20776 | 0.17     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 16         | 5.86                             | 5.87                   | 6   | 39745,39934,40123,39746,39935,40124 | 0.17     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 251518     | 2726.66                          | 2731.28                | 6   | 22000,22168,22336,22001,22169,22337 | 0.17     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1262144    | 3748.96                          | 3755.2                 | 6   | 46108,46297,46486,46109,46298,46487 | 0.17     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1512144    | 4770.66                          | 4778.54                | 6   | 42146,42335,42524,42147,42336,42525 | 0.17     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 131072     | 648.41                           | 649.47                 | 6   | 37001,37190,37379,37002,37191,37380 | 0.16     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1762144    | 8613.62                          | 8627.69                | 6   | 40452,40641,40830,40453,40642,40831 | 0.16     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 181.82                           | 182.11                 | 6   | 21944,22112,22280,21945,22113,22281 | 0.16     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 251518     | 2499.14                          | 2503.09                | 6   | 20992,21160,21328,20993,21161,21329 | 0.16     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 4096       | 38.37                            | 38.43                  | 6   | 24450,24618,24786,24451,24619,24787 | 0.16     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 157768     | 2413.22                          | 2416.9                 | 6   | 22987,23155,23323,22988,23156,23324 | 0.15     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 368.87                           | 369.43                 | 6   | 44939,45128,45317,44940,45129,45318 | 0.15     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 126518     | 1239.31                          | 1241.13                | 6   | 19452,19620,19788,19453,19621,19789 | 0.15     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1262144    | 4489.31                          | 4495.76                | 6   | 43273,43462,43651,43274,43463,43652 | 0.14     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2262144    | 10431.77                         | 10446.34               | 6   | 37631,37820,38009,37632,37821,38010 | 0.14     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 282768     | 2809.09                          | 2812.99                | 6   | 20999,21167,21335,21000,21168,21336 | 0.14     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2012144    | 10995.26                         | 11010.51               | 6   | 41593,41782,41971,41594,41783,41972 | 0.14     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1012144    | 2162.8                           | 2165.58                | 6   | 46668,46857,47046,46669,46858,47047 | 0.13     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 95268      | 763.07                           | 764.04                 | 6   | 17933,18101,18269,17934,18102,18270 | 0.13     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 65536      | 284.8                            | 285.16                 | 6   | 47200,47389,47578,47201,47390,47579 | 0.13     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 253036     | 2124.41                          | 2127.08                | 6   | 11689,11864,12039,11690,11865,12040 | 0.13     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 189018     | 2873.91                          | 2877.49                | 6   | 22994,23162,23330,22995,23163,23331 | 0.12     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 503036     | 2907.35                          | 2910.96                | 6   | 5417,5592,5767,5418,5593,5768       | 0.12     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 257.25                           | 257.56                 | 6   | 43231,43420,43609,43232,43421,43610 | 0.12     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2012144    | 9863.52                          | 9875.2                 | 6   | 40459,40648,40837,40460,40649,40838 | 0.12     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 253036     | 2501.12                          | 2503.94                | 6   | 14839,15014,15189,14840,15015,15190 | 0.11     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2012144    | 7086.63                          | 7094.37                | 6   | 35923,36112,36301,35924,36113,36302 | 0.11     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2012144    | 11817.35                         | 11829.71               | 6   | 42727,42916,43105,42728,42917,43106 | 0.1      |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 440536     | 2520.03                          | 2522.65                | 6   | 4360,4535,4710,4361,4536,4711       | 0.1      |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 512144     | 1099.78                          | 1100.83                | 6   | 51190,51379,51568,51191,51380,51569 | 0.1      |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 193.25                           | 193.43                 | 6   | 3786,3961,4136,3787,3962,4137       | 0.09     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 97.0                             | 97.09                  | 6   | 111,286,461,112,287,462             | 0.09     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 251518     | 2454.67                          | 2456.9                 | 6   | 19480,19648,19816,19481,19649,19817 | 0.09     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1012144    | 5173.54                          | 5178.24                | 6   | 38163,38352,38541,38164,38353,38542 | 0.09     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 220268     | 1771.1                           | 1772.7                 | 6   | 24513,24681,24849,24514,24682,24850 | 0.09     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 64018      | 628.76                           | 629.31                 | 6   | 19438,19606,19774,19439,19607,19775 | 0.09     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 440536     | 3579.15                          | 3582.23                | 6   | 12235,12410,12585,12236,12411,12586 | 0.09     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1512144    | 7702.39                          | 7708.97                | 6   | 41012,41201,41390,41013,41202,41391 | 0.09     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 190.31                           | 190.47                 | 6   | 2736,2911,3086,2737,2912,3087       | 0.08     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 126518     | 2003.8                           | 2005.43                | 6   | 22476,22644,22812,22477,22645,22813 | 0.08     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 12.39                            | 12.4                   | 6   | 24436,24604,24772,24437,24605,24773 | 0.08     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 157768     | 1562.36                          | 1563.61                | 6   | 20971,21139,21307,20972,21140,21308 | 0.08     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1512144    | 6945.12                          | 6950.61                | 6   | 37610,37799,37988,37611,37800,37989 | 0.08     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 315536     | 2638.35                          | 2640.41                | 6   | 11696,11871,12046,11697,11872,12047 | 0.08     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 262144     | 847.84                           | 848.48                 | 6   | 48915,49104,49293,48916,49105,49294 | 0.08     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 128036     | 425.89                           | 426.2                  | 6   | 1175,1350,1525,1176,1351,1526       | 0.07     |
