+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+---------------+-------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro | patched-geoghegan-munro | cnt |                 qid                 | pct_diff |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 262144     | 1376.04       | 1350.34                 | 6   | 2525,2660,2795,2524,2659,2794       | -1.87    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 131072     | 699.48        | 686.34                  | 6   | 4545,4680,4815,4544,4679,4814       | -1.88    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512144     | 2553.72       | 2505.51                 | 6   | 4150,4285,4420,4149,4284,4419       | -1.89    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1012144    | 4708.81       | 4618.68                 | 6   | 3350,3485,3620,3349,3484,3619       | -1.91    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1012144    | 4942.76       | 4847.52                 | 6   | 3755,3890,4025,3754,3889,4024       | -1.93    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 131072     | 445.99        | 437.37                  | 6   | 90,225,360,89,224,359               | -1.93    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1012144    | 4752.7        | 4660.33                 | 6   | 2135,2270,2405,2134,2269,2404       | -1.94    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1512144    | 7627.71       | 7479.28                 | 6   | 2955,3090,3225,2954,3089,3224       | -1.95    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 310.34        | 304.23                  | 6   | 3325,3460,3595,3324,3459,3594       | -1.97    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1262144    | 4085.77       | 4004.83                 | 6   | 5380,5515,5650,5379,5514,5649       | -1.98    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 335.4         | 328.73                  | 6   | 1705,1840,1975,1704,1839,1974       | -1.99    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 14.54         | 14.25                   | 6   | 6130,6265,6400,6129,6264,6399       | -1.99    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 262144     | 1474.42       | 1444.82                 | 6   | 500,635,770,499,634,769             | -2.01    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 262144     | 1316.27       | 1289.46                 | 6   | 4145,4280,4415,4144,4279,4414       | -2.04    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 229.08        | 224.37                  | 6   | 85,220,355,84,219,354               | -2.06    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1512144    | 4941.42       | 4836.62                 | 6   | 120,255,390,119,254,389             | -2.12    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 131072     | 657.31        | 643.28                  | 6   | 3735,3870,4005,3734,3869,4004       | -2.13    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512144     | 1866.53       | 1825.57                 | 6   | 910,1045,1180,909,1044,1179         | -2.19    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 262144     | 867.51        | 847.98                  | 6   | 5360,5495,5630,5359,5494,5629       | -2.25    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1512144    | 5484.97       | 5359.15                 | 6   | 930,1065,1200,929,1064,1199         | -2.29    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 762144     | 2721.25       | 2657.31                 | 6   | 915,1050,1185,914,1049,1184         | -2.35    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 262144     | 1535.38       | 1499.23                 | 6   | 5765,5900,6035,5764,5899,6034       | -2.35    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 11.44         | 11.17                   | 6   | 7250,7370,7490,7249,7369,7489       | -2.36    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 131072     | 664.58        | 648.84                  | 6   | 4140,4275,4410,4139,4274,4409       | -2.37    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 2.07          | 2.02                    | 6   | 8645,8765,8885,8644,8764,8884       | -2.42    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1012144    | 5096.62       | 4971.32                 | 6   | 4160,4295,4430,4159,4294,4429       | -2.46    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 3.66          | 3.57                    | 6   | 2045,2180,2315,2044,2179,2314       | -2.46    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2012144    | 6546.93       | 6384.16                 | 6   | 130,265,400,129,264,399             | -2.49    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 2.38          | 2.32                    | 6   | 7930,8050,8170,7929,8049,8169       | -2.52    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 111.86        | 109.03                  | 6   | 1290,1425,1560,1289,1424,1559       | -2.53    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 32.12         | 31.3                    | 6   | 4925,5060,5195,4924,5059,5194       | -2.55    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 961.01        | 936.34                  | 6   | 905,1040,1175,904,1039,1174         | -2.57    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 3.49          | 3.4                     | 6   | 6865,6985,7105,6864,6984,7104       | -2.58    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 3.86          | 3.76                    | 6   | 7950,8070,8190,7949,8069,8189       | -2.59    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 762144     | 2753.32       | 2681.46                 | 6   | 6180,6315,6450,6179,6314,6449       | -2.61    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1012144    | 3591.3        | 3497.06                 | 6   | 920,1055,1190,919,1054,1189         | -2.62    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1762144    | 5700.25       | 5549.41                 | 6   | 5390,5525,5660,5389,5524,5659       | -2.65    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 6.39          | 6.22                    | 6   | 7245,7365,7485,7244,7364,7484       | -2.66    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 93.7          | 91.12                   | 6   | 1695,1830,1965,1694,1829,1964       | -2.75    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 478.47        | 465.26                  | 6   | 7280,7400,7520,7279,7399,7519       | -2.76    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 128        | 6.15          | 5.98                    | 2   | 10480,10479                         | -2.76    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 3.59          | 3.49                    | 6   | 2450,2585,2720,2449,2584,2719       | -2.79    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 382.87        | 372.17                  | 6   | 8715,8835,8955,8714,8834,8954       | -2.79    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 101.58        | 98.64                   | 6   | 4530,4665,4800,4529,4664,4799       | -2.89    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1012144    | 3318.71       | 3221.82                 | 6   | 110,245,380,109,244,379             | -2.92    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 43.37         | 42.1                    | 6   | 880,1015,1150,879,1014,1149         | -2.93    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 126518     | 9717.79       | 9432.79                 | 6   | 9095,9215,9335,9094,9214,9334       | -2.93    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1512144    | 4937.88       | 4790.68                 | 6   | 5385,5520,5655,5384,5519,5654       | -2.98    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 25.12         | 24.37                   | 6   | 5330,5465,5600,5329,5464,5599       | -2.99    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 12.06         | 11.69                   | 6   | 50,185,320,49,184,319               | -3.07    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 189018     | 2712.93       | 2628.79                 | 6   | 7305,7425,7545,7304,7424,7544       | -3.1     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 101.8         | 98.63                   | 6   | 4935,5070,5205,4934,5069,5204       | -3.11    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 381.51        | 369.57                  | 6   | 5755,5890,6025,5754,5889,6024       | -3.13    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 512144     | 1698.35       | 1645.14                 | 6   | 100,235,370,99,234,369              | -3.13    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 4          | 1.91          | 1.85                    | 6   | 9015,9135,9255,9014,9134,9254       | -3.14    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 6.97          | 6.75                    | 6   | 8315,8435,8555,8314,8434,8554       | -3.16    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 2.85          | 2.76                    | 6   | 6860,6980,7100,6859,6979,7099       | -3.16    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 58.25         | 56.28                   | 6   | 475,610,745,474,609,744             | -3.38    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 9.94          | 9.6                     | 6   | 3275,3410,3545,3274,3409,3544       | -3.42    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 60.32         | 58.18                   | 6   | 4930,5065,5200,4929,5064,5199       | -3.55    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 157768     | 8495.89       | 8189.57                 | 6   | 6940,7060,7180,6939,7059,7179       | -3.61    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 7.69          | 7.41                    | 6   | 2865,3000,3135,2864,2999,3134       | -3.64    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 228.56        | 220.13                  | 6   | 5350,5485,5620,5349,5484,5619       | -3.69    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 29.22         | 28.14                   | 6   | 3305,3440,3575,3304,3439,3574       | -3.7     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 762144     | 2523.22       | 2425.06                 | 6   | 5370,5505,5640,5369,5504,5639       | -3.89    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 2.56          | 2.46                    | 6   | 8655,8775,8895,8654,8774,8894       | -3.91    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 214.79        | 206.32                  | 6   | 1295,1430,1565,1294,1429,1564       | -3.94    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 109.21        | 104.89                  | 6   | 5745,5880,6015,5744,5879,6014       | -3.96    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 16         | 5.49          | 5.27                    | 6   | 1240,1375,1510,1239,1374,1509       | -4.01    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 743.95        | 714.12                  | 2   | 10520,10519                         | -4.01    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 220268     | 15040.84      | 14431.76                | 6   | 7670,7790,7910,7669,7789,7909       | -4.05    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 32         | 8.21          | 7.87                    | 6   | 3270,3405,3540,3269,3404,3539       | -4.14    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 14.45         | 13.85                   | 6   | 450,585,720,449,584,719             | -4.15    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 15.92         | 15.23                   | 6   | 2890,3025,3160,2889,3024,3159       | -4.33    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 262144     | 1264.96       | 1209.72                 | 6   | 3335,3470,3605,3334,3469,3604       | -4.37    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 4.79          | 4.58                    | 6   | 7955,8075,8195,7954,8074,8194       | -4.38    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024       | 16.01         | 15.3                    | 6   | 4510,4645,4780,4509,4644,4779       | -4.43    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16         | 2.88          | 2.75                    | 6   | 10105,10225,10345,10104,10224,10344 | -4.51    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1762144    | 5766.67       | 5503.92                 | 6   | 125,260,395,124,259,394             | -4.56    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 6.54          | 6.24                    | 6   | 7960,8080,8200,7959,8079,8199       | -4.59    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 4          | 1.96          | 1.87                    | 6   | 9375,9495,9615,9374,9494,9614       | -4.59    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 64018      | 1467.8        | 1400.32                 | 2   | 10525,10524                         | -4.6     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 167.6         | 159.74                  | 6   | 2105,2240,2375,2104,2239,2374       | -4.69    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2262144    | 7456.26       | 7101.22                 | 6   | 5400,5535,5670,5399,5534,5669       | -4.76    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 220268     | 17100.03      | 16280.67                | 6   | 9110,9230,9350,9109,9229,9349       | -4.79    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024       | 28.46         | 27.09                   | 2   | 10495,10494                         | -4.81    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 3.19          | 3.03                    | 6   | 7235,7355,7475,7234,7354,7474       | -5.02    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 39.76         | 37.75                   | 6   | 1280,1415,1550,1279,1414,1549       | -5.06    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 165.91        | 157.46                  | 6   | 9420,9540,9660,9419,9539,9659       | -5.09    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 10.57         | 10.03                   | 6   | 6120,6255,6390,6119,6254,6389       | -5.11    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 2.15          | 2.04                    | 6   | 7220,7340,7460,7219,7339,7459       | -5.12    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 12.0          | 11.38                   | 6   | 2075,2210,2345,2074,2209,2344       | -5.17    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 7.13          | 6.76                    | 6   | 9395,9515,9635,9394,9514,9634       | -5.19    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 1.73          | 1.64                    | 6   | 6485,6605,6725,6484,6604,6724       | -5.2     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 52.31         | 49.55                   | 2   | 10500,10499                         | -5.28    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 2          | 2.43          | 2.3                     | 6   | 9730,9850,9970,9729,9849,9969       | -5.35    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 5.22          | 4.94                    | 6   | 9755,9875,9995,9754,9874,9994       | -5.36    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 24.33         | 23.01                   | 6   | 465,600,735,464,599,734             | -5.43    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 68.68         | 64.88                   | 6   | 75,210,345,74,209,344               | -5.53    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 35.05         | 33.1                    | 6   | 470,605,740,469,604,739             | -5.56    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 4.23          | 3.99                    | 6   | 10110,10230,10350,10109,10229,10349 | -5.67    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2012144    | 6783.52       | 6397.36                 | 6   | 5395,5530,5665,5394,5529,5664       | -5.69    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 19.35         | 18.22                   | 6   | 60,195,330,59,194,329               | -5.84    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 102.45        | 96.41                   | 6   | 2505,2640,2775,2504,2639,2774       | -5.9     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 16         | 3.38          | 3.18                    | 6   | 7585,7705,7825,7584,7704,7824       | -5.92    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 8.2           | 7.71                    | 6   | 1650,1785,1920,1649,1784,1919       | -5.98    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 1.64          | 1.54                    | 6   | 10085,10205,10325,10084,10204,10324 | -6.1     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 10.05         | 9.43                    | 6   | 855,990,1125,854,989,1124           | -6.17    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 19.27         | 18.08                   | 6   | 870,1005,1140,869,1004,1139         | -6.18    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 2.32          | 2.17                    | 6   | 2445,2580,2715,2444,2579,2714       | -6.47    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 3.49          | 3.26                    | 2   | 10470,10469                         | -6.59    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 5.12          | 4.78                    | 6   | 6100,6235,6370,6099,6234,6369       | -6.64    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 38.39         | 35.84                   | 6   | 4520,4655,4790,4519,4654,4789       | -6.64    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 56.88         | 53.0                    | 6   | 3715,3850,3985,3714,3849,3984       | -6.82    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 10.18         | 9.48                    | 6   | 4095,4230,4365,4094,4229,4364       | -6.88    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 4.47          | 4.16                    | 6   | 8310,8430,8550,8309,8429,8549       | -6.94    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 1.72          | 1.6                     | 6   | 7205,7325,7445,7204,7324,7444       | -6.98    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 1.72          | 1.6                     | 6   | 6490,6610,6730,6489,6609,6729       | -6.98    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 1.14          | 1.06                    | 6   | 6080,6215,6350,6079,6214,6349       | -7.02    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 11.48         | 10.67                   | 6   | 1250,1385,1520,1249,1384,1519       | -7.06    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 16         | 3.25          | 3.02                    | 2   | 10465,10464                         | -7.08    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 101.7         | 94.24                   | 2   | 10505,10504                         | -7.34    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 3.69          | 3.41                    | 6   | 4475,4610,4745,4474,4609,4744       | -7.59    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 922.0         | 851.5                   | 6   | 95,230,365,94,229,364               | -7.65    |
