+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------+------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro-728899ba | patched-geoghegan-2-3ded1b78 | cnt |                 qid                 | pct_diff |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 26.01                  | 66.41                        | 6   | 4291,4466,4641,4287,4462,4637       | 155.32   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 378036     | 2938.59                | 7428.5                       | 6   | 13804,13979,14154,13800,13975,14150 | 152.79   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 33.09                  | 83.08                        | 6   | 13741,13916,14091,13737,13912,14087 | 151.07   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 440536     | 3409.55                | 8537.31                      | 6   | 13811,13986,14161,13807,13982,14157 | 150.39   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 565536     | 4445.59                | 10961.59                     | 6   | 13825,14000,14175,13821,13996,14171 | 146.57   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128036     | 1051.71                | 2585.71                      | 6   | 12726,12901,13076,12722,12897,13072 | 145.86   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 503036     | 3940.62                | 9644.51                      | 6   | 13818,13993,14168,13814,13989,14164 | 144.75   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 164.83                 | 400.7                        | 6   | 14805,14980,15155,14801,14976,15151 | 143.1    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 13.87                  | 33.68                        | 6   | 4284,4459,4634,4280,4455,4630       | 142.83   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 70.12                  | 170.18                       | 6   | 12698,12873,13048,12694,12869,13044 | 142.7    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 253036     | 2116.17                | 5129.05                      | 6   | 12740,12915,13090,12736,12911,13086 | 142.37   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 329.32                 | 796.76                       | 6   | 14812,14987,15162,14808,14983,15158 | 141.94   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 542.54                 | 1310.42                      | 6   | 12719,12894,13069,12715,12890,13065 | 141.53   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 135.52                 | 326.66                       | 6   | 12180,12355,12530,12176,12351,12526 | 141.04   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 274.08                 | 659.35                       | 6   | 12712,12887,13062,12708,12883,13058 | 140.57   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 533.9                  | 1282.55                      | 6   | 12194,12369,12544,12190,12365,12540 | 140.22   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 190536     | 1589.57                | 3806.55                      | 6   | 12733,12908,13083,12729,12904,13079 | 139.47   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 26.88                  | 64.32                        | 6   | 3766,3941,4116,3762,3937,4112       | 139.29   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 139.2                  | 331.99                       | 6   | 12705,12880,13055,12701,12876,13051 | 138.5    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 315536     | 2650.1                 | 6316.17                      | 6   | 12747,12922,13097,12743,12918,13093 | 138.34   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 378036     | 3198.2                 | 7598.22                      | 6   | 12754,12929,13104,12750,12925,13100 | 137.58   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 36.75                  | 87.24                        | 6   | 12691,12866,13041,12687,12862,13037 | 137.39   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 440536     | 3705.22                | 8785.84                      | 6   | 12761,12936,13111,12757,12932,13107 | 137.12   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 43.36                  | 102.8                        | 6   | 9016,9191,9366,9012,9187,9362       | 137.08   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 282.33                 | 669.21                       | 6   | 11137,11312,11487,11133,11308,11483 | 137.03   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 269.52                 | 636.05                       | 6   | 12187,12362,12537,12183,12358,12533 | 135.99   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 565536     | 4799.93                | 11295.84                     | 6   | 12775,12950,13125,12771,12946,13121 | 135.33   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 69.89                  | 164.33                       | 6   | 12173,12348,12523,12169,12344,12519 | 135.13   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 73.38                  | 170.52                       | 6   | 11123,11298,11473,11119,11294,11469 | 132.38   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 564.87                 | 1311.8                       | 6   | 11144,11319,11494,11140,11315,11490 | 132.23   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 164.2                  | 381.0                        | 6   | 10080,10255,10430,10076,10251,10426 | 132.03   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048       | 18.34                  | 42.54                        | 6   | 13734,13909,14084,13730,13905,14080 | 131.95   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 503036     | 4247.33                | 9848.73                      | 6   | 12768,12943,13118,12764,12939,13114 | 131.88   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 35.73                  | 82.76                        | 6   | 12166,12341,12516,12162,12337,12512 | 131.63   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 43.98                  | 101.78                       | 6   | 14791,14966,15141,14787,14962,15137 | 131.42   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 143.86                 | 332.85                       | 6   | 11130,11305,11480,11126,11301,11476 | 131.37   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 84.32                  | 194.58                       | 6   | 14798,14973,15148,14794,14969,15144 | 130.76   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 325.46                 | 747.09                       | 6   | 15862,16037,16212,15858,16033,16208 | 129.55   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 9.71                   | 22.22                        | 6   | 13727,13902,14077,13723,13898,14073 | 128.84   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 2048       | 22.49                  | 51.4                         | 6   | 14784,14959,15134,14780,14955,15130 | 128.55   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 165.02                 | 374.24                       | 6   | 15855,16030,16205,15851,16026,16201 | 126.78   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 84.26                  | 189.98                       | 6   | 15848,16023,16198,15844,16019,16194 | 125.47   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 38.05                  | 85.73                        | 6   | 11116,11291,11466,11112,11287,11462 | 125.31   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 26.25                  | 58.67                        | 6   | 2716,2891,3066,2712,2887,3062       | 123.5    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 97.28                  | 216.81                       | 6   | 4305,4480,4655,4301,4476,4651       | 122.87   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 14.32                  | 31.91                        | 6   | 3759,3934,4109,3755,3930,4105       | 122.84   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 22.15                  | 49.13                        | 6   | 15834,16009,16184,15830,16005,16180 | 121.81   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 7.91                   | 17.46                        | 6   | 2702,2877,3052,2698,2873,3048       | 120.73   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 19.62                  | 43.3                         | 6   | 12159,12334,12509,12155,12330,12505 | 120.69   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 44.0                   | 96.95                        | 6   | 15841,16016,16191,15837,16012,16187 | 120.34   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128036     | 740.95                 | 1631.21                      | 6   | 5376,5551,5726,5372,5547,5722       | 120.15   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 85.42                  | 186.69                       | 6   | 10073,10248,10423,10069,10244,10419 | 118.56   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 44.35                  | 96.74                        | 6   | 10066,10241,10416,10062,10237,10412 | 118.13   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 7.72                   | 16.82                        | 6   | 5327,5502,5677,5323,5498,5673       | 117.88   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 20.37                  | 44.33                        | 6   | 11109,11284,11459,11105,11280,11455 | 117.62   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 190536     | 1870.07                | 4068.17                      | 6   | 15883,16058,16233,15879,16054,16229 | 117.54   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 565536     | 4609.34                | 10012.23                     | 6   | 12250,12425,12600,12246,12421,12596 | 117.22   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 84.35                  | 182.92                       | 6   | 9023,9198,9373,9019,9194,9369       | 116.86   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 22.74                  | 49.3                         | 6   | 10059,10234,10409,10055,10230,10405 | 116.8    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048       | 14.61                  | 31.6                         | 6   | 5334,5509,5684,5330,5505,5680       | 116.29   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 49.97                  | 108.0                        | 6   | 5348,5523,5698,5344,5519,5694       | 116.13   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 20.32                  | 43.79                        | 6   | 12684,12859,13034,12680,12855,13030 | 115.5    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 440536     | 3582.23                | 7698.74                      | 6   | 12236,12411,12586,12232,12407,12582 | 114.91   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 12.72                  | 27.25                        | 6   | 14777,14952,15127,14773,14948,15123 | 114.23   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 190536     | 1890.12                | 4020.0                       | 6   | 14833,15008,15183,14829,15004,15179 | 112.68   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 565536     | 4843.39                | 10297.2                      | 6   | 11200,11375,11550,11196,11371,11546 | 112.6    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 14.06                  | 29.78                        | 6   | 2709,2884,3059,2705,2880,3055       | 111.81   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 27.34                  | 57.77                        | 6   | 5341,5516,5691,5337,5512,5687       | 111.3    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 3068.86                | 6479.22                      | 6   | 12229,12404,12579,12225,12400,12575 | 111.13   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 10.41                  | 21.94                        | 6   | 12152,12327,12502,12148,12323,12498 | 110.76   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 503036     | 4321.33                | 9089.85                      | 6   | 11193,11368,11543,11189,11364,11539 | 110.35   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128036     | 1253.12                | 2635.69                      | 6   | 10101,10276,10451,10097,10272,10447 | 110.33   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024       | 12.2                   | 25.65                        | 6   | 15827,16002,16177,15823,15998,16173 | 110.25   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 49.28                  | 103.41                       | 6   | 2723,2898,3073,2719,2894,3069       | 109.84   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 8.14                   | 17.02                        | 6   | 3752,3927,4102,3748,3923,4098       | 109.09   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 11.01                  | 22.85                        | 6   | 12677,12852,13027,12673,12848,13023 | 107.54   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 440536     | 3765.3                 | 7808.78                      | 6   | 11186,11361,11536,11182,11357,11532 | 107.39   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 503036     | 4099.49                | 8349.39                      | 6   | 12243,12418,12593,12239,12414,12589 | 103.67   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 13.22                  | 26.58                        | 6   | 9002,9177,9352,8998,9173,9348       | 101.06   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128036     | 1261.1                 | 2528.96                      | 6   | 15876,16051,16226,15872,16047,16222 | 100.54   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 50.65                  | 101.42                       | 6   | 3773,3948,4123,3769,3944,4119       | 100.24   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 650.05                 | 1301.42                      | 6   | 14819,14994,15169,14815,14990,15165 | 100.2    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 327.1                  | 654.48                       | 6   | 9037,9212,9387,9033,9208,9383       | 100.09   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 166.83                 | 333.45                       | 6   | 9030,9205,9380,9026,9201,9376       | 99.87    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 7.23                   | 14.39                        | 6   | 14770,14945,15120,14766,14941,15116 | 99.03    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 315536     | 2708.05                | 5380.16                      | 6   | 11172,11347,11522,11168,11343,11518 | 98.67    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 1024       | 12.75                  | 25.16                        | 6   | 10052,10227,10402,10048,10223,10398 | 97.33    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 6.27                   | 12.37                        | 6   | 12670,12845,13020,12666,12841,13016 | 97.29    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 11.68                  | 23.0                         | 6   | 11102,11277,11452,11098,11273,11448 | 96.92    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128036     | 1044.99                | 2028.63                      | 6   | 12201,12376,12551,12197,12372,12547 | 94.13    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 378036     | 3242.55                | 6265.21                      | 6   | 11179,11354,11529,11175,11350,11525 | 93.22    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 503036     | 4922.63                | 9469.65                      | 6   | 10143,10318,10493,10139,10314,10489 | 92.37    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128036     | 1276.92                | 2447.1                       | 6   | 14826,15001,15176,14822,14997,15172 | 91.64    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 5.04                   | 9.6                          | 6   | 4270,4445,4620,4266,4441,4616       | 90.48    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 22.88                  | 43.55                        | 6   | 9009,9184,9359,9005,9180,9355       | 90.34    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 4.7                    | 8.94                         | 6   | 5320,5495,5670,5316,5491,5666       | 90.21    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 315536     | 2557.98                | 4862.59                      | 6   | 12222,12397,12572,12218,12393,12568 | 90.09    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 6.33                   | 12.02                        | 6   | 13720,13895,14070,13716,13891,14066 | 89.89    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 7.44                   | 14.01                        | 6   | 8995,9170,9345,8991,9166,9341       | 88.31    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 97.46                  | 182.8                        | 6   | 2730,2905,3080,2726,2901,3076       | 87.56    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 7.19                   | 13.37                        | 6   | 10045,10220,10395,10041,10216,10391 | 85.95    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 7.04                   | 13.0                         | 6   | 11095,11270,11445,11091,11266,11441 | 84.66    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 238.07                 | 439.3                        | 6   | 8519,8694,8869,8515,8690,8865       | 84.53    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 128036     | 460.48                 | 846.12                       | 6   | 15351,15526,15701,15347,15522,15697 | 83.75    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 122.55                 | 225.17                       | 6   | 8512,8687,8862,8508,8683,8858       | 83.74    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 128036     | 1258.84                | 2312.51                      | 6   | 9051,9226,9401,9047,9222,9397       | 83.7     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 4.94                   | 9.07                         | 6   | 3745,3920,4095,3741,3916,4091       | 83.6     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 253036     | 2481.92                | 4554.89                      | 6   | 9065,9240,9415,9061,9236,9411       | 83.52    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 2          | 1.02                   | 1.86                         | 6   | 14714,14889,15064,14710,14885,15060 | 82.35    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 440536     | 4321.82                | 7791.91                      | 6   | 15911,16086,16261,15907,16082,16257 | 80.29    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 190536     | 1631.65                | 2934.51                      | 6   | 11158,11333,11508,11154,11329,11504 | 79.85    |
