+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+-------------------------+-------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro | patched-geoghegan | cnt |                 qid                 | pct_diff |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1012144    | 4618.68                 | 4691.27           | 6   | 3349,3484,3619,3348,3483,3618       | 1.57     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 357.88                  | 363.48            | 6   | 4944,5079,5214,4943,5078,5213       | 1.56     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 512144     | 2384.63                 | 2421.1            | 6   | 2124,2259,2394,2123,2258,2393       | 1.53     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1262144    | 6263.81                 | 6359.32           | 6   | 2949,3084,3219,2948,3083,3218       | 1.52     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 329.67                  | 334.63            | 6   | 2919,3054,3189,2918,3053,3188       | 1.5      |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 310.78                  | 315.44            | 6   | 2109,2244,2379,2108,2243,2378       | 1.5      |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512144     | 2505.51                 | 2543.0            | 6   | 4149,4284,4419,4148,4283,4418       | 1.5      |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1512144    | 7479.28                 | 7590.14           | 6   | 2954,3089,3224,2953,3088,3223       | 1.48     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 6.75                    | 6.85              | 6   | 8314,8434,8554,8313,8433,8553       | 1.48     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1012144    | 4660.33                 | 4729.35           | 6   | 2134,2269,2404,2133,2268,2403       | 1.48     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 262144     | 1499.23                 | 1521.01           | 6   | 5764,5899,6034,5763,5898,6033       | 1.45     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2012144    | 9913.52                 | 10057.47          | 6   | 4179,4314,4449,4178,4313,4448       | 1.45     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 762144     | 4429.18                 | 4493.48           | 6   | 1319,1454,1589,1318,1453,1588       | 1.45     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2262144    | 13151.33                | 13341.7           | 6   | 1349,1484,1619,1348,1483,1618       | 1.45     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 251518     | 5340.98                 | 5416.42           | 6   | 9834,9954,10074,9833,9953,10073     | 1.41     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 762144     | 4168.08                 | 4225.36           | 6   | 4964,5099,5234,4963,5098,5233       | 1.37     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 762144     | 3794.51                 | 3846.09           | 6   | 2939,3074,3209,2938,3073,3208       | 1.36     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 762144     | 3690.19                 | 3740.16           | 6   | 1724,1859,1994,1723,1858,1993       | 1.35     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1012144    | 5887.21                 | 5966.28           | 6   | 1324,1459,1594,1323,1458,1593       | 1.34     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 262144     | 1535.8                  | 1556.17           | 6   | 1309,1444,1579,1308,1443,1578       | 1.33     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2262144    | 11184.93                | 11331.13          | 6   | 2969,3104,3239,2968,3103,3238       | 1.31     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 175.65                  | 177.94            | 6   | 1699,1834,1969,1698,1833,1968       | 1.3      |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 13.06                   | 13.23             | 6   | 7599,7719,7839,7598,7718,7838       | 1.3      |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 13.85                   | 14.03             | 6   | 449,584,719,448,583,718             | 1.3      |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1762144    | 10273.5                 | 10406.02          | 6   | 5794,5929,6064,5793,5928,6063       | 1.29     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1762144    | 8915.99                 | 9030.24           | 6   | 4579,4714,4849,4578,4713,4848       | 1.28     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2012144    | 11728.59                | 11878.74          | 6   | 5799,5934,6069,5798,5933,6068       | 1.28     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2048       | 22.94                   | 23.23             | 6   | 4919,5054,5189,4918,5053,5188       | 1.26     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 262144     | 1358.83                 | 1375.93           | 6   | 4549,4684,4819,4548,4683,4818       | 1.26     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 189018     | 4053.94                 | 4104.68           | 6   | 8024,8144,8264,8023,8143,8263       | 1.25     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 262144     | 1434.17                 | 1451.91           | 6   | 4954,5089,5224,4953,5088,5223       | 1.24     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 371.09                  | 375.46            | 6   | 489,624,759,488,623,758             | 1.18     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1012144    | 5530.8                  | 5594.77           | 6   | 4969,5104,5239,4968,5103,5238       | 1.16     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2262144    | 10398.93                | 10517.04          | 6   | 2159,2294,2429,2158,2293,2428       | 1.14     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2262144    | 11184.77                | 11311.1           | 6   | 4184,4319,4454,4183,4318,4453       | 1.13     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1262144    | 7356.84                 | 7439.76           | 6   | 1329,1464,1599,1328,1463,1598       | 1.13     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 64.88                   | 65.61             | 6   | 74,209,344,73,208,343               | 1.13     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 157768     | 2019.72                 | 2042.15           | 6   | 7299,7419,7539,7298,7418,7538       | 1.11     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1512144    | 8247.26                 | 8338.59           | 6   | 4979,5114,5249,4978,5113,5248       | 1.11     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1512144    | 6900.01                 | 6975.98           | 6   | 3359,3494,3629,3358,3493,3628       | 1.1      |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1512144    | 8811.87                 | 8908.26           | 6   | 1334,1469,1604,1333,1468,1603       | 1.09     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1012144    | 5016.4                  | 5069.95           | 6   | 2944,3079,3214,2943,3078,3213       | 1.07     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1012144    | 5874.96                 | 5937.53           | 6   | 5779,5914,6049,5778,5913,6048       | 1.07     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 512144     | 2802.5                  | 2832.1            | 6   | 504,639,774,503,638,773             | 1.06     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1262144    | 7350.65                 | 7425.73           | 6   | 5784,5919,6054,5783,5918,6053       | 1.02     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 133.1                   | 134.45            | 6   | 889,1024,1159,888,1023,1158         | 1.01     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 131072     | 678.94                  | 685.82            | 6   | 2519,2654,2789,2518,2653,2788       | 1.01     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2012144    | 9670.3                  | 9761.25           | 6   | 1749,1884,2019,1748,1883,2018       | 0.94     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1762144    | 9562.18                 | 9650.35           | 6   | 529,664,799,528,663,798             | 0.92     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 2.21                    | 2.23              | 6   | 4874,5009,5144,4873,5008,5143       | 0.9      |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 762144     | 3742.29                 | 3775.41           | 6   | 4154,4289,4424,4153,4288,4423       | 0.89     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1762144    | 10279.93                | 10370.01          | 6   | 1339,1474,1609,1338,1473,1608       | 0.88     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1512144    | 4836.62                 | 4878.86           | 6   | 119,254,389,118,253,388             | 0.87     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 262144     | 1279.91                 | 1291.08           | 6   | 3739,3874,4009,3738,3873,4008       | 0.87     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 98.63                   | 99.49             | 6   | 4934,5069,5204,4933,5068,5203       | 0.87     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 131072     | 611.57                  | 616.9             | 6   | 2114,2249,2384,2113,2248,2383       | 0.87     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1262144    | 5770.12                 | 5819.52           | 6   | 3354,3489,3624,3353,3488,3623       | 0.86     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 9.48                    | 9.56              | 6   | 4094,4229,4364,4093,4228,4363       | 0.84     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 189018     | 9640.27                 | 9721.46           | 6   | 6944,7064,7184,6943,7063,7183       | 0.84     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 1.19                    | 1.2               | 6   | 4,139,274,3,138,273                 | 0.84     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 95268      | 2057.4                  | 2074.56           | 6   | 9809,9929,10049,9808,9928,10048     | 0.83     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 762144     | 4410.36                 | 4447.14           | 6   | 5774,5909,6044,5773,5908,6043       | 0.83     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1262144    | 4472.66                 | 4509.63           | 6   | 6189,6324,6459,6188,6323,6458       | 0.83     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1762144    | 8754.47                 | 8823.5            | 6   | 2959,3094,3229,2958,3093,3228       | 0.79     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 512144     | 2623.25                 | 2643.83           | 6   | 4554,4689,4824,4553,4688,4823       | 0.78     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 1.29                    | 1.3               | 6   | 1624,1759,1894,1623,1758,1893       | 0.78     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1512144    | 8818.45                 | 8885.03           | 6   | 5789,5924,6059,5788,5923,6058       | 0.76     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1762144    | 8447.89                 | 8511.59           | 6   | 3769,3904,4039,3768,3903,4038       | 0.75     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2012144    | 9254.68                 | 9322.85           | 6   | 2154,2289,2424,2153,2288,2423       | 0.74     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1512144    | 7621.33                 | 7676.84           | 6   | 4574,4709,4844,4573,4708,4843       | 0.73     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1762144    | 8114.61                 | 8171.99           | 6   | 2149,2284,2419,2148,2283,2418       | 0.71     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 512144     | 2336.68                 | 2352.99           | 6   | 3339,3474,3609,3338,3473,3608       | 0.7      |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1512144    | 8259.6                  | 8316.99           | 6   | 524,659,794,523,658,793             | 0.69     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2262144    | 12299.77                | 12384.18          | 6   | 539,674,809,538,673,808             | 0.69     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 45.11                   | 45.41             | 6   | 7609,7729,7849,7608,7728,7848       | 0.67     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2012144    | 11753.51                | 11828.7           | 6   | 1344,1479,1614,1343,1478,1613       | 0.64     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1012144    | 3608.89                 | 3631.86           | 6   | 6184,6319,6454,6183,6318,6453       | 0.64     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1012144    | 5161.69                 | 5194.11           | 6   | 2539,2674,2809,2538,2673,2808       | 0.63     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 762144     | 2681.46                 | 2697.87           | 6   | 6179,6314,6449,6178,6313,6448       | 0.61     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2012144    | 10180.74                | 10242.92          | 6   | 2559,2694,2829,2558,2693,2828       | 0.61     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 92.59                   | 93.15             | 6   | 4124,4259,4394,4123,4258,4393       | 0.6      |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512144     | 2974.05                 | 2991.4            | 6   | 5769,5904,6039,5768,5903,6038       | 0.58     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1512144    | 6987.97                 | 7028.63           | 6   | 2144,2279,2414,2143,2278,2413       | 0.58     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2262144    | 13213.03                | 13289.7           | 6   | 5804,5939,6074,5803,5938,6073       | 0.58     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 40.27                   | 40.5              | 6   | 69,204,339,68,203,338               | 0.57     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2012144    | 9741.76                 | 9797.01           | 6   | 3774,3909,4044,3773,3908,4043       | 0.57     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 512144     | 2518.52                 | 2532.35           | 6   | 1719,1854,1989,1718,1853,1988       | 0.55     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 3.67                    | 3.69              | 6   | 9749,9869,9989,9748,9868,9988       | 0.54     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 4          | 1.85                    | 1.86              | 6   | 9014,9134,9254,9013,9133,9253       | 0.54     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 262144     | 1209.72                 | 1216.24           | 6   | 3334,3469,3604,3333,3468,3603       | 0.54     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 4          | 1.87                    | 1.88              | 6   | 9374,9494,9614,9373,9493,9613       | 0.53     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 9.52                    | 9.57              | 6   | 7964,8084,8204,7963,8083,8203       | 0.53     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 512144     | 2802.96                 | 2817.32           | 6   | 4959,5094,5229,4958,5093,5228       | 0.51     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2262144    | 10815.3                 | 10870.6           | 6   | 3779,3914,4049,3778,3913,4048       | 0.51     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 220268     | 16280.67                | 16363.04          | 6   | 9109,9229,9349,9108,9228,9348       | 0.51     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 131072     | 741.59                  | 745.31            | 6   | 5759,5894,6029,5758,5893,6028       | 0.5      |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1262144    | 6438.27                 | 6469.16           | 6   | 2544,2679,2814,2543,2678,2813       | 0.48     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1762144    | 8728.18                 | 8768.61           | 6   | 4174,4309,4444,4173,4308,4443       | 0.46     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2262144    | 10369.05                | 10416.89          | 6   | 3374,3509,3644,3373,3508,3643       | 0.46     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 15.22                   | 15.29             | 6   | 9769,9889,10009,9768,9888,10008     | 0.46     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 131072     | 782.48                  | 786.02            | 6   | 1304,1439,1574,1303,1438,1573       | 0.45     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 131072     | 606.12                  | 608.85            | 6   | 3329,3464,3599,3328,3463,3598       | 0.45     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 187.64                  | 188.46            | 6   | 4939,5074,5209,4938,5073,5208       | 0.44     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 189018     | 2439.07                 | 2449.24           | 6   | 6584,6704,6824,6583,6703,6823       | 0.42     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2012144    | 9986.28                 | 10027.46          | 6   | 2964,3099,3234,2963,3098,3233       | 0.41     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 73.51                   | 73.81             | 6   | 6149,6284,6419,6148,6283,6418       | 0.41     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1012144    | 5130.6                  | 5150.86           | 6   | 4564,4699,4834,4563,4698,4833       | 0.39     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 332.86                  | 334.1             | 6   | 3729,3864,3999,3728,3863,3998       | 0.37     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2262144    | 11463.16                | 11504.1           | 6   | 4589,4724,4859,4588,4723,4858       | 0.36     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 710.95                  | 713.35            | 6   | 9799,9919,10039,9798,9918,10038     | 0.34     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 262144     | 941.53                  | 944.44            | 6   | 6169,6304,6439,6168,6303,6438       | 0.31     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 103.14                  | 103.45            | 6   | 479,614,749,478,613,748             | 0.3      |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 94.04                   | 94.31             | 6   | 9784,9904,10024,9783,9903,10023     | 0.29     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2262144    | 8040.09                 | 8062.68           | 6   | 944,1079,1214,943,1078,1213         | 0.28     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 512144     | 3003.93                 | 3011.88           | 6   | 1314,1449,1584,1313,1448,1583       | 0.26     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1262144    | 6890.64                 | 6908.46           | 6   | 519,654,789,518,653,788             | 0.26     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512144     | 1825.57                 | 1829.95           | 6   | 909,1044,1179,908,1043,1178         | 0.24     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 65536      | 336.21                  | 336.96            | 6   | 2514,2649,2784,2513,2648,2783       | 0.22     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2012144    | 10247.8                 | 10267.34          | 6   | 4584,4719,4854,4583,4718,4853       | 0.19     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 157.46                  | 157.74            | 6   | 9419,9539,9659,9418,9538,9658       | 0.18     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2012144    | 10972.62                | 10992.12          | 6   | 534,669,804,533,668,803             | 0.18     |
