+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+----------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro-43ff7415 |  master  | cnt |                 qid                 | pct_diff |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 14.36                            | 23.91    | 6   | 11101,11276,11451,11096,11271,11446 | 66.5     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 16.51                            | 27.45    | 6   | 37519,37708,37897,37514,37703,37892 | 66.26    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 4.66                             | 7.73     | 6   | 17359,17527,17695,17354,17522,17690 | 65.88    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 7.48                             | 12.39    | 6   | 34663,34852,35041,34658,34847,35036 | 65.64    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 99.86                            | 165.35   | 6   | 12172,12347,12522,12167,12342,12517 | 65.58    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 503036     | 5898.05                          | 9764.39  | 6   | 13817,13992,14167,13812,13987,14162 | 65.55    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 565536     | 6632.38                          | 10979.01 | 6   | 13824,13999,14174,13819,13994,14169 | 65.54    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 6.09                             | 10.08    | 6   | 5319,5494,5669,5314,5489,5664       | 65.52    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 4.43                             | 7.33     | 6   | 18367,18535,18703,18362,18530,18698 | 65.46    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 3.73                             | 6.17     | 6   | 7412,7587,7762,7407,7582,7757       | 65.42    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 190536     | 2260.55                          | 3732.45  | 6   | 12732,12907,13082,12727,12902,13077 | 65.11    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 21.12                            | 34.84    | 6   | 4283,4458,4633,4278,4453,4628       | 64.96    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 6.24                             | 10.29    | 6   | 3744,3919,4094,3739,3914,4089       | 64.9     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 14.59                            | 24.02    | 6   | 40354,40543,40732,40349,40538,40727 | 64.63    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 565536     | 6685.52                          | 10986.94 | 6   | 12249,12424,12599,12244,12419,12594 | 64.34    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 440536     | 6150.66                          | 10093.3  | 6   | 10135,10310,10485,10130,10305,10480 | 64.1     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 21.52                            | 35.29    | 6   | 36959,37148,37337,36954,37143,37332 | 63.99    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 787.13                           | 1289.69  | 6   | 12718,12893,13068,12713,12888,13063 | 63.85    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 315536     | 3748.84                          | 6130.52  | 6   | 12221,12396,12571,12216,12391,12566 | 63.53    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 4529.46                          | 7403.94  | 6   | 12228,12403,12578,12223,12398,12573 | 63.46    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 4.47                             | 7.3      | 6   | 23911,24079,24247,23906,24074,24242 | 63.31    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 315536     | 4398.99                          | 7162.03  | 6   | 10121,10296,10471,10116,10291,10466 | 62.81    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 103.73                           | 168.54   | 6   | 11122,11297,11472,11117,11292,11467 | 62.48    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 13.91                            | 22.59    | 6   | 13726,13901,14076,13721,13896,14071 | 62.4     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 503036     | 7004.28                          | 11352.74 | 6   | 10142,10317,10492,10137,10312,10487 | 62.08    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 199.46                           | 322.98   | 6   | 12704,12879,13054,12699,12874,13049 | 61.93    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 4.05                             | 6.55     | 6   | 19375,19543,19711,19370,19538,19706 | 61.73    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128036     | 1793.2                           | 2897.37  | 6   | 10100,10275,10450,10095,10270,10445 | 61.58    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 102.38                           | 165.4    | 6   | 12697,12872,13047,12692,12867,13042 | 61.55    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 400.51                           | 646.79   | 6   | 12711,12886,13061,12706,12881,13056 | 61.49    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 253036     | 3568.07                          | 5761.19  | 6   | 15889,16064,16239,15884,16059,16234 | 61.47    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128036     | 1823.78                          | 2936.77  | 6   | 14825,15000,15175,14820,14995,15170 | 61.03    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 190536     | 2701.61                          | 4346.8   | 6   | 10107,10282,10457,10102,10277,10452 | 60.9     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 503036     | 7072.1                           | 11377.65 | 6   | 14867,15042,15217,14862,15037,15212 | 60.88    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 233.74                           | 375.94   | 6   | 14804,14979,15154,14799,14974,15149 | 60.84    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 253036     | 3545.74                          | 5699.3   | 6   | 9064,9239,9414,9059,9234,9409       | 60.74    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 378036     | 4590.59                          | 7373.41  | 6   | 11178,11353,11528,11173,11348,11523 | 60.62    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 378036     | 5310.29                          | 8524.05  | 6   | 9078,9253,9428,9073,9248,9423       | 60.52    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 2.37                             | 3.8      | 6   | 7405,7580,7755,7400,7575,7750       | 60.34    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128036     | 1804.07                          | 2891.48  | 6   | 15875,16050,16225,15870,16045,16220 | 60.28    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 7.52                             | 12.01    | 6   | 13719,13894,14069,13714,13889,14064 | 59.71    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 235.12                           | 375.35   | 6   | 15854,16029,16204,15849,16024,16199 | 59.64    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 4.21                             | 6.72     | 6   | 20383,20551,20719,20378,20546,20714 | 59.62    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 10.61                            | 16.93    | 6   | 48271,48460,48649,48266,48455,48644 | 59.57    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 3.93                             | 6.27     | 6   | 1637,1812,1987,1632,1807,1982       | 59.54    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 467.41                           | 745.43   | 6   | 10086,10261,10436,10081,10256,10431 | 59.48    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 315536     | 4445.6                           | 7089.6   | 6   | 9071,9246,9421,9066,9241,9416       | 59.47    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 253036     | 3086.05                          | 4919.67  | 6   | 11164,11339,11514,11159,11334,11509 | 59.42    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 60.81                            | 96.84    | 6   | 9015,9190,9365,9010,9185,9360       | 59.25    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 565536     | 6889.62                          | 10955.91 | 6   | 12774,12949,13124,12769,12944,13119 | 59.02    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 466.44                           | 741.32   | 6   | 14811,14986,15161,14806,14981,15156 | 58.93    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 565536     | 8048.09                          | 12763.94 | 6   | 9099,9274,9449,9094,9269,9444       | 58.6     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 470.31                           | 744.69   | 6   | 15861,16036,16211,15856,16031,16206 | 58.34    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 933.55                           | 1477.13  | 6   | 14818,14993,15168,14813,14988,15163 | 58.23    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 61.04                            | 96.43    | 6   | 14790,14965,15140,14785,14960,15135 | 57.98    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 378036     | 5361.28                          | 8434.5   | 6   | 15903,16078,16253,15898,16073,16248 | 57.32    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 12.12                            | 19.05    | 6   | 37512,37701,37890,37507,37696,37885 | 57.18    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 128036     | 1830.3                           | 2872.67  | 6   | 9050,9225,9400,9045,9220,9395       | 56.95    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 61.73                            | 96.64    | 6   | 15840,16015,16190,15835,16010,16185 | 56.55    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 11.67                            | 18.23    | 6   | 39773,39962,40151,39768,39957,40146 | 56.21    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 14.67                            | 22.89    | 6   | 12151,12326,12501,12146,12321,12496 | 56.03    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 1024       | 16.62                            | 25.84    | 6   | 10051,10226,10401,10046,10221,10396 | 55.48    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1          | 1.01                             | 1.57     | 6   | 51057,51246,51435,51052,51241,51430 | 55.45    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 14.95                            | 23.23    | 6   | 42608,42797,42986,42603,42792,42981 | 55.38    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 64         | 2.76                             | 4.27     | 6   | 20376,20544,20712,20371,20539,20707 | 54.71    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 64         | 5.86                             | 9.06     | 6   | 52233,52422,52611,52228,52417,52606 | 54.61    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 52.79                            | 81.4     | 6   | 36973,37162,37351,36968,37157,37346 | 54.2     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 2.27                             | 3.49     | 6   | 5305,5480,5655,5300,5475,5650       | 53.74    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 14.71                            | 22.6     | 6   | 12676,12851,13026,12671,12846,13021 | 53.64    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 8.45                             | 12.94    | 6   | 43175,43364,43553,43170,43359,43548 | 53.14    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 7.81                             | 11.91    | 6   | 12144,12319,12494,12139,12314,12489 | 52.5     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 13.21                            | 20.13    | 6   | 36371,36560,36749,36366,36555,36744 | 52.38    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 64         | 3.04                             | 4.63     | 6   | 22896,23064,23232,22891,23059,23227 | 52.3     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 9.15                             | 13.93    | 6   | 36357,36546,36735,36352,36541,36730 | 52.24    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 14.05                            | 21.32    | 6   | 39780,39969,40158,39775,39964,40153 | 51.74    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 17.22                            | 26.12    | 6   | 36378,36567,36756,36373,36562,36751 | 51.68    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 3.73                             | 5.64     | 6   | 4262,4437,4612,4257,4432,4607       | 51.21    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 13.33                            | 20.11    | 6   | 41474,41663,41852,41469,41658,41847 | 50.86    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 64         | 1.81                             | 2.73     | 6   | 32829,33032,33235,32824,33027,33230 | 50.83    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 16.79                            | 25.32    | 6   | 9001,9176,9351,8996,9171,9346       | 50.8     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 14.63                            | 21.91    | 6   | 36945,37134,37323,36940,37129,37318 | 49.76    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 17.17                            | 25.58    | 6   | 41481,41670,41859,41476,41665,41854 | 48.98    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 256        | 9.19                             | 13.65    | 6   | 42041,42230,42419,42036,42225,42414 | 48.53    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 11.86                            | 17.6     | 6   | 39766,39955,40144,39761,39950,40139 | 48.4     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 9.14                             | 13.56    | 6   | 10044,10219,10394,10039,10214,10389 | 48.36    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 8.69                             | 12.87    | 6   | 34670,34859,35048,34665,34854,35043 | 48.1     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 3.29                             | 4.82     | 6   | 18360,18528,18696,18355,18523,18691 | 46.5     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 2.59                             | 3.79     | 6   | 1630,1805,1980,1625,1800,1975       | 46.33    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 94.47                            | 137.92   | 6   | 39815,40004,40193,39810,39999,40188 | 45.99    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 2.58                             | 3.75     | 6   | 4255,4430,4605,4250,4425,4600       | 45.35    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 8.2                              | 11.91    | 6   | 11094,11269,11444,11089,11264,11439 | 45.24    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 1.57                             | 2.28     | 6   | 6866,7041,7216,6861,7036,7211       | 45.22    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 2.57                             | 3.73     | 6   | 6355,6530,6705,6350,6525,6700       | 45.14    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 4.67                             | 6.72     | 6   | 12662,12837,13012,12657,12832,13007 | 43.9     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 6.58                             | 9.46     | 6   | 36350,36539,36728,36345,36534,36723 | 43.77    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 11.79                            | 16.94    | 6   | 51106,51295,51484,51101,51290,51479 | 43.68    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 11.56                            | 16.57    | 6   | 44302,44491,44680,44297,44486,44675 | 43.34    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 4.69                             | 6.72     | 6   | 11087,11262,11437,11082,11257,11432 | 43.28    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 6.54                             | 9.37     | 6   | 44862,45051,45240,44857,45046,45235 | 43.27    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 18.72                            | 26.81    | 6   | 42615,42804,42993,42610,42799,42988 | 43.22    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 16.02                            | 22.93    | 6   | 35244,35433,35622,35239,35428,35617 | 43.13    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 3.07                             | 4.39     | 6   | 14755,14930,15105,14750,14925,15100 | 43.0     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 5.45                             | 7.77     | 6   | 10037,10212,10387,10032,10207,10382 | 42.57    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 9.26                             | 13.16    | 6   | 15819,15994,16169,15814,15989,16164 | 42.12    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 13.53                            | 19.14    | 6   | 40347,40536,40725,40342,40531,40720 | 41.46    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 1.62                             | 2.29     | 6   | 30981,31184,31387,30976,31179,31382 | 41.36    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 59.76                            | 84.2     | 6   | 38107,38296,38485,38102,38291,38480 | 40.9     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 2          | 0.93                             | 1.31     | 6   | 7888,8063,8238,7883,8058,8233       | 40.86    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 1.52                             | 2.14     | 6   | 34621,34810,34999,34616,34805,34994 | 40.79    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 53.08                            | 74.73    | 6   | 39808,39997,40186,39803,39992,40181 | 40.79    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 3.0                              | 4.19     | 6   | 18864,19032,19200,18859,19027,19195 | 39.67    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 3.43                             | 4.79     | 6   | 17352,17520,17688,17347,17515,17683 | 39.65    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 1.17                             | 1.63     | 6   | 2127,2302,2477,2122,2297,2472       | 39.32    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 3.29                             | 4.56     | 6   | 21888,22056,22224,21883,22051,22219 | 38.6     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 4.92                             | 6.79     | 6   | 12137,12312,12487,12132,12307,12482 | 38.01    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 32.94                            | 45.28    | 6   | 39801,39990,40179,39796,39985,40174 | 37.46    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4048576    | 4594.8                           | 6313.65  | 6   | 33557,33760,33963,33552,33755,33958 | 37.41    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 18.4                             | 25.27    | 6   | 36952,37141,37330,36947,37136,37325 | 37.34    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 64         | 8.05                             | 11.05    | 6   | 38625,38814,39003,38620,38809,38998 | 37.27    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 512        | 15.61                            | 21.37    | 6   | 38079,38268,38457,38074,38263,38452 | 36.9     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 12.92                            | 17.64    | 6   | 36931,37120,37309,36926,37115,37304 | 36.53    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 1.07                             | 1.46     | 6   | 9995,10170,10345,9990,10165,10340   | 36.45    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 34.6                             | 47.16    | 6   | 29238,29441,29644,29233,29436,29639 | 36.3     |
