+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------+----------------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-43ff7415 | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 64         | 2.13                       | 2.07                             | 6   | 16322,16497,16672,16323,16498,16673 | -0.06    | -2.82    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 2.45                       | 2.39                             | 6   | 16329,16504,16679,16330,16505,16680 | -0.06    | -2.45    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 32         | 3.18                       | 3.12                             | 6   | 20872,21040,21208,20873,21041,21209 | -0.06    | -1.89    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 16         | 2.61                       | 2.55                             | 6   | 21369,21537,21705,21370,21538,21706 | -0.06    | -2.3     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 6.15                       | 6.09                             | 6   | 13193,13368,13543,13194,13369,13544 | -0.06    | -0.98    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 16.21                      | 16.15                            | 6   | 26192,26395,26598,26193,26396,26599 | -0.06    | -0.37    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 10.2                       | 10.13                            | 6   | 18884,19052,19220,18885,19053,19221 | -0.07    | -0.69    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 1          | 1.18                       | 1.11                             | 6   | 6830,7005,7180,6831,7006,7181       | -0.07    | -5.93    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 1.3                        | 1.23                             | 6   | 5801,5976,6151,5802,5977,6152       | -0.07    | -5.38    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 1.08                       | 1.01                             | 6   | 9455,9630,9805,9456,9631,9806       | -0.07    | -6.48    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2          | 1.34                       | 1.27                             | 6   | 22356,22524,22692,22357,22525,22693 | -0.07    | -5.22    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 75.45                      | 75.38                            | 6   | 23945,24113,24281,23946,24114,24282 | -0.07    | -0.09    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 1.69                       | 1.61                             | 6   | 18835,19003,19171,18836,19004,19172 | -0.08    | -4.73    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 1.0                        | 0.92                             | 6   | 27305,27508,27711,27306,27509,27712 | -0.08    | -8.0     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 1.5                        | 1.42                             | 6   | 1083,1258,1433,1084,1259,1434       | -0.08    | -5.33    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 1.23                       | 1.15                             | 6   | 6326,6501,6676,6327,6502,6677       | -0.08    | -6.5     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 2.02                       | 1.94                             | 6   | 8440,8615,8790,8441,8616,8791       | -0.08    | -3.96    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 10.84                      | 10.76                            | 6   | 11625,11800,11975,11626,11801,11976 | -0.08    | -0.74    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 2.44                       | 2.36                             | 6   | 17841,18009,18177,17842,18010,18178 | -0.08    | -3.28    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 32         | 1.7                        | 1.61                             | 6   | 1090,1265,1440,1091,1266,1441       | -0.09    | -5.29    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 8          | 1.38                       | 1.29                             | 6   | 6851,7026,7201,6852,7027,7202       | -0.09    | -6.52    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 1.66                       | 1.57                             | 6   | 6865,7040,7215,6866,7041,7216       | -0.09    | -5.42    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 1.15                       | 1.06                             | 6   | 9987,10162,10337,9988,10163,10338   | -0.09    | -7.83    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 2.88                       | 2.79                             | 6   | 11072,11247,11422,11073,11248,11423 | -0.09    | -3.12    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16         | 2.28                       | 2.19                             | 6   | 23889,24057,24225,23890,24058,24226 | -0.09    | -3.95    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 64         | 2.82                       | 2.73                             | 6   | 24407,24575,24743,24408,24576,24744 | -0.09    | -3.19    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 3.06                       | 2.97                             | 6   | 22888,23056,23224,22889,23057,23225 | -0.09    | -2.94    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 1.14                       | 1.05                             | 6   | 27312,27515,27718,27313,27516,27719 | -0.09    | -7.89    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 1.85                       | 1.76                             | 6   | 1097,1272,1447,1098,1273,1448       | -0.09    | -4.86    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 1.3                        | 1.21                             | 6   | 2651,2826,3001,2652,2827,3002       | -0.09    | -6.92    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 1.47                       | 1.38                             | 6   | 10001,10176,10351,10002,10177,10352 | -0.09    | -6.12    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 1.78                       | 1.69                             | 6   | 19843,20011,20179,19844,20012,20180 | -0.09    | -5.06    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 16         | 2.37                       | 2.28                             | 6   | 22377,22545,22713,22378,22546,22714 | -0.09    | -3.8     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 15.45                      | 15.35                            | 6   | 6914,7089,7264,6915,7090,7265       | -0.1     | -0.65    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 1.19                       | 1.09                             | 6   | 4730,4905,5080,4731,4906,5081       | -0.1     | -8.4     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 1.15                       | 1.05                             | 6   | 7376,7551,7726,7377,7552,7727       | -0.1     | -8.7     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 2.01                       | 1.91                             | 6   | 23882,24050,24218,23883,24051,24219 | -0.1     | -4.98    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 0.94                       | 0.84                             | 6   | 26696,26899,27102,26697,26900,27103 | -0.1     | -10.64   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 1.31                       | 1.21                             | 6   | 26,201,376,27,202,377               | -0.1     | -7.63    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 2.45                       | 2.35                             | 6   | 9504,9679,9854,9505,9680,9855       | -0.1     | -4.08    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 16         | 1.76                       | 1.66                             | 6   | 13158,13333,13508,13159,13334,13509 | -0.1     | -5.68    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 85.2                       | 85.1                             | 6   | 19416,19584,19752,19417,19585,19753 | -0.1     | -0.12    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 1024       | 5.6                        | 5.49                             | 6   | 6900,7075,7250,6901,7076,7251       | -0.11    | -1.96    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 1.17                       | 1.06                             | 6   | 7894,8069,8244,7895,8070,8245       | -0.11    | -9.4     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 1.17                       | 1.06                             | 6   | 13130,13305,13480,13131,13306,13481 | -0.11    | -9.4     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 64         | 2.73                       | 2.62                             | 6   | 15797,15972,16147,15798,15973,16148 | -0.11    | -4.03    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 2.69                       | 2.58                             | 6   | 18352,18520,18688,18353,18521,18689 | -0.11    | -4.09    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 1.66                       | 1.55                             | 6   | 24379,24547,24715,24380,24548,24716 | -0.11    | -6.63    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 2.75                       | 2.64                             | 6   | 26150,26353,26556,26151,26354,26557 | -0.11    | -4.0     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 2.7                        | 2.59                             | 6   | 1629,1804,1979,1630,1805,1980       | -0.11    | -4.07    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 5.58                       | 5.47                             | 6   | 4793,4968,5143,4794,4969,5144       | -0.11    | -1.97    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 28.1                       | 27.99                            | 6   | 96,271,446,97,272,447               | -0.11    | -0.39    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 6.56                       | 6.44                             | 6   | 22909,23077,23245,22910,23078,23246 | -0.12    | -1.83    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 1.19                       | 1.07                             | 6   | 1580,1755,1930,1581,1756,1931       | -0.12    | -10.08   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 1.16                       | 1.04                             | 6   | 3687,3862,4037,3688,3863,4038       | -0.12    | -10.34   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 1.17                       | 1.05                             | 6   | 2119,2294,2469,2120,2295,2470       | -0.12    | -10.26   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 1.2                        | 1.08                             | 6   | 5780,5955,6130,5781,5956,6131       | -0.12    | -10.0    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 1.95                       | 1.83                             | 6   | 18338,18506,18674,18339,18507,18675 | -0.12    | -6.15    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 1.12                       | 1.0                              | 6   | 537,712,887,538,713,888             | -0.12    | -10.71   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 14.46                      | 14.34                            | 6   | 20403,20571,20739,20404,20572,20740 | -0.12    | -0.83    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 1.2                        | 1.07                             | 6   | 544,719,894,545,720,895             | -0.13    | -10.83   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 1.64                       | 1.51                             | 6   | 3190,3365,3540,3191,3366,3541       | -0.13    | -7.93    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 1.73                       | 1.6                              | 6   | 4765,4940,5115,4766,4941,5116       | -0.13    | -7.51    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 64         | 2.09                       | 1.96                             | 6   | 15272,15447,15622,15273,15448,15623 | -0.13    | -6.22    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 1.83                       | 1.7                              | 6   | 565,740,915,566,741,916             | -0.13    | -7.1     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 16         | 1.56                       | 1.43                             | 6   | 3708,3883,4058,3709,3884,4059       | -0.13    | -8.33    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 1.6                        | 1.47                             | 6   | 10526,10701,10876,10527,10702,10877 | -0.13    | -8.13    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 2.7                        | 2.57                             | 6   | 6354,6529,6704,6355,6530,6705       | -0.13    | -4.81    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 2.95                       | 2.82                             | 6   | 20368,20536,20704,20369,20537,20705 | -0.13    | -4.41    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 36.99                      | 36.86                            | 6   | 19906,20074,20242,19907,20075,20243 | -0.13    | -0.35    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 11.04                      | 10.9                             | 6   | 17372,17540,17708,17373,17541,17709 | -0.14    | -1.27    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 2.8                        | 2.66                             | 6   | 1111,1286,1461,1112,1287,1462       | -0.14    | -5.0     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 1.47                       | 1.33                             | 6   | 3183,3358,3533,3184,3359,3534       | -0.14    | -9.52    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 1.2                        | 1.06                             | 6   | 12605,12780,12955,12606,12781,12956 | -0.14    | -11.67   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 1          | 1.26                       | 1.12                             | 6   | 22853,23021,23189,22854,23022,23190 | -0.14    | -11.11   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 2.37                       | 2.23                             | 6   | 54,229,404,55,230,405               | -0.14    | -5.91    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 3.74                       | 3.6                              | 6   | 2161,2336,2511,2162,2337,2512       | -0.14    | -3.74    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 4          | 1.37                       | 1.23                             | 6   | 14194,14369,14544,14195,14370,14545 | -0.14    | -10.22   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 64         | 3.41                       | 3.27                             | 6   | 23399,23567,23735,23400,23568,23736 | -0.14    | -4.11    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 244.9                      | 244.76                           | 6   | 635,810,985,636,811,986             | -0.14    | -0.06    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 181.96                     | 181.82                           | 6   | 21943,22111,22279,21944,22112,22280 | -0.14    | -0.08    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 9.87                       | 9.72                             | 6   | 7957,8132,8307,7958,8133,8308       | -0.15    | -1.52    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 5.26                       | 5.11                             | 6   | 26773,26976,27179,26774,26977,27180 | -0.15    | -2.85    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 1.18                       | 1.03                             | 6   | 3155,3330,3505,3156,3331,3506       | -0.15    | -12.71   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 1.68                       | 1.53                             | 6   | 5815,5990,6165,5816,5991,6166       | -0.15    | -8.93    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 2.62                       | 2.47                             | 6   | 4779,4954,5129,4780,4955,5130       | -0.15    | -5.73    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 1.46                       | 1.31                             | 6   | 11569,11744,11919,11570,11745,11920 | -0.15    | -10.27   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 3.09                       | 2.94                             | 6   | 16840,17008,17176,16841,17009,17177 | -0.15    | -4.85    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 3.11                       | 2.96                             | 6   | 23896,24064,24232,23897,24065,24233 | -0.15    | -4.82    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 1.33                       | 1.18                             | 6   | 3701,3876,4051,3702,3877,4052       | -0.15    | -11.28   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 2.68                       | 2.53                             | 6   | 20865,21033,21201,20866,21034,21202 | -0.15    | -5.6     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 1.48                       | 1.32                             | 6   | 11576,11751,11926,11577,11752,11927 | -0.16    | -10.81   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 64         | 2.16                       | 2.0                              | 6   | 3197,3372,3547,3198,3373,3548       | -0.16    | -7.41    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 1.33                       | 1.17                             | 6   | 2126,2301,2476,2127,2302,2477       | -0.16    | -12.03   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 1.1                        | 0.94                             | 6   | 9980,10155,10330,9981,10156,10331   | -0.16    | -14.55   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 7.46                       | 7.3                              | 6   | 17876,18044,18212,17877,18045,18213 | -0.16    | -2.14    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 8.52                       | 8.36                             | 6   | 20396,20564,20732,20397,20565,20733 | -0.16    | -1.88    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 8.01                       | 7.85                             | 6   | 20900,21068,21236,20901,21069,21237 | -0.16    | -2.0     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 1.8                        | 1.64                             | 6   | 22867,23035,23203,22868,23036,23204 | -0.16    | -8.89    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 8.66                       | 8.5                              | 6   | 25562,25765,25968,25563,25766,25969 | -0.16    | -1.85    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 3.82                       | 3.65                             | 6   | 68,243,418,69,244,419               | -0.17    | -4.45    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 2.38                       | 2.21                             | 6   | 572,747,922,573,748,923             | -0.17    | -7.14    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 4          | 1.26                       | 1.09                             | 6   | 3694,3869,4044,3695,3870,4045       | -0.17    | -13.49   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 1.24                       | 1.07                             | 6   | 9994,10169,10344,9995,10170,10345   | -0.17    | -13.71   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 2.31                       | 2.14                             | 6   | 16826,16994,17162,16827,16995,17163 | -0.17    | -7.36    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 6.46                       | 6.29                             | 6   | 17365,17533,17701,17366,17534,17702 | -0.17    | -2.63    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 4.38                       | 4.21                             | 6   | 22902,23070,23238,22903,23071,23239 | -0.17    | -3.88    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 3.37                       | 3.2                              | 6   | 24946,25149,25352,24947,25150,25353 | -0.17    | -5.04    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 1.37                       | 1.2                              | 6   | 20340,20508,20676,20341,20509,20677 | -0.17    | -12.41   |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 1.33                       | 1.16                             | 6   | 27319,27522,27725,27320,27523,27726 | -0.17    | -12.78   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 2.74                       | 2.57                             | 6   | 18849,19017,19185,18850,19018,19186 | -0.17    | -6.2     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 2.2                        | 2.03                             | 6   | 24904,25107,25310,24905,25108,25311 | -0.17    | -7.73    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 2.55                       | 2.37                             | 6   | 7404,7579,7754,7405,7580,7755       | -0.18    | -7.06    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 3.01                       | 2.83                             | 6   | 9511,9686,9861,9512,9687,9862       | -0.18    | -5.98    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 4.46                       | 4.28                             | 6   | 9518,9693,9868,9519,9694,9869       | -0.18    | -4.04    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 512        | 4.6                        | 4.42                             | 6   | 15293,15468,15643,15294,15469,15644 | -0.18    | -3.91    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 64         | 2.0                        | 1.82                             | 6   | 6872,7047,7222,6873,7048,7223       | -0.18    | -9.0     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 2.58                       | 2.4                              | 6   | 2154,2329,2504,2155,2330,2505       | -0.18    | -6.98    |
